year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_total_mio_nac
2013,NUTS,2010,EL6,1,204.26
2015,NUTS,2010,EL6,1,256.03
2017,NUTS,2010,EL6,1,237.18
2018,NUTS,2010,EL6,1,284.07
2019,NUTS,2010,EL6,1,323.16
1986,NUTS,2010,EL61,2,0.58
1988,NUTS,2010,EL61,2,1.32
1989,NUTS,2010,EL61,2,1.54
1991,NUTS,2010,EL61,2,1.98
1993,NUTS,2010,EL61,2,5.54
1995,NUTS,2010,EL61,2,8.94
1997,NUTS,2010,EL61,2,8.55
1999,NUTS,2010,EL61,2,20.71
2003,NUTS,2010,EL61,2,26.66
2005,NUTS,2010,EL61,2,29.928
2011,NUTS,2010,EL61,2,42.409
2013,NUTS,2010,EL61,2,50.27
2015,NUTS,2010,EL61,2,59.91
2017,NUTS,2010,EL61,2,60.04
2018,NUTS,2010,EL61,2,74.73
2019,NUTS,2010,EL61,2,90.0
1986,NUTS,2010,EL62,2,0.05
1988,NUTS,2010,EL62,2,0.06
1989,NUTS,2010,EL62,2,0.17
1991,NUTS,2010,EL62,2,0.42
1993,NUTS,2010,EL62,2,1.18
1995,NUTS,2010,EL62,2,1.27
1997,NUTS,2010,EL62,2,3.21
1999,NUTS,2010,EL62,2,2.43
2003,NUTS,2010,EL62,2,2.85
2005,NUTS,2010,EL62,2,5.009
2011,NUTS,2010,EL62,2,6.141
2013,NUTS,2010,EL62,2,8.17
2015,NUTS,2010,EL62,2,15.64
2017,NUTS,2010,EL62,2,7.72
2018,NUTS,2010,EL62,2,10.89
2019,NUTS,2010,EL62,2,12.79
1986,NUTS,2010,EL63,2,3.1
1988,NUTS,2010,EL63,2,5.38
1989,NUTS,2010,EL63,2,9.63
1991,NUTS,2010,EL63,2,9.57
1993,NUTS,2010,EL63,2,17.07
1995,NUTS,2010,EL63,2,22.55
1997,NUTS,2010,EL63,2,32.24
1999,NUTS,2010,EL63,2,54.62
2003,NUTS,2010,EL63,2,62.84
2005,NUTS,2010,EL63,2,66.226
2011,NUTS,2010,EL63,2,80.939
2013,NUTS,2010,EL63,2,79.72
2015,NUTS,2010,EL63,2,106.93
2017,NUTS,2010,EL63,2,106.82
2018,NUTS,2010,EL63,2,104.36
2019,NUTS,2010,EL63,2,112.97
1986,NUTS,2010,EL64,2,2.13
1988,NUTS,2010,EL64,2,1.75
1989,NUTS,2010,EL64,2,2.13
1991,NUTS,2010,EL64,2,6.5
1993,NUTS,2010,EL64,2,6.94
1995,NUTS,2010,EL64,2,14.73
1997,NUTS,2010,EL64,2,9.36
1999,NUTS,2010,EL64,2,15.98
2003,NUTS,2010,EL64,2,6.22
2005,NUTS,2010,EL64,2,16.949
2011,NUTS,2010,EL64,2,38.467
2013,NUTS,2010,EL64,2,35.28
2015,NUTS,2010,EL64,2,42.41
2017,NUTS,2010,EL64,2,37.9
2018,NUTS,2010,EL64,2,42.41
2019,NUTS,2010,EL64,2,55.49
1986,NUTS,2010,EL65,2,0.5
1988,NUTS,2010,EL65,2,0.77
1989,NUTS,2010,EL65,2,0.57
1991,NUTS,2010,EL65,2,1.7
1993,NUTS,2010,EL65,2,2.67
1995,NUTS,2010,EL65,2,4.63
1997,NUTS,2010,EL65,2,9.15
1999,NUTS,2010,EL65,2,26.36
2003,NUTS,2010,EL65,2,9.31
2005,NUTS,2010,EL65,2,24.865
2011,NUTS,2010,EL65,2,23.325
2013,NUTS,2010,EL65,2,30.82
2015,NUTS,2010,EL65,2,31.14
2017,NUTS,2010,EL65,2,24.7
2018,NUTS,2010,EL65,2,51.68
2019,NUTS,2010,EL65,2,51.91
2015,NUTS,2010,ELZ,1,0.0
2018,NUTS,2010,ELZ,1,0.0
2015,NUTS,2010,ELZZ,2,0.0
2018,NUTS,2010,ELZZ,2,0.0
1981,NUTS,2010,ES,0,437.615
1982,NUTS,2010,ES,0,576.984
1983,NUTS,2010,ES,0,647.074
1984,NUTS,2010,ES,0,758.471
1985,NUTS,2010,ES,0,933.618
1986,NUTS,2010,ES,0,1188.057
1987,NUTS,2010,ES,0,1385.387
1988,NUTS,2010,ES,0,1729.046
1989,NUTS,2010,ES,0,2039.381
1990,NUTS,2010,ES,0,2559.285
1991,NUTS,2010,ES,0,2881.084
1992,NUTS,2010,ES,0,3244.979
1993,NUTS,2010,ES,0,3350.053
1994,NUTS,2010,ES,0,3294.467
1995,NUTS,2010,ES,0,3550.108
1996,NUTS,2010,ES,0,3852.634
1997,NUTS,2010,ES,0,4038.901
1998,NUTS,2010,ES,0,4715.016
1999,NUTS,2010,ES,0,4995.358
2000,NUTS,2010,ES,0,5718.99
2001,NUTS,2010,ES,0,6227.157
2002,NUTS,2010,ES,0,7193.538
2003,NUTS,2010,ES,0,8213.036
2004,NUTS,2010,ES,0,8945.761
2005,NUTS,2010,ES,0,10196.871
2006,NUTS,2010,ES,0,11815.218
2007,NUTS,2010,ES,0,13342.371
2008,NUTS,2010,ES,0,14701.393
2009,NUTS,2010,ES,0,14581.676
2010,NUTS,2010,ES,0,14588.455
2011,NUTS,2010,ES,0,14184.295
2012,NUTS,2010,ES,0,13391.607
2013,NUTS,2010,ES,0,13011.798
2014,NUTS,2010,ES,0,12820.756
2015,NUTS,2010,ES,0,13172.0
2016,NUTS,2010,ES,0,13260.0
2017,NUTS,2010,ES,0,14063.0
2018,NUTS,2010,ES,0,14946.0
2019,NUTS,2010,ES,0,15572.0
2020,NUTS,2010,ES,0,15768.0
1987,NUTS,2010,ES1,1,62.94
1988,NUTS,2010,ES1,1,77.63
1989,NUTS,2010,ES1,1,92.79
1990,NUTS,2010,ES1,1,108.63
1991,NUTS,2010,ES1,1,133.75
1992,NUTS,2010,ES1,1,172.51
1993,NUTS,2010,ES1,1,171.16
1994,NUTS,2010,ES1,1,161.13
1995,NUTS,2010,ES1,1,206.04
1996,NUTS,2010,ES1,1,217.43
1997,NUTS,2010,ES1,1,238.26
1998,NUTS,2010,ES1,1,276.08
1999,NUTS,2010,ES1,1,281.6
2000,NUTS,2010,ES1,1,359.99
2001,NUTS,2010,ES1,1,385.64
2002,NUTS,2010,ES1,1,440.3
2003,NUTS,2010,ES1,1,496.0
2004,NUTS,2010,ES1,1,528.8
2005,NUTS,2010,ES1,1,594.581
2006,NUTS,2010,ES1,1,735.736
2007,NUTS,2010,ES1,1,884.793
2008,NUTS,2010,ES1,1,954.683
2009,NUTS,2010,ES1,1,899.342
2010,NUTS,2010,ES1,1,927.578
2011,NUTS,2010,ES1,1,886.407
2012,NUTS,2010,ES1,1,809.899
2013,NUTS,2010,ES1,1,762.465
2014,NUTS,2010,ES1,1,750.718
2015,NUTS,2010,ES1,1,758.0
2016,NUTS,2010,ES1,1,771.0
2017,NUTS,2010,ES1,1,863.0
2018,NUTS,2010,ES1,1,897.0
2019,NUTS,2010,ES1,1,942.0
1987,NUTS,2010,ES11,2,29.56
1988,NUTS,2010,ES11,2,36.46
1989,NUTS,2010,ES11,2,41.98
1990,NUTS,2010,ES11,2,52.53
1991,NUTS,2010,ES11,2,65.01
1992,NUTS,2010,ES11,2,101.02
1993,NUTS,2010,ES11,2,93.43
1994,NUTS,2010,ES11,2,84.57
1995,NUTS,2010,ES11,2,118.16
1996,NUTS,2010,ES11,2,123.27
1997,NUTS,2010,ES11,2,142.07
1998,NUTS,2010,ES11,2,152.88
1999,NUTS,2010,ES11,2,165.09
2000,NUTS,2010,ES11,2,209.459
2001,NUTS,2010,ES11,2,240.279
2002,NUTS,2010,ES11,2,293.2
2003,NUTS,2010,ES11,2,338.0
2004,NUTS,2010,ES11,2,366.3
2005,NUTS,2010,ES11,2,405.196
2006,NUTS,2010,ES11,2,449.522
2007,NUTS,2010,ES11,2,555.625
2008,NUTS,2010,ES11,2,584.213
2009,NUTS,2010,ES11,2,524.125
2010,NUTS,2010,ES11,2,531.601
2011,NUTS,2010,ES11,2,526.47
2012,NUTS,2010,ES11,2,487.84
2013,NUTS,2010,ES11,2,468.701
2014,NUTS,2010,ES11,2,477.278
2015,NUTS,2010,ES11,2,497.0
2016,NUTS,2010,ES11,2,504.0
2017,NUTS,2010,ES11,2,572.0
2018,NUTS,2010,ES11,2,591.0
2019,NUTS,2010,ES11,2,627.0
1987,NUTS,2010,ES12,2,23.4
1988,NUTS,2010,ES12,2,26.32
1989,NUTS,2010,ES12,2,37.81
1990,NUTS,2010,ES12,2,40.11
1991,NUTS,2010,ES12,2,48.96
1992,NUTS,2010,ES12,2,51.43
1993,NUTS,2010,ES12,2,51.97
1994,NUTS,2010,ES12,2,48.14
1995,NUTS,2010,ES12,2,57.7
1996,NUTS,2010,ES12,2,63.7
1997,NUTS,2010,ES12,2,61.14
1998,NUTS,2010,ES12,2,68.42
1999,NUTS,2010,ES12,2,74.44
2000,NUTS,2010,ES12,2,114.546
2001,NUTS,2010,ES12,2,99.057
2002,NUTS,2010,ES12,2,98.8
2003,NUTS,2010,ES12,2,113.0
2004,NUTS,2010,ES12,2,116.3
2005,NUTS,2010,ES12,2,137.81
2006,NUTS,2010,ES12,2,188.113
2007,NUTS,2010,ES12,2,211.703
2008,NUTS,2010,ES12,2,229.678
2009,NUTS,2010,ES12,2,226.156
2010,NUTS,2010,ES12,2,238.127
2011,NUTS,2010,ES12,2,218.119
2012,NUTS,2010,ES12,2,195.892
2013,NUTS,2010,ES12,2,183.717
2014,NUTS,2010,ES12,2,171.611
2015,NUTS,2010,ES12,2,159.0
2016,NUTS,2010,ES12,2,161.0
2017,NUTS,2010,ES12,2,183.0
2018,NUTS,2010,ES12,2,188.0
2019,NUTS,2010,ES12,2,196.0
1987,NUTS,2010,ES13,2,9.97
1988,NUTS,2010,ES13,2,14.85
1989,NUTS,2010,ES13,2,13.0
1990,NUTS,2010,ES13,2,15.99
1991,NUTS,2010,ES13,2,19.79
1992,NUTS,2010,ES13,2,20.06
1993,NUTS,2010,ES13,2,25.76
1994,NUTS,2010,ES13,2,28.42
1995,NUTS,2010,ES13,2,30.19
1996,NUTS,2010,ES13,2,30.47
1997,NUTS,2010,ES13,2,35.05
1998,NUTS,2010,ES13,2,54.78
1999,NUTS,2010,ES13,2,42.08
2000,NUTS,2010,ES13,2,35.985
2001,NUTS,2010,ES13,2,46.304
2002,NUTS,2010,ES13,2,48.3
2003,NUTS,2010,ES13,2,44.0
2004,NUTS,2010,ES13,2,46.2
2005,NUTS,2010,ES13,2,51.574
2006,NUTS,2010,ES13,2,98.1
2007,NUTS,2010,ES13,2,117.464
2008,NUTS,2010,ES13,2,140.791
2009,NUTS,2010,ES13,2,149.062
2010,NUTS,2010,ES13,2,157.85
2011,NUTS,2010,ES13,2,141.817
2012,NUTS,2010,ES13,2,126.166
2013,NUTS,2010,ES13,2,110.047
2014,NUTS,2010,ES13,2,101.827
2015,NUTS,2010,ES13,2,103.0
2016,NUTS,2010,ES13,2,106.0
2017,NUTS,2010,ES13,2,109.0
2018,NUTS,2010,ES13,2,118.0
2019,NUTS,2010,ES13,2,119.0
1987,NUTS,2010,ES2,1,170.0
1988,NUTS,2010,ES2,1,204.66
1989,NUTS,2010,ES2,1,249.18
1990,NUTS,2010,ES2,1,320.67
1991,NUTS,2010,ES2,1,366.11
1992,NUTS,2010,ES2,1,399.21
1993,NUTS,2010,ES2,1,423.64
1994,NUTS,2010,ES2,1,392.32
1995,NUTS,2010,ES2,1,475.68
1996,NUTS,2010,ES2,1,514.35
1997,NUTS,2010,ES2,1,519.46
1998,NUTS,2010,ES2,1,630.36
1999,NUTS,2010,ES2,1,659.7
2000,NUTS,2010,ES2,1,715.787
2001,NUTS,2010,ES2,1,838.07
2002,NUTS,2010,ES2,1,902.4
2003,NUTS,2010,ES2,1,1052.0
2004,NUTS,2010,ES2,1,1256.5
2005,NUTS,2010,ES2,1,1352.448
2006,NUTS,2010,ES2,1,1614.926
2007,NUTS,2010,ES2,1,1937.697
2008,NUTS,2010,ES2,1,2137.614
2009,NUTS,2010,ES2,1,2191.376
2010,NUTS,2010,ES2,1,2130.476
2011,NUTS,2010,ES2,1,2184.993
2012,NUTS,2010,ES2,1,2159.89
2013,NUTS,2010,ES2,1,2004.806
2014,NUTS,2010,ES2,1,1992.097
2015,NUTS,2010,ES2,1,1942.0
2016,NUTS,2010,ES2,1,1989.0
2017,NUTS,2010,ES2,1,2082.0
2018,NUTS,2010,ES2,1,2205.0
2019,NUTS,2010,ES2,1,2256.0
1987,NUTS,2010,ES21,2,116.43
1988,NUTS,2010,ES21,2,146.96
1989,NUTS,2010,ES21,2,176.51
1990,NUTS,2010,ES21,2,217.83
1991,NUTS,2010,ES21,2,250.84
1992,NUTS,2010,ES21,2,253.89
1993,NUTS,2010,ES21,2,272.44
1994,NUTS,2010,ES21,2,256.24
1995,NUTS,2010,ES21,2,321.01
1996,NUTS,2010,ES21,2,353.7
1997,NUTS,2010,ES21,2,357.37
1998,NUTS,2010,ES21,2,414.29
1999,NUTS,2010,ES21,2,414.09
2000,NUTS,2010,ES21,2,459.571
2001,NUTS,2010,ES21,2,561.082
2002,NUTS,2010,ES21,2,581.7
2003,NUTS,2010,ES21,2,667.0
2004,NUTS,2010,ES21,2,778.4
2005,NUTS,2010,ES21,2,829.025
2006,NUTS,2010,ES21,2,959.393
2007,NUTS,2010,ES21,2,1216.725
2008,NUTS,2010,ES21,2,1345.572
2009,NUTS,2010,ES21,2,1346.985
2010,NUTS,2010,ES21,2,1305.63
2011,NUTS,2010,ES21,2,1397.209
2012,NUTS,2010,ES21,2,1431.108
2013,NUTS,2010,ES21,2,1328.298
2014,NUTS,2010,ES21,2,1306.279
2015,NUTS,2010,ES21,2,1269.0
2016,NUTS,2010,ES21,2,1303.0
2017,NUTS,2010,ES21,2,1351.0
2018,NUTS,2010,ES21,2,1451.0
2019,NUTS,2010,ES21,2,1474.0
1987,NUTS,2010,ES22,2,18.84
1988,NUTS,2010,ES22,2,13.88
1989,NUTS,2010,ES22,2,21.02
1990,NUTS,2010,ES22,2,43.96
1991,NUTS,2010,ES22,2,50.68
1992,NUTS,2010,ES22,2,57.45
1993,NUTS,2010,ES22,2,54.61
1994,NUTS,2010,ES22,2,46.81
1995,NUTS,2010,ES22,2,55.41
1996,NUTS,2010,ES22,2,60.19
1997,NUTS,2010,ES22,2,62.53
1998,NUTS,2010,ES22,2,76.41
1999,NUTS,2010,ES22,2,91.15
2000,NUTS,2010,ES22,2,94.631
2001,NUTS,2010,ES22,2,114.073
2002,NUTS,2010,ES22,2,130.9
2003,NUTS,2010,ES22,2,178.0
2004,NUTS,2010,ES22,2,256.9
2005,NUTS,2010,ES22,2,257.967
2006,NUTS,2010,ES22,2,316.978
2007,NUTS,2010,ES22,2,333.872
2008,NUTS,2010,ES22,2,358.666
2009,NUTS,2010,ES22,2,388.244
2010,NUTS,2010,ES22,2,365.719
2011,NUTS,2010,ES22,2,383.855
2012,NUTS,2010,ES22,2,346.691
2013,NUTS,2010,ES22,2,317.157
2014,NUTS,2010,ES22,2,313.655
2015,NUTS,2010,ES22,2,300.0
2016,NUTS,2010,ES22,2,309.0
2017,NUTS,2010,ES22,2,343.0
2018,NUTS,2010,ES22,2,344.0
2019,NUTS,2010,ES22,2,356.0
1987,NUTS,2010,ES23,2,1.0
1988,NUTS,2010,ES23,2,2.16
1989,NUTS,2010,ES23,2,3.3
1990,NUTS,2010,ES23,2,2.85
1991,NUTS,2010,ES23,2,5.05
1992,NUTS,2010,ES23,2,5.27
1993,NUTS,2010,ES23,2,9.03
1994,NUTS,2010,ES23,2,8.05
1995,NUTS,2010,ES23,2,11.76
1996,NUTS,2010,ES23,2,13.38
1997,NUTS,2010,ES23,2,14.29
1998,NUTS,2010,ES23,2,19.97
1999,NUTS,2010,ES23,2,20.3
2000,NUTS,2010,ES23,2,27.376
2001,NUTS,2010,ES23,2,23.218
2002,NUTS,2010,ES23,2,29.5
2003,NUTS,2010,ES23,2,37.0
2004,NUTS,2010,ES23,2,41.2
2005,NUTS,2010,ES23,2,44.194
2006,NUTS,2010,ES23,2,75.127
2007,NUTS,2010,ES23,2,90.204
2008,NUTS,2010,ES23,2,81.001
2009,NUTS,2010,ES23,2,85.204
2010,NUTS,2010,ES23,2,84.885
2011,NUTS,2010,ES23,2,81.817
2012,NUTS,2010,ES23,2,69.297
2013,NUTS,2010,ES23,2,61.271
2014,NUTS,2010,ES23,2,71.369
2015,NUTS,2010,ES23,2,71.0
2016,NUTS,2010,ES23,2,67.0
2017,NUTS,2010,ES23,2,74.0
2018,NUTS,2010,ES23,2,70.0
2019,NUTS,2010,ES23,2,68.0
1987,NUTS,2010,ES24,2,33.72
1988,NUTS,2010,ES24,2,41.66
1989,NUTS,2010,ES24,2,48.35
1990,NUTS,2010,ES24,2,56.03
1991,NUTS,2010,ES24,2,59.55
1992,NUTS,2010,ES24,2,82.6
1993,NUTS,2010,ES24,2,87.56
1994,NUTS,2010,ES24,2,81.23
1995,NUTS,2010,ES24,2,87.5
1996,NUTS,2010,ES24,2,87.08
1997,NUTS,2010,ES24,2,85.27
1998,NUTS,2010,ES24,2,119.7
1999,NUTS,2010,ES24,2,134.17
2000,NUTS,2010,ES24,2,134.199
2001,NUTS,2010,ES24,2,139.597
2002,NUTS,2010,ES24,2,160.3
2003,NUTS,2010,ES24,2,170.0
2004,NUTS,2010,ES24,2,180.0
2005,NUTS,2010,ES24,2,221.261
2006,NUTS,2010,ES24,2,263.428
2007,NUTS,2010,ES24,2,296.894
2008,NUTS,2010,ES24,2,352.376
2009,NUTS,2010,ES24,2,370.946
2010,NUTS,2010,ES24,2,374.24
2011,NUTS,2010,ES24,2,322.112
2012,NUTS,2010,ES24,2,312.796
2013,NUTS,2010,ES24,2,298.081
2014,NUTS,2010,ES24,2,300.796
2015,NUTS,2010,ES24,2,302.0
2016,NUTS,2010,ES24,2,310.0
2017,NUTS,2010,ES24,2,313.0
2018,NUTS,2010,ES24,2,340.0
2019,NUTS,2010,ES24,2,359.0
1987,NUTS,2010,ES3,1,617.58
1988,NUTS,2010,ES3,1,725.18
1989,NUTS,2010,ES3,1,878.19
1990,NUTS,2010,ES3,1,1133.97
1991,NUTS,2010,ES3,1,1222.27
1992,NUTS,2010,ES3,1,1253.79
1993,NUTS,2010,ES3,1,1218.26
1994,NUTS,2010,ES3,1,1221.56
1995,NUTS,2010,ES3,1,1206.33
1996,NUTS,2010,ES3,1,1282.88
1997,NUTS,2010,ES3,1,1301.07
1998,NUTS,2010,ES3,1,1456.39
1999,NUTS,2010,ES3,1,1589.41
2000,NUTS,2010,ES3,1,1751.957
2001,NUTS,2010,ES3,1,1974.174
2002,NUTS,2010,ES3,1,2277.9
2003,NUTS,2010,ES3,1,2346.0
2004,NUTS,2010,ES3,1,2447.5
2005,NUTS,2010,ES3,1,2913.163
2006,NUTS,2010,ES3,1,3415.991
2007,NUTS,2010,ES3,1,3584.13
2008,NUTS,2010,ES3,1,3892.148
2009,NUTS,2010,ES3,1,3899.396
2010,NUTS,2010,ES3,1,3854.768
2011,NUTS,2010,ES3,1,3762.811
2012,NUTS,2010,ES3,1,3433.677
2013,NUTS,2010,ES3,1,3434.613
2014,NUTS,2010,ES3,1,3312.343
2015,NUTS,2010,ES3,1,3481.0
2016,NUTS,2010,ES3,1,3505.0
2017,NUTS,2010,ES3,1,3695.0
2018,NUTS,2010,ES3,1,3923.0
2019,NUTS,2010,ES3,1,4101.0
1987,NUTS,2010,ES30,2,617.58
1988,NUTS,2010,ES30,2,725.18
1989,NUTS,2010,ES30,2,878.19
1990,NUTS,2010,ES30,2,1133.97
1991,NUTS,2010,ES30,2,1222.27
1992,NUTS,2010,ES30,2,1253.79
1993,NUTS,2010,ES30,2,1218.26
1994,NUTS,2010,ES30,2,1221.56
1995,NUTS,2010,ES30,2,1206.33
1996,NUTS,2010,ES30,2,1282.88
1997,NUTS,2010,ES30,2,1301.07
1998,NUTS,2010,ES30,2,1456.39
1999,NUTS,2010,ES30,2,1589.41
2000,NUTS,2010,ES30,2,1751.957
2001,NUTS,2010,ES30,2,1974.174
2002,NUTS,2010,ES30,2,2277.9
2003,NUTS,2010,ES30,2,2346.0
2004,NUTS,2010,ES30,2,2447.5
2005,NUTS,2010,ES30,2,2913.163
2006,NUTS,2010,ES30,2,3415.991
2007,NUTS,2010,ES30,2,3584.13
2008,NUTS,2010,ES30,2,3892.148
2009,NUTS,2010,ES30,2,3899.396
2010,NUTS,2010,ES30,2,3854.768
2011,NUTS,2010,ES30,2,3762.811
2012,NUTS,2010,ES30,2,3433.677
2013,NUTS,2010,ES30,2,3434.613
2014,NUTS,2010,ES30,2,3312.343
2015,NUTS,2010,ES30,2,3481.0
2016,NUTS,2010,ES30,2,3505.0
2017,NUTS,2010,ES30,2,3695.0
2018,NUTS,2010,ES30,2,3923.0
2019,NUTS,2010,ES30,2,4101.0
1987,NUTS,2010,ES4,1,57.67
1988,NUTS,2010,ES4,1,95.22
1989,NUTS,2010,ES4,1,98.7
1990,NUTS,2010,ES4,1,126.49
1991,NUTS,2010,ES4,1,141.01
1992,NUTS,2010,ES4,1,173.03
1993,NUTS,2010,ES4,1,215.67
1994,NUTS,2010,ES4,1,211.87
1995,NUTS,2010,ES4,1,222.21
1996,NUTS,2010,ES4,1,238.9
1997,NUTS,2010,ES4,1,273.62
1998,NUTS,2010,ES4,1,287.07
1999,NUTS,2010,ES4,1,305.78
2000,NUTS,2010,ES4,1,397.96
2001,NUTS,2010,ES4,1,434.428
2002,NUTS,2010,ES4,1,494.3
2003,NUTS,2010,ES4,1,558.0
2004,NUTS,2010,ES4,1,596.5
2005,NUTS,2010,ES4,1,666.39
2006,NUTS,2010,ES4,1,784.326
2007,NUTS,2010,ES4,1,963.64
2008,NUTS,2010,ES4,1,1162.087
2009,NUTS,2010,ES4,1,1022.108
2010,NUTS,2010,ES4,1,1015.158
2011,NUTS,2010,ES4,1,977.576
2012,NUTS,2010,ES4,1,976.445
2013,NUTS,2010,ES4,1,862.082
2014,NUTS,2010,ES4,1,835.868
2015,NUTS,2010,ES4,1,856.0
2016,NUTS,2010,ES4,1,929.0
2017,NUTS,2010,ES4,1,1026.0
2018,NUTS,2010,ES4,1,1104.0
2019,NUTS,2010,ES4,1,1193.0
1987,NUTS,2010,ES41,2,39.76
1988,NUTS,2010,ES41,2,69.41
1989,NUTS,2010,ES41,2,74.28
1990,NUTS,2010,ES41,2,95.15
1991,NUTS,2010,ES41,2,103.79
1992,NUTS,2010,ES41,2,124.82
1993,NUTS,2010,ES41,2,166.0
1994,NUTS,2010,ES41,2,155.53
1995,NUTS,2010,ES41,2,134.22
1996,NUTS,2010,ES41,2,144.12
1997,NUTS,2010,ES41,2,150.22
1998,NUTS,2010,ES41,2,158.64
1999,NUTS,2010,ES41,2,202.0
2000,NUTS,2010,ES41,2,222.85
2001,NUTS,2010,ES41,2,295.934
2002,NUTS,2010,ES41,2,317.6
2003,NUTS,2010,ES41,2,367.0
2004,NUTS,2010,ES41,2,423.0
2005,NUTS,2010,ES41,2,436.552
2006,NUTS,2010,ES41,2,511.334
2007,NUTS,2010,ES41,2,620.717
2008,NUTS,2010,ES41,2,739.943
2009,NUTS,2010,ES41,2,629.49
2010,NUTS,2010,ES41,2,608.202
2011,NUTS,2010,ES41,2,574.357
2012,NUTS,2010,ES41,2,617.467
2013,NUTS,2010,ES41,2,531.0
2014,NUTS,2010,ES41,2,526.82
2015,NUTS,2010,ES41,2,536.0
2016,NUTS,2010,ES41,2,607.0
2017,NUTS,2010,ES41,2,683.0
2018,NUTS,2010,ES41,2,763.0
2019,NUTS,2010,ES41,2,801.0
1987,NUTS,2010,ES42,2,8.11
1988,NUTS,2010,ES42,2,12.87
1989,NUTS,2010,ES42,2,13.01
1990,NUTS,2010,ES42,2,15.57
1991,NUTS,2010,ES42,2,20.55
1992,NUTS,2010,ES42,2,25.15
1993,NUTS,2010,ES42,2,27.37
1994,NUTS,2010,ES42,2,28.15
1995,NUTS,2010,ES42,2,66.6
1996,NUTS,2010,ES42,2,66.79
1997,NUTS,2010,ES42,2,90.27
1998,NUTS,2010,ES42,2,89.91
1999,NUTS,2010,ES42,2,65.1
2000,NUTS,2010,ES42,2,118.579
2001,NUTS,2010,ES42,2,72.215
2002,NUTS,2010,ES42,2,105.3
2003,NUTS,2010,ES42,2,111.0
2004,NUTS,2010,ES42,2,116.6
2005,NUTS,2010,ES42,2,126.589
2006,NUTS,2010,ES42,2,155.704
2007,NUTS,2010,ES42,2,213.959
2008,NUTS,2010,ES42,2,265.741
2009,NUTS,2010,ES42,2,237.911
2010,NUTS,2010,ES42,2,255.179
2011,NUTS,2010,ES42,2,259.383
2012,NUTS,2010,ES42,2,230.547
2013,NUTS,2010,ES42,2,201.451
2014,NUTS,2010,ES42,2,193.038
2015,NUTS,2010,ES42,2,203.0
2016,NUTS,2010,ES42,2,216.0
2017,NUTS,2010,ES42,2,229.0
2018,NUTS,2010,ES42,2,219.0
2019,NUTS,2010,ES42,2,253.0
1987,NUTS,2010,ES43,2,9.79
1988,NUTS,2010,ES43,2,12.94
1989,NUTS,2010,ES43,2,11.4
1990,NUTS,2010,ES43,2,15.78
1991,NUTS,2010,ES43,2,16.67
1992,NUTS,2010,ES43,2,23.05
1993,NUTS,2010,ES43,2,22.3
1994,NUTS,2010,ES43,2,28.19
1995,NUTS,2010,ES43,2,21.38
1996,NUTS,2010,ES43,2,27.99
1997,NUTS,2010,ES43,2,33.14
1998,NUTS,2010,ES43,2,38.54
1999,NUTS,2010,ES43,2,38.68
2000,NUTS,2010,ES43,2,56.531
2001,NUTS,2010,ES43,2,66.279
2002,NUTS,2010,ES43,2,71.4
2003,NUTS,2010,ES43,2,80.0
2004,NUTS,2010,ES43,2,56.9
2005,NUTS,2010,ES43,2,103.25
2006,NUTS,2010,ES43,2,117.288
2007,NUTS,2010,ES43,2,128.964
2008,NUTS,2010,ES43,2,156.401
2009,NUTS,2010,ES43,2,154.708
2010,NUTS,2010,ES43,2,151.779
2011,NUTS,2010,ES43,2,143.837
2012,NUTS,2010,ES43,2,128.431
2013,NUTS,2010,ES43,2,129.629
2014,NUTS,2010,ES43,2,116.009
2015,NUTS,2010,ES43,2,117.0
2016,NUTS,2010,ES43,2,106.0
2017,NUTS,2010,ES43,2,114.0
2018,NUTS,2010,ES43,2,122.0
2019,NUTS,2010,ES43,2,139.0
1987,NUTS,2010,ES5,1,317.62
1988,NUTS,2010,ES5,1,413.84
1989,NUTS,2010,ES5,1,465.08
1990,NUTS,2010,ES5,1,592.47
1991,NUTS,2010,ES5,1,702.35
1992,NUTS,2010,ES5,1,844.57
1993,NUTS,2010,ES5,1,856.46
1994,NUTS,2010,ES5,1,879.49
1995,NUTS,2010,ES5,1,972.71
1996,NUTS,2010,ES5,1,1080.57
1997,NUTS,2010,ES5,1,1167.84
1998,NUTS,2010,ES5,1,1423.8
1999,NUTS,2010,ES5,1,1494.84
2000,NUTS,2010,ES5,1,1727.493
2001,NUTS,2010,ES5,1,1818.866
2002,NUTS,2010,ES5,1,2221.2
2003,NUTS,2010,ES5,1,2553.0
2004,NUTS,2010,ES5,1,2893.5
2005,NUTS,2010,ES5,1,3231.522
2006,NUTS,2010,ES5,1,3598.197
2007,NUTS,2010,ES5,1,3973.109
2008,NUTS,2010,ES5,1,4497.268
2009,NUTS,2010,ES5,1,4504.649
2010,NUTS,2010,ES5,1,4418.589
2011,NUTS,2010,ES5,1,4243.893
2012,NUTS,2010,ES5,1,4088.973
2013,NUTS,2010,ES5,1,4045.992
2014,NUTS,2010,ES5,1,4034.419
2015,NUTS,2010,ES5,1,4209.0
2016,NUTS,2010,ES5,1,4236.0
2017,NUTS,2010,ES5,1,4471.0
2018,NUTS,2010,ES5,1,4816.0
2019,NUTS,2010,ES5,1,4995.0
1987,NUTS,2010,ES51,2,257.17
1988,NUTS,2010,ES51,2,333.95
