year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_nac_bes
2004,NUTS,2010,ES13,2,17.58
2005,NUTS,2010,ES13,2,19.883
2006,NUTS,2010,ES13,2,30.874
2007,NUTS,2010,ES13,2,40.283
2008,NUTS,2010,ES13,2,53.862
2009,NUTS,2010,ES13,2,52.862
2010,NUTS,2010,ES13,2,50.578
2011,NUTS,2010,ES13,2,46.878
2012,NUTS,2010,ES13,2,45.338
2013,NUTS,2010,ES13,2,38.701
2014,NUTS,2010,ES13,2,36.001
2015,NUTS,2010,ES13,2,36.0
2016,NUTS,2010,ES13,2,36.0
2017,NUTS,2010,ES13,2,40.0
2018,NUTS,2010,ES13,2,47.0
2019,NUTS,2010,ES13,2,45.0
1986,NUTS,2010,ES2,1,97.61
1987,NUTS,2010,ES2,1,121.06
1988,NUTS,2010,ES2,1,154.25
1989,NUTS,2010,ES2,1,191.09
1990,NUTS,2010,ES2,1,235.5
1991,NUTS,2010,ES2,1,272.47
1992,NUTS,2010,ES2,1,256.06
1993,NUTS,2010,ES2,1,265.67
1994,NUTS,2010,ES2,1,255.83
1995,NUTS,2010,ES2,1,320.96
1996,NUTS,2010,ES2,1,349.15
1997,NUTS,2010,ES2,1,360.87
1998,NUTS,2010,ES2,1,457.23
1999,NUTS,2010,ES2,1,470.63
2000,NUTS,2010,ES2,1,513.68
2001,NUTS,2010,ES2,1,602.66
2002,NUTS,2010,ES2,1,647.6
2003,NUTS,2010,ES2,1,761.1
2004,NUTS,2010,ES2,1,912.33
2005,NUTS,2010,ES2,1,968.565
2006,NUTS,2010,ES2,1,1169.35
2007,NUTS,2010,ES2,1,1430.983
2008,NUTS,2010,ES2,1,1587.941
2009,NUTS,2010,ES2,1,1560.965
2010,NUTS,2010,ES2,1,1488.873
2011,NUTS,2010,ES2,1,1544.174
2012,NUTS,2010,ES2,1,1523.548
2013,NUTS,2010,ES2,1,1405.894
2014,NUTS,2010,ES2,1,1401.664
2015,NUTS,2010,ES2,1,1334.0
2016,NUTS,2010,ES2,1,1382.0
2017,NUTS,2010,ES2,1,1467.0
2018,NUTS,2010,ES2,1,1560.0
2019,NUTS,2010,ES2,1,1596.0
1986,NUTS,2010,ES21,2,78.82
1987,NUTS,2010,ES21,2,95.15
1988,NUTS,2010,ES21,2,124.0
1989,NUTS,2010,ES21,2,148.21
1990,NUTS,2010,ES21,2,182.37
1991,NUTS,2010,ES21,2,215.75
1992,NUTS,2010,ES21,2,199.09
1993,NUTS,2010,ES21,2,202.14
1994,NUTS,2010,ES21,2,194.66
1995,NUTS,2010,ES21,2,245.3
1996,NUTS,2010,ES21,2,266.84
1997,NUTS,2010,ES21,2,279.32
1998,NUTS,2010,ES21,2,332.29
1999,NUTS,2010,ES21,2,324.5
2000,NUTS,2010,ES21,2,359.37
2001,NUTS,2010,ES21,2,434.3
2002,NUTS,2010,ES21,2,439.5
2003,NUTS,2010,ES21,2,511.87
2004,NUTS,2010,ES21,2,616.03
2005,NUTS,2010,ES21,2,644.687
2006,NUTS,2010,ES21,2,751.868
2007,NUTS,2010,ES21,2,990.946
2008,NUTS,2010,ES21,2,1088.583
2009,NUTS,2010,ES21,2,1036.434
2010,NUTS,2010,ES21,2,982.282
2011,NUTS,2010,ES21,2,1065.789
2012,NUTS,2010,ES21,2,1085.6
2013,NUTS,2010,ES21,2,995.73
2014,NUTS,2010,ES21,2,975.297
2015,NUTS,2010,ES21,2,937.0
2016,NUTS,2010,ES21,2,979.0
2017,NUTS,2010,ES21,2,1014.0
2018,NUTS,2010,ES21,2,1104.0
2019,NUTS,2010,ES21,2,1125.0
1986,NUTS,2010,ES22,2,7.27
1987,NUTS,2010,ES22,2,10.68
1988,NUTS,2010,ES22,2,12.69
1989,NUTS,2010,ES22,2,17.93
1990,NUTS,2010,ES22,2,23.33
1991,NUTS,2010,ES22,2,24.16
1992,NUTS,2010,ES22,2,24.1
1993,NUTS,2010,ES22,2,27.65
1994,NUTS,2010,ES22,2,26.62
1995,NUTS,2010,ES22,2,31.01
1996,NUTS,2010,ES22,2,33.73
1997,NUTS,2010,ES22,2,34.12
1998,NUTS,2010,ES22,2,47.39
1999,NUTS,2010,ES22,2,58.19
2000,NUTS,2010,ES22,2,61.82
2001,NUTS,2010,ES22,2,79.94
2002,NUTS,2010,ES22,2,90.2
2003,NUTS,2010,ES22,2,128.27
2004,NUTS,2010,ES22,2,166.78
2005,NUTS,2010,ES22,2,170.044
2006,NUTS,2010,ES22,2,214.725
2007,NUTS,2010,ES22,2,219.091
2008,NUTS,2010,ES22,2,247.314
2009,NUTS,2010,ES22,2,267.254
2010,NUTS,2010,ES22,2,253.568
2011,NUTS,2010,ES22,2,265.726
2012,NUTS,2010,ES22,2,237.298
2013,NUTS,2010,ES22,2,217.831
2014,NUTS,2010,ES22,2,216.137
2015,NUTS,2010,ES22,2,204.0
2016,NUTS,2010,ES22,2,211.0
2017,NUTS,2010,ES22,2,239.0
2018,NUTS,2010,ES22,2,233.0
2019,NUTS,2010,ES22,2,238.0
1986,NUTS,2010,ES23,2,1.02
1987,NUTS,2010,ES23,2,0.31
1988,NUTS,2010,ES23,2,1.43
1989,NUTS,2010,ES23,2,2.66
1990,NUTS,2010,ES23,2,1.91
1991,NUTS,2010,ES23,2,3.61
1992,NUTS,2010,ES23,2,3.77
1993,NUTS,2010,ES23,2,4.66
1994,NUTS,2010,ES23,2,4.49
1995,NUTS,2010,ES23,2,6.54
1996,NUTS,2010,ES23,2,7.12
1997,NUTS,2010,ES23,2,6.42
1998,NUTS,2010,ES23,2,11.83
1999,NUTS,2010,ES23,2,10.84
2000,NUTS,2010,ES23,2,16.76
2001,NUTS,2010,ES23,2,13.79
2002,NUTS,2010,ES23,2,17.3
2003,NUTS,2010,ES23,2,23.35
2004,NUTS,2010,ES23,2,26.9
2005,NUTS,2010,ES23,2,29.25
2006,NUTS,2010,ES23,2,50.447
2007,NUTS,2010,ES23,2,57.065
2008,NUTS,2010,ES23,2,45.606
2009,NUTS,2010,ES23,2,46.702
2010,NUTS,2010,ES23,2,42.006
2011,NUTS,2010,ES23,2,43.565
2012,NUTS,2010,ES23,2,36.18
2013,NUTS,2010,ES23,2,30.283
2014,NUTS,2010,ES23,2,39.339
2015,NUTS,2010,ES23,2,34.0
2016,NUTS,2010,ES23,2,32.0
2017,NUTS,2010,ES23,2,39.0
2018,NUTS,2010,ES23,2,33.0
2019,NUTS,2010,ES23,2,32.0
1986,NUTS,2010,ES24,2,10.5
1987,NUTS,2010,ES24,2,14.92
1988,NUTS,2010,ES24,2,16.13
1989,NUTS,2010,ES24,2,22.29
1990,NUTS,2010,ES24,2,27.89
1991,NUTS,2010,ES24,2,28.95
1992,NUTS,2010,ES24,2,29.09
1993,NUTS,2010,ES24,2,31.22
1994,NUTS,2010,ES24,2,30.06
1995,NUTS,2010,ES24,2,38.12
1996,NUTS,2010,ES24,2,41.46
1997,NUTS,2010,ES24,2,41.0
1998,NUTS,2010,ES24,2,65.72
1999,NUTS,2010,ES24,2,77.11
2000,NUTS,2010,ES24,2,75.72
2001,NUTS,2010,ES24,2,74.63
2002,NUTS,2010,ES24,2,100.6
2003,NUTS,2010,ES24,2,97.61
2004,NUTS,2010,ES24,2,102.61
2005,NUTS,2010,ES24,2,124.584
2006,NUTS,2010,ES24,2,152.31
2007,NUTS,2010,ES24,2,163.881
2008,NUTS,2010,ES24,2,206.439
2009,NUTS,2010,ES24,2,210.576
2010,NUTS,2010,ES24,2,211.016
2011,NUTS,2010,ES24,2,169.094
2012,NUTS,2010,ES24,2,164.471
2013,NUTS,2010,ES24,2,162.051
2014,NUTS,2010,ES24,2,170.892
2015,NUTS,2010,ES24,2,160.0
2016,NUTS,2010,ES24,2,160.0
2017,NUTS,2010,ES24,2,175.0
2018,NUTS,2010,ES24,2,189.0
2019,NUTS,2010,ES24,2,200.0
1986,NUTS,2010,ES3,1,293.67
1987,NUTS,2010,ES3,1,340.46
1988,NUTS,2010,ES3,1,405.51
1989,NUTS,2010,ES3,1,501.33
1990,NUTS,2010,ES3,1,679.56
1991,NUTS,2010,ES3,1,706.86
1992,NUTS,2010,ES3,1,695.11
1993,NUTS,2010,ES3,1,649.76
1994,NUTS,2010,ES3,1,625.7
1995,NUTS,2010,ES3,1,624.16
1996,NUTS,2010,ES3,1,678.98
1997,NUTS,2010,ES3,1,679.51
1998,NUTS,2010,ES3,1,776.24
1999,NUTS,2010,ES3,1,850.86
2000,NUTS,2010,ES3,1,954.49
2001,NUTS,2010,ES3,1,1095.53
2002,NUTS,2010,ES3,1,1318.3
2003,NUTS,2010,ES3,1,1332.6
2004,NUTS,2010,ES3,1,1383.22
2005,NUTS,2010,ES3,1,1673.772
2006,NUTS,2010,ES3,1,2074.409
2007,NUTS,2010,ES3,1,2114.083
2008,NUTS,2010,ES3,1,2237.034
2009,NUTS,2010,ES3,1,2135.309
2010,NUTS,2010,ES3,1,2098.234
2011,NUTS,2010,ES3,1,2065.925
2012,NUTS,2010,ES3,1,1886.452
2013,NUTS,2010,ES3,1,1946.0
2014,NUTS,2010,ES3,1,1840.574
2015,NUTS,2010,ES3,1,1999.0
2016,NUTS,2010,ES3,1,1993.0
2017,NUTS,2010,ES3,1,2127.0
2018,NUTS,2010,ES3,1,2306.0
2019,NUTS,2010,ES3,1,2399.0
1986,NUTS,2010,ES30,2,293.67
1987,NUTS,2010,ES30,2,340.46
1988,NUTS,2010,ES30,2,405.51
1989,NUTS,2010,ES30,2,501.33
1990,NUTS,2010,ES30,2,679.56
1991,NUTS,2010,ES30,2,706.86
1992,NUTS,2010,ES30,2,695.11
1993,NUTS,2010,ES30,2,649.76
1994,NUTS,2010,ES30,2,625.7
1995,NUTS,2010,ES30,2,624.16
1996,NUTS,2010,ES30,2,678.98
1997,NUTS,2010,ES30,2,679.51
1998,NUTS,2010,ES30,2,776.24
1999,NUTS,2010,ES30,2,850.86
2000,NUTS,2010,ES30,2,954.49
2001,NUTS,2010,ES30,2,1095.53
2002,NUTS,2010,ES30,2,1318.3
2003,NUTS,2010,ES30,2,1332.6
2004,NUTS,2010,ES30,2,1383.22
2005,NUTS,2010,ES30,2,1673.772
2006,NUTS,2010,ES30,2,2074.409
2007,NUTS,2010,ES30,2,2114.083
2008,NUTS,2010,ES30,2,2237.034
2009,NUTS,2010,ES30,2,2135.309
2010,NUTS,2010,ES30,2,2098.234
2011,NUTS,2010,ES30,2,2065.925
2012,NUTS,2010,ES30,2,1886.452
2013,NUTS,2010,ES30,2,1946.0
2014,NUTS,2010,ES30,2,1840.574
2015,NUTS,2010,ES30,2,1999.0
2016,NUTS,2010,ES30,2,1993.0
2017,NUTS,2010,ES30,2,2127.0
2018,NUTS,2010,ES30,2,2306.0
2019,NUTS,2010,ES30,2,2399.0
1986,NUTS,2010,ES4,1,47.42
1987,NUTS,2010,ES4,1,23.94
1988,NUTS,2010,ES4,1,55.83
1989,NUTS,2010,ES4,1,53.39
1990,NUTS,2010,ES4,1,65.61
1991,NUTS,2010,ES4,1,68.12
1992,NUTS,2010,ES4,1,78.24
1993,NUTS,2010,ES4,1,84.7
1994,NUTS,2010,ES4,1,81.56
1995,NUTS,2010,ES4,1,88.99
1996,NUTS,2010,ES4,1,96.8
1997,NUTS,2010,ES4,1,110.02
1998,NUTS,2010,ES4,1,107.99
1999,NUTS,2010,ES4,1,117.77
2000,NUTS,2010,ES4,1,183.77
2001,NUTS,2010,ES4,1,190.85
2002,NUTS,2010,ES4,1,219.5
2003,NUTS,2010,ES4,1,250.7
2004,NUTS,2010,ES4,1,298.22
2005,NUTS,2010,ES4,1,321.205
2006,NUTS,2010,ES4,1,383.302
2007,NUTS,2010,ES4,1,493.496
2008,NUTS,2010,ES4,1,637.75
2009,NUTS,2010,ES4,1,474.409
2010,NUTS,2010,ES4,1,488.807
2011,NUTS,2010,ES4,1,488.02
2012,NUTS,2010,ES4,1,552.11
2013,NUTS,2010,ES4,1,442.78
2014,NUTS,2010,ES4,1,427.352
2015,NUTS,2010,ES4,1,410.0
2016,NUTS,2010,ES4,1,512.0
2017,NUTS,2010,ES4,1,596.0
2018,NUTS,2010,ES4,1,660.0
2019,NUTS,2010,ES4,1,705.0
1986,NUTS,2010,ES41,2,40.03
1987,NUTS,2010,ES41,2,15.62
1988,NUTS,2010,ES41,2,43.97
1989,NUTS,2010,ES41,2,43.12
1990,NUTS,2010,ES41,2,54.55
1991,NUTS,2010,ES41,2,53.72
1992,NUTS,2010,ES41,2,59.04
1993,NUTS,2010,ES41,2,68.08
1994,NUTS,2010,ES41,2,65.56
1995,NUTS,2010,ES41,2,42.46
1996,NUTS,2010,ES41,2,46.18
1997,NUTS,2010,ES41,2,46.69
1998,NUTS,2010,ES41,2,48.07
1999,NUTS,2010,ES41,2,76.76
2000,NUTS,2010,ES41,2,92.35
2001,NUTS,2010,ES41,2,157.73
2002,NUTS,2010,ES41,2,168.4
2003,NUTS,2010,ES41,2,193.6
2004,NUTS,2010,ES41,2,228.13
2005,NUTS,2010,ES41,2,242.037
2006,NUTS,2010,ES41,2,286.364
2007,NUTS,2010,ES41,2,366.035
2008,NUTS,2010,ES41,2,458.526
2009,NUTS,2010,ES41,2,333.017
2010,NUTS,2010,ES41,2,325.785
2011,NUTS,2010,ES41,2,312.329
2012,NUTS,2010,ES41,2,381.451
2013,NUTS,2010,ES41,2,298.224
2014,NUTS,2010,ES41,2,283.28
2015,NUTS,2010,ES41,2,288.0
2016,NUTS,2010,ES41,2,363.0
2017,NUTS,2010,ES41,2,439.0
2018,NUTS,2010,ES41,2,500.0
2019,NUTS,2010,ES41,2,523.0
1986,NUTS,2010,ES42,2,5.23
1987,NUTS,2010,ES42,2,5.91
1988,NUTS,2010,ES42,2,9.11
1989,NUTS,2010,ES42,2,8.94
1990,NUTS,2010,ES42,2,9.33
1991,NUTS,2010,ES42,2,12.01
1992,NUTS,2010,ES42,2,16.97
1993,NUTS,2010,ES42,2,15.05
1994,NUTS,2010,ES42,2,14.49
1995,NUTS,2010,ES42,2,43.6
1996,NUTS,2010,ES42,2,47.43
1997,NUTS,2010,ES42,2,61.78
1998,NUTS,2010,ES42,2,53.92
1999,NUTS,2010,ES42,2,33.6
2000,NUTS,2010,ES42,2,76.48
2001,NUTS,2010,ES42,2,26.68
2002,NUTS,2010,ES42,2,42.6
2003,NUTS,2010,ES42,2,46.98
2004,NUTS,2010,ES42,2,51.85
2005,NUTS,2010,ES42,2,55.37
2006,NUTS,2010,ES42,2,75.726
2007,NUTS,2010,ES42,2,106.262
2008,NUTS,2010,ES42,2,149.046
2009,NUTS,2010,ES42,2,121.149
2010,NUTS,2010,ES42,2,134.175
2011,NUTS,2010,ES42,2,147.524
2012,NUTS,2010,ES42,2,144.902
2013,NUTS,2010,ES42,2,117.67
2014,NUTS,2010,ES42,2,118.197
2015,NUTS,2010,ES42,2,102.0
2016,NUTS,2010,ES42,2,129.0
2017,NUTS,2010,ES42,2,132.0
2018,NUTS,2010,ES42,2,130.0
2019,NUTS,2010,ES42,2,150.0
1986,NUTS,2010,ES43,2,2.17
1987,NUTS,2010,ES43,2,2.41
1988,NUTS,2010,ES43,2,2.75
1989,NUTS,2010,ES43,2,1.33
1990,NUTS,2010,ES43,2,1.73
1991,NUTS,2010,ES43,2,2.39
1992,NUTS,2010,ES43,2,2.22
1993,NUTS,2010,ES43,2,1.57
1994,NUTS,2010,ES43,2,1.51
1995,NUTS,2010,ES43,2,2.93
1996,NUTS,2010,ES43,2,3.19
1997,NUTS,2010,ES43,2,1.55
1998,NUTS,2010,ES43,2,6.0
1999,NUTS,2010,ES43,2,7.41
2000,NUTS,2010,ES43,2,14.94
2001,NUTS,2010,ES43,2,6.44
2002,NUTS,2010,ES43,2,8.5
2003,NUTS,2010,ES43,2,10.12
2004,NUTS,2010,ES43,2,18.25
2005,NUTS,2010,ES43,2,23.799
2006,NUTS,2010,ES43,2,21.212
2007,NUTS,2010,ES43,2,21.199
2008,NUTS,2010,ES43,2,30.177
2009,NUTS,2010,ES43,2,20.243
2010,NUTS,2010,ES43,2,28.847
2011,NUTS,2010,ES43,2,28.168
2012,NUTS,2010,ES43,2,25.757
2013,NUTS,2010,ES43,2,26.886
2014,NUTS,2010,ES43,2,25.875
2015,NUTS,2010,ES43,2,20.0
2016,NUTS,2010,ES43,2,20.0
2017,NUTS,2010,ES43,2,25.0
2018,NUTS,2010,ES43,2,30.0
2019,NUTS,2010,ES43,2,32.0
1986,NUTS,2010,ES5,1,161.84
1987,NUTS,2010,ES5,1,212.08
1988,NUTS,2010,ES5,1,280.74
1989,NUTS,2010,ES5,1,304.74
1990,NUTS,2010,ES5,1,385.86
1991,NUTS,2010,ES5,1,445.66
1992,NUTS,2010,ES5,1,473.53
1993,NUTS,2010,ES5,1,470.27
1994,NUTS,2010,ES5,1,452.86
1995,NUTS,2010,ES5,1,520.13
1996,NUTS,2010,ES5,1,565.8
1997,NUTS,2010,ES5,1,626.9
1998,NUTS,2010,ES5,1,819.32
1999,NUTS,2010,ES5,1,872.24
2000,NUTS,2010,ES5,1,1036.29
2001,NUTS,2010,ES5,1,1017.58
2002,NUTS,2010,ES5,1,1292.7
2003,NUTS,2010,ES5,1,1470.06
2004,NUTS,2010,ES5,1,1657.95
2005,NUTS,2010,ES5,1,1795.16
2006,NUTS,2010,ES5,1,2059.796
2007,NUTS,2010,ES5,1,2235.484
2008,NUTS,2010,ES5,1,2505.441
2009,NUTS,2010,ES5,1,2376.497
2010,NUTS,2010,ES5,1,2272.72
2011,NUTS,2010,ES5,1,2169.382
2012,NUTS,2010,ES5,1,2094.108
2013,NUTS,2010,ES5,1,2092.157
2014,NUTS,2010,ES5,1,2096.683
2015,NUTS,2010,ES5,1,2200.0
2016,NUTS,2010,ES5,1,2232.0
2017,NUTS,2010,ES5,1,2422.0
2018,NUTS,2010,ES5,1,2725.0
2019,NUTS,2010,ES5,1,2799.0
1986,NUTS,2010,ES51,2,150.15
1987,NUTS,2010,ES51,2,188.57
1988,NUTS,2010,ES51,2,243.42
1989,NUTS,2010,ES51,2,261.05
1990,NUTS,2010,ES51,2,347.89
1991,NUTS,2010,ES51,2,399.67
1992,NUTS,2010,ES51,2,419.24
1993,NUTS,2010,ES51,2,412.48
1994,NUTS,2010,ES51,2,397.2
1995,NUTS,2010,ES51,2,457.47
1996,NUTS,2010,ES51,2,497.64
1997,NUTS,2010,ES51,2,553.62
1998,NUTS,2010,ES51,2,687.63
1999,NUTS,2010,ES51,2,755.93
2000,NUTS,2010,ES51,2,850.2
2001,NUTS,2010,ES51,2,891.46
2002,NUTS,2010,ES51,2,1106.5
2003,NUTS,2010,ES51,2,1243.74
2004,NUTS,2010,ES51,2,1393.32
2005,NUTS,2010,ES51,2,1454.836
2006,NUTS,2010,ES51,2,1698.424
2007,NUTS,2010,ES51,2,1826.186
2008,NUTS,2010,ES51,2,2001.096
2009,NUTS,2010,ES51,2,1908.728
2010,NUTS,2010,ES51,2,1823.638
2011,NUTS,2010,ES51,2,1733.373
2012,NUTS,2010,ES51,2,1672.856
2013,NUTS,2010,ES51,2,1675.742
2014,NUTS,2010,ES51,2,1672.072
2015,NUTS,2010,ES51,2,1773.0
2016,NUTS,2010,ES51,2,1779.0
2017,NUTS,2010,ES51,2,1918.0
2018,NUTS,2010,ES51,2,2146.0
2019,NUTS,2010,ES51,2,2152.0
1986,NUTS,2010,ES52,2,10.41
1987,NUTS,2010,ES52,2,19.68
1988,NUTS,2010,ES52,2,36.11
1989,NUTS,2010,ES52,2,42.75
1990,NUTS,2010,ES52,2,37.42
1991,NUTS,2010,ES52,2,45.33
1992,NUTS,2010,ES52,2,53.15
1993,NUTS,2010,ES52,2,56.95
1994,NUTS,2010,ES52,2,54.84
1995,NUTS,2010,ES52,2,61.51
1996,NUTS,2010,ES52,2,66.9
1997,NUTS,2010,ES52,2,72.43
1998,NUTS,2010,ES52,2,123.88
1999,NUTS,2010,ES52,2,111.1
2000,NUTS,2010,ES52,2,181.83
2001,NUTS,2010,ES52,2,122.06
2002,NUTS,2010,ES52,2,177.4
2003,NUTS,2010,ES52,2,219.42
2004,NUTS,2010,ES52,2,253.17
2005,NUTS,2010,ES52,2,325.938
2006,NUTS,2010,ES52,2,348.066
2007,NUTS,2010,ES52,2,388.661
2008,NUTS,2010,ES52,2,484.306
2009,NUTS,2010,ES52,2,452.461
2010,NUTS,2010,ES52,2,433.455
2011,NUTS,2010,ES52,2,422.178
2012,NUTS,2010,ES52,2,406.64
2013,NUTS,2010,ES52,2,405.295
2014,NUTS,2010,ES52,2,412.819
2015,NUTS,2010,ES52,2,414.0
2016,NUTS,2010,ES52,2,434.0
2017,NUTS,2010,ES52,2,474.0
2018,NUTS,2010,ES52,2,535.0
2019,NUTS,2010,ES52,2,600.0
1986,NUTS,2010,ES53,2,1.28
1987,NUTS,2010,ES53,2,3.83
1988,NUTS,2010,ES53,2,1.21
1989,NUTS,2010,ES53,2,0.94
1990,NUTS,2010,ES53,2,0.55
1991,NUTS,2010,ES53,2,0.66
1992,NUTS,2010,ES53,2,1.14
1993,NUTS,2010,ES53,2,0.84
1994,NUTS,2010,ES53,2,0.81
1995,NUTS,2010,ES53,2,1.15
1996,NUTS,2010,ES53,2,1.26
1997,NUTS,2010,ES53,2,0.85
1998,NUTS,2010,ES53,2,7.81
1999,NUTS,2010,ES53,2,5.22
2000,NUTS,2010,ES53,2,4.27
2001,NUTS,2010,ES53,2,4.06
2002,NUTS,2010,ES53,2,8.8
2003,NUTS,2010,ES53,2,6.9
2004,NUTS,2010,ES53,2,11.46
2005,NUTS,2010,ES53,2,14.385
2006,NUTS,2010,ES53,2,13.306
2007,NUTS,2010,ES53,2,20.637
2008,NUTS,2010,ES53,2,20.038
2009,NUTS,2010,ES53,2,15.308
2010,NUTS,2010,ES53,2,15.626
2011,NUTS,2010,ES53,2,13.831
2012,NUTS,2010,ES53,2,14.612
2013,NUTS,2010,ES53,2,11.12
2014,NUTS,2010,ES53,2,11.791
2015,NUTS,2010,ES53,2,13.0
2016,NUTS,2010,ES53,2,19.0
2017,NUTS,2010,ES53,2,29.0
2018,NUTS,2010,ES53,2,44.0
2019,NUTS,2010,ES53,2,48.0
1986,NUTS,2010,ES6,1,39.56
1987,NUTS,2010,ES6,1,39.77
1988,NUTS,2010,ES6,1,56.13
1989,NUTS,2010,ES6,1,62.54
1990,NUTS,2010,ES6,1,71.04
1991,NUTS,2010,ES6,1,73.53
1992,NUTS,2010,ES6,1,79.8
1993,NUTS,2010,ES6,1,79.44
1994,NUTS,2010,ES6,1,76.5
1995,NUTS,2010,ES6,1,106.61
1996,NUTS,2010,ES6,1,115.97
1997,NUTS,2010,ES6,1,117.46
1998,NUTS,2010,ES6,1,176.56
1999,NUTS,2010,ES6,1,172.81
2000,NUTS,2010,ES6,1,222.59
2001,NUTS,2010,ES6,1,197.07
2002,NUTS,2010,ES6,1,238.9
2003,NUTS,2010,ES6,1,403.13
2004,NUTS,2010,ES6,1,364.38
2005,NUTS,2010,ES6,1,414.835
2006,NUTS,2010,ES6,1,487.303
2007,NUTS,2010,ES6,1,675.097
2008,NUTS,2010,ES6,1,611.086
2009,NUTS,2010,ES6,1,594.542
2010,NUTS,2010,ES6,1,718.947
2011,NUTS,2010,ES6,1,679.919
2012,NUTS,2010,ES6,1,623.183
2013,NUTS,2010,ES6,1,626.063
2014,NUTS,2010,ES6,1,630.281
2015,NUTS,2010,ES6,1,609.0
2016,NUTS,2010,ES6,1,624.0
2017,NUTS,2010,ES6,1,658.0
2018,NUTS,2010,ES6,1,695.0
2019,NUTS,2010,ES6,1,713.0
1986,NUTS,2010,ES61,2,36.61
1987,NUTS,2010,ES61,2,35.37
1988,NUTS,2010,ES61,2,48.97
1989,NUTS,2010,ES61,2,55.87
1990,NUTS,2010,ES61,2,63.68
1991,NUTS,2010,ES61,2,66.72
1992,NUTS,2010,ES61,2,66.85
1993,NUTS,2010,ES61,2,68.31
1994,NUTS,2010,ES61,2,65.77
1995,NUTS,2010,ES61,2,91.89
1996,NUTS,2010,ES61,2,99.96
1997,NUTS,2010,ES61,2,94.08
1998,NUTS,2010,ES61,2,150.87
1999,NUTS,2010,ES61,2,137.48
2000,NUTS,2010,ES61,2,177.43
2001,NUTS,2010,ES61,2,149.51
2002,NUTS,2010,ES61,2,203.8
2003,NUTS,2010,ES61,2,344.25
2004,NUTS,2010,ES61,2,312.06
2005,NUTS,2010,ES61,2,338.761
2006,NUTS,2010,ES61,2,402.995
2007,NUTS,2010,ES61,2,548.041
2008,NUTS,2010,ES61,2,515.612
2009,NUTS,2010,ES61,2,501.471
2010,NUTS,2010,ES61,2,619.489
2011,NUTS,2010,ES61,2,598.228
2012,NUTS,2010,ES61,2,534.765
2013,NUTS,2010,ES61,2,538.425
2014,NUTS,2010,ES61,2,529.978
2015,NUTS,2010,ES61,2,506.0
2016,NUTS,2010,ES61,2,502.0
2017,NUTS,2010,ES61,2,530.0
2018,NUTS,2010,ES61,2,549.0
2019,NUTS,2010,ES61,2,559.0
1986,NUTS,2010,ES62,2,2.96
1987,NUTS,2010,ES62,2,4.4
1988,NUTS,2010,ES62,2,7.16
1989,NUTS,2010,ES62,2,6.67
1990,NUTS,2010,ES62,2,7.36
1991,NUTS,2010,ES62,2,6.82
1992,NUTS,2010,ES62,2,12.95
1993,NUTS,2010,ES62,2,11.14
1994,NUTS,2010,ES62,2,10.72
1995,NUTS,2010,ES62,2,14.72
1996,NUTS,2010,ES62,2,16.01
1997,NUTS,2010,ES62,2,23.39
1998,NUTS,2010,ES62,2,25.69
1999,NUTS,2010,ES62,2,35.33
2000,NUTS,2010,ES62,2,45.17
2001,NUTS,2010,ES62,2,47.56
2002,NUTS,2010,ES62,2,35.1
2003,NUTS,2010,ES62,2,58.81
2004,NUTS,2010,ES62,2,52.18
2005,NUTS,2010,ES62,2,76.006
2006,NUTS,2010,ES62,2,84.013
2007,NUTS,2010,ES62,2,126.22
2008,NUTS,2010,ES62,2,95.239
2009,NUTS,2010,ES62,2,92.944
2010,NUTS,2010,ES62,2,99.274
2011,NUTS,2010,ES62,2,81.268
2012,NUTS,2010,ES62,2,87.935
2013,NUTS,2010,ES62,2,87.291
2014,NUTS,2010,ES62,2,99.812
2015,NUTS,2010,ES62,2,103.0
2016,NUTS,2010,ES62,2,123.0
2017,NUTS,2010,ES62,2,128.0
2018,NUTS,2010,ES62,2,145.0
2019,NUTS,2010,ES62,2,154.0
2000,NUTS,2010,ES63,2,0.0
2001,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,0.07
2004,NUTS,2010,ES63,2,0.0
2005,NUTS,2010,ES63,2,0.068
2006,NUTS,2010,ES63,2,0.295
2007,NUTS,2010,ES63,2,0.032
2008,NUTS,2010,ES63,2,0.0
2009,NUTS,2010,ES63,2,0.0
2010,NUTS,2010,ES63,2,0.0
2012,NUTS,2010,ES63,2,0.118
2015,NUTS,2010,ES63,2,0.0
2000,NUTS,2010,ES64,2,0.0
2001,NUTS,2010,ES64,2,0.0
2003,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,0.0
2005,NUTS,2010,ES64,2,0.0
2006,NUTS,2010,ES64,2,0.0
2007,NUTS,2010,ES64,2,0.804
2008,NUTS,2010,ES64,2,0.235
2009,NUTS,2010,ES64,2,0.127
2010,NUTS,2010,ES64,2,0.184
2012,NUTS,2010,ES64,2,0.365
2015,NUTS,2010,ES64,2,0.0
1986,NUTS,2010,ES7,1,0.28
1987,NUTS,2010,ES7,1,0.29
1988,NUTS,2010,ES7,1,0.27
1989,NUTS,2010,ES7,1,0.72
1990,NUTS,2010,ES7,1,1.44
1991,NUTS,2010,ES7,1,2.44
1992,NUTS,2010,ES7,1,1.14
1993,NUTS,2010,ES7,1,1.35
