year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_kp05_gov
2014,NUTS,2010,DK0,1,106.624
2015,NUTS,2010,DK0,1,111.297
2016,NUTS,2010,DK0,1,115.413
2017,NUTS,2010,DK0,1,155.876
2018,NUTS,2010,DK0,1,152.287
2019,NUTS,2010,DK0,1,154.047
2020,NUTS,2010,DK0,1,163.71
2007,NUTS,2010,DK01,2,98.723
2009,NUTS,2010,DK01,2,68.477
2010,NUTS,2010,DK01,2,71.682
2011,NUTS,2010,DK01,2,72.78
2012,NUTS,2010,DK01,2,71.661
2013,NUTS,2010,DK01,2,62.08
2014,NUTS,2010,DK01,2,58.627
2015,NUTS,2010,DK01,2,51.88
2016,NUTS,2010,DK01,2,50.068
2017,NUTS,2010,DK01,2,92.482
2019,NUTS,2010,DK01,2,86.213
2007,NUTS,2010,DK02,2,6.115
2009,NUTS,2010,DK02,2,4.437
2010,NUTS,2010,DK02,2,3.212
2011,NUTS,2010,DK02,2,3.894
2012,NUTS,2010,DK02,2,5.007
2013,NUTS,2010,DK02,2,10.87
2014,NUTS,2010,DK02,2,7.731
2015,NUTS,2010,DK02,2,17.801
2016,NUTS,2010,DK02,2,13.357
2017,NUTS,2010,DK02,2,17.785
2019,NUTS,2010,DK02,2,20.638
2007,NUTS,2010,DK03,2,2.718
2009,NUTS,2010,DK03,2,8.373
2010,NUTS,2010,DK03,2,11.214
2011,NUTS,2010,DK03,2,8.797
2012,NUTS,2010,DK03,2,11.246
2013,NUTS,2010,DK03,2,12.188
2014,NUTS,2010,DK03,2,16.106
2015,NUTS,2010,DK03,2,16.598
2016,NUTS,2010,DK03,2,18.956
2017,NUTS,2010,DK03,2,4.031
2019,NUTS,2010,DK03,2,2.259
2007,NUTS,2010,DK04,2,7.237
2009,NUTS,2010,DK04,2,11.463
2010,NUTS,2010,DK04,2,11.483
2011,NUTS,2010,DK04,2,11.545
2012,NUTS,2010,DK04,2,21.014
2013,NUTS,2010,DK04,2,23.156
2014,NUTS,2010,DK04,2,22.871
2015,NUTS,2010,DK04,2,23.655
2016,NUTS,2010,DK04,2,31.433
2017,NUTS,2010,DK04,2,22.923
2019,NUTS,2010,DK04,2,20.872
2007,NUTS,2010,DK05,2,14.617
2009,NUTS,2010,DK05,2,0.737
2010,NUTS,2010,DK05,2,1.05
2011,NUTS,2010,DK05,2,0.702
2012,NUTS,2010,DK05,2,1.149
2013,NUTS,2010,DK05,2,1.522
2014,NUTS,2010,DK05,2,1.289
2015,NUTS,2010,DK05,2,1.443
2016,NUTS,2010,DK05,2,1.68
2017,NUTS,2010,DK05,2,18.655
2019,NUTS,2010,DK05,2,23.987
2007,NUTS,2010,DKZ,1,0.0
2007,NUTS,2010,DKZZ,2,0.0
2000,NUTS,2010,EA19,2,18832.491
2001,NUTS,2010,EA19,2,19285.723
2002,NUTS,2010,EA19,2,19530.65
2003,NUTS,2010,EA19,2,19447.083
2004,NUTS,2010,EA19,2,20027.012
2005,NUTS,2010,EA19,2,20871.852
2006,NUTS,2010,EA19,2,21226.312
2007,NUTS,2010,EA19,2,21534.08
2008,NUTS,2010,EA19,2,22577.999
2009,NUTS,2010,EA19,2,23493.23
2010,NUTS,2010,EA19,2,23066.588
2011,NUTS,2010,EA19,2,23426.021
2012,NUTS,2010,EA19,2,23632.122
2013,NUTS,2010,EA19,2,23199.745
2014,NUTS,2010,EA19,2,23487.516
2015,NUTS,2010,EA19,2,23739.104
2016,NUTS,2010,EA19,2,23711.15
2017,NUTS,2010,EA19,2,24245.233
2018,NUTS,2010,EA19,2,24965.339
2019,NUTS,2010,EA19,2,25783.075
2020,NUTS,2010,EA19,2,25912.577
1995,NUTS,2010,EE,0,38.354
1996,NUTS,2010,EE,0,33.509
1997,NUTS,2010,EE,0,22.096
1998,NUTS,2010,EE,0,15.903
1999,NUTS,2010,EE,0,19.444
2000,NUTS,2010,EE,0,17.975
2001,NUTS,2010,EE,0,13.515
2002,NUTS,2010,EE,0,17.716
2003,NUTS,2010,EE,0,19.012
2004,NUTS,2010,EE,0,18.898
2005,NUTS,2010,EE,0,19.1
2006,NUTS,2010,EE,0,29.595
2007,NUTS,2010,EE,0,19.98
2008,NUTS,2010,EE,0,30.466
2009,NUTS,2010,EE,0,27.081
2010,NUTS,2010,EE,0,30.123
2011,NUTS,2010,EE,0,36.161
2012,NUTS,2010,EE,0,39.512
2013,NUTS,2010,EE,0,31.273
2014,NUTS,2010,EE,0,32.854
2015,NUTS,2010,EE,0,33.786
2016,NUTS,2010,EE,0,31.233
2017,NUTS,2010,EE,0,34.932
2018,NUTS,2010,EE,0,39.208
2019,NUTS,2010,EE,0,42.187
2020,NUTS,2010,EE,0,43.123
1995,NUTS,2010,EE0,1,38.354
1996,NUTS,2010,EE0,1,33.509
1997,NUTS,2010,EE0,1,22.096
1998,NUTS,2010,EE0,1,15.903
1999,NUTS,2010,EE0,1,19.444
2000,NUTS,2010,EE0,1,17.975
2001,NUTS,2010,EE0,1,13.515
2002,NUTS,2010,EE0,1,17.716
2003,NUTS,2010,EE0,1,19.012
2004,NUTS,2010,EE0,1,18.898
2005,NUTS,2010,EE0,1,19.1
2006,NUTS,2010,EE0,1,29.595
2007,NUTS,2010,EE0,1,19.98
2008,NUTS,2010,EE0,1,30.466
2009,NUTS,2010,EE0,1,27.081
2010,NUTS,2010,EE0,1,30.123
2011,NUTS,2010,EE0,1,36.161
2012,NUTS,2010,EE0,1,39.512
2013,NUTS,2010,EE0,1,31.273
2014,NUTS,2010,EE0,1,32.854
2015,NUTS,2010,EE0,1,33.786
2016,NUTS,2010,EE0,1,31.233
2017,NUTS,2010,EE0,1,34.932
2018,NUTS,2010,EE0,1,39.208
2019,NUTS,2010,EE0,1,42.187
2020,NUTS,2010,EE0,1,43.123
1995,NUTS,2010,EE00,2,38.354
1996,NUTS,2010,EE00,2,33.509
1997,NUTS,2010,EE00,2,22.096
1998,NUTS,2010,EE00,2,15.903
1999,NUTS,2010,EE00,2,19.444
2000,NUTS,2010,EE00,2,17.975
2001,NUTS,2010,EE00,2,13.515
2002,NUTS,2010,EE00,2,17.716
2003,NUTS,2010,EE00,2,19.012
2004,NUTS,2010,EE00,2,18.898
2005,NUTS,2010,EE00,2,19.1
2006,NUTS,2010,EE00,2,29.595
2007,NUTS,2010,EE00,2,19.98
2008,NUTS,2010,EE00,2,30.466
2009,NUTS,2010,EE00,2,27.081
2010,NUTS,2010,EE00,2,30.123
2011,NUTS,2010,EE00,2,36.161
2012,NUTS,2010,EE00,2,39.512
2013,NUTS,2010,EE00,2,31.273
2014,NUTS,2010,EE00,2,32.854
2015,NUTS,2010,EE00,2,33.786
2016,NUTS,2010,EE00,2,31.233
2017,NUTS,2010,EE00,2,34.932
2018,NUTS,2010,EE00,2,39.208
2019,NUTS,2010,EE00,2,42.187
2020,NUTS,2010,EE00,2,43.123
1995,NUTS,2010,EL,0,169.223
1997,NUTS,2010,EL,0,171.772
1999,NUTS,2010,EL,0,225.758
2001,NUTS,2010,EL,0,244.372
2003,NUTS,2010,EL,0,241.45
2004,NUTS,2010,EL,0,239.245
2005,NUTS,2010,EL,0,270.155
2006,NUTS,2010,EL,0,283.91
2007,NUTS,2010,EL,0,302.873
2008,NUTS,2010,EL,0,564.564
2009,NUTS,2010,EL,0,391.564
2010,NUTS,2010,EL,0,323.76
2011,NUTS,2010,EL,0,331.865
2012,NUTS,2010,EL,0,332.955
2013,NUTS,2010,EL,0,420.026
2014,NUTS,2010,EL,0,431.001
2015,NUTS,2010,EL,0,502.095
2016,NUTS,2010,EL,0,462.317
2017,NUTS,2010,EL,0,473.943
2018,NUTS,2010,EL,0,513.611
2019,NUTS,2010,EL,0,549.968
2020,NUTS,2010,EL,0,568.662
1995,NUTS,2010,EL3,1,90.165
1997,NUTS,2010,EL3,1,94.318
1999,NUTS,2010,EL3,1,141.906
2001,NUTS,2010,EL3,1,152.244
2003,NUTS,2010,EL3,1,150.646
2005,NUTS,2010,EL3,1,173.354
2011,NUTS,2010,EL3,1,174.082
2013,NUTS,2010,EL3,1,213.264
2015,NUTS,2010,EL3,1,240.976
2017,NUTS,2010,EL3,1,260.43
2018,NUTS,2010,EL3,1,282.571
2019,NUTS,2010,EL3,1,306.946
1995,NUTS,2010,EL30,2,90.165
1997,NUTS,2010,EL30,2,94.318
1999,NUTS,2010,EL30,2,141.906
2001,NUTS,2010,EL30,2,152.244
2003,NUTS,2010,EL30,2,150.646
2005,NUTS,2010,EL30,2,173.354
2011,NUTS,2010,EL30,2,174.082
2013,NUTS,2010,EL30,2,213.264
2015,NUTS,2010,EL30,2,240.976
2017,NUTS,2010,EL30,2,260.43
2018,NUTS,2010,EL30,2,282.571
2019,NUTS,2010,EL30,2,306.946
1995,NUTS,2010,EL4,1,35.112
1997,NUTS,2010,EL4,1,39.315
1999,NUTS,2010,EL4,1,42.022
2001,NUTS,2010,EL4,1,47.651
2003,NUTS,2010,EL4,1,44.228
2005,NUTS,2010,EL4,1,47.124
2011,NUTS,2010,EL4,1,56.233
2013,NUTS,2010,EL4,1,73.44
2015,NUTS,2010,EL4,1,84.487
2017,NUTS,2010,EL4,1,78.066
2018,NUTS,2010,EL4,1,80.742
2019,NUTS,2010,EL4,1,85.822
1995,NUTS,2010,EL41,2,0.513
1997,NUTS,2010,EL41,2,0.641
1999,NUTS,2010,EL41,2,0.698
2001,NUTS,2010,EL41,2,0.455
2003,NUTS,2010,EL41,2,0.56
2005,NUTS,2010,EL41,2,0.589
2011,NUTS,2010,EL41,2,2.411
2013,NUTS,2010,EL41,2,4.486
2015,NUTS,2010,EL41,2,7.175
2017,NUTS,2010,EL41,2,6.135
2018,NUTS,2010,EL41,2,7.092
2019,NUTS,2010,EL41,2,6.204
1995,NUTS,2010,EL42,2,0.854
1997,NUTS,2010,EL42,2,0.79
1999,NUTS,2010,EL42,2,0.821
2001,NUTS,2010,EL42,2,0.547
2003,NUTS,2010,EL42,2,0.803
2005,NUTS,2010,EL42,2,1.351
2011,NUTS,2010,EL42,2,5.799
2013,NUTS,2010,EL42,2,8.08
2015,NUTS,2010,EL42,2,7.227
2017,NUTS,2010,EL42,2,5.736
2018,NUTS,2010,EL42,2,7.292
2019,NUTS,2010,EL42,2,10.14
1995,NUTS,2010,EL43,2,33.763
1997,NUTS,2010,EL43,2,37.9
1999,NUTS,2010,EL43,2,40.504
2001,NUTS,2010,EL43,2,46.649
2003,NUTS,2010,EL43,2,42.864
2005,NUTS,2010,EL43,2,45.184
2011,NUTS,2010,EL43,2,48.023
2013,NUTS,2010,EL43,2,60.874
2015,NUTS,2010,EL43,2,70.085
2017,NUTS,2010,EL43,2,66.195
2018,NUTS,2010,EL43,2,66.357
2019,NUTS,2010,EL43,2,69.478
2011,NUTS,2010,EL5,1,58.683
2013,NUTS,2010,EL5,1,78.633
2015,NUTS,2010,EL5,1,92.071
2017,NUTS,2010,EL5,1,94.255
2018,NUTS,2010,EL5,1,98.989
2019,NUTS,2010,EL5,1,105.818
1995,NUTS,2010,EL51,2,6.014
1997,NUTS,2010,EL51,2,6.257
1999,NUTS,2010,EL51,2,6.607
2001,NUTS,2010,EL51,2,5.725
2003,NUTS,2010,EL51,2,3.408
2005,NUTS,2010,EL51,2,3.465
2011,NUTS,2010,EL51,2,3.995
2013,NUTS,2010,EL51,2,9.914
2015,NUTS,2010,EL51,2,10.359
2017,NUTS,2010,EL51,2,5.095
2018,NUTS,2010,EL51,2,8.113
2019,NUTS,2010,EL51,2,7.873
1995,NUTS,2010,EL52,2,17.872
1997,NUTS,2010,EL52,2,16.566
1999,NUTS,2010,EL52,2,20.122
2001,NUTS,2010,EL52,2,18.452
2003,NUTS,2010,EL52,2,26.507
2005,NUTS,2010,EL52,2,30.03
2011,NUTS,2010,EL52,2,40.631
2013,NUTS,2010,EL52,2,54.156
2015,NUTS,2010,EL52,2,62.323
2017,NUTS,2010,EL52,2,78.381
2018,NUTS,2010,EL52,2,77.533
2019,NUTS,2010,EL52,2,85.57
1995,NUTS,2010,EL53,2,0.923
1997,NUTS,2010,EL53,2,4.469
1999,NUTS,2010,EL53,2,1.163
2001,NUTS,2010,EL53,2,1.509
2003,NUTS,2010,EL53,2,1.838
2005,NUTS,2010,EL53,2,2.31
2011,NUTS,2010,EL53,2,8.5
2013,NUTS,2010,EL53,2,6.667
2015,NUTS,2010,EL53,2,11.679
2017,NUTS,2010,EL53,2,5.368
2018,NUTS,2010,EL53,2,6.009
2019,NUTS,2010,EL53,2,4.86
1995,NUTS,2010,EL54,2,1.35
1997,NUTS,2010,EL54,2,1.162
1999,NUTS,2010,EL54,2,1.45
2001,NUTS,2010,EL54,2,1.848
2003,NUTS,2010,EL54,2,1.984
2005,NUTS,2010,EL54,2,1.213
2011,NUTS,2010,EL54,2,5.557
2013,NUTS,2010,EL54,2,7.896
2015,NUTS,2010,EL54,2,7.709
2017,NUTS,2010,EL54,2,5.41
2018,NUTS,2010,EL54,2,7.334
2019,NUTS,2010,EL54,2,7.516
2011,NUTS,2010,EL6,1,42.868
2013,NUTS,2010,EL6,1,54.688
2015,NUTS,2010,EL6,1,84.561
2017,NUTS,2010,EL6,1,41.192
2018,NUTS,2010,EL6,1,51.31
2019,NUTS,2010,EL6,1,51.382
1995,NUTS,2010,EL61,2,3.093
1997,NUTS,2010,EL61,2,2.875
1999,NUTS,2010,EL61,2,3.05
2001,NUTS,2010,EL61,2,2.681
2003,NUTS,2010,EL61,2,2.532
2005,NUTS,2010,EL61,2,2.576
2011,NUTS,2010,EL61,2,11.578
2013,NUTS,2010,EL61,2,14.44
2015,NUTS,2010,EL61,2,19.849
2017,NUTS,2010,EL61,2,8.31
2018,NUTS,2010,EL61,2,9.744
2019,NUTS,2010,EL61,2,9.279
1995,NUTS,2010,EL62,2,0.222
1997,NUTS,2010,EL62,2,0.238
1999,NUTS,2010,EL62,2,0.301
2001,NUTS,2010,EL62,2,0.156
2003,NUTS,2010,EL62,2,0.268
2005,NUTS,2010,EL62,2,0.508
2011,NUTS,2010,EL62,2,2.556
2013,NUTS,2010,EL62,2,3.574
2015,NUTS,2010,EL62,2,6.002
2017,NUTS,2010,EL62,2,1.87
2018,NUTS,2010,EL62,2,2.431
2019,NUTS,2010,EL62,2,2.834
1995,NUTS,2010,EL63,2,5.946
1997,NUTS,2010,EL63,2,1.341
1999,NUTS,2010,EL63,2,5.718
2001,NUTS,2010,EL63,2,6.871
2003,NUTS,2010,EL63,2,6.864
2005,NUTS,2010,EL63,2,5.683
2011,NUTS,2010,EL63,2,12.294
2013,NUTS,2010,EL63,2,16.55
2015,NUTS,2010,EL63,2,31.476
2017,NUTS,2010,EL63,2,17.702
2018,NUTS,2010,EL63,2,12.985
2019,NUTS,2010,EL63,2,14.738
1995,NUTS,2010,EL64,2,7.569
1997,NUTS,2010,EL64,2,1.281
1999,NUTS,2010,EL64,2,1.341
2001,NUTS,2010,EL64,2,4.359
2003,NUTS,2010,EL64,2,1.4
2005,NUTS,2010,EL64,2,2.229
2011,NUTS,2010,EL64,2,7.189
2013,NUTS,2010,EL64,2,6.739
2015,NUTS,2010,EL64,2,8.788
2017,NUTS,2010,EL64,2,3.666
2018,NUTS,2010,EL64,2,7.229
2019,NUTS,2010,EL64,2,6.214
1995,NUTS,2010,EL65,2,0.94
1997,NUTS,2010,EL65,2,3.918
1999,NUTS,2010,EL65,2,2.079
2001,NUTS,2010,EL65,2,2.889
2003,NUTS,2010,EL65,2,1.777
2005,NUTS,2010,EL65,2,2.218
2011,NUTS,2010,EL65,2,9.251
2013,NUTS,2010,EL65,2,13.385
2015,NUTS,2010,EL65,2,18.446
2017,NUTS,2010,EL65,2,9.644
2018,NUTS,2010,EL65,2,18.92
2019,NUTS,2010,EL65,2,18.317
2015,NUTS,2010,ELZ,1,0.0
2018,NUTS,2010,ELZ,1,0.0
2015,NUTS,2010,ELZZ,2,0.0
2018,NUTS,2010,ELZZ,2,0.0
1995,NUTS,2010,ES,0,986.112
1996,NUTS,2010,ES,0,1016.308
1997,NUTS,2010,ES,0,988.146
1998,NUTS,2010,ES,0,1053.723
1999,NUTS,2010,ES,0,1129.339
2000,NUTS,2010,ES,0,1172.678
2001,NUTS,2010,ES,0,1231.32
2002,NUTS,2010,ES,0,1325.042
2003,NUTS,2010,ES,0,1452.055
2004,NUTS,2010,ES,0,1581.397
2005,NUTS,2010,ES,0,1849.583
2006,NUTS,2010,ES,0,2017.013
2007,NUTS,2010,ES,0,2324.487
2008,NUTS,2010,ES,0,2586.277
2009,NUTS,2010,ES,0,2828.469
2010,NUTS,2010,ES,0,2827.829
2011,NUTS,2010,ES,0,2666.079
2012,NUTS,2010,ES,0,2470.336
2013,NUTS,2010,ES,0,2344.845
2014,NUTS,2010,ES,0,2323.329
2015,NUTS,2010,ES,0,2417.499
2016,NUTS,2010,ES,0,2345.654
2017,NUTS,2010,ES,0,2355.213
2018,NUTS,2010,ES,0,2344.889
2019,NUTS,2010,ES,0,2437.1
2020,NUTS,2010,ES,0,2506.059
1995,NUTS,2010,ES1,1,67.658
1996,NUTS,2010,ES1,1,69.75
1997,NUTS,2010,ES1,1,68.933
1998,NUTS,2010,ES1,1,64.819
1999,NUTS,2010,ES1,1,71.529
2000,NUTS,2010,ES1,1,76.83
2001,NUTS,2010,ES1,1,79.633
2002,NUTS,2010,ES1,1,77.148
2003,NUTS,2010,ES1,1,79.982
2004,NUTS,2010,ES1,1,98.152
2005,NUTS,2010,ES1,1,106.45
2006,NUTS,2010,ES1,1,122.676
2007,NUTS,2010,ES1,1,134.606
2008,NUTS,2010,ES1,1,133.314
2009,NUTS,2010,ES1,1,148.379
2010,NUTS,2010,ES1,1,145.856
2011,NUTS,2010,ES1,1,132.655
2013,NUTS,2010,ES1,1,113.528
2014,NUTS,2010,ES1,1,111.409
2015,NUTS,2010,ES1,1,121.834
2016,NUTS,2010,ES1,1,128.136
2017,NUTS,2010,ES1,1,124.605
2018,NUTS,2010,ES1,1,119.342
2019,NUTS,2010,ES1,1,119.646
1995,NUTS,2010,ES11,2,42.271
1996,NUTS,2010,ES11,2,43.569
1997,NUTS,2010,ES11,2,42.735
1998,NUTS,2010,ES11,2,40.1
1999,NUTS,2010,ES11,2,41.771
2000,NUTS,2010,ES11,2,46.639
2001,NUTS,2010,ES11,2,46.205
2002,NUTS,2010,ES11,2,45.81
2003,NUTS,2010,ES11,2,47.183
2004,NUTS,2010,ES11,2,64.917
2005,NUTS,2010,ES11,2,68.081
2006,NUTS,2010,ES11,2,77.071
2007,NUTS,2010,ES11,2,72.123
2008,NUTS,2010,ES11,2,75.016
2009,NUTS,2010,ES11,2,82.075
2010,NUTS,2010,ES11,2,81.771
2013,NUTS,2010,ES11,2,67.053
2014,NUTS,2010,ES11,2,67.249
2015,NUTS,2010,ES11,2,73.868
2016,NUTS,2010,ES11,2,78.412
2017,NUTS,2010,ES11,2,80.238
2018,NUTS,2010,ES11,2,79.251
2019,NUTS,2010,ES11,2,78.23
1995,NUTS,2010,ES12,2,15.453
1996,NUTS,2010,ES12,2,15.917
1997,NUTS,2010,ES12,2,15.761
1998,NUTS,2010,ES12,2,14.722
1999,NUTS,2010,ES12,2,16.982
2000,NUTS,2010,ES12,2,19.929
2001,NUTS,2010,ES12,2,20.793
2002,NUTS,2010,ES12,2,17.343
2003,NUTS,2010,ES12,2,20.139
2004,NUTS,2010,ES12,2,21.381
2005,NUTS,2010,ES12,2,24.586
2006,NUTS,2010,ES12,2,29.681
2007,NUTS,2010,ES12,2,41.081
2008,NUTS,2010,ES12,2,35.26
2009,NUTS,2010,ES12,2,37.072
2010,NUTS,2010,ES12,2,35.645
2012,NUTS,2010,ES12,2,27.602
2013,NUTS,2010,ES12,2,26.765
2014,NUTS,2010,ES12,2,25.858
2015,NUTS,2010,ES12,2,27.82
2016,NUTS,2010,ES12,2,27.731
2017,NUTS,2010,ES12,2,24.543
2018,NUTS,2010,ES12,2,22.377
2019,NUTS,2010,ES12,2,23.009
1995,NUTS,2010,ES13,2,9.949
1996,NUTS,2010,ES13,2,10.265
1997,NUTS,2010,ES13,2,10.437
1998,NUTS,2010,ES13,2,9.998
1999,NUTS,2010,ES13,2,12.777
2000,NUTS,2010,ES13,2,10.263
2001,NUTS,2010,ES13,2,12.635
2002,NUTS,2010,ES13,2,13.994
2003,NUTS,2010,ES13,2,12.659
2004,NUTS,2010,ES13,2,11.854
2005,NUTS,2010,ES13,2,13.783
2006,NUTS,2010,ES13,2,15.925
2007,NUTS,2010,ES13,2,21.402
2008,NUTS,2010,ES13,2,23.036
2009,NUTS,2010,ES13,2,29.232
2010,NUTS,2010,ES13,2,28.44
2011,NUTS,2010,ES13,2,27.663
2012,NUTS,2010,ES13,2,23.199
2013,NUTS,2010,ES13,2,19.711
2014,NUTS,2010,ES13,2,18.302
2015,NUTS,2010,ES13,2,19.187
2016,NUTS,2010,ES13,2,21.994
2017,NUTS,2010,ES13,2,19.823
2018,NUTS,2010,ES13,2,17.715
2019,NUTS,2010,ES13,2,18.407
1995,NUTS,2010,ES2,1,44.225
1996,NUTS,2010,ES2,1,45.587
1997,NUTS,2010,ES2,1,40.143
1998,NUTS,2010,ES2,1,49.218
1999,NUTS,2010,ES2,1,51.36
2000,NUTS,2010,ES2,1,49.802
2001,NUTS,2010,ES2,1,57.198
2002,NUTS,2010,ES2,1,54.063
2003,NUTS,2010,ES2,1,72.616
2004,NUTS,2010,ES2,1,92.945
2005,NUTS,2010,ES2,1,96.76
2006,NUTS,2010,ES2,1,130.477
2007,NUTS,2010,ES2,1,166.89
2008,NUTS,2010,ES2,1,173.62
2009,NUTS,2010,ES2,1,210.715
2010,NUTS,2010,ES2,1,205.022
2011,NUTS,2010,ES2,1,207.943
2012,NUTS,2010,ES2,1,208.24
2013,NUTS,2010,ES2,1,192.593
2014,NUTS,2010,ES2,1,189.711
2016,NUTS,2010,ES2,1,208.46
2017,NUTS,2010,ES2,1,198.234
2018,NUTS,2010,ES2,1,204.187
2019,NUTS,2010,ES2,1,209.841
1995,NUTS,2010,ES21,2,15.259
1996,NUTS,2010,ES21,2,15.729
1997,NUTS,2010,ES21,2,13.719
1998,NUTS,2010,ES21,2,12.552
1999,NUTS,2010,ES21,2,14.049
2000,NUTS,2010,ES21,2,17.086
2001,NUTS,2010,ES21,2,23.406
2002,NUTS,2010,ES21,2,24.759
2003,NUTS,2010,ES21,2,29.806
2004,NUTS,2010,ES21,2,33.123
2005,NUTS,2010,ES21,2,36.62
2006,NUTS,2010,ES21,2,40.183
2007,NUTS,2010,ES21,2,49.982
2008,NUTS,2010,ES21,2,61.925
2009,NUTS,2010,ES21,2,74.032
2010,NUTS,2010,ES21,2,75.876
2011,NUTS,2010,ES21,2,81.857
2012,NUTS,2010,ES21,2,94.013
2013,NUTS,2010,ES21,2,88.906
2014,NUTS,2010,ES21,2,88.498
2015,NUTS,2010,ES21,2,92.095
2016,NUTS,2010,ES21,2,91.799
2017,NUTS,2010,ES21,2,93.453
2018,NUTS,2010,ES21,2,89.507
2019,NUTS,2010,ES21,2,90.195
1995,NUTS,2010,ES22,2,3.699
1996,NUTS,2010,ES22,2,3.806
1997,NUTS,2010,ES22,2,2.507
1998,NUTS,2010,ES22,2,2.637
1999,NUTS,2010,ES22,2,2.21
2000,NUTS,2010,ES22,2,2.674
2001,NUTS,2010,ES22,2,1.196
2002,NUTS,2010,ES22,2,1.675
2003,NUTS,2010,ES22,2,9.322
2004,NUTS,2010,ES22,2,14.291
2005,NUTS,2010,ES22,2,9.159
2006,NUTS,2010,ES22,2,24.448
2007,NUTS,2010,ES22,2,35.817
2008,NUTS,2010,ES22,2,27.084
2009,NUTS,2010,ES22,2,35.275
2010,NUTS,2010,ES22,2,28.572
2011,NUTS,2010,ES22,2,35.776
2012,NUTS,2010,ES22,2,27.548
2013,NUTS,2010,ES22,2,24.123
2014,NUTS,2010,ES22,2,24.476
2016,NUTS,2010,ES22,2,25.818
2017,NUTS,2010,ES22,2,28.319
2018,NUTS,2010,ES22,2,29.836
2019,NUTS,2010,ES22,2,31.292
1995,NUTS,2010,ES23,2,2.521
1996,NUTS,2010,ES23,2,2.595
1997,NUTS,2010,ES23,2,2.803
1998,NUTS,2010,ES23,2,2.266
1999,NUTS,2010,ES23,2,2.451
2000,NUTS,2010,ES23,2,2.664
2001,NUTS,2010,ES23,2,2.242
2002,NUTS,2010,ES23,2,4.904
2003,NUTS,2010,ES23,2,5.294
2004,NUTS,2010,ES23,2,5.318
2005,NUTS,2010,ES23,2,4.825
2006,NUTS,2010,ES23,2,13.869
2007,NUTS,2010,ES23,2,16.347
2008,NUTS,2010,ES23,2,15.496
2009,NUTS,2010,ES23,2,20.212
2010,NUTS,2010,ES23,2,24.688
2011,NUTS,2010,ES23,2,21.541
2012,NUTS,2010,ES23,2,16.201
2013,NUTS,2010,ES23,2,14.429
2014,NUTS,2010,ES23,2,13.896
2015,NUTS,2010,ES23,2,14.39
2016,NUTS,2010,ES23,2,15.3
2017,NUTS,2010,ES23,2,15.104
2018,NUTS,2010,ES23,2,15.85
2019,NUTS,2010,ES23,2,14.726
1995,NUTS,2010,ES24,2,22.747
1996,NUTS,2010,ES24,2,23.442
1997,NUTS,2010,ES24,2,21.128
1998,NUTS,2010,ES24,2,31.764
1999,NUTS,2010,ES24,2,32.638
2000,NUTS,2010,ES24,2,27.379
2001,NUTS,2010,ES24,2,30.353
2002,NUTS,2010,ES24,2,22.726
2003,NUTS,2010,ES24,2,28.195
2004,NUTS,2010,ES24,2,40.213
2005,NUTS,2010,ES24,2,46.155
2006,NUTS,2010,ES24,2,51.977
2007,NUTS,2010,ES24,2,64.743
2008,NUTS,2010,ES24,2,69.116
2009,NUTS,2010,ES24,2,81.197
2010,NUTS,2010,ES24,2,75.886
2011,NUTS,2010,ES24,2,68.769
2012,NUTS,2010,ES24,2,70.479
2013,NUTS,2010,ES24,2,65.135
2014,NUTS,2010,ES24,2,62.84
2015,NUTS,2010,ES24,2,69.071
2016,NUTS,2010,ES24,2,75.543
2017,NUTS,2010,ES24,2,62.302
2018,NUTS,2010,ES24,2,68.995
2019,NUTS,2010,ES24,2,73.628
1995,NUTS,2010,ES3,1,508.272
1996,NUTS,2010,ES3,1,523.831
1997,NUTS,2010,ES3,1,502.449
1998,NUTS,2010,ES3,1,557.387
1999,NUTS,2010,ES3,1,593.811
2000,NUTS,2010,ES3,1,619.152
2001,NUTS,2010,ES3,1,635.677
2002,NUTS,2010,ES3,1,682.965
2003,NUTS,2010,ES3,1,681.512
2004,NUTS,2010,ES3,1,710.547
2005,NUTS,2010,ES3,1,788.27
2006,NUTS,2010,ES3,1,815.613
2007,NUTS,2010,ES3,1,881.094
2008,NUTS,2010,ES3,1,964.693
2009,NUTS,2010,ES3,1,1031.07
2010,NUTS,2010,ES3,1,1026.075
2011,NUTS,2010,ES3,1,984.662
2012,NUTS,2010,ES3,1,877.648
2013,NUTS,2010,ES3,1,828.506
2014,NUTS,2010,ES3,1,826.788
2015,NUTS,2010,ES3,1,858.596
2016,NUTS,2010,ES3,1,827.147
2017,NUTS,2010,ES3,1,836.36
2018,NUTS,2010,ES3,1,827.937
2019,NUTS,2010,ES3,1,855.93
1995,NUTS,2010,ES30,2,508.272
1996,NUTS,2010,ES30,2,523.831
1997,NUTS,2010,ES30,2,502.449
1998,NUTS,2010,ES30,2,557.387
1999,NUTS,2010,ES30,2,593.811
2000,NUTS,2010,ES30,2,619.152
2001,NUTS,2010,ES30,2,635.677
2002,NUTS,2010,ES30,2,682.965
2003,NUTS,2010,ES30,2,681.512
2004,NUTS,2010,ES30,2,710.547
2005,NUTS,2010,ES30,2,788.27
2006,NUTS,2010,ES30,2,815.613
2007,NUTS,2010,ES30,2,881.094
2008,NUTS,2010,ES30,2,964.693
