year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_hc_hes_total
2010,NUTS,2010,ES24,2,4425.0
2011,NUTS,2010,ES24,2,4618.0
2012,NUTS,2010,ES24,2,4691.0
2013,NUTS,2010,ES24,2,4624.0
2014,NUTS,2010,ES24,2,4873.0
2015,NUTS,2010,ES24,2,5056.0
2016,NUTS,2010,ES24,2,4812.0
2017,NUTS,2010,ES24,2,4871.0
2018,NUTS,2010,ES24,2,5006.0
1988,NUTS,2010,ES3,1,7384.0
1989,NUTS,2010,ES3,1,9367.0
1990,NUTS,2010,ES3,1,10248.0
1991,NUTS,2010,ES3,1,10270.0
1992,NUTS,2010,ES3,1,10969.0
1993,NUTS,2010,ES3,1,12337.0
1994,NUTS,2010,ES3,1,14271.0
1995,NUTS,2010,ES3,1,22428.0
1996,NUTS,2010,ES3,1,18730.0
1997,NUTS,2010,ES3,1,21746.0
1998,NUTS,2010,ES3,1,14428.0
1999,NUTS,2010,ES3,1,25922.0
2000,NUTS,2010,ES3,1,29016.0
2001,NUTS,2010,ES3,1,29171.0
2002,NUTS,2010,ES3,1,30220.0
2003,NUTS,2010,ES3,1,29319.0
2004,NUTS,2010,ES3,1,29914.0
2005,NUTS,2010,ES3,1,30195.0
2006,NUTS,2010,ES3,1,32051.0
2007,NUTS,2010,ES3,1,33171.0
2008,NUTS,2010,ES3,1,34513.0
2009,NUTS,2010,ES3,1,36167.0
2010,NUTS,2010,ES3,1,37183.0
2011,NUTS,2010,ES3,1,35418.0
2012,NUTS,2010,ES3,1,30589.0
2013,NUTS,2010,ES3,1,29383.0
2014,NUTS,2010,ES3,1,29225.0
2015,NUTS,2010,ES3,1,29452.0
2016,NUTS,2010,ES3,1,28366.0
2017,NUTS,2010,ES3,1,29613.0
2018,NUTS,2010,ES3,1,30692.0
2019,NUTS,2010,ES3,1,32245.0
1988,NUTS,2010,ES30,2,7384.0
1989,NUTS,2010,ES30,2,9367.0
1990,NUTS,2010,ES30,2,10248.0
1991,NUTS,2010,ES30,2,10270.0
1992,NUTS,2010,ES30,2,10969.0
1993,NUTS,2010,ES30,2,12337.0
1994,NUTS,2010,ES30,2,14271.0
1995,NUTS,2010,ES30,2,22428.0
1996,NUTS,2010,ES30,2,18730.0
1997,NUTS,2010,ES30,2,21746.0
1998,NUTS,2010,ES30,2,14428.0
1999,NUTS,2010,ES30,2,25922.0
2000,NUTS,2010,ES30,2,29016.0
2001,NUTS,2010,ES30,2,29171.0
2002,NUTS,2010,ES30,2,30220.0
2003,NUTS,2010,ES30,2,29319.0
2004,NUTS,2010,ES30,2,29914.0
2005,NUTS,2010,ES30,2,30195.0
2006,NUTS,2010,ES30,2,32051.0
2007,NUTS,2010,ES30,2,33171.0
2008,NUTS,2010,ES30,2,34513.0
2009,NUTS,2010,ES30,2,36167.0
2010,NUTS,2010,ES30,2,37183.0
2011,NUTS,2010,ES30,2,35418.0
2012,NUTS,2010,ES30,2,30589.0
2013,NUTS,2010,ES30,2,29383.0
2014,NUTS,2010,ES30,2,29225.0
2015,NUTS,2010,ES30,2,29452.0
2016,NUTS,2010,ES30,2,28366.0
2017,NUTS,2010,ES30,2,29613.0
2018,NUTS,2010,ES30,2,30692.0
2019,NUTS,2010,ES30,2,32245.0
1988,NUTS,2010,ES4,1,2596.0
1989,NUTS,2010,ES4,1,3268.0
1990,NUTS,2010,ES4,1,3465.0
1991,NUTS,2010,ES4,1,3915.0
1992,NUTS,2010,ES4,1,4781.0
1993,NUTS,2010,ES4,1,6610.0
1994,NUTS,2010,ES4,1,8272.0
1995,NUTS,2010,ES4,1,8160.0
1996,NUTS,2010,ES4,1,11992.0
1997,NUTS,2010,ES4,1,11336.0
1998,NUTS,2010,ES4,1,10853.0
1999,NUTS,2010,ES4,1,12809.0
2000,NUTS,2010,ES4,1,14484.0
2001,NUTS,2010,ES4,1,15557.0
2002,NUTS,2010,ES4,1,15299.0
2003,NUTS,2010,ES4,1,14842.0
2004,NUTS,2010,ES4,1,15571.0
2005,NUTS,2010,ES4,1,16365.0
2006,NUTS,2010,ES4,1,16894.0
2007,NUTS,2010,ES4,1,17275.0
2008,NUTS,2010,ES4,1,17868.0
2009,NUTS,2010,ES4,1,17987.0
2010,NUTS,2010,ES4,1,18111.0
2011,NUTS,2010,ES4,1,17550.0
2013,NUTS,2010,ES4,1,14103.0
2014,NUTS,2010,ES4,1,14155.0
2015,NUTS,2010,ES4,1,14514.0
2016,NUTS,2010,ES4,1,14645.0
2018,NUTS,2010,ES4,1,14892.0
2019,NUTS,2010,ES4,1,15106.0
1988,NUTS,2010,ES41,2,2101.0
1989,NUTS,2010,ES41,2,2670.0
1990,NUTS,2010,ES41,2,2757.0
1991,NUTS,2010,ES41,2,2958.0
1992,NUTS,2010,ES41,2,3727.0
1993,NUTS,2010,ES41,2,5520.0
1994,NUTS,2010,ES41,2,5990.0
1995,NUTS,2010,ES41,2,5861.0
1996,NUTS,2010,ES41,2,8566.0
1997,NUTS,2010,ES41,2,7661.0
1998,NUTS,2010,ES41,2,7517.0
1999,NUTS,2010,ES41,2,8574.0
2000,NUTS,2010,ES41,2,9743.0
2001,NUTS,2010,ES41,2,10295.0
2002,NUTS,2010,ES41,2,10188.0
2003,NUTS,2010,ES41,2,9497.0
2004,NUTS,2010,ES41,2,9924.0
2005,NUTS,2010,ES41,2,10360.0
2006,NUTS,2010,ES41,2,10670.0
2007,NUTS,2010,ES41,2,10725.0
2008,NUTS,2010,ES41,2,10917.0
2009,NUTS,2010,ES41,2,10949.0
2010,NUTS,2010,ES41,2,10866.0
2011,NUTS,2010,ES41,2,10835.0
2012,NUTS,2010,ES41,2,10320.0
2013,NUTS,2010,ES41,2,9790.0
2014,NUTS,2010,ES41,2,9833.0
2015,NUTS,2010,ES41,2,10056.0
2016,NUTS,2010,ES41,2,10170.0
2017,NUTS,2010,ES41,2,10240.0
2018,NUTS,2010,ES41,2,10334.0
2019,NUTS,2010,ES41,2,10824.0
1988,NUTS,2010,ES42,2,73.0
1989,NUTS,2010,ES42,2,138.0
1990,NUTS,2010,ES42,2,197.0
1991,NUTS,2010,ES42,2,360.0
1992,NUTS,2010,ES42,2,410.0
1993,NUTS,2010,ES42,2,436.0
1994,NUTS,2010,ES42,2,692.0
1995,NUTS,2010,ES42,2,1067.0
1996,NUTS,2010,ES42,2,1922.0
1997,NUTS,2010,ES42,2,2101.0
1998,NUTS,2010,ES42,2,1451.0
1999,NUTS,2010,ES42,2,2642.0
2000,NUTS,2010,ES42,2,2729.0
2001,NUTS,2010,ES42,2,3140.0
2002,NUTS,2010,ES42,2,3261.0
2003,NUTS,2010,ES42,2,3309.0
2004,NUTS,2010,ES42,2,3580.0
2005,NUTS,2010,ES42,2,3841.0
2006,NUTS,2010,ES42,2,3960.0
2007,NUTS,2010,ES42,2,4231.0
2008,NUTS,2010,ES42,2,4460.0
2009,NUTS,2010,ES42,2,4505.0
2010,NUTS,2010,ES42,2,4593.0
2011,NUTS,2010,ES42,2,4268.0
2012,NUTS,2010,ES42,2,3824.0
2013,NUTS,2010,ES42,2,1951.0
2014,NUTS,2010,ES42,2,2000.0
2015,NUTS,2010,ES42,2,2222.0
2017,NUTS,2010,ES42,2,2342.0
1988,NUTS,2010,ES43,2,422.0
1989,NUTS,2010,ES43,2,460.0
1990,NUTS,2010,ES43,2,511.0
1991,NUTS,2010,ES43,2,598.0
1992,NUTS,2010,ES43,2,644.0
1993,NUTS,2010,ES43,2,654.0
1994,NUTS,2010,ES43,2,1590.0
1995,NUTS,2010,ES43,2,1232.0
1996,NUTS,2010,ES43,2,1503.0
1997,NUTS,2010,ES43,2,1574.0
1998,NUTS,2010,ES43,2,1885.0
1999,NUTS,2010,ES43,2,1593.0
2000,NUTS,2010,ES43,2,2012.0
2001,NUTS,2010,ES43,2,2122.0
2002,NUTS,2010,ES43,2,1850.0
2003,NUTS,2010,ES43,2,2036.0
2004,NUTS,2010,ES43,2,2067.0
2005,NUTS,2010,ES43,2,2164.0
2006,NUTS,2010,ES43,2,2264.0
2007,NUTS,2010,ES43,2,2319.0
2008,NUTS,2010,ES43,2,2491.0
2009,NUTS,2010,ES43,2,2533.0
2010,NUTS,2010,ES43,2,2652.0
2011,NUTS,2010,ES43,2,2447.0
2013,NUTS,2010,ES43,2,2362.0
2014,NUTS,2010,ES43,2,2322.0
2015,NUTS,2010,ES43,2,2236.0
1988,NUTS,2010,ES5,1,7226.0
1989,NUTS,2010,ES5,1,9406.0
1990,NUTS,2010,ES5,1,9901.0
1991,NUTS,2010,ES5,1,11606.0
1992,NUTS,2010,ES5,1,12866.0
1993,NUTS,2010,ES5,1,13525.0
1994,NUTS,2010,ES5,1,17950.0
1995,NUTS,2010,ES5,1,23684.0
1996,NUTS,2010,ES5,1,30078.0
1997,NUTS,2010,ES5,1,21264.0
1998,NUTS,2010,ES5,1,26414.0
1999,NUTS,2010,ES5,1,23168.0
2000,NUTS,2010,ES5,1,26461.0
2001,NUTS,2010,ES5,1,29487.0
2002,NUTS,2010,ES5,1,32527.0
2003,NUTS,2010,ES5,1,37616.0
2004,NUTS,2010,ES5,1,37817.0
2005,NUTS,2010,ES5,1,38927.0
2006,NUTS,2010,ES5,1,41629.0
2007,NUTS,2010,ES5,1,44276.0
2008,NUTS,2010,ES5,1,45275.0
2009,NUTS,2010,ES5,1,46983.0
2010,NUTS,2010,ES5,1,49059.0
2011,NUTS,2010,ES5,1,48610.0
2012,NUTS,2010,ES5,1,47645.0
2013,NUTS,2010,ES5,1,45541.0
2014,NUTS,2010,ES5,1,46930.0
2015,NUTS,2010,ES5,1,47194.0
2016,NUTS,2010,ES5,1,48112.0
2017,NUTS,2010,ES5,1,49066.0
2018,NUTS,2010,ES5,1,49299.0
1988,NUTS,2010,ES51,2,4984.0
1989,NUTS,2010,ES51,2,6308.0
1990,NUTS,2010,ES51,2,6605.0
1991,NUTS,2010,ES51,2,7111.0
1992,NUTS,2010,ES51,2,7965.0
1993,NUTS,2010,ES51,2,8364.0
1994,NUTS,2010,ES51,2,9930.0
1995,NUTS,2010,ES51,2,14892.0
1996,NUTS,2010,ES51,2,19863.0
1997,NUTS,2010,ES51,2,12500.0
1998,NUTS,2010,ES51,2,17085.0
1999,NUTS,2010,ES51,2,13743.0
2000,NUTS,2010,ES51,2,15388.0
2001,NUTS,2010,ES51,2,16063.0
2002,NUTS,2010,ES51,2,18222.0
2003,NUTS,2010,ES51,2,22310.0
2004,NUTS,2010,ES51,2,22243.0
2005,NUTS,2010,ES51,2,22965.0
2006,NUTS,2010,ES51,2,25341.0
2007,NUTS,2010,ES51,2,26138.0
2008,NUTS,2010,ES51,2,26411.0
2009,NUTS,2010,ES51,2,27621.0
2010,NUTS,2010,ES51,2,29285.0
2011,NUTS,2010,ES51,2,28437.0
2012,NUTS,2010,ES51,2,28073.0
2013,NUTS,2010,ES51,2,27144.0
2014,NUTS,2010,ES51,2,26466.0
2015,NUTS,2010,ES51,2,26449.0
2016,NUTS,2010,ES51,2,27207.0
2017,NUTS,2010,ES51,2,27572.0
2018,NUTS,2010,ES51,2,27847.0
2019,NUTS,2010,ES51,2,28666.0
1988,NUTS,2010,ES52,2,2084.0
1989,NUTS,2010,ES52,2,2856.0
1990,NUTS,2010,ES52,2,3034.0
1991,NUTS,2010,ES52,2,4151.0
1992,NUTS,2010,ES52,2,4620.0
1993,NUTS,2010,ES52,2,4864.0
1994,NUTS,2010,ES52,2,7653.0
1995,NUTS,2010,ES52,2,8085.0
1996,NUTS,2010,ES52,2,8768.0
1997,NUTS,2010,ES52,2,8314.0
1998,NUTS,2010,ES52,2,8447.0
1999,NUTS,2010,ES52,2,8810.0
2000,NUTS,2010,ES52,2,10435.0
2001,NUTS,2010,ES52,2,12573.0
2002,NUTS,2010,ES52,2,13500.0
2003,NUTS,2010,ES52,2,14434.0
2004,NUTS,2010,ES52,2,14615.0
2005,NUTS,2010,ES52,2,14940.0
2006,NUTS,2010,ES52,2,15221.0
2007,NUTS,2010,ES52,2,16562.0
2008,NUTS,2010,ES52,2,17173.0
2009,NUTS,2010,ES52,2,17499.0
2010,NUTS,2010,ES52,2,17754.0
2011,NUTS,2010,ES52,2,18111.0
2012,NUTS,2010,ES52,2,17515.0
2013,NUTS,2010,ES52,2,16390.0
2014,NUTS,2010,ES52,2,18361.0
2015,NUTS,2010,ES52,2,18564.0
2016,NUTS,2010,ES52,2,18886.0
2017,NUTS,2010,ES52,2,19445.0
2018,NUTS,2010,ES52,2,19320.0
2019,NUTS,2010,ES52,2,20234.0
1988,NUTS,2010,ES53,2,158.0
1989,NUTS,2010,ES53,2,242.0
1990,NUTS,2010,ES53,2,262.0
1991,NUTS,2010,ES53,2,344.0
1992,NUTS,2010,ES53,2,281.0
1993,NUTS,2010,ES53,2,297.0
1994,NUTS,2010,ES53,2,367.0
1995,NUTS,2010,ES53,2,707.0
1996,NUTS,2010,ES53,2,1447.0
1997,NUTS,2010,ES53,2,450.0
1998,NUTS,2010,ES53,2,882.0
1999,NUTS,2010,ES53,2,615.0
2000,NUTS,2010,ES53,2,638.0
2001,NUTS,2010,ES53,2,851.0
2002,NUTS,2010,ES53,2,805.0
2003,NUTS,2010,ES53,2,872.0
2004,NUTS,2010,ES53,2,959.0
2005,NUTS,2010,ES53,2,1022.0
2006,NUTS,2010,ES53,2,1067.0
2007,NUTS,2010,ES53,2,1576.0
2008,NUTS,2010,ES53,2,1691.0
2009,NUTS,2010,ES53,2,1863.0
2010,NUTS,2010,ES53,2,2020.0
2011,NUTS,2010,ES53,2,2062.0
2012,NUTS,2010,ES53,2,2057.0
2013,NUTS,2010,ES53,2,2007.0
2014,NUTS,2010,ES53,2,2103.0
2015,NUTS,2010,ES53,2,2181.0
2016,NUTS,2010,ES53,2,2019.0
2017,NUTS,2010,ES53,2,2049.0
2018,NUTS,2010,ES53,2,2132.0
1988,NUTS,2010,ES6,1,4608.0
1989,NUTS,2010,ES6,1,5875.0
1990,NUTS,2010,ES6,1,6527.0
1991,NUTS,2010,ES6,1,7582.0
1992,NUTS,2010,ES6,1,10321.0
1993,NUTS,2010,ES6,1,9608.0
1994,NUTS,2010,ES6,1,11550.0
1995,NUTS,2010,ES6,1,14605.0
1996,NUTS,2010,ES6,1,16665.0
1997,NUTS,2010,ES6,1,16912.0
1998,NUTS,2010,ES6,1,16712.0
1999,NUTS,2010,ES6,1,18086.0
2000,NUTS,2010,ES6,1,19242.0
2001,NUTS,2010,ES6,1,20506.0
2002,NUTS,2010,ES6,1,20602.0
2003,NUTS,2010,ES6,1,21164.0
2004,NUTS,2010,ES6,1,22175.0
2005,NUTS,2010,ES6,1,24291.0
2006,NUTS,2010,ES6,1,26922.0
2007,NUTS,2010,ES6,1,27844.0
2008,NUTS,2010,ES6,1,29048.0
2009,NUTS,2010,ES6,1,29014.0
2010,NUTS,2010,ES6,1,29835.0
2011,NUTS,2010,ES6,1,29726.0
2012,NUTS,2010,ES6,1,28710.0
2013,NUTS,2010,ES6,1,28108.0
2014,NUTS,2010,ES6,1,27736.0
2015,NUTS,2010,ES6,1,28441.0
2016,NUTS,2010,ES6,1,28827.0
2017,NUTS,2010,ES6,1,30476.0
2018,NUTS,2010,ES6,1,30940.0
2019,NUTS,2010,ES6,1,31282.0
1988,NUTS,2010,ES61,2,3956.0
1989,NUTS,2010,ES61,2,5054.0
1990,NUTS,2010,ES61,2,5658.0
1991,NUTS,2010,ES61,2,6684.0
1992,NUTS,2010,ES61,2,8863.0
1993,NUTS,2010,ES61,2,8185.0
1994,NUTS,2010,ES61,2,9875.0
1995,NUTS,2010,ES61,2,12845.0
1996,NUTS,2010,ES61,2,14863.0
1997,NUTS,2010,ES61,2,14026.0
1998,NUTS,2010,ES61,2,14835.0
1999,NUTS,2010,ES61,2,15187.0
2000,NUTS,2010,ES61,2,16587.0
2001,NUTS,2010,ES61,2,17584.0
2002,NUTS,2010,ES61,2,17739.0
2003,NUTS,2010,ES61,2,17247.0
2004,NUTS,2010,ES61,2,18183.0
2005,NUTS,2010,ES61,2,19766.0
2006,NUTS,2010,ES61,2,23005.0
2007,NUTS,2010,ES61,2,23604.0
2008,NUTS,2010,ES61,2,24526.0
2009,NUTS,2010,ES61,2,24491.0
2010,NUTS,2010,ES61,2,25142.0
2011,NUTS,2010,ES61,2,24971.0
2012,NUTS,2010,ES61,2,24044.0
2013,NUTS,2010,ES61,2,23368.0
2014,NUTS,2010,ES61,2,23001.0
2015,NUTS,2010,ES61,2,23469.0
2016,NUTS,2010,ES61,2,23608.0
2017,NUTS,2010,ES61,2,24946.0
2018,NUTS,2010,ES61,2,25229.0
2019,NUTS,2010,ES61,2,25404.0
1988,NUTS,2010,ES62,2,652.0
1989,NUTS,2010,ES62,2,821.0
1990,NUTS,2010,ES62,2,869.0
1991,NUTS,2010,ES62,2,898.0
1992,NUTS,2010,ES62,2,1458.0
1993,NUTS,2010,ES62,2,1423.0
1994,NUTS,2010,ES62,2,1675.0
1995,NUTS,2010,ES62,2,1760.0
1996,NUTS,2010,ES62,2,1802.0
1997,NUTS,2010,ES62,2,2886.0
1998,NUTS,2010,ES62,2,1876.0
1999,NUTS,2010,ES62,2,2899.0
2000,NUTS,2010,ES62,2,2655.0
2001,NUTS,2010,ES62,2,2922.0
2002,NUTS,2010,ES62,2,2863.0
2003,NUTS,2010,ES62,2,3779.0
2004,NUTS,2010,ES62,2,3861.0
2005,NUTS,2010,ES62,2,4385.0
2006,NUTS,2010,ES62,2,3744.0
2007,NUTS,2010,ES62,2,4059.0
2008,NUTS,2010,ES62,2,4307.0
2009,NUTS,2010,ES62,2,4444.0
2010,NUTS,2010,ES62,2,4601.0
2011,NUTS,2010,ES62,2,4668.0
2012,NUTS,2010,ES62,2,4582.0
2013,NUTS,2010,ES62,2,4660.0
2014,NUTS,2010,ES62,2,4614.0
2015,NUTS,2010,ES62,2,4851.0
2016,NUTS,2010,ES62,2,5069.0
2018,NUTS,2010,ES62,2,5451.0
2019,NUTS,2010,ES62,2,5620.0
2000,NUTS,2010,ES63,2,0.0
2001,NUTS,2010,ES63,2,0.0
2002,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,138.0
2004,NUTS,2010,ES63,2,66.0
2005,NUTS,2010,ES63,2,69.0
2006,NUTS,2010,ES63,2,69.0
2007,NUTS,2010,ES63,2,72.0
2008,NUTS,2010,ES63,2,96.0
2009,NUTS,2010,ES63,2,33.0
2010,NUTS,2010,ES63,2,39.0
2011,NUTS,2010,ES63,2,36.0
2000,NUTS,2010,ES64,2,0.0
2001,NUTS,2010,ES64,2,0.0
2002,NUTS,2010,ES64,2,0.0
2003,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,65.0
2005,NUTS,2010,ES64,2,71.0
2006,NUTS,2010,ES64,2,104.0
2007,NUTS,2010,ES64,2,109.0
2008,NUTS,2010,ES64,2,119.0
2009,NUTS,2010,ES64,2,46.0
2010,NUTS,2010,ES64,2,53.0
2011,NUTS,2010,ES64,2,51.0
1988,NUTS,2010,ES7,1,936.0
1989,NUTS,2010,ES7,1,1151.0
1990,NUTS,2010,ES7,1,1398.0
1991,NUTS,2010,ES7,1,1889.0
1992,NUTS,2010,ES7,1,2549.0
1993,NUTS,2010,ES7,1,2558.0
1994,NUTS,2010,ES7,1,2923.0
1995,NUTS,2010,ES7,1,3551.0
1996,NUTS,2010,ES7,1,4229.0
1997,NUTS,2010,ES7,1,3675.0
1998,NUTS,2010,ES7,1,4041.0
1999,NUTS,2010,ES7,1,2862.0
2000,NUTS,2010,ES7,1,3309.0
2001,NUTS,2010,ES7,1,3617.0
2002,NUTS,2010,ES7,1,4671.0
2003,NUTS,2010,ES7,1,4468.0
2004,NUTS,2010,ES7,1,4574.0
2005,NUTS,2010,ES7,1,4632.0
2006,NUTS,2010,ES7,1,4470.0
2007,NUTS,2010,ES7,1,4484.0
2008,NUTS,2010,ES7,1,3859.0
2009,NUTS,2010,ES7,1,3692.0
2010,NUTS,2010,ES7,1,3859.0
2011,NUTS,2010,ES7,1,4060.0
2012,NUTS,2010,ES7,1,3926.0
2013,NUTS,2010,ES7,1,3764.0
2014,NUTS,2010,ES7,1,3665.0
2015,NUTS,2010,ES7,1,3658.0
2016,NUTS,2010,ES7,1,3830.0
2017,NUTS,2010,ES7,1,3902.0
2018,NUTS,2010,ES7,1,3986.0
1988,NUTS,2010,ES70,2,936.0
1989,NUTS,2010,ES70,2,1151.0
1990,NUTS,2010,ES70,2,1398.0
1991,NUTS,2010,ES70,2,1889.0
1992,NUTS,2010,ES70,2,2549.0
1993,NUTS,2010,ES70,2,2558.0
1994,NUTS,2010,ES70,2,2923.0
1995,NUTS,2010,ES70,2,3551.0
1996,NUTS,2010,ES70,2,4229.0
1997,NUTS,2010,ES70,2,3675.0
1998,NUTS,2010,ES70,2,4041.0
1999,NUTS,2010,ES70,2,2862.0
2000,NUTS,2010,ES70,2,3309.0
2001,NUTS,2010,ES70,2,3617.0
2002,NUTS,2010,ES70,2,4671.0
2003,NUTS,2010,ES70,2,4468.0
2004,NUTS,2010,ES70,2,4574.0
2005,NUTS,2010,ES70,2,4632.0
2006,NUTS,2010,ES70,2,4470.0
2007,NUTS,2010,ES70,2,4484.0
2008,NUTS,2010,ES70,2,3859.0
2009,NUTS,2010,ES70,2,3692.0
2010,NUTS,2010,ES70,2,3859.0
2011,NUTS,2010,ES70,2,4060.0
2012,NUTS,2010,ES70,2,3926.0
2013,NUTS,2010,ES70,2,3764.0
2014,NUTS,2010,ES70,2,3665.0
2015,NUTS,2010,ES70,2,3658.0
2016,NUTS,2010,ES70,2,3830.0
2017,NUTS,2010,ES70,2,3902.0
2018,NUTS,2010,ES70,2,3986.0
2000,NUTS,2010,ESZ,1,0.0
2001,NUTS,2010,ESZ,1,0.0
2002,NUTS,2010,ESZ,1,0.0
2003,NUTS,2010,ESZ,1,0.0
2004,NUTS,2010,ESZ,1,0.0
2005,NUTS,2010,ESZ,1,0.0
2006,NUTS,2010,ESZ,1,0.0
2007,NUTS,2010,ESZ,1,0.0
2008,NUTS,2010,ESZ,1,0.0
2009,NUTS,2010,ESZ,1,0.0
2010,NUTS,2010,ESZ,1,0.0
2011,NUTS,2010,ESZ,1,0.0
2000,NUTS,2010,ESZZ,2,0.0
2001,NUTS,2010,ESZZ,2,0.0
2002,NUTS,2010,ESZZ,2,0.0
2003,NUTS,2010,ESZZ,2,0.0
2004,NUTS,2010,ESZZ,2,0.0
2005,NUTS,2010,ESZZ,2,0.0
2006,NUTS,2010,ESZZ,2,0.0
2007,NUTS,2010,ESZZ,2,0.0
2008,NUTS,2010,ESZZ,2,0.0
2009,NUTS,2010,ESZZ,2,0.0
2010,NUTS,2010,ESZZ,2,0.0
2011,NUTS,2010,ESZZ,2,0.0
2001,NUTS,2010,EU27_2020,7,1051674.0
2003,NUTS,2010,EU27_2020,7,1106543.0
2004,NUTS,2010,EU27_2020,7,1135447.0
2005,NUTS,2010,EU27_2020,7,1163105.0
2006,NUTS,2010,EU27_2020,7,1199064.0
2007,NUTS,2010,EU27_2020,7,1231987.0
2008,NUTS,2010,EU27_2020,7,1292463.0
2009,NUTS,2010,EU27_2020,7,1330261.0
2010,NUTS,2010,EU27_2020,7,1357505.0
2011,NUTS,2010,EU27_2020,7,1368089.0
2012,NUTS,2010,EU27_2020,7,1389554.0
2013,NUTS,2010,EU27_2020,7,1409386.0
2014,NUTS,2010,EU27_2020,7,1412605.0
2015,NUTS,2010,EU27_2020,7,1422971.0
2016,NUTS,2010,EU27_2020,7,1411921.0
2017,NUTS,2010,EU27_2020,7,1468394.0
2018,NUTS,2010,EU27_2020,7,1512963.0
2019,NUTS,2010,EU27_2020,7,1542742.0
1987,NUTS,2010,FI,0,10850.0
1989,NUTS,2010,FI,0,11689.0
1991,NUTS,2010,FI,0,12410.0
1993,NUTS,2010,FI,0,13344.0
1995,NUTS,2010,FI,0,14721.0
1997,NUTS,2010,FI,0,16685.0
1998,NUTS,2010,FI,0,18165.0
1999,NUTS,2010,FI,0,20036.0
2000,NUTS,2010,FI,0,20548.0
2001,NUTS,2010,FI,0,21517.0
2002,NUTS,2010,FI,0,23126.0
2003,NUTS,2010,FI,0,24049.0
2004,NUTS,2010,FI,0,25298.0
2005,NUTS,2010,FI,0,25793.0
2006,NUTS,2010,FI,0,27897.0
2007,NUTS,2010,FI,0,28556.0
2008,NUTS,2010,FI,0,28086.0
2009,NUTS,2010,FI,0,28890.0
2010,NUTS,2010,FI,0,29952.0
2011,NUTS,2010,FI,0,30290.0
2012,NUTS,2010,FI,0,29986.0
2013,NUTS,2010,FI,0,29157.0
2014,NUTS,2010,FI,0,28809.0
2015,NUTS,2010,FI,0,28162.0
2016,NUTS,2010,FI,0,27537.0
2017,NUTS,2010,FI,0,28155.0
2018,NUTS,2010,FI,0,29371.0
2019,NUTS,2010,FI,0,30333.0
1995,NUTS,2010,FI1,1,14721.0
1997,NUTS,2010,FI1,1,16685.0
1998,NUTS,2010,FI1,1,18165.0
1999,NUTS,2010,FI1,1,20036.0
2000,NUTS,2010,FI1,1,20548.0
2001,NUTS,2010,FI1,1,21517.0
2002,NUTS,2010,FI1,1,23125.0
2003,NUTS,2010,FI1,1,24049.0
2004,NUTS,2010,FI1,1,25295.0
2005,NUTS,2010,FI1,1,25788.0
2006,NUTS,2010,FI1,1,27889.0
2007,NUTS,2010,FI1,1,28545.0
2008,NUTS,2010,FI1,1,28073.0
2009,NUTS,2010,FI1,1,28882.0
2010,NUTS,2010,FI1,1,29947.0
2012,NUTS,2010,FI1,1,29969.0
2015,NUTS,2010,FI1,1,28143.0
2016,NUTS,2010,FI1,1,27519.0
2017,NUTS,2010,FI1,1,28135.0
2018,NUTS,2010,FI1,1,29352.0
2019,NUTS,2010,FI1,1,30318.0
2000,NUTS,2010,FI19,2,4603.0
2001,NUTS,2010,FI19,2,4512.0
2002,NUTS,2010,FI19,2,4863.0
2003,NUTS,2010,FI19,2,5237.0
2004,NUTS,2010,FI19,2,6047.0
2005,NUTS,2010,FI19,2,6424.0
2006,NUTS,2010,FI19,2,6945.0
2007,NUTS,2010,FI19,2,7147.0
2008,NUTS,2010,FI19,2,6675.0
2009,NUTS,2010,FI19,2,7079.0
2010,NUTS,2010,FI19,2,6681.0
2011,NUTS,2010,FI19,2,7036.0
2012,NUTS,2010,FI19,2,7019.0
2013,NUTS,2010,FI19,2,6921.0
2015,NUTS,2010,FI19,2,6595.0
2016,NUTS,2010,FI19,2,6442.0
2017,NUTS,2010,FI19,2,6671.0
2018,NUTS,2010,FI19,2,6774.0
2019,NUTS,2010,FI19,2,7021.0
2009,NUTS,2010,FI1B,2,10440.0
2010,NUTS,2010,FI1B,2,10829.0
2011,NUTS,2010,FI1B,2,11153.0
2012,NUTS,2010,FI1B,2,10678.0
2013,NUTS,2010,FI1B,2,10159.0
2015,NUTS,2010,FI1B,2,10636.0
2016,NUTS,2010,FI1B,2,10235.0
2017,NUTS,2010,FI1B,2,10452.0
2018,NUTS,2010,FI1B,2,10910.0
2019,NUTS,2010,FI1B,2,11386.0
2009,NUTS,2010,FI1C,2,4703.0
2010,NUTS,2010,FI1C,2,4879.0
2011,NUTS,2010,FI1C,2,5356.0
2012,NUTS,2010,FI1C,2,5294.0
2013,NUTS,2010,FI1C,2,5419.0
2015,NUTS,2010,FI1C,2,4568.0
2016,NUTS,2010,FI1C,2,4432.0
2017,NUTS,2010,FI1C,2,4518.0
2018,NUTS,2010,FI1C,2,4836.0
2019,NUTS,2010,FI1C,2,4973.0
2000,NUTS,2010,FI1D,2,4668.0
2001,NUTS,2010,FI1D,2,5146.0
2002,NUTS,2010,FI1D,2,5651.0
2003,NUTS,2010,FI1D,2,5893.0
2004,NUTS,2010,FI1D,2,6358.0
