year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_mge_p_mhab
2006,NUTS,2010,DE6,1,6.068
2007,NUTS,2010,DE6,1,4.543
2008,NUTS,2010,DE6,1,4.326
2009,NUTS,2010,DE6,1,3.47
2010,NUTS,2010,DE6,1,5.569
2011,NUTS,2010,DE6,1,5.234
2012,NUTS,2010,DE6,1,2.079
2000,NUTS,2010,DE60,2,9.186
2001,NUTS,2010,DE60,2,5.567
2002,NUTS,2010,DE60,2,15.704
2003,NUTS,2010,DE60,2,13.327
2004,NUTS,2010,DE60,2,11.113
2005,NUTS,2010,DE60,2,9.159
2006,NUTS,2010,DE60,2,6.068
2007,NUTS,2010,DE60,2,4.543
2008,NUTS,2010,DE60,2,4.326
2009,NUTS,2010,DE60,2,3.47
2010,NUTS,2010,DE60,2,5.569
2011,NUTS,2010,DE60,2,5.234
2012,NUTS,2010,DE60,2,2.079
2000,NUTS,2010,DE600,3,9.186
2001,NUTS,2010,DE600,3,5.567
2002,NUTS,2010,DE600,3,15.704
2003,NUTS,2010,DE600,3,13.327
2004,NUTS,2010,DE600,3,11.113
2005,NUTS,2010,DE600,3,9.159
2006,NUTS,2010,DE600,3,6.068
2007,NUTS,2010,DE600,3,4.543
2008,NUTS,2010,DE600,3,4.326
2009,NUTS,2010,DE600,3,3.47
2010,NUTS,2010,DE600,3,5.569
2011,NUTS,2010,DE600,3,5.234
2012,NUTS,2010,DE600,3,2.079
2000,NUTS,2010,DE7,1,19.896
2001,NUTS,2010,DE7,1,13.545
2002,NUTS,2010,DE7,1,12.37
2003,NUTS,2010,DE7,1,10.183
2004,NUTS,2010,DE7,1,11.589
2005,NUTS,2010,DE7,1,10.31
2006,NUTS,2010,DE7,1,10.602
2007,NUTS,2010,DE7,1,6.874
2008,NUTS,2010,DE7,1,6.76
2009,NUTS,2010,DE7,1,6.327
2010,NUTS,2010,DE7,1,7.042
2011,NUTS,2010,DE7,1,6.638
2012,NUTS,2010,DE7,1,4.201
2000,NUTS,2010,DE71,2,27.588
2001,NUTS,2010,DE71,2,15.949
2002,NUTS,2010,DE71,2,15.354
2003,NUTS,2010,DE71,2,11.697
2004,NUTS,2010,DE71,2,13.784
2005,NUTS,2010,DE71,2,13.245
2006,NUTS,2010,DE71,2,11.625
2007,NUTS,2010,DE71,2,9.234
2008,NUTS,2010,DE71,2,8.023
2009,NUTS,2010,DE71,2,8.143
2010,NUTS,2010,DE71,2,8.01
2011,NUTS,2010,DE71,2,6.929
2012,NUTS,2010,DE71,2,5.123
2000,NUTS,2010,DE711,3,239.81
2001,NUTS,2010,DE711,3,36.675
2002,NUTS,2010,DE711,3,10.689
2003,NUTS,2010,DE711,3,15.832
2004,NUTS,2010,DE711,3,6.8
2005,NUTS,2010,DE711,3,30.769
2006,NUTS,2010,DE711,3,13.873
2007,NUTS,2010,DE711,3,11.468
2008,NUTS,2010,DE711,3,16.949
2009,NUTS,2010,DE711,3,11.103
2010,NUTS,2010,DE711,3,4.326
2011,NUTS,2010,DE711,3,19.183
2012,NUTS,2010,DE711,3,15.699
2000,NUTS,2010,DE712,3,28.207
2001,NUTS,2010,DE712,3,16.72
2002,NUTS,2010,DE712,3,33.709
2003,NUTS,2010,DE712,3,13.204
2004,NUTS,2010,DE712,3,19.567
2005,NUTS,2010,DE712,3,16.278
2006,NUTS,2010,DE712,3,19.159
2007,NUTS,2010,DE712,3,17.07
2008,NUTS,2010,DE712,3,14.597
2009,NUTS,2010,DE712,3,11.928
2010,NUTS,2010,DE712,3,16.282
2011,NUTS,2010,DE712,3,7.563
2012,NUTS,2010,DE712,3,5.466
2000,NUTS,2010,DE713,3,3.858
2001,NUTS,2010,DE713,3,4.254
2002,NUTS,2010,DE713,3,4.222
2003,NUTS,2010,DE713,3,1.426
2005,NUTS,2010,DE713,3,3.347
2000,NUTS,2010,DE714,3,14.923
2001,NUTS,2010,DE714,3,12.365
2002,NUTS,2010,DE714,3,11.067
2003,NUTS,2010,DE714,3,15.945
2004,NUTS,2010,DE714,3,20.846
2005,NUTS,2010,DE714,3,36.742
2006,NUTS,2010,DE714,3,9.031
2007,NUTS,2010,DE714,3,21.157
2008,NUTS,2010,DE714,3,2.501
2009,NUTS,2010,DE714,3,10.262
2010,NUTS,2010,DE714,3,1.189
2011,NUTS,2010,DE714,3,7.283
2000,NUTS,2010,DE715,3,4.303
2001,NUTS,2010,DE715,3,28.097
2002,NUTS,2010,DE715,3,9.105
2003,NUTS,2010,DE715,3,22.11
2004,NUTS,2010,DE715,3,23.773
2005,NUTS,2010,DE715,3,16.897
2006,NUTS,2010,DE715,3,20.878
2007,NUTS,2010,DE715,3,16.907
2008,NUTS,2010,DE715,3,17.702
2009,NUTS,2010,DE715,3,31.313
2010,NUTS,2010,DE715,3,22.375
2011,NUTS,2010,DE715,3,10.204
2012,NUTS,2010,DE715,3,8.942
2000,NUTS,2010,DE716,3,42.699
2001,NUTS,2010,DE716,3,10.775
2002,NUTS,2010,DE716,3,13.555
2003,NUTS,2010,DE716,3,8.284
2004,NUTS,2010,DE716,3,18.678
2005,NUTS,2010,DE716,3,10.897
2006,NUTS,2010,DE716,3,7.475
2007,NUTS,2010,DE716,3,6.629
2008,NUTS,2010,DE716,3,7.541
2009,NUTS,2010,DE716,3,7.135
2010,NUTS,2010,DE716,3,6.057
2011,NUTS,2010,DE716,3,14.592
2012,NUTS,2010,DE716,3,7.62
2000,NUTS,2010,DE717,3,2.659
2001,NUTS,2010,DE717,3,1.605
2003,NUTS,2010,DE717,3,8.61
2004,NUTS,2010,DE717,3,3.179
2005,NUTS,2010,DE717,3,2.101
2008,NUTS,2010,DE717,3,1.462
2010,NUTS,2010,DE717,3,0.986
2012,NUTS,2010,DE717,3,3.228
2000,NUTS,2010,DE718,3,10.626
2001,NUTS,2010,DE718,3,17.196
2002,NUTS,2010,DE718,3,3.353
2003,NUTS,2010,DE718,3,27.161
2004,NUTS,2010,DE718,3,9.168
2005,NUTS,2010,DE718,3,10.759
2006,NUTS,2010,DE718,3,11.173
2007,NUTS,2010,DE718,3,5.429
2008,NUTS,2010,DE718,3,8.759
2009,NUTS,2010,DE718,3,2.348
2010,NUTS,2010,DE718,3,4.419
2011,NUTS,2010,DE718,3,3.474
2012,NUTS,2010,DE718,3,9.11
2000,NUTS,2010,DE719,3,24.482
2001,NUTS,2010,DE719,3,17.071
2002,NUTS,2010,DE719,3,15.73
2003,NUTS,2010,DE719,3,14.091
2004,NUTS,2010,DE719,3,16.602
2005,NUTS,2010,DE719,3,6.095
2006,NUTS,2010,DE719,3,10.782
2007,NUTS,2010,DE719,3,6.727
2008,NUTS,2010,DE719,3,1.985
2009,NUTS,2010,DE719,3,0.834
2010,NUTS,2010,DE719,3,2.875
2011,NUTS,2010,DE719,3,7.244
2012,NUTS,2010,DE719,3,3.847
2000,NUTS,2010,DE71A,3,52.803
2001,NUTS,2010,DE71A,3,50.303
2002,NUTS,2010,DE71A,3,35.99
2003,NUTS,2010,DE71A,3,15.748
2004,NUTS,2010,DE71A,3,24.251
2005,NUTS,2010,DE71A,3,11.829
2006,NUTS,2010,DE71A,3,8.837
2007,NUTS,2010,DE71A,3,2.986
2008,NUTS,2010,DE71A,3,4.613
2009,NUTS,2010,DE71A,3,11.058
2010,NUTS,2010,DE71A,3,13.148
2011,NUTS,2010,DE71A,3,3.43
2012,NUTS,2010,DE71A,3,0.744
2000,NUTS,2010,DE71B,3,7.145
2004,NUTS,2010,DE71B,3,4.968
2006,NUTS,2010,DE71B,3,29.948
2008,NUTS,2010,DE71B,3,2.021
2010,NUTS,2010,DE71B,3,2.872
2000,NUTS,2010,DE71C,3,9.3
2001,NUTS,2010,DE71C,3,13.581
2002,NUTS,2010,DE71C,3,7.428
2003,NUTS,2010,DE71C,3,4.682
2004,NUTS,2010,DE71C,3,0.593
2005,NUTS,2010,DE71C,3,8.987
2006,NUTS,2010,DE71C,3,14.964
2007,NUTS,2010,DE71C,3,7.962
2008,NUTS,2010,DE71C,3,12.95
2009,NUTS,2010,DE71C,3,3.088
2010,NUTS,2010,DE71C,3,5.546
2011,NUTS,2010,DE71C,3,5.413
2012,NUTS,2010,DE71C,3,1.47
2000,NUTS,2010,DE71D,3,6.51
2001,NUTS,2010,DE71D,3,1.084
2002,NUTS,2010,DE71D,3,12.439
2003,NUTS,2010,DE71D,3,7.163
2004,NUTS,2010,DE71D,3,16.174
2005,NUTS,2010,DE71D,3,21.126
2006,NUTS,2010,DE71D,3,8.53
2007,NUTS,2010,DE71D,3,2.822
2008,NUTS,2010,DE71D,3,8.145
2009,NUTS,2010,DE71D,3,8.175
2010,NUTS,2010,DE71D,3,6.547
2011,NUTS,2010,DE71D,3,2.457
2012,NUTS,2010,DE71D,3,3.658
2000,NUTS,2010,DE71E,3,14.185
2001,NUTS,2010,DE71E,3,7.918
2002,NUTS,2010,DE71E,3,15.774
2004,NUTS,2010,DE71E,3,7.148
2005,NUTS,2010,DE71E,3,6.529
2006,NUTS,2010,DE71E,3,2.375
2007,NUTS,2010,DE71E,3,6.691
2008,NUTS,2010,DE71E,3,1.672
2009,NUTS,2010,DE71E,3,7.538
2010,NUTS,2010,DE71E,3,7.11
2011,NUTS,2010,DE71E,3,9.228
2012,NUTS,2010,DE71E,3,10.522
2000,NUTS,2010,DE72,2,15.298
2001,NUTS,2010,DE72,2,20.3
2002,NUTS,2010,DE72,2,15.061
2003,NUTS,2010,DE72,2,16.212
2004,NUTS,2010,DE72,2,16.031
2005,NUTS,2010,DE72,2,11.539
2006,NUTS,2010,DE72,2,15.858
2007,NUTS,2010,DE72,2,6.222
2008,NUTS,2010,DE72,2,8.222
2009,NUTS,2010,DE72,2,6.017
2010,NUTS,2010,DE72,2,10.122
2011,NUTS,2010,DE72,2,12.706
2012,NUTS,2010,DE72,2,5.29
2000,NUTS,2010,DE721,3,14.02
2001,NUTS,2010,DE721,3,20.466
2002,NUTS,2010,DE721,3,13.762
2003,NUTS,2010,DE721,3,18.444
2004,NUTS,2010,DE721,3,8.474
2005,NUTS,2010,DE721,3,5.659
2007,NUTS,2010,DE721,3,5.353
2008,NUTS,2010,DE721,3,6.021
2009,NUTS,2010,DE721,3,2.35
2010,NUTS,2010,DE721,3,3.597
2011,NUTS,2010,DE721,3,9.241
2012,NUTS,2010,DE721,3,1.943
2000,NUTS,2010,DE722,3,3.575
2002,NUTS,2010,DE722,3,1.901
2003,NUTS,2010,DE722,3,1.255
2006,NUTS,2010,DE722,3,7.677
2009,NUTS,2010,DE722,3,0.779
2010,NUTS,2010,DE722,3,0.785
2011,NUTS,2010,DE722,3,5.245
2012,NUTS,2010,DE722,3,1.98
2000,NUTS,2010,DE723,3,2.856
2001,NUTS,2010,DE723,3,2.852
2002,NUTS,2010,DE723,3,2.846
2003,NUTS,2010,DE723,3,5.687
2009,NUTS,2010,DE723,3,0.753
2010,NUTS,2010,DE723,3,1.458
2011,NUTS,2010,DE723,3,1.933
2000,NUTS,2010,DE724,3,44.443
2001,NUTS,2010,DE724,3,62.777
2002,NUTS,2010,DE724,3,38.856
2003,NUTS,2010,DE724,3,33.44
2004,NUTS,2010,DE724,3,50.35
2005,NUTS,2010,DE724,3,38.747
2006,NUTS,2010,DE724,3,58.528
2007,NUTS,2010,DE724,3,20.637
2008,NUTS,2010,DE724,3,28.233
2009,NUTS,2010,DE724,3,19.817
2010,NUTS,2010,DE724,3,36.671
2011,NUTS,2010,DE724,3,36.642
2012,NUTS,2010,DE724,3,17.938
2002,NUTS,2010,DE725,3,14.18
2003,NUTS,2010,DE725,3,23.315
2004,NUTS,2010,DE725,3,18.128
2005,NUTS,2010,DE725,3,8.568
2009,NUTS,2010,DE725,3,3.474
2000,NUTS,2010,DE73,2,1.206
2001,NUTS,2010,DE73,2,0.789
2002,NUTS,2010,DE73,2,1.272
2003,NUTS,2010,DE73,2,0.593
2004,NUTS,2010,DE73,2,1.285
2005,NUTS,2010,DE73,2,0.461
2006,NUTS,2010,DE73,2,3.057
2007,NUTS,2010,DE73,2,0.265
2008,NUTS,2010,DE73,2,1.663
2009,NUTS,2010,DE73,2,0.999
2010,NUTS,2010,DE73,2,1.413
2011,NUTS,2010,DE73,2,0.549
2012,NUTS,2010,DE73,2,0.37
2002,NUTS,2010,DE731,3,1.694
2008,NUTS,2010,DE731,3,1.703
2009,NUTS,2010,DE731,3,1.7
2010,NUTS,2010,DE731,3,3.748
2011,NUTS,2010,DE731,3,1.688
2000,NUTS,2010,DE732,3,2.441
2001,NUTS,2010,DE732,3,4.593
2003,NUTS,2010,DE732,3,1.141
2006,NUTS,2010,DE732,3,12.875
2006,NUTS,2010,DE733,3,7.864
2011,NUTS,2010,DE733,3,2.7
2002,NUTS,2010,DE734,3,4.069
2004,NUTS,2010,DE734,3,4.768
2005,NUTS,2010,DE734,3,1.348
2008,NUTS,2010,DE734,3,4.86
2009,NUTS,2010,DE734,3,1.045
2000,NUTS,2010,DE735,3,5.172
2002,NUTS,2010,DE735,3,1.448
2004,NUTS,2010,DE735,3,1.041
2007,NUTS,2010,DE735,3,1.752
2008,NUTS,2010,DE735,3,2.994
2009,NUTS,2010,DE735,3,3.508
2010,NUTS,2010,DE735,3,4.518
2012,NUTS,2010,DE735,3,2.479
2003,NUTS,2010,DE736,3,2.934
2004,NUTS,2010,DE736,3,1.474
2010,NUTS,2010,DE736,3,1.042
2005,NUTS,2010,DE737,3,2.259
2000,NUTS,2010,DE8,1,5.209
2001,NUTS,2010,DE8,1,4.398
2002,NUTS,2010,DE8,1,4.415
2003,NUTS,2010,DE8,1,3.795
2004,NUTS,2010,DE8,1,2.413
2005,NUTS,2010,DE8,1,2.832
2006,NUTS,2010,DE8,1,6.589
2007,NUTS,2010,DE8,1,6.406
2008,NUTS,2010,DE8,1,3.495
2009,NUTS,2010,DE8,1,2.517
2010,NUTS,2010,DE8,1,4.136
2011,NUTS,2010,DE8,1,2.119
2012,NUTS,2010,DE8,1,0.734
2000,NUTS,2010,DE80,2,5.209
2001,NUTS,2010,DE80,2,4.398
2002,NUTS,2010,DE80,2,4.415
2003,NUTS,2010,DE80,2,3.795
2004,NUTS,2010,DE80,2,2.413
2005,NUTS,2010,DE80,2,2.832
2006,NUTS,2010,DE80,2,6.589
2007,NUTS,2010,DE80,2,6.406
2008,NUTS,2010,DE80,2,3.495
2009,NUTS,2010,DE80,2,2.517
2010,NUTS,2010,DE80,2,4.136
2011,NUTS,2010,DE80,2,2.119
2012,NUTS,2010,DE80,2,0.734
2000,NUTS,2010,DE801,3,37.644
2001,NUTS,2010,DE801,3,35.954
2002,NUTS,2010,DE801,3,35.492
2003,NUTS,2010,DE801,3,5.472
2004,NUTS,2010,DE801,3,11.916
2005,NUTS,2010,DE801,3,43.289
2006,NUTS,2010,DE801,3,120.493
2007,NUTS,2010,DE801,3,10.855
2008,NUTS,2010,DE801,3,39.558
2009,NUTS,2010,DE801,3,35.47
2010,NUTS,2010,DE801,3,30.72
2011,NUTS,2010,DE801,3,12.269
2012,NUTS,2010,DE801,3,6.539
2002,NUTS,2010,DE802,3,2.37
2000,NUTS,2010,DE803,3,9.593
2001,NUTS,2010,DE803,3,9.277
2002,NUTS,2010,DE803,3,6.283
2003,NUTS,2010,DE803,3,8.827
2004,NUTS,2010,DE803,3,1.967
2005,NUTS,2010,DE803,3,4.171
2006,NUTS,2010,DE803,3,7.527
2007,NUTS,2010,DE803,3,13.959
2008,NUTS,2010,DE803,3,5.988
2009,NUTS,2010,DE803,3,0.895
2011,NUTS,2010,DE803,3,3.305
2002,NUTS,2010,DE804,3,2.501
2003,NUTS,2010,DE804,3,3.342
2004,NUTS,2010,DE804,3,6.858
2005,NUTS,2010,DE804,3,2.574
2010,NUTS,2010,DE804,3,5.261
2000,NUTS,2010,DE805,3,5.38
2008,NUTS,2010,DE805,3,5.687
2003,NUTS,2010,DE806,3,21.659
2011,NUTS,2010,DE806,3,22.524
2000,NUTS,2010,DE807,3,6.44
2001,NUTS,2010,DE807,3,4.233
2002,NUTS,2010,DE807,3,2.78
2007,NUTS,2010,DE807,3,3.515
2009,NUTS,2010,DE807,3,2.879
2010,NUTS,2010,DE807,3,8.516
2011,NUTS,2010,DE807,3,2.816
2002,NUTS,2010,DE809,3,6.025
2004,NUTS,2010,DE809,3,3.04
2005,NUTS,2010,DE809,3,4.66
2007,NUTS,2010,DE809,3,23.779
2011,NUTS,2010,DE809,3,3.334
2006,NUTS,2010,DE80B,3,5.988
2007,NUTS,2010,DE80B,3,2.064
2007,NUTS,2010,DE80C,3,14.925
2009,NUTS,2010,DE80C,3,15.209
2010,NUTS,2010,DE80C,3,7.668
2000,NUTS,2010,DE80D,3,13.973
2003,NUTS,2010,DE80D,3,2.146
2008,NUTS,2010,DE80D,3,1.827
2010,NUTS,2010,DE80D,3,3.094
2012,NUTS,2010,DE80D,3,3.155
2001,NUTS,2010,DE80E,3,8.242
2003,NUTS,2010,DE80E,3,22.735
2004,NUTS,2010,DE80E,3,17.961
2006,NUTS,2010,DE80E,3,4.821
2007,NUTS,2010,DE80E,3,26.558
2009,NUTS,2010,DE80E,3,2.123
2010,NUTS,2010,DE80E,3,2.82
2011,NUTS,2010,DE80E,3,2.844
2012,NUTS,2010,DE80E,3,4.339
2000,NUTS,2010,DE80F,3,21.976
2001,NUTS,2010,DE80F,3,17.449
2002,NUTS,2010,DE80F,3,28.163
2003,NUTS,2010,DE80F,3,2.22
2005,NUTS,2010,DE80F,3,6.033
2006,NUTS,2010,DE80F,3,20.401
2007,NUTS,2010,DE80F,3,2.289
2008,NUTS,2010,DE80F,3,13.594
2009,NUTS,2010,DE80F,3,4.678
2010,NUTS,2010,DE80F,3,23.602
2008,NUTS,2010,DE80G,3,3.301
2008,NUTS,2010,DE80H,3,2.869
2001,NUTS,2010,DE80I,3,5.876
2005,NUTS,2010,DE80I,3,4.188
2011,NUTS,2010,DE80I,3,1.941
2000,NUTS,2010,DE9,1,5.215
2001,NUTS,2010,DE9,1,6.052
2002,NUTS,2010,DE9,1,7.092
2003,NUTS,2010,DE9,1,4.401
2004,NUTS,2010,DE9,1,6.479
2005,NUTS,2010,DE9,1,4.514
2006,NUTS,2010,DE9,1,3.621
2007,NUTS,2010,DE9,1,2.847
2008,NUTS,2010,DE9,1,5.921
2009,NUTS,2010,DE9,1,3.654
2010,NUTS,2010,DE9,1,3.55
2011,NUTS,2010,DE9,1,3.963
2012,NUTS,2010,DE9,1,2.209
2000,NUTS,2010,DE91,2,9.026
2001,NUTS,2010,DE91,2,16.163
2002,NUTS,2010,DE91,2,20.518
2003,NUTS,2010,DE91,2,11.091
2004,NUTS,2010,DE91,2,16.979
2005,NUTS,2010,DE91,2,6.149
2006,NUTS,2010,DE91,2,5.465
2007,NUTS,2010,DE91,2,4.842
2008,NUTS,2010,DE91,2,13.384
2009,NUTS,2010,DE91,2,10.304
2010,NUTS,2010,DE91,2,6.26
2011,NUTS,2010,DE91,2,7.748
2012,NUTS,2010,DE91,2,6.756
2000,NUTS,2010,DE911,3,18.594
2001,NUTS,2010,DE911,3,37.508
2002,NUTS,2010,DE911,3,28.145
2003,NUTS,2010,DE911,3,18.42
2004,NUTS,2010,DE911,3,27.298
2005,NUTS,2010,DE911,3,2.725
2006,NUTS,2010,DE911,3,1.345
2007,NUTS,2010,DE911,3,4.889
2008,NUTS,2010,DE911,3,23.067
2009,NUTS,2010,DE911,3,19.755
2010,NUTS,2010,DE911,3,6.467
2011,NUTS,2010,DE911,3,21.578
2012,NUTS,2010,DE911,3,7.224
2001,NUTS,2010,DE912,3,2.226
2004,NUTS,2010,DE912,3,3.004
2009,NUTS,2010,DE912,3,4.788
2003,NUTS,2010,DE913,3,2.044
2002,NUTS,2010,DE914,3,23.137
2004,NUTS,2010,DE914,3,3.721
2005,NUTS,2010,DE914,3,1.884
2007,NUTS,2010,DE914,3,7.601
2000,NUTS,2010,DE915,3,30.171
2001,NUTS,2010,DE915,3,63.189
2002,NUTS,2010,DE915,3,68.589
2003,NUTS,2010,DE915,3,35.931
2004,NUTS,2010,DE915,3,53.2
2005,NUTS,2010,DE915,3,22.268
2006,NUTS,2010,DE915,3,17.17
2007,NUTS,2010,DE915,3,13.007
2008,NUTS,2010,DE915,3,47.96
2009,NUTS,2010,DE915,3,34.128
2010,NUTS,2010,DE915,3,23.989
2011,NUTS,2010,DE915,3,14.985
2012,NUTS,2010,DE915,3,20.839
2000,NUTS,2010,DE916,3,2.484
2002,NUTS,2010,DE916,3,3.213
2003,NUTS,2010,DE916,3,1.293
2008,NUTS,2010,DE916,3,3.376
2002,NUTS,2010,DE917,3,1.708
2000,NUTS,2010,DE918,3,8.759
2002,NUTS,2010,DE918,3,8.328
2003,NUTS,2010,DE918,3,8.37
2004,NUTS,2010,DE918,3,12.125
2005,NUTS,2010,DE918,3,6.767
2006,NUTS,2010,DE918,3,1.363
2007,NUTS,2010,DE918,3,5.842
2008,NUTS,2010,DE918,3,9.719
2009,NUTS,2010,DE918,3,9.977
2010,NUTS,2010,DE918,3,7.115
2011,NUTS,2010,DE918,3,2.876
2012,NUTS,2010,DE918,3,18.161
2008,NUTS,2010,DE919,3,4.981
2000,NUTS,2010,DE91A,3,1.904
2002,NUTS,2010,DE91A,3,6.09
2003,NUTS,2010,DE91A,3,5.604
2006,NUTS,2010,DE91A,3,19.171
2009,NUTS,2010,DE91A,3,2.111
2010,NUTS,2010,DE91A,3,1.514
2012,NUTS,2010,DE91A,3,2.518
2000,NUTS,2010,DE91B,3,3.822
2001,NUTS,2010,DE91B,3,5.762
2002,NUTS,2010,DE91B,3,18.764
2003,NUTS,2010,DE91B,3,15.583
2004,NUTS,2010,DE91B,3,36.944
2005,NUTS,2010,DE91B,3,18.327
2006,NUTS,2010,DE91B,3,11.071
2007,NUTS,2010,DE91B,3,9.329
2008,NUTS,2010,DE91B,3,10.91
2009,NUTS,2010,DE91B,3,6.55
2010,NUTS,2010,DE91B,3,8.957
2011,NUTS,2010,DE91B,3,23.189
2012,NUTS,2010,DE91B,3,6.823
2000,NUTS,2010,DE92,2,7.809
2001,NUTS,2010,DE92,2,6.978
2002,NUTS,2010,DE92,2,7.482
2003,NUTS,2010,DE92,2,5.48
2004,NUTS,2010,DE92,2,7.346
2005,NUTS,2010,DE92,2,8.308
2006,NUTS,2010,DE92,2,5.222
2007,NUTS,2010,DE92,2,3.189
2008,NUTS,2010,DE92,2,8.262
2009,NUTS,2010,DE92,2,2.792
2010,NUTS,2010,DE92,2,4.649
2011,NUTS,2010,DE92,2,5.658
2012,NUTS,2010,DE92,2,2.4
2000,NUTS,2010,DE922,3,2.381
2003,NUTS,2010,DE922,3,0.514
2005,NUTS,2010,DE922,3,0.79
2007,NUTS,2010,DE922,3,0.604
2000,NUTS,2010,DE923,3,1.044
2004,NUTS,2010,DE923,3,10.542
2005,NUTS,2010,DE923,3,1.246
2008,NUTS,2010,DE923,3,2.09
2011,NUTS,2010,DE923,3,1.298
2001,NUTS,2010,DE925,3,0.58
2003,NUTS,2010,DE925,3,1.127
2007,NUTS,2010,DE925,3,0.862
2008,NUTS,2010,DE925,3,3.742
2009,NUTS,2010,DE925,3,0.593
2000,NUTS,2010,DE926,3,2.443
2005,NUTS,2010,DE926,3,5.084
2006,NUTS,2010,DE926,3,12.834
2008,NUTS,2010,DE926,3,10.906
2011,NUTS,2010,DE926,3,5.871
2012,NUTS,2010,DE926,3,4.971
2000,NUTS,2010,DE927,3,1.591
2004,NUTS,2010,DE927,3,1.349
2005,NUTS,2010,DE927,3,7.928
2007,NUTS,2010,DE927,3,7.175
2008,NUTS,2010,DE927,3,6.485
2000,NUTS,2010,DE928,3,3.021
2006,NUTS,2010,DE928,3,1.51
2008,NUTS,2010,DE928,3,6.091
2009,NUTS,2010,DE928,3,1.043
2000,NUTS,2010,DE929,3,13.677
2001,NUTS,2010,DE929,3,13.317
2002,NUTS,2010,DE929,3,14.429
2003,NUTS,2010,DE929,3,10.161
2004,NUTS,2010,DE929,3,12.47
2005,NUTS,2010,DE929,3,14.393
2006,NUTS,2010,DE929,3,8.905
2007,NUTS,2010,DE929,3,4.979
2008,NUTS,2010,DE929,3,12.177
2009,NUTS,2010,DE929,3,5.019
2010,NUTS,2010,DE929,3,8.812
2011,NUTS,2010,DE929,3,10.131
2012,NUTS,2010,DE929,3,4.19
2000,NUTS,2010,DE93,2,2.306
2001,NUTS,2010,DE93,2,1.818
2002,NUTS,2010,DE93,2,2.352
2003,NUTS,2010,DE93,2,1.613
2004,NUTS,2010,DE93,2,2.926
2005,NUTS,2010,DE93,2,1.274
2006,NUTS,2010,DE93,2,2.394
2007,NUTS,2010,DE93,2,4.046
2008,NUTS,2010,DE93,2,3.692
2009,NUTS,2010,DE93,2,1.214
2010,NUTS,2010,DE93,2,3.484
2011,NUTS,2010,DE93,2,1.152
2012,NUTS,2010,DE93,2,0.414
2002,NUTS,2010,DE931,3,1.594
2003,NUTS,2010,DE931,3,2.741
2004,NUTS,2010,DE931,3,0.766
2008,NUTS,2010,DE931,3,5.08
2000,NUTS,2010,DE932,3,6.525
2001,NUTS,2010,DE932,3,4.052
2002,NUTS,2010,DE932,3,4.607
2003,NUTS,2010,DE932,3,1.6
2004,NUTS,2010,DE932,3,11.523
2006,NUTS,2010,DE932,3,2.436
2007,NUTS,2010,DE932,3,4.896
2008,NUTS,2010,DE932,3,2.464
2012,NUTS,2010,DE932,3,1.003
2000,NUTS,2010,DE933,3,9.436
2001,NUTS,2010,DE933,3,3.565
2002,NUTS,2010,DE933,3,0.553
2003,NUTS,2010,DE933,3,2.951
2004,NUTS,2010,DE933,3,1.888
2005,NUTS,2010,DE933,3,4.876
2007,NUTS,2010,DE933,3,13.965
2008,NUTS,2010,DE933,3,1.353
2009,NUTS,2010,DE933,3,2.289
2010,NUTS,2010,DE933,3,2.646
2011,NUTS,2010,DE933,3,6.765
2012,NUTS,2010,DE933,3,1.008
2007,NUTS,2010,DE934,3,19.655
2002,NUTS,2010,DE935,3,1.719
2004,NUTS,2010,DE935,3,1.906
2007,NUTS,2010,DE935,3,2.842
2008,NUTS,2010,DE935,3,1.133
2000,NUTS,2010,DE936,3,3.013
2001,NUTS,2010,DE936,3,1.176
2003,NUTS,2010,DE936,3,1.786
2004,NUTS,2010,DE936,3,5.955
2006,NUTS,2010,DE936,3,5.145
2008,NUTS,2010,DE936,3,2.929
2010,NUTS,2010,DE936,3,8.926
2011,NUTS,2010,DE936,3,2.592
2012,NUTS,2010,DE936,3,2.238
2004,NUTS,2010,DE937,3,6.084
2005,NUTS,2010,DE937,3,6.063
2006,NUTS,2010,DE937,3,18.196
2007,NUTS,2010,DE937,3,6.062
2008,NUTS,2010,DE937,3,18.174
2009,NUTS,2010,DE937,3,6.075
2010,NUTS,2010,DE937,3,18.286
2001,NUTS,2010,DE938,3,7.133
2003,NUTS,2010,DE938,3,7.029
2008,NUTS,2010,DE938,3,7.058
2010,NUTS,2010,DE938,3,7.14
2001,NUTS,2010,DE939,3,1.304
2002,NUTS,2010,DE939,3,5.908
2010,NUTS,2010,DE939,3,1.269
2002,NUTS,2010,DE93A,3,11.983
2009,NUTS,2010,DE93B,3,3.744
2000,NUTS,2010,DE94,2,2.268
2001,NUTS,2010,DE94,2,1.195
2002,NUTS,2010,DE94,2,0.852
2003,NUTS,2010,DE94,2,0.827
2004,NUTS,2010,DE94,2,1.083
2005,NUTS,2010,DE94,2,2.326
2006,NUTS,2010,DE94,2,1.838
2007,NUTS,2010,DE94,2,0.404
2008,NUTS,2010,DE94,2,0.496
2009,NUTS,2010,DE94,2,1.719
2010,NUTS,2010,DE94,2,0.876
2011,NUTS,2010,DE94,2,1.965
2012,NUTS,2010,DE94,2,0.323
2006,NUTS,2010,DE941,3,2.634
2007,NUTS,2010,DE941,3,4.381
