year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_ht_nr
2005,NUTS,2010,CH01,2,97.92
2006,NUTS,2010,CH01,2,84.25
2007,NUTS,2010,CH01,2,70.21
2008,NUTS,2010,CH01,2,78.6
2009,NUTS,2010,CH01,2,75.36
2010,NUTS,2010,CH01,2,110.38
2011,NUTS,2010,CH01,2,72.93
2012,NUTS,2010,CH01,2,60.75
1977,NUTS,2010,CH011,3,1.0
1978,NUTS,2010,CH011,3,6.5
1979,NUTS,2010,CH011,3,3.5
1980,NUTS,2010,CH011,3,3.17
1981,NUTS,2010,CH011,3,9.0
1982,NUTS,2010,CH011,3,5.5
1983,NUTS,2010,CH011,3,7.0
1984,NUTS,2010,CH011,3,12.62
1985,NUTS,2010,CH011,3,9.5
1986,NUTS,2010,CH011,3,7.33
1987,NUTS,2010,CH011,3,7.22
1988,NUTS,2010,CH011,3,9.08
1989,NUTS,2010,CH011,3,10.83
1990,NUTS,2010,CH011,3,15.67
1991,NUTS,2010,CH011,3,17.13
1992,NUTS,2010,CH011,3,29.21
1993,NUTS,2010,CH011,3,14.68
1994,NUTS,2010,CH011,3,27.74
1995,NUTS,2010,CH011,3,25.21
1996,NUTS,2010,CH011,3,24.87
1997,NUTS,2010,CH011,3,42.64
1998,NUTS,2010,CH011,3,31.12
1999,NUTS,2010,CH011,3,61.8
2000,NUTS,2010,CH011,3,75.02
2001,NUTS,2010,CH011,3,70.75
2002,NUTS,2010,CH011,3,81.1
2003,NUTS,2010,CH011,3,59.61
2004,NUTS,2010,CH011,3,71.85
2005,NUTS,2010,CH011,3,65.51
2006,NUTS,2010,CH011,3,59.72
2007,NUTS,2010,CH011,3,44.22
2008,NUTS,2010,CH011,3,55.14
2009,NUTS,2010,CH011,3,61.19
2010,NUTS,2010,CH011,3,89.31
2011,NUTS,2010,CH011,3,62.62
2012,NUTS,2010,CH011,3,51.05
1978,NUTS,2010,CH012,3,1.0
1980,NUTS,2010,CH012,3,1.0
1981,NUTS,2010,CH012,3,0.5
1984,NUTS,2010,CH012,3,3.0
1985,NUTS,2010,CH012,3,0.67
1987,NUTS,2010,CH012,3,1.5
1988,NUTS,2010,CH012,3,1.0
1989,NUTS,2010,CH012,3,2.0
1990,NUTS,2010,CH012,3,6.33
1991,NUTS,2010,CH012,3,11.5
1992,NUTS,2010,CH012,3,5.5
1993,NUTS,2010,CH012,3,1.0
1994,NUTS,2010,CH012,3,3.0
1995,NUTS,2010,CH012,3,5.33
1996,NUTS,2010,CH012,3,4.58
1997,NUTS,2010,CH012,3,7.53
1998,NUTS,2010,CH012,3,6.33
1999,NUTS,2010,CH012,3,5.17
2000,NUTS,2010,CH012,3,4.83
2001,NUTS,2010,CH012,3,5.43
2002,NUTS,2010,CH012,3,1.4
2003,NUTS,2010,CH012,3,4.38
2004,NUTS,2010,CH012,3,6.13
2005,NUTS,2010,CH012,3,1.48
2006,NUTS,2010,CH012,3,5.0
2007,NUTS,2010,CH012,3,6.58
2008,NUTS,2010,CH012,3,2.0
2009,NUTS,2010,CH012,3,4.92
2010,NUTS,2010,CH012,3,5.62
2011,NUTS,2010,CH012,3,3.78
2012,NUTS,2010,CH012,3,1.55
1977,NUTS,2010,CH013,3,1.0
1978,NUTS,2010,CH013,3,6.0
1979,NUTS,2010,CH013,3,4.17
1980,NUTS,2010,CH013,3,3.75
1981,NUTS,2010,CH013,3,6.67
1982,NUTS,2010,CH013,3,8.2
1983,NUTS,2010,CH013,3,8.67
1984,NUTS,2010,CH013,3,13.47
1985,NUTS,2010,CH013,3,12.87
1986,NUTS,2010,CH013,3,12.37
1987,NUTS,2010,CH013,3,6.9
1988,NUTS,2010,CH013,3,12.12
1989,NUTS,2010,CH013,3,4.57
1990,NUTS,2010,CH013,3,5.37
1991,NUTS,2010,CH013,3,4.07
1992,NUTS,2010,CH013,3,12.83
1993,NUTS,2010,CH013,3,9.25
1994,NUTS,2010,CH013,3,12.5
1995,NUTS,2010,CH013,3,6.63
1996,NUTS,2010,CH013,3,9.44
1997,NUTS,2010,CH013,3,21.5
1998,NUTS,2010,CH013,3,15.95
1999,NUTS,2010,CH013,3,15.64
2000,NUTS,2010,CH013,3,23.75
2001,NUTS,2010,CH013,3,25.28
2002,NUTS,2010,CH013,3,18.14
2003,NUTS,2010,CH013,3,17.89
2004,NUTS,2010,CH013,3,16.28
2005,NUTS,2010,CH013,3,30.92
2006,NUTS,2010,CH013,3,19.53
2007,NUTS,2010,CH013,3,19.41
2008,NUTS,2010,CH013,3,21.46
2009,NUTS,2010,CH013,3,9.25
2010,NUTS,2010,CH013,3,15.44
2011,NUTS,2010,CH013,3,6.53
2012,NUTS,2010,CH013,3,8.15
1978,NUTS,2010,CH02,2,4.9
1979,NUTS,2010,CH02,2,5.1
1980,NUTS,2010,CH02,2,10.0
1981,NUTS,2010,CH02,2,11.67
1982,NUTS,2010,CH02,2,17.42
1983,NUTS,2010,CH02,2,8.42
1984,NUTS,2010,CH02,2,15.45
1985,NUTS,2010,CH02,2,17.2
1986,NUTS,2010,CH02,2,18.2
1987,NUTS,2010,CH02,2,17.07
1988,NUTS,2010,CH02,2,16.37
1989,NUTS,2010,CH02,2,19.82
1990,NUTS,2010,CH02,2,20.87
1991,NUTS,2010,CH02,2,25.55
1992,NUTS,2010,CH02,2,35.4
1993,NUTS,2010,CH02,2,35.85
1994,NUTS,2010,CH02,2,40.75
1995,NUTS,2010,CH02,2,28.35
1996,NUTS,2010,CH02,2,45.8
1997,NUTS,2010,CH02,2,63.03
1998,NUTS,2010,CH02,2,60.85
1999,NUTS,2010,CH02,2,96.23
2000,NUTS,2010,CH02,2,92.87
2001,NUTS,2010,CH02,2,100.1
2002,NUTS,2010,CH02,2,78.35
2003,NUTS,2010,CH02,2,71.59
2004,NUTS,2010,CH02,2,79.48
2005,NUTS,2010,CH02,2,69.91
2006,NUTS,2010,CH02,2,68.26
2007,NUTS,2010,CH02,2,71.19
2008,NUTS,2010,CH02,2,76.95
2009,NUTS,2010,CH02,2,57.8
2010,NUTS,2010,CH02,2,56.88
2011,NUTS,2010,CH02,2,57.87
2012,NUTS,2010,CH02,2,44.53
1978,NUTS,2010,CH021,3,3.0
1979,NUTS,2010,CH021,3,4.0
1980,NUTS,2010,CH021,3,4.0
1981,NUTS,2010,CH021,3,4.0
1982,NUTS,2010,CH021,3,11.83
1983,NUTS,2010,CH021,3,1.58
1984,NUTS,2010,CH021,3,8.25
1985,NUTS,2010,CH021,3,8.58
1986,NUTS,2010,CH021,3,7.37
1987,NUTS,2010,CH021,3,1.75
1988,NUTS,2010,CH021,3,6.96
1989,NUTS,2010,CH021,3,7.58
1990,NUTS,2010,CH021,3,8.37
1991,NUTS,2010,CH021,3,7.25
1992,NUTS,2010,CH021,3,16.62
1993,NUTS,2010,CH021,3,7.5
1994,NUTS,2010,CH021,3,12.87
1995,NUTS,2010,CH021,3,4.35
1996,NUTS,2010,CH021,3,23.03
1997,NUTS,2010,CH021,3,29.7
1998,NUTS,2010,CH021,3,34.72
1999,NUTS,2010,CH021,3,54.4
2000,NUTS,2010,CH021,3,50.09
2001,NUTS,2010,CH021,3,36.18
2002,NUTS,2010,CH021,3,28.93
2003,NUTS,2010,CH021,3,29.19
2004,NUTS,2010,CH021,3,47.31
2005,NUTS,2010,CH021,3,29.43
2006,NUTS,2010,CH021,3,20.87
2007,NUTS,2010,CH021,3,26.04
2008,NUTS,2010,CH021,3,26.25
2009,NUTS,2010,CH021,3,23.17
2010,NUTS,2010,CH021,3,21.32
2011,NUTS,2010,CH021,3,26.34
2012,NUTS,2010,CH021,3,18.6
1978,NUTS,2010,CH022,3,0.5
1980,NUTS,2010,CH022,3,1.0
1981,NUTS,2010,CH022,3,2.0
1982,NUTS,2010,CH022,3,0.25
1984,NUTS,2010,CH022,3,0.5
1985,NUTS,2010,CH022,3,4.0
1986,NUTS,2010,CH022,3,6.17
1987,NUTS,2010,CH022,3,1.4
1988,NUTS,2010,CH022,3,3.5
1989,NUTS,2010,CH022,3,2.5
1990,NUTS,2010,CH022,3,3.75
1991,NUTS,2010,CH022,3,9.42
1992,NUTS,2010,CH022,3,2.92
1993,NUTS,2010,CH022,3,7.17
1994,NUTS,2010,CH022,3,6.1
1995,NUTS,2010,CH022,3,3.75
1996,NUTS,2010,CH022,3,3.12
1997,NUTS,2010,CH022,3,6.27
1998,NUTS,2010,CH022,3,9.42
1999,NUTS,2010,CH022,3,11.08
2000,NUTS,2010,CH022,3,13.5
2001,NUTS,2010,CH022,3,11.34
2002,NUTS,2010,CH022,3,9.17
2003,NUTS,2010,CH022,3,15.55
2004,NUTS,2010,CH022,3,13.14
2005,NUTS,2010,CH022,3,13.42
2006,NUTS,2010,CH022,3,12.52
2007,NUTS,2010,CH022,3,6.85
2008,NUTS,2010,CH022,3,14.52
2009,NUTS,2010,CH022,3,10.86
2010,NUTS,2010,CH022,3,8.98
2011,NUTS,2010,CH022,3,10.77
2012,NUTS,2010,CH022,3,6.65
1978,NUTS,2010,CH023,3,1.4
1979,NUTS,2010,CH023,3,1.1
1980,NUTS,2010,CH023,3,2.0
1981,NUTS,2010,CH023,3,1.5
1982,NUTS,2010,CH023,3,2.0
1983,NUTS,2010,CH023,3,2.83
1984,NUTS,2010,CH023,3,2.7
1985,NUTS,2010,CH023,3,0.95
1986,NUTS,2010,CH023,3,1.67
1987,NUTS,2010,CH023,3,5.58
1988,NUTS,2010,CH023,3,2.92
1989,NUTS,2010,CH023,3,5.07
1990,NUTS,2010,CH023,3,2.17
1991,NUTS,2010,CH023,3,5.23
1992,NUTS,2010,CH023,3,1.03
1993,NUTS,2010,CH023,3,4.27
1994,NUTS,2010,CH023,3,8.62
1995,NUTS,2010,CH023,3,4.15
1996,NUTS,2010,CH023,3,4.65
1997,NUTS,2010,CH023,3,2.83
1998,NUTS,2010,CH023,3,3.08
1999,NUTS,2010,CH023,3,9.25
2000,NUTS,2010,CH023,3,6.58
2001,NUTS,2010,CH023,3,11.67
2002,NUTS,2010,CH023,3,6.45
2003,NUTS,2010,CH023,3,7.3
2004,NUTS,2010,CH023,3,2.55
2005,NUTS,2010,CH023,3,5.75
2006,NUTS,2010,CH023,3,4.14
2007,NUTS,2010,CH023,3,8.47
2008,NUTS,2010,CH023,3,8.23
2009,NUTS,2010,CH023,3,2.78
2010,NUTS,2010,CH023,3,4.26
2011,NUTS,2010,CH023,3,4.98
2012,NUTS,2010,CH023,3,2.48
1980,NUTS,2010,CH024,3,3.0
1981,NUTS,2010,CH024,3,3.5
1982,NUTS,2010,CH024,3,3.33
1983,NUTS,2010,CH024,3,2.5
1984,NUTS,2010,CH024,3,4.0
1985,NUTS,2010,CH024,3,3.67
1986,NUTS,2010,CH024,3,3.0
1987,NUTS,2010,CH024,3,7.33
1988,NUTS,2010,CH024,3,3.0
1989,NUTS,2010,CH024,3,4.67
1990,NUTS,2010,CH024,3,6.25
1991,NUTS,2010,CH024,3,2.4
1992,NUTS,2010,CH024,3,14.83
1993,NUTS,2010,CH024,3,16.92
1994,NUTS,2010,CH024,3,13.17
1995,NUTS,2010,CH024,3,15.6
1996,NUTS,2010,CH024,3,14.0
1997,NUTS,2010,CH024,3,23.23
1998,NUTS,2010,CH024,3,13.14
1999,NUTS,2010,CH024,3,21.49
2000,NUTS,2010,CH024,3,22.37
2001,NUTS,2010,CH024,3,40.92
2002,NUTS,2010,CH024,3,33.31
2003,NUTS,2010,CH024,3,19.22
2004,NUTS,2010,CH024,3,15.48
2005,NUTS,2010,CH024,3,21.32
2006,NUTS,2010,CH024,3,28.4
2007,NUTS,2010,CH024,3,29.72
2008,NUTS,2010,CH024,3,26.61
2009,NUTS,2010,CH024,3,19.92
2010,NUTS,2010,CH024,3,21.78
2011,NUTS,2010,CH024,3,15.53
2012,NUTS,2010,CH024,3,16.45
1981,NUTS,2010,CH025,3,0.67
1983,NUTS,2010,CH025,3,1.5
1987,NUTS,2010,CH025,3,1.0
1990,NUTS,2010,CH025,3,0.33
1991,NUTS,2010,CH025,3,1.25
1995,NUTS,2010,CH025,3,0.5
1996,NUTS,2010,CH025,3,1.0
1997,NUTS,2010,CH025,3,1.0
1998,NUTS,2010,CH025,3,0.5
2000,NUTS,2010,CH025,3,0.33
2002,NUTS,2010,CH025,3,0.5
2003,NUTS,2010,CH025,3,0.33
2004,NUTS,2010,CH025,3,1.0
2006,NUTS,2010,CH025,3,2.33
2007,NUTS,2010,CH025,3,0.1
2008,NUTS,2010,CH025,3,1.33
2009,NUTS,2010,CH025,3,1.08
2010,NUTS,2010,CH025,3,0.53
2011,NUTS,2010,CH025,3,0.25
2012,NUTS,2010,CH025,3,0.33
1977,NUTS,2010,CH03,2,2.5
1978,NUTS,2010,CH03,2,1.6
1979,NUTS,2010,CH03,2,11.0
1980,NUTS,2010,CH03,2,7.42
1981,NUTS,2010,CH03,2,10.87
1982,NUTS,2010,CH03,2,10.78
1983,NUTS,2010,CH03,2,15.68
1984,NUTS,2010,CH03,2,24.35
1985,NUTS,2010,CH03,2,25.25
1986,NUTS,2010,CH03,2,43.19
1987,NUTS,2010,CH03,2,43.72
1988,NUTS,2010,CH03,2,48.24
1989,NUTS,2010,CH03,2,40.89
1990,NUTS,2010,CH03,2,29.72
1991,NUTS,2010,CH03,2,28.11
1992,NUTS,2010,CH03,2,30.57
1993,NUTS,2010,CH03,2,22.84
1994,NUTS,2010,CH03,2,33.08
1995,NUTS,2010,CH03,2,30.22
1996,NUTS,2010,CH03,2,34.94
1997,NUTS,2010,CH03,2,31.27
1998,NUTS,2010,CH03,2,48.33
1999,NUTS,2010,CH03,2,60.3
2000,NUTS,2010,CH03,2,82.77
2001,NUTS,2010,CH03,2,90.25
2002,NUTS,2010,CH03,2,70.93
2003,NUTS,2010,CH03,2,49.9
2004,NUTS,2010,CH03,2,61.04
2005,NUTS,2010,CH03,2,64.9
2006,NUTS,2010,CH03,2,54.67
2007,NUTS,2010,CH03,2,68.75
2008,NUTS,2010,CH03,2,54.36
2009,NUTS,2010,CH03,2,63.79
2010,NUTS,2010,CH03,2,55.86
2011,NUTS,2010,CH03,2,62.43
2012,NUTS,2010,CH03,2,57.48
1978,NUTS,2010,CH031,3,1.0
1979,NUTS,2010,CH031,3,2.17
1980,NUTS,2010,CH031,3,0.5
1981,NUTS,2010,CH031,3,0.67
1982,NUTS,2010,CH031,3,0.7
1983,NUTS,2010,CH031,3,2.03
1984,NUTS,2010,CH031,3,5.21
1985,NUTS,2010,CH031,3,5.05
1986,NUTS,2010,CH031,3,5.45
1987,NUTS,2010,CH031,3,7.22
1988,NUTS,2010,CH031,3,11.4
1989,NUTS,2010,CH031,3,10.8
1990,NUTS,2010,CH031,3,7.35
1991,NUTS,2010,CH031,3,7.9
1992,NUTS,2010,CH031,3,6.6
1993,NUTS,2010,CH031,3,5.57
1994,NUTS,2010,CH031,3,8.75
1995,NUTS,2010,CH031,3,9.37
1996,NUTS,2010,CH031,3,6.83
1997,NUTS,2010,CH031,3,4.68
1998,NUTS,2010,CH031,3,4.65
1999,NUTS,2010,CH031,3,12.6
2000,NUTS,2010,CH031,3,19.25
2001,NUTS,2010,CH031,3,14.26
2002,NUTS,2010,CH031,3,17.31
2003,NUTS,2010,CH031,3,13.24
2004,NUTS,2010,CH031,3,12.46
2005,NUTS,2010,CH031,3,17.53
2006,NUTS,2010,CH031,3,18.27
2007,NUTS,2010,CH031,3,14.63
2008,NUTS,2010,CH031,3,19.3
2009,NUTS,2010,CH031,3,17.76
2010,NUTS,2010,CH031,3,16.33
2011,NUTS,2010,CH031,3,13.86
2012,NUTS,2010,CH031,3,8.99
1977,NUTS,2010,CH032,3,1.0
1978,NUTS,2010,CH032,3,0.6
1979,NUTS,2010,CH032,3,3.33
1980,NUTS,2010,CH032,3,3.17
1981,NUTS,2010,CH032,3,3.37
1982,NUTS,2010,CH032,3,1.33
1983,NUTS,2010,CH032,3,4.11
1984,NUTS,2010,CH032,3,6.75
1985,NUTS,2010,CH032,3,7.03
1986,NUTS,2010,CH032,3,11.27
1987,NUTS,2010,CH032,3,10.5
1988,NUTS,2010,CH032,3,11.18
1989,NUTS,2010,CH032,3,10.47
1990,NUTS,2010,CH032,3,10.74
1991,NUTS,2010,CH032,3,8.46
1992,NUTS,2010,CH032,3,6.82
1993,NUTS,2010,CH032,3,4.35
1994,NUTS,2010,CH032,3,10.35
1995,NUTS,2010,CH032,3,6.95
1996,NUTS,2010,CH032,3,6.76
1997,NUTS,2010,CH032,3,8.03
1998,NUTS,2010,CH032,3,6.92
1999,NUTS,2010,CH032,3,14.69
2000,NUTS,2010,CH032,3,12.41
2001,NUTS,2010,CH032,3,13.46
2002,NUTS,2010,CH032,3,12.3
2003,NUTS,2010,CH032,3,14.35
2004,NUTS,2010,CH032,3,14.41
2005,NUTS,2010,CH032,3,12.41
2006,NUTS,2010,CH032,3,13.36
2007,NUTS,2010,CH032,3,8.93
2008,NUTS,2010,CH032,3,8.11
2009,NUTS,2010,CH032,3,10.39
2010,NUTS,2010,CH032,3,9.46
2011,NUTS,2010,CH032,3,11.82
2012,NUTS,2010,CH032,3,3.81
1977,NUTS,2010,CH033,3,1.5
1979,NUTS,2010,CH033,3,5.5
1980,NUTS,2010,CH033,3,3.75
1981,NUTS,2010,CH033,3,6.83
1982,NUTS,2010,CH033,3,8.75
1983,NUTS,2010,CH033,3,9.54
1984,NUTS,2010,CH033,3,12.39
1985,NUTS,2010,CH033,3,13.17
1986,NUTS,2010,CH033,3,26.47
1987,NUTS,2010,CH033,3,26.0
1988,NUTS,2010,CH033,3,25.67
1989,NUTS,2010,CH033,3,19.62
1990,NUTS,2010,CH033,3,11.64
1991,NUTS,2010,CH033,3,11.75
1992,NUTS,2010,CH033,3,17.15
1993,NUTS,2010,CH033,3,12.93
1994,NUTS,2010,CH033,3,13.98
1995,NUTS,2010,CH033,3,13.9
1996,NUTS,2010,CH033,3,21.35
1997,NUTS,2010,CH033,3,18.55
1998,NUTS,2010,CH033,3,36.77
1999,NUTS,2010,CH033,3,33.01
2000,NUTS,2010,CH033,3,51.11
2001,NUTS,2010,CH033,3,62.53
2002,NUTS,2010,CH033,3,41.32
2003,NUTS,2010,CH033,3,22.31
2004,NUTS,2010,CH033,3,34.17
2005,NUTS,2010,CH033,3,34.96
2006,NUTS,2010,CH033,3,23.05
2007,NUTS,2010,CH033,3,45.19
2008,NUTS,2010,CH033,3,26.95
2009,NUTS,2010,CH033,3,35.64
2010,NUTS,2010,CH033,3,30.06
2011,NUTS,2010,CH033,3,36.76
2012,NUTS,2010,CH033,3,44.68
1977,NUTS,2010,CH04,2,1.5
1978,NUTS,2010,CH04,2,19.33
1979,NUTS,2010,CH04,2,29.0
1980,NUTS,2010,CH04,2,27.75
1981,NUTS,2010,CH04,2,30.25
1982,NUTS,2010,CH04,2,24.92
1983,NUTS,2010,CH04,2,27.94
1984,NUTS,2010,CH04,2,42.99
1985,NUTS,2010,CH04,2,42.1
1986,NUTS,2010,CH04,2,28.58
1987,NUTS,2010,CH04,2,31.5
1988,NUTS,2010,CH04,2,51.5
1989,NUTS,2010,CH04,2,53.67
1990,NUTS,2010,CH04,2,37.1
1991,NUTS,2010,CH04,2,47.92
1992,NUTS,2010,CH04,2,32.31
1993,NUTS,2010,CH04,2,39.92
1994,NUTS,2010,CH04,2,49.87
1995,NUTS,2010,CH04,2,46.75
1996,NUTS,2010,CH04,2,53.5
1997,NUTS,2010,CH04,2,77.55
1998,NUTS,2010,CH04,2,90.98
1999,NUTS,2010,CH04,2,96.64
2000,NUTS,2010,CH04,2,144.26
2001,NUTS,2010,CH04,2,134.53
2002,NUTS,2010,CH04,2,121.38
2003,NUTS,2010,CH04,2,121.87
2004,NUTS,2010,CH04,2,135.51
2005,NUTS,2010,CH04,2,126.55
2006,NUTS,2010,CH04,2,114.67
2007,NUTS,2010,CH04,2,123.21
2008,NUTS,2010,CH04,2,111.27
2009,NUTS,2010,CH04,2,94.54
2010,NUTS,2010,CH04,2,88.12
2011,NUTS,2010,CH04,2,99.48
2012,NUTS,2010,CH04,2,76.44
1977,NUTS,2010,CH040,3,1.5
1978,NUTS,2010,CH040,3,19.33
1979,NUTS,2010,CH040,3,29.0
1980,NUTS,2010,CH040,3,27.75
1981,NUTS,2010,CH040,3,30.25
1982,NUTS,2010,CH040,3,24.92
1983,NUTS,2010,CH040,3,27.94
1984,NUTS,2010,CH040,3,42.99
1985,NUTS,2010,CH040,3,42.1
1986,NUTS,2010,CH040,3,28.58
1987,NUTS,2010,CH040,3,31.5
1988,NUTS,2010,CH040,3,51.5
1989,NUTS,2010,CH040,3,53.67
1990,NUTS,2010,CH040,3,37.1
1991,NUTS,2010,CH040,3,47.92
1992,NUTS,2010,CH040,3,32.31
1993,NUTS,2010,CH040,3,39.92
1994,NUTS,2010,CH040,3,49.87
1995,NUTS,2010,CH040,3,46.75
1996,NUTS,2010,CH040,3,53.5
1997,NUTS,2010,CH040,3,77.55
1998,NUTS,2010,CH040,3,90.98
1999,NUTS,2010,CH040,3,96.64
2000,NUTS,2010,CH040,3,144.26
2001,NUTS,2010,CH040,3,134.53
2002,NUTS,2010,CH040,3,121.38
2003,NUTS,2010,CH040,3,121.87
2004,NUTS,2010,CH040,3,135.51
2005,NUTS,2010,CH040,3,126.55
2006,NUTS,2010,CH040,3,114.67
2007,NUTS,2010,CH040,3,123.21
2008,NUTS,2010,CH040,3,111.27
2009,NUTS,2010,CH040,3,94.54
2010,NUTS,2010,CH040,3,88.12
2011,NUTS,2010,CH040,3,99.48
2012,NUTS,2010,CH040,3,76.44
1979,NUTS,2010,CH05,2,1.0
1980,NUTS,2010,CH05,2,2.5
1981,NUTS,2010,CH05,2,3.5
1982,NUTS,2010,CH05,2,1.0
1983,NUTS,2010,CH05,2,1.0
1984,NUTS,2010,CH05,2,3.0
1985,NUTS,2010,CH05,2,0.5
1986,NUTS,2010,CH05,2,4.0
1987,NUTS,2010,CH05,2,8.5
1988,NUTS,2010,CH05,2,4.62
1989,NUTS,2010,CH05,2,11.25
1990,NUTS,2010,CH05,2,5.5
1991,NUTS,2010,CH05,2,6.33
1992,NUTS,2010,CH05,2,4.33
1993,NUTS,2010,CH05,2,2.17
1994,NUTS,2010,CH05,2,4.75
1995,NUTS,2010,CH05,2,5.58
1996,NUTS,2010,CH05,2,15.2
1997,NUTS,2010,CH05,2,15.13
1998,NUTS,2010,CH05,2,18.44
1999,NUTS,2010,CH05,2,22.15
2000,NUTS,2010,CH05,2,17.7
2001,NUTS,2010,CH05,2,23.51
2002,NUTS,2010,CH05,2,20.83
2003,NUTS,2010,CH05,2,11.22
2004,NUTS,2010,CH05,2,27.15
2005,NUTS,2010,CH05,2,21.07
2006,NUTS,2010,CH05,2,27.33
2007,NUTS,2010,CH05,2,20.19
2008,NUTS,2010,CH05,2,26.32
2009,NUTS,2010,CH05,2,26.74
2010,NUTS,2010,CH05,2,26.64
2011,NUTS,2010,CH05,2,26.05
2012,NUTS,2010,CH05,2,18.15
1980,NUTS,2010,CH051,3,1.0
1988,NUTS,2010,CH051,3,0.67
1990,NUTS,2010,CH051,3,0.5
1998,NUTS,2010,CH051,3,6.0
2006,NUTS,2010,CH051,3,1.33
2009,NUTS,2010,CH051,3,1.67
2011,NUTS,2010,CH051,3,0.2
2012,NUTS,2010,CH051,3,0.5
1983,NUTS,2010,CH052,3,1.0
1984,NUTS,2010,CH052,3,1.0
1986,NUTS,2010,CH052,3,1.0
1987,NUTS,2010,CH052,3,1.0
1989,NUTS,2010,CH052,3,1.0
1994,NUTS,2010,CH052,3,0.5
1996,NUTS,2010,CH052,3,0.83
1997,NUTS,2010,CH052,3,1.5
1998,NUTS,2010,CH052,3,1.5
1999,NUTS,2010,CH052,3,1.53
2000,NUTS,2010,CH052,3,3.83
2001,NUTS,2010,CH052,3,1.35
2002,NUTS,2010,CH052,3,4.87
2003,NUTS,2010,CH052,3,1.33
2004,NUTS,2010,CH052,3,1.58
2005,NUTS,2010,CH052,3,4.25
2006,NUTS,2010,CH052,3,7.17
2007,NUTS,2010,CH052,3,0.96
2008,NUTS,2010,CH052,3,1.75
2009,NUTS,2010,CH052,3,0.6
2010,NUTS,2010,CH052,3,0.5
2011,NUTS,2010,CH052,3,1.61
1979,NUTS,2010,CH053,3,1.0
1989,NUTS,2010,CH053,3,1.0
1991,NUTS,2010,CH053,3,1.0
1997,NUTS,2010,CH053,3,1.33
1998,NUTS,2010,CH053,3,0.5
1999,NUTS,2010,CH053,3,0.75
2001,NUTS,2010,CH053,3,1.0
2002,NUTS,2010,CH053,3,0.2
2003,NUTS,2010,CH053,3,1.0
2004,NUTS,2010,CH053,3,1.25
2005,NUTS,2010,CH053,3,0.67
2006,NUTS,2010,CH053,3,0.5
2007,NUTS,2010,CH053,3,1.33
2008,NUTS,2010,CH053,3,1.53
2009,NUTS,2010,CH053,3,1.25
2011,NUTS,2010,CH053,3,1.25
2012,NUTS,2010,CH053,3,1.08
2007,NUTS,2010,CH054,3,1.0
2009,NUTS,2010,CH054,3,1.0
2012,NUTS,2010,CH054,3,1.0
1980,NUTS,2010,CH055,3,1.0
1981,NUTS,2010,CH055,3,2.0
1984,NUTS,2010,CH055,3,0.5
1985,NUTS,2010,CH055,3,0.5
1986,NUTS,2010,CH055,3,1.0
1987,NUTS,2010,CH055,3,6.5
1988,NUTS,2010,CH055,3,3.7
1989,NUTS,2010,CH055,3,8.75
1990,NUTS,2010,CH055,3,4.67
1991,NUTS,2010,CH055,3,3.0
1992,NUTS,2010,CH055,3,2.5
1993,NUTS,2010,CH055,3,1.83
1994,NUTS,2010,CH055,3,3.0
1995,NUTS,2010,CH055,3,3.83
1996,NUTS,2010,CH055,3,7.0
1997,NUTS,2010,CH055,3,5.38
1998,NUTS,2010,CH055,3,3.17
1999,NUTS,2010,CH055,3,6.0
2000,NUTS,2010,CH055,3,7.78
2001,NUTS,2010,CH055,3,12.98
2002,NUTS,2010,CH055,3,7.6
2003,NUTS,2010,CH055,3,4.72
2004,NUTS,2010,CH055,3,17.58
2005,NUTS,2010,CH055,3,8.28
2006,NUTS,2010,CH055,3,9.17
2007,NUTS,2010,CH055,3,9.28
2008,NUTS,2010,CH055,3,9.39
2009,NUTS,2010,CH055,3,11.5
2010,NUTS,2010,CH055,3,8.58
2011,NUTS,2010,CH055,3,15.1
2012,NUTS,2010,CH055,3,8.54
1984,NUTS,2010,CH056,3,1.5
1988,NUTS,2010,CH056,3,0.25
1991,NUTS,2010,CH056,3,0.33
1992,NUTS,2010,CH056,3,0.5
1994,NUTS,2010,CH056,3,0.25
1995,NUTS,2010,CH056,3,1.5
1996,NUTS,2010,CH056,3,1.2
1997,NUTS,2010,CH056,3,1.5
1998,NUTS,2010,CH056,3,2.11
1999,NUTS,2010,CH056,3,5.2
2001,NUTS,2010,CH056,3,1.18
2002,NUTS,2010,CH056,3,5.33
2003,NUTS,2010,CH056,3,1.0
2005,NUTS,2010,CH056,3,0.33
2006,NUTS,2010,CH056,3,2.67
2007,NUTS,2010,CH056,3,3.87
2008,NUTS,2010,CH056,3,7.54
2009,NUTS,2010,CH056,3,6.92
2010,NUTS,2010,CH056,3,9.03
2011,NUTS,2010,CH056,3,4.31
2012,NUTS,2010,CH056,3,2.7
1980,NUTS,2010,CH057,3,0.5
1981,NUTS,2010,CH057,3,1.5
1982,NUTS,2010,CH057,3,1.0
1986,NUTS,2010,CH057,3,2.0
1987,NUTS,2010,CH057,3,1.0
1989,NUTS,2010,CH057,3,0.5
1990,NUTS,2010,CH057,3,0.33
1991,NUTS,2010,CH057,3,2.0
1992,NUTS,2010,CH057,3,1.33
1993,NUTS,2010,CH057,3,0.33
1994,NUTS,2010,CH057,3,1.0
1995,NUTS,2010,CH057,3,0.25
