year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_f_hc_hes_total
2008,NUTS,2010,RO41,2,707.0
2009,NUTS,2010,RO41,2,733.0
2010,NUTS,2010,RO41,2,796.0
2011,NUTS,2010,RO41,2,746.0
2012,NUTS,2010,RO41,2,731.0
2013,NUTS,2010,RO41,2,724.0
2014,NUTS,2010,RO41,2,716.0
2015,NUTS,2010,RO41,2,727.0
2016,NUTS,2010,RO41,2,732.0
2017,NUTS,2010,RO41,2,732.0
2018,NUTS,2010,RO41,2,404.0
2019,NUTS,2010,RO41,2,408.0
2002,NUTS,2010,RO42,2,274.0
2003,NUTS,2010,RO42,2,641.0
2004,NUTS,2010,RO42,2,695.0
2005,NUTS,2010,RO42,2,314.0
2006,NUTS,2010,RO42,2,343.0
2007,NUTS,2010,RO42,2,596.0
2008,NUTS,2010,RO42,2,501.0
2009,NUTS,2010,RO42,2,790.0
2010,NUTS,2010,RO42,2,1427.0
2011,NUTS,2010,RO42,2,1243.0
2012,NUTS,2010,RO42,2,1366.0
2013,NUTS,2010,RO42,2,1507.0
2014,NUTS,2010,RO42,2,1161.0
2015,NUTS,2010,RO42,2,1262.0
2016,NUTS,2010,RO42,2,1127.0
2017,NUTS,2010,RO42,2,1232.0
2018,NUTS,2010,RO42,2,998.0
2019,NUTS,2010,RO42,2,941.0
2008,NUTS,2010,RS,0,6210.0
2009,NUTS,2010,RS,0,6152.0
2010,NUTS,2010,RS,0,6559.0
2011,NUTS,2010,RS,0,6907.0
2012,NUTS,2010,RS,0,6680.0
2013,NUTS,2010,RS,0,7310.0
2014,NUTS,2010,RS,0,7108.0
2015,NUTS,2010,RS,0,7575.0
2016,NUTS,2010,RS,0,7415.0
2017,NUTS,2010,RS,0,7377.0
2018,NUTS,2010,RS,0,7514.0
2019,NUTS,2010,RS,0,7636.0
2020,NUTS,2010,RS,0,8035.0
2018,NUTS,2010,RS1,1,5731.0
2019,NUTS,2010,RS1,1,5893.0
2020,NUTS,2010,RS1,1,6315.0
2018,NUTS,2010,RS11,2,3517.0
2019,NUTS,2010,RS11,2,3730.0
2020,NUTS,2010,RS11,2,4028.0
2018,NUTS,2010,RS12,2,2214.0
2019,NUTS,2010,RS12,2,2163.0
2020,NUTS,2010,RS12,2,2287.0
2018,NUTS,2010,RS2,1,1783.0
2019,NUTS,2010,RS2,1,1743.0
2020,NUTS,2010,RS2,1,1720.0
2018,NUTS,2010,RS21,2,846.0
2019,NUTS,2010,RS21,2,765.0
2020,NUTS,2010,RS21,2,805.0
2018,NUTS,2010,RS22,2,937.0
2019,NUTS,2010,RS22,2,978.0
2020,NUTS,2010,RS22,2,915.0
1999,NUTS,2010,SE,0,22504.0
2001,NUTS,2010,SE,0,24949.0
2003,NUTS,2010,SE,0,23686.0
2005,NUTS,2010,SE,0,22207.0
2007,NUTS,2010,SE,0,23323.0
2009,NUTS,2010,SE,0,23577.0
2011,NUTS,2010,SE,0,26702.0
2013,NUTS,2010,SE,0,26941.0
2015,NUTS,2010,SE,0,25483.0
2017,NUTS,2010,SE,0,16851.0
2019,NUTS,2010,SE,0,18582.0
2001,NUTS,2010,SE1,1,11447.0
2017,NUTS,2010,SE1,1,8520.0
2019,NUTS,2010,SE1,1,9372.0
2001,NUTS,2010,SE11,2,6059.0
2017,NUTS,2010,SE11,2,4761.0
2019,NUTS,2010,SE11,2,5122.0
2001,NUTS,2010,SE12,2,5388.0
2017,NUTS,2010,SE12,2,3759.0
2019,NUTS,2010,SE12,2,4250.0
2001,NUTS,2010,SE2,1,9476.0
2017,NUTS,2010,SE2,1,6103.0
2019,NUTS,2010,SE2,1,6705.0
2001,NUTS,2010,SE21,2,895.0
2017,NUTS,2010,SE21,2,686.0
2019,NUTS,2010,SE21,2,735.0
2001,NUTS,2010,SE22,2,3927.0
2017,NUTS,2010,SE22,2,2460.0
2019,NUTS,2010,SE22,2,2852.0
2001,NUTS,2010,SE23,2,4654.0
2017,NUTS,2010,SE23,2,2957.0
2019,NUTS,2010,SE23,2,3118.0
2001,NUTS,2010,SE3,1,4024.0
2017,NUTS,2010,SE3,1,2227.0
2019,NUTS,2010,SE3,1,2500.0
2001,NUTS,2010,SE31,2,1187.0
2017,NUTS,2010,SE31,2,626.0
2019,NUTS,2010,SE31,2,641.0
2001,NUTS,2010,SE32,2,513.0
2017,NUTS,2010,SE32,2,194.0
2019,NUTS,2010,SE32,2,268.0
2001,NUTS,2010,SE33,2,2324.0
2017,NUTS,2010,SE33,2,1407.0
2019,NUTS,2010,SE33,2,1591.0
1993,NUTS,2010,SI,0,1721.0
1994,NUTS,2010,SI,0,1951.0
1995,NUTS,2010,SI,0,2084.0
1996,NUTS,2010,SI,0,2323.0
1997,NUTS,2010,SI,0,1451.0
1998,NUTS,2010,SI,0,1460.0
1999,NUTS,2010,SI,0,1578.0
2000,NUTS,2010,SI,0,1706.0
2001,NUTS,2010,SI,0,1698.0
2002,NUTS,2010,SI,0,1583.0
2003,NUTS,2010,SI,0,1274.0
2004,NUTS,2010,SI,0,1414.0
2005,NUTS,2010,SI,0,1989.0
2006,NUTS,2010,SI,0,2099.0
2007,NUTS,2010,SI,0,2060.0
2008,NUTS,2010,SI,0,2311.0
2009,NUTS,2010,SI,0,2464.0
2010,NUTS,2010,SI,0,2773.0
2011,NUTS,2010,SI,0,2932.0
2012,NUTS,2010,SI,0,2782.0
2013,NUTS,2010,SI,0,2621.0
2014,NUTS,2010,SI,0,2606.0
2015,NUTS,2010,SI,0,2526.0
2016,NUTS,2010,SI,0,2133.0
2017,NUTS,2010,SI,0,2359.0
2018,NUTS,2010,SI,0,2677.0
2019,NUTS,2010,SI,0,2720.0
1993,NUTS,2010,SI0,1,1721.0
1994,NUTS,2010,SI0,1,1951.0
1995,NUTS,2010,SI0,1,2084.0
1996,NUTS,2010,SI0,1,2323.0
1997,NUTS,2010,SI0,1,1451.0
1998,NUTS,2010,SI0,1,1460.0
1999,NUTS,2010,SI0,1,1578.0
2000,NUTS,2010,SI0,1,1706.0
2001,NUTS,2010,SI0,1,1698.0
2002,NUTS,2010,SI0,1,1583.0
2003,NUTS,2010,SI0,1,1274.0
2004,NUTS,2010,SI0,1,1414.0
2005,NUTS,2010,SI0,1,1989.0
2006,NUTS,2010,SI0,1,2099.0
2007,NUTS,2010,SI0,1,2060.0
2008,NUTS,2010,SI0,1,2311.0
2009,NUTS,2010,SI0,1,2464.0
2010,NUTS,2010,SI0,1,2773.0
2011,NUTS,2010,SI0,1,2932.0
2012,NUTS,2010,SI0,1,2782.0
2013,NUTS,2010,SI0,1,2621.0
2014,NUTS,2010,SI0,1,2606.0
2015,NUTS,2010,SI0,1,2526.0
2016,NUTS,2010,SI0,1,2133.0
2017,NUTS,2010,SI0,1,2359.0
2018,NUTS,2010,SI0,1,2677.0
2019,NUTS,2010,SI0,1,2720.0
2013,NUTS,2010,SI03,2,465.0
2014,NUTS,2010,SI03,2,477.0
2015,NUTS,2010,SI03,2,432.0
2016,NUTS,2010,SI03,2,393.0
2017,NUTS,2010,SI03,2,448.0
2018,NUTS,2010,SI03,2,544.0
2019,NUTS,2010,SI03,2,549.0
2013,NUTS,2010,SI04,2,2156.0
2014,NUTS,2010,SI04,2,2129.0
2015,NUTS,2010,SI04,2,2094.0
2016,NUTS,2010,SI04,2,1740.0
2017,NUTS,2010,SI04,2,1911.0
2018,NUTS,2010,SI04,2,2133.0
2019,NUTS,2010,SI04,2,2171.0
2002,NUTS,2010,SK,0,4828.0
2003,NUTS,2010,SK,0,5212.0
2004,NUTS,2010,SK,0,5967.0
2005,NUTS,2010,SK,0,5939.0
2006,NUTS,2010,SK,0,6541.0
2007,NUTS,2010,SK,0,6796.0
2008,NUTS,2010,SK,0,6824.0
2009,NUTS,2010,SK,0,7809.0
2010,NUTS,2010,SK,0,8445.0
2011,NUTS,2010,SK,0,8720.0
2012,NUTS,2010,SK,0,8493.0
2013,NUTS,2010,SK,0,8590.0
2014,NUTS,2010,SK,0,8397.0
2015,NUTS,2010,SK,0,7965.0
2016,NUTS,2010,SK,0,8920.0
2017,NUTS,2010,SK,0,8901.0
2018,NUTS,2010,SK,0,9341.0
2019,NUTS,2010,SK,0,9079.0
2020,NUTS,2010,SK,0,8858.0
2002,NUTS,2010,SK01,2,2280.0
2003,NUTS,2010,SK01,2,2578.0
2004,NUTS,2010,SK01,2,2924.0
2005,NUTS,2010,SK01,2,2758.0
2006,NUTS,2010,SK01,2,3191.0
2007,NUTS,2010,SK01,2,3258.0
2008,NUTS,2010,SK01,2,3135.0
2009,NUTS,2010,SK01,2,3697.0
2010,NUTS,2010,SK01,2,4223.0
2011,NUTS,2010,SK01,2,4432.0
2012,NUTS,2010,SK01,2,4118.0
2013,NUTS,2010,SK01,2,3792.0
2014,NUTS,2010,SK01,2,3618.0
2015,NUTS,2010,SK01,2,3336.0
2016,NUTS,2010,SK01,2,3889.0
2017,NUTS,2010,SK01,2,3690.0
2018,NUTS,2010,SK01,2,3907.0
2019,NUTS,2010,SK01,2,3841.0
2020,NUTS,2010,SK01,2,3788.0
2002,NUTS,2010,SK02,2,747.0
2003,NUTS,2010,SK02,2,809.0
2004,NUTS,2010,SK02,2,969.0
2005,NUTS,2010,SK02,2,1075.0
2006,NUTS,2010,SK02,2,1084.0
2007,NUTS,2010,SK02,2,1215.0
2008,NUTS,2010,SK02,2,1152.0
2009,NUTS,2010,SK02,2,1280.0
2010,NUTS,2010,SK02,2,1244.0
2011,NUTS,2010,SK02,2,1186.0
2012,NUTS,2010,SK02,2,1158.0
2013,NUTS,2010,SK02,2,1602.0
2014,NUTS,2010,SK02,2,1624.0
2015,NUTS,2010,SK02,2,1523.0
2016,NUTS,2010,SK02,2,1572.0
2017,NUTS,2010,SK02,2,1592.0
2018,NUTS,2010,SK02,2,1629.0
2019,NUTS,2010,SK02,2,1563.0
2020,NUTS,2010,SK02,2,1575.0
2002,NUTS,2010,SK03,2,750.0
2003,NUTS,2010,SK03,2,792.0
2004,NUTS,2010,SK03,2,921.0
2005,NUTS,2010,SK03,2,881.0
2006,NUTS,2010,SK03,2,967.0
2007,NUTS,2010,SK03,2,955.0
2008,NUTS,2010,SK03,2,1074.0
2009,NUTS,2010,SK03,2,1198.0
2010,NUTS,2010,SK03,2,1370.0
2011,NUTS,2010,SK03,2,1384.0
2012,NUTS,2010,SK03,2,1467.0
2013,NUTS,2010,SK03,2,1412.0
2014,NUTS,2010,SK03,2,1442.0
2015,NUTS,2010,SK03,2,1397.0
2016,NUTS,2010,SK03,2,1635.0
2017,NUTS,2010,SK03,2,1751.0
2018,NUTS,2010,SK03,2,1696.0
2019,NUTS,2010,SK03,2,1544.0
2020,NUTS,2010,SK03,2,1438.0
2002,NUTS,2010,SK04,2,1051.0
2003,NUTS,2010,SK04,2,1033.0
2004,NUTS,2010,SK04,2,1153.0
2005,NUTS,2010,SK04,2,1225.0
2006,NUTS,2010,SK04,2,1299.0
2007,NUTS,2010,SK04,2,1368.0
2008,NUTS,2010,SK04,2,1463.0
2009,NUTS,2010,SK04,2,1634.0
2010,NUTS,2010,SK04,2,1608.0
2011,NUTS,2010,SK04,2,1718.0
2012,NUTS,2010,SK04,2,1750.0
2013,NUTS,2010,SK04,2,1784.0
2014,NUTS,2010,SK04,2,1713.0
2015,NUTS,2010,SK04,2,1709.0
2016,NUTS,2010,SK04,2,1824.0
2017,NUTS,2010,SK04,2,1868.0
2018,NUTS,2010,SK04,2,2109.0
2019,NUTS,2010,SK04,2,2131.0
2020,NUTS,2010,SK04,2,2057.0
1997,NUTS,2010,TR,0,16007.0
1998,NUTS,2010,TR,0,15678.0
1999,NUTS,2010,TR,0,17283.0
2000,NUTS,2010,TR,0,20885.0
2001,NUTS,2010,TR,0,21413.0
2002,NUTS,2010,TR,0,23040.0
2003,NUTS,2010,TR,0,23975.0
2004,NUTS,2010,TR,0,25014.0
2005,NUTS,2010,TR,0,25968.0
2006,NUTS,2010,TR,0,27770.0
2007,NUTS,2010,TR,0,31654.0
2008,NUTS,2010,TR,0,32308.0
2009,NUTS,2010,TR,0,33802.0
2010,NUTS,2010,TR,0,35590.0
2011,NUTS,2010,TR,0,38757.0
2012,NUTS,2010,TR,0,44719.0
2013,NUTS,2010,TR,0,47133.0
2014,NUTS,2010,TR,0,53323.0
2015,NUTS,2010,TR,0,56503.0
2016,NUTS,2010,TR,0,62217.0
2017,NUTS,2010,TR,0,67208.0
2018,NUTS,2010,TR,0,69408.0
2019,NUTS,2010,TR,0,73972.0
2020,NUTS,2010,TR,0,74236.0
2005,NUTS,2010,UK,0,120098.0
2007,NUTS,2010,UK,0,129772.0
2009,NUTS,2010,UK,0,138506.0
2010,NUTS,2010,UK,0,142873.0
2011,NUTS,2010,UK,0,149668.0
2012,NUTS,2010,UK,0,153066.0
2013,NUTS,2010,UK,0,156234.0
2014,NUTS,2010,UK,0,157818.0
2015,NUTS,2010,UK,0,166040.0
2016,NUTS,2010,UK,0,169899.0
2017,NUTS,2010,UK,0,171016.0
2018,NUTS,2010,UK,0,174144.0
2009,NUTS,2010,UKC,1,5818.0
2011,NUTS,2010,UKC,1,6360.0
2013,NUTS,2010,UKC,1,6552.0
2015,NUTS,2010,UKC,1,7189.0
2017,NUTS,2010,UKC,1,7314.0
2009,NUTS,2010,UKC1,2,2265.0
2011,NUTS,2010,UKC1,2,2366.0
2013,NUTS,2010,UKC1,2,2423.0
2015,NUTS,2010,UKC1,2,2610.0
2017,NUTS,2010,UKC1,2,2568.0
2009,NUTS,2010,UKC2,2,3553.0
2011,NUTS,2010,UKC2,2,3994.0
2013,NUTS,2010,UKC2,2,4130.0
2015,NUTS,2010,UKC2,2,4579.0
2017,NUTS,2010,UKC2,2,4746.0
2009,NUTS,2010,UKD,1,13007.0
2011,NUTS,2010,UKD,1,13686.0
2013,NUTS,2010,UKD,1,14433.0
2015,NUTS,2010,UKD,1,15641.0
2017,NUTS,2010,UKD,1,16503.0
2009,NUTS,2010,UKD1,2,321.0
2011,NUTS,2010,UKD1,2,251.0
2013,NUTS,2010,UKD1,2,237.0
2015,NUTS,2010,UKD1,2,272.0
2017,NUTS,2010,UKD1,2,309.0
2009,NUTS,2010,UKD3,2,6921.0
2011,NUTS,2010,UKD3,2,7230.0
2013,NUTS,2010,UKD3,2,7258.0
2015,NUTS,2010,UKD3,2,7696.0
2017,NUTS,2010,UKD3,2,7938.0
2009,NUTS,2010,UKD4,2,2378.0
2011,NUTS,2010,UKD4,2,2477.0
2013,NUTS,2010,UKD4,2,2771.0
2015,NUTS,2010,UKD4,2,3055.0
2017,NUTS,2010,UKD4,2,3312.0
2011,NUTS,2010,UKD6,2,415.0
2013,NUTS,2010,UKD6,2,653.0
2015,NUTS,2010,UKD6,2,588.0
2017,NUTS,2010,UKD6,2,613.0
2011,NUTS,2010,UKD7,2,3313.0
2013,NUTS,2010,UKD7,2,3514.0
2015,NUTS,2010,UKD7,2,4029.0
2017,NUTS,2010,UKD7,2,4331.0
2009,NUTS,2010,UKE,1,10862.0
2011,NUTS,2010,UKE,1,12363.0
2013,NUTS,2010,UKE,1,13099.0
2015,NUTS,2010,UKE,1,14317.0
2017,NUTS,2010,UKE,1,14652.0
2009,NUTS,2010,UKE1,2,854.0
2011,NUTS,2010,UKE1,2,1044.0
2013,NUTS,2010,UKE1,2,1036.0
2015,NUTS,2010,UKE1,2,953.0
2017,NUTS,2010,UKE1,2,816.0
2009,NUTS,2010,UKE2,2,1719.0
2011,NUTS,2010,UKE2,2,1729.0
2013,NUTS,2010,UKE2,2,1945.0
2015,NUTS,2010,UKE2,2,2405.0
2017,NUTS,2010,UKE2,2,2379.0
2009,NUTS,2010,UKE3,2,3269.0
2011,NUTS,2010,UKE3,2,4185.0
2013,NUTS,2010,UKE3,2,4612.0
2015,NUTS,2010,UKE3,2,4884.0
2017,NUTS,2010,UKE3,2,5049.0
2009,NUTS,2010,UKE4,2,5019.0
2011,NUTS,2010,UKE4,2,5405.0
2013,NUTS,2010,UKE4,2,5506.0
2015,NUTS,2010,UKE4,2,6074.0
2017,NUTS,2010,UKE4,2,6408.0
2009,NUTS,2010,UKF,1,9558.0
2011,NUTS,2010,UKF,1,10102.0
2013,NUTS,2010,UKF,1,10384.0
2015,NUTS,2010,UKF,1,10903.0
2017,NUTS,2010,UKF,1,11067.0
2009,NUTS,2010,UKF1,2,5041.0
2011,NUTS,2010,UKF1,2,5330.0
2013,NUTS,2010,UKF1,2,5566.0
2015,NUTS,2010,UKF1,2,5850.0
2017,NUTS,2010,UKF1,2,6020.0
2009,NUTS,2010,UKF2,2,4088.0
2011,NUTS,2010,UKF2,2,4289.0
2013,NUTS,2010,UKF2,2,4292.0
2015,NUTS,2010,UKF2,2,4418.0
2017,NUTS,2010,UKF2,2,4394.0
2009,NUTS,2010,UKF3,2,429.0
2011,NUTS,2010,UKF3,2,482.0
2013,NUTS,2010,UKF3,2,526.0
2015,NUTS,2010,UKF3,2,634.0
2017,NUTS,2010,UKF3,2,653.0
2009,NUTS,2010,UKG,1,8867.0
2011,NUTS,2010,UKG,1,9482.0
2013,NUTS,2010,UKG,1,10390.0
2015,NUTS,2010,UKG,1,11318.0
2017,NUTS,2010,UKG,1,12034.0
2009,NUTS,2010,UKG1,2,190.0
2011,NUTS,2010,UKG1,2,223.0
2013,NUTS,2010,UKG1,2,254.0
2015,NUTS,2010,UKG1,2,303.0
2017,NUTS,2010,UKG1,2,288.0
2009,NUTS,2010,UKG2,2,929.0
2011,NUTS,2010,UKG2,2,788.0
2013,NUTS,2010,UKG2,2,833.0
2015,NUTS,2010,UKG2,2,1143.0
2017,NUTS,2010,UKG2,2,1186.0
2009,NUTS,2010,UKG3,2,7748.0
2011,NUTS,2010,UKG3,2,8471.0
2013,NUTS,2010,UKG3,2,9302.0
2015,NUTS,2010,UKG3,2,9872.0
2017,NUTS,2010,UKG3,2,10560.0
2009,NUTS,2010,UKH,1,11227.0
2011,NUTS,2010,UKH,1,12422.0
2013,NUTS,2010,UKH,1,12821.0
2015,NUTS,2010,UKH,1,13221.0
2017,NUTS,2010,UKH,1,13508.0
2009,NUTS,2010,UKH1,2,7712.0
2011,NUTS,2010,UKH1,2,8096.0
2013,NUTS,2010,UKH1,2,8669.0
2015,NUTS,2010,UKH1,2,8985.0
2017,NUTS,2010,UKH1,2,9159.0
2009,NUTS,2010,UKH2,2,2104.0
2011,NUTS,2010,UKH2,2,2756.0
2013,NUTS,2010,UKH2,2,2663.0
2015,NUTS,2010,UKH2,2,2544.0
2017,NUTS,2010,UKH2,2,2633.0
2009,NUTS,2010,UKH3,2,1411.0
2011,NUTS,2010,UKH3,2,1571.0
2013,NUTS,2010,UKH3,2,1490.0
2015,NUTS,2010,UKH3,2,1691.0
2017,NUTS,2010,UKH3,2,1716.0
2009,NUTS,2010,UKI,1,27347.0
2011,NUTS,2010,UKI,1,30679.0
2013,NUTS,2010,UKI,1,30451.0
2015,NUTS,2010,UKI,1,31900.0
2017,NUTS,2010,UKI,1,32287.0
2011,NUTS,2010,UKI3,2,22716.0
2013,NUTS,2010,UKI3,2,22463.0
2015,NUTS,2010,UKI3,2,23018.0
2017,NUTS,2010,UKI3,2,23328.0
2011,NUTS,2010,UKI4,2,4021.0
2013,NUTS,2010,UKI4,2,3976.0
2015,NUTS,2010,UKI4,2,4762.0
2017,NUTS,2010,UKI4,2,4792.0
2011,NUTS,2010,UKI5,2,835.0
2013,NUTS,2010,UKI5,2,850.0
2015,NUTS,2010,UKI5,2,825.0
2017,NUTS,2010,UKI5,2,814.0
2011,NUTS,2010,UKI6,2,631.0
2013,NUTS,2010,UKI6,2,643.0
2015,NUTS,2010,UKI6,2,792.0
2017,NUTS,2010,UKI6,2,849.0
2011,NUTS,2010,UKI7,2,2476.0
2013,NUTS,2010,UKI7,2,2520.0
2015,NUTS,2010,UKI7,2,2502.0
2017,NUTS,2010,UKI7,2,2504.0
2009,NUTS,2010,UKJ,1,18428.0
2011,NUTS,2010,UKJ,1,20366.0
2013,NUTS,2010,UKJ,1,21979.0
2015,NUTS,2010,UKJ,1,23567.0
2017,NUTS,2010,UKJ,1,23857.0
2009,NUTS,2010,UKJ1,2,8821.0
2011,NUTS,2010,UKJ1,2,9617.0
2013,NUTS,2010,UKJ1,2,10438.0
2015,NUTS,2010,UKJ1,2,11269.0
2017,NUTS,2010,UKJ1,2,11502.0
2009,NUTS,2010,UKJ2,2,4375.0
2011,NUTS,2010,UKJ2,2,4690.0
2013,NUTS,2010,UKJ2,2,4837.0
2015,NUTS,2010,UKJ2,2,4948.0
2017,NUTS,2010,UKJ2,2,4997.0
2009,NUTS,2010,UKJ3,2,4055.0
2011,NUTS,2010,UKJ3,2,4640.0
2013,NUTS,2010,UKJ3,2,4771.0
2015,NUTS,2010,UKJ3,2,5197.0
2017,NUTS,2010,UKJ3,2,5125.0
2009,NUTS,2010,UKJ4,2,1177.0
2011,NUTS,2010,UKJ4,2,1419.0
2013,NUTS,2010,UKJ4,2,1933.0
2015,NUTS,2010,UKJ4,2,2153.0
2017,NUTS,2010,UKJ4,2,2233.0
2009,NUTS,2010,UKK,1,8409.0
2011,NUTS,2010,UKK,1,9169.0
2013,NUTS,2010,UKK,1,9305.0
2015,NUTS,2010,UKK,1,9887.0
2017,NUTS,2010,UKK,1,10483.0
2009,NUTS,2010,UKK1,2,5475.0
2011,NUTS,2010,UKK1,2,5579.0
2013,NUTS,2010,UKK1,2,5689.0
2015,NUTS,2010,UKK1,2,5997.0
2017,NUTS,2010,UKK1,2,6237.0
2009,NUTS,2010,UKK2,2,442.0
2011,NUTS,2010,UKK2,2,542.0
2013,NUTS,2010,UKK2,2,597.0
2015,NUTS,2010,UKK2,2,775.0
2017,NUTS,2010,UKK2,2,865.0
2009,NUTS,2010,UKK3,2,102.0
2011,NUTS,2010,UKK3,2,108.0
2013,NUTS,2010,UKK3,2,128.0
2015,NUTS,2010,UKK3,2,140.0
2017,NUTS,2010,UKK3,2,149.0
2009,NUTS,2010,UKK4,2,2389.0
2011,NUTS,2010,UKK4,2,2941.0
2013,NUTS,2010,UKK4,2,2890.0
2015,NUTS,2010,UKK4,2,2975.0
2017,NUTS,2010,UKK4,2,3232.0
2009,NUTS,2010,UKL,1,6281.0
2011,NUTS,2010,UKL,1,6550.0
2013,NUTS,2010,UKL,1,6651.0
2015,NUTS,2010,UKL,1,6727.0
2017,NUTS,2010,UKL,1,6996.0
2009,NUTS,2010,UKL1,2,3035.0
2011,NUTS,2010,UKL1,2,3217.0
2013,NUTS,2010,UKL1,2,3498.0
2015,NUTS,2010,UKL1,2,3473.0
2017,NUTS,2010,UKL1,2,3655.0
2009,NUTS,2010,UKL2,2,3247.0
2011,NUTS,2010,UKL2,2,3333.0
2013,NUTS,2010,UKL2,2,3153.0
2015,NUTS,2010,UKL2,2,3254.0
2017,NUTS,2010,UKL2,2,3341.0
2009,NUTS,2010,UKM,1,15687.0
2011,NUTS,2010,UKM,1,15570.0
2013,NUTS,2010,UKM,1,17662.0
2015,NUTS,2010,UKM,1,18731.0
2017,NUTS,2010,UKM,1,19443.0
2013,NUTS,2010,UKM2,2,10179.0
2015,NUTS,2010,UKM2,2,10534.0
2013,NUTS,2010,UKM3,2,5717.0
2015,NUTS,2010,UKM3,2,6423.0
2013,NUTS,2010,UKM5,2,1693.0
2015,NUTS,2010,UKM5,2,1704.0
2017,NUTS,2010,UKM5,2,1595.0
2013,NUTS,2010,UKM6,2,72.0
2015,NUTS,2010,UKM6,2,70.0
2017,NUTS,2010,UKM6,2,97.0
2017,NUTS,2010,UKM7,2,11040.0
2017,NUTS,2010,UKM8,2,6711.0
2017,NUTS,2010,UKM9,2,0.0
2009,NUTS,2010,UKN,1,3015.0
2011,NUTS,2010,UKN,1,2920.0
2013,NUTS,2010,UKN,1,2508.0
2015,NUTS,2010,UKN,1,2640.0
2017,NUTS,2010,UKN,1,2872.0
2009,NUTS,2010,UKN0,2,3015.0
2011,NUTS,2010,UKN0,2,2920.0
2013,NUTS,2010,UKN0,2,2508.0
2015,NUTS,2010,UKN0,2,2640.0
2017,NUTS,2010,UKN0,2,2872.0
