year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_fte_bes_rse_t
2008,NUTS,2010,MK,0,64.0
2009,NUTS,2010,MK,0,80.0
2010,NUTS,2010,MK,0,87.0
2011,NUTS,2010,MK,0,142.0
2012,NUTS,2010,MK,0,120.0
2013,NUTS,2010,MK,0,131.0
2014,NUTS,2010,MK,0,204.0
2015,NUTS,2010,MK,0,310.0
2016,NUTS,2010,MK,0,320.0
2017,NUTS,2010,MK,0,326.0
2018,NUTS,2010,MK,0,402.0
2019,NUTS,2010,MK,0,436.0
2020,NUTS,2010,MK,0,457.0
2002,NUTS,2010,MT,0,47.0
2003,NUTS,2010,MT,0,51.0
2004,NUTS,2010,MT,0,199.0
2005,NUTS,2010,MT,0,236.0
2006,NUTS,2010,MT,0,256.0
2007,NUTS,2010,MT,0,241.0
2008,NUTS,2010,MT,0,255.0
2009,NUTS,2010,MT,0,256.0
2010,NUTS,2010,MT,0,341.0
2011,NUTS,2010,MT,0,501.0
2012,NUTS,2010,MT,0,559.0
2013,NUTS,2010,MT,0,495.0
2014,NUTS,2010,MT,0,428.0
2015,NUTS,2010,MT,0,476.0
2016,NUTS,2010,MT,0,550.0
2017,NUTS,2010,MT,0,555.0
2018,NUTS,2010,MT,0,509.0
2019,NUTS,2010,MT,0,491.0
2020,NUTS,2010,MT,0,540.0
1981,NUTS,2010,NL,0,8437.0
1983,NUTS,2010,NL,0,9200.0
1985,NUTS,2010,NL,0,10280.0
1987,NUTS,2010,NL,0,10750.0
1989,NUTS,2010,NL,0,10720.0
1993,NUTS,2010,NL,0,11360.0
1994,NUTS,2010,NL,0,13126.0
1995,NUTS,2010,NL,0,13655.0
1996,NUTS,2010,NL,0,14860.0
1997,NUTS,2010,NL,0,17300.0
1998,NUTS,2010,NL,0,18164.0
1999,NUTS,2010,NL,0,19359.0
2000,NUTS,2010,NL,0,20022.0
2001,NUTS,2010,NL,0,22414.0
2002,NUTS,2010,NL,0,20419.0
2003,NUTS,2010,NL,0,19399.0
2004,NUTS,2010,NL,0,23247.0
2005,NUTS,2010,NL,0,22898.0
2006,NUTS,2010,NL,0,28011.0
2007,NUTS,2010,NL,0,25951.0
2008,NUTS,2010,NL,0,24910.0
2009,NUTS,2010,NL,0,20477.0
2010,NUTS,2010,NL,0,26588.0
2011,NUTS,2010,NL,0,33609.0
2012,NUTS,2010,NL,0,43665.0
2013,NUTS,2010,NL,0,56021.0
2014,NUTS,2010,NL,0,56376.0
2015,NUTS,2010,NL,0,55608.0
2016,NUTS,2010,NL,0,59700.0
2017,NUTS,2010,NL,0,62672.0
2018,NUTS,2010,NL,0,66601.0
2019,NUTS,2010,NL,0,67824.0
2020,NUTS,2010,NL,0,71414.0
2000,NUTS,2010,NL1,1,1123.0
2001,NUTS,2010,NL1,1,1367.0
2002,NUTS,2010,NL1,1,893.0
2003,NUTS,2010,NL1,1,928.0
2005,NUTS,2010,NL1,1,914.0
2007,NUTS,2010,NL1,1,845.0
2009,NUTS,2010,NL1,1,767.0
2011,NUTS,2010,NL1,1,1610.0
2012,NUTS,2010,NL1,1,2037.0
2000,NUTS,2010,NL11,2,366.0
2001,NUTS,2010,NL11,2,454.0
2002,NUTS,2010,NL11,2,352.0
2003,NUTS,2010,NL11,2,271.0
2005,NUTS,2010,NL11,2,251.0
2007,NUTS,2010,NL11,2,255.0
2009,NUTS,2010,NL11,2,334.0
2011,NUTS,2010,NL11,2,608.0
2012,NUTS,2010,NL11,2,577.0
2000,NUTS,2010,NL12,2,490.0
2001,NUTS,2010,NL12,2,471.0
2002,NUTS,2010,NL12,2,276.0
2003,NUTS,2010,NL12,2,288.0
2005,NUTS,2010,NL12,2,419.0
2007,NUTS,2010,NL12,2,313.0
2009,NUTS,2010,NL12,2,271.0
2011,NUTS,2010,NL12,2,504.0
2012,NUTS,2010,NL12,2,761.0
2000,NUTS,2010,NL13,2,267.0
2001,NUTS,2010,NL13,2,442.0
2002,NUTS,2010,NL13,2,265.0
2003,NUTS,2010,NL13,2,368.0
2005,NUTS,2010,NL13,2,244.0
2007,NUTS,2010,NL13,2,277.0
2009,NUTS,2010,NL13,2,162.0
2011,NUTS,2010,NL13,2,498.0
2012,NUTS,2010,NL13,2,700.0
2000,NUTS,2010,NL2,1,2854.0
2001,NUTS,2010,NL2,1,4211.0
2002,NUTS,2010,NL2,1,3734.0
2003,NUTS,2010,NL2,1,3513.0
2005,NUTS,2010,NL2,1,3229.0
2007,NUTS,2010,NL2,1,3979.0
2009,NUTS,2010,NL2,1,4531.0
2011,NUTS,2010,NL2,1,6018.0
2012,NUTS,2010,NL2,1,8412.0
2000,NUTS,2010,NL21,2,1103.0
2001,NUTS,2010,NL21,2,1689.0
2002,NUTS,2010,NL21,2,1496.0
2003,NUTS,2010,NL21,2,1136.0
2005,NUTS,2010,NL21,2,778.0
2007,NUTS,2010,NL21,2,1239.0
2009,NUTS,2010,NL21,2,1621.0
2011,NUTS,2010,NL21,2,2463.0
2012,NUTS,2010,NL21,2,2414.0
2000,NUTS,2010,NL22,2,1579.0
2001,NUTS,2010,NL22,2,2294.0
2002,NUTS,2010,NL22,2,2094.0
2003,NUTS,2010,NL22,2,2147.0
2005,NUTS,2010,NL22,2,2143.0
2007,NUTS,2010,NL22,2,2225.0
2009,NUTS,2010,NL22,2,2624.0
2011,NUTS,2010,NL22,2,3118.0
2012,NUTS,2010,NL22,2,5269.0
2000,NUTS,2010,NL23,2,172.0
2001,NUTS,2010,NL23,2,228.0
2002,NUTS,2010,NL23,2,144.0
2003,NUTS,2010,NL23,2,231.0
2005,NUTS,2010,NL23,2,308.0
2007,NUTS,2010,NL23,2,515.0
2009,NUTS,2010,NL23,2,285.0
2011,NUTS,2010,NL23,2,436.0
2012,NUTS,2010,NL23,2,729.0
2000,NUTS,2010,NL3,1,8529.0
2001,NUTS,2010,NL3,1,9008.0
2002,NUTS,2010,NL3,1,8299.0
2003,NUTS,2010,NL3,1,7639.0
2005,NUTS,2010,NL3,1,8980.0
2007,NUTS,2010,NL3,1,10091.0
2009,NUTS,2010,NL3,1,8243.0
2011,NUTS,2010,NL3,1,16074.0
2012,NUTS,2010,NL3,1,20589.0
2001,NUTS,2010,NL31,2,1093.0
2002,NUTS,2010,NL31,2,1348.0
2003,NUTS,2010,NL31,2,1189.0
2005,NUTS,2010,NL31,2,1726.0
2007,NUTS,2010,NL31,2,1953.0
2009,NUTS,2010,NL31,2,1234.0
2011,NUTS,2010,NL31,2,1990.0
2012,NUTS,2010,NL31,2,2808.0
2000,NUTS,2010,NL32,2,3737.0
2001,NUTS,2010,NL32,2,4077.0
2002,NUTS,2010,NL32,2,3390.0
2003,NUTS,2010,NL32,2,3086.0
2005,NUTS,2010,NL32,2,2921.0
2007,NUTS,2010,NL32,2,3847.0
2009,NUTS,2010,NL32,2,3059.0
2011,NUTS,2010,NL32,2,7490.0
2012,NUTS,2010,NL32,2,9386.0
2000,NUTS,2010,NL33,2,3320.0
2001,NUTS,2010,NL33,2,3330.0
2002,NUTS,2010,NL33,2,3161.0
2003,NUTS,2010,NL33,2,3027.0
2005,NUTS,2010,NL33,2,4043.0
2007,NUTS,2010,NL33,2,3804.0
2009,NUTS,2010,NL33,2,3721.0
2011,NUTS,2010,NL33,2,6359.0
2012,NUTS,2010,NL33,2,8057.0
2001,NUTS,2010,NL34,2,509.0
2002,NUTS,2010,NL34,2,400.0
2003,NUTS,2010,NL34,2,338.0
2005,NUTS,2010,NL34,2,290.0
2007,NUTS,2010,NL34,2,487.0
2009,NUTS,2010,NL34,2,230.0
2011,NUTS,2010,NL34,2,235.0
2012,NUTS,2010,NL34,2,338.0
2000,NUTS,2010,NL4,1,7516.0
2001,NUTS,2010,NL4,1,7828.0
2002,NUTS,2010,NL4,1,7492.0
2003,NUTS,2010,NL4,1,7319.0
2005,NUTS,2010,NL4,1,9774.0
2007,NUTS,2010,NL4,1,11035.0
2009,NUTS,2010,NL4,1,6936.0
2011,NUTS,2010,NL4,1,9908.0
2012,NUTS,2010,NL4,1,12626.0
2000,NUTS,2010,NL41,2,5182.0
2001,NUTS,2010,NL41,2,5971.0
2002,NUTS,2010,NL41,2,5935.0
2003,NUTS,2010,NL41,2,5686.0
2005,NUTS,2010,NL41,2,7324.0
2007,NUTS,2010,NL41,2,9525.0
2009,NUTS,2010,NL41,2,5683.0
2011,NUTS,2010,NL41,2,7435.0
2012,NUTS,2010,NL41,2,9330.0
2000,NUTS,2010,NL42,2,2333.0
2001,NUTS,2010,NL42,2,1857.0
2002,NUTS,2010,NL42,2,1557.0
2003,NUTS,2010,NL42,2,1634.0
2005,NUTS,2010,NL42,2,2450.0
2007,NUTS,2010,NL42,2,1510.0
2009,NUTS,2010,NL42,2,1253.0
2011,NUTS,2010,NL42,2,2472.0
2012,NUTS,2010,NL42,2,3296.0
1981,NUTS,2010,NO,0,3135.0
1982,NUTS,2010,NO,0,3382.0
1983,NUTS,2010,NO,0,3625.0
1984,NUTS,2010,NO,0,4217.0
1985,NUTS,2010,NO,0,4796.0
1987,NUTS,2010,NO,0,6093.0
1989,NUTS,2010,NO,0,6064.0
1991,NUTS,2010,NO,0,6724.0
1993,NUTS,2010,NO,0,7141.0
1995,NUTS,2010,NO,0,7921.0
1997,NUTS,2010,NO,0,9348.0
1999,NUTS,2010,NO,0,9737.0
2001,NUTS,2010,NO,0,10933.0
2003,NUTS,2010,NO,0,11038.0
2004,NUTS,2010,NO,0,10562.0
2005,NUTS,2010,NO,0,10239.0
2006,NUTS,2010,NO,0,11180.0
2007,NUTS,2010,NO,0,11999.0
2008,NUTS,2010,NO,0,12877.0
2009,NUTS,2010,NO,0,12661.0
2010,NUTS,2010,NO,0,12504.0
2011,NUTS,2010,NO,0,12867.0
2012,NUTS,2010,NO,0,13332.0
2013,NUTS,2010,NO,0,13553.0
2014,NUTS,2010,NO,0,14314.0
2015,NUTS,2010,NO,0,14921.0
2016,NUTS,2010,NO,0,15330.0
2017,NUTS,2010,NO,0,16342.0
2018,NUTS,2010,NO,0,16679.0
2019,NUTS,2010,NO,0,17540.0
2020,NUTS,2010,NO,0,18525.0
1981,NUTS,2010,NO0,1,3135.0
1982,NUTS,2010,NO0,1,3382.0
1983,NUTS,2010,NO0,1,3625.0
1984,NUTS,2010,NO0,1,4217.0
1985,NUTS,2010,NO0,1,4796.0
1987,NUTS,2010,NO0,1,6093.0
1989,NUTS,2010,NO0,1,6064.0
1991,NUTS,2010,NO0,1,6724.0
1993,NUTS,2010,NO0,1,7141.0
1995,NUTS,2010,NO0,1,7921.0
1997,NUTS,2010,NO0,1,9348.0
1999,NUTS,2010,NO0,1,9737.0
2001,NUTS,2010,NO0,1,10933.0
2003,NUTS,2010,NO0,1,11038.0
2004,NUTS,2010,NO0,1,10562.0
2005,NUTS,2010,NO0,1,10239.0
2006,NUTS,2010,NO0,1,11180.0
2007,NUTS,2010,NO0,1,11999.0
2008,NUTS,2010,NO0,1,12877.0
2009,NUTS,2010,NO0,1,12661.0
2010,NUTS,2010,NO0,1,12504.0
2011,NUTS,2010,NO0,1,12867.0
2012,NUTS,2010,NO0,1,13332.0
2013,NUTS,2010,NO0,1,13553.0
2014,NUTS,2010,NO0,1,14314.0
2015,NUTS,2010,NO0,1,14921.0
2016,NUTS,2010,NO0,1,15330.0
2017,NUTS,2010,NO0,1,16342.0
2018,NUTS,2010,NO0,1,16676.0
2019,NUTS,2010,NO0,1,17539.0
2001,NUTS,2010,NO01,2,4856.0
2003,NUTS,2010,NO01,2,4648.0
2005,NUTS,2010,NO01,2,4395.0
2007,NUTS,2010,NO01,2,5427.0
2008,NUTS,2010,NO01,2,5940.0
2009,NUTS,2010,NO01,2,5976.0
2010,NUTS,2010,NO01,2,5722.0
2011,NUTS,2010,NO01,2,5999.0
2012,NUTS,2010,NO01,2,5701.0
2013,NUTS,2010,NO01,2,5927.0
2014,NUTS,2010,NO01,2,6155.0
2015,NUTS,2010,NO01,2,6429.0
2016,NUTS,2010,NO01,2,6789.0
2017,NUTS,2010,NO01,2,7176.0
2018,NUTS,2010,NO01,2,7253.0
2019,NUTS,2010,NO01,2,7729.0
2001,NUTS,2010,NO02,2,289.0
2003,NUTS,2010,NO02,2,352.0
2005,NUTS,2010,NO02,2,238.0
2007,NUTS,2010,NO02,2,239.0
2008,NUTS,2010,NO02,2,234.0
2009,NUTS,2010,NO02,2,225.0
2010,NUTS,2010,NO02,2,193.0
2011,NUTS,2010,NO02,2,215.0
2012,NUTS,2010,NO02,2,243.0
2013,NUTS,2010,NO02,2,328.0
2014,NUTS,2010,NO02,2,297.0
2015,NUTS,2010,NO02,2,258.0
2016,NUTS,2010,NO02,2,264.0
2017,NUTS,2010,NO02,2,333.0
2018,NUTS,2010,NO02,2,404.0
2019,NUTS,2010,NO02,2,322.0
2001,NUTS,2010,NO03,2,1945.0
2003,NUTS,2010,NO03,2,2057.0
2005,NUTS,2010,NO03,2,1757.0
2007,NUTS,2010,NO03,2,1490.0
2008,NUTS,2010,NO03,2,1464.0
2009,NUTS,2010,NO03,2,1450.0
2010,NUTS,2010,NO03,2,1658.0
2011,NUTS,2010,NO03,2,1747.0
2012,NUTS,2010,NO03,2,1751.0
2013,NUTS,2010,NO03,2,1919.0
2014,NUTS,2010,NO03,2,2001.0
2015,NUTS,2010,NO03,2,2095.0
2016,NUTS,2010,NO03,2,2032.0
2017,NUTS,2010,NO03,2,2093.0
2018,NUTS,2010,NO03,2,2076.0
2019,NUTS,2010,NO03,2,2041.0
2001,NUTS,2010,NO04,2,1287.0
2003,NUTS,2010,NO04,2,1200.0
2005,NUTS,2010,NO04,2,1170.0
2007,NUTS,2010,NO04,2,1295.0
2008,NUTS,2010,NO04,2,1418.0
2009,NUTS,2010,NO04,2,1226.0
2010,NUTS,2010,NO04,2,1138.0
2011,NUTS,2010,NO04,2,1094.0
2012,NUTS,2010,NO04,2,1176.0
2013,NUTS,2010,NO04,2,1164.0
2014,NUTS,2010,NO04,2,1287.0
2015,NUTS,2010,NO04,2,1380.0
2016,NUTS,2010,NO04,2,1484.0
2017,NUTS,2010,NO04,2,1521.0
2018,NUTS,2010,NO04,2,1528.0
2019,NUTS,2010,NO04,2,1689.0
2001,NUTS,2010,NO05,2,992.0
2003,NUTS,2010,NO05,2,1064.0
2005,NUTS,2010,NO05,2,1081.0
2007,NUTS,2010,NO05,2,1147.0
2008,NUTS,2010,NO05,2,1256.0
2009,NUTS,2010,NO05,2,1177.0
2010,NUTS,2010,NO05,2,1226.0
2011,NUTS,2010,NO05,2,1163.0
2012,NUTS,2010,NO05,2,1263.0
2013,NUTS,2010,NO05,2,1262.0
2014,NUTS,2010,NO05,2,1388.0
2015,NUTS,2010,NO05,2,1586.0
2016,NUTS,2010,NO05,2,1509.0
2017,NUTS,2010,NO05,2,1706.0
2018,NUTS,2010,NO05,2,2062.0
2019,NUTS,2010,NO05,2,2176.0
2001,NUTS,2010,NO06,2,1435.0
2003,NUTS,2010,NO06,2,1895.0
2005,NUTS,2010,NO06,2,1788.0
2007,NUTS,2010,NO06,2,2136.0
2008,NUTS,2010,NO06,2,2230.0
2009,NUTS,2010,NO06,2,2325.0
2010,NUTS,2010,NO06,2,2262.0
2011,NUTS,2010,NO06,2,2309.0
2012,NUTS,2010,NO06,2,2787.0
2013,NUTS,2010,NO06,2,2558.0
2014,NUTS,2010,NO06,2,2740.0
2015,NUTS,2010,NO06,2,2701.0
2016,NUTS,2010,NO06,2,2707.0
2017,NUTS,2010,NO06,2,2931.0
2018,NUTS,2010,NO06,2,2712.0
2019,NUTS,2010,NO06,2,2971.0
2001,NUTS,2010,NO07,2,166.0
2003,NUTS,2010,NO07,2,264.0
2005,NUTS,2010,NO07,2,264.0
2007,NUTS,2010,NO07,2,265.0
2008,NUTS,2010,NO07,2,335.0
2009,NUTS,2010,NO07,2,332.0
2010,NUTS,2010,NO07,2,305.0
2011,NUTS,2010,NO07,2,340.0
2012,NUTS,2010,NO07,2,393.0
2013,NUTS,2010,NO07,2,375.0
2014,NUTS,2010,NO07,2,445.0
2015,NUTS,2010,NO07,2,472.0
2016,NUTS,2010,NO07,2,542.0
2017,NUTS,2010,NO07,2,582.0
2018,NUTS,2010,NO07,2,640.0
2019,NUTS,2010,NO07,2,612.0
1980,NUTS,2010,PL,0,65500.0
1981,NUTS,2010,PL,0,56800.0
1982,NUTS,2010,PL,0,51000.0
1983,NUTS,2010,PL,0,45400.0
1984,NUTS,2010,PL,0,44600.0
1985,NUTS,2010,PL,0,27800.0
1986,NUTS,2010,PL,0,19300.0
1987,NUTS,2010,PL,0,17200.0
1988,NUTS,2010,PL,0,11400.0
1992,NUTS,2010,PL,0,19110.0
1994,NUTS,2010,PL,0,10629.0
1995,NUTS,2010,PL,0,11155.0
1996,NUTS,2010,PL,0,10365.0
1997,NUTS,2010,PL,0,11039.0
1998,NUTS,2010,PL,0,10173.0
1999,NUTS,2010,PL,0,10327.0
2000,NUTS,2010,PL,0,9821.0
2001,NUTS,2010,PL,0,9643.0
2002,NUTS,2010,PL,0,4686.0
2003,NUTS,2010,PL,0,6829.0
2004,NUTS,2010,PL,0,8334.0
2005,NUTS,2010,PL,0,9412.0
2006,NUTS,2010,PL,0,9344.0
2007,NUTS,2010,PL,0,9848.0
2008,NUTS,2010,PL,0,8909.0
2009,NUTS,2010,PL,0,9818.0
2010,NUTS,2010,PL,0,11730.0
2011,NUTS,2010,PL,0,10567.0
2012,NUTS,2010,PL,0,15088.0
2013,NUTS,2010,PL,0,20606.0
2014,NUTS,2010,PL,0,24960.0
2015,NUTS,2010,PL,0,28746.0
2016,NUTS,2010,PL,0,40838.0
2017,NUTS,2010,PL,0,53947.0
2018,NUTS,2010,PL,0,56727.0
2019,NUTS,2010,PL,0,57913.0
2020,NUTS,2010,PL,0,63339.0
2000,NUTS,2010,PL1,1,4521.0
2001,NUTS,2010,PL1,1,4529.0
2002,NUTS,2010,PL1,1,1397.0
2003,NUTS,2010,PL1,1,2792.0
2004,NUTS,2010,PL1,1,3741.0
2005,NUTS,2010,PL1,1,3724.0
2006,NUTS,2010,PL1,1,3865.0
2007,NUTS,2010,PL1,1,3967.0
2008,NUTS,2010,PL1,1,4321.0
2009,NUTS,2010,PL1,1,4641.0
2010,NUTS,2010,PL1,1,4518.0
2011,NUTS,2010,PL1,1,3192.0
2012,NUTS,2010,PL1,1,4126.0
2013,NUTS,2010,PL1,1,7091.0
2014,NUTS,2010,PL1,1,8529.0
2015,NUTS,2010,PL1,1,10581.0
2000,NUTS,2010,PL11,2,527.0
2001,NUTS,2010,PL11,2,483.0
2002,NUTS,2010,PL11,2,283.0
2003,NUTS,2010,PL11,2,359.0
2004,NUTS,2010,PL11,2,373.0
2005,NUTS,2010,PL11,2,343.0
2006,NUTS,2010,PL11,2,389.0
2007,NUTS,2010,PL11,2,400.0
2008,NUTS,2010,PL11,2,545.0
2009,NUTS,2010,PL11,2,421.0
2010,NUTS,2010,PL11,2,427.0
2011,NUTS,2010,PL11,2,423.0
2012,NUTS,2010,PL11,2,606.0
2013,NUTS,2010,PL11,2,680.0
2015,NUTS,2010,PL11,2,1139.0
2000,NUTS,2010,PL12,2,3994.0
2001,NUTS,2010,PL12,2,4046.0
2002,NUTS,2010,PL12,2,1114.0
2003,NUTS,2010,PL12,2,2433.0
2004,NUTS,2010,PL12,2,3368.0
2005,NUTS,2010,PL12,2,3380.0
2006,NUTS,2010,PL12,2,3477.0
2007,NUTS,2010,PL12,2,3567.0
2008,NUTS,2010,PL12,2,3777.0
2009,NUTS,2010,PL12,2,4220.0
2010,NUTS,2010,PL12,2,4090.0
2011,NUTS,2010,PL12,2,2769.0
2012,NUTS,2010,PL12,2,3520.0
2013,NUTS,2010,PL12,2,6411.0
2015,NUTS,2010,PL12,2,9442.0
2000,NUTS,2010,PL2,1,2168.0
2001,NUTS,2010,PL2,1,2001.0
2002,NUTS,2010,PL2,1,1199.0
2003,NUTS,2010,PL2,1,1667.0
2004,NUTS,2010,PL2,1,1742.0
2005,NUTS,2010,PL2,1,2184.0
2006,NUTS,2010,PL2,1,2226.0
2007,NUTS,2010,PL2,1,2143.0
2008,NUTS,2010,PL2,1,1399.0
2009,NUTS,2010,PL2,1,1466.0
2010,NUTS,2010,PL2,1,1913.0
2011,NUTS,2010,PL2,1,2400.0
2012,NUTS,2010,PL2,1,3937.0
2013,NUTS,2010,PL2,1,5099.0
2014,NUTS,2010,PL2,1,5812.0
2015,NUTS,2010,PL2,1,6609.0
2016,NUTS,2010,PL2,1,9918.0
2017,NUTS,2010,PL2,1,12635.0
2018,NUTS,2010,PL2,1,12645.0
2019,NUTS,2010,PL2,1,14042.0
2000,NUTS,2010,PL21,2,713.0
2001,NUTS,2010,PL21,2,713.0
2002,NUTS,2010,PL21,2,752.0
2003,NUTS,2010,PL21,2,963.0
2004,NUTS,2010,PL21,2,1073.0
2005,NUTS,2010,PL21,2,1248.0
2006,NUTS,2010,PL21,2,1167.0
2007,NUTS,2010,PL21,2,1236.0
2008,NUTS,2010,PL21,2,670.0
2009,NUTS,2010,PL21,2,410.0
2010,NUTS,2010,PL21,2,1088.0
2011,NUTS,2010,PL21,2,1359.0
2012,NUTS,2010,PL21,2,2606.0
2013,NUTS,2010,PL21,2,3167.0
2014,NUTS,2010,PL21,2,3523.0
2015,NUTS,2010,PL21,2,4197.0
2016,NUTS,2010,PL21,2,6457.0
2017,NUTS,2010,PL21,2,8421.0
2018,NUTS,2010,PL21,2,7956.0
2019,NUTS,2010,PL21,2,9014.0
2000,NUTS,2010,PL22,2,1455.0
2001,NUTS,2010,PL22,2,1288.0
2002,NUTS,2010,PL22,2,447.0
2003,NUTS,2010,PL22,2,705.0
2004,NUTS,2010,PL22,2,669.0
2005,NUTS,2010,PL22,2,936.0
2006,NUTS,2010,PL22,2,1059.0
2007,NUTS,2010,PL22,2,907.0
2008,NUTS,2010,PL22,2,729.0
2009,NUTS,2010,PL22,2,1056.0
2010,NUTS,2010,PL22,2,825.0
2011,NUTS,2010,PL22,2,1041.0
2012,NUTS,2010,PL22,2,1331.0
2013,NUTS,2010,PL22,2,1932.0
2014,NUTS,2010,PL22,2,2289.0
2015,NUTS,2010,PL22,2,2413.0
2016,NUTS,2010,PL22,2,3462.0
2017,NUTS,2010,PL22,2,4214.0
2018,NUTS,2010,PL22,2,4689.0
2019,NUTS,2010,PL22,2,5027.0
2000,NUTS,2010,PL3,1,908.0
2001,NUTS,2010,PL3,1,971.0
2002,NUTS,2010,PL3,1,972.0
2003,NUTS,2010,PL3,1,796.0
2004,NUTS,2010,PL3,1,857.0
2005,NUTS,2010,PL3,1,1069.0
2006,NUTS,2010,PL3,1,958.0
2007,NUTS,2010,PL3,1,818.0
2008,NUTS,2010,PL3,1,975.0
2009,NUTS,2010,PL3,1,1221.0
2010,NUTS,2010,PL3,1,2762.0
2011,NUTS,2010,PL3,1,1861.0
2012,NUTS,2010,PL3,1,2604.0
2013,NUTS,2010,PL3,1,3186.0
2014,NUTS,2010,PL3,1,4515.0
2015,NUTS,2010,PL3,1,3675.0
2000,NUTS,2010,PL31,2,377.0
2001,NUTS,2010,PL31,2,360.0
2002,NUTS,2010,PL31,2,284.0
2003,NUTS,2010,PL31,2,174.0
2004,NUTS,2010,PL31,2,245.0
2005,NUTS,2010,PL31,2,295.0
2006,NUTS,2010,PL31,2,315.0
2007,NUTS,2010,PL31,2,215.0
2008,NUTS,2010,PL31,2,130.0
2009,NUTS,2010,PL31,2,281.0
2010,NUTS,2010,PL31,2,252.0
2011,NUTS,2010,PL31,2,228.0
2012,NUTS,2010,PL31,2,292.0
2013,NUTS,2010,PL31,2,412.0
2014,NUTS,2010,PL31,2,380.0
2015,NUTS,2010,PL31,2,584.0
2000,NUTS,2010,PL32,2,406.0
2001,NUTS,2010,PL32,2,460.0
2002,NUTS,2010,PL32,2,579.0
2003,NUTS,2010,PL32,2,534.0
2004,NUTS,2010,PL32,2,526.0
2005,NUTS,2010,PL32,2,649.0
2006,NUTS,2010,PL32,2,529.0
2007,NUTS,2010,PL32,2,453.0
2008,NUTS,2010,PL32,2,672.0
2009,NUTS,2010,PL32,2,736.0
2010,NUTS,2010,PL32,2,2277.0
2011,NUTS,2010,PL32,2,1364.0
2012,NUTS,2010,PL32,2,1920.0
2013,NUTS,2010,PL32,2,2337.0
2014,NUTS,2010,PL32,2,3660.0
2015,NUTS,2010,PL32,2,2502.0
2004,NUTS,2010,PL33,2,57.0
2005,NUTS,2010,PL33,2,59.0
2006,NUTS,2010,PL33,2,97.0
2007,NUTS,2010,PL33,2,111.0
2008,NUTS,2010,PL33,2,55.0
2009,NUTS,2010,PL33,2,163.0
2010,NUTS,2010,PL33,2,200.0
2011,NUTS,2010,PL33,2,232.0
2012,NUTS,2010,PL33,2,197.0
2013,NUTS,2010,PL33,2,179.0
2015,NUTS,2010,PL33,2,298.0
2004,NUTS,2010,PL34,2,29.0
2005,NUTS,2010,PL34,2,65.0
2006,NUTS,2010,PL34,2,17.0
2007,NUTS,2010,PL34,2,40.0
2008,NUTS,2010,PL34,2,118.0
2009,NUTS,2010,PL34,2,40.0
2010,NUTS,2010,PL34,2,33.0
2011,NUTS,2010,PL34,2,38.0
2012,NUTS,2010,PL34,2,194.0
2013,NUTS,2010,PL34,2,259.0
2015,NUTS,2010,PL34,2,291.0
2000,NUTS,2010,PL4,1,619.0
2001,NUTS,2010,PL4,1,642.0
2002,NUTS,2010,PL4,1,308.0
2003,NUTS,2010,PL4,1,477.0
2004,NUTS,2010,PL4,1,668.0
2005,NUTS,2010,PL4,1,679.0
2006,NUTS,2010,PL4,1,565.0
2007,NUTS,2010,PL4,1,1127.0
2008,NUTS,2010,PL4,1,746.0
2009,NUTS,2010,PL4,1,639.0
2010,NUTS,2010,PL4,1,743.0
2011,NUTS,2010,PL4,1,724.0
2012,NUTS,2010,PL4,1,1074.0
2013,NUTS,2010,PL4,1,1395.0
2014,NUTS,2010,PL4,1,1312.0
2015,NUTS,2010,PL4,1,1918.0
2016,NUTS,2010,PL4,1,2553.0
2018,NUTS,2010,PL4,1,3580.0
2019,NUTS,2010,PL4,1,3915.0
2000,NUTS,2010,PL41,2,524.0
2001,NUTS,2010,PL41,2,560.0
2002,NUTS,2010,PL41,2,259.0
2003,NUTS,2010,PL41,2,407.0
2004,NUTS,2010,PL41,2,551.0
2005,NUTS,2010,PL41,2,585.0
2006,NUTS,2010,PL41,2,498.0
2007,NUTS,2010,PL41,2,1053.0
2008,NUTS,2010,PL41,2,653.0
2009,NUTS,2010,PL41,2,559.0
2010,NUTS,2010,PL41,2,581.0
2011,NUTS,2010,PL41,2,524.0
2015,NUTS,2010,PL41,2,1536.0
2016,NUTS,2010,PL41,2,2046.0
2018,NUTS,2010,PL41,2,2636.0
2019,NUTS,2010,PL41,2,2885.0
2004,NUTS,2010,PL42,2,56.0
2005,NUTS,2010,PL42,2,55.0
2006,NUTS,2010,PL42,2,15.0
2007,NUTS,2010,PL42,2,20.0
2008,NUTS,2010,PL42,2,37.0
2009,NUTS,2010,PL42,2,46.0
2010,NUTS,2010,PL42,2,93.0
2011,NUTS,2010,PL42,2,115.0
2012,NUTS,2010,PL42,2,161.0
2013,NUTS,2010,PL42,2,133.0
2014,NUTS,2010,PL42,2,209.0
2015,NUTS,2010,PL42,2,244.0
2016,NUTS,2010,PL42,2,294.0
2017,NUTS,2010,PL42,2,529.0
2018,NUTS,2010,PL42,2,598.0
2019,NUTS,2010,PL42,2,632.0
2004,NUTS,2010,PL43,2,61.0
2005,NUTS,2010,PL43,2,39.0
2006,NUTS,2010,PL43,2,52.0
2007,NUTS,2010,PL43,2,53.0
2008,NUTS,2010,PL43,2,55.0
2009,NUTS,2010,PL43,2,34.0
2010,NUTS,2010,PL43,2,70.0
