year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_eur_hes
2015,NUTS,2010,UKE,1,698.54
2016,NUTS,2010,UKE,1,647.712
2017,NUTS,2010,UKE,1,660.659
2018,NUTS,2010,UKE,1,674.805
2000,NUTS,2010,UKE1,2,29.91
2001,NUTS,2010,UKE1,2,29.265
2004,NUTS,2010,UKE1,2,25.048
2005,NUTS,2010,UKE1,2,24.861
2006,NUTS,2010,UKE1,2,24.07
2007,NUTS,2010,UKE1,2,25.782
2008,NUTS,2010,UKE1,2,23.771
2009,NUTS,2010,UKE1,2,22.562
2010,NUTS,2010,UKE1,2,18.652
2011,NUTS,2010,UKE1,2,17.859
2012,NUTS,2010,UKE1,2,19.361
2014,NUTS,2010,UKE1,2,18.98
2015,NUTS,2010,UKE1,2,20.116
2016,NUTS,2010,UKE1,2,18.304
2017,NUTS,2010,UKE1,2,17.338
2018,NUTS,2010,UKE1,2,19.442
2000,NUTS,2010,UKE2,2,68.909
2001,NUTS,2010,UKE2,2,74.289
2004,NUTS,2010,UKE2,2,94.298
2005,NUTS,2010,UKE2,2,108.219
2006,NUTS,2010,UKE2,2,111.097
2007,NUTS,2010,UKE2,2,119.001
2008,NUTS,2010,UKE2,2,110.031
2009,NUTS,2010,UKE2,2,104.613
2010,NUTS,2010,UKE2,2,84.169
2011,NUTS,2010,UKE2,2,69.132
2012,NUTS,2010,UKE2,2,74.855
2013,NUTS,2010,UKE2,2,79.477
2014,NUTS,2010,UKE2,2,84.233
2015,NUTS,2010,UKE2,2,94.792
2016,NUTS,2010,UKE2,2,87.492
2017,NUTS,2010,UKE2,2,98.209
2018,NUTS,2010,UKE2,2,100.147
2000,NUTS,2010,UKE3,2,170.632
2001,NUTS,2010,UKE3,2,186.847
2004,NUTS,2010,UKE3,2,222.484
2005,NUTS,2010,UKE3,2,231.062
2006,NUTS,2010,UKE3,2,233.63
2007,NUTS,2010,UKE3,2,250.251
2008,NUTS,2010,UKE3,2,227.178
2009,NUTS,2010,UKE3,2,216.074
2010,NUTS,2010,UKE3,2,191.653
2011,NUTS,2010,UKE3,2,194.493
2012,NUTS,2010,UKE3,2,210.63
2013,NUTS,2010,UKE3,2,205.228
2014,NUTS,2010,UKE3,2,225.53
2015,NUTS,2010,UKE3,2,251.309
2016,NUTS,2010,UKE3,2,249.054
2017,NUTS,2010,UKE3,2,280.027
2018,NUTS,2010,UKE3,2,266.531
2000,NUTS,2010,UKE4,2,198.523
2001,NUTS,2010,UKE4,2,218.846
2004,NUTS,2010,UKE4,2,229.851
2005,NUTS,2010,UKE4,2,247.148
2006,NUTS,2010,UKE4,2,304.152
2007,NUTS,2010,UKE4,2,325.791
2008,NUTS,2010,UKE4,2,222.57
2009,NUTS,2010,UKE4,2,211.584
2010,NUTS,2010,UKE4,2,312.194
2011,NUTS,2010,UKE4,2,296.693
2012,NUTS,2010,UKE4,2,321.371
2014,NUTS,2010,UKE4,2,325.146
2015,NUTS,2010,UKE4,2,332.323
2016,NUTS,2010,UKE4,2,292.862
2017,NUTS,2010,UKE4,2,265.085
2018,NUTS,2010,UKE4,2,288.685
1995,NUTS,2010,UKF,1,171.332
1997,NUTS,2010,UKF,1,218.114
1998,NUTS,2010,UKF,1,235.068
1999,NUTS,2010,UKF,1,276.302
2000,NUTS,2010,UKF,1,336.341
2001,NUTS,2010,UKF,1,360.026
2002,NUTS,2010,UKF,1,391.221
2003,NUTS,2010,UKF,1,345.376
2004,NUTS,2010,UKF,1,359.511
2005,NUTS,2010,UKF,1,394.852
2006,NUTS,2010,UKF,1,408.335
2007,NUTS,2010,UKF,1,437.386
2008,NUTS,2010,UKF,1,408.59
2009,NUTS,2010,UKF,1,388.484
2010,NUTS,2010,UKF,1,371.998
2011,NUTS,2010,UKF,1,357.76
2012,NUTS,2010,UKF,1,387.471
2013,NUTS,2010,UKF,1,361.003
2014,NUTS,2010,UKF,1,389.034
2015,NUTS,2010,UKF,1,446.266
2016,NUTS,2010,UKF,1,420.134
2017,NUTS,2010,UKF,1,388.845
2018,NUTS,2010,UKF,1,393.693
2000,NUTS,2010,UKF1,2,164.069
2001,NUTS,2010,UKF1,2,178.807
2004,NUTS,2010,UKF1,2,175.335
2005,NUTS,2010,UKF1,2,191.577
2006,NUTS,2010,UKF1,2,201.478
2007,NUTS,2010,UKF1,2,215.812
2008,NUTS,2010,UKF1,2,190.971
2009,NUTS,2010,UKF1,2,181.614
2010,NUTS,2010,UKF1,2,184.775
2011,NUTS,2010,UKF1,2,183.431
2012,NUTS,2010,UKF1,2,198.668
2014,NUTS,2010,UKF1,2,202.332
2015,NUTS,2010,UKF1,2,248.553
2016,NUTS,2010,UKF1,2,231.361
2017,NUTS,2010,UKF1,2,215.011
2018,NUTS,2010,UKF1,2,217.475
2000,NUTS,2010,UKF2,2,172.272
2001,NUTS,2010,UKF2,2,179.611
2004,NUTS,2010,UKF2,2,182.702
2005,NUTS,2010,UKF2,2,200.351
2006,NUTS,2010,UKF2,2,203.227
2007,NUTS,2010,UKF2,2,217.685
2008,NUTS,2010,UKF2,2,213.126
2009,NUTS,2010,UKF2,2,202.604
2010,NUTS,2010,UKF2,2,181.278
2011,NUTS,2010,UKF2,2,168.337
2012,NUTS,2010,UKF2,2,182.267
2013,NUTS,2010,UKF2,2,166.372
2014,NUTS,2010,UKF2,2,175.04
2015,NUTS,2010,UKF2,2,183.659
2016,NUTS,2010,UKF2,2,172.056
2017,NUTS,2010,UKF2,2,157.066
2018,NUTS,2010,UKF2,2,159.037
2001,NUTS,2010,UKF3,2,1.608
2004,NUTS,2010,UKF3,2,1.473
2005,NUTS,2010,UKF3,2,2.925
2006,NUTS,2010,UKF3,2,3.63
2007,NUTS,2010,UKF3,2,3.889
2008,NUTS,2010,UKF3,2,4.493
2009,NUTS,2010,UKF3,2,4.265
2010,NUTS,2010,UKF3,2,5.945
2011,NUTS,2010,UKF3,2,5.992
2012,NUTS,2010,UKF3,2,6.536
2014,NUTS,2010,UKF3,2,11.661
2015,NUTS,2010,UKF3,2,14.054
2016,NUTS,2010,UKF3,2,16.718
2017,NUTS,2010,UKF3,2,16.882
2018,NUTS,2010,UKF3,2,17.294
1995,NUTS,2010,UKG,1,179.778
1997,NUTS,2010,UKG,1,225.336
1998,NUTS,2010,UKG,1,246.895
1999,NUTS,2010,UKG,1,273.266
2000,NUTS,2010,UKG,1,315.012
2001,NUTS,2010,UKG,1,332.69
2002,NUTS,2010,UKG,1,367.366
2003,NUTS,2010,UKG,1,354.046
2004,NUTS,2010,UKG,1,396.346
2005,NUTS,2010,UKG,1,427.025
2006,NUTS,2010,UKG,1,400.606
2007,NUTS,2010,UKG,1,429.107
2008,NUTS,2010,UKG,1,410.596
2009,NUTS,2010,UKG,1,390.392
2010,NUTS,2010,UKG,1,396.479
2011,NUTS,2010,UKG,1,404.079
2012,NUTS,2010,UKG,1,437.539
2013,NUTS,2010,UKG,1,435.771
2014,NUTS,2010,UKG,1,487.285
2017,NUTS,2010,UKG,1,474.165
2018,NUTS,2010,UKG,1,514.638
2001,NUTS,2010,UKG1,2,1.769
2004,NUTS,2010,UKG1,2,1.473
2005,NUTS,2010,UKG1,2,1.462
2006,NUTS,2010,UKG1,2,0.362
2007,NUTS,2010,UKG1,2,0.387
2008,NUTS,2010,UKG1,2,2.723
2009,NUTS,2010,UKG1,2,2.582
2010,NUTS,2010,UKG1,2,0.117
2011,NUTS,2010,UKG1,2,0.461
2012,NUTS,2010,UKG1,2,0.493
2014,NUTS,2010,UKG1,2,3.474
2018,NUTS,2010,UKG1,2,2.6
2000,NUTS,2010,UKG2,2,32.814
2001,NUTS,2010,UKG2,2,35.215
2004,NUTS,2010,UKG2,2,29.468
2005,NUTS,2010,UKG2,2,30.711
2006,NUTS,2010,UKG2,2,30.231
2007,NUTS,2010,UKG2,2,32.382
2008,NUTS,2010,UKG2,2,34.518
2009,NUTS,2010,UKG2,2,32.776
2010,NUTS,2010,UKG2,2,29.727
2011,NUTS,2010,UKG2,2,32.147
2012,NUTS,2010,UKG2,2,34.776
2014,NUTS,2010,UKG2,2,40.938
2018,NUTS,2010,UKG2,2,32.553
2000,NUTS,2010,UKG3,2,282.199
2001,NUTS,2010,UKG3,2,295.707
2004,NUTS,2010,UKG3,2,365.404
2005,NUTS,2010,UKG3,2,394.852
2006,NUTS,2010,UKG3,2,370.014
2007,NUTS,2010,UKG3,2,396.338
2008,NUTS,2010,UKG3,2,373.355
2009,NUTS,2010,UKG3,2,355.034
2010,NUTS,2010,UKG3,2,366.636
2011,NUTS,2010,UKG3,2,371.471
2012,NUTS,2010,UKG3,2,402.269
2014,NUTS,2010,UKG3,2,442.873
2018,NUTS,2010,UKG3,2,479.372
1995,NUTS,2010,UKH,1,235.28
1997,NUTS,2010,UKH,1,309.115
1998,NUTS,2010,UKH,1,311.946
1999,NUTS,2010,UKH,1,387.126
2000,NUTS,2010,UKH,1,533.224
2001,NUTS,2010,UKH,1,587.876
2002,NUTS,2010,UKH,1,669.529
2003,NUTS,2010,UKH,1,638.728
2004,NUTS,2010,UKH,1,683.66
2005,NUTS,2010,UKH,1,738.52
2006,NUTS,2010,UKH,1,792.571
2007,NUTS,2010,UKH,1,848.958
2008,NUTS,2010,UKH,1,784.628
2009,NUTS,2010,UKH,1,746.099
2010,NUTS,2010,UKH,1,743.88
2011,NUTS,2010,UKH,1,757.921
2012,NUTS,2010,UKH,1,820.816
2013,NUTS,2010,UKH,1,871.07
2014,NUTS,2010,UKH,1,957.822
2017,NUTS,2010,UKH,1,934.641
2018,NUTS,2010,UKH,1,1047.248
2000,NUTS,2010,UKH1,2,406.891
2001,NUTS,2010,UKH1,2,452.806
2004,NUTS,2010,UKH1,2,539.266
2005,NUTS,2010,UKH1,2,590.816
2006,NUTS,2010,UKH1,2,640.542
2007,NUTS,2010,UKH1,2,686.113
2008,NUTS,2010,UKH1,2,621.851
2009,NUTS,2010,UKH1,2,591.312
2010,NUTS,2010,UKH1,2,588.132
2011,NUTS,2010,UKH1,2,599.724
2012,NUTS,2010,UKH1,2,649.525
2013,NUTS,2010,UKH1,2,724.479
2014,NUTS,2010,UKH1,2,799.281
2018,NUTS,2010,UKH1,2,910.591
2000,NUTS,2010,UKH2,2,88.597
2001,NUTS,2010,UKH2,2,96.479
2004,NUTS,2010,UKH2,2,91.351
2005,NUTS,2010,UKH2,2,97.982
2006,NUTS,2010,UKH2,2,113.497
2007,NUTS,2010,UKH2,2,121.572
2008,NUTS,2010,UKH2,2,119.354
2009,NUTS,2010,UKH2,2,113.481
2010,NUTS,2010,UKH2,2,102.938
2011,NUTS,2010,UKH2,2,106.233
2012,NUTS,2010,UKH2,2,115.057
2014,NUTS,2010,UKH2,2,106.314
2018,NUTS,2010,UKH2,2,81.61
2000,NUTS,2010,UKH3,2,37.736
2001,NUTS,2010,UKH3,2,38.591
2004,NUTS,2010,UKH3,2,53.043
2005,NUTS,2010,UKH3,2,49.722
2006,NUTS,2010,UKH3,2,38.532
2007,NUTS,2010,UKH3,2,41.273
2008,NUTS,2010,UKH3,2,43.423
2009,NUTS,2010,UKH3,2,41.307
2010,NUTS,2010,UKH3,2,52.81
2011,NUTS,2010,UKH3,2,51.965
2012,NUTS,2010,UKH3,2,56.234
2014,NUTS,2010,UKH3,2,52.227
2018,NUTS,2010,UKH3,2,55.047
1995,NUTS,2010,UKI,1,808.398
1997,NUTS,2010,UKI,1,1054.456
1998,NUTS,2010,UKI,1,1145.772
1999,NUTS,2010,UKI,1,1270.685
2000,NUTS,2010,UKI,1,1473.339
2001,NUTS,2010,UKI,1,1575.173
2002,NUTS,2010,UKI,1,1762.087
2003,NUTS,2010,UKI,1,1658.96
2004,NUTS,2010,UKI,1,1750.405
2005,NUTS,2010,UKI,1,1978.649
2006,NUTS,2010,UKI,1,2209.227
2007,NUTS,2010,UKI,1,2366.402
2008,NUTS,2010,UKI,1,2153.314
2009,NUTS,2010,UKI,1,2047.592
2010,NUTS,2010,UKI,1,2104.453
2011,NUTS,2010,UKI,1,2122.595
2012,NUTS,2010,UKI,1,2298.927
2013,NUTS,2010,UKI,1,2310.256
2014,NUTS,2010,UKI,1,2521.027
2015,NUTS,2010,UKI,1,2824.47
2016,NUTS,2010,UKI,1,2371.446
2017,NUTS,2010,UKI,1,2260.294
2018,NUTS,2010,UKI,1,2325.76
2011,NUTS,2010,UKI3,2,1875.792
2012,NUTS,2010,UKI3,2,2031.693
2013,NUTS,2010,UKI3,2,2037.443
2014,NUTS,2010,UKI3,2,2224.91
2015,NUTS,2010,UKI3,2,2487.049
2016,NUTS,2010,UKI3,2,2088.103
2017,NUTS,2010,UKI3,2,1975.02
2018,NUTS,2010,UKI3,2,2045.665
2011,NUTS,2010,UKI4,2,178.362
2012,NUTS,2010,UKI4,2,193.119
2013,NUTS,2010,UKI4,2,193.689
2014,NUTS,2010,UKI4,2,211.512
2015,NUTS,2010,UKI4,2,243.593
2016,NUTS,2010,UKI4,2,205.369
2017,NUTS,2010,UKI4,2,211.019
2018,NUTS,2010,UKI4,2,208.432
2011,NUTS,2010,UKI5,2,25.233
2012,NUTS,2010,UKI5,2,27.254
2013,NUTS,2010,UKI5,2,29.083
2014,NUTS,2010,UKI5,2,31.138
2015,NUTS,2010,UKI5,2,38.027
2016,NUTS,2010,UKI5,2,27.578
2017,NUTS,2010,UKI5,2,25.893
2018,NUTS,2010,UKI5,2,26.45
2011,NUTS,2010,UKI6,2,5.07
2012,NUTS,2010,UKI6,2,5.549
2013,NUTS,2010,UKI6,2,6.005
2014,NUTS,2010,UKI6,2,6.327
2015,NUTS,2010,UKI6,2,9.507
2016,NUTS,2010,UKI6,2,7.932
2017,NUTS,2010,UKI6,2,7.642
2018,NUTS,2010,UKI6,2,7.008
2011,NUTS,2010,UKI7,2,38.138
2012,NUTS,2010,UKI7,2,41.312
2013,NUTS,2010,UKI7,2,44.036
2014,NUTS,2010,UKI7,2,47.141
2015,NUTS,2010,UKI7,2,46.294
2016,NUTS,2010,UKI7,2,42.465
2017,NUTS,2010,UKI7,2,40.721
2018,NUTS,2010,UKI7,2,38.318
1995,NUTS,2010,UKJ,1,487.452
1997,NUTS,2010,UKJ,1,626.896
1998,NUTS,2010,UKJ,1,680.071
1999,NUTS,2010,UKJ,1,748.444
2000,NUTS,2010,UKJ,1,848.236
2001,NUTS,2010,UKJ,1,903.682
2002,NUTS,2010,UKJ,1,1011.45
2003,NUTS,2010,UKJ,1,952.312
2004,NUTS,2010,UKJ,1,998.969
2005,NUTS,2010,UKJ,1,1126.06
2006,NUTS,2010,UKJ,1,1186.198
2007,NUTS,2010,UKJ,1,1270.59
2008,NUTS,2010,UKJ,1,1105.312
2009,NUTS,2010,UKJ,1,1051.072
2010,NUTS,2010,UKJ,1,1133.831
2011,NUTS,2010,UKJ,1,1158.774
2012,NUTS,2010,UKJ,1,1255.025
2013,NUTS,2010,UKJ,1,1299.894
2014,NUTS,2010,UKJ,1,1450.316
2015,NUTS,2010,UKJ,1,1599.339
2016,NUTS,2010,UKJ,1,1548.383
2017,NUTS,2010,UKJ,1,1339.113
2018,NUTS,2010,UKJ,1,1426.924
2000,NUTS,2010,UKJ1,2,503.692
2001,NUTS,2010,UKJ1,2,516.803
2004,NUTS,2010,UKJ1,2,590.835
2005,NUTS,2010,UKJ1,2,659.55
2006,NUTS,2010,UKJ1,2,780.542
2007,NUTS,2010,UKJ1,2,836.073
2008,NUTS,2010,UKJ1,2,696.106
2009,NUTS,2010,UKJ1,2,661.915
2010,NUTS,2010,UKJ1,2,804.85
2011,NUTS,2010,UKJ1,2,851.135
2012,NUTS,2010,UKJ1,2,921.815
2013,NUTS,2010,UKJ1,2,961.969
2014,NUTS,2010,UKJ1,2,1069.47
2015,NUTS,2010,UKJ1,2,1178.424
2016,NUTS,2010,UKJ1,2,1140.818
2017,NUTS,2010,UKJ1,2,994.753
2018,NUTS,2010,UKJ1,2,1062.733
2000,NUTS,2010,UKJ2,2,147.662
2001,NUTS,2010,UKJ2,2,166.104
2004,NUTS,2010,UKJ2,2,178.282
2005,NUTS,2010,UKJ2,2,201.813
2006,NUTS,2010,UKJ2,2,167.694
2007,NUTS,2010,UKJ2,2,179.625
2008,NUTS,2010,UKJ2,2,156.063
2009,NUTS,2010,UKJ2,2,148.389
2010,NUTS,2010,UKJ2,2,144.672
2011,NUTS,2010,UKJ2,2,128.125
2012,NUTS,2010,UKJ2,2,138.735
2013,NUTS,2010,UKJ2,2,132.344
2014,NUTS,2010,UKJ2,2,162.883
2015,NUTS,2010,UKJ2,2,180.353
2016,NUTS,2010,UKJ2,2,179.744
2017,NUTS,2010,UKJ2,2,147.257
2018,NUTS,2010,UKJ2,2,153.159
2000,NUTS,2010,UKJ3,2,168.991
2001,NUTS,2010,UKJ3,2,192.475
2004,NUTS,2010,UKJ3,2,203.33
2005,NUTS,2010,UKJ3,2,232.524
2006,NUTS,2010,UKJ3,2,203.991
2007,NUTS,2010,UKJ3,2,218.504
2008,NUTS,2010,UKJ3,2,222.543
2009,NUTS,2010,UKJ3,2,211.584
2010,NUTS,2010,UKJ3,2,162.509
2011,NUTS,2010,UKJ3,2,160.272
2012,NUTS,2010,UKJ3,2,173.634
2014,NUTS,2010,UKJ3,2,193.524
2015,NUTS,2010,UKJ3,2,208.184
2016,NUTS,2010,UKJ3,2,196.217
2017,NUTS,2010,UKJ3,2,168.245
2018,NUTS,2010,UKJ3,2,179.722
2000,NUTS,2010,UKJ4,2,27.892
2001,NUTS,2010,UKJ4,2,28.3
2004,NUTS,2010,UKJ4,2,26.521
2005,NUTS,2010,UKJ4,2,33.636
2006,NUTS,2010,UKJ4,2,33.971
2007,NUTS,2010,UKJ4,2,36.388
2008,NUTS,2010,UKJ4,2,30.6
2009,NUTS,2010,UKJ4,2,29.072
2010,NUTS,2010,UKJ4,2,21.8
2011,NUTS,2010,UKJ4,2,19.242
2012,NUTS,2010,UKJ4,2,20.841
2014,NUTS,2010,UKJ4,2,24.439
2015,NUTS,2010,UKJ4,2,32.378
2016,NUTS,2010,UKJ4,2,31.605
2017,NUTS,2010,UKJ4,2,28.858
2018,NUTS,2010,UKJ4,2,31.197
1995,NUTS,2010,UKK,1,147.201
1997,NUTS,2010,UKK,1,186.335
1998,NUTS,2010,UKK,1,204.021
1999,NUTS,2010,UKK,1,224.685
2000,NUTS,2010,UKK,1,262.199
2001,NUTS,2010,UKK,1,286.059
2002,NUTS,2010,UKK,1,318.066
2003,NUTS,2010,UKK,1,297.688
2004,NUTS,2010,UKK,1,321.202
2005,NUTS,2010,UKK,1,371.454
2006,NUTS,2010,UKK,1,387.958
2007,NUTS,2010,UKK,1,415.559
2008,NUTS,2010,UKK,1,363.326
2009,NUTS,2010,UKK,1,345.493
2010,NUTS,2010,UKK,1,377.944
2011,NUTS,2010,UKK,1,363.982
2012,NUTS,2010,UKK,1,394.253
2013,NUTS,2010,UKK,1,406.57
2014,NUTS,2010,UKK,1,445.354
2015,NUTS,2010,UKK,1,510.885
2016,NUTS,2010,UKK,1,498.841
2017,NUTS,2010,UKK,1,483.062
2018,NUTS,2010,UKK,1,510.682
2000,NUTS,2010,UKK1,2,205.086
2001,NUTS,2010,UKK1,2,225.117
2004,NUTS,2010,UKK1,2,251.952
2005,NUTS,2010,UKK1,2,292.483
2006,NUTS,2010,UKK1,2,287.074
2007,NUTS,2010,UKK1,2,307.497
2008,NUTS,2010,UKK1,2,284.689
2009,NUTS,2010,UKK1,2,270.738
2010,NUTS,2010,UKK1,2,254.605
2011,NUTS,2010,UKK1,2,251.872
2012,NUTS,2010,UKK1,2,272.783
2014,NUTS,2010,UKK1,2,304.925
2015,NUTS,2010,UKK1,2,356.297
2016,NUTS,2010,UKK1,2,341.794
2017,NUTS,2010,UKK1,2,332.611
2018,NUTS,2010,UKK1,2,345.654
2000,NUTS,2010,UKK2,2,3.281
2001,NUTS,2010,UKK2,2,3.377
2004,NUTS,2010,UKK2,2,4.42
2005,NUTS,2010,UKK2,2,4.387
2006,NUTS,2010,UKK2,2,5.029
2007,NUTS,2010,UKK2,2,5.387
2008,NUTS,2010,UKK2,2,6.277
2009,NUTS,2010,UKK2,2,5.949
2010,NUTS,2010,UKK2,2,7.111
2011,NUTS,2010,UKK2,2,7.489
2012,NUTS,2010,UKK2,2,8.139
2014,NUTS,2010,UKK2,2,8.56
2015,NUTS,2010,UKK2,2,10.058
2016,NUTS,2010,UKK2,2,9.518
2017,NUTS,2010,UKK2,2,10.95
2018,NUTS,2010,UKK2,2,11.077
2001,NUTS,2010,UKK3,2,0.482
2006,NUTS,2010,UKK3,2,0.018
2007,NUTS,2010,UKK3,2,0.019
2008,NUTS,2010,UKK3,2,0.0
2009,NUTS,2010,UKK3,2,0.0
2010,NUTS,2010,UKK3,2,0.583
2011,NUTS,2010,UKK3,2,0.461
2012,NUTS,2010,UKK3,2,0.493
2013,NUTS,2010,UKK3,2,1.177
2014,NUTS,2010,UKK3,2,1.489
2015,NUTS,2010,UKK3,2,1.653
2016,NUTS,2010,UKK3,2,1.708
2017,NUTS,2010,UKK3,2,1.939
2018,NUTS,2010,UKK3,2,2.261
2000,NUTS,2010,UKK4,2,53.831
2001,NUTS,2010,UKK4,2,57.083
2004,NUTS,2010,UKK4,2,63.356
2005,NUTS,2010,UKK4,2,74.583
2006,NUTS,2010,UKK4,2,95.838
2007,NUTS,2010,UKK4,2,102.656
2008,NUTS,2010,UKK4,2,72.36
2009,NUTS,2010,UKK4,2,68.807
2010,NUTS,2010,UKK4,2,115.645
2011,NUTS,2010,UKK4,2,104.16
2012,NUTS,2010,UKK4,2,112.838
2013,NUTS,2010,UKK4,2,117.862
2014,NUTS,2010,UKK4,2,130.381
2015,NUTS,2010,UKK4,2,142.877
2016,NUTS,2010,UKK4,2,145.821
