year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_fte_pnp_total_t
1990,NUTS,2010,PT20,2,10.0
1992,NUTS,2010,PT20,2,8.0
1995,NUTS,2010,PT20,2,14.0
1997,NUTS,2010,PT20,2,28.0
1999,NUTS,2010,PT20,2,47.0
2000,NUTS,2010,PT20,2,43.0
2001,NUTS,2010,PT20,2,40.0
2002,NUTS,2010,PT20,2,35.0
2003,NUTS,2010,PT20,2,30.0
2004,NUTS,2010,PT20,2,72.0
2005,NUTS,2010,PT20,2,115.0
2006,NUTS,2010,PT20,2,101.0
2007,NUTS,2010,PT20,2,87.0
2008,NUTS,2010,PT20,2,90.0
2009,NUTS,2010,PT20,2,61.0
2010,NUTS,2010,PT20,2,62.0
2011,NUTS,2010,PT20,2,57.0
2012,NUTS,2010,PT20,2,57.0
2013,NUTS,2010,PT20,2,0.0
2014,NUTS,2010,PT20,2,0.0
2015,NUTS,2010,PT20,2,0.0
2016,NUTS,2010,PT20,2,0.0
2017,NUTS,2010,PT20,2,4.0
2018,NUTS,2010,PT20,2,3.0
2019,NUTS,2010,PT20,2,5.0
2020,NUTS,2010,PT20,2,20.0
1995,NUTS,2010,PT3,1,4.0
1997,NUTS,2010,PT3,1,39.0
1999,NUTS,2010,PT3,1,11.0
2000,NUTS,2010,PT3,1,13.0
2001,NUTS,2010,PT3,1,14.0
2002,NUTS,2010,PT3,1,9.0
2003,NUTS,2010,PT3,1,5.0
2004,NUTS,2010,PT3,1,5.0
2005,NUTS,2010,PT3,1,5.0
2006,NUTS,2010,PT3,1,6.0
2007,NUTS,2010,PT3,1,7.0
2008,NUTS,2010,PT3,1,7.0
2009,NUTS,2010,PT3,1,7.0
2010,NUTS,2010,PT3,1,13.0
2011,NUTS,2010,PT3,1,58.0
2012,NUTS,2010,PT3,1,32.0
2013,NUTS,2010,PT3,1,2.0
2014,NUTS,2010,PT3,1,5.0
2015,NUTS,2010,PT3,1,3.0
2016,NUTS,2010,PT3,1,4.0
2017,NUTS,2010,PT3,1,7.0
2018,NUTS,2010,PT3,1,2.0
2019,NUTS,2010,PT3,1,0.0
2020,NUTS,2010,PT3,1,1.0
1995,NUTS,2010,PT30,2,4.0
1997,NUTS,2010,PT30,2,39.0
1999,NUTS,2010,PT30,2,11.0
2000,NUTS,2010,PT30,2,13.0
2001,NUTS,2010,PT30,2,14.0
2002,NUTS,2010,PT30,2,9.0
2003,NUTS,2010,PT30,2,5.0
2004,NUTS,2010,PT30,2,5.0
2005,NUTS,2010,PT30,2,5.0
2006,NUTS,2010,PT30,2,6.0
2007,NUTS,2010,PT30,2,7.0
2008,NUTS,2010,PT30,2,7.0
2009,NUTS,2010,PT30,2,7.0
2010,NUTS,2010,PT30,2,13.0
2011,NUTS,2010,PT30,2,58.0
2012,NUTS,2010,PT30,2,32.0
2013,NUTS,2010,PT30,2,2.0
2014,NUTS,2010,PT30,2,5.0
2015,NUTS,2010,PT30,2,3.0
2016,NUTS,2010,PT30,2,4.0
2017,NUTS,2010,PT30,2,7.0
2018,NUTS,2010,PT30,2,2.0
2019,NUTS,2010,PT30,2,0.0
2020,NUTS,2010,PT30,2,1.0
2003,NUTS,2010,RO,0,203.0
2004,NUTS,2010,RO,0,223.0
2005,NUTS,2010,RO,0,207.0
2006,NUTS,2010,RO,0,97.0
2007,NUTS,2010,RO,0,153.0
2008,NUTS,2010,RO,0,120.0
2009,NUTS,2010,RO,0,108.0
2010,NUTS,2010,RO,0,142.0
2011,NUTS,2010,RO,0,193.0
2012,NUTS,2010,RO,0,157.0
2013,NUTS,2010,RO,0,134.0
2014,NUTS,2010,RO,0,122.0
2015,NUTS,2010,RO,0,115.0
2016,NUTS,2010,RO,0,157.0
2017,NUTS,2010,RO,0,145.0
2018,NUTS,2010,RO,0,171.0
2019,NUTS,2010,RO,0,217.0
2020,NUTS,2010,RO,0,229.0
2004,NUTS,2010,RO1,1,12.0
2005,NUTS,2010,RO1,1,7.0
2006,NUTS,2010,RO1,1,1.0
2007,NUTS,2010,RO1,1,16.0
2008,NUTS,2010,RO1,1,19.0
2009,NUTS,2010,RO1,1,68.0
2010,NUTS,2010,RO1,1,28.0
2011,NUTS,2010,RO1,1,10.0
2012,NUTS,2010,RO1,1,34.0
2013,NUTS,2010,RO1,1,15.0
2014,NUTS,2010,RO1,1,18.0
2015,NUTS,2010,RO1,1,9.0
2016,NUTS,2010,RO1,1,14.0
2017,NUTS,2010,RO1,1,23.0
2018,NUTS,2010,RO1,1,34.0
2019,NUTS,2010,RO1,1,45.0
2004,NUTS,2010,RO11,2,1.0
2005,NUTS,2010,RO11,2,5.0
2007,NUTS,2010,RO11,2,16.0
2008,NUTS,2010,RO11,2,19.0
2009,NUTS,2010,RO11,2,35.0
2010,NUTS,2010,RO11,2,28.0
2011,NUTS,2010,RO11,2,10.0
2012,NUTS,2010,RO11,2,34.0
2013,NUTS,2010,RO11,2,15.0
2014,NUTS,2010,RO11,2,14.0
2015,NUTS,2010,RO11,2,7.0
2016,NUTS,2010,RO11,2,14.0
2017,NUTS,2010,RO11,2,23.0
2018,NUTS,2010,RO11,2,34.0
2019,NUTS,2010,RO11,2,45.0
2004,NUTS,2010,RO12,2,11.0
2005,NUTS,2010,RO12,2,2.0
2006,NUTS,2010,RO12,2,1.0
2009,NUTS,2010,RO12,2,33.0
2014,NUTS,2010,RO12,2,4.0
2015,NUTS,2010,RO12,2,2.0
2016,NUTS,2010,RO12,2,0.0
2017,NUTS,2010,RO12,2,0.0
2018,NUTS,2010,RO12,2,0.0
2019,NUTS,2010,RO12,2,0.0
2004,NUTS,2010,RO2,1,64.0
2005,NUTS,2010,RO2,1,65.0
2007,NUTS,2010,RO2,1,2.0
2009,NUTS,2010,RO2,1,7.0
2010,NUTS,2010,RO2,1,21.0
2011,NUTS,2010,RO2,1,115.0
2012,NUTS,2010,RO2,1,3.0
2014,NUTS,2010,RO2,1,6.0
2015,NUTS,2010,RO2,1,5.0
2016,NUTS,2010,RO2,1,5.0
2017,NUTS,2010,RO2,1,16.0
2018,NUTS,2010,RO2,1,44.0
2019,NUTS,2010,RO2,1,85.0
2004,NUTS,2010,RO21,2,64.0
2005,NUTS,2010,RO21,2,64.0
2007,NUTS,2010,RO21,2,2.0
2009,NUTS,2010,RO21,2,7.0
2010,NUTS,2010,RO21,2,21.0
2011,NUTS,2010,RO21,2,114.0
2012,NUTS,2010,RO21,2,2.0
2015,NUTS,2010,RO21,2,0.0
2016,NUTS,2010,RO21,2,0.0
2017,NUTS,2010,RO21,2,1.0
2018,NUTS,2010,RO21,2,38.0
2019,NUTS,2010,RO21,2,80.0
2005,NUTS,2010,RO22,2,1.0
2011,NUTS,2010,RO22,2,1.0
2012,NUTS,2010,RO22,2,1.0
2014,NUTS,2010,RO22,2,6.0
2015,NUTS,2010,RO22,2,5.0
2016,NUTS,2010,RO22,2,5.0
2017,NUTS,2010,RO22,2,15.0
2018,NUTS,2010,RO22,2,6.0
2019,NUTS,2010,RO22,2,5.0
2003,NUTS,2010,RO3,1,203.0
2004,NUTS,2010,RO3,1,140.0
2005,NUTS,2010,RO3,1,125.0
2006,NUTS,2010,RO3,1,96.0
2007,NUTS,2010,RO3,1,135.0
2008,NUTS,2010,RO3,1,57.0
2009,NUTS,2010,RO3,1,33.0
2010,NUTS,2010,RO3,1,50.0
2011,NUTS,2010,RO3,1,27.0
2012,NUTS,2010,RO3,1,117.0
2013,NUTS,2010,RO3,1,112.0
2014,NUTS,2010,RO3,1,88.0
2015,NUTS,2010,RO3,1,97.0
2016,NUTS,2010,RO3,1,137.0
2017,NUTS,2010,RO3,1,106.0
2018,NUTS,2010,RO3,1,93.0
2019,NUTS,2010,RO3,1,87.0
2004,NUTS,2010,RO31,2,1.0
2005,NUTS,2010,RO31,2,1.0
2007,NUTS,2010,RO31,2,61.0
2015,NUTS,2010,RO31,2,0.0
2016,NUTS,2010,RO31,2,0.0
2017,NUTS,2010,RO31,2,0.0
2018,NUTS,2010,RO31,2,2.0
2019,NUTS,2010,RO31,2,2.0
2003,NUTS,2010,RO32,2,203.0
2004,NUTS,2010,RO32,2,139.0
2005,NUTS,2010,RO32,2,124.0
2006,NUTS,2010,RO32,2,96.0
2007,NUTS,2010,RO32,2,74.0
2008,NUTS,2010,RO32,2,57.0
2009,NUTS,2010,RO32,2,33.0
2010,NUTS,2010,RO32,2,50.0
2011,NUTS,2010,RO32,2,27.0
2012,NUTS,2010,RO32,2,117.0
2013,NUTS,2010,RO32,2,112.0
2014,NUTS,2010,RO32,2,88.0
2015,NUTS,2010,RO32,2,97.0
2016,NUTS,2010,RO32,2,137.0
2017,NUTS,2010,RO32,2,106.0
2018,NUTS,2010,RO32,2,91.0
2019,NUTS,2010,RO32,2,85.0
2004,NUTS,2010,RO4,1,6.0
2005,NUTS,2010,RO4,1,10.0
2008,NUTS,2010,RO4,1,44.0
2010,NUTS,2010,RO4,1,43.0
2011,NUTS,2010,RO4,1,41.0
2012,NUTS,2010,RO4,1,3.0
2013,NUTS,2010,RO4,1,7.0
2014,NUTS,2010,RO4,1,10.0
2015,NUTS,2010,RO4,1,4.0
2016,NUTS,2010,RO4,1,1.0
2017,NUTS,2010,RO4,1,0.0
2018,NUTS,2010,RO4,1,0.0
2019,NUTS,2010,RO4,1,0.0
2011,NUTS,2010,RO41,2,36.0
2013,NUTS,2010,RO41,2,5.0
2014,NUTS,2010,RO41,2,5.0
2015,NUTS,2010,RO41,2,0.0
2016,NUTS,2010,RO41,2,0.0
2017,NUTS,2010,RO41,2,0.0
2018,NUTS,2010,RO41,2,0.0
2019,NUTS,2010,RO41,2,0.0
2004,NUTS,2010,RO42,2,6.0
2005,NUTS,2010,RO42,2,10.0
2008,NUTS,2010,RO42,2,44.0
2010,NUTS,2010,RO42,2,43.0
2011,NUTS,2010,RO42,2,5.0
2012,NUTS,2010,RO42,2,3.0
2013,NUTS,2010,RO42,2,2.0
2014,NUTS,2010,RO42,2,5.0
2015,NUTS,2010,RO42,2,4.0
2016,NUTS,2010,RO42,2,1.0
2017,NUTS,2010,RO42,2,0.0
2018,NUTS,2010,RO42,2,0.0
2019,NUTS,2010,RO42,2,0.0
2008,NUTS,2010,RS,0,11.0
2009,NUTS,2010,RS,0,13.0
2010,NUTS,2010,RS,0,4.0
2011,NUTS,2010,RS,0,14.0
2012,NUTS,2010,RS,0,18.0
2013,NUTS,2010,RS,0,5.0
2014,NUTS,2010,RS,0,4.0
2015,NUTS,2010,RS,0,23.0
2016,NUTS,2010,RS,0,28.0
2017,NUTS,2010,RS,0,23.0
2018,NUTS,2010,RS,0,1.0
2019,NUTS,2010,RS,0,1.0
2020,NUTS,2010,RS,0,2.0
2018,NUTS,2010,RS1,1,1.0
2019,NUTS,2010,RS1,1,1.0
2020,NUTS,2010,RS1,1,2.0
2018,NUTS,2010,RS11,2,1.0
2019,NUTS,2010,RS11,2,1.0
2020,NUTS,2010,RS11,2,2.0
2018,NUTS,2010,RS12,2,0.0
2019,NUTS,2010,RS12,2,0.0
2020,NUTS,2010,RS12,2,0.0
2018,NUTS,2010,RS2,1,0.0
2019,NUTS,2010,RS2,1,0.0
2020,NUTS,2010,RS2,1,0.0
2018,NUTS,2010,RS21,2,0.0
2019,NUTS,2010,RS21,2,0.0
2020,NUTS,2010,RS21,2,0.0
2018,NUTS,2010,RS22,2,0.0
2019,NUTS,2010,RS22,2,0.0
2020,NUTS,2010,RS22,2,0.0
1994,NUTS,2010,RU,0,263.0
1995,NUTS,2010,RU,0,349.0
1996,NUTS,2010,RU,0,1019.0
1997,NUTS,2010,RU,0,838.0
1998,NUTS,2010,RU,0,1093.0
1999,NUTS,2010,RU,0,1581.0
2000,NUTS,2010,RU,0,2474.0
2001,NUTS,2010,RU,0,3033.0
2002,NUTS,2010,RU,0,1991.0
2003,NUTS,2010,RU,0,2702.0
2004,NUTS,2010,RU,0,1572.0
2005,NUTS,2010,RU,0,1567.0
2006,NUTS,2010,RU,0,2320.0
2007,NUTS,2010,RU,0,3383.0
2008,NUTS,2010,RU,0,2744.0
2009,NUTS,2010,RU,0,2320.0
2010,NUTS,2010,RU,0,2022.0
2011,NUTS,2010,RU,0,2007.0
2012,NUTS,2010,RU,0,2351.0
2013,NUTS,2010,RU,0,1648.0
2014,NUTS,2010,RU,0,1369.0
2015,NUTS,2010,RU,0,1634.0
2017,NUTS,2010,RU,0,3716.0
2018,NUTS,2010,RU,0,1709.0
2019,NUTS,2010,RU,0,2226.0
1981,NUTS,2010,SE,0,95.0
1983,NUTS,2010,SE,0,108.0
1985,NUTS,2010,SE,0,121.0
1987,NUTS,2010,SE,0,116.0
1989,NUTS,2010,SE,0,103.0
1991,NUTS,2010,SE,0,72.0
1993,NUTS,2010,SE,0,570.0
1995,NUTS,2010,SE,0,180.0
1997,NUTS,2010,SE,0,83.0
1999,NUTS,2010,SE,0,133.0
2001,NUTS,2010,SE,0,103.0
2003,NUTS,2010,SE,0,370.0
2004,NUTS,2010,SE,0,370.0
2005,NUTS,2010,SE,0,321.0
2006,NUTS,2010,SE,0,319.0
2007,NUTS,2010,SE,0,101.0
2008,NUTS,2010,SE,0,229.0
2009,NUTS,2010,SE,0,102.0
2010,NUTS,2010,SE,0,40.0
2011,NUTS,2010,SE,0,260.0
2012,NUTS,2010,SE,0,293.0
2013,NUTS,2010,SE,0,323.0
2014,NUTS,2010,SE,0,352.0
2015,NUTS,2010,SE,0,191.0
2016,NUTS,2010,SE,0,227.0
2017,NUTS,2010,SE,0,109.0
2018,NUTS,2010,SE,0,86.0
2019,NUTS,2010,SE,0,107.0
2020,NUTS,2010,SE,0,107.0
1993,NUTS,2010,SI,0,85.0
1994,NUTS,2010,SI,0,127.0
1995,NUTS,2010,SI,0,145.0
1996,NUTS,2010,SI,0,138.0
1997,NUTS,2010,SI,0,120.0
1998,NUTS,2010,SI,0,104.0
1999,NUTS,2010,SI,0,85.0
2000,NUTS,2010,SI,0,147.0
2001,NUTS,2010,SI,0,187.0
2002,NUTS,2010,SI,0,193.0
2003,NUTS,2010,SI,0,37.0
2004,NUTS,2010,SI,0,45.0
2005,NUTS,2010,SI,0,31.0
2006,NUTS,2010,SI,0,28.0
2007,NUTS,2010,SI,0,24.0
2008,NUTS,2010,SI,0,23.0
2009,NUTS,2010,SI,0,19.0
2010,NUTS,2010,SI,0,16.0
2011,NUTS,2010,SI,0,16.0
2012,NUTS,2010,SI,0,18.0
2013,NUTS,2010,SI,0,17.0
2014,NUTS,2010,SI,0,13.0
2015,NUTS,2010,SI,0,11.0
2016,NUTS,2010,SI,0,12.0
2017,NUTS,2010,SI,0,41.0
2018,NUTS,2010,SI,0,58.0
2019,NUTS,2010,SI,0,106.0
2020,NUTS,2010,SI,0,120.0
1993,NUTS,2010,SI0,1,85.0
1994,NUTS,2010,SI0,1,127.0
1995,NUTS,2010,SI0,1,145.0
1996,NUTS,2010,SI0,1,138.0
1997,NUTS,2010,SI0,1,120.0
1998,NUTS,2010,SI0,1,104.0
1999,NUTS,2010,SI0,1,85.0
2000,NUTS,2010,SI0,1,147.0
2001,NUTS,2010,SI0,1,187.0
2002,NUTS,2010,SI0,1,193.0
2003,NUTS,2010,SI0,1,37.0
2004,NUTS,2010,SI0,1,45.0
2005,NUTS,2010,SI0,1,31.0
2006,NUTS,2010,SI0,1,28.0
2007,NUTS,2010,SI0,1,24.0
2008,NUTS,2010,SI0,1,23.0
2009,NUTS,2010,SI0,1,19.0
2010,NUTS,2010,SI0,1,16.0
2011,NUTS,2010,SI0,1,16.0
2012,NUTS,2010,SI0,1,18.0
2013,NUTS,2010,SI0,1,17.0
2014,NUTS,2010,SI0,1,13.0
2015,NUTS,2010,SI0,1,11.0
2016,NUTS,2010,SI0,1,12.0
2017,NUTS,2010,SI0,1,41.0
2018,NUTS,2010,SI0,1,58.0
2019,NUTS,2010,SI0,1,106.0
2013,NUTS,2010,SI03,2,6.0
2014,NUTS,2010,SI03,2,5.0
2015,NUTS,2010,SI03,2,4.0
2016,NUTS,2010,SI03,2,4.0
2017,NUTS,2010,SI03,2,1.0
2018,NUTS,2010,SI03,2,2.0
2019,NUTS,2010,SI03,2,9.0
2013,NUTS,2010,SI04,2,10.0
2014,NUTS,2010,SI04,2,8.0
2015,NUTS,2010,SI04,2,8.0
2016,NUTS,2010,SI04,2,9.0
2017,NUTS,2010,SI04,2,40.0
2018,NUTS,2010,SI04,2,56.0
2019,NUTS,2010,SI04,2,97.0
1995,NUTS,2010,SK,0,0.0
1996,NUTS,2010,SK,0,0.0
1997,NUTS,2010,SK,0,0.0
1998,NUTS,2010,SK,0,0.0
1999,NUTS,2010,SK,0,0.0
2000,NUTS,2010,SK,0,0.0
2001,NUTS,2010,SK,0,0.0
2002,NUTS,2010,SK,0,3.0
2003,NUTS,2010,SK,0,4.0
2004,NUTS,2010,SK,0,77.0
2005,NUTS,2010,SK,0,16.0
2006,NUTS,2010,SK,0,15.0
2007,NUTS,2010,SK,0,15.0
2008,NUTS,2010,SK,0,18.0
2009,NUTS,2010,SK,0,9.0
2010,NUTS,2010,SK,0,63.0
2011,NUTS,2010,SK,0,46.0
2012,NUTS,2010,SK,0,44.0
2013,NUTS,2010,SK,0,36.0
2014,NUTS,2010,SK,0,17.0
2015,NUTS,2010,SK,0,36.0
2016,NUTS,2010,SK,0,88.0
2017,NUTS,2010,SK,0,87.0
2018,NUTS,2010,SK,0,64.0
2019,NUTS,2010,SK,0,8.0
2020,NUTS,2010,SK,0,12.0
2000,NUTS,2010,SK01,2,0.0
2001,NUTS,2010,SK01,2,0.0
2002,NUTS,2010,SK01,2,0.0
2003,NUTS,2010,SK01,2,0.0
2004,NUTS,2010,SK01,2,5.0
2005,NUTS,2010,SK01,2,2.0
2008,NUTS,2010,SK01,2,3.0
2009,NUTS,2010,SK01,2,4.0
2010,NUTS,2010,SK01,2,26.0
2011,NUTS,2010,SK01,2,19.0
2012,NUTS,2010,SK01,2,12.0
2013,NUTS,2010,SK01,2,13.0
2014,NUTS,2010,SK01,2,5.0
2015,NUTS,2010,SK01,2,14.0
2016,NUTS,2010,SK01,2,24.0
2017,NUTS,2010,SK01,2,36.0
2018,NUTS,2010,SK01,2,21.0
2019,NUTS,2010,SK01,2,5.0
2020,NUTS,2010,SK01,2,7.0
2000,NUTS,2010,SK02,2,0.0
2001,NUTS,2010,SK02,2,0.0
2002,NUTS,2010,SK02,2,1.0
2003,NUTS,2010,SK02,2,1.0
2004,NUTS,2010,SK02,2,5.0
2005,NUTS,2010,SK02,2,2.0
2007,NUTS,2010,SK02,2,4.0
2008,NUTS,2010,SK02,2,4.0
2009,NUTS,2010,SK02,2,1.0
2010,NUTS,2010,SK02,2,3.0
2011,NUTS,2010,SK02,2,4.0
2012,NUTS,2010,SK02,2,2.0
2013,NUTS,2010,SK02,2,13.0
2014,NUTS,2010,SK02,2,9.0
2015,NUTS,2010,SK02,2,16.0
2016,NUTS,2010,SK02,2,47.0
2017,NUTS,2010,SK02,2,34.0
2018,NUTS,2010,SK02,2,30.0
2019,NUTS,2010,SK02,2,0.0
2020,NUTS,2010,SK02,2,3.0
2000,NUTS,2010,SK03,2,0.0
2001,NUTS,2010,SK03,2,0.0
2002,NUTS,2010,SK03,2,0.0
2003,NUTS,2010,SK03,2,0.0
2004,NUTS,2010,SK03,2,57.0
2005,NUTS,2010,SK03,2,2.0
2008,NUTS,2010,SK03,2,2.0
2009,NUTS,2010,SK03,2,1.0
2010,NUTS,2010,SK03,2,9.0
2011,NUTS,2010,SK03,2,4.0
2012,NUTS,2010,SK03,2,9.0
2013,NUTS,2010,SK03,2,9.0
2014,NUTS,2010,SK03,2,2.0
2015,NUTS,2010,SK03,2,3.0
2016,NUTS,2010,SK03,2,10.0
2017,NUTS,2010,SK03,2,8.0
2018,NUTS,2010,SK03,2,7.0
2019,NUTS,2010,SK03,2,2.0
2020,NUTS,2010,SK03,2,2.0
2000,NUTS,2010,SK04,2,0.0
2001,NUTS,2010,SK04,2,0.0
2002,NUTS,2010,SK04,2,2.0
2003,NUTS,2010,SK04,2,3.0
2004,NUTS,2010,SK04,2,10.0
2005,NUTS,2010,SK04,2,10.0
2006,NUTS,2010,SK04,2,10.0
2007,NUTS,2010,SK04,2,9.0
2008,NUTS,2010,SK04,2,9.0
2009,NUTS,2010,SK04,2,3.0
2010,NUTS,2010,SK04,2,25.0
2011,NUTS,2010,SK04,2,20.0
2012,NUTS,2010,SK04,2,21.0
2013,NUTS,2010,SK04,2,2.0
2014,NUTS,2010,SK04,2,2.0
2015,NUTS,2010,SK04,2,4.0
2016,NUTS,2010,SK04,2,7.0
2017,NUTS,2010,SK04,2,9.0
2018,NUTS,2010,SK04,2,7.0
2019,NUTS,2010,SK04,2,1.0
2020,NUTS,2010,SK04,2,0.0
1981,NUTS,2010,UK,0,11000.0
1982,NUTS,2010,UK,0,11000.0
1983,NUTS,2010,UK,0,11000.0
1984,NUTS,2010,UK,0,12000.0
1985,NUTS,2010,UK,0,12000.0
1986,NUTS,2010,UK,0,13000.0
1987,NUTS,2010,UK,0,12000.0
1988,NUTS,2010,UK,0,13000.0
1989,NUTS,2010,UK,0,14000.0
1990,NUTS,2010,UK,0,15000.0
1991,NUTS,2010,UK,0,7000.0
1992,NUTS,2010,UK,0,6000.0
1993,NUTS,2010,UK,0,7000.0
1994,NUTS,2010,UK,0,6000.0
1995,NUTS,2010,UK,0,6000.0
1996,NUTS,2010,UK,0,5295.0
1997,NUTS,2010,UK,0,5697.0
1998,NUTS,2010,UK,0,6123.0
1999,NUTS,2010,UK,0,6968.0
2000,NUTS,2010,UK,0,5777.0
2001,NUTS,2010,UK,0,6316.0
2002,NUTS,2010,UK,0,5577.0
2003,NUTS,2010,UK,0,5512.0
2004,NUTS,2010,UK,0,6064.0
2005,NUTS,2010,UK,0,6467.0
2006,NUTS,2010,UK,0,6662.0
2007,NUTS,2010,UK,0,6660.0
2008,NUTS,2010,UK,0,7775.0
2009,NUTS,2010,UK,0,8259.0
2010,NUTS,2010,UK,0,6704.0
2011,NUTS,2010,UK,0,5769.0
2012,NUTS,2010,UK,0,5990.0
2013,NUTS,2010,UK,0,5036.0
2014,NUTS,2010,UK,0,4787.0
2015,NUTS,2010,UK,0,6368.0
2016,NUTS,2010,UK,0,6505.0
2017,NUTS,2010,UK,0,7586.0
2018,NUTS,2010,UK,0,8260.0
2019,NUTS,2010,UK,0,9212.0
2010,NUTS,2010,UKC,1,184.0
2011,NUTS,2010,UKC,1,158.0
2012,NUTS,2010,UKC,1,164.0
2013,NUTS,2010,UKC,1,234.0
2014,NUTS,2010,UKC,1,223.0
2015,NUTS,2010,UKC,1,284.0
2016,NUTS,2010,UKC,1,290.0
2017,NUTS,2010,UKC,1,339.0
2018,NUTS,2010,UKC,1,369.0
2010,NUTS,2010,UKC1,2,155.0
2011,NUTS,2010,UKC1,2,133.0
2012,NUTS,2010,UKC1,2,138.0
2013,NUTS,2010,UKC1,2,196.0
2014,NUTS,2010,UKC1,2,186.0
2015,NUTS,2010,UKC1,2,269.0
2016,NUTS,2010,UKC1,2,275.0
2017,NUTS,2010,UKC1,2,321.0
2018,NUTS,2010,UKC1,2,349.0
2010,NUTS,2010,UKC2,2,29.0
2011,NUTS,2010,UKC2,2,25.0
2012,NUTS,2010,UKC2,2,26.0
2013,NUTS,2010,UKC2,2,39.0
2014,NUTS,2010,UKC2,2,37.0
2015,NUTS,2010,UKC2,2,15.0
2016,NUTS,2010,UKC2,2,15.0
2017,NUTS,2010,UKC2,2,18.0
2018,NUTS,2010,UKC2,2,20.0
2010,NUTS,2010,UKD,1,49.0
2011,NUTS,2010,UKD,1,42.0
2012,NUTS,2010,UKD,1,44.0
2013,NUTS,2010,UKD,1,188.0
2014,NUTS,2010,UKD,1,178.0
2015,NUTS,2010,UKD,1,18.0
2016,NUTS,2010,UKD,1,18.0
2017,NUTS,2010,UKD,1,21.0
2018,NUTS,2010,UKD,1,23.0
2010,NUTS,2010,UKD1,2,15.0
2011,NUTS,2010,UKD1,2,13.0
2012,NUTS,2010,UKD1,2,14.0
2013,NUTS,2010,UKD1,2,0.0
2014,NUTS,2010,UKD1,2,0.0
2015,NUTS,2010,UKD1,2,1.0
2016,NUTS,2010,UKD1,2,1.0
2017,NUTS,2010,UKD1,2,1.0
2018,NUTS,2010,UKD1,2,1.0
2010,NUTS,2010,UKD3,2,0.0
2011,NUTS,2010,UKD3,2,0.0
2012,NUTS,2010,UKD3,2,0.0
2013,NUTS,2010,UKD3,2,5.0
2014,NUTS,2010,UKD3,2,5.0
2015,NUTS,2010,UKD3,2,2.0
2016,NUTS,2010,UKD3,2,2.0
2017,NUTS,2010,UKD3,2,2.0
2018,NUTS,2010,UKD3,2,3.0
2010,NUTS,2010,UKD4,2,24.0
2011,NUTS,2010,UKD4,2,21.0
2012,NUTS,2010,UKD4,2,22.0
2013,NUTS,2010,UKD4,2,3.0
2014,NUTS,2010,UKD4,2,3.0
2015,NUTS,2010,UKD4,2,0.0
2016,NUTS,2010,UKD4,2,0.0
2017,NUTS,2010,UKD4,2,0.0
2018,NUTS,2010,UKD4,2,0.0
2010,NUTS,2010,UKD6,2,5.0
2011,NUTS,2010,UKD6,2,4.0
2012,NUTS,2010,UKD6,2,4.0
2013,NUTS,2010,UKD6,2,4.0
2014,NUTS,2010,UKD6,2,4.0
2015,NUTS,2010,UKD6,2,4.0
2016,NUTS,2010,UKD6,2,4.0
2017,NUTS,2010,UKD6,2,5.0
2018,NUTS,2010,UKD6,2,5.0
2010,NUTS,2010,UKD7,2,5.0
2011,NUTS,2010,UKD7,2,4.0
2012,NUTS,2010,UKD7,2,4.0
2013,NUTS,2010,UKD7,2,176.0
2014,NUTS,2010,UKD7,2,167.0
2015,NUTS,2010,UKD7,2,11.0
2016,NUTS,2010,UKD7,2,12.0
2017,NUTS,2010,UKD7,2,14.0
2018,NUTS,2010,UKD7,2,15.0
2010,NUTS,2010,UKE,1,17.0
2011,NUTS,2010,UKE,1,15.0
2012,NUTS,2010,UKE,1,16.0
2013,NUTS,2010,UKE,1,50.0
2014,NUTS,2010,UKE,1,47.0
2015,NUTS,2010,UKE,1,43.0
2016,NUTS,2010,UKE,1,44.0
2017,NUTS,2010,UKE,1,52.0
2018,NUTS,2010,UKE,1,56.0
2010,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.0
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.0
2010,NUTS,2010,UKE2,2,0.0
2011,NUTS,2010,UKE2,2,0.0
2012,NUTS,2010,UKE2,2,0.0
2013,NUTS,2010,UKE2,2,2.0
2014,NUTS,2010,UKE2,2,2.0
2015,NUTS,2010,UKE2,2,0.0
2016,NUTS,2010,UKE2,2,0.0
2017,NUTS,2010,UKE2,2,0.0
2018,NUTS,2010,UKE2,2,0.0
2010,NUTS,2010,UKE3,2,17.0
2011,NUTS,2010,UKE3,2,15.0
2012,NUTS,2010,UKE3,2,16.0
2013,NUTS,2010,UKE3,2,19.0
2014,NUTS,2010,UKE3,2,18.0
2015,NUTS,2010,UKE3,2,41.0
2016,NUTS,2010,UKE3,2,42.0
2017,NUTS,2010,UKE3,2,49.0
2018,NUTS,2010,UKE3,2,53.0
2010,NUTS,2010,UKE4,2,0.0
2011,NUTS,2010,UKE4,2,0.0
2012,NUTS,2010,UKE4,2,0.0
2013,NUTS,2010,UKE4,2,29.0
2014,NUTS,2010,UKE4,2,27.0
2015,NUTS,2010,UKE4,2,2.0
2016,NUTS,2010,UKE4,2,2.0
