year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_t_fte_rse
2010,NUTS,2010,ITF4,2,718.0
2011,NUTS,2010,ITF4,2,702.0
2012,NUTS,2010,ITF4,2,731.0
2013,NUTS,2010,ITF4,2,788.0
2014,NUTS,2010,ITF4,2,862.0
2015,NUTS,2010,ITF4,2,890.0
2016,NUTS,2010,ITF4,2,831.0
2017,NUTS,2010,ITF4,2,892.0
2018,NUTS,2010,ITF4,2,896.0
2019,NUTS,2010,ITF4,2,931.0
2000,NUTS,2010,ITF5,2,131.0
2003,NUTS,2010,ITF5,2,67.0
2004,NUTS,2010,ITF5,2,67.0
2005,NUTS,2010,ITF5,2,69.0
2007,NUTS,2010,ITF5,2,212.0
2008,NUTS,2010,ITF5,2,227.0
2009,NUTS,2010,ITF5,2,178.0
2010,NUTS,2010,ITF5,2,227.0
2011,NUTS,2010,ITF5,2,252.0
2012,NUTS,2010,ITF5,2,265.0
2013,NUTS,2010,ITF5,2,276.0
2014,NUTS,2010,ITF5,2,271.0
2015,NUTS,2010,ITF5,2,293.0
2016,NUTS,2010,ITF5,2,287.0
2017,NUTS,2010,ITF5,2,302.0
2018,NUTS,2010,ITF5,2,297.0
2019,NUTS,2010,ITF5,2,326.0
2000,NUTS,2010,ITF6,2,88.0
2003,NUTS,2010,ITF6,2,108.0
2004,NUTS,2010,ITF6,2,127.0
2005,NUTS,2010,ITF6,2,136.0
2007,NUTS,2010,ITF6,2,150.0
2008,NUTS,2010,ITF6,2,135.0
2009,NUTS,2010,ITF6,2,133.0
2010,NUTS,2010,ITF6,2,117.0
2011,NUTS,2010,ITF6,2,170.0
2012,NUTS,2010,ITF6,2,211.0
2013,NUTS,2010,ITF6,2,250.0
2014,NUTS,2010,ITF6,2,257.0
2015,NUTS,2010,ITF6,2,344.0
2016,NUTS,2010,ITF6,2,259.0
2017,NUTS,2010,ITF6,2,260.0
2018,NUTS,2010,ITF6,2,252.0
2019,NUTS,2010,ITF6,2,252.0
2000,NUTS,2010,ITG,1,604.0
2003,NUTS,2010,ITG,1,707.0
2004,NUTS,2010,ITG,1,778.0
2005,NUTS,2010,ITG,1,806.0
2007,NUTS,2010,ITG,1,646.0
2008,NUTS,2010,ITG,1,829.0
2009,NUTS,2010,ITG,1,939.0
2010,NUTS,2010,ITG,1,1046.0
2011,NUTS,2010,ITG,1,1254.0
2012,NUTS,2010,ITG,1,1512.0
2013,NUTS,2010,ITG,1,1664.0
2014,NUTS,2010,ITG,1,1750.0
2015,NUTS,2010,ITG,1,1753.0
2016,NUTS,2010,ITG,1,1689.0
2017,NUTS,2010,ITG,1,1775.0
2018,NUTS,2010,ITG,1,1826.0
2019,NUTS,2010,ITG,1,1792.0
2000,NUTS,2010,ITG1,2,415.0
2003,NUTS,2010,ITG1,2,481.0
2004,NUTS,2010,ITG1,2,552.0
2005,NUTS,2010,ITG1,2,578.0
2007,NUTS,2010,ITG1,2,486.0
2008,NUTS,2010,ITG1,2,582.0
2009,NUTS,2010,ITG1,2,632.0
2010,NUTS,2010,ITG1,2,783.0
2011,NUTS,2010,ITG1,2,833.0
2012,NUTS,2010,ITG1,2,1055.0
2013,NUTS,2010,ITG1,2,1194.0
2014,NUTS,2010,ITG1,2,1241.0
2015,NUTS,2010,ITG1,2,1246.0
2016,NUTS,2010,ITG1,2,1215.0
2017,NUTS,2010,ITG1,2,1308.0
2018,NUTS,2010,ITG1,2,1371.0
2019,NUTS,2010,ITG1,2,1313.0
2000,NUTS,2010,ITG2,2,189.0
2003,NUTS,2010,ITG2,2,226.0
2004,NUTS,2010,ITG2,2,226.0
2005,NUTS,2010,ITG2,2,228.0
2007,NUTS,2010,ITG2,2,161.0
2008,NUTS,2010,ITG2,2,247.0
2009,NUTS,2010,ITG2,2,307.0
2010,NUTS,2010,ITG2,2,263.0
2011,NUTS,2010,ITG2,2,420.0
2012,NUTS,2010,ITG2,2,457.0
2013,NUTS,2010,ITG2,2,470.0
2014,NUTS,2010,ITG2,2,509.0
2015,NUTS,2010,ITG2,2,507.0
2016,NUTS,2010,ITG2,2,474.0
2017,NUTS,2010,ITG2,2,467.0
2018,NUTS,2010,ITG2,2,455.0
2019,NUTS,2010,ITG2,2,479.0
2000,NUTS,2010,ITH,1,1912.0
2003,NUTS,2010,ITH,1,1821.0
2004,NUTS,2010,ITH,1,2175.0
2005,NUTS,2010,ITH,1,2359.0
2007,NUTS,2010,ITH,1,3755.0
2008,NUTS,2010,ITH,1,3022.0
2009,NUTS,2010,ITH,1,3212.0
2010,NUTS,2010,ITH,1,3587.0
2011,NUTS,2010,ITH,1,3934.0
2012,NUTS,2010,ITH,1,4353.0
2013,NUTS,2010,ITH,1,4615.0
2014,NUTS,2010,ITH,1,4232.0
2015,NUTS,2010,ITH,1,4207.0
2016,NUTS,2010,ITH,1,4286.0
2017,NUTS,2010,ITH,1,4374.0
2018,NUTS,2010,ITH,1,4491.0
2019,NUTS,2010,ITH,1,4545.0
2003,NUTS,2010,ITH1,2,3.0
2004,NUTS,2010,ITH1,2,67.0
2005,NUTS,2010,ITH1,2,67.0
2007,NUTS,2010,ITH1,2,67.0
2008,NUTS,2010,ITH1,2,87.0
2009,NUTS,2010,ITH1,2,89.0
2010,NUTS,2010,ITH1,2,228.0
2011,NUTS,2010,ITH1,2,285.0
2012,NUTS,2010,ITH1,2,314.0
2013,NUTS,2010,ITH1,2,343.0
2014,NUTS,2010,ITH1,2,33.0
2015,NUTS,2010,ITH1,2,18.0
2016,NUTS,2010,ITH1,2,29.0
2017,NUTS,2010,ITH1,2,20.0
2018,NUTS,2010,ITH1,2,108.0
2019,NUTS,2010,ITH1,2,115.0
2003,NUTS,2010,ITH2,2,459.0
2004,NUTS,2010,ITH2,2,525.0
2005,NUTS,2010,ITH2,2,527.0
2007,NUTS,2010,ITH2,2,544.0
2008,NUTS,2010,ITH2,2,499.0
2009,NUTS,2010,ITH2,2,565.0
2010,NUTS,2010,ITH2,2,561.0
2011,NUTS,2010,ITH2,2,637.0
2012,NUTS,2010,ITH2,2,655.0
2013,NUTS,2010,ITH2,2,775.0
2014,NUTS,2010,ITH2,2,743.0
2015,NUTS,2010,ITH2,2,686.0
2016,NUTS,2010,ITH2,2,691.0
2017,NUTS,2010,ITH2,2,743.0
2018,NUTS,2010,ITH2,2,721.0
2019,NUTS,2010,ITH2,2,732.0
2000,NUTS,2010,ITH3,2,366.0
2003,NUTS,2010,ITH3,2,441.0
2004,NUTS,2010,ITH3,2,459.0
2005,NUTS,2010,ITH3,2,458.0
2007,NUTS,2010,ITH3,2,651.0
2008,NUTS,2010,ITH3,2,585.0
2009,NUTS,2010,ITH3,2,701.0
2010,NUTS,2010,ITH3,2,611.0
2011,NUTS,2010,ITH3,2,685.0
2012,NUTS,2010,ITH3,2,844.0
2013,NUTS,2010,ITH3,2,878.0
2014,NUTS,2010,ITH3,2,810.0
2015,NUTS,2010,ITH3,2,792.0
2016,NUTS,2010,ITH3,2,797.0
2017,NUTS,2010,ITH3,2,806.0
2018,NUTS,2010,ITH3,2,871.0
2019,NUTS,2010,ITH3,2,889.0
2000,NUTS,2010,ITH4,2,342.0
2003,NUTS,2010,ITH4,2,213.0
2004,NUTS,2010,ITH4,2,280.0
2005,NUTS,2010,ITH4,2,335.0
2007,NUTS,2010,ITH4,2,173.0
2008,NUTS,2010,ITH4,2,319.0
2009,NUTS,2010,ITH4,2,325.0
2010,NUTS,2010,ITH4,2,449.0
2011,NUTS,2010,ITH4,2,723.0
2012,NUTS,2010,ITH4,2,697.0
2013,NUTS,2010,ITH4,2,679.0
2014,NUTS,2010,ITH4,2,793.0
2015,NUTS,2010,ITH4,2,793.0
2016,NUTS,2010,ITH4,2,911.0
2017,NUTS,2010,ITH4,2,931.0
2018,NUTS,2010,ITH4,2,874.0
2019,NUTS,2010,ITH4,2,866.0
2000,NUTS,2010,ITH5,2,994.0
2003,NUTS,2010,ITH5,2,705.0
2004,NUTS,2010,ITH5,2,844.0
2005,NUTS,2010,ITH5,2,972.0
2007,NUTS,2010,ITH5,2,2320.0
2008,NUTS,2010,ITH5,2,1532.0
2009,NUTS,2010,ITH5,2,1532.0
2010,NUTS,2010,ITH5,2,1738.0
2011,NUTS,2010,ITH5,2,1605.0
2012,NUTS,2010,ITH5,2,1843.0
2013,NUTS,2010,ITH5,2,1941.0
2014,NUTS,2010,ITH5,2,1853.0
2015,NUTS,2010,ITH5,2,1919.0
2016,NUTS,2010,ITH5,2,1858.0
2017,NUTS,2010,ITH5,2,1874.0
2018,NUTS,2010,ITH5,2,1916.0
2019,NUTS,2010,ITH5,2,1943.0
2000,NUTS,2010,ITI,1,6613.0
2003,NUTS,2010,ITI,1,7782.0
2004,NUTS,2010,ITI,1,7298.0
2005,NUTS,2010,ITI,1,7356.0
2007,NUTS,2010,ITI,1,8176.0
2008,NUTS,2010,ITI,1,6940.0
2009,NUTS,2010,ITI,1,7334.0
2010,NUTS,2010,ITI,1,7357.0
2011,NUTS,2010,ITI,1,7910.0
2012,NUTS,2010,ITI,1,8195.0
2013,NUTS,2010,ITI,1,8228.0
2014,NUTS,2010,ITI,1,8099.0
2015,NUTS,2010,ITI,1,8146.0
2016,NUTS,2010,ITI,1,8512.0
2017,NUTS,2010,ITI,1,8659.0
2018,NUTS,2010,ITI,1,8851.0
2019,NUTS,2010,ITI,1,8995.0
2000,NUTS,2010,ITI1,2,865.0
2003,NUTS,2010,ITI1,2,993.0
2004,NUTS,2010,ITI1,2,1062.0
2005,NUTS,2010,ITI1,2,1202.0
2007,NUTS,2010,ITI1,2,1116.0
2008,NUTS,2010,ITI1,2,1055.0
2009,NUTS,2010,ITI1,2,1152.0
2010,NUTS,2010,ITI1,2,1194.0
2011,NUTS,2010,ITI1,2,1467.0
2012,NUTS,2010,ITI1,2,1584.0
2013,NUTS,2010,ITI1,2,1804.0
2014,NUTS,2010,ITI1,2,1722.0
2015,NUTS,2010,ITI1,2,1669.0
2016,NUTS,2010,ITI1,2,1804.0
2017,NUTS,2010,ITI1,2,1775.0
2018,NUTS,2010,ITI1,2,1874.0
2019,NUTS,2010,ITI1,2,1835.0
2000,NUTS,2010,ITI2,2,107.0
2003,NUTS,2010,ITI2,2,66.0
2004,NUTS,2010,ITI2,2,70.0
2005,NUTS,2010,ITI2,2,71.0
2007,NUTS,2010,ITI2,2,145.0
2008,NUTS,2010,ITI2,2,120.0
2009,NUTS,2010,ITI2,2,82.0
2010,NUTS,2010,ITI2,2,97.0
2011,NUTS,2010,ITI2,2,117.0
2012,NUTS,2010,ITI2,2,153.0
2013,NUTS,2010,ITI2,2,151.0
2014,NUTS,2010,ITI2,2,156.0
2015,NUTS,2010,ITI2,2,173.0
2016,NUTS,2010,ITI2,2,187.0
2017,NUTS,2010,ITI2,2,151.0
2018,NUTS,2010,ITI2,2,150.0
2019,NUTS,2010,ITI2,2,192.0
2000,NUTS,2010,ITI3,2,96.0
2003,NUTS,2010,ITI3,2,92.0
2004,NUTS,2010,ITI3,2,92.0
2005,NUTS,2010,ITI3,2,86.0
2007,NUTS,2010,ITI3,2,93.0
2008,NUTS,2010,ITI3,2,74.0
2009,NUTS,2010,ITI3,2,64.0
2010,NUTS,2010,ITI3,2,62.0
2011,NUTS,2010,ITI3,2,68.0
2012,NUTS,2010,ITI3,2,86.0
2013,NUTS,2010,ITI3,2,117.0
2014,NUTS,2010,ITI3,2,110.0
2015,NUTS,2010,ITI3,2,121.0
2016,NUTS,2010,ITI3,2,120.0
2017,NUTS,2010,ITI3,2,108.0
2018,NUTS,2010,ITI3,2,133.0
2019,NUTS,2010,ITI3,2,130.0
2000,NUTS,2010,ITI4,2,5545.0
2003,NUTS,2010,ITI4,2,6631.0
2004,NUTS,2010,ITI4,2,6074.0
2005,NUTS,2010,ITI4,2,5997.0
2007,NUTS,2010,ITI4,2,6823.0
2008,NUTS,2010,ITI4,2,5691.0
2009,NUTS,2010,ITI4,2,6036.0
2010,NUTS,2010,ITI4,2,6005.0
2011,NUTS,2010,ITI4,2,6258.0
2012,NUTS,2010,ITI4,2,6372.0
2013,NUTS,2010,ITI4,2,6156.0
2014,NUTS,2010,ITI4,2,6111.0
2015,NUTS,2010,ITI4,2,6183.0
2016,NUTS,2010,ITI4,2,6400.0
2017,NUTS,2010,ITI4,2,6625.0
2018,NUTS,2010,ITI4,2,6695.0
2019,NUTS,2010,ITI4,2,6838.0
1980,NUTS,2010,JP,0,28792.0
1981,NUTS,2010,JP,0,29011.0
1982,NUTS,2010,JP,0,28831.0
1983,NUTS,2010,JP,0,28761.0
1984,NUTS,2010,JP,0,28818.0
1985,NUTS,2010,JP,0,28890.0
1986,NUTS,2010,JP,0,28909.0
1987,NUTS,2010,JP,0,28909.0
1988,NUTS,2010,JP,0,29288.0
1989,NUTS,2010,JP,0,29322.0
1990,NUTS,2010,JP,0,29516.0
1991,NUTS,2010,JP,0,29603.0
1992,NUTS,2010,JP,0,29894.0
1993,NUTS,2010,JP,0,29907.0
1994,NUTS,2010,JP,0,30263.0
1995,NUTS,2010,JP,0,30346.0
1996,NUTS,2010,JP,0,30241.0
1997,NUTS,2010,JP,0,30212.0
1998,NUTS,2010,JP,0,30910.0
1999,NUTS,2010,JP,0,30987.0
2000,NUTS,2010,JP,0,31228.0
2001,NUTS,2010,JP,0,33750.0
2002,NUTS,2010,JP,0,33891.0
2003,NUTS,2010,JP,0,33711.0
2004,NUTS,2010,JP,0,33894.0
2005,NUTS,2010,JP,0,34035.0
2006,NUTS,2010,JP,0,33593.0
2007,NUTS,2010,JP,0,32705.0
2008,NUTS,2010,JP,0,32050.0
2009,NUTS,2010,JP,0,32715.0
2010,NUTS,2010,JP,0,32422.0
2011,NUTS,2010,JP,0,32164.0
2012,NUTS,2010,JP,0,31567.0
2013,NUTS,2010,JP,0,30904.0
2014,NUTS,2010,JP,0,30373.0
2015,NUTS,2010,JP,0,30242.0
2016,NUTS,2010,JP,0,30238.0
2017,NUTS,2010,JP,0,30610.0
2018,NUTS,2010,JP,0,30585.0
2019,NUTS,2010,JP,0,30532.0
1995,NUTS,2010,KR,0,12711.0
1996,NUTS,2010,KR,0,12322.0
1997,NUTS,2010,KR,0,12323.0
1998,NUTS,2010,KR,0,10098.0
1999,NUTS,2010,KR,0,11745.0
2000,NUTS,2010,KR,0,11564.0
2001,NUTS,2010,KR,0,12040.0
2002,NUTS,2010,KR,0,11356.0
2003,NUTS,2010,KR,0,11974.0
2004,NUTS,2010,KR,0,12166.0
2005,NUTS,2010,KR,0,12791.0
2006,NUTS,2010,KR,0,14054.0
2007,NUTS,2010,KR,0,15859.0
2008,NUTS,2010,KR,0,15552.0
2009,NUTS,2010,KR,0,18217.0
2010,NUTS,2010,KR,0,19753.0
2011,NUTS,2010,KR,0,21203.0
2012,NUTS,2010,KR,0,22204.0
2013,NUTS,2010,KR,0,23292.0
2014,NUTS,2010,KR,0,24750.0
2015,NUTS,2010,KR,0,26431.0
2016,NUTS,2010,KR,0,27170.0
2017,NUTS,2010,KR,0,27185.0
2018,NUTS,2010,KR,0,27364.0
2019,NUTS,2010,KR,0,28686.0
1996,NUTS,2010,LT,0,2915.0
1997,NUTS,2010,LT,0,3004.0
1998,NUTS,2010,LT,0,2949.0
1999,NUTS,2010,LT,0,2838.0
2000,NUTS,2010,LT,0,2557.0
2001,NUTS,2010,LT,0,2432.0
2002,NUTS,2010,LT,0,1871.0
2003,NUTS,2010,LT,0,1686.0
2004,NUTS,2010,LT,0,1676.0
2005,NUTS,2010,LT,0,1805.0
2006,NUTS,2010,LT,0,1651.0
2007,NUTS,2010,LT,0,1653.0
2008,NUTS,2010,LT,0,1643.0
2009,NUTS,2010,LT,0,1733.0
2010,NUTS,2010,LT,0,1467.0
2011,NUTS,2010,LT,0,1376.0
2012,NUTS,2010,LT,0,1372.0
2013,NUTS,2010,LT,0,1395.0
2014,NUTS,2010,LT,0,1400.0
2015,NUTS,2010,LT,0,1449.0
2016,NUTS,2010,LT,0,1577.0
2017,NUTS,2010,LT,0,1613.0
2018,NUTS,2010,LT,0,1584.0
2019,NUTS,2010,LT,0,1536.0
2020,NUTS,2010,LT,0,1543.0
2015,NUTS,2010,LT01,2,1160.0
2016,NUTS,2010,LT01,2,1148.0
2017,NUTS,2010,LT01,2,1185.0
2018,NUTS,2010,LT01,2,1190.0
2019,NUTS,2010,LT01,2,1164.0
2015,NUTS,2010,LT02,2,289.0
2016,NUTS,2010,LT02,2,429.0
2017,NUTS,2010,LT02,2,428.0
2018,NUTS,2010,LT02,2,395.0
2019,NUTS,2010,LT02,2,372.0
2000,NUTS,2010,LU,0,225.0
2001,NUTS,2010,LU,0,278.0
2002,NUTS,2010,LU,0,285.0
2003,NUTS,2010,LU,0,325.0
2004,NUTS,2010,LU,0,342.0
2005,NUTS,2010,LU,0,374.0
2006,NUTS,2010,LU,0,435.0
2007,NUTS,2010,LU,0,503.0
2008,NUTS,2010,LU,0,553.0
2009,NUTS,2010,LU,0,597.0
2010,NUTS,2010,LU,0,662.0
2011,NUTS,2010,LU,0,747.0
2012,NUTS,2010,LU,0,732.0
2013,NUTS,2010,LU,0,733.0
2014,NUTS,2010,LU,0,708.0
2015,NUTS,2010,LU,0,617.0
2016,NUTS,2010,LU,0,601.0
2017,NUTS,2010,LU,0,612.0
2018,NUTS,2010,LU,0,644.0
2019,NUTS,2010,LU,0,662.0
2020,NUTS,2010,LU,0,657.0
1993,NUTS,2010,LV,0,1589.0
1994,NUTS,2010,LV,0,1344.0
1995,NUTS,2010,LV,0,1349.0
1996,NUTS,2010,LV,0,1302.0
1997,NUTS,2010,LV,0,1031.0
1998,NUTS,2010,LV,0,821.0
1999,NUTS,2010,LV,0,752.0
2000,NUTS,2010,LV,0,662.0
2001,NUTS,2010,LV,0,571.0
2002,NUTS,2010,LV,0,549.0
2003,NUTS,2010,LV,0,517.0
2004,NUTS,2010,LV,0,490.0
2005,NUTS,2010,LV,0,589.0
2006,NUTS,2010,LV,0,598.0
2007,NUTS,2010,LV,0,744.0
2008,NUTS,2010,LV,0,851.0
2009,NUTS,2010,LV,0,708.0
2010,NUTS,2010,LV,0,635.0
2011,NUTS,2010,LV,0,686.0
2012,NUTS,2010,LV,0,703.0
2013,NUTS,2010,LV,0,707.0
2014,NUTS,2010,LV,0,681.0
2015,NUTS,2010,LV,0,691.0
2016,NUTS,2010,LV,0,626.0
2017,NUTS,2010,LV,0,571.0
2018,NUTS,2010,LV,0,572.0
2019,NUTS,2010,LV,0,566.0
2020,NUTS,2010,LV,0,619.0
2011,NUTS,2010,ME,0,109.0
2013,NUTS,2010,ME,0,97.0
2014,NUTS,2010,ME,0,97.0
2015,NUTS,2010,ME,0,94.0
2016,NUTS,2010,ME,0,73.0
2017,NUTS,2010,ME,0,100.0
2018,NUTS,2010,ME,0,103.0
2019,NUTS,2010,ME,0,177.0
2005,NUTS,2010,MK,0,457.0
2006,NUTS,2010,MK,0,462.0
2007,NUTS,2010,MK,0,446.0
2008,NUTS,2010,MK,0,440.0
2009,NUTS,2010,MK,0,384.0
2010,NUTS,2010,MK,0,419.0
2011,NUTS,2010,MK,0,230.0
2012,NUTS,2010,MK,0,389.0
2013,NUTS,2010,MK,0,344.0
2014,NUTS,2010,MK,0,354.0
2015,NUTS,2010,MK,0,188.0
2016,NUTS,2010,MK,0,220.0
2017,NUTS,2010,MK,0,189.0
2018,NUTS,2010,MK,0,185.0
2019,NUTS,2010,MK,0,177.0
2020,NUTS,2010,MK,0,171.0
2002,NUTS,2010,MT,0,22.0
2003,NUTS,2010,MT,0,9.0
2004,NUTS,2010,MT,0,19.0
2005,NUTS,2010,MT,0,18.0
2006,NUTS,2010,MT,0,27.0
2007,NUTS,2010,MT,0,15.0
2008,NUTS,2010,MT,0,30.0
2009,NUTS,2010,MT,0,31.0
2010,NUTS,2010,MT,0,23.0
2011,NUTS,2010,MT,0,24.0
2012,NUTS,2010,MT,0,27.0
2013,NUTS,2010,MT,0,17.0
2014,NUTS,2010,MT,0,18.0
2015,NUTS,2010,MT,0,20.0
2016,NUTS,2010,MT,0,16.0
2017,NUTS,2010,MT,0,15.0
2018,NUTS,2010,MT,0,16.0
2019,NUTS,2010,MT,0,10.0
2020,NUTS,2010,MT,0,8.0
1981,NUTS,2010,NL,0,4541.0
1983,NUTS,2010,NL,0,5020.0
1985,NUTS,2010,NL,0,5670.0
1987,NUTS,2010,NL,0,6050.0
1989,NUTS,2010,NL,0,6750.0
1993,NUTS,2010,NL,0,7260.0
1994,NUTS,2010,NL,0,7650.0
1995,NUTS,2010,NL,0,7830.0
1996,NUTS,2010,NL,0,7831.0
1997,NUTS,2010,NL,0,7817.0
1998,NUTS,2010,NL,0,7996.0
1999,NUTS,2010,NL,0,6829.0
2000,NUTS,2010,NL,0,5952.0
2001,NUTS,2010,NL,0,6799.0
2002,NUTS,2010,NL,0,6790.0
2003,NUTS,2010,NL,0,7672.0
2004,NUTS,2010,NL,0,7752.0
2005,NUTS,2010,NL,0,7028.0
2006,NUTS,2010,NL,0,7131.0
2007,NUTS,2010,NL,0,6977.0
2008,NUTS,2010,NL,0,7000.0
2009,NUTS,2010,NL,0,6820.0
2010,NUTS,2010,NL,0,6959.0
2011,NUTS,2010,NL,0,6761.0
2012,NUTS,2010,NL,0,8581.0
2013,NUTS,2010,NL,0,5560.0
2014,NUTS,2010,NL,0,5413.0
2015,NUTS,2010,NL,0,5538.0
2016,NUTS,2010,NL,0,5668.0
2017,NUTS,2010,NL,0,5563.0
2018,NUTS,2010,NL,0,5845.0
2019,NUTS,2010,NL,0,6083.0
2020,NUTS,2010,NL,0,5982.0
2000,NUTS,2010,NL1,1,68.0
2001,NUTS,2010,NL1,1,145.0
2000,NUTS,2010,NL11,2,21.0
2001,NUTS,2010,NL11,2,85.0
2000,NUTS,2010,NL12,2,39.0
2001,NUTS,2010,NL12,2,49.0
2002,NUTS,2010,NL12,2,20.0
2000,NUTS,2010,NL13,2,7.0
2001,NUTS,2010,NL13,2,10.0
2002,NUTS,2010,NL13,2,16.0
2002,NUTS,2010,NL2,1,1982.0
2002,NUTS,2010,NL21,2,141.0
2002,NUTS,2010,NL22,2,1214.0
2000,NUTS,2010,NL23,2,828.0
2001,NUTS,2010,NL23,2,523.0
2002,NUTS,2010,NL23,2,626.0
2000,NUTS,2010,NL3,1,4178.0
2001,NUTS,2010,NL3,1,4510.0
2002,NUTS,2010,NL3,1,4359.0
2005,NUTS,2010,NL3,1,4979.0
2007,NUTS,2010,NL3,1,5060.0
2009,NUTS,2010,NL3,1,4850.0
2011,NUTS,2010,NL3,1,4952.0
2012,NUTS,2010,NL3,1,5689.0
2001,NUTS,2010,NL31,2,961.0
2002,NUTS,2010,NL31,2,962.0
2000,NUTS,2010,NL32,2,1191.0
2001,NUTS,2010,NL32,2,1247.0
2002,NUTS,2010,NL32,2,1293.0
2000,NUTS,2010,NL33,2,2128.0
2001,NUTS,2010,NL33,2,2288.0
2002,NUTS,2010,NL33,2,2063.0
2001,NUTS,2010,NL34,2,14.0
2002,NUTS,2010,NL34,2,40.0
2000,NUTS,2010,NL41,2,249.0
2001,NUTS,2010,NL41,2,252.0
2002,NUTS,2010,NL41,2,237.0
1981,NUTS,2010,NO,0,1386.0
1983,NUTS,2010,NO,0,1527.0
1985,NUTS,2010,NO,0,1553.0
1987,NUTS,2010,NO,0,1865.0
1989,NUTS,2010,NO,0,2423.0
1991,NUTS,2010,NO,0,2582.0
1993,NUTS,2010,NO,0,2885.0
1995,NUTS,2010,NO,0,3015.0
1997,NUTS,2010,NO,0,3051.0
1999,NUTS,2010,NO,0,3037.0
2001,NUTS,2010,NO,0,3082.0
2003,NUTS,2010,NO,0,3258.0
2004,NUTS,2010,NO,0,3300.0
2005,NUTS,2010,NO,0,3449.0
2006,NUTS,2010,NO,0,3530.0
2007,NUTS,2010,NO,0,3878.0
2008,NUTS,2010,NO,0,3930.0
2009,NUTS,2010,NO,0,4450.0
2010,NUTS,2010,NO,0,4479.0
2011,NUTS,2010,NO,0,4601.0
2012,NUTS,2010,NO,0,4654.0
2013,NUTS,2010,NO,0,4705.0
2014,NUTS,2010,NO,0,4627.0
2015,NUTS,2010,NO,0,4735.0
2016,NUTS,2010,NO,0,4788.0
2017,NUTS,2010,NO,0,4752.0
2018,NUTS,2010,NO,0,4607.0
2019,NUTS,2010,NO,0,4522.0
2020,NUTS,2010,NO,0,4556.0
1981,NUTS,2010,NO0,1,1386.0
1983,NUTS,2010,NO0,1,1527.0
1985,NUTS,2010,NO0,1,1553.0
1987,NUTS,2010,NO0,1,1865.0
1989,NUTS,2010,NO0,1,2423.0
1991,NUTS,2010,NO0,1,2582.0
1993,NUTS,2010,NO0,1,2885.0
1995,NUTS,2010,NO0,1,3015.0
1997,NUTS,2010,NO0,1,3051.0
1999,NUTS,2010,NO0,1,3037.0
2001,NUTS,2010,NO0,1,3082.0
2003,NUTS,2010,NO0,1,3258.0
2004,NUTS,2010,NO0,1,3300.0
2005,NUTS,2010,NO0,1,3449.0
2006,NUTS,2010,NO0,1,3530.0
2007,NUTS,2010,NO0,1,3878.0
2008,NUTS,2010,NO0,1,3930.0
2009,NUTS,2010,NO0,1,4450.0
2010,NUTS,2010,NO0,1,4479.0
2011,NUTS,2010,NO0,1,4601.0
2012,NUTS,2010,NO0,1,4654.0
2013,NUTS,2010,NO0,1,4705.0
2014,NUTS,2010,NO0,1,4627.0
2015,NUTS,2010,NO0,1,4735.0
2016,NUTS,2010,NO0,1,4788.0
2017,NUTS,2010,NO0,1,4752.0
2018,NUTS,2010,NO0,1,4607.0
2019,NUTS,2010,NO0,1,4522.0
2001,NUTS,2010,NO01,2,1868.0
2003,NUTS,2010,NO01,2,1928.0
2005,NUTS,2010,NO01,2,2061.0
2007,NUTS,2010,NO01,2,2293.0
2008,NUTS,2010,NO01,2,2376.0
2009,NUTS,2010,NO01,2,2525.0
2010,NUTS,2010,NO01,2,2532.0
2011,NUTS,2010,NO01,2,2578.0
2012,NUTS,2010,NO01,2,2602.0
2013,NUTS,2010,NO01,2,2665.0
2014,NUTS,2010,NO01,2,2612.0
2015,NUTS,2010,NO01,2,2726.0
2016,NUTS,2010,NO01,2,2706.0
2017,NUTS,2010,NO01,2,2580.0
2018,NUTS,2010,NO01,2,2627.0
2019,NUTS,2010,NO01,2,2646.0
2001,NUTS,2010,NO02,2,62.0
2003,NUTS,2010,NO02,2,63.0
2005,NUTS,2010,NO02,2,85.0
2007,NUTS,2010,NO02,2,93.0
2008,NUTS,2010,NO02,2,86.0
2009,NUTS,2010,NO02,2,88.0
2010,NUTS,2010,NO02,2,97.0
2011,NUTS,2010,NO02,2,104.0
2012,NUTS,2010,NO02,2,110.0
2013,NUTS,2010,NO02,2,113.0
2014,NUTS,2010,NO02,2,114.0
2015,NUTS,2010,NO02,2,109.0
2016,NUTS,2010,NO02,2,119.0
2017,NUTS,2010,NO02,2,129.0
2018,NUTS,2010,NO02,2,136.0
2019,NUTS,2010,NO02,2,114.0
2001,NUTS,2010,NO03,2,162.0
2003,NUTS,2010,NO03,2,185.0
2005,NUTS,2010,NO03,2,201.0
2007,NUTS,2010,NO03,2,254.0
2008,NUTS,2010,NO03,2,242.0
2009,NUTS,2010,NO03,2,241.0
2010,NUTS,2010,NO03,2,278.0
2011,NUTS,2010,NO03,2,277.0
2012,NUTS,2010,NO03,2,298.0
2013,NUTS,2010,NO03,2,296.0
2014,NUTS,2010,NO03,2,283.0
2015,NUTS,2010,NO03,2,303.0
2016,NUTS,2010,NO03,2,322.0
2017,NUTS,2010,NO03,2,329.0
2018,NUTS,2010,NO03,2,319.0
2019,NUTS,2010,NO03,2,301.0
2001,NUTS,2010,NO04,2,74.0
2003,NUTS,2010,NO04,2,98.0
2005,NUTS,2010,NO04,2,108.0
