year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_cte
2007,NUTS,2010,PT11,2,0.497
2008,NUTS,2010,PT11,2,0.559
2009,NUTS,2010,PT11,2,0.269
2010,NUTS,2010,PT11,2,0.108
2011,NUTS,2010,PT11,2,0.52
2012,NUTS,2010,PT11,2,0.453
2007,NUTS,2010,PT111,3,2.129
2008,NUTS,2010,PT111,3,4.024
2011,NUTS,2010,PT111,3,2.038
2009,NUTS,2010,PT112,3,2.443
1993,NUTS,2010,PT114,3,0.841
2003,NUTS,2010,PT114,3,0.393
2007,NUTS,2010,PT114,3,0.156
2008,NUTS,2010,PT114,3,0.388
2010,NUTS,2010,PT114,3,0.31
2011,NUTS,2010,PT114,3,1.102
2012,NUTS,2010,PT114,3,1.299
1992,NUTS,2010,PT115,3,0.969
2005,NUTS,2010,PT116,3,3.126
2006,NUTS,2010,PT116,3,3.523
2007,NUTS,2010,PT116,3,4.027
2008,NUTS,2010,PT116,3,2.088
2004,NUTS,2010,PT16,2,0.319
2005,NUTS,2010,PT16,2,1.968
2006,NUTS,2010,PT16,2,2.204
2007,NUTS,2010,PT16,2,3.292
2008,NUTS,2010,PT16,2,1.743
2009,NUTS,2010,PT16,2,0.214
2010,NUTS,2010,PT16,2,1.711
2011,NUTS,2010,PT16,2,1.428
2012,NUTS,2010,PT16,2,0.432
2004,NUTS,2010,PT161,3,0.642
2005,NUTS,2010,PT161,3,7.364
2006,NUTS,2010,PT161,3,2.947
2007,NUTS,2010,PT161,3,2.867
2008,NUTS,2010,PT161,3,4.884
2009,NUTS,2010,PT161,3,0.843
2010,NUTS,2010,PT161,3,10.222
2011,NUTS,2010,PT161,3,3.4
2005,NUTS,2010,PT162,3,4.044
2006,NUTS,2010,PT162,3,8.817
2007,NUTS,2010,PT162,3,14.597
2008,NUTS,2010,PT162,3,1.725
2011,NUTS,2010,PT162,3,3.004
2012,NUTS,2010,PT162,3,3.033
2006,NUTS,2010,PT164,3,1.844
2007,NUTS,2010,PT164,3,1.852
2008,NUTS,2010,PT165,3,0.462
2009,NUTS,2010,PT165,3,0.607
2011,NUTS,2010,PT165,3,3.602
2004,NUTS,2010,PT16A,3,5.413
2005,NUTS,2010,PT16A,3,4.356
2006,NUTS,2010,PT16A,3,8.769
2007,NUTS,2010,PT16A,3,13.775
2008,NUTS,2010,PT16A,3,10.866
2008,NUTS,2010,PT16B,3,1.4
2007,NUTS,2010,PT16C,3,0.894
1992,NUTS,2010,PT17,2,0.236
1998,NUTS,2010,PT17,2,0.645
1999,NUTS,2010,PT17,2,0.127
2000,NUTS,2010,PT17,2,0.572
2001,NUTS,2010,PT17,2,0.754
2002,NUTS,2010,PT17,2,0.373
2003,NUTS,2010,PT17,2,1.11
2004,NUTS,2010,PT17,2,0.949
2005,NUTS,2010,PT17,2,7.638
2006,NUTS,2010,PT17,2,4.88
2007,NUTS,2010,PT17,2,4.004
2008,NUTS,2010,PT17,2,1.549
2009,NUTS,2010,PT17,2,1.254
2010,NUTS,2010,PT17,2,0.328
2011,NUTS,2010,PT17,2,1.626
2012,NUTS,2010,PT17,2,0.531
1992,NUTS,2010,PT171,3,0.317
1998,NUTS,2010,PT171,3,0.878
2000,NUTS,2010,PT171,3,0.26
2001,NUTS,2010,PT171,3,0.516
2002,NUTS,2010,PT171,3,0.511
2003,NUTS,2010,PT171,3,1.521
2004,NUTS,2010,PT171,3,1.301
2005,NUTS,2010,PT171,3,9.715
2006,NUTS,2010,PT171,3,6.484
2007,NUTS,2010,PT171,3,5.122
2008,NUTS,2010,PT171,3,2.135
2009,NUTS,2010,PT171,3,1.566
2010,NUTS,2010,PT171,3,0.452
2011,NUTS,2010,PT171,3,2.247
2012,NUTS,2010,PT171,3,0.734
1999,NUTS,2010,PT172,3,0.476
2000,NUTS,2010,PT172,3,1.424
2001,NUTS,2010,PT172,3,1.404
2005,NUTS,2010,PT172,3,2.06
2006,NUTS,2010,PT172,3,0.601
2007,NUTS,2010,PT172,3,1.034
2009,NUTS,2010,PT172,3,0.43
2002,NUTS,2010,PT18,2,0.322
2010,NUTS,2010,PT18,2,0.223
2002,NUTS,2010,PT181,3,2.5
2010,NUTS,2010,PT185,3,0.687
2002,NUTS,2010,PT2,1,4.123
2008,NUTS,2010,PT2,1,1.339
2002,NUTS,2010,PT20,2,4.123
2008,NUTS,2010,PT20,2,1.339
2002,NUTS,2010,PT200,3,4.123
2008,NUTS,2010,PT200,3,1.339
2003,NUTS,2010,PT3,1,3.98
2011,NUTS,2010,PT3,1,3.732
2003,NUTS,2010,PT30,2,3.98
2011,NUTS,2010,PT30,2,3.732
2003,NUTS,2010,PT300,3,3.98
2011,NUTS,2010,PT300,3,3.732
1997,NUTS,2010,RO,0,0.044
2001,NUTS,2010,RO,0,0.045
2002,NUTS,2010,RO,0,0.031
2003,NUTS,2010,RO,0,0.061
2004,NUTS,2010,RO,0,0.078
2006,NUTS,2010,RO,0,0.094
2007,NUTS,2010,RO,0,0.383
2008,NUTS,2010,RO,0,0.416
2009,NUTS,2010,RO,0,0.342
2010,NUTS,2010,RO,0,0.156
2011,NUTS,2010,RO,0,0.115
2012,NUTS,2010,RO,0,0.183
2007,NUTS,2010,RO1,1,0.286
2009,NUTS,2010,RO1,1,0.191
2007,NUTS,2010,RO12,2,0.594
2009,NUTS,2010,RO12,2,0.396
2009,NUTS,2010,RO125,3,1.152
2007,NUTS,2010,RO126,3,3.545
2009,NUTS,2010,RO126,3,0.777
2006,NUTS,2010,RO2,1,0.05
2007,NUTS,2010,RO2,1,0.076
2009,NUTS,2010,RO2,1,0.076
2006,NUTS,2010,RO21,2,0.088
2007,NUTS,2010,RO21,2,0.134
2009,NUTS,2010,RO21,2,0.134
2007,NUTS,2010,RO215,3,0.707
2009,NUTS,2010,RO215,3,0.707
2006,NUTS,2010,RO216,3,0.717
1997,NUTS,2010,RO3,1,0.172
2001,NUTS,2010,RO3,1,0.174
2002,NUTS,2010,RO3,1,0.12
2003,NUTS,2010,RO3,1,0.149
2004,NUTS,2010,RO3,1,0.3
2006,NUTS,2010,RO3,1,0.302
2007,NUTS,2010,RO3,1,0.56
2008,NUTS,2010,RO3,1,1.279
2009,NUTS,2010,RO3,1,0.783
2010,NUTS,2010,RO3,1,0.573
2011,NUTS,2010,RO3,1,0.181
2012,NUTS,2010,RO3,1,0.679
2006,NUTS,2010,RO31,2,0.099
2007,NUTS,2010,RO31,2,0.203
2012,NUTS,2010,RO31,2,0.105
2006,NUTS,2010,RO313,3,0.615
2007,NUTS,2010,RO316,3,0.815
2012,NUTS,2010,RO316,3,0.433
1997,NUTS,2010,RO32,2,0.433
2001,NUTS,2010,RO32,2,0.44
2002,NUTS,2010,RO32,2,0.303
2003,NUTS,2010,RO32,2,0.376
2004,NUTS,2010,RO32,2,0.756
2006,NUTS,2010,RO32,2,0.6
2007,NUTS,2010,RO32,2,1.089
2008,NUTS,2010,RO32,2,3.158
2009,NUTS,2010,RO32,2,1.922
2010,NUTS,2010,RO32,2,1.402
2011,NUTS,2010,RO32,2,0.441
2012,NUTS,2010,RO32,2,1.461
1997,NUTS,2010,RO321,3,0.493
2001,NUTS,2010,RO321,3,0.501
2002,NUTS,2010,RO321,3,0.346
2003,NUTS,2010,RO321,3,0.43
2004,NUTS,2010,RO321,3,0.865
2006,NUTS,2010,RO321,3,0.689
2007,NUTS,2010,RO321,3,1.252
2008,NUTS,2010,RO321,3,3.642
2009,NUTS,2010,RO321,3,1.97
2010,NUTS,2010,RO321,3,1.63
2011,NUTS,2010,RO321,3,0.516
2012,NUTS,2010,RO321,3,1.765
2009,NUTS,2010,RO322,3,1.62
2003,NUTS,2010,RO4,1,0.117
2007,NUTS,2010,RO4,1,0.119
2008,NUTS,2010,RO4,1,0.238
2009,NUTS,2010,RO4,1,0.28
2011,NUTS,2010,RO4,1,0.241
2007,NUTS,2010,RO41,2,0.219
2009,NUTS,2010,RO41,2,0.368
2007,NUTS,2010,RO411,3,0.7
2009,NUTS,2010,RO411,3,0.466
2009,NUTS,2010,RO412,3,1.322
2003,NUTS,2010,RO42,2,0.256
2008,NUTS,2010,RO42,2,0.519
2009,NUTS,2010,RO42,2,0.171
2011,NUTS,2010,RO42,2,0.523
2008,NUTS,2010,RO423,3,2.127
2003,NUTS,2010,RO424,3,0.755
2009,NUTS,2010,RO424,3,0.488
2011,NUTS,2010,RO424,3,1.474
1990,NUTS,2010,SE,0,4.906
1991,NUTS,2010,SE,0,5.702
1992,NUTS,2010,SE,0,11.496
1993,NUTS,2010,SE,0,9.938
1994,NUTS,2010,SE,0,14.658
1995,NUTS,2010,SE,0,21.165
1996,NUTS,2010,SE,0,25.358
1997,NUTS,2010,SE,0,36.771
1998,NUTS,2010,SE,0,37.239
1999,NUTS,2010,SE,0,46.292
2000,NUTS,2010,SE,0,46.959
2001,NUTS,2010,SE,0,32.448
2002,NUTS,2010,SE,0,28.444
2003,NUTS,2010,SE,0,36.208
2004,NUTS,2010,SE,0,37.11
2005,NUTS,2010,SE,0,41.292
2006,NUTS,2010,SE,0,51.281
2007,NUTS,2010,SE,0,60.943
2008,NUTS,2010,SE,0,58.366
2009,NUTS,2010,SE,0,46.774
2010,NUTS,2010,SE,0,49.36
2011,NUTS,2010,SE,0,51.775
2012,NUTS,2010,SE,0,46.279
2000,NUTS,2010,SE1,1,74.912
2001,NUTS,2010,SE1,1,57.639
2002,NUTS,2010,SE1,1,35.628
2003,NUTS,2010,SE1,1,49.584
2004,NUTS,2010,SE1,1,51.66
2005,NUTS,2010,SE1,1,60.934
2006,NUTS,2010,SE1,1,72.065
2007,NUTS,2010,SE1,1,96.093
2008,NUTS,2010,SE1,1,96.325
2009,NUTS,2010,SE1,1,79.153
2010,NUTS,2010,SE1,1,84.562
2011,NUTS,2010,SE1,1,81.334
2012,NUTS,2010,SE1,1,74.096
2000,NUTS,2010,SE11,2,118.234
2001,NUTS,2010,SE11,2,88.426
2002,NUTS,2010,SE11,2,54.446
2003,NUTS,2010,SE11,2,82.839
2004,NUTS,2010,SE11,2,79.232
2005,NUTS,2010,SE11,2,92.872
2006,NUTS,2010,SE11,2,109.532
2007,NUTS,2010,SE11,2,144.247
2008,NUTS,2010,SE11,2,153.146
2009,NUTS,2010,SE11,2,121.655
2010,NUTS,2010,SE11,2,126.903
2011,NUTS,2010,SE11,2,121.689
2012,NUTS,2010,SE11,2,109.994
2000,NUTS,2010,SE110,3,118.234
2001,NUTS,2010,SE110,3,88.426
2002,NUTS,2010,SE110,3,54.446
2003,NUTS,2010,SE110,3,82.839
2004,NUTS,2010,SE110,3,79.232
2005,NUTS,2010,SE110,3,92.872
2006,NUTS,2010,SE110,3,109.532
2007,NUTS,2010,SE110,3,144.247
2008,NUTS,2010,SE110,3,153.146
2009,NUTS,2010,SE110,3,121.655
2010,NUTS,2010,SE110,3,126.903
2011,NUTS,2010,SE110,3,121.689
2012,NUTS,2010,SE110,3,109.994
2000,NUTS,2010,SE12,2,22.498
2001,NUTS,2010,SE12,2,20.019
2002,NUTS,2010,SE12,2,12.516
2003,NUTS,2010,SE12,2,8.647
2004,NUTS,2010,SE12,2,17.684
2005,NUTS,2010,SE12,2,21.439
2006,NUTS,2010,SE12,2,25.42
2007,NUTS,2010,SE12,2,35.5
2008,NUTS,2010,SE12,2,24.138
2009,NUTS,2010,SE12,2,24.677
2010,NUTS,2010,SE12,2,29.706
2011,NUTS,2010,SE12,2,28.504
2012,NUTS,2010,SE12,2,26.526
2000,NUTS,2010,SE121,3,45.791
2001,NUTS,2010,SE121,3,16.826
2002,NUTS,2010,SE121,3,16.856
2003,NUTS,2010,SE121,3,18.148
2004,NUTS,2010,SE121,3,28.619
2005,NUTS,2010,SE121,3,38.273
2006,NUTS,2010,SE121,3,54.145
2007,NUTS,2010,SE121,3,70.235
2008,NUTS,2010,SE121,3,45.04
2009,NUTS,2010,SE121,3,57.001
2010,NUTS,2010,SE121,3,48.81
2011,NUTS,2010,SE121,3,60.914
2012,NUTS,2010,SE121,3,57.496
2000,NUTS,2010,SE122,3,4.338
2001,NUTS,2010,SE122,3,2.929
2004,NUTS,2010,SE122,3,7.681
2005,NUTS,2010,SE122,3,3.83
2007,NUTS,2010,SE122,3,0.76
2008,NUTS,2010,SE122,3,0.754
2010,NUTS,2010,SE122,3,1.227
2000,NUTS,2010,SE123,3,38.097
2001,NUTS,2010,SE123,3,42.957
2002,NUTS,2010,SE123,3,28.47
2003,NUTS,2010,SE123,3,13.908
2004,NUTS,2010,SE123,3,37.19
2005,NUTS,2010,SE123,3,42.189
2006,NUTS,2010,SE123,3,45.111
2007,NUTS,2010,SE123,3,59.502
2008,NUTS,2010,SE123,3,44.248
2009,NUTS,2010,SE123,3,41.307
2010,NUTS,2010,SE123,3,60.289
2011,NUTS,2010,SE123,3,54.743
2012,NUTS,2010,SE123,3,34.611
2001,NUTS,2010,SE124,3,7.31
2002,NUTS,2010,SE124,3,3.661
2003,NUTS,2010,SE124,3,1.829
2005,NUTS,2010,SE124,3,4.855
2006,NUTS,2010,SE124,3,3.648
2007,NUTS,2010,SE124,3,0.909
2010,NUTS,2010,SE124,3,3.586
2012,NUTS,2010,SE124,3,0.497
2000,NUTS,2010,SE125,3,13.079
2001,NUTS,2010,SE125,3,17.517
2002,NUTS,2010,SE125,3,3.877
2003,NUTS,2010,SE125,3,5.137
2004,NUTS,2010,SE125,3,2.576
2005,NUTS,2010,SE125,3,3.831
2006,NUTS,2010,SE125,3,8.914
2007,NUTS,2010,SE125,3,25.474
2008,NUTS,2010,SE125,3,14.728
2009,NUTS,2010,SE125,3,8.001
2010,NUTS,2010,SE125,3,11.935
2011,NUTS,2010,SE125,3,2.967
2012,NUTS,2010,SE125,3,28.829
2000,NUTS,2010,SE2,1,32.248
2001,NUTS,2010,SE2,1,20.662
2002,NUTS,2010,SE2,1,29.612
2003,NUTS,2010,SE2,1,35.112
2004,NUTS,2010,SE2,1,36.075
2005,NUTS,2010,SE2,1,37.917
2006,NUTS,2010,SE2,1,48.295
2007,NUTS,2010,SE2,1,48.14
2008,NUTS,2010,SE2,1,44.204
2009,NUTS,2010,SE2,1,32.963
2010,NUTS,2010,SE2,1,34.204
2011,NUTS,2010,SE2,1,40.57
2012,NUTS,2010,SE2,1,37.036
2000,NUTS,2010,SE21,2,2.192
2001,NUTS,2010,SE21,2,1.781
2003,NUTS,2010,SE21,2,2.51
2004,NUTS,2010,SE21,2,3.344
2005,NUTS,2010,SE21,2,2.788
2006,NUTS,2010,SE21,2,5.462
2007,NUTS,2010,SE21,2,5.397
2008,NUTS,2010,SE21,2,1.453
2009,NUTS,2010,SE21,2,2.884
2010,NUTS,2010,SE21,2,1.642
2011,NUTS,2010,SE21,2,3.179
2012,NUTS,2010,SE21,2,1.931
2000,NUTS,2010,SE211,3,0.764
2001,NUTS,2010,SE211,3,0.519
2003,NUTS,2010,SE211,3,3.049
2004,NUTS,2010,SE211,3,3.043
2005,NUTS,2010,SE211,3,4.555
2006,NUTS,2010,SE211,3,6.057
2007,NUTS,2010,SE211,3,6.032
2008,NUTS,2010,SE211,3,2.008
2009,NUTS,2010,SE211,3,2.983
2010,NUTS,2010,SE211,3,2.976
2012,NUTS,2010,SE211,3,4.646
2000,NUTS,2010,SE212,3,5.645
2001,NUTS,2010,SE212,3,4.246
2004,NUTS,2010,SE212,3,5.635
2005,NUTS,2010,SE212,3,2.973
2006,NUTS,2010,SE212,3,7.678
2007,NUTS,2010,SE212,3,7.404
2008,NUTS,2010,SE212,3,2.766
2009,NUTS,2010,SE212,3,1.811
2000,NUTS,2010,SE213,3,2.114
2001,NUTS,2010,SE213,3,2.124
2003,NUTS,2010,SE213,3,4.262
2004,NUTS,2010,SE213,3,2.852
2005,NUTS,2010,SE213,3,0.853
2006,NUTS,2010,SE213,3,4.275
2009,NUTS,2010,SE213,3,4.285
2010,NUTS,2010,SE213,3,1.412
2011,NUTS,2010,SE213,3,11.048
2007,NUTS,2010,SE214,3,17.453
2000,NUTS,2010,SE22,2,66.831
2001,NUTS,2010,SE22,2,34.067
2002,NUTS,2010,SE22,2,68.569
2003,NUTS,2010,SE22,2,82.164
2004,NUTS,2010,SE22,2,76.141
2005,NUTS,2010,SE22,2,82.486
2006,NUTS,2010,SE22,2,114.925
2007,NUTS,2010,SE22,2,114.691
2008,NUTS,2010,SE22,2,106.331
2009,NUTS,2010,SE22,2,70.782
2010,NUTS,2010,SE22,2,71.861
2011,NUTS,2010,SE22,2,93.516
2012,NUTS,2010,SE22,2,91.208
2000,NUTS,2010,SE221,3,14.606
2001,NUTS,2010,SE221,3,12.767
2002,NUTS,2010,SE221,3,21.664
2003,NUTS,2010,SE221,3,20.017
2004,NUTS,2010,SE221,3,21.683
2005,NUTS,2010,SE221,3,33.725
2006,NUTS,2010,SE221,3,18.78
2007,NUTS,2010,SE221,3,1.123
2008,NUTS,2010,SE221,3,39.5
2009,NUTS,2010,SE221,3,48.076
2010,NUTS,2010,SE221,3,43.712
2011,NUTS,2010,SE221,3,49.404
2012,NUTS,2010,SE221,3,6.537
2000,NUTS,2010,SE224,3,73.831
2001,NUTS,2010,SE224,3,36.904
2002,NUTS,2010,SE224,3,74.76
2003,NUTS,2010,SE224,3,90.299
2004,NUTS,2010,SE224,3,83.222
2005,NUTS,2010,SE224,3,88.8
2006,NUTS,2010,SE224,3,127.306
2007,NUTS,2010,SE224,3,129.211
2008,NUTS,2010,SE224,3,114.795
2009,NUTS,2010,SE224,3,73.636
2010,NUTS,2010,SE224,3,75.358
2011,NUTS,2010,SE224,3,98.952
2012,NUTS,2010,SE224,3,101.546
2000,NUTS,2010,SE23,2,20.86
2001,NUTS,2010,SE23,2,19.478
2002,NUTS,2010,SE23,2,14.683
2003,NUTS,2010,SE23,2,15.548
2004,NUTS,2010,SE23,2,21.572
2005,NUTS,2010,SE23,2,21.111
2006,NUTS,2010,SE23,2,18.701
2007,NUTS,2010,SE23,2,18.247
2008,NUTS,2010,SE23,2,17.273
2009,NUTS,2010,SE23,2,18.162
2010,NUTS,2010,SE23,2,20.415
2011,NUTS,2010,SE23,2,17.38
2012,NUTS,2010,SE23,2,11.869
2000,NUTS,2010,SE231,3,15.354
2001,NUTS,2010,SE231,3,9.709
2002,NUTS,2010,SE231,3,17.242
2003,NUTS,2010,SE231,3,9.585
2004,NUTS,2010,SE231,3,15.534
2005,NUTS,2010,SE231,3,12.826
2006,NUTS,2010,SE231,3,11.964
2007,NUTS,2010,SE231,3,13.467
2008,NUTS,2010,SE231,3,12.629
2009,NUTS,2010,SE231,3,16.18
2010,NUTS,2010,SE231,3,19.304
2011,NUTS,2010,SE231,3,16.963
2000,NUTS,2010,SE232,3,21.871
2001,NUTS,2010,SE232,3,21.276
2002,NUTS,2010,SE232,3,14.212
2003,NUTS,2010,SE232,3,16.655
2004,NUTS,2010,SE232,3,22.693
2005,NUTS,2010,SE232,3,22.649
2006,NUTS,2010,SE232,3,19.968
2007,NUTS,2010,SE232,3,19.145
2008,NUTS,2010,SE232,3,18.148
2009,NUTS,2010,SE232,3,18.535
2010,NUTS,2010,SE232,3,20.625
2011,NUTS,2010,SE232,3,17.459
2012,NUTS,2010,SE232,3,14.12
2000,NUTS,2010,SE3,1,23.824
2001,NUTS,2010,SE3,1,9.106
2002,NUTS,2010,SE3,1,11.668
2003,NUTS,2010,SE3,1,11.07
2004,NUTS,2010,SE3,1,9.095
2005,NUTS,2010,SE3,1,9.624
2006,NUTS,2010,SE3,1,15.734
2007,NUTS,2010,SE3,1,18.243
2008,NUTS,2010,SE3,1,13.501
2009,NUTS,2010,SE3,1,11.275
2010,NUTS,2010,SE3,1,10.938
2011,NUTS,2010,SE3,1,13.157
2012,NUTS,2010,SE3,1,5.993
2000,NUTS,2010,SE31,2,13.331
2001,NUTS,2010,SE31,2,6.402
2002,NUTS,2010,SE31,2,3.317
2003,NUTS,2010,SE31,2,3.023
2004,NUTS,2010,SE31,2,1.209
2005,NUTS,2010,SE31,2,3.026
2006,NUTS,2010,SE31,2,3.273
2007,NUTS,2010,SE31,2,6.304
2008,NUTS,2010,SE31,2,4.521
2009,NUTS,2010,SE31,2,5.235
2010,NUTS,2010,SE31,2,3.838
2011,NUTS,2010,SE31,2,7.051
2012,NUTS,2010,SE31,2,1.817
2000,NUTS,2010,SE311,3,34.96
2001,NUTS,2010,SE311,3,19.382
2002,NUTS,2010,SE311,3,8.214
2003,NUTS,2010,SE311,3,3.657
2004,NUTS,2010,SE311,3,3.655
2006,NUTS,2010,SE311,3,4.391
2007,NUTS,2010,SE311,3,2.121
2008,NUTS,2010,SE311,3,5.478
2009,NUTS,2010,SE311,3,1.829
2010,NUTS,2010,SE311,3,4.282
2011,NUTS,2010,SE311,3,13.101
2012,NUTS,2010,SE311,3,1.21
2000,NUTS,2010,SE312,3,5.346
2003,NUTS,2010,SE312,3,3.615
2005,NUTS,2010,SE312,3,7.245
2006,NUTS,2010,SE312,3,3.626
2007,NUTS,2010,SE312,3,7.254
2009,NUTS,2010,SE312,3,7.25
2010,NUTS,2010,SE312,3,3.617
2002,NUTS,2010,SE313,3,1.797
2003,NUTS,2010,SE313,3,1.805
2005,NUTS,2010,SE313,3,1.808
2006,NUTS,2010,SE313,3,1.812
2007,NUTS,2010,SE313,3,9.505
2008,NUTS,2010,SE313,3,8.093
2009,NUTS,2010,SE313,3,6.596
2010,NUTS,2010,SE313,3,3.62
2011,NUTS,2010,SE313,3,8.137
2012,NUTS,2010,SE313,3,4.237
2000,NUTS,2010,SE32,2,5.263
2001,NUTS,2010,SE32,2,3.984
2002,NUTS,2010,SE32,2,3.211
2003,NUTS,2010,SE32,2,1.343
2005,NUTS,2010,SE32,2,1.345
2006,NUTS,2010,SE32,2,2.347
2007,NUTS,2010,SE32,2,4.043
2008,NUTS,2010,SE32,2,5.94
2009,NUTS,2010,SE32,2,5.861
2010,NUTS,2010,SE32,2,2.488
2011,NUTS,2010,SE32,2,3.385
2012,NUTS,2010,SE32,2,2.931
2000,NUTS,2010,SE321,3,8.022
2001,NUTS,2010,SE321,3,6.075
2002,NUTS,2010,SE321,3,0.816
2003,NUTS,2010,SE321,3,2.047
2006,NUTS,2010,SE321,3,3.569
2007,NUTS,2010,SE321,3,6.148
2008,NUTS,2010,SE321,3,9.037
2009,NUTS,2010,SE321,3,8.916
2010,NUTS,2010,SE321,3,3.785
2011,NUTS,2010,SE321,3,5.152
2012,NUTS,2010,SE321,3,4.46
2002,NUTS,2010,SE322,3,7.777
2005,NUTS,2010,SE322,3,3.924
2000,NUTS,2010,SE33,2,54.623
2001,NUTS,2010,SE33,2,17.25
2002,NUTS,2010,SE33,2,31.459
2003,NUTS,2010,SE33,2,31.266
2004,NUTS,2010,SE33,2,28.556
2005,NUTS,2010,SE33,2,26.361
2006,NUTS,2010,SE33,2,45.682
2007,NUTS,2010,SE33,2,47.913
2008,NUTS,2010,SE33,2,33.589
2009,NUTS,2010,SE33,2,25.065
2010,NUTS,2010,SE33,2,28.666
2011,NUTS,2010,SE33,2,30.183
2012,NUTS,2010,SE33,2,14.994
2000,NUTS,2010,SE331,3,7.791
2001,NUTS,2010,SE331,3,5.868
2002,NUTS,2010,SE331,3,10.321
2003,NUTS,2010,SE331,3,7.836
2004,NUTS,2010,SE331,3,9.767
2005,NUTS,2010,SE331,3,1.946
2007,NUTS,2010,SE331,3,13.588
2008,NUTS,2010,SE331,3,12.927
2010,NUTS,2010,SE331,3,3.868
2011,NUTS,2010,SE331,3,6.749
2012,NUTS,2010,SE331,3,13.171
2000,NUTS,2010,SE332,3,101.203
2001,NUTS,2010,SE332,3,28.606
2002,NUTS,2010,SE332,3,52.604
2003,NUTS,2010,SE332,3,54.843
2004,NUTS,2010,SE332,3,47.573
2005,NUTS,2010,SE332,3,51.191
2006,NUTS,2010,SE332,3,92.437
2007,NUTS,2010,SE332,3,83.014
2008,NUTS,2010,SE332,3,54.788
2009,NUTS,2010,SE332,3,50.946
2010,NUTS,2010,SE332,3,54.414
2011,NUTS,2010,SE332,3,54.624
2012,NUTS,2010,SE332,3,16.898
1993,NUTS,2010,SI,0,0.251
1994,NUTS,2010,SI,0,0.251
1997,NUTS,2010,SI,0,0.544
1998,NUTS,2010,SI,0,1.612
2000,NUTS,2010,SI,0,1.102
2001,NUTS,2010,SI,0,2.01
2002,NUTS,2010,SI,0,2.758
2003,NUTS,2010,SI,0,2.506
2004,NUTS,2010,SI,0,1.002
2005,NUTS,2010,SI,0,1.001
2006,NUTS,2010,SI,0,0.499
2007,NUTS,2010,SI,0,1.99
2008,NUTS,2010,SI,0,2.487
2009,NUTS,2010,SI,0,0.197
2010,NUTS,2010,SI,0,1.622
2011,NUTS,2010,SI,0,2.927
2012,NUTS,2010,SI,0,0.73
2000,NUTS,2010,SI0,1,1.102
2001,NUTS,2010,SI0,1,2.01
2002,NUTS,2010,SI0,1,2.758
2003,NUTS,2010,SI0,1,2.506
2004,NUTS,2010,SI0,1,1.002
2005,NUTS,2010,SI0,1,1.001
2006,NUTS,2010,SI0,1,0.499
2007,NUTS,2010,SI0,1,1.99
2008,NUTS,2010,SI0,1,2.487
2009,NUTS,2010,SI0,1,0.197
2010,NUTS,2010,SI0,1,1.539
2011,NUTS,2010,SI0,1,2.927
2012,NUTS,2010,SI0,1,0.73
2000,NUTS,2010,SI01,2,1.723
2001,NUTS,2010,SI01,2,0.927
2002,NUTS,2010,SI01,2,2.315
2004,NUTS,2010,SI01,2,0.464
2005,NUTS,2010,SI01,2,0.622
2007,NUTS,2010,SI01,2,0.648
2010,NUTS,2010,SI01,2,2.562
2011,NUTS,2010,SI01,2,1.08
2004,NUTS,2010,SI011,3,2.031
2005,NUTS,2010,SI011,3,2.689
2004,NUTS,2010,SI012,3,0.783
2010,NUTS,2010,SI012,3,3.093
2011,NUTS,2010,SI012,3,1.021
2011,NUTS,2010,SI013,3,4.552
2010,NUTS,2010,SI014,3,6.845
2005,NUTS,2010,SI015,3,7.245
2007,NUTS,2010,SI015,3,4.422
2011,NUTS,2010,SI015,3,11.307
2007,NUTS,2010,SI017,3,3.565
2000,NUTS,2010,SI02,2,0.363
2001,NUTS,2010,SI02,2,3.293
2002,NUTS,2010,SI02,2,3.282
2003,NUTS,2010,SI02,2,5.461
2004,NUTS,2010,SI02,2,1.635
2005,NUTS,2010,SI02,2,1.446
2006,NUTS,2010,SI02,2,1.082
2007,NUTS,2010,SI02,2,3.55
2008,NUTS,2010,SI02,2,5.348
2009,NUTS,2010,SI02,2,0.421
2010,NUTS,2010,SI02,2,0.385
2011,NUTS,2010,SI02,2,4.997
2012,NUTS,2010,SI02,2,1.544
2003,NUTS,2010,SI021,3,8.106
2004,NUTS,2010,SI021,3,0.768
2005,NUTS,2010,SI021,3,2.678
2007,NUTS,2010,SI021,3,5.755
2008,NUTS,2010,SI021,3,5.776
2010,NUTS,2010,SI021,3,0.378
2011,NUTS,2010,SI021,3,9.058
2012,NUTS,2010,SI021,3,2.181
2003,NUTS,2010,SI022,3,5.059
2004,NUTS,2010,SI022,3,3.184
2006,NUTS,2010,SI022,3,5.023
2007,NUTS,2010,SI022,3,2.001
2008,NUTS,2010,SI022,3,6.252
2009,NUTS,2010,SI022,3,1.982
2010,NUTS,2010,SI022,3,0.838
2004,NUTS,2010,SI023,3,4.176
2008,NUTS,2010,SI023,3,6.785
2012,NUTS,2010,SI023,3,2.768
1999,NUTS,2010,SK,0,0.185
2000,NUTS,2010,SK,0,0.046
2001,NUTS,2010,SK,0,0.247
2002,NUTS,2010,SK,0,0.046
2003,NUTS,2010,SK,0,0.372
2004,NUTS,2010,SK,0,0.404
2005,NUTS,2010,SK,0,0.341
2006,NUTS,2010,SK,0,0.605
2007,NUTS,2010,SK,0,0.713
2008,NUTS,2010,SK,0,0.404
