year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_gov_mio_nac
2018,NUTS,2010,EL65,2,17.98
2019,NUTS,2010,EL65,2,17.45
2015,NUTS,2010,ELZ,1,0.0
2018,NUTS,2010,ELZ,1,0.0
2015,NUTS,2010,ELZZ,2,0.0
2018,NUTS,2010,ELZZ,2,0.0
1981,NUTS,2010,ES,0,138.138
1982,NUTS,2010,ES,0,165.991
1983,NUTS,2010,ES,0,184.808
1984,NUTS,2010,ES,0,196.871
1985,NUTS,2010,ES,0,225.733
1986,NUTS,2010,ES,0,295.801
1987,NUTS,2010,ES,0,349.715
1988,NUTS,2010,ES,0,400.787
1989,NUTS,2010,ES,0,463.603
1990,NUTS,2010,ES,0,544.171
1991,NUTS,2010,ES,0,612.726
1992,NUTS,2010,ES,0,649.301
1993,NUTS,2010,ES,0,670.093
1994,NUTS,2010,ES,0,681.809
1995,NUTS,2010,ES,0,661.118
1996,NUTS,2010,ES,0,704.932
1997,NUTS,2010,ES,0,701.546
1998,NUTS,2010,ES,0,767.303
1999,NUTS,2010,ES,0,843.261
2000,NUTS,2010,ES,0,904.78
2001,NUTS,2010,ES,0,989.053
2002,NUTS,2010,ES,0,1107.815
2003,NUTS,2010,ES,0,1261.763
2004,NUTS,2010,ES,0,1427.504
2005,NUTS,2010,ES,0,1738.053
2006,NUTS,2010,ES,0,1970.824
2007,NUTS,2010,ES,0,2348.843
2008,NUTS,2010,ES,0,2672.288
2009,NUTS,2010,ES,0,2926.733
2010,NUTS,2010,ES,0,2930.562
2011,NUTS,2010,ES,0,2762.385
2012,NUTS,2010,ES,0,2556.646
2013,NUTS,2010,ES,0,2436.444
2014,NUTS,2010,ES,0,2408.695
2015,NUTS,2010,ES,0,2520.0
2016,NUTS,2010,ES,0,2453.0
2017,NUTS,2010,ES,0,2495.0
2018,NUTS,2010,ES,0,2515.0
2019,NUTS,2010,ES,0,2648.0
2020,NUTS,2010,ES,0,2753.0
1987,NUTS,2010,ES1,1,17.68
1988,NUTS,2010,ES1,1,21.57
1989,NUTS,2010,ES1,1,24.4
1990,NUTS,2010,ES1,1,26.15
1991,NUTS,2010,ES1,1,32.65
1992,NUTS,2010,ES1,1,30.13
1993,NUTS,2010,ES1,1,32.12
1994,NUTS,2010,ES1,1,32.05
1995,NUTS,2010,ES1,1,45.36
1996,NUTS,2010,ES1,1,48.38
1997,NUTS,2010,ES1,1,48.94
1998,NUTS,2010,ES1,1,47.2
1999,NUTS,2010,ES1,1,53.41
2000,NUTS,2010,ES1,1,59.278
2001,NUTS,2010,ES1,1,63.965
2002,NUTS,2010,ES1,1,64.5
2003,NUTS,2010,ES1,1,69.5
2004,NUTS,2010,ES1,1,88.6
2005,NUTS,2010,ES1,1,100.031
2006,NUTS,2010,ES1,1,119.867
2007,NUTS,2010,ES1,1,136.016
2008,NUTS,2010,ES1,1,137.747
2009,NUTS,2010,ES1,1,153.534
2010,NUTS,2010,ES1,1,151.155
2011,NUTS,2010,ES1,1,137.447
2012,NUTS,2010,ES1,1,
2013,NUTS,2010,ES1,1,117.963
2014,NUTS,2010,ES1,1,115.502
2015,NUTS,2010,ES1,1,127.0
2016,NUTS,2010,ES1,1,134.0
2017,NUTS,2010,ES1,1,132.0
2018,NUTS,2010,ES1,1,128.0
2019,NUTS,2010,ES1,1,130.0
1987,NUTS,2010,ES11,2,8.64
1988,NUTS,2010,ES11,2,12.53
1989,NUTS,2010,ES11,2,14.18
1990,NUTS,2010,ES11,2,15.23
1991,NUTS,2010,ES11,2,18.83
1992,NUTS,2010,ES11,2,17.54
1993,NUTS,2010,ES11,2,18.81
1994,NUTS,2010,ES11,2,15.45
1995,NUTS,2010,ES11,2,28.34
1996,NUTS,2010,ES11,2,30.22
1997,NUTS,2010,ES11,2,30.34
1998,NUTS,2010,ES11,2,29.2
1999,NUTS,2010,ES11,2,31.19
2000,NUTS,2010,ES11,2,35.984
2001,NUTS,2010,ES11,2,37.114
2002,NUTS,2010,ES11,2,38.3
2003,NUTS,2010,ES11,2,41.0
2004,NUTS,2010,ES11,2,58.6
2005,NUTS,2010,ES11,2,63.976
2006,NUTS,2010,ES11,2,75.306
2007,NUTS,2010,ES11,2,72.879
2008,NUTS,2010,ES11,2,77.511
2009,NUTS,2010,ES11,2,84.926
2010,NUTS,2010,ES11,2,84.742
2011,NUTS,2010,ES11,2,
2012,NUTS,2010,ES11,2,
2013,NUTS,2010,ES11,2,69.672
2014,NUTS,2010,ES11,2,69.72
2015,NUTS,2010,ES11,2,77.0
2016,NUTS,2010,ES11,2,82.0
2017,NUTS,2010,ES11,2,85.0
2018,NUTS,2010,ES11,2,85.0
2019,NUTS,2010,ES11,2,85.0
1987,NUTS,2010,ES12,2,4.95
1988,NUTS,2010,ES12,2,5.78
1989,NUTS,2010,ES12,2,7.41
1990,NUTS,2010,ES12,2,8.49
1991,NUTS,2010,ES12,2,8.94
1992,NUTS,2010,ES12,2,8.88
1993,NUTS,2010,ES12,2,9.15
1994,NUTS,2010,ES12,2,10.5
1995,NUTS,2010,ES12,2,10.36
1996,NUTS,2010,ES12,2,11.04
1997,NUTS,2010,ES12,2,11.19
1998,NUTS,2010,ES12,2,10.72
1999,NUTS,2010,ES12,2,12.68
2000,NUTS,2010,ES12,2,15.376
2001,NUTS,2010,ES12,2,16.702
2002,NUTS,2010,ES12,2,14.5
2003,NUTS,2010,ES12,2,17.5
2004,NUTS,2010,ES12,2,19.3
2005,NUTS,2010,ES12,2,23.103
2006,NUTS,2010,ES12,2,29.001
2007,NUTS,2010,ES12,2,41.511
2008,NUTS,2010,ES12,2,36.433
2009,NUTS,2010,ES12,2,38.36
2010,NUTS,2010,ES12,2,36.94
2011,NUTS,2010,ES12,2,
2012,NUTS,2010,ES12,2,28.566
2013,NUTS,2010,ES12,2,27.81
2014,NUTS,2010,ES12,2,26.808
2015,NUTS,2010,ES12,2,29.0
2016,NUTS,2010,ES12,2,29.0
2017,NUTS,2010,ES12,2,26.0
2018,NUTS,2010,ES12,2,24.0
2019,NUTS,2010,ES12,2,25.0
1987,NUTS,2010,ES13,2,4.08
1988,NUTS,2010,ES13,2,3.26
1989,NUTS,2010,ES13,2,2.81
1990,NUTS,2010,ES13,2,2.44
1991,NUTS,2010,ES13,2,4.88
1992,NUTS,2010,ES13,2,3.71
1993,NUTS,2010,ES13,2,4.15
1994,NUTS,2010,ES13,2,6.11
1995,NUTS,2010,ES13,2,6.67
1996,NUTS,2010,ES13,2,7.12
1997,NUTS,2010,ES13,2,7.41
1998,NUTS,2010,ES13,2,7.28
1999,NUTS,2010,ES13,2,9.54
2000,NUTS,2010,ES13,2,7.918
2001,NUTS,2010,ES13,2,10.149
2002,NUTS,2010,ES13,2,11.7
2003,NUTS,2010,ES13,2,11.0
2004,NUTS,2010,ES13,2,10.7
2005,NUTS,2010,ES13,2,12.952
2006,NUTS,2010,ES13,2,15.56
2007,NUTS,2010,ES13,2,21.626
2008,NUTS,2010,ES13,2,23.802
2009,NUTS,2010,ES13,2,30.248
2010,NUTS,2010,ES13,2,29.473
2011,NUTS,2010,ES13,2,28.662
2012,NUTS,2010,ES13,2,24.01
2013,NUTS,2010,ES13,2,20.481
2014,NUTS,2010,ES13,2,18.974
2015,NUTS,2010,ES13,2,20.0
2016,NUTS,2010,ES13,2,23.0
2017,NUTS,2010,ES13,2,21.0
2018,NUTS,2010,ES13,2,19.0
2019,NUTS,2010,ES13,2,20.0
1987,NUTS,2010,ES2,1,15.0
1988,NUTS,2010,ES2,1,18.42
1989,NUTS,2010,ES2,1,19.65
1990,NUTS,2010,ES2,1,22.13
1991,NUTS,2010,ES2,1,23.13
1992,NUTS,2010,ES2,1,30.36
1993,NUTS,2010,ES2,1,35.16
1994,NUTS,2010,ES2,1,28.87
1995,NUTS,2010,ES2,1,29.65
1996,NUTS,2010,ES2,1,31.62
1997,NUTS,2010,ES2,1,28.5
1998,NUTS,2010,ES2,1,35.84
1999,NUTS,2010,ES2,1,38.35
2000,NUTS,2010,ES2,1,38.425
2001,NUTS,2010,ES2,1,45.944
2002,NUTS,2010,ES2,1,45.2
2003,NUTS,2010,ES2,1,63.1
2004,NUTS,2010,ES2,1,83.9
2005,NUTS,2010,ES2,1,90.925
2006,NUTS,2010,ES2,1,127.489
2007,NUTS,2010,ES2,1,168.639
2008,NUTS,2010,ES2,1,179.394
2009,NUTS,2010,ES2,1,218.035
2010,NUTS,2010,ES2,1,212.47
2011,NUTS,2010,ES2,1,215.454
2012,NUTS,2010,ES2,1,215.516
2013,NUTS,2010,ES2,1,200.116
2014,NUTS,2010,ES2,1,196.681
2015,NUTS,2010,ES2,1,
2016,NUTS,2010,ES2,1,218.0
2017,NUTS,2010,ES2,1,210.0
2018,NUTS,2010,ES2,1,219.0
2019,NUTS,2010,ES2,1,228.0
1987,NUTS,2010,ES21,2,4.42
1988,NUTS,2010,ES21,2,4.35
1989,NUTS,2010,ES21,2,4.22
1990,NUTS,2010,ES21,2,5.18
1991,NUTS,2010,ES21,2,4.36
1992,NUTS,2010,ES21,2,4.35
1993,NUTS,2010,ES21,2,6.6
1994,NUTS,2010,ES21,2,5.96
1995,NUTS,2010,ES21,2,10.23
1996,NUTS,2010,ES21,2,10.91
1997,NUTS,2010,ES21,2,9.74
1998,NUTS,2010,ES21,2,9.14
1999,NUTS,2010,ES21,2,10.49
2000,NUTS,2010,ES21,2,13.183
2001,NUTS,2010,ES21,2,18.801
2002,NUTS,2010,ES21,2,20.7
2003,NUTS,2010,ES21,2,25.9
2004,NUTS,2010,ES21,2,29.9
2005,NUTS,2010,ES21,2,34.412
2006,NUTS,2010,ES21,2,39.263
2007,NUTS,2010,ES21,2,50.506
2008,NUTS,2010,ES21,2,63.984
2009,NUTS,2010,ES21,2,76.604
2010,NUTS,2010,ES21,2,78.632
2011,NUTS,2010,ES21,2,84.814
2012,NUTS,2010,ES21,2,97.298
2013,NUTS,2010,ES21,2,92.379
2014,NUTS,2010,ES21,2,91.75
2015,NUTS,2010,ES21,2,96.0
2016,NUTS,2010,ES21,2,96.0
2017,NUTS,2010,ES21,2,99.0
2018,NUTS,2010,ES21,2,96.0
2019,NUTS,2010,ES21,2,98.0
1987,NUTS,2010,ES22,2,0.01
1988,NUTS,2010,ES22,2,1.19
1989,NUTS,2010,ES22,2,3.09
1990,NUTS,2010,ES22,2,1.54
1991,NUTS,2010,ES22,2,2.37
1992,NUTS,2010,ES22,2,1.11
1993,NUTS,2010,ES22,2,1.22
1994,NUTS,2010,ES22,2,1.76
1995,NUTS,2010,ES22,2,2.48
1996,NUTS,2010,ES22,2,2.64
1997,NUTS,2010,ES22,2,1.78
1998,NUTS,2010,ES22,2,1.92
1999,NUTS,2010,ES22,2,1.65
2000,NUTS,2010,ES22,2,2.063
2001,NUTS,2010,ES22,2,0.961
2002,NUTS,2010,ES22,2,1.4
2003,NUTS,2010,ES22,2,8.1
2004,NUTS,2010,ES22,2,12.9
2005,NUTS,2010,ES22,2,8.607
2006,NUTS,2010,ES22,2,23.888
2007,NUTS,2010,ES22,2,36.192
2008,NUTS,2010,ES22,2,27.985
2009,NUTS,2010,ES22,2,36.5
2010,NUTS,2010,ES22,2,29.61
2011,NUTS,2010,ES22,2,37.068
2012,NUTS,2010,ES22,2,28.51
2013,NUTS,2010,ES22,2,25.065
2014,NUTS,2010,ES22,2,25.375
2015,NUTS,2010,ES22,2,
2016,NUTS,2010,ES22,2,27.0
2017,NUTS,2010,ES22,2,30.0
2018,NUTS,2010,ES22,2,32.0
2019,NUTS,2010,ES22,2,34.0
1987,NUTS,2010,ES23,2,0.7
1988,NUTS,2010,ES23,2,0.7
1989,NUTS,2010,ES23,2,0.65
1990,NUTS,2010,ES23,2,0.94
1991,NUTS,2010,ES23,2,1.44
1992,NUTS,2010,ES23,2,1.5
1993,NUTS,2010,ES23,2,2.85
1994,NUTS,2010,ES23,2,1.62
1995,NUTS,2010,ES23,2,1.69
1996,NUTS,2010,ES23,2,1.8
1997,NUTS,2010,ES23,2,1.99
1998,NUTS,2010,ES23,2,1.65
1999,NUTS,2010,ES23,2,1.83
2000,NUTS,2010,ES23,2,2.055
2001,NUTS,2010,ES23,2,1.801
2002,NUTS,2010,ES23,2,4.1
2003,NUTS,2010,ES23,2,4.6
2004,NUTS,2010,ES23,2,4.8
2005,NUTS,2010,ES23,2,4.534
2006,NUTS,2010,ES23,2,13.551
2007,NUTS,2010,ES23,2,16.518
2008,NUTS,2010,ES23,2,16.011
2009,NUTS,2010,ES23,2,20.914
2010,NUTS,2010,ES23,2,25.585
2011,NUTS,2010,ES23,2,22.319
2012,NUTS,2010,ES23,2,16.767
2013,NUTS,2010,ES23,2,14.993
2014,NUTS,2010,ES23,2,14.407
2015,NUTS,2010,ES23,2,15.0
2016,NUTS,2010,ES23,2,16.0
2017,NUTS,2010,ES23,2,16.0
2018,NUTS,2010,ES23,2,17.0
2019,NUTS,2010,ES23,2,16.0
1987,NUTS,2010,ES24,2,9.87
1988,NUTS,2010,ES24,2,12.18
1989,NUTS,2010,ES24,2,11.69
1990,NUTS,2010,ES24,2,14.48
1991,NUTS,2010,ES24,2,14.97
1992,NUTS,2010,ES24,2,23.4
1993,NUTS,2010,ES24,2,24.49
1994,NUTS,2010,ES24,2,19.53
1995,NUTS,2010,ES24,2,15.25
1996,NUTS,2010,ES24,2,16.26
1997,NUTS,2010,ES24,2,15.0
1998,NUTS,2010,ES24,2,23.13
1999,NUTS,2010,ES24,2,24.37
2000,NUTS,2010,ES24,2,21.124
2001,NUTS,2010,ES24,2,24.381
2002,NUTS,2010,ES24,2,19.0
2003,NUTS,2010,ES24,2,24.5
2004,NUTS,2010,ES24,2,36.3
2005,NUTS,2010,ES24,2,43.372
2006,NUTS,2010,ES24,2,50.787
2007,NUTS,2010,ES24,2,65.421
2008,NUTS,2010,ES24,2,71.414
2009,NUTS,2010,ES24,2,84.018
2010,NUTS,2010,ES24,2,78.643
2011,NUTS,2010,ES24,2,71.253
2012,NUTS,2010,ES24,2,72.941
2013,NUTS,2010,ES24,2,67.679
2014,NUTS,2010,ES24,2,65.149
2015,NUTS,2010,ES24,2,72.0
2016,NUTS,2010,ES24,2,79.0
2017,NUTS,2010,ES24,2,66.0
2018,NUTS,2010,ES24,2,74.0
2019,NUTS,2010,ES24,2,80.0
1987,NUTS,2010,ES3,1,213.97
1988,NUTS,2010,ES3,1,246.22
1989,NUTS,2010,ES3,1,287.75
1990,NUTS,2010,ES3,1,330.74
1991,NUTS,2010,ES3,1,374.6
1992,NUTS,2010,ES3,1,400.59
1993,NUTS,2010,ES3,1,405.43
1994,NUTS,2010,ES3,1,412.23
1995,NUTS,2010,ES3,1,340.76
1996,NUTS,2010,ES3,1,363.34
1997,NUTS,2010,ES3,1,356.72
1998,NUTS,2010,ES3,1,405.88
1999,NUTS,2010,ES3,1,443.39
2000,NUTS,2010,ES3,1,477.707
2001,NUTS,2010,ES3,1,510.605
2002,NUTS,2010,ES3,1,571.0
2003,NUTS,2010,ES3,1,592.2
2004,NUTS,2010,ES3,1,641.4
2005,NUTS,2010,ES3,1,740.737
2006,NUTS,2010,ES3,1,796.935
2007,NUTS,2010,ES3,1,890.326
2008,NUTS,2010,ES3,1,996.775
2009,NUTS,2010,ES3,1,1066.891
2010,NUTS,2010,ES3,1,1063.352
2011,NUTS,2010,ES3,1,1020.231
2012,NUTS,2010,ES3,1,908.312
2013,NUTS,2010,ES3,1,860.871
2014,NUTS,2010,ES3,1,857.166
2015,NUTS,2010,ES3,1,895.0
2016,NUTS,2010,ES3,1,865.0
2017,NUTS,2010,ES3,1,886.0
2018,NUTS,2010,ES3,1,888.0
2019,NUTS,2010,ES3,1,930.0
1987,NUTS,2010,ES30,2,213.97
1988,NUTS,2010,ES30,2,246.22
1989,NUTS,2010,ES30,2,287.75
1990,NUTS,2010,ES30,2,330.74
1991,NUTS,2010,ES30,2,374.6
1992,NUTS,2010,ES30,2,400.59
1993,NUTS,2010,ES30,2,405.43
1994,NUTS,2010,ES30,2,412.23
1995,NUTS,2010,ES30,2,340.76
1996,NUTS,2010,ES30,2,363.34
1997,NUTS,2010,ES30,2,356.72
1998,NUTS,2010,ES30,2,405.88
1999,NUTS,2010,ES30,2,443.39
2000,NUTS,2010,ES30,2,477.707
2001,NUTS,2010,ES30,2,510.605
2002,NUTS,2010,ES30,2,571.0
2003,NUTS,2010,ES30,2,592.2
2004,NUTS,2010,ES30,2,641.4
2005,NUTS,2010,ES30,2,740.737
2006,NUTS,2010,ES30,2,796.935
2007,NUTS,2010,ES30,2,890.326
2008,NUTS,2010,ES30,2,996.775
2009,NUTS,2010,ES30,2,1066.891
2010,NUTS,2010,ES30,2,1063.352
2011,NUTS,2010,ES30,2,1020.231
2012,NUTS,2010,ES30,2,908.312
2013,NUTS,2010,ES30,2,860.871
2014,NUTS,2010,ES30,2,857.166
2015,NUTS,2010,ES30,2,895.0
2016,NUTS,2010,ES30,2,865.0
2017,NUTS,2010,ES30,2,886.0
2018,NUTS,2010,ES30,2,888.0
2019,NUTS,2010,ES30,2,930.0
1987,NUTS,2010,ES4,1,11.25
1988,NUTS,2010,ES4,1,12.86
1989,NUTS,2010,ES4,1,14.24
1990,NUTS,2010,ES4,1,19.56
1991,NUTS,2010,ES4,1,22.57
1992,NUTS,2010,ES4,1,20.92
1993,NUTS,2010,ES4,1,20.53
1994,NUTS,2010,ES4,1,23.34
1995,NUTS,2010,ES4,1,25.34
1996,NUTS,2010,ES4,1,27.03
1997,NUTS,2010,ES4,1,31.51
1998,NUTS,2010,ES4,1,30.75
1999,NUTS,2010,ES4,1,33.42
2000,NUTS,2010,ES4,1,42.906
2001,NUTS,2010,ES4,1,44.788
2002,NUTS,2010,ES4,1,44.0
2003,NUTS,2010,ES4,1,65.4
2004,NUTS,2010,ES4,1,67.2
2005,NUTS,2010,ES4,1,79.719
2006,NUTS,2010,ES4,1,99.779
2007,NUTS,2010,ES4,1,138.007
2008,NUTS,2010,ES4,1,148.684
2009,NUTS,2010,ES4,1,167.728
2010,NUTS,2010,ES4,1,151.78
2011,NUTS,2010,ES4,1,133.973
2012,NUTS,2010,ES4,1,
2013,NUTS,2010,ES4,1,103.524
2014,NUTS,2010,ES4,1,97.884
2015,NUTS,2010,ES4,1,107.0
2016,NUTS,2010,ES4,1,101.0
2017,NUTS,2010,ES4,1,100.0
2018,NUTS,2010,ES4,1,108.0
2019,NUTS,2010,ES4,1,110.0
1987,NUTS,2010,ES41,2,5.55
1988,NUTS,2010,ES41,2,4.36
1989,NUTS,2010,ES41,2,5.62
1990,NUTS,2010,ES41,2,8.98
1991,NUTS,2010,ES41,2,10.66
1992,NUTS,2010,ES41,2,8.61
1993,NUTS,2010,ES41,2,7.98
1994,NUTS,2010,ES41,2,9.88
1995,NUTS,2010,ES41,2,12.62
1996,NUTS,2010,ES41,2,13.45
1997,NUTS,2010,ES41,2,15.27
1998,NUTS,2010,ES41,2,15.72
1999,NUTS,2010,ES41,2,19.06
2000,NUTS,2010,ES41,2,18.889
2001,NUTS,2010,ES41,2,20.219
2002,NUTS,2010,ES41,2,19.9
2003,NUTS,2010,ES41,2,32.9
2004,NUTS,2010,ES41,2,35.5
2005,NUTS,2010,ES41,2,36.319
2006,NUTS,2010,ES41,2,42.209
2007,NUTS,2010,ES41,2,56.368
2008,NUTS,2010,ES41,2,73.951
2009,NUTS,2010,ES41,2,74.837
2010,NUTS,2010,ES41,2,66.651
2011,NUTS,2010,ES41,2,
2012,NUTS,2010,ES41,2,53.971
2013,NUTS,2010,ES41,2,48.868
2014,NUTS,2010,ES41,2,49.066
2015,NUTS,2010,ES41,2,50.0
2016,NUTS,2010,ES41,2,50.0
2017,NUTS,2010,ES41,2,48.0
2018,NUTS,2010,ES41,2,51.0
2019,NUTS,2010,ES41,2,51.0
1987,NUTS,2010,ES42,2,1.4
1988,NUTS,2010,ES42,2,2.34
1989,NUTS,2010,ES42,2,2.69
1990,NUTS,2010,ES42,2,3.61
1991,NUTS,2010,ES42,2,3.88
1992,NUTS,2010,ES42,2,4.64
1993,NUTS,2010,ES42,2,4.69
1994,NUTS,2010,ES42,2,5.36
1995,NUTS,2010,ES42,2,7.14
1996,NUTS,2010,ES42,2,7.61
1997,NUTS,2010,ES42,2,9.38
1998,NUTS,2010,ES42,2,7.77
1999,NUTS,2010,ES42,2,7.47
2000,NUTS,2010,ES42,2,10.744
2001,NUTS,2010,ES42,2,10.871
2002,NUTS,2010,ES42,2,11.5
2003,NUTS,2010,ES42,2,17.1
2004,NUTS,2010,ES42,2,16.8
2005,NUTS,2010,ES42,2,20.279
2006,NUTS,2010,ES42,2,21.142
2007,NUTS,2010,ES42,2,37.707
2008,NUTS,2010,ES42,2,34.815
2009,NUTS,2010,ES42,2,33.596
2010,NUTS,2010,ES42,2,36.397
2011,NUTS,2010,ES42,2,
2012,NUTS,2010,ES42,2,
2013,NUTS,2010,ES42,2,25.416
2014,NUTS,2010,ES42,2,24.309
2015,NUTS,2010,ES42,2,33.0
2016,NUTS,2010,ES42,2,27.0
2017,NUTS,2010,ES42,2,28.0
2018,NUTS,2010,ES42,2,30.0
2019,NUTS,2010,ES42,2,31.0
1987,NUTS,2010,ES43,2,4.29
1988,NUTS,2010,ES43,2,6.15
1989,NUTS,2010,ES43,2,5.93
1990,NUTS,2010,ES43,2,6.97
1991,NUTS,2010,ES43,2,8.03
1992,NUTS,2010,ES43,2,7.67
1993,NUTS,2010,ES43,2,7.86
1994,NUTS,2010,ES43,2,8.11
1995,NUTS,2010,ES43,2,5.59
1996,NUTS,2010,ES43,2,5.96
1997,NUTS,2010,ES43,2,6.87
1998,NUTS,2010,ES43,2,7.27
1999,NUTS,2010,ES43,2,6.89
2000,NUTS,2010,ES43,2,13.273
2001,NUTS,2010,ES43,2,13.698
2002,NUTS,2010,ES43,2,12.6
2003,NUTS,2010,ES43,2,15.4
2004,NUTS,2010,ES43,2,14.9
2005,NUTS,2010,ES43,2,23.121
2006,NUTS,2010,ES43,2,36.428
2007,NUTS,2010,ES43,2,43.932
2008,NUTS,2010,ES43,2,39.918
2009,NUTS,2010,ES43,2,59.295
2010,NUTS,2010,ES43,2,48.733
2011,NUTS,2010,ES43,2,42.275
2012,NUTS,2010,ES43,2,34.9
2013,NUTS,2010,ES43,2,29.239
2014,NUTS,2010,ES43,2,24.509
2015,NUTS,2010,ES43,2,24.0
2016,NUTS,2010,ES43,2,25.0
2017,NUTS,2010,ES43,2,24.0
2018,NUTS,2010,ES43,2,27.0
2019,NUTS,2010,ES43,2,29.0
1987,NUTS,2010,ES5,1,41.0
1988,NUTS,2010,ES5,1,47.09
1989,NUTS,2010,ES5,1,54.74
1990,NUTS,2010,ES5,1,73.77
1991,NUTS,2010,ES5,1,81.61
1992,NUTS,2010,ES5,1,89.09
1993,NUTS,2010,ES5,1,88.08
1994,NUTS,2010,ES5,1,97.26
1995,NUTS,2010,ES5,1,114.33
1996,NUTS,2010,ES5,1,121.91
1997,NUTS,2010,ES5,1,130.31
1998,NUTS,2010,ES5,1,119.04
1999,NUTS,2010,ES5,1,133.47
2000,NUTS,2010,ES5,1,138.554
2001,NUTS,2010,ES5,1,158.404
2002,NUTS,2010,ES5,1,216.7
2003,NUTS,2010,ES5,1,254.4
2004,NUTS,2010,ES5,1,291.4
2005,NUTS,2010,ES5,1,390.966
2006,NUTS,2010,ES5,1,441.065
2007,NUTS,2010,ES5,1,559.838
2008,NUTS,2010,ES5,1,719.056
2009,NUTS,2010,ES5,1,801.054
2010,NUTS,2010,ES5,1,837.358
2011,NUTS,2010,ES5,1,790.483
2012,NUTS,2010,ES5,1,776.489
2013,NUTS,2010,ES5,1,752.461
2014,NUTS,2010,ES5,1,744.477
2015,NUTS,2010,ES5,1,764.0
2016,NUTS,2010,ES5,1,763.0
2017,NUTS,2010,ES5,1,781.0
2018,NUTS,2010,ES5,1,779.0
2019,NUTS,2010,ES5,1,835.0
1987,NUTS,2010,ES51,2,29.71
1988,NUTS,2010,ES51,2,35.05
1989,NUTS,2010,ES51,2,38.66
1990,NUTS,2010,ES51,2,55.04
1991,NUTS,2010,ES51,2,58.11
1992,NUTS,2010,ES51,2,64.26
1993,NUTS,2010,ES51,2,65.07
1994,NUTS,2010,ES51,2,74.92
1995,NUTS,2010,ES51,2,77.61
1996,NUTS,2010,ES51,2,82.75
1997,NUTS,2010,ES51,2,90.03
1998,NUTS,2010,ES51,2,83.96
1999,NUTS,2010,ES51,2,92.6
2000,NUTS,2010,ES51,2,94.37
2001,NUTS,2010,ES51,2,103.59
2002,NUTS,2010,ES51,2,137.0
2003,NUTS,2010,ES51,2,170.4
2004,NUTS,2010,ES51,2,196.8
2005,NUTS,2010,ES51,2,263.238
2006,NUTS,2010,ES51,2,311.393
2007,NUTS,2010,ES51,2,398.336
2008,NUTS,2010,ES51,2,554.638
2009,NUTS,2010,ES51,2,613.939
2010,NUTS,2010,ES51,2,638.228
2011,NUTS,2010,ES51,2,625.173
2012,NUTS,2010,ES51,2,614.318
2013,NUTS,2010,ES51,2,596.591
2014,NUTS,2010,ES51,2,591.281
2015,NUTS,2010,ES51,2,605.0
2016,NUTS,2010,ES51,2,599.0
2017,NUTS,2010,ES51,2,620.0
2018,NUTS,2010,ES51,2,618.0
2019,NUTS,2010,ES51,2,668.0
1987,NUTS,2010,ES52,2,10.81
1988,NUTS,2010,ES52,2,11.16
1989,NUTS,2010,ES52,2,13.98
1990,NUTS,2010,ES52,2,16.37
1991,NUTS,2010,ES52,2,20.49
1992,NUTS,2010,ES52,2,21.97
1993,NUTS,2010,ES52,2,20.49
1994,NUTS,2010,ES52,2,19.99
1995,NUTS,2010,ES52,2,32.92
1996,NUTS,2010,ES52,2,35.1
1997,NUTS,2010,ES52,2,33.06
1998,NUTS,2010,ES52,2,28.23
1999,NUTS,2010,ES52,2,33.34
2000,NUTS,2010,ES52,2,36.622
2001,NUTS,2010,ES52,2,47.039
2002,NUTS,2010,ES52,2,71.7
2003,NUTS,2010,ES52,2,76.0
2004,NUTS,2010,ES52,2,83.7
2005,NUTS,2010,ES52,2,114.393
2006,NUTS,2010,ES52,2,109.353
2007,NUTS,2010,ES52,2,135.412
2008,NUTS,2010,ES52,2,134.116
2009,NUTS,2010,ES52,2,149.574
2010,NUTS,2010,ES52,2,151.973
2011,NUTS,2010,ES52,2,128.899
2012,NUTS,2010,ES52,2,128.92
2013,NUTS,2010,ES52,2,122.972
2014,NUTS,2010,ES52,2,123.167
2015,NUTS,2010,ES52,2,127.0
2016,NUTS,2010,ES52,2,131.0
2017,NUTS,2010,ES52,2,126.0
2018,NUTS,2010,ES52,2,128.0
2019,NUTS,2010,ES52,2,133.0
1987,NUTS,2010,ES53,2,0.47
1988,NUTS,2010,ES53,2,0.89
1989,NUTS,2010,ES53,2,2.11
1990,NUTS,2010,ES53,2,2.36
1991,NUTS,2010,ES53,2,3.01
1992,NUTS,2010,ES53,2,2.85
1993,NUTS,2010,ES53,2,2.51
1994,NUTS,2010,ES53,2,2.34
1995,NUTS,2010,ES53,2,3.8
1996,NUTS,2010,ES53,2,4.06
1997,NUTS,2010,ES53,2,7.21
1998,NUTS,2010,ES53,2,6.85
1999,NUTS,2010,ES53,2,7.53
2000,NUTS,2010,ES53,2,7.562
2001,NUTS,2010,ES53,2,7.775
2002,NUTS,2010,ES53,2,8.0
2003,NUTS,2010,ES53,2,8.0
2004,NUTS,2010,ES53,2,10.9
2005,NUTS,2010,ES53,2,13.335
2006,NUTS,2010,ES53,2,20.32
2007,NUTS,2010,ES53,2,26.09
2008,NUTS,2010,ES53,2,30.302
2009,NUTS,2010,ES53,2,37.541
2010,NUTS,2010,ES53,2,47.158
2011,NUTS,2010,ES53,2,36.412
2012,NUTS,2010,ES53,2,33.25
