year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_rse_total_t
2003,NUTS,2010,LT,0,10552.0
2004,NUTS,2010,LT,0,11636.0
2005,NUTS,2010,LT,0,11918.0
2006,NUTS,2010,LT,0,12013.0
2007,NUTS,2010,LT,0,13393.0
2008,NUTS,2010,LT,0,13518.0
2009,NUTS,2010,LT,0,13882.0
2010,NUTS,2010,LT,0,14056.0
2011,NUTS,2010,LT,0,17358.0
2012,NUTS,2010,LT,0,17677.0
2013,NUTS,2010,LT,0,18083.0
2014,NUTS,2010,LT,0,19371.0
2015,NUTS,2010,LT,0,17293.0
2016,NUTS,2010,LT,0,17746.0
2017,NUTS,2010,LT,0,18767.0
2018,NUTS,2010,LT,0,19198.0
2019,NUTS,2010,LT,0,18811.0
2015,NUTS,2010,LT01,2,9820.0
2016,NUTS,2010,LT01,2,9729.0
2017,NUTS,2010,LT01,2,10281.0
2018,NUTS,2010,LT01,2,10326.0
2019,NUTS,2010,LT01,2,10304.0
2015,NUTS,2010,LT02,2,7473.0
2016,NUTS,2010,LT02,2,8017.0
2017,NUTS,2010,LT02,2,8486.0
2018,NUTS,2010,LT02,2,8872.0
2019,NUTS,2010,LT02,2,8507.0
2003,NUTS,2010,LU,0,2023.0
2005,NUTS,2010,LU,0,2443.0
2007,NUTS,2010,LU,0,2470.0
2009,NUTS,2010,LU,0,2951.0
2011,NUTS,2010,LU,0,3114.0
2013,NUTS,2010,LU,0,2713.0
2014,NUTS,2010,LU,0,1994.0
2015,NUTS,2010,LU,0,3207.0
2017,NUTS,2010,LU,0,3540.0
2019,NUTS,2010,LU,0,3722.0
1993,NUTS,2010,LV,0,5067.0
1994,NUTS,2010,LV,0,3952.0
1995,NUTS,2010,LV,0,4061.0
1996,NUTS,2010,LV,0,3708.0
1997,NUTS,2010,LV,0,3768.0
1998,NUTS,2010,LV,0,3753.0
1999,NUTS,2010,LV,0,4114.0
2000,NUTS,2010,LV,0,6117.0
2001,NUTS,2010,LV,0,5785.0
2002,NUTS,2010,LV,0,6101.0
2003,NUTS,2010,LV,0,5513.0
2004,NUTS,2010,LV,0,5625.0
2005,NUTS,2010,LV,0,5748.0
2006,NUTS,2010,LV,0,7200.0
2007,NUTS,2010,LV,0,7823.0
2008,NUTS,2010,LV,0,7447.0
2009,NUTS,2010,LV,0,6324.0
2010,NUTS,2010,LV,0,6517.0
2011,NUTS,2010,LV,0,7377.0
2012,NUTS,2010,LV,0,7995.0
2013,NUTS,2010,LV,0,7448.0
2014,NUTS,2010,LV,0,7939.0
2015,NUTS,2010,LV,0,7827.0
2016,NUTS,2010,LV,0,7400.0
2017,NUTS,2010,LV,0,7504.0
2018,NUTS,2010,LV,0,7439.0
2019,NUTS,2010,LV,0,7724.0
2011,NUTS,2010,ME,0,1546.0
2013,NUTS,2010,ME,0,1617.0
2014,NUTS,2010,ME,0,1708.0
2015,NUTS,2010,ME,0,1766.0
2016,NUTS,2010,ME,0,1509.0
2017,NUTS,2010,ME,0,1528.0
2018,NUTS,2010,ME,0,1596.0
2019,NUTS,2010,ME,0,1586.0
2005,NUTS,2010,MK,0,2440.0
2006,NUTS,2010,MK,0,2218.0
2007,NUTS,2010,MK,0,2213.0
2008,NUTS,2010,MK,0,2056.0
2009,NUTS,2010,MK,0,1795.0
2010,NUTS,2010,MK,0,2014.0
2011,NUTS,2010,MK,0,1843.0
2012,NUTS,2010,MK,0,2231.0
2015,NUTS,2010,MK,0,3772.0
2016,NUTS,2010,MK,0,3697.0
2017,NUTS,2010,MK,0,3346.0
2018,NUTS,2010,MK,0,3464.0
2019,NUTS,2010,MK,0,3395.0
2002,NUTS,2010,MT,0,689.0
2003,NUTS,2010,MT,0,706.0
2004,NUTS,2010,MT,0,893.0
2005,NUTS,2010,MT,0,972.0
2006,NUTS,2010,MT,0,1048.0
2007,NUTS,2010,MT,0,996.0
2008,NUTS,2010,MT,0,1087.0
2009,NUTS,2010,MT,0,945.0
2010,NUTS,2010,MT,0,1062.0
2011,NUTS,2010,MT,0,1258.0
2012,NUTS,2010,MT,0,1438.0
2013,NUTS,2010,MT,0,1383.0
2014,NUTS,2010,MT,0,1349.0
2015,NUTS,2010,MT,0,1412.0
2016,NUTS,2010,MT,0,1470.0
2017,NUTS,2010,MT,0,1546.0
2018,NUTS,2010,MT,0,1513.0
2019,NUTS,2010,MT,0,1559.0
1999,NUTS,2010,NL,0,50987.0
2000,NUTS,2010,NL,0,52718.0
2001,NUTS,2010,NL,0,55305.0
2002,NUTS,2010,NL,0,53476.0
2003,NUTS,2010,NL,0,53300.0
2004,NUTS,2010,NL,0,60588.0
2005,NUTS,2010,NL,0,57782.0
2006,NUTS,2010,NL,0,65031.0
2007,NUTS,2010,NL,0,60106.0
2008,NUTS,2010,NL,0,60969.0
2009,NUTS,2010,NL,0,54505.0
2010,NUTS,2010,NL,0,64829.0
2011,NUTS,2010,NL,0,84072.0
2012,NUTS,2010,NL,0,107184.0
2013,NUTS,2010,NL,0,116610.0
2014,NUTS,2010,NL,0,117573.0
2015,NUTS,2010,NL,0,118902.0
2016,NUTS,2010,NL,0,124568.0
2017,NUTS,2010,NL,0,124834.0
2018,NUTS,2010,NL,0,130153.0
2019,NUTS,2010,NL,0,136034.0
2002,NUTS,2010,NL1,1,2475.0
2003,NUTS,2010,NL1,1,3522.0
2005,NUTS,2010,NL1,1,3094.0
2007,NUTS,2010,NL1,1,2807.0
2009,NUTS,2010,NL1,1,3025.0
2011,NUTS,2010,NL1,1,5171.0
2012,NUTS,2010,NL1,1,6544.0
2013,NUTS,2010,NL1,1,7875.0
2014,NUTS,2010,NL1,1,8295.0
2015,NUTS,2010,NL1,1,7441.0
2016,NUTS,2010,NL1,1,8480.0
2017,NUTS,2010,NL1,1,8139.0
2018,NUTS,2010,NL1,1,7800.0
2019,NUTS,2010,NL1,1,7664.0
2002,NUTS,2010,NL11,2,1740.0
2003,NUTS,2010,NL11,2,2679.0
2005,NUTS,2010,NL11,2,2265.0
2007,NUTS,2010,NL11,2,2111.0
2009,NUTS,2010,NL11,2,2405.0
2011,NUTS,2010,NL11,2,3151.0
2012,NUTS,2010,NL11,2,3550.0
2002,NUTS,2010,NL12,2,390.0
2003,NUTS,2010,NL12,2,390.0
2005,NUTS,2010,NL12,2,494.0
2007,NUTS,2010,NL12,2,367.0
2009,NUTS,2010,NL12,2,350.0
2011,NUTS,2010,NL12,2,972.0
2012,NUTS,2010,NL12,2,1626.0
2002,NUTS,2010,NL13,2,345.0
2003,NUTS,2010,NL13,2,453.0
2005,NUTS,2010,NL13,2,336.0
2007,NUTS,2010,NL13,2,329.0
2009,NUTS,2010,NL13,2,271.0
2011,NUTS,2010,NL13,2,1048.0
2012,NUTS,2010,NL13,2,1369.0
2002,NUTS,2010,NL2,1,9852.0
2003,NUTS,2010,NL2,1,10306.0
2005,NUTS,2010,NL2,1,9935.0
2007,NUTS,2010,NL2,1,10357.0
2009,NUTS,2010,NL2,1,10934.0
2011,NUTS,2010,NL2,1,16868.0
2012,NUTS,2010,NL2,1,21622.0
2013,NUTS,2010,NL2,1,22776.0
2014,NUTS,2010,NL2,1,22358.0
2015,NUTS,2010,NL2,1,22940.0
2016,NUTS,2010,NL2,1,22416.0
2017,NUTS,2010,NL2,1,23230.0
2018,NUTS,2010,NL2,1,23285.0
2019,NUTS,2010,NL2,1,23530.0
2002,NUTS,2010,NL21,2,2805.0
2003,NUTS,2010,NL21,2,2805.0
2005,NUTS,2010,NL21,2,2324.0
2007,NUTS,2010,NL21,2,2752.0
2009,NUTS,2010,NL21,2,3262.0
2011,NUTS,2010,NL21,2,5372.0
2012,NUTS,2010,NL21,2,5900.0
2002,NUTS,2010,NL22,2,6158.0
2003,NUTS,2010,NL22,2,6826.0
2005,NUTS,2010,NL22,2,6926.0
2007,NUTS,2010,NL22,2,6663.0
2009,NUTS,2010,NL22,2,6893.0
2011,NUTS,2010,NL22,2,10092.0
2012,NUTS,2010,NL22,2,13977.0
2002,NUTS,2010,NL23,2,888.0
2003,NUTS,2010,NL23,2,675.0
2005,NUTS,2010,NL23,2,686.0
2007,NUTS,2010,NL23,2,943.0
2009,NUTS,2010,NL23,2,779.0
2011,NUTS,2010,NL23,2,1404.0
2012,NUTS,2010,NL23,2,1745.0
2002,NUTS,2010,NL3,1,23702.0
2003,NUTS,2010,NL3,1,28257.0
2005,NUTS,2010,NL3,1,30851.0
2007,NUTS,2010,NL3,1,31840.0
2009,NUTS,2010,NL3,1,28928.0
2011,NUTS,2010,NL3,1,44014.0
2012,NUTS,2010,NL3,1,55204.0
2013,NUTS,2010,NL3,1,59085.0
2014,NUTS,2010,NL3,1,60176.0
2015,NUTS,2010,NL3,1,61646.0
2016,NUTS,2010,NL3,1,66148.0
2017,NUTS,2010,NL3,1,64598.0
2018,NUTS,2010,NL3,1,69157.0
2019,NUTS,2010,NL3,1,72684.0
2002,NUTS,2010,NL31,2,4764.0
2003,NUTS,2010,NL31,2,6335.0
2005,NUTS,2010,NL31,2,7369.0
2007,NUTS,2010,NL31,2,8378.0
2009,NUTS,2010,NL31,2,6172.0
2011,NUTS,2010,NL31,2,7289.0
2012,NUTS,2010,NL31,2,9751.0
2002,NUTS,2010,NL32,2,8701.0
2003,NUTS,2010,NL32,2,9962.0
2005,NUTS,2010,NL32,2,9736.0
2007,NUTS,2010,NL32,2,10913.0
2009,NUTS,2010,NL32,2,10129.0
2011,NUTS,2010,NL32,2,17740.0
2012,NUTS,2010,NL32,2,22525.0
2002,NUTS,2010,NL33,2,9748.0
2003,NUTS,2010,NL33,2,11546.0
2005,NUTS,2010,NL33,2,13362.0
2007,NUTS,2010,NL33,2,11932.0
2009,NUTS,2010,NL33,2,12270.0
2011,NUTS,2010,NL33,2,18278.0
2012,NUTS,2010,NL33,2,22070.0
2002,NUTS,2010,NL34,2,489.0
2003,NUTS,2010,NL34,2,414.0
2005,NUTS,2010,NL34,2,384.0
2007,NUTS,2010,NL34,2,615.0
2009,NUTS,2010,NL34,2,357.0
2011,NUTS,2010,NL34,2,706.0
2012,NUTS,2010,NL34,2,858.0
2002,NUTS,2010,NL4,1,10702.0
2003,NUTS,2010,NL4,1,11214.0
2005,NUTS,2010,NL4,1,13907.0
2007,NUTS,2010,NL4,1,15102.0
2009,NUTS,2010,NL4,1,11616.0
2011,NUTS,2010,NL4,1,18020.0
2012,NUTS,2010,NL4,1,23814.0
2013,NUTS,2010,NL4,1,26875.0
2014,NUTS,2010,NL4,1,26744.0
2015,NUTS,2010,NL4,1,26875.0
2016,NUTS,2010,NL4,1,27524.0
2017,NUTS,2010,NL4,1,28867.0
2018,NUTS,2010,NL4,1,29911.0
2019,NUTS,2010,NL4,1,32157.0
2002,NUTS,2010,NL41,2,8074.0
2003,NUTS,2010,NL41,2,8056.0
2005,NUTS,2010,NL41,2,10033.0
2007,NUTS,2010,NL41,2,12070.0
2009,NUTS,2010,NL41,2,8883.0
2011,NUTS,2010,NL41,2,13000.0
2012,NUTS,2010,NL41,2,16946.0
2002,NUTS,2010,NL42,2,2628.0
2003,NUTS,2010,NL42,2,3158.0
2005,NUTS,2010,NL42,2,3874.0
2007,NUTS,2010,NL42,2,3032.0
2009,NUTS,2010,NL42,2,2733.0
2011,NUTS,2010,NL42,2,5020.0
2012,NUTS,2010,NL42,2,6867.0
1993,NUTS,2010,NO,0,21825.0
1995,NUTS,2010,NO,0,26662.0
1997,NUTS,2010,NO,0,30244.0
1999,NUTS,2010,NO,0,30961.0
2001,NUTS,2010,NO,0,34506.0
2003,NUTS,2010,NO,0,35267.0
2005,NUTS,2010,NO,0,36555.0
2007,NUTS,2010,NO,0,41327.0
2008,NUTS,2010,NO,0,43699.0
2009,NUTS,2010,NO,0,44762.0
2010,NUTS,2010,NO,0,44774.0
2011,NUTS,2010,NO,0,45578.0
2012,NUTS,2010,NO,0,46747.0
2013,NUTS,2010,NO,0,47795.0
2014,NUTS,2010,NO,0,50025.0
2015,NUTS,2010,NO,0,52181.0
2016,NUTS,2010,NO,0,54601.0
2017,NUTS,2010,NO,0,57934.0
2018,NUTS,2010,NO,0,59629.0
2019,NUTS,2010,NO,0,61657.0
1993,NUTS,2010,NO0,1,21825.0
1995,NUTS,2010,NO0,1,26662.0
1997,NUTS,2010,NO0,1,30244.0
1999,NUTS,2010,NO0,1,30961.0
2001,NUTS,2010,NO0,1,34506.0
2003,NUTS,2010,NO0,1,35267.0
2005,NUTS,2010,NO0,1,36555.0
2007,NUTS,2010,NO0,1,41327.0
2008,NUTS,2010,NO0,1,43699.0
2009,NUTS,2010,NO0,1,44762.0
2010,NUTS,2010,NO0,1,44774.0
2011,NUTS,2010,NO0,1,45578.0
2012,NUTS,2010,NO0,1,46747.0
2013,NUTS,2010,NO0,1,47795.0
2014,NUTS,2010,NO0,1,50025.0
2015,NUTS,2010,NO0,1,52179.0
2017,NUTS,2010,NO0,1,57934.0
2018,NUTS,2010,NO0,1,59629.0
2019,NUTS,2010,NO0,1,61657.0
2001,NUTS,2010,NO01,2,15448.0
2003,NUTS,2010,NO01,2,14617.0
2005,NUTS,2010,NO01,2,15089.0
2007,NUTS,2010,NO01,2,17460.0
2008,NUTS,2010,NO01,2,18884.0
2009,NUTS,2010,NO01,2,19484.0
2010,NUTS,2010,NO01,2,18816.0
2011,NUTS,2010,NO01,2,19051.0
2012,NUTS,2010,NO01,2,19107.0
2013,NUTS,2010,NO01,2,19609.0
2014,NUTS,2010,NO01,2,20496.0
2015,NUTS,2010,NO01,2,21355.0
2017,NUTS,2010,NO01,2,23471.0
2018,NUTS,2010,NO01,2,24134.0
2019,NUTS,2010,NO01,2,25308.0
2001,NUTS,2010,NO02,2,926.0
2003,NUTS,2010,NO02,2,976.0
2005,NUTS,2010,NO02,2,919.0
2007,NUTS,2010,NO02,2,1006.0
2008,NUTS,2010,NO02,2,1040.0
2009,NUTS,2010,NO02,2,1088.0
2010,NUTS,2010,NO02,2,1054.0
2011,NUTS,2010,NO02,2,1165.0
2012,NUTS,2010,NO02,2,1185.0
2013,NUTS,2010,NO02,2,1315.0
2014,NUTS,2010,NO02,2,1334.0
2015,NUTS,2010,NO02,2,1297.0
2017,NUTS,2010,NO02,2,1496.0
2018,NUTS,2010,NO02,2,1581.0
2019,NUTS,2010,NO02,2,1495.0
2001,NUTS,2010,NO03,2,3409.0
2003,NUTS,2010,NO03,2,3732.0
2005,NUTS,2010,NO03,2,3211.0
2007,NUTS,2010,NO03,2,3461.0
2008,NUTS,2010,NO03,2,3810.0
2009,NUTS,2010,NO03,2,3390.0
2010,NUTS,2010,NO03,2,3723.0
2011,NUTS,2010,NO03,2,4074.0
2012,NUTS,2010,NO03,2,4083.0
2013,NUTS,2010,NO03,2,4442.0
2014,NUTS,2010,NO03,2,4771.0
2015,NUTS,2010,NO03,2,5017.0
2017,NUTS,2010,NO03,2,5304.0
2018,NUTS,2010,NO03,2,5177.0
2019,NUTS,2010,NO03,2,5354.0
2001,NUTS,2010,NO04,2,2872.0
2003,NUTS,2010,NO04,2,2850.0
2005,NUTS,2010,NO04,2,3112.0
2007,NUTS,2010,NO04,2,3429.0
2008,NUTS,2010,NO04,2,3677.0
2009,NUTS,2010,NO04,2,3506.0
2010,NUTS,2010,NO04,2,3423.0
2011,NUTS,2010,NO04,2,3364.0
2012,NUTS,2010,NO04,2,3676.0
2013,NUTS,2010,NO04,2,3763.0
2014,NUTS,2010,NO04,2,4019.0
2015,NUTS,2010,NO04,2,4332.0
2017,NUTS,2010,NO04,2,5099.0
2018,NUTS,2010,NO04,2,5220.0
2019,NUTS,2010,NO04,2,5302.0
2001,NUTS,2010,NO05,2,4782.0
2003,NUTS,2010,NO05,2,5289.0
2005,NUTS,2010,NO05,2,5702.0
2007,NUTS,2010,NO05,2,6491.0
2008,NUTS,2010,NO05,2,6732.0
2009,NUTS,2010,NO05,2,6758.0
2010,NUTS,2010,NO05,2,6812.0
2011,NUTS,2010,NO05,2,6866.0
2012,NUTS,2010,NO05,2,7085.0
2013,NUTS,2010,NO05,2,7142.0
2014,NUTS,2010,NO05,2,7559.0
2015,NUTS,2010,NO05,2,7889.0
2017,NUTS,2010,NO05,2,8760.0
2018,NUTS,2010,NO05,2,9396.0
2019,NUTS,2010,NO05,2,9658.0
2001,NUTS,2010,NO06,2,4818.0
2003,NUTS,2010,NO06,2,5666.0
2005,NUTS,2010,NO06,2,6167.0
2007,NUTS,2010,NO06,2,6382.0
2008,NUTS,2010,NO06,2,6716.0
2009,NUTS,2010,NO06,2,7182.0
2010,NUTS,2010,NO06,2,7467.0
2011,NUTS,2010,NO06,2,7589.0
2012,NUTS,2010,NO06,2,7950.0
2013,NUTS,2010,NO06,2,7860.0
2014,NUTS,2010,NO06,2,8024.0
2015,NUTS,2010,NO06,2,8173.0
2017,NUTS,2010,NO06,2,9116.0
2018,NUTS,2010,NO06,2,9264.0
2019,NUTS,2010,NO06,2,9754.0
2001,NUTS,2010,NO07,2,2299.0
2003,NUTS,2010,NO07,2,2570.0
2005,NUTS,2010,NO07,2,2797.0
2007,NUTS,2010,NO07,2,3098.0
2008,NUTS,2010,NO07,2,3286.0
2009,NUTS,2010,NO07,2,3382.0
2010,NUTS,2010,NO07,2,3479.0
2011,NUTS,2010,NO07,2,3467.0
2012,NUTS,2010,NO07,2,3642.0
2013,NUTS,2010,NO07,2,3642.0
2014,NUTS,2010,NO07,2,3821.0
2015,NUTS,2010,NO07,2,4116.0
2017,NUTS,2010,NO07,2,4687.0
2018,NUTS,2010,NO07,2,4857.0
2019,NUTS,2010,NO07,2,4786.0
1994,NUTS,2010,PL,0,71701.0
1995,NUTS,2010,PL,0,74748.0
1996,NUTS,2010,PL,0,81611.0
1997,NUTS,2010,PL,0,86309.0
1998,NUTS,2010,PL,0,85679.0
1999,NUTS,2010,PL,0,86318.0
2000,NUTS,2010,PL,0,88189.0
2001,NUTS,2010,PL,0,89596.0
2002,NUTS,2010,PL,0,90842.0
2003,NUTS,2010,PL,0,94432.0
2004,NUTS,2010,PL,0,96531.0
2005,NUTS,2010,PL,0,97875.0
2006,NUTS,2010,PL,0,96374.0
2007,NUTS,2010,PL,0,97289.0
2008,NUTS,2010,PL,0,97474.0
2009,NUTS,2010,PL,0,98165.0
2010,NUTS,2010,PL,0,100934.0
2011,NUTS,2010,PL,0,100723.0
2012,NUTS,2010,PL,0,103627.0
2013,NUTS,2010,PL,0,109611.0
2014,NUTS,2010,PL,0,115375.0
2015,NUTS,2010,PL,0,118494.0
2016,NUTS,2010,PL,0,132547.0
2017,NUTS,2010,PL,0,187905.0
2018,NUTS,2010,PL,0,192833.0
2019,NUTS,2010,PL,0,194607.0
2000,NUTS,2010,PL1,1,28313.0
2001,NUTS,2010,PL1,1,28172.0
2002,NUTS,2010,PL1,1,27934.0
2003,NUTS,2010,PL1,1,29101.0
2004,NUTS,2010,PL1,1,30093.0
2005,NUTS,2010,PL1,1,30557.0
2006,NUTS,2010,PL1,1,30432.0
2007,NUTS,2010,PL1,1,31754.0
2008,NUTS,2010,PL1,1,31674.0
2009,NUTS,2010,PL1,1,32475.0
2010,NUTS,2010,PL1,1,33176.0
2011,NUTS,2010,PL1,1,31737.0
2012,NUTS,2010,PL1,1,32054.0
2013,NUTS,2010,PL1,1,34876.0
2014,NUTS,2010,PL1,1,36540.0
2015,NUTS,2010,PL1,1,38146.0
2000,NUTS,2010,PL11,2,6200.0
2001,NUTS,2010,PL11,2,5798.0
2002,NUTS,2010,PL11,2,5556.0
2003,NUTS,2010,PL11,2,5552.0
2004,NUTS,2010,PL11,2,5697.0
2005,NUTS,2010,PL11,2,5963.0
2006,NUTS,2010,PL11,2,6086.0
2007,NUTS,2010,PL11,2,6534.0
2008,NUTS,2010,PL11,2,6185.0
2009,NUTS,2010,PL11,2,6593.0
2010,NUTS,2010,PL11,2,6497.0
2011,NUTS,2010,PL11,2,6129.0
2012,NUTS,2010,PL11,2,7005.0
2013,NUTS,2010,PL11,2,6246.0
2014,NUTS,2010,PL11,2,6304.0
2015,NUTS,2010,PL11,2,6712.0
2000,NUTS,2010,PL12,2,22113.0
2001,NUTS,2010,PL12,2,22374.0
2002,NUTS,2010,PL12,2,22378.0
2003,NUTS,2010,PL12,2,23549.0
2004,NUTS,2010,PL12,2,24396.0
2005,NUTS,2010,PL12,2,24594.0
2006,NUTS,2010,PL12,2,24646.0
2007,NUTS,2010,PL12,2,25220.0
2008,NUTS,2010,PL12,2,25489.0
2009,NUTS,2010,PL12,2,25882.0
2010,NUTS,2010,PL12,2,26679.0
2011,NUTS,2010,PL12,2,25608.0
2012,NUTS,2010,PL12,2,25049.0
2013,NUTS,2010,PL12,2,28630.0
2014,NUTS,2010,PL12,2,30236.0
2015,NUTS,2010,PL12,2,31434.0
2000,NUTS,2010,PL2,1,18241.0
2001,NUTS,2010,PL2,1,18895.0
2002,NUTS,2010,PL2,1,21133.0
2003,NUTS,2010,PL2,1,21919.0
2004,NUTS,2010,PL2,1,22253.0
2005,NUTS,2010,PL2,1,22292.0
2006,NUTS,2010,PL2,1,21119.0
2007,NUTS,2010,PL2,1,20886.0
2008,NUTS,2010,PL2,1,20949.0
2009,NUTS,2010,PL2,1,20810.0
2010,NUTS,2010,PL2,1,21146.0
2011,NUTS,2010,PL2,1,21935.0
2012,NUTS,2010,PL2,1,23964.0
2013,NUTS,2010,PL2,1,25145.0
2014,NUTS,2010,PL2,1,26242.0
2015,NUTS,2010,PL2,1,27173.0
2016,NUTS,2010,PL2,1,31017.0
2017,NUTS,2010,PL2,1,42804.0
2018,NUTS,2010,PL2,1,44025.0
2019,NUTS,2010,PL2,1,47695.0
2000,NUTS,2010,PL21,2,10686.0
2001,NUTS,2010,PL21,2,10399.0
2002,NUTS,2010,PL21,2,12979.0
2003,NUTS,2010,PL21,2,13013.0
2004,NUTS,2010,PL21,2,13285.0
2005,NUTS,2010,PL21,2,12999.0
2006,NUTS,2010,PL21,2,11842.0
2007,NUTS,2010,PL21,2,11952.0
2008,NUTS,2010,PL21,2,11880.0
2009,NUTS,2010,PL21,2,11640.0
2010,NUTS,2010,PL21,2,12345.0
2011,NUTS,2010,PL21,2,12516.0
2012,NUTS,2010,PL21,2,13907.0
2013,NUTS,2010,PL21,2,14703.0
2014,NUTS,2010,PL21,2,15314.0
2015,NUTS,2010,PL21,2,16385.0
2016,NUTS,2010,PL21,2,19015.0
2017,NUTS,2010,PL21,2,27399.0
2018,NUTS,2010,PL21,2,27947.0
2019,NUTS,2010,PL21,2,28069.0
2000,NUTS,2010,PL22,2,7555.0
2001,NUTS,2010,PL22,2,8496.0
2002,NUTS,2010,PL22,2,8154.0
2003,NUTS,2010,PL22,2,8906.0
2004,NUTS,2010,PL22,2,8968.0
2005,NUTS,2010,PL22,2,9293.0
2006,NUTS,2010,PL22,2,9277.0
2007,NUTS,2010,PL22,2,8934.0
2008,NUTS,2010,PL22,2,9069.0
2009,NUTS,2010,PL22,2,9170.0
2010,NUTS,2010,PL22,2,8801.0
2011,NUTS,2010,PL22,2,9419.0
2012,NUTS,2010,PL22,2,10057.0
2013,NUTS,2010,PL22,2,10442.0
2014,NUTS,2010,PL22,2,10928.0
2015,NUTS,2010,PL22,2,10788.0
2016,NUTS,2010,PL22,2,12002.0
2017,NUTS,2010,PL22,2,15405.0
2018,NUTS,2010,PL22,2,16078.0
2019,NUTS,2010,PL22,2,19626.0
2000,NUTS,2010,PL3,1,10489.0
2001,NUTS,2010,PL3,1,11409.0
2002,NUTS,2010,PL3,1,10757.0
2003,NUTS,2010,PL3,1,11148.0
2004,NUTS,2010,PL3,1,11365.0
2005,NUTS,2010,PL3,1,12084.0
2006,NUTS,2010,PL3,1,11677.0
2007,NUTS,2010,PL3,1,11728.0
2008,NUTS,2010,PL3,1,12481.0
2009,NUTS,2010,PL3,1,12279.0
2010,NUTS,2010,PL3,1,13730.0
2011,NUTS,2010,PL3,1,13820.0
2012,NUTS,2010,PL3,1,13730.0
2013,NUTS,2010,PL3,1,14542.0
2014,NUTS,2010,PL3,1,16048.0
2015,NUTS,2010,PL3,1,15152.0
2000,NUTS,2010,PL31,2,5643.0
2001,NUTS,2010,PL31,2,5739.0
2002,NUTS,2010,PL31,2,5565.0
2003,NUTS,2010,PL31,2,5623.0
2004,NUTS,2010,PL31,2,5882.0
2005,NUTS,2010,PL31,2,6043.0
2006,NUTS,2010,PL31,2,6104.0
2007,NUTS,2010,PL31,2,6009.0
2008,NUTS,2010,PL31,2,6054.0
2009,NUTS,2010,PL31,2,6005.0
2010,NUTS,2010,PL31,2,5919.0
2011,NUTS,2010,PL31,2,5883.0
2012,NUTS,2010,PL31,2,6093.0
2013,NUTS,2010,PL31,2,5760.0
2014,NUTS,2010,PL31,2,5877.0
2015,NUTS,2010,PL31,2,5843.0
2000,NUTS,2010,PL32,2,2008.0
2001,NUTS,2010,PL32,2,2623.0
2002,NUTS,2010,PL32,2,2154.0
2003,NUTS,2010,PL32,2,2369.0
2004,NUTS,2010,PL32,2,2374.0
2005,NUTS,2010,PL32,2,2535.0
2006,NUTS,2010,PL32,2,2404.0
2007,NUTS,2010,PL32,2,2483.0
2008,NUTS,2010,PL32,2,2748.0
2009,NUTS,2010,PL32,2,2818.0
2010,NUTS,2010,PL32,2,4511.0
2011,NUTS,2010,PL32,2,4592.0
2012,NUTS,2010,PL32,2,4822.0
2013,NUTS,2010,PL32,2,5184.0
2014,NUTS,2010,PL32,2,6525.0
2015,NUTS,2010,PL32,2,5496.0
2000,NUTS,2010,PL33,2,970.0
2001,NUTS,2010,PL33,2,1064.0
2002,NUTS,2010,PL33,2,1103.0
2003,NUTS,2010,PL33,2,1166.0
2004,NUTS,2010,PL33,2,997.0
2005,NUTS,2010,PL33,2,1245.0
2006,NUTS,2010,PL33,2,1067.0
2007,NUTS,2010,PL33,2,1202.0
2008,NUTS,2010,PL33,2,1411.0
2009,NUTS,2010,PL33,2,1310.0
2010,NUTS,2010,PL33,2,1281.0
2011,NUTS,2010,PL33,2,1302.0
2012,NUTS,2010,PL33,2,589.0
2013,NUTS,2010,PL33,2,1258.0
2014,NUTS,2010,PL33,2,1294.0
2015,NUTS,2010,PL33,2,1341.0
2000,NUTS,2010,PL34,2,1868.0
2001,NUTS,2010,PL34,2,1983.0
2002,NUTS,2010,PL34,2,1935.0
2003,NUTS,2010,PL34,2,1990.0
2004,NUTS,2010,PL34,2,2112.0
2005,NUTS,2010,PL34,2,2261.0
2006,NUTS,2010,PL34,2,2102.0
2007,NUTS,2010,PL34,2,2034.0
2008,NUTS,2010,PL34,2,2268.0
2009,NUTS,2010,PL34,2,2146.0
2010,NUTS,2010,PL34,2,2019.0
2011,NUTS,2010,PL34,2,2043.0
2012,NUTS,2010,PL34,2,2226.0
2013,NUTS,2010,PL34,2,2340.0
2014,NUTS,2010,PL34,2,2352.0
2015,NUTS,2010,PL34,2,2472.0
2000,NUTS,2010,PL4,1,11889.0
2001,NUTS,2010,PL4,1,11766.0
2002,NUTS,2010,PL4,1,11946.0
2003,NUTS,2010,PL4,1,12069.0
2004,NUTS,2010,PL4,1,12341.0
2005,NUTS,2010,PL4,1,12523.0
2006,NUTS,2010,PL4,1,12324.0
2007,NUTS,2010,PL4,1,12493.0
2008,NUTS,2010,PL4,1,12657.0
2009,NUTS,2010,PL4,1,12589.0
2010,NUTS,2010,PL4,1,12861.0
2011,NUTS,2010,PL4,1,12828.0
2012,NUTS,2010,PL4,1,12569.0
2013,NUTS,2010,PL4,1,12620.0
2014,NUTS,2010,PL4,1,13363.0
2015,NUTS,2010,PL4,1,13652.0
2016,NUTS,2010,PL4,1,14328.0
2017,NUTS,2010,PL4,1,19799.0
2018,NUTS,2010,PL4,1,19426.0
2019,NUTS,2010,PL4,1,17993.0
2000,NUTS,2010,PL41,2,7587.0
