year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_f_hc_bes_rse
2012,NUTS,2010,PL63,2,320.0
2013,NUTS,2010,PL63,2,388.0
2014,NUTS,2010,PL63,2,424.0
2015,NUTS,2010,PL63,2,455.0
2016,NUTS,2010,PL63,2,770.0
2017,NUTS,2010,PL63,2,896.0
2018,NUTS,2010,PL63,2,1147.0
2019,NUTS,2010,PL63,2,1498.0
2016,NUTS,2010,PL7,1,774.0
2017,NUTS,2010,PL7,1,986.0
2018,NUTS,2010,PL7,1,982.0
2019,NUTS,2010,PL7,1,994.0
2017,NUTS,2010,PL71,2,895.0
2018,NUTS,2010,PL71,2,879.0
2019,NUTS,2010,PL71,2,875.0
2017,NUTS,2010,PL72,2,91.0
2018,NUTS,2010,PL72,2,103.0
2019,NUTS,2010,PL72,2,119.0
2016,NUTS,2010,PL8,1,904.0
2017,NUTS,2010,PL8,1,1069.0
2018,NUTS,2010,PL8,1,1161.0
2019,NUTS,2010,PL8,1,1171.0
2016,NUTS,2010,PL81,2,205.0
2018,NUTS,2010,PL81,2,305.0
2019,NUTS,2010,PL81,2,270.0
2016,NUTS,2010,PL82,2,636.0
2017,NUTS,2010,PL82,2,675.0
2018,NUTS,2010,PL82,2,709.0
2019,NUTS,2010,PL82,2,751.0
2016,NUTS,2010,PL84,2,63.0
2018,NUTS,2010,PL84,2,147.0
2019,NUTS,2010,PL84,2,150.0
2016,NUTS,2010,PL9,1,4427.0
2017,NUTS,2010,PL9,1,7880.0
2018,NUTS,2010,PL9,1,7766.0
2019,NUTS,2010,PL9,1,7724.0
2017,NUTS,2010,PL91,2,7627.0
2018,NUTS,2010,PL91,2,7322.0
2019,NUTS,2010,PL91,2,7381.0
2017,NUTS,2010,PL92,2,253.0
2018,NUTS,2010,PL92,2,444.0
2019,NUTS,2010,PL92,2,343.0
1997,NUTS,2010,PT,0,526.0
1998,NUTS,2010,PT,0,672.0
1999,NUTS,2010,PT,0,818.0
2000,NUTS,2010,PT,0,1049.0
2001,NUTS,2010,PT,0,1280.0
2002,NUTS,2010,PT,0,1546.0
2003,NUTS,2010,PT,0,1811.0
2004,NUTS,2010,PT,0,1724.0
2005,NUTS,2010,PT,0,1636.0
2006,NUTS,2010,PT,0,2986.0
2007,NUTS,2010,PT,0,4335.0
2008,NUTS,2010,PT,0,5397.0
2009,NUTS,2010,PT,0,5475.0
2010,NUTS,2010,PT,0,5744.0
2011,NUTS,2010,PT,0,6442.0
2012,NUTS,2010,PT,0,7074.0
2013,NUTS,2010,PT,0,7223.0
2014,NUTS,2010,PT,0,6928.0
2015,NUTS,2010,PT,0,7319.0
2016,NUTS,2010,PT,0,7706.0
2017,NUTS,2010,PT,0,8774.0
2018,NUTS,2010,PT,0,9233.0
2019,NUTS,2010,PT,0,10519.0
2020,NUTS,2010,PT,0,12327.0
2001,NUTS,2010,PT1,1,1274.0
2003,NUTS,2010,PT1,1,1803.0
2004,NUTS,2010,PT1,1,1716.0
2005,NUTS,2010,PT1,1,1629.0
2006,NUTS,2010,PT1,1,2973.0
2007,NUTS,2010,PT1,1,4317.0
2008,NUTS,2010,PT1,1,5372.0
2009,NUTS,2010,PT1,1,5459.0
2010,NUTS,2010,PT1,1,5724.0
2011,NUTS,2010,PT1,1,6405.0
2012,NUTS,2010,PT1,1,7028.0
2013,NUTS,2010,PT1,1,7197.0
2014,NUTS,2010,PT1,1,6901.0
2015,NUTS,2010,PT1,1,7288.0
2016,NUTS,2010,PT1,1,7670.0
2017,NUTS,2010,PT1,1,8726.0
2018,NUTS,2010,PT1,1,9155.0
2019,NUTS,2010,PT1,1,10450.0
2020,NUTS,2010,PT1,1,12251.0
2001,NUTS,2010,PT11,2,327.0
2003,NUTS,2010,PT11,2,443.0
2004,NUTS,2010,PT11,2,461.0
2005,NUTS,2010,PT11,2,478.0
2006,NUTS,2010,PT11,2,863.0
2007,NUTS,2010,PT11,2,1248.0
2008,NUTS,2010,PT11,2,1442.0
2009,NUTS,2010,PT11,2,1596.0
2010,NUTS,2010,PT11,2,1781.0
2011,NUTS,2010,PT11,2,1929.0
2012,NUTS,2010,PT11,2,2158.0
2013,NUTS,2010,PT11,2,3442.0
2014,NUTS,2010,PT11,2,2917.0
2015,NUTS,2010,PT11,2,3241.0
2016,NUTS,2010,PT11,2,2634.0
2017,NUTS,2010,PT11,2,3089.0
2018,NUTS,2010,PT11,2,3246.0
2019,NUTS,2010,PT11,2,3702.0
2020,NUTS,2010,PT11,2,4661.0
2001,NUTS,2010,PT15,2,102.0
2003,NUTS,2010,PT15,2,10.0
2004,NUTS,2010,PT15,2,9.0
2005,NUTS,2010,PT15,2,7.0
2006,NUTS,2010,PT15,2,15.0
2007,NUTS,2010,PT15,2,23.0
2008,NUTS,2010,PT15,2,60.0
2009,NUTS,2010,PT15,2,66.0
2010,NUTS,2010,PT15,2,63.0
2011,NUTS,2010,PT15,2,61.0
2012,NUTS,2010,PT15,2,49.0
2013,NUTS,2010,PT15,2,21.0
2014,NUTS,2010,PT15,2,30.0
2015,NUTS,2010,PT15,2,34.0
2016,NUTS,2010,PT15,2,53.0
2017,NUTS,2010,PT15,2,49.0
2018,NUTS,2010,PT15,2,61.0
2019,NUTS,2010,PT15,2,75.0
2020,NUTS,2010,PT15,2,85.0
2001,NUTS,2010,PT16,2,826.0
2003,NUTS,2010,PT16,2,312.0
2004,NUTS,2010,PT16,2,324.0
2005,NUTS,2010,PT16,2,335.0
2006,NUTS,2010,PT16,2,506.0
2007,NUTS,2010,PT16,2,677.0
2008,NUTS,2010,PT16,2,822.0
2009,NUTS,2010,PT16,2,865.0
2010,NUTS,2010,PT16,2,917.0
2011,NUTS,2010,PT16,2,1136.0
2012,NUTS,2010,PT16,2,1093.0
2013,NUTS,2010,PT16,2,909.0
2014,NUTS,2010,PT16,2,1011.0
2015,NUTS,2010,PT16,2,1093.0
2016,NUTS,2010,PT16,2,1232.0
2017,NUTS,2010,PT16,2,1533.0
2018,NUTS,2010,PT16,2,1738.0
2019,NUTS,2010,PT16,2,2107.0
2020,NUTS,2010,PT16,2,2123.0
2001,NUTS,2010,PT17,2,16.0
2003,NUTS,2010,PT17,2,959.0
2004,NUTS,2010,PT17,2,842.0
2005,NUTS,2010,PT17,2,725.0
2006,NUTS,2010,PT17,2,1486.0
2007,NUTS,2010,PT17,2,2247.0
2008,NUTS,2010,PT17,2,2700.0
2009,NUTS,2010,PT17,2,2804.0
2010,NUTS,2010,PT17,2,2848.0
2011,NUTS,2010,PT17,2,3117.0
2012,NUTS,2010,PT17,2,3545.0
2013,NUTS,2010,PT17,2,2683.0
2014,NUTS,2010,PT17,2,2759.0
2015,NUTS,2010,PT17,2,2707.0
2016,NUTS,2010,PT17,2,3479.0
2017,NUTS,2010,PT17,2,3739.0
2018,NUTS,2010,PT17,2,3703.0
2019,NUTS,2010,PT17,2,4099.0
2020,NUTS,2010,PT17,2,4855.0
2001,NUTS,2010,PT18,2,3.0
2003,NUTS,2010,PT18,2,79.0
2004,NUTS,2010,PT18,2,81.0
2005,NUTS,2010,PT18,2,83.0
2006,NUTS,2010,PT18,2,103.0
2007,NUTS,2010,PT18,2,122.0
2008,NUTS,2010,PT18,2,348.0
2009,NUTS,2010,PT18,2,128.0
2010,NUTS,2010,PT18,2,115.0
2011,NUTS,2010,PT18,2,162.0
2012,NUTS,2010,PT18,2,183.0
2013,NUTS,2010,PT18,2,142.0
2014,NUTS,2010,PT18,2,184.0
2015,NUTS,2010,PT18,2,213.0
2016,NUTS,2010,PT18,2,272.0
2017,NUTS,2010,PT18,2,316.0
2018,NUTS,2010,PT18,2,407.0
2019,NUTS,2010,PT18,2,467.0
2020,NUTS,2010,PT18,2,527.0
2001,NUTS,2010,PT2,1,0.0
2004,NUTS,2010,PT2,1,0.0
2005,NUTS,2010,PT2,1,1.0
2006,NUTS,2010,PT2,1,2.0
2007,NUTS,2010,PT2,1,4.0
2008,NUTS,2010,PT2,1,9.0
2009,NUTS,2010,PT2,1,5.0
2010,NUTS,2010,PT2,1,10.0
2011,NUTS,2010,PT2,1,11.0
2012,NUTS,2010,PT2,1,23.0
2013,NUTS,2010,PT2,1,6.0
2014,NUTS,2010,PT2,1,9.0
2015,NUTS,2010,PT2,1,10.0
2016,NUTS,2010,PT2,1,21.0
2017,NUTS,2010,PT2,1,21.0
2018,NUTS,2010,PT2,1,34.0
2019,NUTS,2010,PT2,1,23.0
2020,NUTS,2010,PT2,1,32.0
2004,NUTS,2010,PT20,2,0.0
2005,NUTS,2010,PT20,2,1.0
2006,NUTS,2010,PT20,2,2.0
2007,NUTS,2010,PT20,2,4.0
2008,NUTS,2010,PT20,2,9.0
2009,NUTS,2010,PT20,2,5.0
2010,NUTS,2010,PT20,2,10.0
2011,NUTS,2010,PT20,2,11.0
2012,NUTS,2010,PT20,2,23.0
2013,NUTS,2010,PT20,2,6.0
2014,NUTS,2010,PT20,2,9.0
2015,NUTS,2010,PT20,2,10.0
2016,NUTS,2010,PT20,2,21.0
2017,NUTS,2010,PT20,2,21.0
2018,NUTS,2010,PT20,2,34.0
2019,NUTS,2010,PT20,2,23.0
2020,NUTS,2010,PT20,2,32.0
2001,NUTS,2010,PT3,1,6.0
2003,NUTS,2010,PT3,1,6.0
2004,NUTS,2010,PT3,1,6.0
2005,NUTS,2010,PT3,1,6.0
2006,NUTS,2010,PT3,1,10.0
2007,NUTS,2010,PT3,1,14.0
2008,NUTS,2010,PT3,1,16.0
2009,NUTS,2010,PT3,1,11.0
2010,NUTS,2010,PT3,1,10.0
2011,NUTS,2010,PT3,1,26.0
2012,NUTS,2010,PT3,1,23.0
2013,NUTS,2010,PT3,1,20.0
2014,NUTS,2010,PT3,1,18.0
2015,NUTS,2010,PT3,1,21.0
2016,NUTS,2010,PT3,1,15.0
2017,NUTS,2010,PT3,1,27.0
2018,NUTS,2010,PT3,1,44.0
2019,NUTS,2010,PT3,1,46.0
2020,NUTS,2010,PT3,1,44.0
2001,NUTS,2010,PT30,2,6.0
2003,NUTS,2010,PT30,2,6.0
2004,NUTS,2010,PT30,2,6.0
2005,NUTS,2010,PT30,2,6.0
2006,NUTS,2010,PT30,2,10.0
2007,NUTS,2010,PT30,2,14.0
2008,NUTS,2010,PT30,2,16.0
2009,NUTS,2010,PT30,2,11.0
2010,NUTS,2010,PT30,2,10.0
2011,NUTS,2010,PT30,2,26.0
2012,NUTS,2010,PT30,2,23.0
2013,NUTS,2010,PT30,2,20.0
2014,NUTS,2010,PT30,2,18.0
2015,NUTS,2010,PT30,2,21.0
2016,NUTS,2010,PT30,2,15.0
2017,NUTS,2010,PT30,2,27.0
2018,NUTS,2010,PT30,2,44.0
2019,NUTS,2010,PT30,2,46.0
2020,NUTS,2010,PT30,2,44.0
1997,NUTS,2010,RO,0,8965.0
1998,NUTS,2010,RO,0,8479.0
1999,NUTS,2010,RO,0,6934.0
2000,NUTS,2010,RO,0,5560.0
2001,NUTS,2010,RO,0,4835.0
2002,NUTS,2010,RO,0,4828.0
2003,NUTS,2010,RO,0,4215.0
2004,NUTS,2010,RO,0,3844.0
2005,NUTS,2010,RO,0,4515.0
2006,NUTS,2010,RO,0,3269.0
2007,NUTS,2010,RO,0,3193.0
2008,NUTS,2010,RO,0,2579.0
2009,NUTS,2010,RO,0,2400.0
2010,NUTS,2010,RO,0,2320.0
2011,NUTS,2010,RO,0,1609.0
2012,NUTS,2010,RO,0,2063.0
2013,NUTS,2010,RO,0,2269.0
2014,NUTS,2010,RO,0,2345.0
2015,NUTS,2010,RO,0,1702.0
2016,NUTS,2010,RO,0,1838.0
2017,NUTS,2010,RO,0,1732.0
2018,NUTS,2010,RO,0,1666.0
2019,NUTS,2010,RO,0,1629.0
2002,NUTS,2010,RO1,1,847.0
2003,NUTS,2010,RO1,1,715.0
2004,NUTS,2010,RO1,1,492.0
2005,NUTS,2010,RO1,1,490.0
2006,NUTS,2010,RO1,1,352.0
2007,NUTS,2010,RO1,1,283.0
2008,NUTS,2010,RO1,1,227.0
2009,NUTS,2010,RO1,1,372.0
2010,NUTS,2010,RO1,1,437.0
2011,NUTS,2010,RO1,1,224.0
2012,NUTS,2010,RO1,1,401.0
2013,NUTS,2010,RO1,1,216.0
2014,NUTS,2010,RO1,1,418.0
2015,NUTS,2010,RO1,1,244.0
2016,NUTS,2010,RO1,1,282.0
2017,NUTS,2010,RO1,1,185.0
2018,NUTS,2010,RO1,1,246.0
2019,NUTS,2010,RO1,1,240.0
2002,NUTS,2010,RO11,2,198.0
2003,NUTS,2010,RO11,2,205.0
2004,NUTS,2010,RO11,2,154.0
2005,NUTS,2010,RO11,2,193.0
2006,NUTS,2010,RO11,2,181.0
2007,NUTS,2010,RO11,2,143.0
2008,NUTS,2010,RO11,2,108.0
2009,NUTS,2010,RO11,2,140.0
2010,NUTS,2010,RO11,2,196.0
2011,NUTS,2010,RO11,2,80.0
2012,NUTS,2010,RO11,2,280.0
2013,NUTS,2010,RO11,2,150.0
2014,NUTS,2010,RO11,2,199.0
2015,NUTS,2010,RO11,2,103.0
2016,NUTS,2010,RO11,2,123.0
2017,NUTS,2010,RO11,2,61.0
2018,NUTS,2010,RO11,2,116.0
2019,NUTS,2010,RO11,2,107.0
2002,NUTS,2010,RO12,2,649.0
2003,NUTS,2010,RO12,2,510.0
2004,NUTS,2010,RO12,2,338.0
2005,NUTS,2010,RO12,2,297.0
2006,NUTS,2010,RO12,2,171.0
2007,NUTS,2010,RO12,2,140.0
2008,NUTS,2010,RO12,2,119.0
2009,NUTS,2010,RO12,2,232.0
2010,NUTS,2010,RO12,2,241.0
2011,NUTS,2010,RO12,2,145.0
2012,NUTS,2010,RO12,2,121.0
2013,NUTS,2010,RO12,2,66.0
2014,NUTS,2010,RO12,2,219.0
2015,NUTS,2010,RO12,2,141.0
2016,NUTS,2010,RO12,2,159.0
2017,NUTS,2010,RO12,2,124.0
2018,NUTS,2010,RO12,2,130.0
2019,NUTS,2010,RO12,2,133.0
2002,NUTS,2010,RO2,1,622.0
2003,NUTS,2010,RO2,1,487.0
2004,NUTS,2010,RO2,1,472.0
2005,NUTS,2010,RO2,1,463.0
2006,NUTS,2010,RO2,1,421.0
2007,NUTS,2010,RO2,1,380.0
2008,NUTS,2010,RO2,1,308.0
2009,NUTS,2010,RO2,1,312.0
2010,NUTS,2010,RO2,1,317.0
2011,NUTS,2010,RO2,1,89.0
2012,NUTS,2010,RO2,1,165.0
2013,NUTS,2010,RO2,1,278.0
2014,NUTS,2010,RO2,1,119.0
2015,NUTS,2010,RO2,1,147.0
2016,NUTS,2010,RO2,1,142.0
2017,NUTS,2010,RO2,1,146.0
2018,NUTS,2010,RO2,1,118.0
2019,NUTS,2010,RO2,1,189.0
2002,NUTS,2010,RO21,2,378.0
2003,NUTS,2010,RO21,2,256.0
2004,NUTS,2010,RO21,2,255.0
2005,NUTS,2010,RO21,2,241.0
2006,NUTS,2010,RO21,2,216.0
2007,NUTS,2010,RO21,2,143.0
2008,NUTS,2010,RO21,2,108.0
2009,NUTS,2010,RO21,2,125.0
2010,NUTS,2010,RO21,2,157.0
2011,NUTS,2010,RO21,2,73.0
2012,NUTS,2010,RO21,2,117.0
2013,NUTS,2010,RO21,2,254.0
2014,NUTS,2010,RO21,2,89.0
2015,NUTS,2010,RO21,2,124.0
2016,NUTS,2010,RO21,2,108.0
2017,NUTS,2010,RO21,2,126.0
2018,NUTS,2010,RO21,2,102.0
2019,NUTS,2010,RO21,2,181.0
2002,NUTS,2010,RO22,2,244.0
2003,NUTS,2010,RO22,2,231.0
2004,NUTS,2010,RO22,2,217.0
2005,NUTS,2010,RO22,2,222.0
2006,NUTS,2010,RO22,2,205.0
2007,NUTS,2010,RO22,2,237.0
2008,NUTS,2010,RO22,2,197.0
2009,NUTS,2010,RO22,2,187.0
2010,NUTS,2010,RO22,2,160.0
2011,NUTS,2010,RO22,2,16.0
2012,NUTS,2010,RO22,2,47.0
2013,NUTS,2010,RO22,2,24.0
2014,NUTS,2010,RO22,2,31.0
2015,NUTS,2010,RO22,2,23.0
2016,NUTS,2010,RO22,2,34.0
2017,NUTS,2010,RO22,2,20.0
2018,NUTS,2010,RO22,2,16.0
2019,NUTS,2010,RO22,2,8.0
2002,NUTS,2010,RO3,1,2912.0
2003,NUTS,2010,RO3,1,2555.0
2004,NUTS,2010,RO3,1,2508.0
2005,NUTS,2010,RO3,1,3233.0
2006,NUTS,2010,RO3,1,2251.0
2007,NUTS,2010,RO3,1,2241.0
2008,NUTS,2010,RO3,1,1858.0
2009,NUTS,2010,RO3,1,1527.0
2010,NUTS,2010,RO3,1,1422.0
2011,NUTS,2010,RO3,1,1248.0
2012,NUTS,2010,RO3,1,1445.0
2013,NUTS,2010,RO3,1,1711.0
2014,NUTS,2010,RO3,1,1724.0
2015,NUTS,2010,RO3,1,1214.0
2016,NUTS,2010,RO3,1,1323.0
2017,NUTS,2010,RO3,1,1331.0
2018,NUTS,2010,RO3,1,993.0
2019,NUTS,2010,RO3,1,878.0
2002,NUTS,2010,RO31,2,867.0
2003,NUTS,2010,RO31,2,724.0
2004,NUTS,2010,RO31,2,671.0
2005,NUTS,2010,RO31,2,670.0
2006,NUTS,2010,RO31,2,620.0
2007,NUTS,2010,RO31,2,668.0
2008,NUTS,2010,RO31,2,609.0
2009,NUTS,2010,RO31,2,485.0
2010,NUTS,2010,RO31,2,521.0
2011,NUTS,2010,RO31,2,124.0
2012,NUTS,2010,RO31,2,290.0
2013,NUTS,2010,RO31,2,534.0
2014,NUTS,2010,RO31,2,476.0
2015,NUTS,2010,RO31,2,261.0
2016,NUTS,2010,RO31,2,294.0
2017,NUTS,2010,RO31,2,260.0
2018,NUTS,2010,RO31,2,247.0
2019,NUTS,2010,RO31,2,244.0
2002,NUTS,2010,RO32,2,2045.0
2003,NUTS,2010,RO32,2,1831.0
2004,NUTS,2010,RO32,2,1837.0
2005,NUTS,2010,RO32,2,2563.0
2006,NUTS,2010,RO32,2,1631.0
2007,NUTS,2010,RO32,2,1573.0
2008,NUTS,2010,RO32,2,1249.0
2009,NUTS,2010,RO32,2,1042.0
2010,NUTS,2010,RO32,2,901.0
2011,NUTS,2010,RO32,2,1124.0
2012,NUTS,2010,RO32,2,1154.0
2013,NUTS,2010,RO32,2,1177.0
2014,NUTS,2010,RO32,2,1248.0
2015,NUTS,2010,RO32,2,953.0
2016,NUTS,2010,RO32,2,1029.0
2017,NUTS,2010,RO32,2,1071.0
2018,NUTS,2010,RO32,2,746.0
2019,NUTS,2010,RO32,2,634.0
2002,NUTS,2010,RO4,1,447.0
2003,NUTS,2010,RO4,1,458.0
2004,NUTS,2010,RO4,1,372.0
2005,NUTS,2010,RO4,1,329.0
2006,NUTS,2010,RO4,1,245.0
2007,NUTS,2010,RO4,1,289.0
2008,NUTS,2010,RO4,1,186.0
2009,NUTS,2010,RO4,1,189.0
2010,NUTS,2010,RO4,1,144.0
2011,NUTS,2010,RO4,1,48.0
2012,NUTS,2010,RO4,1,52.0
2013,NUTS,2010,RO4,1,65.0
2014,NUTS,2010,RO4,1,83.0
2015,NUTS,2010,RO4,1,97.0
2016,NUTS,2010,RO4,1,91.0
2017,NUTS,2010,RO4,1,70.0
2018,NUTS,2010,RO4,1,309.0
2019,NUTS,2010,RO4,1,322.0
2002,NUTS,2010,RO41,2,320.0
2003,NUTS,2010,RO41,2,279.0
2004,NUTS,2010,RO41,2,199.0
2005,NUTS,2010,RO41,2,201.0
2006,NUTS,2010,RO41,2,170.0
2007,NUTS,2010,RO41,2,190.0
2008,NUTS,2010,RO41,2,109.0
2009,NUTS,2010,RO41,2,104.0
2010,NUTS,2010,RO41,2,81.0
2011,NUTS,2010,RO41,2,36.0
2012,NUTS,2010,RO41,2,30.0
2013,NUTS,2010,RO41,2,12.0
2014,NUTS,2010,RO41,2,41.0
2015,NUTS,2010,RO41,2,41.0
2016,NUTS,2010,RO41,2,28.0
2017,NUTS,2010,RO41,2,29.0
2018,NUTS,2010,RO41,2,26.0
2019,NUTS,2010,RO41,2,9.0
2002,NUTS,2010,RO42,2,127.0
2003,NUTS,2010,RO42,2,179.0
2004,NUTS,2010,RO42,2,173.0
2005,NUTS,2010,RO42,2,128.0
2006,NUTS,2010,RO42,2,75.0
2007,NUTS,2010,RO42,2,99.0
2008,NUTS,2010,RO42,2,77.0
2009,NUTS,2010,RO42,2,85.0
2010,NUTS,2010,RO42,2,63.0
2011,NUTS,2010,RO42,2,12.0
2012,NUTS,2010,RO42,2,22.0
2013,NUTS,2010,RO42,2,53.0
2014,NUTS,2010,RO42,2,42.0
2015,NUTS,2010,RO42,2,56.0
2016,NUTS,2010,RO42,2,63.0
2017,NUTS,2010,RO42,2,41.0
2018,NUTS,2010,RO42,2,283.0
2019,NUTS,2010,RO42,2,313.0
2008,NUTS,2010,RS,0,163.0
2009,NUTS,2010,RS,0,316.0
2010,NUTS,2010,RS,0,110.0
2011,NUTS,2010,RS,0,52.0
2012,NUTS,2010,RS,0,129.0
2013,NUTS,2010,RS,0,227.0
2014,NUTS,2010,RS,0,508.0
2015,NUTS,2010,RS,0,495.0
2016,NUTS,2010,RS,0,632.0
2017,NUTS,2010,RS,0,532.0
2018,NUTS,2010,RS,0,506.0
2019,NUTS,2010,RS,0,580.0
2020,NUTS,2010,RS,0,554.0
2018,NUTS,2010,RS1,1,449.0
2019,NUTS,2010,RS1,1,519.0
2020,NUTS,2010,RS1,1,501.0
2018,NUTS,2010,RS11,2,337.0
2019,NUTS,2010,RS11,2,400.0
2020,NUTS,2010,RS11,2,445.0
2018,NUTS,2010,RS12,2,112.0
2019,NUTS,2010,RS12,2,119.0
2020,NUTS,2010,RS12,2,56.0
2018,NUTS,2010,RS2,1,57.0
2019,NUTS,2010,RS2,1,61.0
2020,NUTS,2010,RS2,1,53.0
2018,NUTS,2010,RS21,2,15.0
2019,NUTS,2010,RS21,2,15.0
2020,NUTS,2010,RS21,2,19.0
2018,NUTS,2010,RS22,2,42.0
2019,NUTS,2010,RS22,2,46.0
2020,NUTS,2010,RS22,2,34.0
1994,NUTS,2010,RU,0,171863.0
1995,NUTS,2010,RU,0,167085.0
1996,NUTS,2010,RU,0,150213.0
1997,NUTS,2010,RU,0,134065.0
1998,NUTS,2010,RU,0,116104.0
1999,NUTS,2010,RU,0,114549.0
2000,NUTS,2010,RU,0,116898.0
2001,NUTS,2010,RU,0,113415.0
2002,NUTS,2010,RU,0,107727.0
2003,NUTS,2010,RU,0,105662.0
2004,NUTS,2010,RU,0,99889.0
2005,NUTS,2010,RU,0,91306.0
2006,NUTS,2010,RU,0,88945.0
2007,NUTS,2010,RU,0,87438.0
2008,NUTS,2010,RU,0,83582.0
2009,NUTS,2010,RU,0,80555.0
2010,NUTS,2010,RU,0,77345.0
2011,NUTS,2010,RU,0,77637.0
2012,NUTS,2010,RU,0,73343.0
2013,NUTS,2010,RU,0,72544.0
2014,NUTS,2010,RU,0,72043.0
2015,NUTS,2010,RU,0,72104.0
2017,NUTS,2010,RU,0,66085.0
2018,NUTS,2010,RU,0,59321.0
2019,NUTS,2010,RU,0,63895.0
2003,NUTS,2010,SE,0,7715.0
2005,NUTS,2010,SE,0,10701.0
2007,NUTS,2010,SE,0,8261.0
2009,NUTS,2010,SE,0,8462.0
2011,NUTS,2010,SE,0,8372.0
2013,NUTS,2010,SE,0,11318.0
2015,NUTS,2010,SE,0,11287.0
2017,NUTS,2010,SE,0,13329.0
2019,NUTS,2010,SE,0,15198.0
2003,NUTS,2010,SE1,1,3611.0
2003,NUTS,2010,SE11,2,2455.0
2003,NUTS,2010,SE12,2,1156.0
2003,NUTS,2010,SE2,1,3618.0
2003,NUTS,2010,SE21,2,195.0
2003,NUTS,2010,SE22,2,981.0
2003,NUTS,2010,SE23,2,2442.0
2003,NUTS,2010,SE3,1,486.0
2003,NUTS,2010,SE31,2,318.0
2003,NUTS,2010,SE32,2,42.0
2003,NUTS,2010,SE33,2,126.0
1993,NUTS,2010,SI,0,336.0
1994,NUTS,2010,SI,0,411.0
1995,NUTS,2010,SI,0,402.0
1996,NUTS,2010,SI,0,406.0
1997,NUTS,2010,SI,0,443.0
1998,NUTS,2010,SI,0,461.0
1999,NUTS,2010,SI,0,506.0
2000,NUTS,2010,SI,0,471.0
2001,NUTS,2010,SI,0,512.0
2002,NUTS,2010,SI,0,534.0
2003,NUTS,2010,SI,0,412.0
2004,NUTS,2010,SI,0,477.0
2005,NUTS,2010,SI,0,569.0
2006,NUTS,2010,SI,0,680.0
2007,NUTS,2010,SI,0,751.0
2008,NUTS,2010,SI,0,834.0
2009,NUTS,2010,SI,0,871.0
2010,NUTS,2010,SI,0,922.0
2011,NUTS,2010,SI,0,1445.0
2012,NUTS,2010,SI,0,1421.0
2013,NUTS,2010,SI,0,1476.0
2014,NUTS,2010,SI,0,1480.0
2015,NUTS,2010,SI,0,1350.0
2016,NUTS,2010,SI,0,1347.0
2017,NUTS,2010,SI,0,1698.0
2018,NUTS,2010,SI,0,1920.0
2019,NUTS,2010,SI,0,2070.0
1993,NUTS,2010,SI0,1,336.0
1994,NUTS,2010,SI0,1,411.0
1995,NUTS,2010,SI0,1,402.0
1996,NUTS,2010,SI0,1,406.0
1997,NUTS,2010,SI0,1,443.0
1998,NUTS,2010,SI0,1,461.0
1999,NUTS,2010,SI0,1,506.0
2000,NUTS,2010,SI0,1,471.0
2001,NUTS,2010,SI0,1,512.0
2002,NUTS,2010,SI0,1,534.0
2003,NUTS,2010,SI0,1,412.0
2004,NUTS,2010,SI0,1,477.0
2005,NUTS,2010,SI0,1,569.0
2006,NUTS,2010,SI0,1,680.0
2007,NUTS,2010,SI0,1,751.0
2008,NUTS,2010,SI0,1,834.0
2009,NUTS,2010,SI0,1,871.0
2010,NUTS,2010,SI0,1,922.0
2011,NUTS,2010,SI0,1,1445.0
2012,NUTS,2010,SI0,1,1421.0
2013,NUTS,2010,SI0,1,1476.0
2014,NUTS,2010,SI0,1,1480.0
2015,NUTS,2010,SI0,1,1350.0
2016,NUTS,2010,SI0,1,1347.0
2017,NUTS,2010,SI0,1,1698.0
2018,NUTS,2010,SI0,1,1920.0
2019,NUTS,2010,SI0,1,2070.0
2013,NUTS,2010,SI03,2,597.0
2014,NUTS,2010,SI03,2,602.0
2015,NUTS,2010,SI03,2,564.0
2016,NUTS,2010,SI03,2,580.0
2017,NUTS,2010,SI03,2,679.0
2018,NUTS,2010,SI03,2,792.0
2019,NUTS,2010,SI03,2,920.0
2013,NUTS,2010,SI04,2,879.0
2014,NUTS,2010,SI04,2,878.0
2015,NUTS,2010,SI04,2,787.0
2016,NUTS,2010,SI04,2,767.0
2017,NUTS,2010,SI04,2,1019.0
2018,NUTS,2010,SI04,2,1128.0
2019,NUTS,2010,SI04,2,1150.0
2002,NUTS,2010,SK,0,765.0
2003,NUTS,2010,SK,0,696.0
2004,NUTS,2010,SK,0,704.0
2005,NUTS,2010,SK,0,782.0
2006,NUTS,2010,SK,0,759.0
2007,NUTS,2010,SK,0,549.0
2008,NUTS,2010,SK,0,514.0
2009,NUTS,2010,SK,0,448.0
2010,NUTS,2010,SK,0,502.0
2011,NUTS,2010,SK,0,567.0
2012,NUTS,2010,SK,0,688.0
2013,NUTS,2010,SK,0,633.0
2014,NUTS,2010,SK,0,625.0
2015,NUTS,2010,SK,0,671.0
2016,NUTS,2010,SK,0,653.0
2017,NUTS,2010,SK,0,763.0
2018,NUTS,2010,SK,0,844.0
2019,NUTS,2010,SK,0,920.0
2020,NUTS,2010,SK,0,971.0
2002,NUTS,2010,SK01,2,386.0
2003,NUTS,2010,SK01,2,338.0
2004,NUTS,2010,SK01,2,355.0
2005,NUTS,2010,SK01,2,414.0
2006,NUTS,2010,SK01,2,427.0
2007,NUTS,2010,SK01,2,237.0
