year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_ht
2005,NUTS,2010,RO113,3,0.717
2008,NUTS,2010,RO113,3,0.968
2011,NUTS,2010,RO113,3,2.132
2002,NUTS,2010,RO114,3,0.384
2005,NUTS,2010,RO114,3,1.939
1997,NUTS,2010,RO116,3,3.072
2008,NUTS,2010,RO116,3,1.359
2005,NUTS,2010,RO12,2,0.395
2006,NUTS,2010,RO12,2,0.055
2007,NUTS,2010,RO12,2,0.99
2009,NUTS,2010,RO12,2,0.396
2011,NUTS,2010,RO12,2,0.476
2012,NUTS,2010,RO12,2,0.593
2005,NUTS,2010,RO122,3,1.679
2006,NUTS,2010,RO122,3,0.235
2011,NUTS,2010,RO122,3,2.004
2012,NUTS,2010,RO122,3,1.51
2012,NUTS,2010,RO124,3,1.833
2009,NUTS,2010,RO125,3,1.152
2007,NUTS,2010,RO126,3,5.908
2009,NUTS,2010,RO126,3,0.777
1999,NUTS,2010,RO2,1,0.099
2002,NUTS,2010,RO2,1,0.097
2005,NUTS,2010,RO2,1,0.088
2006,NUTS,2010,RO2,1,0.202
2007,NUTS,2010,RO2,1,0.076
2009,NUTS,2010,RO2,1,0.306
2010,NUTS,2010,RO2,1,0.051
2012,NUTS,2010,RO2,1,0.343
1999,NUTS,2010,RO21,2,0.176
2002,NUTS,2010,RO21,2,0.171
2005,NUTS,2010,RO21,2,0.155
2006,NUTS,2010,RO21,2,0.088
2007,NUTS,2010,RO21,2,0.134
2009,NUTS,2010,RO21,2,0.538
2010,NUTS,2010,RO21,2,0.089
2012,NUTS,2010,RO21,2,0.404
2005,NUTS,2010,RO211,3,0.345
2009,NUTS,2010,RO211,3,0.696
2010,NUTS,2010,RO211,3,0.461
1999,NUTS,2010,RO213,3,0.806
2002,NUTS,2010,RO213,3,0.174
2005,NUTS,2010,RO213,3,0.406
2009,NUTS,2010,RO213,3,1.214
2012,NUTS,2010,RO213,3,1.721
2002,NUTS,2010,RO214,3,0.868
2007,NUTS,2010,RO215,3,0.707
2009,NUTS,2010,RO215,3,0.707
2006,NUTS,2010,RO216,3,0.717
2006,NUTS,2010,RO22,2,0.352
2012,NUTS,2010,RO22,2,0.264
2012,NUTS,2010,RO222,3,1.491
2006,NUTS,2010,RO224,3,1.615
1997,NUTS,2010,RO3,1,0.516
1998,NUTS,2010,RO3,1,0.057
2000,NUTS,2010,RO3,1,0.347
2001,NUTS,2010,RO3,1,0.348
2002,NUTS,2010,RO3,1,0.12
2003,NUTS,2010,RO3,1,0.314
2004,NUTS,2010,RO3,1,0.419
2005,NUTS,2010,RO3,1,0.499
2006,NUTS,2010,RO3,1,0.778
2007,NUTS,2010,RO3,1,1.345
2008,NUTS,2010,RO3,1,1.641
2009,NUTS,2010,RO3,1,1.777
2010,NUTS,2010,RO3,1,0.828
2011,NUTS,2010,RO3,1,1.118
2012,NUTS,2010,RO3,1,1.651
2006,NUTS,2010,RO31,2,0.099
2007,NUTS,2010,RO31,2,0.203
2008,NUTS,2010,RO31,2,0.204
2009,NUTS,2010,RO31,2,0.177
2011,NUTS,2010,RO31,2,0.077
2012,NUTS,2010,RO31,2,0.214
2006,NUTS,2010,RO313,3,0.615
2007,NUTS,2010,RO316,3,0.815
2008,NUTS,2010,RO316,3,0.817
2009,NUTS,2010,RO316,3,0.71
2011,NUTS,2010,RO316,3,0.308
2012,NUTS,2010,RO316,3,0.88
1997,NUTS,2010,RO32,2,1.3
1998,NUTS,2010,RO32,2,0.144
2000,NUTS,2010,RO32,2,0.875
2001,NUTS,2010,RO32,2,0.88
2002,NUTS,2010,RO32,2,0.303
2003,NUTS,2010,RO32,2,0.793
2004,NUTS,2010,RO32,2,1.055
2005,NUTS,2010,RO32,2,1.254
2006,NUTS,2010,RO32,2,1.796
2007,NUTS,2010,RO32,2,3.037
2008,NUTS,2010,RO32,2,3.756
2009,NUTS,2010,RO32,2,4.105
2010,NUTS,2010,RO32,2,2.025
2011,NUTS,2010,RO32,2,2.611
2012,NUTS,2010,RO32,2,3.624
1997,NUTS,2010,RO321,3,1.478
1998,NUTS,2010,RO321,3,0.163
2000,NUTS,2010,RO321,3,0.995
2001,NUTS,2010,RO321,3,1.002
2002,NUTS,2010,RO321,3,0.346
2003,NUTS,2010,RO321,3,0.906
2004,NUTS,2010,RO321,3,1.207
2005,NUTS,2010,RO321,3,1.437
2006,NUTS,2010,RO321,3,2.062
2007,NUTS,2010,RO321,3,3.494
2008,NUTS,2010,RO321,3,4.331
2009,NUTS,2010,RO321,3,4.5
2010,NUTS,2010,RO321,3,2.355
2011,NUTS,2010,RO321,3,2.88
2012,NUTS,2010,RO321,3,4.378
2009,NUTS,2010,RO322,3,1.62
2011,NUTS,2010,RO322,3,1.0
2001,NUTS,2010,RO4,1,0.376
2003,NUTS,2010,RO4,1,0.175
2007,NUTS,2010,RO4,1,0.719
2008,NUTS,2010,RO4,1,0.734
2009,NUTS,2010,RO4,1,0.359
2011,NUTS,2010,RO4,1,0.516
2001,NUTS,2010,RO41,2,0.696
2007,NUTS,2010,RO41,2,0.219
2008,NUTS,2010,RO41,2,0.44
2009,NUTS,2010,RO41,2,0.368
2007,NUTS,2010,RO411,3,0.7
2008,NUTS,2010,RO411,3,1.407
2009,NUTS,2010,RO411,3,0.466
2009,NUTS,2010,RO412,3,1.322
2001,NUTS,2010,RO415,3,3.872
2003,NUTS,2010,RO42,2,0.384
2007,NUTS,2010,RO42,2,1.313
2008,NUTS,2010,RO42,2,1.08
2009,NUTS,2010,RO42,2,0.348
2011,NUTS,2010,RO42,2,1.118
2008,NUTS,2010,RO421,3,0.743
2008,NUTS,2010,RO423,3,2.659
2003,NUTS,2010,RO424,3,1.133
2007,NUTS,2010,RO424,3,3.799
2008,NUTS,2010,RO424,3,0.728
2009,NUTS,2010,RO424,3,0.991
2011,NUTS,2010,RO424,3,3.155
1990,NUTS,2010,SE,0,11.38
1991,NUTS,2010,SE,0,11.579
1992,NUTS,2010,SE,0,18.972
1993,NUTS,2010,SE,0,16.048
1994,NUTS,2010,SE,0,26.559
1995,NUTS,2010,SE,0,34.482
1996,NUTS,2010,SE,0,39.423
1997,NUTS,2010,SE,0,56.123
1998,NUTS,2010,SE,0,59.597
1999,NUTS,2010,SE,0,71.224
2000,NUTS,2010,SE,0,73.845
2001,NUTS,2010,SE,0,58.286
2002,NUTS,2010,SE,0,54.08
2003,NUTS,2010,SE,0,54.424
2004,NUTS,2010,SE,0,59.404
2005,NUTS,2010,SE,0,61.35
2006,NUTS,2010,SE,0,77.672
2007,NUTS,2010,SE,0,87.152
2008,NUTS,2010,SE,0,82.429
2009,NUTS,2010,SE,0,72.893
2010,NUTS,2010,SE,0,74.997
2011,NUTS,2010,SE,0,76.238
2012,NUTS,2010,SE,0,71.65
2000,NUTS,2010,SE1,1,119.491
2001,NUTS,2010,SE1,1,94.33
2002,NUTS,2010,SE1,1,69.534
2003,NUTS,2010,SE1,1,73.354
2004,NUTS,2010,SE1,1,84.857
2005,NUTS,2010,SE1,1,86.283
2006,NUTS,2010,SE1,1,104.119
2007,NUTS,2010,SE1,1,125.146
2008,NUTS,2010,SE1,1,125.423
2009,NUTS,2010,SE1,1,109.534
2010,NUTS,2010,SE1,1,117.468
2011,NUTS,2010,SE1,1,112.424
2012,NUTS,2010,SE1,1,101.611
2000,NUTS,2010,SE11,2,167.735
2001,NUTS,2010,SE11,2,129.716
2002,NUTS,2010,SE11,2,93.018
2003,NUTS,2010,SE11,2,109.118
2004,NUTS,2010,SE11,2,118.262
2005,NUTS,2010,SE11,2,117.812
2006,NUTS,2010,SE11,2,151.041
2007,NUTS,2010,SE11,2,177.519
2008,NUTS,2010,SE11,2,185.066
2009,NUTS,2010,SE11,2,150.636
2010,NUTS,2010,SE11,2,161.481
2011,NUTS,2010,SE11,2,154.005
2012,NUTS,2010,SE11,2,142.02
2000,NUTS,2010,SE110,3,167.735
2001,NUTS,2010,SE110,3,129.716
2002,NUTS,2010,SE110,3,93.018
2003,NUTS,2010,SE110,3,109.118
2004,NUTS,2010,SE110,3,118.262
2005,NUTS,2010,SE110,3,117.812
2006,NUTS,2010,SE110,3,151.041
2007,NUTS,2010,SE110,3,177.519
2008,NUTS,2010,SE110,3,185.066
2009,NUTS,2010,SE110,3,150.636
2010,NUTS,2010,SE110,3,161.481
2011,NUTS,2010,SE110,3,154.005
2012,NUTS,2010,SE110,3,142.02
2000,NUTS,2010,SE12,2,61.113
2001,NUTS,2010,SE12,2,51.09
2002,NUTS,2010,SE12,2,40.693
2003,NUTS,2010,SE12,2,29.333
2004,NUTS,2010,SE12,2,43.687
2005,NUTS,2010,SE12,2,47.288
2006,NUTS,2010,SE12,2,45.703
2007,NUTS,2010,SE12,2,59.258
2008,NUTS,2010,SE12,2,49.65
2009,NUTS,2010,SE12,2,56.846
2010,NUTS,2010,SE12,2,60.438
2011,NUTS,2010,SE12,2,57.99
2012,NUTS,2010,SE12,2,48.064
2000,NUTS,2010,SE121,3,157.447
2001,NUTS,2010,SE121,3,96.092
2002,NUTS,2010,SE121,3,91.259
2003,NUTS,2010,SE121,3,79.289
2004,NUTS,2010,SE121,3,79.669
2005,NUTS,2010,SE121,3,115.579
2006,NUTS,2010,SE121,3,91.37
2007,NUTS,2010,SE121,3,119.09
2008,NUTS,2010,SE121,3,95.245
2009,NUTS,2010,SE121,3,121.368
2010,NUTS,2010,SE121,3,108.557
2011,NUTS,2010,SE121,3,111.706
2012,NUTS,2010,SE121,3,87.027
2000,NUTS,2010,SE122,3,8.246
2001,NUTS,2010,SE122,3,8.319
2002,NUTS,2010,SE122,3,11.663
2004,NUTS,2010,SE122,3,7.681
2005,NUTS,2010,SE122,3,7.661
2006,NUTS,2010,SE122,3,9.546
2007,NUTS,2010,SE122,3,1.52
2008,NUTS,2010,SE122,3,3.582
2009,NUTS,2010,SE122,3,5.607
2010,NUTS,2010,SE122,3,3.085
2011,NUTS,2010,SE122,3,1.219
2012,NUTS,2010,SE122,3,1.834
2000,NUTS,2010,SE123,3,88.812
2001,NUTS,2010,SE123,3,80.954
2002,NUTS,2010,SE123,3,57.449
2003,NUTS,2010,SE123,3,37.708
2004,NUTS,2010,SE123,3,86.527
2005,NUTS,2010,SE123,3,70.026
2006,NUTS,2010,SE123,3,70.021
2007,NUTS,2010,SE123,3,85.222
2008,NUTS,2010,SE123,3,76.329
2009,NUTS,2010,SE123,3,94.879
2010,NUTS,2010,SE123,3,116.247
2011,NUTS,2010,SE123,3,110.301
2012,NUTS,2010,SE123,3,74.836
2000,NUTS,2010,SE124,3,3.652
2001,NUTS,2010,SE124,3,7.785
2002,NUTS,2010,SE124,3,7.322
2003,NUTS,2010,SE124,3,1.829
2005,NUTS,2010,SE124,3,6.681
2006,NUTS,2010,SE124,3,3.648
2007,NUTS,2010,SE124,3,0.909
2008,NUTS,2010,SE124,3,1.811
2010,NUTS,2010,SE124,3,4.769
2012,NUTS,2010,SE124,3,1.03
2000,NUTS,2010,SE125,3,20.981
2001,NUTS,2010,SE125,3,40.562
2002,NUTS,2010,SE125,3,20.042
2003,NUTS,2010,SE125,3,16.724
2004,NUTS,2010,SE125,3,15.838
2005,NUTS,2010,SE125,3,14.176
2006,NUTS,2010,SE125,3,34.125
2007,NUTS,2010,SE125,3,64.268
2008,NUTS,2010,SE125,3,47.473
2009,NUTS,2010,SE125,3,26.003
2010,NUTS,2010,SE125,3,25.184
2011,NUTS,2010,SE125,3,22.749
2012,NUTS,2010,SE125,3,52.427
2000,NUTS,2010,SE2,1,54.581
2001,NUTS,2010,SE2,1,46.708
2002,NUTS,2010,SE2,1,57.367
2003,NUTS,2010,SE2,1,53.954
2004,NUTS,2010,SE2,1,57.174
2005,NUTS,2010,SE2,1,60.615
2006,NUTS,2010,SE2,1,77.641
2007,NUTS,2010,SE2,1,78.738
2008,NUTS,2010,SE2,1,71.274
2009,NUTS,2010,SE2,1,61.226
2010,NUTS,2010,SE2,1,61.899
2011,NUTS,2010,SE2,1,67.591
2012,NUTS,2010,SE2,1,68.973
2000,NUTS,2010,SE21,2,4.697
2001,NUTS,2010,SE21,2,2.609
2002,NUTS,2010,SE21,2,1.469
2003,NUTS,2010,SE21,2,8.156
2004,NUTS,2010,SE21,2,7.101
2005,NUTS,2010,SE21,2,4.351
2006,NUTS,2010,SE21,2,9.037
2007,NUTS,2010,SE21,2,7.89
2008,NUTS,2010,SE21,2,2.732
2009,NUTS,2010,SE21,2,4.122
2010,NUTS,2010,SE21,2,8.888
2011,NUTS,2010,SE21,2,5.803
2012,NUTS,2010,SE21,2,6.63
2000,NUTS,2010,SE211,3,3.82
2001,NUTS,2010,SE211,3,1.525
2003,NUTS,2010,SE211,3,10.672
2004,NUTS,2010,SE211,3,7.607
2005,NUTS,2010,SE211,3,7.592
2006,NUTS,2010,SE211,3,10.207
2007,NUTS,2010,SE211,3,12.065
2008,NUTS,2010,SE211,3,2.008
2009,NUTS,2010,SE211,3,2.983
2010,NUTS,2010,SE211,3,19.849
2012,NUTS,2010,SE211,3,12.992
2000,NUTS,2010,SE212,3,5.645
2001,NUTS,2010,SE212,3,4.246
2003,NUTS,2010,SE212,3,5.65
2004,NUTS,2010,SE212,3,8.453
2005,NUTS,2010,SE212,3,2.973
2006,NUTS,2010,SE212,3,10.48
2007,NUTS,2010,SE212,3,7.404
2008,NUTS,2010,SE212,3,5.697
2009,NUTS,2010,SE212,3,7.299
2011,NUTS,2010,SE212,3,0.707
2000,NUTS,2010,SE213,3,6.342
2001,NUTS,2010,SE213,3,3.526
2002,NUTS,2010,SE213,3,4.985
2003,NUTS,2010,SE213,3,8.524
2004,NUTS,2010,SE213,3,7.11
2005,NUTS,2010,SE213,3,1.919
2006,NUTS,2010,SE213,3,8.549
2008,NUTS,2010,SE213,3,2.138
2009,NUTS,2010,SE213,3,4.285
2010,NUTS,2010,SE213,3,2.268
2011,NUTS,2010,SE213,3,19.612
2012,NUTS,2010,SE213,3,4.29
2007,NUTS,2010,SE214,3,17.453
2000,NUTS,2010,SE22,2,114.312
2001,NUTS,2010,SE22,2,83.825
2002,NUTS,2010,SE22,2,122.261
2003,NUTS,2010,SE22,2,113.563
2004,NUTS,2010,SE22,2,114.848
2005,NUTS,2010,SE22,2,126.055
2006,NUTS,2010,SE22,2,180.66
2007,NUTS,2010,SE22,2,181.423
2008,NUTS,2010,SE22,2,169.176
2009,NUTS,2010,SE22,2,136.545
2010,NUTS,2010,SE22,2,136.718
2011,NUTS,2010,SE22,2,161.848
2012,NUTS,2010,SE22,2,165.181
2000,NUTS,2010,SE221,3,15.535
2001,NUTS,2010,SE221,3,13.831
2002,NUTS,2010,SE221,3,21.664
2003,NUTS,2010,SE221,3,26.689
2004,NUTS,2010,SE221,3,49.503
2005,NUTS,2010,SE221,3,33.725
2006,NUTS,2010,SE221,3,45.323
2007,NUTS,2010,SE221,3,2.179
2008,NUTS,2010,SE221,3,48.255
2009,NUTS,2010,SE221,3,51.36
2010,NUTS,2010,SE221,3,43.712
2011,NUTS,2010,SE221,3,90.715
2012,NUTS,2010,SE221,3,19.611
2000,NUTS,2010,SE224,3,127.551
2001,NUTS,2010,SE224,3,93.145
2002,NUTS,2010,SE224,3,135.539
2003,NUTS,2010,SE224,3,124.933
2004,NUTS,2010,SE224,3,123.346
2005,NUTS,2010,SE224,3,138.02
2006,NUTS,2010,SE224,3,198.099
2007,NUTS,2010,SE224,3,204.339
2008,NUTS,2010,SE224,3,184.482
2009,NUTS,2010,SE224,3,147.223
2010,NUTS,2010,SE224,3,148.254
2011,NUTS,2010,SE224,3,170.615
2012,NUTS,2010,SE224,3,182.955
2000,NUTS,2010,SE23,2,33.985
2001,NUTS,2010,SE23,2,39.731
2002,NUTS,2010,SE23,2,35.443
2003,NUTS,2010,SE23,2,31.179
2004,NUTS,2010,SE23,2,37.616
2005,NUTS,2010,SE23,2,38.008
2006,NUTS,2010,SE23,2,32.927
2007,NUTS,2010,SE23,2,34.759
2008,NUTS,2010,SE23,2,29.347
2009,NUTS,2010,SE23,2,30.529
2010,NUTS,2010,SE23,2,29.433
2011,NUTS,2010,SE23,2,24.242
2012,NUTS,2010,SE23,2,24.277
2000,NUTS,2010,SE231,3,22.959
2001,NUTS,2010,SE231,3,15.745
2002,NUTS,2010,SE231,3,30.471
2003,NUTS,2010,SE231,3,17.053
2004,NUTS,2010,SE231,3,33.307
2005,NUTS,2010,SE231,3,32.172
2006,NUTS,2010,SE231,3,29.664
2007,NUTS,2010,SE231,3,16.652
2008,NUTS,2010,SE231,3,18.566
2009,NUTS,2010,SE231,3,23.095
2010,NUTS,2010,SE231,3,26.042
2011,NUTS,2010,SE231,3,16.963
2012,NUTS,2010,SE231,3,8.286
2000,NUTS,2010,SE232,3,36.011
2001,NUTS,2010,SE232,3,44.138
2002,NUTS,2010,SE232,3,36.359
2003,NUTS,2010,SE232,3,33.788
2004,NUTS,2010,SE232,3,38.416
2005,NUTS,2010,SE232,3,39.103
2006,NUTS,2010,SE232,3,33.537
2007,NUTS,2010,SE232,3,38.159
2008,NUTS,2010,SE232,3,31.377
2009,NUTS,2010,SE232,3,31.929
2010,NUTS,2010,SE232,3,30.074
2011,NUTS,2010,SE232,3,25.622
2012,NUTS,2010,SE232,3,27.31
2000,NUTS,2010,SE3,1,26.589
2001,NUTS,2010,SE3,1,13.365
2002,NUTS,2010,SE3,1,15.254
2003,NUTS,2010,SE3,1,16.954
2004,NUTS,2010,SE3,1,11.748
2005,NUTS,2010,SE3,1,13.044
2006,NUTS,2010,SE3,1,22.824
2007,NUTS,2010,SE3,1,27.919
2008,NUTS,2010,SE3,1,20.105
2009,NUTS,2010,SE3,1,21.569
2010,NUTS,2010,SE3,1,14.103
2011,NUTS,2010,SE3,1,16.625
2012,NUTS,2010,SE3,1,9.6
2000,NUTS,2010,SE31,2,15.157
2001,NUTS,2010,SE31,2,6.402
2002,NUTS,2010,SE31,2,5.524
2003,NUTS,2010,SE31,2,6.65
2004,NUTS,2010,SE31,2,1.209
2005,NUTS,2010,SE31,2,5.241
2006,NUTS,2010,SE31,2,8.327
2007,NUTS,2010,SE31,2,11.966
2008,NUTS,2010,SE31,2,9.479
2009,NUTS,2010,SE31,2,9.671
2010,NUTS,2010,SE31,2,5.957
2011,NUTS,2010,SE31,2,8.672
2012,NUTS,2010,SE31,2,3.271
2000,NUTS,2010,SE311,3,36.153
2001,NUTS,2010,SE311,3,19.382
2002,NUTS,2010,SE311,3,14.894
2003,NUTS,2010,SE311,3,3.657
2004,NUTS,2010,SE311,3,3.655
2006,NUTS,2010,SE311,3,12.917
2007,NUTS,2010,SE311,3,7.02
2008,NUTS,2010,SE311,3,11.869
2009,NUTS,2010,SE311,3,4.28
2010,NUTS,2010,SE311,3,6.111
2011,NUTS,2010,SE311,3,16.76
2012,NUTS,2010,SE311,3,1.21
2000,NUTS,2010,SE312,3,7.841
2003,NUTS,2010,SE312,3,3.615
2005,NUTS,2010,SE312,3,9.057
2006,NUTS,2010,SE312,3,9.066
2007,NUTS,2010,SE312,3,14.508
2008,NUTS,2010,SE312,3,4.826
2009,NUTS,2010,SE312,3,14.5
2010,NUTS,2010,SE312,3,3.617
2011,NUTS,2010,SE312,3,1.191
2012,NUTS,2010,SE312,3,4.339
2000,NUTS,2010,SE313,3,1.781
2002,NUTS,2010,SE313,3,1.797
2003,NUTS,2010,SE313,3,12.635
2005,NUTS,2010,SE313,3,6.616
2006,NUTS,2010,SE313,3,3.007
2007,NUTS,2010,SE313,3,14.33
2008,NUTS,2010,SE313,3,11.722
2009,NUTS,2010,SE313,3,10.221
2010,NUTS,2010,SE313,3,8.146
2011,NUTS,2010,SE313,3,8.137
2012,NUTS,2010,SE313,3,4.237
2000,NUTS,2010,SE32,2,5.921
2001,NUTS,2010,SE32,2,11.953
2002,NUTS,2010,SE32,2,3.211
2003,NUTS,2010,SE32,2,4.701
2004,NUTS,2010,SE32,2,0.888
2005,NUTS,2010,SE32,2,2.691
2006,NUTS,2010,SE32,2,7.498
2007,NUTS,2010,SE32,2,6.28
2008,NUTS,2010,SE32,2,8.64
2009,NUTS,2010,SE32,2,25.657
2010,NUTS,2010,SE32,2,5.193
2011,NUTS,2010,SE32,2,6.769
2012,NUTS,2010,SE32,2,9.282
2000,NUTS,2010,SE321,3,9.025
2001,NUTS,2010,SE321,3,10.125
2002,NUTS,2010,SE321,3,0.816
2003,NUTS,2010,SE321,3,7.163
2005,NUTS,2010,SE321,3,2.048
2006,NUTS,2010,SE321,3,7.303
2007,NUTS,2010,SE321,3,9.55
2008,NUTS,2010,SE321,3,13.144
2009,NUTS,2010,SE321,3,39.035
2010,NUTS,2010,SE321,3,7.9
2011,NUTS,2010,SE321,3,10.304
2012,NUTS,2010,SE321,3,9.994
2001,NUTS,2010,SE322,3,15.436
2002,NUTS,2010,SE322,3,7.777
2004,NUTS,2010,SE322,3,2.585
2005,NUTS,2010,SE322,3,3.924
2006,NUTS,2010,SE322,3,7.872
2012,NUTS,2010,SE322,3,7.918
2000,NUTS,2010,SE33,2,60.45
2001,NUTS,2010,SE33,2,25.729
2002,NUTS,2010,SE33,2,39.898
2003,NUTS,2010,SE33,2,42.664
2004,NUTS,2010,SE33,2,36.81
2005,NUTS,2010,SE33,2,33.231
2006,NUTS,2010,SE33,2,57.461
2007,NUTS,2010,SE33,2,69.504
2008,NUTS,2010,SE33,2,45.711
2009,NUTS,2010,SE33,2,37.932
2010,NUTS,2010,SE33,2,33.867
2011,NUTS,2010,SE33,2,36.76
2012,NUTS,2010,SE33,2,20.129
2000,NUTS,2010,SE331,3,19.477
2001,NUTS,2010,SE331,3,22.806
2002,NUTS,2010,SE331,3,27.196
2003,NUTS,2010,SE331,3,29.777
2004,NUTS,2010,SE331,3,22.269
2005,NUTS,2010,SE331,3,7.786
2006,NUTS,2010,SE331,3,9.703
2007,NUTS,2010,SE331,3,40.764
2008,NUTS,2010,SE331,3,36.88
2009,NUTS,2010,SE331,3,17.571
2010,NUTS,2010,SE331,3,9.631
2011,NUTS,2010,SE331,3,17.047
2012,NUTS,2010,SE331,3,18.293
2000,NUTS,2010,SE332,3,101.203
2001,NUTS,2010,SE332,3,28.606
2002,NUTS,2010,SE332,3,52.604
2003,NUTS,2010,SE332,3,55.632
2004,NUTS,2010,SE332,3,51.528
2005,NUTS,2010,SE332,3,59.109
2006,NUTS,2010,SE332,3,106.34
2007,NUTS,2010,SE332,3,98.894
2008,NUTS,2010,SE332,3,54.788
2009,NUTS,2010,SE332,3,58.956
2010,NUTS,2010,SE332,3,59.032
2011,NUTS,2010,SE332,3,57.319
2012,NUTS,2010,SE332,3,22.048
1990,NUTS,2010,SI,0,0.501
1991,NUTS,2010,SI,0,0.5
1992,NUTS,2010,SI,0,0.375
1993,NUTS,2010,SI,0,2.342
1994,NUTS,2010,SI,0,2.599
1995,NUTS,2010,SI,0,2.327
1996,NUTS,2010,SI,0,1.005
1997,NUTS,2010,SI,0,1.535
1998,NUTS,2010,SI,0,4.801
1999,NUTS,2010,SI,0,1.097
2000,NUTS,2010,SI,0,2.148
2001,NUTS,2010,SI,0,3.899
2002,NUTS,2010,SI,0,6.163
2003,NUTS,2010,SI,0,3.343
2004,NUTS,2010,SI,0,1.503
2005,NUTS,2010,SI,0,1.952
2006,NUTS,2010,SI,0,2.85
2007,NUTS,2010,SI,0,8.954
2008,NUTS,2010,SI,0,7.934
2009,NUTS,2010,SI,0,8.261
2010,NUTS,2010,SI,0,4.553
2011,NUTS,2010,SI,0,5.77
2012,NUTS,2010,SI,0,3.162
2000,NUTS,2010,SI0,1,2.148
2001,NUTS,2010,SI0,1,3.648
2002,NUTS,2010,SI0,1,6.038
2003,NUTS,2010,SI0,1,3.343
2004,NUTS,2010,SI0,1,1.503
2005,NUTS,2010,SI0,1,1.952
2006,NUTS,2010,SI0,1,2.85
2007,NUTS,2010,SI0,1,8.954
2008,NUTS,2010,SI0,1,7.894
2009,NUTS,2010,SI0,1,8.178
2010,NUTS,2010,SI0,1,4.47
2011,NUTS,2010,SI0,1,5.609
2012,NUTS,2010,SI0,1,3.162
2000,NUTS,2010,SI01,2,1.825
2001,NUTS,2010,SI01,2,1.501
2002,NUTS,2010,SI01,2,4.472
2004,NUTS,2010,SI01,2,0.593
2005,NUTS,2010,SI01,2,0.993
2006,NUTS,2010,SI01,2,1.214
2007,NUTS,2010,SI01,2,6.356
2008,NUTS,2010,SI01,2,2.418
2009,NUTS,2010,SI01,2,4.411
2010,NUTS,2010,SI01,2,2.876
2011,NUTS,2010,SI01,2,2.003
2012,NUTS,2010,SI01,2,2.545
2004,NUTS,2010,SI011,3,2.031
2005,NUTS,2010,SI011,3,2.689
2006,NUTS,2010,SI011,3,2.368
2007,NUTS,2010,SI011,3,4.096
2008,NUTS,2010,SI011,3,1.666
2004,NUTS,2010,SI012,3,0.783
2005,NUTS,2010,SI012,3,1.253
2007,NUTS,2010,SI012,3,6.256
2008,NUTS,2010,SI012,3,3.413
2009,NUTS,2010,SI012,3,7.433
2010,NUTS,2010,SI012,3,3.093
2011,NUTS,2010,SI012,3,3.621
2012,NUTS,2010,SI012,3,0.155
2008,NUTS,2010,SI013,3,1.105
2011,NUTS,2010,SI013,3,4.552
2012,NUTS,2010,SI013,3,14.51
2004,NUTS,2010,SI014,3,0.545
2006,NUTS,2010,SI014,3,0.661
2009,NUTS,2010,SI014,3,5.293
2010,NUTS,2010,SI014,3,6.845
2012,NUTS,2010,SI014,3,3.842
2005,NUTS,2010,SI015,3,7.245
2007,NUTS,2010,SI015,3,4.422
2010,NUTS,2010,SI015,3,7.382
2011,NUTS,2010,SI015,3,11.307
2012,NUTS,2010,SI015,3,1.138
2008,NUTS,2010,SI016,3,3.606
2006,NUTS,2010,SI017,3,6.154
2007,NUTS,2010,SI017,3,29.731
2008,NUTS,2010,SI017,3,6.467
2009,NUTS,2010,SI017,3,7.084
2012,NUTS,2010,SI017,3,4.275
2008,NUTS,2010,SI018,3,1.565
2011,NUTS,2010,SI018,3,3.251
2000,NUTS,2010,SI02,2,2.544
2001,NUTS,2010,SI02,2,6.191
2002,NUTS,2010,SI02,2,7.888
2003,NUTS,2010,SI02,2,7.285
2004,NUTS,2010,SI02,2,2.572
2005,NUTS,2010,SI02,2,3.077
2006,NUTS,2010,SI02,2,4.76
2007,NUTS,2010,SI02,2,11.974
2008,NUTS,2010,SI02,2,14.194
2009,NUTS,2010,SI02,2,12.46
2010,NUTS,2010,SI02,2,6.268
2011,NUTS,2010,SI02,2,9.653
2012,NUTS,2010,SI02,2,3.851
2003,NUTS,2010,SI021,3,9.464
2004,NUTS,2010,SI021,3,2.202
2005,NUTS,2010,SI021,3,5.698
2006,NUTS,2010,SI021,3,4.14
2007,NUTS,2010,SI021,3,20.975
2008,NUTS,2010,SI021,3,19.716
2009,NUTS,2010,SI021,3,19.771
2010,NUTS,2010,SI021,3,9.818
2011,NUTS,2010,SI021,3,17.198
2012,NUTS,2010,SI021,3,5.853
2003,NUTS,2010,SI022,3,5.059
2004,NUTS,2010,SI022,3,3.892
2006,NUTS,2010,SI022,3,6.681
2007,NUTS,2010,SI022,3,2.851
2008,NUTS,2010,SI022,3,12.005
2009,NUTS,2010,SI022,3,5.6
2010,NUTS,2010,SI022,3,1.626
2011,NUTS,2010,SI022,3,0.836
2012,NUTS,2010,SI022,3,0.784
2003,NUTS,2010,SI023,3,8.338
2004,NUTS,2010,SI023,3,4.176
2006,NUTS,2010,SI023,3,8.359
2008,NUTS,2010,SI023,3,6.785
2009,NUTS,2010,SI023,3,1.687
2010,NUTS,2010,SI023,3,4.199
2012,NUTS,2010,SI023,3,3.271
2009,NUTS,2010,SI024,3,1.839
2012,NUTS,2010,SI024,3,0.449
1992,NUTS,2010,SK,0,0.127
1994,NUTS,2010,SK,0,0.287
