year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_eur_pnp
2005,NUTS,2010,PT11,2,42.897
2006,NUTS,2010,PT11,2,50.481
2007,NUTS,2010,PT11,2,58.064
2008,NUTS,2010,PT11,2,50.288
2009,NUTS,2010,PT11,2,55.543
2010,NUTS,2010,PT11,2,63.829
2011,NUTS,2010,PT11,2,75.985
2012,NUTS,2010,PT11,2,64.651
2013,NUTS,2010,PT11,2,2.532
2014,NUTS,2010,PT11,2,2.88
2015,NUTS,2010,PT11,2,3.284
2016,NUTS,2010,PT11,2,3.551
2017,NUTS,2010,PT11,2,4.181
2018,NUTS,2010,PT11,2,4.949
2019,NUTS,2010,PT11,2,5.255
2020,NUTS,2010,PT11,2,11.703
1995,NUTS,2010,PT15,2,0.174
1997,NUTS,2010,PT15,2,0.192
1999,NUTS,2010,PT15,2,0.48
2000,NUTS,2010,PT15,2,0.441
2001,NUTS,2010,PT15,2,0.402
2002,NUTS,2010,PT15,2,0.398
2003,NUTS,2010,PT15,2,0.394
2004,NUTS,2010,PT15,2,0.257
2005,NUTS,2010,PT15,2,0.121
2006,NUTS,2010,PT15,2,0.183
2007,NUTS,2010,PT15,2,0.245
2008,NUTS,2010,PT15,2,0.244
2009,NUTS,2010,PT15,2,0.344
2010,NUTS,2010,PT15,2,0.216
2011,NUTS,2010,PT15,2,0.238
2012,NUTS,2010,PT15,2,0.121
2013,NUTS,2010,PT15,2,0.0
2014,NUTS,2010,PT15,2,0.0
2015,NUTS,2010,PT15,2,0.0
2016,NUTS,2010,PT15,2,0.003
2017,NUTS,2010,PT15,2,0.0
2018,NUTS,2010,PT15,2,0.0
2019,NUTS,2010,PT15,2,0.0
2020,NUTS,2010,PT15,2,0.884
2000,NUTS,2010,PT16,2,19.118
2001,NUTS,2010,PT16,2,22.204
2002,NUTS,2010,PT16,2,20.127
2003,NUTS,2010,PT16,2,18.049
2004,NUTS,2010,PT16,2,17.864
2005,NUTS,2010,PT16,2,17.678
2006,NUTS,2010,PT16,2,19.565
2007,NUTS,2010,PT16,2,21.452
2008,NUTS,2010,PT16,2,29.778
2009,NUTS,2010,PT16,2,29.099
2010,NUTS,2010,PT16,2,30.032
2011,NUTS,2010,PT16,2,26.805
2012,NUTS,2010,PT16,2,33.533
2013,NUTS,2010,PT16,2,1.944
2014,NUTS,2010,PT16,2,2.964
2015,NUTS,2010,PT16,2,2.736
2016,NUTS,2010,PT16,2,2.626
2017,NUTS,2010,PT16,2,2.426
2018,NUTS,2010,PT16,2,2.789
2019,NUTS,2010,PT16,2,4.313
2020,NUTS,2010,PT16,2,6.069
2000,NUTS,2010,PT17,2,41.831
2001,NUTS,2010,PT17,2,45.114
2002,NUTS,2010,PT17,2,48.957
2003,NUTS,2010,PT17,2,52.799
2004,NUTS,2010,PT17,2,63.711
2005,NUTS,2010,PT17,2,74.623
2006,NUTS,2010,PT17,2,91.095
2007,NUTS,2010,PT17,2,107.567
2008,NUTS,2010,PT17,2,127.897
2009,NUTS,2010,PT17,2,156.53
2010,NUTS,2010,PT17,2,181.641
2011,NUTS,2010,PT17,2,120.39
2012,NUTS,2010,PT17,2,94.075
2013,NUTS,2010,PT17,2,25.582
2014,NUTS,2010,PT17,2,32.466
2015,NUTS,2010,PT17,2,29.192
2016,NUTS,2010,PT17,2,32.007
2017,NUTS,2010,PT17,2,33.341
2018,NUTS,2010,PT17,2,36.729
2019,NUTS,2010,PT17,2,47.329
2020,NUTS,2010,PT17,2,46.988
2000,NUTS,2010,PT18,2,32.187
2001,NUTS,2010,PT18,2,38.18
2002,NUTS,2010,PT18,2,19.296
2003,NUTS,2010,PT18,2,0.411
2004,NUTS,2010,PT18,2,0.53
2005,NUTS,2010,PT18,2,0.65
2006,NUTS,2010,PT18,2,0.968
2007,NUTS,2010,PT18,2,1.286
2008,NUTS,2010,PT18,2,0.505
2009,NUTS,2010,PT18,2,0.536
2010,NUTS,2010,PT18,2,0.0
2011,NUTS,2010,PT18,2,0.0
2012,NUTS,2010,PT18,2,0.023
2013,NUTS,2010,PT18,2,0.0
2014,NUTS,2010,PT18,2,0.0
2015,NUTS,2010,PT18,2,0.0
2016,NUTS,2010,PT18,2,0.036
2017,NUTS,2010,PT18,2,0.038
2018,NUTS,2010,PT18,2,0.135
2019,NUTS,2010,PT18,2,0.085
2020,NUTS,2010,PT18,2,1.026
1990,NUTS,2010,PT2,1,0.421
1992,NUTS,2010,PT2,1,1.205
1995,NUTS,2010,PT2,1,0.797
1997,NUTS,2010,PT2,1,1.131
1999,NUTS,2010,PT2,1,1.54
2000,NUTS,2010,PT2,1,0.671
2001,NUTS,2010,PT2,1,0.654
2002,NUTS,2010,PT2,1,1.186
2003,NUTS,2010,PT2,1,1.718
2004,NUTS,2010,PT2,1,1.865
2005,NUTS,2010,PT2,1,2.012
2006,NUTS,2010,PT2,1,1.805
2007,NUTS,2010,PT2,1,1.598
2008,NUTS,2010,PT2,1,1.472
2009,NUTS,2010,PT2,1,1.94
2010,NUTS,2010,PT2,1,2.312
2011,NUTS,2010,PT2,1,1.827
2012,NUTS,2010,PT2,1,2.67
2013,NUTS,2010,PT2,1,0.0
2014,NUTS,2010,PT2,1,0.0
2015,NUTS,2010,PT2,1,0.0
2016,NUTS,2010,PT2,1,0.0
2017,NUTS,2010,PT2,1,0.07
2018,NUTS,2010,PT2,1,0.067
2019,NUTS,2010,PT2,1,0.15
2020,NUTS,2010,PT2,1,0.682
1990,NUTS,2010,PT20,2,0.421
1992,NUTS,2010,PT20,2,1.205
1995,NUTS,2010,PT20,2,0.797
1997,NUTS,2010,PT20,2,1.131
1999,NUTS,2010,PT20,2,1.54
2000,NUTS,2010,PT20,2,0.671
2001,NUTS,2010,PT20,2,0.654
2002,NUTS,2010,PT20,2,1.186
2003,NUTS,2010,PT20,2,1.718
2004,NUTS,2010,PT20,2,1.865
2005,NUTS,2010,PT20,2,2.012
2006,NUTS,2010,PT20,2,1.805
2007,NUTS,2010,PT20,2,1.598
2008,NUTS,2010,PT20,2,1.472
2009,NUTS,2010,PT20,2,1.94
2010,NUTS,2010,PT20,2,2.312
2011,NUTS,2010,PT20,2,1.827
2012,NUTS,2010,PT20,2,2.67
2013,NUTS,2010,PT20,2,0.0
2014,NUTS,2010,PT20,2,0.0
2015,NUTS,2010,PT20,2,0.0
2016,NUTS,2010,PT20,2,0.0
2017,NUTS,2010,PT20,2,0.07
2018,NUTS,2010,PT20,2,0.067
2019,NUTS,2010,PT20,2,0.15
2020,NUTS,2010,PT20,2,0.682
1995,NUTS,2010,PT3,1,2.086
1997,NUTS,2010,PT3,1,1.232
1999,NUTS,2010,PT3,1,0.69
2000,NUTS,2010,PT3,1,1.194
2001,NUTS,2010,PT3,1,0.85
2002,NUTS,2010,PT3,1,0.534
2003,NUTS,2010,PT3,1,0.218
2004,NUTS,2010,PT3,1,0.297
2005,NUTS,2010,PT3,1,0.377
2006,NUTS,2010,PT3,1,0.334
2007,NUTS,2010,PT3,1,0.291
2008,NUTS,2010,PT3,1,0.209
2009,NUTS,2010,PT3,1,0.275
2010,NUTS,2010,PT3,1,0.316
2011,NUTS,2010,PT3,1,1.717
2012,NUTS,2010,PT3,1,1.502
2013,NUTS,2010,PT3,1,0.087
2014,NUTS,2010,PT3,1,0.116
2015,NUTS,2010,PT3,1,0.147
2016,NUTS,2010,PT3,1,0.113
2017,NUTS,2010,PT3,1,0.168
2018,NUTS,2010,PT3,1,0.067
2019,NUTS,2010,PT3,1,0.0
2020,NUTS,2010,PT3,1,0.05
1995,NUTS,2010,PT30,2,2.086
1997,NUTS,2010,PT30,2,1.232
1999,NUTS,2010,PT30,2,0.69
2000,NUTS,2010,PT30,2,1.194
2001,NUTS,2010,PT30,2,0.85
2002,NUTS,2010,PT30,2,0.534
2003,NUTS,2010,PT30,2,0.218
2004,NUTS,2010,PT30,2,0.297
2005,NUTS,2010,PT30,2,0.377
2006,NUTS,2010,PT30,2,0.334
2007,NUTS,2010,PT30,2,0.291
2008,NUTS,2010,PT30,2,0.209
2009,NUTS,2010,PT30,2,0.275
2010,NUTS,2010,PT30,2,0.316
2011,NUTS,2010,PT30,2,1.717
2012,NUTS,2010,PT30,2,1.502
2013,NUTS,2010,PT30,2,0.087
2014,NUTS,2010,PT30,2,0.116
2015,NUTS,2010,PT30,2,0.147
2016,NUTS,2010,PT30,2,0.113
2017,NUTS,2010,PT30,2,0.168
2018,NUTS,2010,PT30,2,0.067
2019,NUTS,2010,PT30,2,0.0
2020,NUTS,2010,PT30,2,0.05
1990,NUTS,2010,PTZZ,2,28.515
1992,NUTS,2010,PTZZ,2,35.032
1995,NUTS,2010,PTZZ,2,50.849
1997,NUTS,2010,PTZZ,2,55.239
1999,NUTS,2010,PTZZ,2,60.0
2003,NUTS,2010,RO,0,0.588
2004,NUTS,2010,RO,0,1.045
2005,NUTS,2010,RO,0,7.976
2006,NUTS,2010,RO,0,6.443
2007,NUTS,2010,RO,0,2.075
2008,NUTS,2010,RO,0,1.867
2009,NUTS,2010,RO,0,0.962
2010,NUTS,2010,RO,0,2.367
2011,NUTS,2010,RO,0,2.482
2012,NUTS,2010,RO,0,2.554
2013,NUTS,2010,RO,0,2.204
2014,NUTS,2010,RO,0,2.134
2015,NUTS,2010,RO,0,2.338
2016,NUTS,2010,RO,0,1.899
2017,NUTS,2010,RO,0,2.734
2018,NUTS,2010,RO,0,2.263
2019,NUTS,2010,RO,0,2.222
2020,NUTS,2010,RO,0,3.14
2004,NUTS,2010,RO1,1,0.075
2005,NUTS,2010,RO1,1,0.175
2006,NUTS,2010,RO1,1,0.058
2007,NUTS,2010,RO1,1,0.153
2008,NUTS,2010,RO1,1,0.321
2009,NUTS,2010,RO1,1,0.655
2010,NUTS,2010,RO1,1,0.349
2011,NUTS,2010,RO1,1,0.276
2012,NUTS,2010,RO1,1,0.484
2013,NUTS,2010,RO1,1,0.071
2014,NUTS,2010,RO1,1,0.079
2015,NUTS,2010,RO1,1,0.25
2016,NUTS,2010,RO1,1,0.257
2017,NUTS,2010,RO1,1,0.744
2018,NUTS,2010,RO1,1,0.823
2019,NUTS,2010,RO1,1,0.929
2004,NUTS,2010,RO11,2,0.008
2005,NUTS,2010,RO11,2,0.13
2007,NUTS,2010,RO11,2,0.153
2008,NUTS,2010,RO11,2,0.272
2009,NUTS,2010,RO11,2,0.488
2010,NUTS,2010,RO11,2,0.349
2011,NUTS,2010,RO11,2,0.267
2012,NUTS,2010,RO11,2,0.484
2013,NUTS,2010,RO11,2,0.071
2014,NUTS,2010,RO11,2,0.052
2015,NUTS,2010,RO11,2,0.238
2016,NUTS,2010,RO11,2,0.248
2017,NUTS,2010,RO11,2,0.744
2018,NUTS,2010,RO11,2,0.823
2019,NUTS,2010,RO11,2,0.929
2004,NUTS,2010,RO12,2,0.067
2005,NUTS,2010,RO12,2,0.045
2006,NUTS,2010,RO12,2,0.058
2009,NUTS,2010,RO12,2,0.167
2011,NUTS,2010,RO12,2,0.01
2014,NUTS,2010,RO12,2,0.027
2015,NUTS,2010,RO12,2,0.012
2016,NUTS,2010,RO12,2,0.009
2017,NUTS,2010,RO12,2,0.0
2018,NUTS,2010,RO12,2,0.0
2019,NUTS,2010,RO12,2,0.0
2004,NUTS,2010,RO2,1,0.082
2005,NUTS,2010,RO2,1,0.251
2006,NUTS,2010,RO2,1,0.022
2007,NUTS,2010,RO2,1,0.045
2008,NUTS,2010,RO2,1,0.0
2009,NUTS,2010,RO2,1,0.265
2010,NUTS,2010,RO2,1,0.13
2011,NUTS,2010,RO2,1,0.016
2012,NUTS,2010,RO2,1,0.01
2013,NUTS,2010,RO2,1,0.014
2014,NUTS,2010,RO2,1,0.008
2015,NUTS,2010,RO2,1,0.019
2016,NUTS,2010,RO2,1,0.025
2017,NUTS,2010,RO2,1,0.034
2018,NUTS,2010,RO2,1,0.01
2019,NUTS,2010,RO2,1,0.008
2004,NUTS,2010,RO21,2,0.082
2005,NUTS,2010,RO21,2,0.25
2006,NUTS,2010,RO21,2,0.022
2007,NUTS,2010,RO21,2,0.045
2008,NUTS,2010,RO21,2,0.0
2009,NUTS,2010,RO21,2,0.043
2010,NUTS,2010,RO21,2,0.13
2011,NUTS,2010,RO21,2,0.015
2012,NUTS,2010,RO21,2,0.01
2013,NUTS,2010,RO21,2,0.014
2014,NUTS,2010,RO21,2,0.002
2015,NUTS,2010,RO21,2,0.007
2016,NUTS,2010,RO21,2,0.002
2017,NUTS,2010,RO21,2,0.013
2018,NUTS,2010,RO21,2,0.003
2019,NUTS,2010,RO21,2,0.002
2004,NUTS,2010,RO22,2,0.001
2005,NUTS,2010,RO22,2,0.001
2008,NUTS,2010,RO22,2,0.0
2011,NUTS,2010,RO22,2,0.0
2012,NUTS,2010,RO22,2,0.0
2014,NUTS,2010,RO22,2,0.006
2015,NUTS,2010,RO22,2,0.013
2016,NUTS,2010,RO22,2,0.023
2017,NUTS,2010,RO22,2,0.021
2018,NUTS,2010,RO22,2,0.007
2019,NUTS,2010,RO22,2,0.006
2003,NUTS,2010,RO3,1,0.588
2004,NUTS,2010,RO3,1,0.881
2005,NUTS,2010,RO3,1,7.453
2006,NUTS,2010,RO3,1,6.362
2007,NUTS,2010,RO3,1,1.877
2008,NUTS,2010,RO3,1,1.531
2009,NUTS,2010,RO3,1,0.265
2010,NUTS,2010,RO3,1,0.807
2011,NUTS,2010,RO3,1,0.51
2012,NUTS,2010,RO3,1,2.056
2013,NUTS,2010,RO3,1,2.102
2014,NUTS,2010,RO3,1,1.924
2015,NUTS,2010,RO3,1,1.948
2016,NUTS,2010,RO3,1,1.497
2017,NUTS,2010,RO3,1,1.957
2018,NUTS,2010,RO3,1,1.43
2019,NUTS,2010,RO3,1,1.285
2004,NUTS,2010,RO31,2,0.0
2007,NUTS,2010,RO31,2,0.857
2015,NUTS,2010,RO31,2,0.0
2016,NUTS,2010,RO31,2,0.0
2017,NUTS,2010,RO31,2,0.0
2018,NUTS,2010,RO31,2,0.001
2019,NUTS,2010,RO31,2,0.001
2003,NUTS,2010,RO32,2,0.588
2004,NUTS,2010,RO32,2,0.881
2005,NUTS,2010,RO32,2,7.453
2006,NUTS,2010,RO32,2,6.362
2007,NUTS,2010,RO32,2,1.02
2008,NUTS,2010,RO32,2,1.629
2009,NUTS,2010,RO32,2,0.265
2010,NUTS,2010,RO32,2,0.807
2011,NUTS,2010,RO32,2,0.51
2012,NUTS,2010,RO32,2,2.056
2013,NUTS,2010,RO32,2,2.102
2014,NUTS,2010,RO32,2,1.924
2015,NUTS,2010,RO32,2,1.948
2016,NUTS,2010,RO32,2,1.497
2017,NUTS,2010,RO32,2,1.957
2018,NUTS,2010,RO32,2,1.43
2019,NUTS,2010,RO32,2,1.285
2004,NUTS,2010,RO4,1,0.006
2005,NUTS,2010,RO4,1,0.098
2011,NUTS,2010,RO4,1,1.68
2012,NUTS,2010,RO4,1,0.004
2013,NUTS,2010,RO4,1,0.017
2014,NUTS,2010,RO4,1,0.123
2015,NUTS,2010,RO4,1,0.121
2016,NUTS,2010,RO4,1,0.12
2017,NUTS,2010,RO4,1,0.0
2018,NUTS,2010,RO4,1,0.0
2019,NUTS,2010,RO4,1,0.0
2004,NUTS,2010,RO41,2,0.0
2005,NUTS,2010,RO41,2,0.001
2011,NUTS,2010,RO41,2,1.677
2013,NUTS,2010,RO41,2,0.005
2014,NUTS,2010,RO41,2,0.004
2015,NUTS,2010,RO41,2,0.004
2016,NUTS,2010,RO41,2,0.0
2017,NUTS,2010,RO41,2,0.0
2018,NUTS,2010,RO41,2,0.0
2019,NUTS,2010,RO41,2,0.0
2004,NUTS,2010,RO42,2,0.006
2005,NUTS,2010,RO42,2,0.097
2011,NUTS,2010,RO42,2,0.002
2012,NUTS,2010,RO42,2,0.004
2013,NUTS,2010,RO42,2,0.012
2014,NUTS,2010,RO42,2,0.119
2015,NUTS,2010,RO42,2,0.117
2016,NUTS,2010,RO42,2,0.12
2017,NUTS,2010,RO42,2,0.0
2018,NUTS,2010,RO42,2,0.0
2019,NUTS,2010,RO42,2,0.0
2009,NUTS,2010,RS,0,0.085
2010,NUTS,2010,RS,0,0.106
2011,NUTS,2010,RS,0,0.309
2012,NUTS,2010,RS,0,0.179
2013,NUTS,2010,RS,0,0.078
2014,NUTS,2010,RS,0,0.073
2015,NUTS,2010,RS,0,0.471
2016,NUTS,2010,RS,0,0.331
2017,NUTS,2010,RS,0,0.26
2018,NUTS,2010,RS,0,0.023
2019,NUTS,2010,RS,0,0.02
2020,NUTS,2010,RS,0,0.033
2018,NUTS,2010,RS1,1,0.023
2019,NUTS,2010,RS1,1,0.02
2020,NUTS,2010,RS1,1,0.033
2018,NUTS,2010,RS11,2,0.016
2019,NUTS,2010,RS11,2,0.011
2020,NUTS,2010,RS11,2,0.028
2018,NUTS,2010,RS12,2,0.008
2019,NUTS,2010,RS12,2,0.009
2020,NUTS,2010,RS12,2,0.005
2018,NUTS,2010,RS2,1,0.0
2019,NUTS,2010,RS2,1,0.0
2020,NUTS,2010,RS2,1,0.0
2018,NUTS,2010,RS21,2,0.0
2019,NUTS,2010,RS21,2,0.0
2020,NUTS,2010,RS21,2,0.0
2018,NUTS,2010,RS22,2,0.0
2019,NUTS,2010,RS22,2,0.0
2020,NUTS,2010,RS22,2,0.0
1999,NUTS,2010,RU,0,2.118
2000,NUTS,2010,RU,0,6.549
2001,NUTS,2010,RU,0,8.279
2002,NUTS,2010,RU,0,10.952
2003,NUTS,2010,RU,0,10.727
2004,NUTS,2010,RU,0,10.882
2005,NUTS,2010,RU,0,11.623
2006,NUTS,2010,RU,0,21.418
2007,NUTS,2010,RU,0,35.333
2008,NUTS,2010,RU,0,30.947
2009,NUTS,2010,RU,0,25.325
2010,NUTS,2010,RU,0,24.169
2011,NUTS,2010,RU,0,26.113
2012,NUTS,2010,RU,0,31.786
2013,NUTS,2010,RU,0,22.189
2014,NUTS,2010,RU,0,21.285
2015,NUTS,2010,RU,0,18.376
2017,NUTS,2010,RU,0,64.111
2018,NUTS,2010,RU,0,41.581
2019,NUTS,2010,RU,0,67.101
1981,NUTS,2010,SE,0,6.052
1983,NUTS,2010,SE,0,5.864
1985,NUTS,2010,SE,0,6.594
1987,NUTS,2010,SE,0,5.609
1989,NUTS,2010,SE,0,5.071
1991,NUTS,2010,SE,0,4.68
1993,NUTS,2010,SE,0,36.178
1995,NUTS,2010,SE,0,9.966
1997,NUTS,2010,SE,0,5.907
1999,NUTS,2010,SE,0,9.901
2001,NUTS,2010,SE,0,9.662
2003,NUTS,2010,SE,0,41.209
2004,NUTS,2010,SE,0,41.647
2005,NUTS,2010,SE,0,32.966
2006,NUTS,2010,SE,0,24.961
2007,NUTS,2010,SE,0,19.351
2008,NUTS,2010,SE,0,24.129
2009,NUTS,2010,SE,0,7.91
2010,NUTS,2010,SE,0,4.089
2011,NUTS,2010,SE,0,41.861
2012,NUTS,2010,SE,0,40.671
2013,NUTS,2010,SE,0,32.364
2014,NUTS,2010,SE,0,32.753
2015,NUTS,2010,SE,0,27.156
2016,NUTS,2010,SE,0,29.359
2017,NUTS,2010,SE,0,19.201
2018,NUTS,2010,SE,0,17.644
2019,NUTS,2010,SE,0,18.793
2020,NUTS,2010,SE,0,19.552
1993,NUTS,2010,SI,0,0.86
1994,NUTS,2010,SI,0,1.656
1995,NUTS,2010,SI,0,1.485
1996,NUTS,2010,SI,0,2.358
1997,NUTS,2010,SI,0,3.089
1998,NUTS,2010,SI,0,2.275
1999,NUTS,2010,SI,0,1.681
2000,NUTS,2010,SI,0,3.48
2001,NUTS,2010,SI,0,5.683
2002,NUTS,2010,SI,0,6.168
2003,NUTS,2010,SI,0,0.847
2004,NUTS,2010,SI,0,1.05
2005,NUTS,2010,SI,0,0.923
2006,NUTS,2010,SI,0,0.839
2007,NUTS,2010,SI,0,0.7
2008,NUTS,2010,SI,0,0.618
2009,NUTS,2010,SI,0,0.463
2010,NUTS,2010,SI,0,0.433
2011,NUTS,2010,SI,0,0.469
2012,NUTS,2010,SI,0,0.442
2013,NUTS,2010,SI,0,0.374
2014,NUTS,2010,SI,0,0.364
2015,NUTS,2010,SI,0,0.337
2016,NUTS,2010,SI,0,0.201
2017,NUTS,2010,SI,0,1.748
2018,NUTS,2010,SI,0,2.981
2019,NUTS,2010,SI,0,6.069
2020,NUTS,2010,SI,0,7.085
1993,NUTS,2010,SI0,1,0.86
1994,NUTS,2010,SI0,1,1.656
1995,NUTS,2010,SI0,1,1.485
1996,NUTS,2010,SI0,1,2.358
1997,NUTS,2010,SI0,1,3.089
1998,NUTS,2010,SI0,1,2.275
1999,NUTS,2010,SI0,1,1.681
2000,NUTS,2010,SI0,1,3.48
2001,NUTS,2010,SI0,1,5.683
2002,NUTS,2010,SI0,1,6.168
2003,NUTS,2010,SI0,1,0.847
2004,NUTS,2010,SI0,1,1.05
2005,NUTS,2010,SI0,1,0.923
2006,NUTS,2010,SI0,1,0.839
2007,NUTS,2010,SI0,1,0.7
2008,NUTS,2010,SI0,1,0.618
2009,NUTS,2010,SI0,1,0.5
2010,NUTS,2010,SI0,1,0.433
2011,NUTS,2010,SI0,1,0.469
2012,NUTS,2010,SI0,1,0.044
2013,NUTS,2010,SI0,1,0.374
2014,NUTS,2010,SI0,1,0.364
2015,NUTS,2010,SI0,1,0.337
2016,NUTS,2010,SI0,1,0.201
2017,NUTS,2010,SI0,1,1.748
2018,NUTS,2010,SI0,1,2.981
2019,NUTS,2010,SI0,1,6.069
2013,NUTS,2010,SI03,2,0.181
2014,NUTS,2010,SI03,2,0.176
2015,NUTS,2010,SI03,2,0.136
2016,NUTS,2010,SI03,2,0.126
2018,NUTS,2010,SI03,2,0.031
2013,NUTS,2010,SI04,2,0.192
2014,NUTS,2010,SI04,2,0.188
2015,NUTS,2010,SI04,2,0.201
2016,NUTS,2010,SI04,2,0.074
2018,NUTS,2010,SI04,2,2.951
1994,NUTS,2010,SK,0,0.0
1995,NUTS,2010,SK,0,0.0
1996,NUTS,2010,SK,0,0.0
1997,NUTS,2010,SK,0,0.0
1998,NUTS,2010,SK,0,0.0
1999,NUTS,2010,SK,0,0.0
2000,NUTS,2010,SK,0,0.0
2001,NUTS,2010,SK,0,0.0
2002,NUTS,2010,SK,0,0.023
2003,NUTS,2010,SK,0,0.048
2004,NUTS,2010,SK,0,0.35
2005,NUTS,2010,SK,0,0.156
2006,NUTS,2010,SK,0,0.156
2007,NUTS,2010,SK,0,0.245
2008,NUTS,2010,SK,0,0.179
2009,NUTS,2010,SK,0,0.144
2010,NUTS,2010,SK,0,1.291
2011,NUTS,2010,SK,0,1.007
2012,NUTS,2010,SK,0,0.6
2013,NUTS,2010,SK,0,0.922
2014,NUTS,2010,SK,0,2.728
2015,NUTS,2010,SK,0,3.673
2016,NUTS,2010,SK,0,3.116
2017,NUTS,2010,SK,0,3.046
2018,NUTS,2010,SK,0,3.185
2019,NUTS,2010,SK,0,0.231
2020,NUTS,2010,SK,0,0.21
1994,NUTS,2010,SK0,1,0.0
1995,NUTS,2010,SK0,1,0.0
1996,NUTS,2010,SK0,1,0.0
1997,NUTS,2010,SK0,1,0.0
1998,NUTS,2010,SK0,1,0.0
1999,NUTS,2010,SK0,1,0.0
2000,NUTS,2010,SK0,1,0.0
2001,NUTS,2010,SK0,1,0.0
2002,NUTS,2010,SK0,1,0.023
2003,NUTS,2010,SK0,1,0.048
2004,NUTS,2010,SK0,1,0.35
2005,NUTS,2010,SK0,1,0.156
2006,NUTS,2010,SK0,1,0.156
2007,NUTS,2010,SK0,1,0.245
2008,NUTS,2010,SK0,1,0.179
2009,NUTS,2010,SK0,1,0.144
2010,NUTS,2010,SK0,1,1.291
2011,NUTS,2010,SK0,1,1.007
2012,NUTS,2010,SK0,1,0.6
2013,NUTS,2010,SK0,1,0.922
2014,NUTS,2010,SK0,1,2.728
2015,NUTS,2010,SK0,1,3.673
2016,NUTS,2010,SK0,1,3.116
2017,NUTS,2010,SK0,1,3.046
2018,NUTS,2010,SK0,1,3.185
2019,NUTS,2010,SK0,1,0.231
2020,NUTS,2010,SK0,1,0.21
2000,NUTS,2010,SK01,2,0.0
2001,NUTS,2010,SK01,2,0.0
2002,NUTS,2010,SK01,2,0.0
2003,NUTS,2010,SK01,2,0.0
2004,NUTS,2010,SK01,2,0.05
2005,NUTS,2010,SK01,2,0.026
2008,NUTS,2010,SK01,2,0.025
2009,NUTS,2010,SK01,2,0.061
2010,NUTS,2010,SK01,2,0.709
2011,NUTS,2010,SK01,2,0.479
2012,NUTS,2010,SK01,2,0.201
2013,NUTS,2010,SK01,2,0.269
2014,NUTS,2010,SK01,2,0.24
2015,NUTS,2010,SK01,2,0.412
2016,NUTS,2010,SK01,2,0.435
2017,NUTS,2010,SK01,2,0.837
2018,NUTS,2010,SK01,2,0.955
2019,NUTS,2010,SK01,2,0.174
2020,NUTS,2010,SK01,2,0.101
2000,NUTS,2010,SK02,2,0.0
2001,NUTS,2010,SK02,2,0.0
2002,NUTS,2010,SK02,2,0.0
2003,NUTS,2010,SK02,2,0.024
2004,NUTS,2010,SK02,2,0.075
2005,NUTS,2010,SK02,2,0.052
2007,NUTS,2010,SK02,2,0.085
2008,NUTS,2010,SK02,2,0.025
2009,NUTS,2010,SK02,2,0.006
2010,NUTS,2010,SK02,2,0.013
2011,NUTS,2010,SK02,2,0.281
2012,NUTS,2010,SK02,2,0.013
2013,NUTS,2010,SK02,2,0.262
2014,NUTS,2010,SK02,2,2.442
2015,NUTS,2010,SK02,2,2.982
2016,NUTS,2010,SK02,2,2.309
2017,NUTS,2010,SK02,2,1.928
2018,NUTS,2010,SK02,2,1.779
2019,NUTS,2010,SK02,2,0.011
2020,NUTS,2010,SK02,2,0.093
2000,NUTS,2010,SK03,2,0.0
2001,NUTS,2010,SK03,2,0.0
2002,NUTS,2010,SK03,2,0.0
2003,NUTS,2010,SK03,2,0.0
2004,NUTS,2010,SK03,2,0.15
2005,NUTS,2010,SK03,2,0.0
2008,NUTS,2010,SK03,2,0.02
2009,NUTS,2010,SK03,2,0.004
2010,NUTS,2010,SK03,2,0.468
2011,NUTS,2010,SK03,2,0.194
2012,NUTS,2010,SK03,2,0.318
2013,NUTS,2010,SK03,2,0.267
2014,NUTS,2010,SK03,2,0.031
2015,NUTS,2010,SK03,2,0.027
2016,NUTS,2010,SK03,2,0.2
2017,NUTS,2010,SK03,2,0.196
2018,NUTS,2010,SK03,2,0.343
2019,NUTS,2010,SK03,2,0.019
2020,NUTS,2010,SK03,2,0.016
2000,NUTS,2010,SK04,2,0.0
2001,NUTS,2010,SK04,2,0.0
2002,NUTS,2010,SK04,2,0.023
2003,NUTS,2010,SK04,2,0.024
2004,NUTS,2010,SK04,2,0.075
2005,NUTS,2010,SK04,2,0.078
2006,NUTS,2010,SK04,2,0.081
2007,NUTS,2010,SK04,2,0.128
2008,NUTS,2010,SK04,2,0.108
2009,NUTS,2010,SK04,2,0.074
2010,NUTS,2010,SK04,2,0.101
2011,NUTS,2010,SK04,2,0.053
2012,NUTS,2010,SK04,2,0.068
2013,NUTS,2010,SK04,2,0.125
2014,NUTS,2010,SK04,2,0.015
2015,NUTS,2010,SK04,2,0.252
2016,NUTS,2010,SK04,2,0.172
2017,NUTS,2010,SK04,2,0.085
2018,NUTS,2010,SK04,2,0.108
2019,NUTS,2010,SK04,2,0.028
2020,NUTS,2010,SK04,2,0.0
1991,NUTS,2010,TR,0,0.0
1992,NUTS,2010,TR,0,0.0
1993,NUTS,2010,TR,0,0.0
1994,NUTS,2010,TR,0,0.0
1995,NUTS,2010,TR,0,0.0
1996,NUTS,2010,TR,0,0.0
1997,NUTS,2010,TR,0,0.0
1998,NUTS,2010,TR,0,0.0
1999,NUTS,2010,TR,0,0.0
2000,NUTS,2010,TR,0,0.0
