year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_eur_gov
2007,NUTS,2010,EE,0,15.038
2008,NUTS,2010,EE,0,24.491
2009,NUTS,2010,EE,0,21.685
2010,NUTS,2010,EE,0,24.561
2011,NUTS,2010,EE,0,31.097
2012,NUTS,2010,EE,0,35.363
2013,NUTS,2010,EE,0,29.117
2014,NUTS,2010,EE,0,31.482
2015,NUTS,2010,EE,0,32.71
2016,NUTS,2010,EE,0,30.9
2017,NUTS,2010,EE,0,35.8
2018,NUTS,2010,EE,0,41.8
2019,NUTS,2010,EE,0,46.41
2020,NUTS,2010,EE,0,47.3
1992,NUTS,2010,EE0,1,2.641
1993,NUTS,2010,EE0,1,6.213
1994,NUTS,2010,EE0,1,10.277
1995,NUTS,2010,EE0,1,12.006
1996,NUTS,2010,EE0,1,12.611
1997,NUTS,2010,EE0,1,8.885
1998,NUTS,2010,EE0,1,6.82
1999,NUTS,2010,EE0,1,8.935
2000,NUTS,2010,EE0,1,8.564
2001,NUTS,2010,EE0,1,6.877
2002,NUTS,2010,EE0,1,9.453
2003,NUTS,2010,EE0,1,10.539
2004,NUTS,2010,EE0,1,10.967
2005,NUTS,2010,EE0,1,11.741
2006,NUTS,2010,EE0,1,19.825
2007,NUTS,2010,EE0,1,15.038
2008,NUTS,2010,EE0,1,24.491
2009,NUTS,2010,EE0,1,21.685
2010,NUTS,2010,EE0,1,24.561
2011,NUTS,2010,EE0,1,31.097
2012,NUTS,2010,EE0,1,35.363
2013,NUTS,2010,EE0,1,29.117
2014,NUTS,2010,EE0,1,31.482
2015,NUTS,2010,EE0,1,32.71
2016,NUTS,2010,EE0,1,30.9
2017,NUTS,2010,EE0,1,35.8
2018,NUTS,2010,EE0,1,41.8
2019,NUTS,2010,EE0,1,46.41
2020,NUTS,2010,EE0,1,47.3
1992,NUTS,2010,EE00,2,2.641
1993,NUTS,2010,EE00,2,6.213
1994,NUTS,2010,EE00,2,10.277
1995,NUTS,2010,EE00,2,12.006
1996,NUTS,2010,EE00,2,12.611
1997,NUTS,2010,EE00,2,8.885
1998,NUTS,2010,EE00,2,6.82
1999,NUTS,2010,EE00,2,8.935
2000,NUTS,2010,EE00,2,8.564
2001,NUTS,2010,EE00,2,6.877
2002,NUTS,2010,EE00,2,9.453
2003,NUTS,2010,EE00,2,10.539
2004,NUTS,2010,EE00,2,10.967
2005,NUTS,2010,EE00,2,11.741
2006,NUTS,2010,EE00,2,19.825
2007,NUTS,2010,EE00,2,15.038
2008,NUTS,2010,EE00,2,24.491
2009,NUTS,2010,EE00,2,21.685
2010,NUTS,2010,EE00,2,24.561
2011,NUTS,2010,EE00,2,31.097
2012,NUTS,2010,EE00,2,35.363
2013,NUTS,2010,EE00,2,29.117
2014,NUTS,2010,EE00,2,31.482
2015,NUTS,2010,EE00,2,32.71
2016,NUTS,2010,EE00,2,30.9
2017,NUTS,2010,EE00,2,35.8
2018,NUTS,2010,EE00,2,41.8
2019,NUTS,2010,EE00,2,46.41
2020,NUTS,2010,EE00,2,47.3
1981,NUTS,2010,EL,0,43.861
1986,NUTS,2010,EL,0,66.402
1988,NUTS,2010,EL,0,78.406
1989,NUTS,2010,EL,0,97.104
1991,NUTS,2010,EL,0,106.052
1993,NUTS,2010,EL,0,119.602
1995,NUTS,2010,EL,0,111.381
1997,NUTS,2010,EL,0,126.996
1999,NUTS,2010,EL,0,172.636
2001,NUTS,2010,EL,0,187.8
2003,NUTS,2010,EL,0,198.39
2004,NUTS,2010,EL,0,202.6
2005,NUTS,2010,EL,0,233.9
2006,NUTS,2010,EL,0,254.4
2007,NUTS,2010,EL,0,280.68
2008,NUTS,2010,EL,0,545.93
2009,NUTS,2010,EL,0,388.37
2010,NUTS,2010,EL,0,320.55
2011,NUTS,2010,EL,0,331.727
2012,NUTS,2010,EL,0,331.9
2013,NUTS,2010,EL,0,410.13
2014,NUTS,2010,EL,0,412.69
2015,NUTS,2010,EL,0,479.35
2016,NUTS,2010,EL,0,438.82
2017,NUTS,2010,EL,0,451.14
2018,NUTS,2010,EL,0,488.09
2019,NUTS,2010,EL,0,523.94
2020,NUTS,2010,EL,0,537.21
1986,NUTS,2010,EL3,1,44.384
1988,NUTS,2010,EL3,1,46.97
1989,NUTS,2010,EL3,1,51.658
1991,NUTS,2010,EL3,1,59.389
1993,NUTS,2010,EL3,1,62.129
1995,NUTS,2010,EL3,1,59.346
1997,NUTS,2010,EL3,1,69.732
1999,NUTS,2010,EL3,1,108.515
2001,NUTS,2010,EL3,1,117.0
2003,NUTS,2010,EL3,1,123.78
2005,NUTS,2010,EL3,1,150.09
2011,NUTS,2010,EL3,1,174.009
2013,NUTS,2010,EL3,1,208.24
2015,NUTS,2010,EL3,1,230.06
2017,NUTS,2010,EL3,1,247.9
2018,NUTS,2010,EL3,1,268.53
2019,NUTS,2010,EL3,1,292.42
1986,NUTS,2010,EL30,2,44.384
1988,NUTS,2010,EL30,2,46.97
1989,NUTS,2010,EL30,2,51.658
1991,NUTS,2010,EL30,2,59.389
1993,NUTS,2010,EL30,2,62.129
1995,NUTS,2010,EL30,2,59.346
1997,NUTS,2010,EL30,2,69.732
1999,NUTS,2010,EL30,2,108.515
2001,NUTS,2010,EL30,2,117.0
2003,NUTS,2010,EL30,2,123.78
2005,NUTS,2010,EL30,2,150.09
2011,NUTS,2010,EL30,2,174.009
2013,NUTS,2010,EL30,2,208.24
2015,NUTS,2010,EL30,2,230.06
2017,NUTS,2010,EL30,2,247.9
2018,NUTS,2010,EL30,2,268.53
2019,NUTS,2010,EL30,2,292.42
1986,NUTS,2010,EL4,1,6.496
1988,NUTS,2010,EL4,1,12.403
1989,NUTS,2010,EL4,1,16.063
1991,NUTS,2010,EL4,1,21.198
1993,NUTS,2010,EL4,1,27.1
1995,NUTS,2010,EL4,1,23.111
1997,NUTS,2010,EL4,1,29.067
1999,NUTS,2010,EL4,1,32.134
2001,NUTS,2010,EL4,1,36.62
2003,NUTS,2010,EL4,1,36.34
2005,NUTS,2010,EL4,1,40.8
2011,NUTS,2010,EL4,1,56.21
2013,NUTS,2010,EL4,1,71.71
2015,NUTS,2010,EL4,1,80.66
2017,NUTS,2010,EL4,1,74.31
2018,NUTS,2010,EL4,1,76.73
2019,NUTS,2010,EL4,1,81.76
1986,NUTS,2010,EL41,2,0.025
1988,NUTS,2010,EL41,2,0.02
1989,NUTS,2010,EL41,2,0.019
1991,NUTS,2010,EL41,2,0.015
1993,NUTS,2010,EL41,2,0.736
1995,NUTS,2010,EL41,2,0.337
1997,NUTS,2010,EL41,2,0.474
1999,NUTS,2010,EL41,2,0.534
2001,NUTS,2010,EL41,2,0.35
2003,NUTS,2010,EL41,2,0.46
2005,NUTS,2010,EL41,2,0.51
2011,NUTS,2010,EL41,2,2.41
2013,NUTS,2010,EL41,2,4.38
2015,NUTS,2010,EL41,2,6.85
2017,NUTS,2010,EL41,2,5.84
2018,NUTS,2010,EL41,2,6.74
2019,NUTS,2010,EL41,2,5.91
1986,NUTS,2010,EL42,2,0.322
1988,NUTS,2010,EL42,2,0.346
1989,NUTS,2010,EL42,2,0.534
1991,NUTS,2010,EL42,2,0.393
1993,NUTS,2010,EL42,2,2.74
1995,NUTS,2010,EL42,2,0.562
1997,NUTS,2010,EL42,2,0.584
1999,NUTS,2010,EL42,2,0.628
2001,NUTS,2010,EL42,2,0.42
2003,NUTS,2010,EL42,2,0.66
2005,NUTS,2010,EL42,2,1.17
2011,NUTS,2010,EL42,2,5.796
2013,NUTS,2010,EL42,2,7.89
2015,NUTS,2010,EL42,2,6.9
2017,NUTS,2010,EL42,2,5.46
2018,NUTS,2010,EL42,2,6.93
2019,NUTS,2010,EL42,2,9.66
1986,NUTS,2010,EL43,2,6.149
1988,NUTS,2010,EL43,2,12.058
1989,NUTS,2010,EL43,2,15.53
1991,NUTS,2010,EL43,2,20.805
1993,NUTS,2010,EL43,2,23.623
1995,NUTS,2010,EL43,2,22.222
1997,NUTS,2010,EL43,2,28.021
1999,NUTS,2010,EL43,2,30.973
2001,NUTS,2010,EL43,2,35.85
2003,NUTS,2010,EL43,2,35.22
2005,NUTS,2010,EL43,2,39.12
2011,NUTS,2010,EL43,2,48.003
2013,NUTS,2010,EL43,2,59.44
2015,NUTS,2010,EL43,2,66.91
2017,NUTS,2010,EL43,2,63.01
2018,NUTS,2010,EL43,2,63.06
2019,NUTS,2010,EL43,2,66.19
2011,NUTS,2010,EL5,1,58.659
2013,NUTS,2010,EL5,1,76.78
2015,NUTS,2010,EL5,1,87.9
2017,NUTS,2010,EL5,1,89.72
2018,NUTS,2010,EL5,1,94.07
2019,NUTS,2010,EL5,1,100.81
1986,NUTS,2010,EL51,2,3.323
1988,NUTS,2010,EL51,2,3.477
1989,NUTS,2010,EL51,2,4.459
1991,NUTS,2010,EL51,2,4.388
1993,NUTS,2010,EL51,2,4.174
1995,NUTS,2010,EL51,2,3.959
1997,NUTS,2010,EL51,2,4.626
1999,NUTS,2010,EL51,2,5.052
2001,NUTS,2010,EL51,2,4.4
2003,NUTS,2010,EL51,2,2.8
2005,NUTS,2010,EL51,2,3.0
2011,NUTS,2010,EL51,2,3.994
2013,NUTS,2010,EL51,2,9.68
2015,NUTS,2010,EL51,2,9.89
2017,NUTS,2010,EL51,2,4.85
2018,NUTS,2010,EL51,2,7.71
2019,NUTS,2010,EL51,2,7.5
1986,NUTS,2010,EL52,2,7.017
1988,NUTS,2010,EL52,2,7.991
1989,NUTS,2010,EL52,2,11.604
1991,NUTS,2010,EL52,2,10.637
1993,NUTS,2010,EL52,2,13.017
1995,NUTS,2010,EL52,2,11.763
1997,NUTS,2010,EL52,2,12.248
1999,NUTS,2010,EL52,2,15.387
2001,NUTS,2010,EL52,2,14.18
2003,NUTS,2010,EL52,2,21.78
2005,NUTS,2010,EL52,2,26.0
2011,NUTS,2010,EL52,2,40.614
2013,NUTS,2010,EL52,2,52.88
2015,NUTS,2010,EL52,2,59.5
2017,NUTS,2010,EL52,2,74.61
2018,NUTS,2010,EL52,2,73.68
2019,NUTS,2010,EL52,2,81.52
1986,NUTS,2010,EL53,2,0.446
1988,NUTS,2010,EL53,2,0.427
1989,NUTS,2010,EL53,2,0.591
1991,NUTS,2010,EL53,2,0.757
1993,NUTS,2010,EL53,2,0.457
1995,NUTS,2010,EL53,2,0.607
1997,NUTS,2010,EL53,2,3.304
1999,NUTS,2010,EL53,2,0.889
2001,NUTS,2010,EL53,2,1.16
2003,NUTS,2010,EL53,2,1.51
2005,NUTS,2010,EL53,2,2.0
2011,NUTS,2010,EL53,2,8.497
2013,NUTS,2010,EL53,2,6.51
2015,NUTS,2010,EL53,2,11.15
2017,NUTS,2010,EL53,2,5.11
2018,NUTS,2010,EL53,2,5.71
2019,NUTS,2010,EL53,2,4.63
1986,NUTS,2010,EL54,2,0.422
1988,NUTS,2010,EL54,2,0.447
1989,NUTS,2010,EL54,2,1.239
1991,NUTS,2010,EL54,2,0.499
1993,NUTS,2010,EL54,2,1.028
1995,NUTS,2010,EL54,2,0.888
1997,NUTS,2010,EL54,2,0.859
1999,NUTS,2010,EL54,2,1.109
2001,NUTS,2010,EL54,2,1.42
2003,NUTS,2010,EL54,2,1.63
2005,NUTS,2010,EL54,2,1.05
2011,NUTS,2010,EL54,2,5.555
2013,NUTS,2010,EL54,2,7.71
2015,NUTS,2010,EL54,2,7.36
2017,NUTS,2010,EL54,2,5.15
2018,NUTS,2010,EL54,2,6.97
2019,NUTS,2010,EL54,2,7.16
2011,NUTS,2010,EL6,1,42.85
2013,NUTS,2010,EL6,1,53.4
2015,NUTS,2010,EL6,1,80.73
2017,NUTS,2010,EL6,1,39.21
2018,NUTS,2010,EL6,1,48.76
2019,NUTS,2010,EL6,1,48.95
1986,NUTS,2010,EL61,2,1.041
1988,NUTS,2010,EL61,2,1.078
1989,NUTS,2010,EL61,2,1.505
1991,NUTS,2010,EL61,2,1.195
1993,NUTS,2010,EL61,2,1.928
1995,NUTS,2010,EL61,2,2.036
1997,NUTS,2010,EL61,2,2.126
1999,NUTS,2010,EL61,2,2.333
2001,NUTS,2010,EL61,2,2.06
2003,NUTS,2010,EL61,2,2.08
2005,NUTS,2010,EL61,2,2.23
2011,NUTS,2010,EL61,2,11.573
2013,NUTS,2010,EL61,2,14.1
2015,NUTS,2010,EL61,2,18.95
2017,NUTS,2010,EL61,2,7.91
2018,NUTS,2010,EL61,2,9.26
2019,NUTS,2010,EL61,2,8.84
1986,NUTS,2010,EL62,2,0.074
1988,NUTS,2010,EL62,2,0.061
1989,NUTS,2010,EL62,2,0.191
1991,NUTS,2010,EL62,2,0.076
1993,NUTS,2010,EL62,2,0.571
1995,NUTS,2010,EL62,2,0.146
1997,NUTS,2010,EL62,2,0.176
1999,NUTS,2010,EL62,2,0.23
2001,NUTS,2010,EL62,2,0.12
2003,NUTS,2010,EL62,2,0.22
2005,NUTS,2010,EL62,2,0.44
2011,NUTS,2010,EL62,2,2.554
2013,NUTS,2010,EL62,2,3.49
2015,NUTS,2010,EL62,2,5.73
2017,NUTS,2010,EL62,2,1.78
2018,NUTS,2010,EL62,2,2.31
2019,NUTS,2010,EL62,2,2.7
1986,NUTS,2010,EL63,2,1.736
1988,NUTS,2010,EL63,2,4.026
1989,NUTS,2010,EL63,2,8.594
1991,NUTS,2010,EL63,2,5.931
1993,NUTS,2010,EL63,2,7.409
1995,NUTS,2010,EL63,2,3.914
1997,NUTS,2010,EL63,2,0.991
1999,NUTS,2010,EL63,2,4.372
2001,NUTS,2010,EL63,2,5.28
2003,NUTS,2010,EL63,2,5.64
2005,NUTS,2010,EL63,2,4.92
2011,NUTS,2010,EL63,2,12.289
2013,NUTS,2010,EL63,2,16.16
2015,NUTS,2010,EL63,2,30.05
2017,NUTS,2010,EL63,2,16.85
2018,NUTS,2010,EL63,2,12.34
2019,NUTS,2010,EL63,2,14.04
1986,NUTS,2010,EL64,2,0.446
1988,NUTS,2010,EL64,2,0.468
1989,NUTS,2010,EL64,2,0.457
1991,NUTS,2010,EL64,2,0.499
1993,NUTS,2010,EL64,2,1.091
1995,NUTS,2010,EL64,2,4.982
1997,NUTS,2010,EL64,2,0.947
1999,NUTS,2010,EL64,2,1.025
2001,NUTS,2010,EL64,2,3.35
2003,NUTS,2010,EL64,2,1.15
2005,NUTS,2010,EL64,2,1.93
2011,NUTS,2010,EL64,2,7.186
2013,NUTS,2010,EL64,2,6.58
2015,NUTS,2010,EL64,2,8.39
2017,NUTS,2010,EL64,2,3.49
2018,NUTS,2010,EL64,2,6.87
2019,NUTS,2010,EL64,2,5.92
1986,NUTS,2010,EL65,2,1.066
1988,NUTS,2010,EL65,2,1.078
1989,NUTS,2010,EL65,2,0.781
1991,NUTS,2010,EL65,2,1.498
1993,NUTS,2010,EL65,2,0.698
1995,NUTS,2010,EL65,2,0.619
1997,NUTS,2010,EL65,2,2.897
1999,NUTS,2010,EL65,2,1.59
2001,NUTS,2010,EL65,2,2.22
2003,NUTS,2010,EL65,2,1.46
2005,NUTS,2010,EL65,2,1.92
2011,NUTS,2010,EL65,2,9.247
2013,NUTS,2010,EL65,2,13.07
2015,NUTS,2010,EL65,2,17.61
2017,NUTS,2010,EL65,2,9.18
2018,NUTS,2010,EL65,2,17.98
2019,NUTS,2010,EL65,2,17.45
2015,NUTS,2010,ELZ,1,0.0
2018,NUTS,2010,ELZ,1,0.0
2015,NUTS,2010,ELZZ,2,0.0
2018,NUTS,2010,ELZZ,2,0.0
1981,NUTS,2010,ES,0,223.85
1982,NUTS,2010,ES,0,256.793
1983,NUTS,2010,ES,0,241.169
1984,NUTS,2010,ES,0,258.802
1985,NUTS,2010,ES,0,290.856
1986,NUTS,2010,ES,0,358.069
1987,NUTS,2010,ES,0,409.311
1988,NUTS,2010,ES,0,484.628
1989,NUTS,2010,ES,0,591.481
1990,NUTS,2010,ES,0,699.628
1991,NUTS,2010,ES,0,793.584
1992,NUTS,2010,ES,0,815.193
1993,NUTS,2010,ES,0,747.621
1994,NUTS,2010,ES,0,713.861
1995,NUTS,2010,ES,0,674.886
1996,NUTS,2010,ES,0,729.668
1997,NUTS,2010,ES,0,703.657
1998,NUTS,2010,ES,0,763.638
1999,NUTS,2010,ES,0,843.261
2000,NUTS,2010,ES,0,904.78
2001,NUTS,2010,ES,0,989.053
2002,NUTS,2010,ES,0,1107.815
2003,NUTS,2010,ES,0,1261.763
2004,NUTS,2010,ES,0,1427.504
2005,NUTS,2010,ES,0,1738.053
2006,NUTS,2010,ES,0,1970.824
2007,NUTS,2010,ES,0,2348.843
2008,NUTS,2010,ES,0,2672.288
2009,NUTS,2010,ES,0,2926.733
2010,NUTS,2010,ES,0,2930.562
2011,NUTS,2010,ES,0,2762.385
2012,NUTS,2010,ES,0,2556.646
2013,NUTS,2010,ES,0,2436.444
2014,NUTS,2010,ES,0,2408.695
2015,NUTS,2010,ES,0,2520.0
2016,NUTS,2010,ES,0,2453.0
2017,NUTS,2010,ES,0,2495.0
2018,NUTS,2010,ES,0,2515.0
2019,NUTS,2010,ES,0,2648.0
2020,NUTS,2010,ES,0,2753.0
1987,NUTS,2010,ES1,1,20.693
1988,NUTS,2010,ES1,1,26.082
1989,NUTS,2010,ES1,1,31.13
1990,NUTS,2010,ES1,1,33.621
1991,NUTS,2010,ES1,1,42.287
1992,NUTS,2010,ES1,1,37.828
1993,NUTS,2010,ES1,1,35.836
1994,NUTS,2010,ES1,1,33.557
1995,NUTS,2010,ES1,1,46.305
1996,NUTS,2010,ES1,1,50.078
1997,NUTS,2010,ES1,1,49.087
1998,NUTS,2010,ES1,1,46.975
1999,NUTS,2010,ES1,1,53.41
2000,NUTS,2010,ES1,1,59.278
2001,NUTS,2010,ES1,1,63.965
2002,NUTS,2010,ES1,1,64.5
2003,NUTS,2010,ES1,1,69.5
2004,NUTS,2010,ES1,1,88.6
2005,NUTS,2010,ES1,1,100.031
2006,NUTS,2010,ES1,1,119.867
2007,NUTS,2010,ES1,1,136.016
2008,NUTS,2010,ES1,1,137.747
2009,NUTS,2010,ES1,1,153.534
2010,NUTS,2010,ES1,1,151.155
2011,NUTS,2010,ES1,1,137.447
2013,NUTS,2010,ES1,1,117.963
2014,NUTS,2010,ES1,1,115.502
2015,NUTS,2010,ES1,1,127.0
2016,NUTS,2010,ES1,1,134.0
2017,NUTS,2010,ES1,1,132.0
2018,NUTS,2010,ES1,1,128.0
2019,NUTS,2010,ES1,1,130.0
1987,NUTS,2010,ES11,2,10.112
1988,NUTS,2010,ES11,2,15.151
1989,NUTS,2010,ES11,2,18.091
1990,NUTS,2010,ES11,2,19.581
1991,NUTS,2010,ES11,2,24.388
1992,NUTS,2010,ES11,2,22.021
1993,NUTS,2010,ES11,2,20.986
1994,NUTS,2010,ES11,2,16.176
1995,NUTS,2010,ES11,2,28.93
1996,NUTS,2010,ES11,2,31.28
1997,NUTS,2010,ES11,2,30.431
1998,NUTS,2010,ES11,2,29.061
1999,NUTS,2010,ES11,2,31.19
2000,NUTS,2010,ES11,2,35.984
2001,NUTS,2010,ES11,2,37.114
2002,NUTS,2010,ES11,2,38.3
2003,NUTS,2010,ES11,2,41.0
2004,NUTS,2010,ES11,2,58.6
2005,NUTS,2010,ES11,2,63.976
2006,NUTS,2010,ES11,2,75.306
2007,NUTS,2010,ES11,2,72.879
2008,NUTS,2010,ES11,2,77.511
2009,NUTS,2010,ES11,2,84.926
2010,NUTS,2010,ES11,2,84.742
2013,NUTS,2010,ES11,2,69.672
2014,NUTS,2010,ES11,2,69.72
2015,NUTS,2010,ES11,2,77.0
2016,NUTS,2010,ES11,2,82.0
2017,NUTS,2010,ES11,2,85.0
2018,NUTS,2010,ES11,2,85.0
2019,NUTS,2010,ES11,2,85.0
1987,NUTS,2010,ES12,2,5.794
1988,NUTS,2010,ES12,2,6.989
1989,NUTS,2010,ES12,2,9.454
1990,NUTS,2010,ES12,2,10.915
1991,NUTS,2010,ES12,2,11.579
1992,NUTS,2010,ES12,2,11.149
1993,NUTS,2010,ES12,2,10.209
1994,NUTS,2010,ES12,2,10.994
1995,NUTS,2010,ES12,2,10.576
1996,NUTS,2010,ES12,2,11.427
1997,NUTS,2010,ES12,2,11.224
1998,NUTS,2010,ES12,2,10.669
1999,NUTS,2010,ES12,2,12.68
2000,NUTS,2010,ES12,2,15.376
2001,NUTS,2010,ES12,2,16.702
2002,NUTS,2010,ES12,2,14.5
2003,NUTS,2010,ES12,2,17.5
2004,NUTS,2010,ES12,2,19.3
2005,NUTS,2010,ES12,2,23.103
2006,NUTS,2010,ES12,2,29.001
2007,NUTS,2010,ES12,2,41.511
2008,NUTS,2010,ES12,2,36.433
2009,NUTS,2010,ES12,2,38.36
2010,NUTS,2010,ES12,2,36.94
2012,NUTS,2010,ES12,2,28.566
2013,NUTS,2010,ES12,2,27.81
2014,NUTS,2010,ES12,2,26.808
2015,NUTS,2010,ES12,2,29.0
2016,NUTS,2010,ES12,2,29.0
2017,NUTS,2010,ES12,2,26.0
2018,NUTS,2010,ES12,2,24.0
2019,NUTS,2010,ES12,2,25.0
1987,NUTS,2010,ES13,2,4.775
1988,NUTS,2010,ES13,2,3.942
1989,NUTS,2010,ES13,2,3.585
1990,NUTS,2010,ES13,2,3.137
1991,NUTS,2010,ES13,2,6.32
1992,NUTS,2010,ES13,2,4.658
1993,NUTS,2010,ES13,2,4.63
1994,NUTS,2010,ES13,2,6.397
1995,NUTS,2010,ES13,2,6.809
1996,NUTS,2010,ES13,2,7.37
1997,NUTS,2010,ES13,2,7.432
1998,NUTS,2010,ES13,2,7.245
1999,NUTS,2010,ES13,2,9.54
2000,NUTS,2010,ES13,2,7.918
2001,NUTS,2010,ES13,2,10.149
2002,NUTS,2010,ES13,2,11.7
2003,NUTS,2010,ES13,2,11.0
2004,NUTS,2010,ES13,2,10.7
2005,NUTS,2010,ES13,2,12.952
2006,NUTS,2010,ES13,2,15.56
2007,NUTS,2010,ES13,2,21.626
2008,NUTS,2010,ES13,2,23.802
2009,NUTS,2010,ES13,2,30.248
2010,NUTS,2010,ES13,2,29.473
2011,NUTS,2010,ES13,2,28.662
2012,NUTS,2010,ES13,2,24.01
2013,NUTS,2010,ES13,2,20.481
2014,NUTS,2010,ES13,2,18.974
2015,NUTS,2010,ES13,2,20.0
2016,NUTS,2010,ES13,2,23.0
2017,NUTS,2010,ES13,2,21.0
2018,NUTS,2010,ES13,2,19.0
2019,NUTS,2010,ES13,2,20.0
1987,NUTS,2010,ES2,1,17.556
1988,NUTS,2010,ES2,1,22.273
1989,NUTS,2010,ES2,1,25.07
1990,NUTS,2010,ES2,1,28.452
1991,NUTS,2010,ES2,1,29.957
1992,NUTS,2010,ES2,1,38.117
1993,NUTS,2010,ES2,1,39.228
1994,NUTS,2010,ES2,1,30.227
1995,NUTS,2010,ES2,1,30.268
1996,NUTS,2010,ES2,1,32.73
1997,NUTS,2010,ES2,1,28.586
1998,NUTS,2010,ES2,1,35.669
1999,NUTS,2010,ES2,1,38.35
2000,NUTS,2010,ES2,1,38.425
2001,NUTS,2010,ES2,1,45.944
2002,NUTS,2010,ES2,1,45.2
2003,NUTS,2010,ES2,1,63.1
2004,NUTS,2010,ES2,1,83.9
2005,NUTS,2010,ES2,1,90.925
2006,NUTS,2010,ES2,1,127.489
2007,NUTS,2010,ES2,1,168.639
2008,NUTS,2010,ES2,1,179.394
2009,NUTS,2010,ES2,1,218.035
2010,NUTS,2010,ES2,1,212.47
2011,NUTS,2010,ES2,1,215.454
2012,NUTS,2010,ES2,1,215.516
2013,NUTS,2010,ES2,1,200.116
2014,NUTS,2010,ES2,1,196.681
2016,NUTS,2010,ES2,1,218.0
2017,NUTS,2010,ES2,1,210.0
2018,NUTS,2010,ES2,1,219.0
2019,NUTS,2010,ES2,1,228.0
1987,NUTS,2010,ES21,2,5.173
1988,NUTS,2010,ES21,2,5.26
1989,NUTS,2010,ES21,2,5.384
1990,NUTS,2010,ES21,2,6.66
1991,NUTS,2010,ES21,2,5.647
1992,NUTS,2010,ES21,2,5.461
1993,NUTS,2010,ES21,2,7.364
1994,NUTS,2010,ES21,2,6.24
1995,NUTS,2010,ES21,2,10.443
1996,NUTS,2010,ES21,2,11.293
1997,NUTS,2010,ES21,2,9.769
1998,NUTS,2010,ES21,2,9.096
1999,NUTS,2010,ES21,2,10.49
2000,NUTS,2010,ES21,2,13.183
2001,NUTS,2010,ES21,2,18.801
2002,NUTS,2010,ES21,2,20.7
2003,NUTS,2010,ES21,2,25.9
2004,NUTS,2010,ES21,2,29.9
2005,NUTS,2010,ES21,2,34.412
2006,NUTS,2010,ES21,2,39.263
2007,NUTS,2010,ES21,2,50.506
2008,NUTS,2010,ES21,2,63.984
2009,NUTS,2010,ES21,2,76.604
2010,NUTS,2010,ES21,2,78.632
2011,NUTS,2010,ES21,2,84.814
2012,NUTS,2010,ES21,2,97.298
2013,NUTS,2010,ES21,2,92.379
2014,NUTS,2010,ES21,2,91.75
2015,NUTS,2010,ES21,2,96.0
2016,NUTS,2010,ES21,2,96.0
2017,NUTS,2010,ES21,2,99.0
2018,NUTS,2010,ES21,2,96.0
2019,NUTS,2010,ES21,2,98.0
1987,NUTS,2010,ES22,2,0.012
1988,NUTS,2010,ES22,2,1.439
1989,NUTS,2010,ES22,2,3.942
1990,NUTS,2010,ES22,2,1.98
1991,NUTS,2010,ES22,2,3.07
1992,NUTS,2010,ES22,2,1.394
1993,NUTS,2010,ES22,2,1.361
1994,NUTS,2010,ES22,2,1.843
1995,NUTS,2010,ES22,2,2.532
1996,NUTS,2010,ES22,2,2.733
1997,NUTS,2010,ES22,2,1.785
1998,NUTS,2010,ES22,2,1.911
1999,NUTS,2010,ES22,2,1.65
2000,NUTS,2010,ES22,2,2.063
2001,NUTS,2010,ES22,2,0.961
2002,NUTS,2010,ES22,2,1.4
2003,NUTS,2010,ES22,2,8.1
2004,NUTS,2010,ES22,2,12.9
2005,NUTS,2010,ES22,2,8.607
2006,NUTS,2010,ES22,2,23.888
2007,NUTS,2010,ES22,2,36.192
2008,NUTS,2010,ES22,2,27.985
2009,NUTS,2010,ES22,2,36.5
2010,NUTS,2010,ES22,2,29.61
2011,NUTS,2010,ES22,2,37.068
2012,NUTS,2010,ES22,2,28.51
2013,NUTS,2010,ES22,2,25.065
2014,NUTS,2010,ES22,2,25.375
2016,NUTS,2010,ES22,2,27.0
2017,NUTS,2010,ES22,2,30.0
2018,NUTS,2010,ES22,2,32.0
2019,NUTS,2010,ES22,2,34.0
1987,NUTS,2010,ES23,2,0.819
1988,NUTS,2010,ES23,2,0.846
1989,NUTS,2010,ES23,2,0.829
1990,NUTS,2010,ES23,2,1.209
1991,NUTS,2010,ES23,2,1.865
1992,NUTS,2010,ES23,2,1.883
1993,NUTS,2010,ES23,2,3.18
1994,NUTS,2010,ES23,2,1.696
1995,NUTS,2010,ES23,2,1.725
1996,NUTS,2010,ES23,2,1.863
1997,NUTS,2010,ES23,2,1.996
1998,NUTS,2010,ES23,2,1.642
1999,NUTS,2010,ES23,2,1.83
2000,NUTS,2010,ES23,2,2.055
2001,NUTS,2010,ES23,2,1.801
2002,NUTS,2010,ES23,2,4.1
2003,NUTS,2010,ES23,2,4.6
2004,NUTS,2010,ES23,2,4.8
2005,NUTS,2010,ES23,2,4.534
2006,NUTS,2010,ES23,2,13.551
2007,NUTS,2010,ES23,2,16.518
2008,NUTS,2010,ES23,2,16.011
2009,NUTS,2010,ES23,2,20.914
2010,NUTS,2010,ES23,2,25.585
2011,NUTS,2010,ES23,2,22.319
2012,NUTS,2010,ES23,2,16.767
2013,NUTS,2010,ES23,2,14.993
2014,NUTS,2010,ES23,2,14.407
2015,NUTS,2010,ES23,2,15.0
2016,NUTS,2010,ES23,2,16.0
2017,NUTS,2010,ES23,2,16.0
