year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_total_fte_gov
2016,NUTS,2010,HU,0,7456.0
2017,NUTS,2010,HU,0,7271.0
2018,NUTS,2010,HU,0,10633.0
2019,NUTS,2010,HU,0,9708.0
2020,NUTS,2010,HU,0,9984.0
1999,NUTS,2010,HU1,1,6294.0
2000,NUTS,2010,HU1,1,6401.0
2001,NUTS,2010,HU1,1,6007.0
2002,NUTS,2010,HU1,1,6363.0
2003,NUTS,2010,HU1,1,6315.0
2004,NUTS,2010,HU1,1,6107.0
2005,NUTS,2010,HU1,1,6136.0
2006,NUTS,2010,HU1,1,6476.0
2007,NUTS,2010,HU1,1,6030.0
2008,NUTS,2010,HU1,1,6488.0
2009,NUTS,2010,HU1,1,6520.0
2010,NUTS,2010,HU1,1,6588.0
2011,NUTS,2010,HU1,1,6792.0
2012,NUTS,2010,HU1,1,5937.0
2013,NUTS,2010,HU1,1,5825.0
2014,NUTS,2010,HU1,1,5409.0
2015,NUTS,2010,HU1,1,6329.0
2016,NUTS,2010,HU1,1,5733.0
2017,NUTS,2010,HU1,1,5563.0
2018,NUTS,2010,HU1,1,8301.0
2019,NUTS,2010,HU1,1,7451.0
1999,NUTS,2010,HU10,2,6294.0
2000,NUTS,2010,HU10,2,6401.0
2001,NUTS,2010,HU10,2,6007.0
2002,NUTS,2010,HU10,2,6363.0
2003,NUTS,2010,HU10,2,6315.0
2004,NUTS,2010,HU10,2,6107.0
2005,NUTS,2010,HU10,2,6136.0
2006,NUTS,2010,HU10,2,6476.0
2007,NUTS,2010,HU10,2,6030.0
2008,NUTS,2010,HU10,2,6488.0
2009,NUTS,2010,HU10,2,6520.0
2010,NUTS,2010,HU10,2,6588.0
2011,NUTS,2010,HU10,2,6792.0
2012,NUTS,2010,HU10,2,5937.0
2013,NUTS,2010,HU10,2,5825.0
2014,NUTS,2010,HU10,2,5409.0
2015,NUTS,2010,HU10,2,6329.0
2016,NUTS,2010,HU10,2,5733.0
2017,NUTS,2010,HU11,2,4825.0
2018,NUTS,2010,HU11,2,7570.0
2019,NUTS,2010,HU11,2,6721.0
2017,NUTS,2010,HU12,2,738.0
2018,NUTS,2010,HU12,2,731.0
2019,NUTS,2010,HU12,2,730.0
1999,NUTS,2010,HU2,1,533.0
2000,NUTS,2010,HU2,1,659.0
2001,NUTS,2010,HU2,1,700.0
2002,NUTS,2010,HU2,1,613.0
2003,NUTS,2010,HU2,1,567.0
2004,NUTS,2010,HU2,1,604.0
2005,NUTS,2010,HU2,1,564.0
2006,NUTS,2010,HU2,1,761.0
2007,NUTS,2010,HU2,1,653.0
2008,NUTS,2010,HU2,1,635.0
2009,NUTS,2010,HU2,1,692.0
2010,NUTS,2010,HU2,1,627.0
2011,NUTS,2010,HU2,1,644.0
2012,NUTS,2010,HU2,1,797.0
2013,NUTS,2010,HU2,1,1127.0
2014,NUTS,2010,HU2,1,1061.0
2015,NUTS,2010,HU2,1,1032.0
2016,NUTS,2010,HU2,1,979.0
2017,NUTS,2010,HU2,1,964.0
2018,NUTS,2010,HU2,1,1118.0
2019,NUTS,2010,HU2,1,1189.0
1999,NUTS,2010,HU21,2,286.0
2000,NUTS,2010,HU21,2,419.0
2001,NUTS,2010,HU21,2,344.0
2002,NUTS,2010,HU21,2,337.0
2003,NUTS,2010,HU21,2,274.0
2004,NUTS,2010,HU21,2,286.0
2005,NUTS,2010,HU21,2,271.0
2006,NUTS,2010,HU21,2,340.0
2007,NUTS,2010,HU21,2,306.0
2008,NUTS,2010,HU21,2,295.0
2009,NUTS,2010,HU21,2,340.0
2010,NUTS,2010,HU21,2,302.0
2011,NUTS,2010,HU21,2,326.0
2012,NUTS,2010,HU21,2,622.0
2013,NUTS,2010,HU21,2,671.0
2014,NUTS,2010,HU21,2,647.0
2015,NUTS,2010,HU21,2,632.0
2016,NUTS,2010,HU21,2,597.0
2017,NUTS,2010,HU21,2,603.0
2018,NUTS,2010,HU21,2,810.0
2019,NUTS,2010,HU21,2,896.0
1999,NUTS,2010,HU22,2,104.0
2000,NUTS,2010,HU22,2,107.0
2001,NUTS,2010,HU22,2,207.0
2002,NUTS,2010,HU22,2,121.0
2003,NUTS,2010,HU22,2,141.0
2004,NUTS,2010,HU22,2,167.0
2005,NUTS,2010,HU22,2,149.0
2006,NUTS,2010,HU22,2,258.0
2007,NUTS,2010,HU22,2,177.0
2008,NUTS,2010,HU22,2,206.0
2009,NUTS,2010,HU22,2,211.0
2010,NUTS,2010,HU22,2,172.0
2011,NUTS,2010,HU22,2,171.0
2012,NUTS,2010,HU22,2,135.0
2013,NUTS,2010,HU22,2,240.0
2014,NUTS,2010,HU22,2,211.0
2015,NUTS,2010,HU22,2,219.0
2016,NUTS,2010,HU22,2,208.0
2017,NUTS,2010,HU22,2,182.0
2018,NUTS,2010,HU22,2,303.0
2019,NUTS,2010,HU22,2,285.0
1999,NUTS,2010,HU23,2,143.0
2000,NUTS,2010,HU23,2,133.0
2001,NUTS,2010,HU23,2,149.0
2002,NUTS,2010,HU23,2,155.0
2003,NUTS,2010,HU23,2,152.0
2004,NUTS,2010,HU23,2,151.0
2005,NUTS,2010,HU23,2,144.0
2006,NUTS,2010,HU23,2,163.0
2007,NUTS,2010,HU23,2,170.0
2008,NUTS,2010,HU23,2,134.0
2009,NUTS,2010,HU23,2,141.0
2010,NUTS,2010,HU23,2,153.0
2011,NUTS,2010,HU23,2,147.0
2012,NUTS,2010,HU23,2,40.0
2013,NUTS,2010,HU23,2,216.0
2014,NUTS,2010,HU23,2,203.0
2015,NUTS,2010,HU23,2,181.0
2016,NUTS,2010,HU23,2,174.0
2017,NUTS,2010,HU23,2,179.0
2018,NUTS,2010,HU23,2,5.0
2019,NUTS,2010,HU23,2,8.0
1999,NUTS,2010,HU3,1,1151.0
2000,NUTS,2010,HU3,1,1144.0
2001,NUTS,2010,HU3,1,1059.0
2002,NUTS,2010,HU3,1,1003.0
2003,NUTS,2010,HU3,1,977.0
2004,NUTS,2010,HU3,1,884.0
2005,NUTS,2010,HU3,1,952.0
2006,NUTS,2010,HU3,1,932.0
2007,NUTS,2010,HU3,1,1151.0
2008,NUTS,2010,HU3,1,927.0
2009,NUTS,2010,HU3,1,1022.0
2010,NUTS,2010,HU3,1,1010.0
2011,NUTS,2010,HU3,1,1044.0
2012,NUTS,2010,HU3,1,871.0
2013,NUTS,2010,HU3,1,813.0
2014,NUTS,2010,HU3,1,745.0
2015,NUTS,2010,HU3,1,750.0
2016,NUTS,2010,HU3,1,744.0
2017,NUTS,2010,HU3,1,744.0
2018,NUTS,2010,HU3,1,1214.0
2019,NUTS,2010,HU3,1,1068.0
1999,NUTS,2010,HU31,2,28.0
2000,NUTS,2010,HU31,2,79.0
2001,NUTS,2010,HU31,2,67.0
2002,NUTS,2010,HU31,2,70.0
2003,NUTS,2010,HU31,2,65.0
2004,NUTS,2010,HU31,2,76.0
2005,NUTS,2010,HU31,2,74.0
2006,NUTS,2010,HU31,2,85.0
2007,NUTS,2010,HU31,2,96.0
2008,NUTS,2010,HU31,2,35.0
2009,NUTS,2010,HU31,2,80.0
2010,NUTS,2010,HU31,2,94.0
2011,NUTS,2010,HU31,2,83.0
2012,NUTS,2010,HU31,2,31.0
2013,NUTS,2010,HU31,2,25.0
2014,NUTS,2010,HU31,2,13.0
2015,NUTS,2010,HU31,2,13.0
2016,NUTS,2010,HU31,2,7.0
2017,NUTS,2010,HU31,2,14.0
2018,NUTS,2010,HU31,2,10.0
2019,NUTS,2010,HU31,2,41.0
1999,NUTS,2010,HU32,2,318.0
2000,NUTS,2010,HU32,2,228.0
2001,NUTS,2010,HU32,2,225.0
2002,NUTS,2010,HU32,2,257.0
2003,NUTS,2010,HU32,2,209.0
2004,NUTS,2010,HU32,2,188.0
2005,NUTS,2010,HU32,2,182.0
2006,NUTS,2010,HU32,2,228.0
2007,NUTS,2010,HU32,2,316.0
2008,NUTS,2010,HU32,2,304.0
2009,NUTS,2010,HU32,2,295.0
2010,NUTS,2010,HU32,2,249.0
2011,NUTS,2010,HU32,2,251.0
2012,NUTS,2010,HU32,2,231.0
2013,NUTS,2010,HU32,2,171.0
2014,NUTS,2010,HU32,2,220.0
2015,NUTS,2010,HU32,2,199.0
2016,NUTS,2010,HU32,2,191.0
2017,NUTS,2010,HU32,2,157.0
2018,NUTS,2010,HU32,2,197.0
2019,NUTS,2010,HU32,2,244.0
1999,NUTS,2010,HU33,2,805.0
2000,NUTS,2010,HU33,2,837.0
2001,NUTS,2010,HU33,2,767.0
2002,NUTS,2010,HU33,2,676.0
2003,NUTS,2010,HU33,2,703.0
2004,NUTS,2010,HU33,2,620.0
2005,NUTS,2010,HU33,2,696.0
2006,NUTS,2010,HU33,2,619.0
2007,NUTS,2010,HU33,2,739.0
2008,NUTS,2010,HU33,2,588.0
2009,NUTS,2010,HU33,2,647.0
2010,NUTS,2010,HU33,2,667.0
2011,NUTS,2010,HU33,2,710.0
2012,NUTS,2010,HU33,2,609.0
2013,NUTS,2010,HU33,2,617.0
2014,NUTS,2010,HU33,2,512.0
2015,NUTS,2010,HU33,2,538.0
2016,NUTS,2010,HU33,2,546.0
2017,NUTS,2010,HU33,2,573.0
2018,NUTS,2010,HU33,2,1007.0
2019,NUTS,2010,HU33,2,783.0
1981,NUTS,2010,IE,0,2377.0
1982,NUTS,2010,IE,0,2214.0
1983,NUTS,2010,IE,0,2126.0
1984,NUTS,2010,IE,0,1993.0
1985,NUTS,2010,IE,0,1855.0
1986,NUTS,2010,IE,0,1716.0
1987,NUTS,2010,IE,0,1396.0
1988,NUTS,2010,IE,0,1079.0
1989,NUTS,2010,IE,0,1038.0
1990,NUTS,2010,IE,0,1013.0
1991,NUTS,2010,IE,0,1004.0
1992,NUTS,2010,IE,0,927.0
1993,NUTS,2010,IE,0,927.0
1994,NUTS,2010,IE,0,942.0
1995,NUTS,2010,IE,0,959.0
1996,NUTS,2010,IE,0,945.0
1997,NUTS,2010,IE,0,938.0
1998,NUTS,2010,IE,0,941.0
1999,NUTS,2010,IE,0,884.0
2000,NUTS,2010,IE,0,1436.0
2001,NUTS,2010,IE,0,1300.0
2002,NUTS,2010,IE,0,1200.0
2003,NUTS,2010,IE,0,1161.0
2004,NUTS,2010,IE,0,1222.0
2005,NUTS,2010,IE,0,1132.0
2006,NUTS,2010,IE,0,1185.0
2007,NUTS,2010,IE,0,1201.0
2008,NUTS,2010,IE,0,1122.0
2009,NUTS,2010,IE,0,1048.0
2010,NUTS,2010,IE,0,1027.0
2011,NUTS,2010,IE,0,1034.0
2012,NUTS,2010,IE,0,921.0
2013,NUTS,2010,IE,0,818.0
2014,NUTS,2010,IE,0,826.0
2015,NUTS,2010,IE,0,951.0
2016,NUTS,2010,IE,0,993.0
2017,NUTS,2010,IE,0,1051.0
2018,NUTS,2010,IE,0,1196.0
2019,NUTS,2010,IE,0,1194.0
2020,NUTS,2010,IE,0,1192.0
1981,NUTS,2010,IE0,1,2377.0
1982,NUTS,2010,IE0,1,2214.0
1983,NUTS,2010,IE0,1,2126.0
1984,NUTS,2010,IE0,1,1993.0
1985,NUTS,2010,IE0,1,1855.0
1986,NUTS,2010,IE0,1,1716.0
1987,NUTS,2010,IE0,1,1396.0
1988,NUTS,2010,IE0,1,1079.0
1989,NUTS,2010,IE0,1,1038.0
1990,NUTS,2010,IE0,1,1013.0
1991,NUTS,2010,IE0,1,1004.0
1992,NUTS,2010,IE0,1,927.0
1993,NUTS,2010,IE0,1,927.0
1994,NUTS,2010,IE0,1,942.0
1995,NUTS,2010,IE0,1,959.0
1996,NUTS,2010,IE0,1,945.0
1997,NUTS,2010,IE0,1,938.0
1998,NUTS,2010,IE0,1,941.0
1999,NUTS,2010,IE0,1,884.0
2000,NUTS,2010,IE0,1,1436.0
2001,NUTS,2010,IE0,1,1738.0
2002,NUTS,2010,IE0,1,1200.0
2003,NUTS,2010,IE0,1,1161.0
2004,NUTS,2010,IE0,1,1222.0
2005,NUTS,2010,IE0,1,1132.0
2006,NUTS,2010,IE0,1,1185.0
2007,NUTS,2010,IE0,1,1201.0
2008,NUTS,2010,IE0,1,1122.0
2009,NUTS,2010,IE0,1,1048.0
2010,NUTS,2010,IE0,1,1027.0
2011,NUTS,2010,IE0,1,1034.0
2012,NUTS,2010,IE0,1,921.0
2013,NUTS,2010,IE0,1,818.0
2015,NUTS,2010,IE0,1,951.0
2017,NUTS,2010,IE0,1,1051.0
2002,NUTS,2010,IE01,2,120.0
2003,NUTS,2010,IE01,2,100.0
2004,NUTS,2010,IE01,2,97.0
2005,NUTS,2010,IE01,2,105.0
2006,NUTS,2010,IE01,2,142.0
2007,NUTS,2010,IE01,2,180.0
2008,NUTS,2010,IE01,2,168.0
2009,NUTS,2010,IE01,2,157.0
2010,NUTS,2010,IE01,2,154.0
2011,NUTS,2010,IE01,2,155.0
2012,NUTS,2010,IE01,2,138.0
2013,NUTS,2010,IE01,2,123.0
2015,NUTS,2010,IE01,2,24.0
2017,NUTS,2010,IE01,2,97.0
2002,NUTS,2010,IE02,2,1080.0
2003,NUTS,2010,IE02,2,1061.0
2004,NUTS,2010,IE02,2,1125.0
2005,NUTS,2010,IE02,2,1027.0
2006,NUTS,2010,IE02,2,1042.0
2007,NUTS,2010,IE02,2,1021.0
2008,NUTS,2010,IE02,2,954.0
2009,NUTS,2010,IE02,2,891.0
2010,NUTS,2010,IE02,2,873.0
2011,NUTS,2010,IE02,2,879.0
2012,NUTS,2010,IE02,2,783.0
2013,NUTS,2010,IE02,2,695.0
2015,NUTS,2010,IE02,2,927.0
2017,NUTS,2010,IE02,2,954.0
2002,NUTS,2010,IEZ,1,0.0
2003,NUTS,2010,IEZ,1,0.0
2004,NUTS,2010,IEZ,1,0.0
2005,NUTS,2010,IEZ,1,0.0
2006,NUTS,2010,IEZ,1,0.0
2007,NUTS,2010,IEZ,1,0.0
2008,NUTS,2010,IEZ,1,0.0
2009,NUTS,2010,IEZ,1,0.0
2010,NUTS,2010,IEZ,1,0.0
2011,NUTS,2010,IEZ,1,0.0
2012,NUTS,2010,IEZ,1,0.0
2013,NUTS,2010,IEZ,1,0.0
2002,NUTS,2010,IEZZ,2,0.0
2003,NUTS,2010,IEZZ,2,0.0
2004,NUTS,2010,IEZZ,2,0.0
2005,NUTS,2010,IEZZ,2,0.0
2006,NUTS,2010,IEZZ,2,0.0
2007,NUTS,2010,IEZZ,2,0.0
2008,NUTS,2010,IEZZ,2,0.0
2009,NUTS,2010,IEZZ,2,0.0
2010,NUTS,2010,IEZZ,2,0.0
2011,NUTS,2010,IEZZ,2,0.0
2012,NUTS,2010,IEZZ,2,0.0
2013,NUTS,2010,IEZZ,2,0.0
1981,NUTS,2010,IS,0,401.0
1983,NUTS,2010,IS,0,400.0
1985,NUTS,2010,IS,0,396.0
1987,NUTS,2010,IS,0,423.0
1989,NUTS,2010,IS,0,542.0
1990,NUTS,2010,IS,0,534.0
1991,NUTS,2010,IS,0,471.0
1992,NUTS,2010,IS,0,476.0
1993,NUTS,2010,IS,0,538.0
1994,NUTS,2010,IS,0,554.0
1995,NUTS,2010,IS,0,563.0
1996,NUTS,2010,IS,0,588.0
1997,NUTS,2010,IS,0,629.0
1998,NUTS,2010,IS,0,647.0
1999,NUTS,2010,IS,0,645.0
2000,NUTS,2010,IS,0,686.0
2001,NUTS,2010,IS,0,726.0
2002,NUTS,2010,IS,0,748.0
2003,NUTS,2010,IS,0,775.0
2005,NUTS,2010,IS,0,849.0
2006,NUTS,2010,IS,0,853.0
2007,NUTS,2010,IS,0,701.0
2008,NUTS,2010,IS,0,733.0
2009,NUTS,2010,IS,0,816.0
2011,NUTS,2010,IS,0,594.0
2013,NUTS,2010,IS,0,266.0
2015,NUTS,2010,IS,0,275.0
2016,NUTS,2010,IS,0,184.0
2017,NUTS,2010,IS,0,277.0
2018,NUTS,2010,IS,0,277.0
1981,NUTS,2010,IT,0,20343.0
1982,NUTS,2010,IT,0,21036.0
1983,NUTS,2010,IT,0,21871.0
1984,NUTS,2010,IT,0,23771.0
1985,NUTS,2010,IT,0,24643.0
1986,NUTS,2010,IT,0,25501.0
1987,NUTS,2010,IT,0,27754.0
1988,NUTS,2010,IT,0,30947.0
1989,NUTS,2010,IT,0,31510.0
1990,NUTS,2010,IT,0,33109.0
1991,NUTS,2010,IT,0,32567.0
1992,NUTS,2010,IT,0,32868.0
1993,NUTS,2010,IT,0,33164.0
1994,NUTS,2010,IT,0,32768.0
1995,NUTS,2010,IT,0,33039.0
1996,NUTS,2010,IT,0,32225.0
1997,NUTS,2010,IT,0,31292.0
1998,NUTS,2010,IT,0,31999.0
1999,NUTS,2010,IT,0,30835.0
2000,NUTS,2010,IT,0,31231.0
2001,NUTS,2010,IT,0,29765.0
2002,NUTS,2010,IT,0,30922.0
2003,NUTS,2010,IT,0,31463.0
2004,NUTS,2010,IT,0,32401.0
2005,NUTS,2010,IT,0,32684.0
2006,NUTS,2010,IT,0,36165.0
2007,NUTS,2010,IT,0,35474.0
2008,NUTS,2010,IT,0,34076.0
2009,NUTS,2010,IT,0,33764.0
2010,NUTS,2010,IT,0,34665.0
2011,NUTS,2010,IT,0,36153.0
2012,NUTS,2010,IT,0,37851.0
2013,NUTS,2010,IT,0,39023.0
2014,NUTS,2010,IT,0,38506.0
2015,NUTS,2010,IT,0,38669.0
2016,NUTS,2010,IT,0,38490.0
2017,NUTS,2010,IT,0,38756.0
2018,NUTS,2010,IT,0,39495.0
2019,NUTS,2010,IT,0,39973.0
2020,NUTS,2010,IT,0,39224.0
1985,NUTS,2010,ITC,1,6617.0
1986,NUTS,2010,ITC,1,6847.0
1987,NUTS,2010,ITC,1,6176.0
1988,NUTS,2010,ITC,1,6879.0
1989,NUTS,2010,ITC,1,7093.0
1990,NUTS,2010,ITC,1,7716.0
1991,NUTS,2010,ITC,1,7608.0
1992,NUTS,2010,ITC,1,7906.0
1993,NUTS,2010,ITC,1,7936.0
1994,NUTS,2010,ITC,1,7057.0
1995,NUTS,2010,ITC,1,7079.0
1996,NUTS,2010,ITC,1,6879.0
1997,NUTS,2010,ITC,1,6480.0
1998,NUTS,2010,ITC,1,6444.0
2000,NUTS,2010,ITC,1,6758.0
2003,NUTS,2010,ITC,1,4127.0
2004,NUTS,2010,ITC,1,4555.0
2005,NUTS,2010,ITC,1,4579.0
2007,NUTS,2010,ITC,1,5393.0
2008,NUTS,2010,ITC,1,4821.0
2009,NUTS,2010,ITC,1,5218.0
2010,NUTS,2010,ITC,1,5559.0
2011,NUTS,2010,ITC,1,5390.0
2012,NUTS,2010,ITC,1,5855.0
2013,NUTS,2010,ITC,1,5880.0
2014,NUTS,2010,ITC,1,5894.0
2015,NUTS,2010,ITC,1,6146.0
2016,NUTS,2010,ITC,1,6256.0
2017,NUTS,2010,ITC,1,6118.0
2018,NUTS,2010,ITC,1,6408.0
2019,NUTS,2010,ITC,1,6800.0
1985,NUTS,2010,ITC1,2,1017.0
1986,NUTS,2010,ITC1,2,1052.0
1987,NUTS,2010,ITC1,2,1033.0
1988,NUTS,2010,ITC1,2,1158.0
1989,NUTS,2010,ITC1,2,1211.0
1990,NUTS,2010,ITC1,2,1232.0
1991,NUTS,2010,ITC1,2,1142.0
1992,NUTS,2010,ITC1,2,1191.0
1993,NUTS,2010,ITC1,2,1131.0
1994,NUTS,2010,ITC1,2,1228.0
1995,NUTS,2010,ITC1,2,1283.0
1996,NUTS,2010,ITC1,2,1165.0
1997,NUTS,2010,ITC1,2,885.0
1998,NUTS,2010,ITC1,2,792.0
2000,NUTS,2010,ITC1,2,1060.0
2003,NUTS,2010,ITC1,2,898.0
2004,NUTS,2010,ITC1,2,1208.0
2005,NUTS,2010,ITC1,2,1162.0
2007,NUTS,2010,ITC1,2,1482.0
2008,NUTS,2010,ITC1,2,958.0
2009,NUTS,2010,ITC1,2,1035.0
2010,NUTS,2010,ITC1,2,1123.0
2011,NUTS,2010,ITC1,2,1046.0
2012,NUTS,2010,ITC1,2,1177.0
2013,NUTS,2010,ITC1,2,1147.0
2014,NUTS,2010,ITC1,2,1157.0
2015,NUTS,2010,ITC1,2,1274.0
2016,NUTS,2010,ITC1,2,1244.0
2017,NUTS,2010,ITC1,2,1278.0
2018,NUTS,2010,ITC1,2,1387.0
2019,NUTS,2010,ITC1,2,1287.0
1985,NUTS,2010,ITC2,2,1.0
1986,NUTS,2010,ITC2,2,1.0
1987,NUTS,2010,ITC2,2,1.0
1988,NUTS,2010,ITC2,2,10.0
1989,NUTS,2010,ITC2,2,7.0
1992,NUTS,2010,ITC2,2,3.0
1993,NUTS,2010,ITC2,2,4.0
1994,NUTS,2010,ITC2,2,10.0
1995,NUTS,2010,ITC2,2,3.0
1996,NUTS,2010,ITC2,2,12.0
1997,NUTS,2010,ITC2,2,22.0
1998,NUTS,2010,ITC2,2,9.0
2000,NUTS,2010,ITC2,2,10.0
2003,NUTS,2010,ITC2,2,38.0
2004,NUTS,2010,ITC2,2,27.0
2005,NUTS,2010,ITC2,2,16.0
2007,NUTS,2010,ITC2,2,51.0
2008,NUTS,2010,ITC2,2,12.0
2009,NUTS,2010,ITC2,2,34.0
2010,NUTS,2010,ITC2,2,22.0
2011,NUTS,2010,ITC2,2,47.0
2012,NUTS,2010,ITC2,2,38.0
2013,NUTS,2010,ITC2,2,38.0
2014,NUTS,2010,ITC2,2,29.0
2015,NUTS,2010,ITC2,2,29.0
2016,NUTS,2010,ITC2,2,25.0
2017,NUTS,2010,ITC2,2,63.0
2018,NUTS,2010,ITC2,2,35.0
2019,NUTS,2010,ITC2,2,40.0
1985,NUTS,2010,ITC3,2,1110.0
1986,NUTS,2010,ITC3,2,1148.0
1987,NUTS,2010,ITC3,2,1153.0
1988,NUTS,2010,ITC3,2,1312.0
1989,NUTS,2010,ITC3,2,1169.0
1990,NUTS,2010,ITC3,2,1382.0
1991,NUTS,2010,ITC3,2,1483.0
1992,NUTS,2010,ITC3,2,1600.0
1993,NUTS,2010,ITC3,2,1698.0
1994,NUTS,2010,ITC3,2,1458.0
1995,NUTS,2010,ITC3,2,1190.0
1996,NUTS,2010,ITC3,2,1378.0
1997,NUTS,2010,ITC3,2,1377.0
1998,NUTS,2010,ITC3,2,1330.0
2000,NUTS,2010,ITC3,2,1218.0
2003,NUTS,2010,ITC3,2,928.0
2004,NUTS,2010,ITC3,2,857.0
2005,NUTS,2010,ITC3,2,878.0
2007,NUTS,2010,ITC3,2,1211.0
2008,NUTS,2010,ITC3,2,1216.0
2009,NUTS,2010,ITC3,2,1335.0
2010,NUTS,2010,ITC3,2,1122.0
2011,NUTS,2010,ITC3,2,1072.0
2012,NUTS,2010,ITC3,2,1310.0
2013,NUTS,2010,ITC3,2,1426.0
2014,NUTS,2010,ITC3,2,1526.0
2015,NUTS,2010,ITC3,2,1631.0
2016,NUTS,2010,ITC3,2,1615.0
2017,NUTS,2010,ITC3,2,1645.0
2018,NUTS,2010,ITC3,2,1783.0
2019,NUTS,2010,ITC3,2,1949.0
1985,NUTS,2010,ITC4,2,4490.0
1986,NUTS,2010,ITC4,2,4646.0
1987,NUTS,2010,ITC4,2,3989.0
1988,NUTS,2010,ITC4,2,4399.0
1989,NUTS,2010,ITC4,2,4706.0
1990,NUTS,2010,ITC4,2,5102.0
1991,NUTS,2010,ITC4,2,4983.0
1992,NUTS,2010,ITC4,2,5112.0
1993,NUTS,2010,ITC4,2,5103.0
1994,NUTS,2010,ITC4,2,4361.0
1995,NUTS,2010,ITC4,2,4603.0
1996,NUTS,2010,ITC4,2,4324.0
1997,NUTS,2010,ITC4,2,4196.0
1998,NUTS,2010,ITC4,2,4313.0
2000,NUTS,2010,ITC4,2,4470.0
2003,NUTS,2010,ITC4,2,2263.0
2004,NUTS,2010,ITC4,2,2463.0
2005,NUTS,2010,ITC4,2,2523.0
2007,NUTS,2010,ITC4,2,2649.0
2008,NUTS,2010,ITC4,2,2635.0
2009,NUTS,2010,ITC4,2,2814.0
2010,NUTS,2010,ITC4,2,3293.0
2011,NUTS,2010,ITC4,2,3225.0
2012,NUTS,2010,ITC4,2,3330.0
2013,NUTS,2010,ITC4,2,3268.0
2014,NUTS,2010,ITC4,2,3182.0
2015,NUTS,2010,ITC4,2,3212.0
2016,NUTS,2010,ITC4,2,3372.0
2017,NUTS,2010,ITC4,2,3132.0
2018,NUTS,2010,ITC4,2,3203.0
2019,NUTS,2010,ITC4,2,3525.0
1985,NUTS,2010,ITF,1,1751.0
1986,NUTS,2010,ITF,1,1811.0
1987,NUTS,2010,ITF,1,1780.0
1988,NUTS,2010,ITF,1,2126.0
1989,NUTS,2010,ITF,1,2214.0
1990,NUTS,2010,ITF,1,2217.0
1991,NUTS,2010,ITF,1,2176.0
1992,NUTS,2010,ITF,1,2385.0
1993,NUTS,2010,ITF,1,2486.0
1994,NUTS,2010,ITF,1,3269.0
1995,NUTS,2010,ITF,1,3486.0
1996,NUTS,2010,ITF,1,3364.0
1997,NUTS,2010,ITF,1,3163.0
1998,NUTS,2010,ITF,1,2935.0
2000,NUTS,2010,ITF,1,3283.0
2003,NUTS,2010,ITF,1,3588.0
2004,NUTS,2010,ITF,1,3979.0
2005,NUTS,2010,ITF,1,3800.0
2007,NUTS,2010,ITF,1,4173.0
2008,NUTS,2010,ITF,1,4767.0
2009,NUTS,2010,ITF,1,4618.0
2010,NUTS,2010,ITF,1,4278.0
2011,NUTS,2010,ITF,1,4601.0
2012,NUTS,2010,ITF,1,4851.0
2013,NUTS,2010,ITF,1,5258.0
2014,NUTS,2010,ITF,1,5355.0
2015,NUTS,2010,ITF,1,5644.0
2016,NUTS,2010,ITF,1,5416.0
2017,NUTS,2010,ITF,1,5531.0
2018,NUTS,2010,ITF,1,5419.0
2019,NUTS,2010,ITF,1,5732.0
1985,NUTS,2010,ITF1,2,113.0
1986,NUTS,2010,ITF1,2,117.0
1987,NUTS,2010,ITF1,2,80.0
1988,NUTS,2010,ITF1,2,102.0
1989,NUTS,2010,ITF1,2,132.0
1990,NUTS,2010,ITF1,2,112.0
1991,NUTS,2010,ITF1,2,133.0
1992,NUTS,2010,ITF1,2,334.0
1993,NUTS,2010,ITF1,2,368.0
1994,NUTS,2010,ITF1,2,414.0
1995,NUTS,2010,ITF1,2,431.0
1996,NUTS,2010,ITF1,2,522.0
1997,NUTS,2010,ITF1,2,444.0
1998,NUTS,2010,ITF1,2,288.0
2000,NUTS,2010,ITF1,2,319.0
2003,NUTS,2010,ITF1,2,447.0
2004,NUTS,2010,ITF1,2,504.0
2005,NUTS,2010,ITF1,2,478.0
2007,NUTS,2010,ITF1,2,389.0
2008,NUTS,2010,ITF1,2,371.0
2009,NUTS,2010,ITF1,2,411.0
2010,NUTS,2010,ITF1,2,431.0
2011,NUTS,2010,ITF1,2,352.0
2012,NUTS,2010,ITF1,2,328.0
2013,NUTS,2010,ITF1,2,383.0
2014,NUTS,2010,ITF1,2,451.0
2015,NUTS,2010,ITF1,2,489.0
2016,NUTS,2010,ITF1,2,486.0
2017,NUTS,2010,ITF1,2,509.0
2018,NUTS,2010,ITF1,2,478.0
2019,NUTS,2010,ITF1,2,513.0
1985,NUTS,2010,ITF2,2,4.0
1986,NUTS,2010,ITF2,2,4.0
1987,NUTS,2010,ITF2,2,15.0
1988,NUTS,2010,ITF2,2,12.0
1989,NUTS,2010,ITF2,2,11.0
1990,NUTS,2010,ITF2,2,9.0
1991,NUTS,2010,ITF2,2,8.0
1992,NUTS,2010,ITF2,2,17.0
1993,NUTS,2010,ITF2,2,19.0
1994,NUTS,2010,ITF2,2,16.0
1995,NUTS,2010,ITF2,2,17.0
1996,NUTS,2010,ITF2,2,40.0
1997,NUTS,2010,ITF2,2,42.0
1998,NUTS,2010,ITF2,2,11.0
2000,NUTS,2010,ITF2,2,13.0
