year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_nac_pnp
2000,NUTS,2010,PT16,2,19.118
2001,NUTS,2010,PT16,2,22.204
2002,NUTS,2010,PT16,2,20.127
2003,NUTS,2010,PT16,2,18.049
2004,NUTS,2010,PT16,2,17.864
2005,NUTS,2010,PT16,2,17.678
2006,NUTS,2010,PT16,2,19.565
2007,NUTS,2010,PT16,2,21.452
2008,NUTS,2010,PT16,2,29.778
2009,NUTS,2010,PT16,2,29.099
2010,NUTS,2010,PT16,2,30.032
2011,NUTS,2010,PT16,2,26.805
2012,NUTS,2010,PT16,2,33.533
2013,NUTS,2010,PT16,2,1.944
2014,NUTS,2010,PT16,2,2.964
2015,NUTS,2010,PT16,2,2.736
2016,NUTS,2010,PT16,2,2.626
2017,NUTS,2010,PT16,2,2.426
2018,NUTS,2010,PT16,2,2.789
2019,NUTS,2010,PT16,2,4.313
2020,NUTS,2010,PT16,2,6.069
2000,NUTS,2010,PT17,2,41.831
2001,NUTS,2010,PT17,2,45.114
2002,NUTS,2010,PT17,2,48.957
2003,NUTS,2010,PT17,2,52.799
2004,NUTS,2010,PT17,2,63.711
2005,NUTS,2010,PT17,2,74.623
2006,NUTS,2010,PT17,2,91.095
2007,NUTS,2010,PT17,2,107.567
2008,NUTS,2010,PT17,2,127.897
2009,NUTS,2010,PT17,2,156.53
2010,NUTS,2010,PT17,2,181.641
2011,NUTS,2010,PT17,2,120.39
2012,NUTS,2010,PT17,2,94.075
2013,NUTS,2010,PT17,2,25.582
2014,NUTS,2010,PT17,2,32.466
2015,NUTS,2010,PT17,2,29.192
2016,NUTS,2010,PT17,2,32.007
2017,NUTS,2010,PT17,2,33.341
2018,NUTS,2010,PT17,2,36.729
2019,NUTS,2010,PT17,2,47.329
2020,NUTS,2010,PT17,2,46.988
2000,NUTS,2010,PT18,2,32.187
2001,NUTS,2010,PT18,2,38.18
2002,NUTS,2010,PT18,2,19.296
2003,NUTS,2010,PT18,2,0.411
2004,NUTS,2010,PT18,2,0.53
2005,NUTS,2010,PT18,2,0.65
2006,NUTS,2010,PT18,2,0.968
2007,NUTS,2010,PT18,2,1.286
2008,NUTS,2010,PT18,2,0.505
2009,NUTS,2010,PT18,2,0.536
2010,NUTS,2010,PT18,2,0.0
2011,NUTS,2010,PT18,2,0.0
2012,NUTS,2010,PT18,2,0.023
2013,NUTS,2010,PT18,2,0.0
2014,NUTS,2010,PT18,2,0.0
2015,NUTS,2010,PT18,2,0.0
2016,NUTS,2010,PT18,2,0.036
2017,NUTS,2010,PT18,2,0.038
2018,NUTS,2010,PT18,2,0.135
2019,NUTS,2010,PT18,2,0.085
2020,NUTS,2010,PT18,2,1.026
1990,NUTS,2010,PT2,1,0.38
1992,NUTS,2010,PT2,1,1.05
1995,NUTS,2010,PT2,1,0.78
1997,NUTS,2010,PT2,1,1.12
1999,NUTS,2010,PT2,1,1.54
2000,NUTS,2010,PT2,1,0.671
2001,NUTS,2010,PT2,1,0.654
2002,NUTS,2010,PT2,1,1.186
2003,NUTS,2010,PT2,1,1.718
2004,NUTS,2010,PT2,1,1.865
2005,NUTS,2010,PT2,1,2.012
2006,NUTS,2010,PT2,1,1.805
2007,NUTS,2010,PT2,1,1.598
2008,NUTS,2010,PT2,1,1.472
2009,NUTS,2010,PT2,1,1.94
2010,NUTS,2010,PT2,1,2.312
2011,NUTS,2010,PT2,1,1.827
2012,NUTS,2010,PT2,1,2.67
2013,NUTS,2010,PT2,1,0.0
2014,NUTS,2010,PT2,1,0.0
2015,NUTS,2010,PT2,1,0.0
2016,NUTS,2010,PT2,1,0.0
2017,NUTS,2010,PT2,1,0.07
2018,NUTS,2010,PT2,1,0.067
2019,NUTS,2010,PT2,1,0.15
2020,NUTS,2010,PT2,1,0.682
1990,NUTS,2010,PT20,2,0.38
1992,NUTS,2010,PT20,2,1.05
1995,NUTS,2010,PT20,2,0.78
1997,NUTS,2010,PT20,2,1.12
1999,NUTS,2010,PT20,2,1.54
2000,NUTS,2010,PT20,2,0.671
2001,NUTS,2010,PT20,2,0.654
2002,NUTS,2010,PT20,2,1.186
2003,NUTS,2010,PT20,2,1.718
2004,NUTS,2010,PT20,2,1.865
2005,NUTS,2010,PT20,2,2.012
2006,NUTS,2010,PT20,2,1.805
2007,NUTS,2010,PT20,2,1.598
2008,NUTS,2010,PT20,2,1.472
2009,NUTS,2010,PT20,2,1.94
2010,NUTS,2010,PT20,2,2.312
2011,NUTS,2010,PT20,2,1.827
2012,NUTS,2010,PT20,2,2.67
2013,NUTS,2010,PT20,2,0.0
2014,NUTS,2010,PT20,2,0.0
2015,NUTS,2010,PT20,2,0.0
2016,NUTS,2010,PT20,2,0.0
2017,NUTS,2010,PT20,2,0.07
2018,NUTS,2010,PT20,2,0.067
2019,NUTS,2010,PT20,2,0.15
2020,NUTS,2010,PT20,2,0.682
1995,NUTS,2010,PT3,1,2.04
1997,NUTS,2010,PT3,1,1.22
1999,NUTS,2010,PT3,1,0.69
2000,NUTS,2010,PT3,1,1.194
2001,NUTS,2010,PT3,1,0.85
2002,NUTS,2010,PT3,1,0.534
2003,NUTS,2010,PT3,1,0.218
2004,NUTS,2010,PT3,1,0.297
2005,NUTS,2010,PT3,1,0.377
2006,NUTS,2010,PT3,1,0.334
2007,NUTS,2010,PT3,1,0.291
2008,NUTS,2010,PT3,1,0.209
2009,NUTS,2010,PT3,1,0.275
2010,NUTS,2010,PT3,1,0.316
2011,NUTS,2010,PT3,1,1.717
2012,NUTS,2010,PT3,1,1.502
2013,NUTS,2010,PT3,1,0.087
2014,NUTS,2010,PT3,1,0.116
2015,NUTS,2010,PT3,1,0.147
2016,NUTS,2010,PT3,1,0.113
2017,NUTS,2010,PT3,1,0.168
2018,NUTS,2010,PT3,1,0.067
2019,NUTS,2010,PT3,1,0.0
2020,NUTS,2010,PT3,1,0.05
1995,NUTS,2010,PT30,2,2.04
1997,NUTS,2010,PT30,2,1.22
1999,NUTS,2010,PT30,2,0.69
2000,NUTS,2010,PT30,2,1.194
2001,NUTS,2010,PT30,2,0.85
2002,NUTS,2010,PT30,2,0.534
2003,NUTS,2010,PT30,2,0.218
2004,NUTS,2010,PT30,2,0.297
2005,NUTS,2010,PT30,2,0.377
2006,NUTS,2010,PT30,2,0.334
2007,NUTS,2010,PT30,2,0.291
2008,NUTS,2010,PT30,2,0.209
2009,NUTS,2010,PT30,2,0.275
2010,NUTS,2010,PT30,2,0.316
2011,NUTS,2010,PT30,2,1.717
2012,NUTS,2010,PT30,2,1.502
2013,NUTS,2010,PT30,2,0.087
2014,NUTS,2010,PT30,2,0.116
2015,NUTS,2010,PT30,2,0.147
2016,NUTS,2010,PT30,2,0.113
2017,NUTS,2010,PT30,2,0.168
2018,NUTS,2010,PT30,2,0.067
2019,NUTS,2010,PT30,2,0.0
2020,NUTS,2010,PT30,2,0.05
1990,NUTS,2010,PTZZ,2,25.76
1992,NUTS,2010,PTZZ,2,30.53
1995,NUTS,2010,PTZZ,2,49.74
1997,NUTS,2010,PTZZ,2,54.72
1999,NUTS,2010,PTZZ,2,60.0
2003,NUTS,2010,RO,0,2.208
2004,NUTS,2010,RO,0,4.232
2005,NUTS,2010,RO,0,28.88
2006,NUTS,2010,RO,0,22.716
2007,NUTS,2010,RO,0,6.922
2008,NUTS,2010,RO,0,6.877
2009,NUTS,2010,RO,0,4.08
2010,NUTS,2010,RO,0,9.972
2011,NUTS,2010,RO,0,10.52
2012,NUTS,2010,RO,0,11.39
2013,NUTS,2010,RO,0,9.739
2014,NUTS,2010,RO,0,9.483
2015,NUTS,2010,RO,0,10.392
2016,NUTS,2010,RO,0,8.527
2017,NUTS,2010,RO,0,12.49
2018,NUTS,2010,RO,0,10.532
2019,NUTS,2010,RO,0,10.544
2020,NUTS,2010,RO,0,15.19
2004,NUTS,2010,RO1,1,0.305
2005,NUTS,2010,RO1,1,0.633
2006,NUTS,2010,RO1,1,0.205
2007,NUTS,2010,RO1,1,0.512
2008,NUTS,2010,RO1,1,1.181
2009,NUTS,2010,RO1,1,2.778
2010,NUTS,2010,RO1,1,1.469
2011,NUTS,2010,RO1,1,1.171
2012,NUTS,2010,RO1,1,2.158
2013,NUTS,2010,RO1,1,0.313
2014,NUTS,2010,RO1,1,0.35
2015,NUTS,2010,RO1,1,1.112
2016,NUTS,2010,RO1,1,1.156
2017,NUTS,2010,RO1,1,3.398
2018,NUTS,2010,RO1,1,3.83
2019,NUTS,2010,RO1,1,4.41
2004,NUTS,2010,RO11,2,0.034
2005,NUTS,2010,RO11,2,0.472
2007,NUTS,2010,RO11,2,0.512
2008,NUTS,2010,RO11,2,1.0
2009,NUTS,2010,RO11,2,2.07
2010,NUTS,2010,RO11,2,1.469
2011,NUTS,2010,RO11,2,1.13
2012,NUTS,2010,RO11,2,2.158
2013,NUTS,2010,RO11,2,0.313
2014,NUTS,2010,RO11,2,0.231
2015,NUTS,2010,RO11,2,1.057
2016,NUTS,2010,RO11,2,1.114
2017,NUTS,2010,RO11,2,3.398
2018,NUTS,2010,RO11,2,3.83
2019,NUTS,2010,RO11,2,4.41
2004,NUTS,2010,RO12,2,0.271
2005,NUTS,2010,RO12,2,0.161
2006,NUTS,2010,RO12,2,0.205
2009,NUTS,2010,RO12,2,0.707
2011,NUTS,2010,RO12,2,0.041
2014,NUTS,2010,RO12,2,0.119
2015,NUTS,2010,RO12,2,0.055
2016,NUTS,2010,RO12,2,0.042
2017,NUTS,2010,RO12,2,0.0
2018,NUTS,2010,RO12,2,0.0
2019,NUTS,2010,RO12,2,0.0
2004,NUTS,2010,RO2,1,0.333
2005,NUTS,2010,RO2,1,0.908
2006,NUTS,2010,RO2,1,0.078
2007,NUTS,2010,RO2,1,0.149
2008,NUTS,2010,RO2,1,0.0
2009,NUTS,2010,RO2,1,1.122
2010,NUTS,2010,RO2,1,0.546
2011,NUTS,2010,RO2,1,0.066
2012,NUTS,2010,RO2,1,0.045
2013,NUTS,2010,RO2,1,0.061
2014,NUTS,2010,RO2,1,0.036
2015,NUTS,2010,RO2,1,0.086
2016,NUTS,2010,RO2,1,0.111
2017,NUTS,2010,RO2,1,0.153
2018,NUTS,2010,RO2,1,0.047
2019,NUTS,2010,RO2,1,0.036
2004,NUTS,2010,RO21,2,0.331
2005,NUTS,2010,RO21,2,0.906
2006,NUTS,2010,RO21,2,0.078
2007,NUTS,2010,RO21,2,0.149
2008,NUTS,2010,RO21,2,0.0
2009,NUTS,2010,RO21,2,0.18
2010,NUTS,2010,RO21,2,0.546
2011,NUTS,2010,RO21,2,0.065
2012,NUTS,2010,RO21,2,0.044
2013,NUTS,2010,RO21,2,0.061
2014,NUTS,2010,RO21,2,0.01
2015,NUTS,2010,RO21,2,0.029
2016,NUTS,2010,RO21,2,0.009
2017,NUTS,2010,RO21,2,0.058
2018,NUTS,2010,RO21,2,0.014
2019,NUTS,2010,RO21,2,0.009
2004,NUTS,2010,RO22,2,0.002
2005,NUTS,2010,RO22,2,0.002
2008,NUTS,2010,RO22,2,0.0
2011,NUTS,2010,RO22,2,0.001
2012,NUTS,2010,RO22,2,0.001
2014,NUTS,2010,RO22,2,0.027
2015,NUTS,2010,RO22,2,0.057
2016,NUTS,2010,RO22,2,0.102
2017,NUTS,2010,RO22,2,0.095
2018,NUTS,2010,RO22,2,0.033
2019,NUTS,2010,RO22,2,0.027
2003,NUTS,2010,RO3,1,2.208
2004,NUTS,2010,RO3,1,3.568
2005,NUTS,2010,RO3,1,26.985
2006,NUTS,2010,RO3,1,22.433
2007,NUTS,2010,RO3,1,6.262
2008,NUTS,2010,RO3,1,5.638
2009,NUTS,2010,RO3,1,1.122
2010,NUTS,2010,RO3,1,3.4
2011,NUTS,2010,RO3,1,2.164
2012,NUTS,2010,RO3,1,9.166
2013,NUTS,2010,RO3,1,9.29
2014,NUTS,2010,RO3,1,8.551
2015,NUTS,2010,RO3,1,8.658
2016,NUTS,2010,RO3,1,6.722
2017,NUTS,2010,RO3,1,8.939
2018,NUTS,2010,RO3,1,6.655
2019,NUTS,2010,RO3,1,6.099
2004,NUTS,2010,RO31,2,0.0
2007,NUTS,2010,RO31,2,2.86
2015,NUTS,2010,RO31,2,0.0
2016,NUTS,2010,RO31,2,0.0
2017,NUTS,2010,RO31,2,0.0
2018,NUTS,2010,RO31,2,0.002
2019,NUTS,2010,RO31,2,0.002
2003,NUTS,2010,RO32,2,2.208
2004,NUTS,2010,RO32,2,3.568
2005,NUTS,2010,RO32,2,26.985
2006,NUTS,2010,RO32,2,22.433
2007,NUTS,2010,RO32,2,3.402
2008,NUTS,2010,RO32,2,6.0
2009,NUTS,2010,RO32,2,1.122
2010,NUTS,2010,RO32,2,3.4
2011,NUTS,2010,RO32,2,2.164
2012,NUTS,2010,RO32,2,9.166
2013,NUTS,2010,RO32,2,9.29
2014,NUTS,2010,RO32,2,8.551
2015,NUTS,2010,RO32,2,8.658
2016,NUTS,2010,RO32,2,6.722
2017,NUTS,2010,RO32,2,8.939
2018,NUTS,2010,RO32,2,6.653
2019,NUTS,2010,RO32,2,6.096
2004,NUTS,2010,RO4,1,0.026
2005,NUTS,2010,RO4,1,0.353
2011,NUTS,2010,RO4,1,7.12
2012,NUTS,2010,RO4,1,0.02
2013,NUTS,2010,RO4,1,0.075
2014,NUTS,2010,RO4,1,0.546
2015,NUTS,2010,RO4,1,0.537
2016,NUTS,2010,RO4,1,0.539
2017,NUTS,2010,RO4,1,0.0
2018,NUTS,2010,RO4,1,0.0
2019,NUTS,2010,RO4,1,0.0
2004,NUTS,2010,RO41,2,0.002
2005,NUTS,2010,RO41,2,0.004
2011,NUTS,2010,RO41,2,7.11
2013,NUTS,2010,RO41,2,0.021
2014,NUTS,2010,RO41,2,0.018
2015,NUTS,2010,RO41,2,0.017
2016,NUTS,2010,RO41,2,0.0
2017,NUTS,2010,RO41,2,0.0
2018,NUTS,2010,RO41,2,0.0
2019,NUTS,2010,RO41,2,0.0
2004,NUTS,2010,RO42,2,0.024
2005,NUTS,2010,RO42,2,0.349
2011,NUTS,2010,RO42,2,0.01
2012,NUTS,2010,RO42,2,0.02
2013,NUTS,2010,RO42,2,0.054
2014,NUTS,2010,RO42,2,0.528
2015,NUTS,2010,RO42,2,0.52
2016,NUTS,2010,RO42,2,0.539
2017,NUTS,2010,RO42,2,0.0
2018,NUTS,2010,RO42,2,0.0
2019,NUTS,2010,RO42,2,0.0
2009,NUTS,2010,RS,0,7.937
2010,NUTS,2010,RS,0,10.866
2011,NUTS,2010,RS,0,31.493
2012,NUTS,2010,RS,0,20.199
2013,NUTS,2010,RS,0,8.79
2014,NUTS,2010,RS,0,8.514
2015,NUTS,2010,RS,0,56.8
2016,NUTS,2010,RS,0,40.8
2017,NUTS,2010,RS,0,31.513
2018,NUTS,2010,RS,0,2.74
2019,NUTS,2010,RS,0,2.3
2020,NUTS,2010,RS,0,3.852
2018,NUTS,2010,RS1,1,2.74
2019,NUTS,2010,RS1,1,2.3
2020,NUTS,2010,RS1,1,3.852
2018,NUTS,2010,RS11,2,1.856
2019,NUTS,2010,RS11,2,1.3
2020,NUTS,2010,RS11,2,3.277
2018,NUTS,2010,RS12,2,0.884
2019,NUTS,2010,RS12,2,1.0
2020,NUTS,2010,RS12,2,0.575
2018,NUTS,2010,RS2,1,0.0
2019,NUTS,2010,RS2,1,0.0
2020,NUTS,2010,RS2,1,0.0
2018,NUTS,2010,RS21,2,0.0
2019,NUTS,2010,RS21,2,0.0
2020,NUTS,2010,RS21,2,0.0
2018,NUTS,2010,RS22,2,0.0
2019,NUTS,2010,RS22,2,0.0
2020,NUTS,2010,RS22,2,0.0
1989,NUTS,2010,RU,0,0.0
1990,NUTS,2010,RU,0,0.02
1991,NUTS,2010,RU,0,0.0
1992,NUTS,2010,RU,0,0.0
1993,NUTS,2010,RU,0,0.0
1994,NUTS,2010,RU,0,0.44
1995,NUTS,2010,RU,0,2.74
1996,NUTS,2010,RU,0,10.41
1997,NUTS,2010,RU,0,15.51
1998,NUTS,2010,RU,0,22.44
1999,NUTS,2010,RU,0,56.17
2000,NUTS,2010,RU,0,170.4
2001,NUTS,2010,RU,0,216.5
2002,NUTS,2010,RU,0,325.3
2003,NUTS,2010,RU,0,371.9
2004,NUTS,2010,RU,0,389.8
2005,NUTS,2010,RU,0,409.0
2006,NUTS,2010,RU,0,730.6
2007,NUTS,2010,RU,0,1237.3
2008,NUTS,2010,RU,0,1127.1
2009,NUTS,2010,RU,0,1117.8
2010,NUTS,2010,RU,0,973.1
2011,NUTS,2010,RU,0,1067.6
2012,NUTS,2010,RU,0,1269.1
2013,NUTS,2010,RU,0,939.4
2014,NUTS,2010,RU,0,1084.5
2015,NUTS,2010,RU,0,1250.9
2017,NUTS,2010,RU,0,4227.4
2018,NUTS,2010,RU,0,3078.7
2019,NUTS,2010,RU,0,4861.8
1981,NUTS,2010,SE,0,34.1
1983,NUTS,2010,SE,0,40.0
1985,NUTS,2010,SE,0,43.0
1987,NUTS,2010,SE,0,41.0
1989,NUTS,2010,SE,0,36.0
1991,NUTS,2010,SE,0,35.0
1993,NUTS,2010,SE,0,330.0
1995,NUTS,2010,SE,0,93.0
1997,NUTS,2010,SE,0,51.1
1999,NUTS,2010,SE,0,87.2
2001,NUTS,2010,SE,0,89.42
2003,NUTS,2010,SE,0,376.0
2004,NUTS,2010,SE,0,380.0
2005,NUTS,2010,SE,0,306.0
2006,NUTS,2010,SE,0,231.0
2007,NUTS,2010,SE,0,179.0
2008,NUTS,2010,SE,0,232.0
2009,NUTS,2010,SE,0,84.0
2010,NUTS,2010,SE,0,39.0
2011,NUTS,2010,SE,0,378.0
2012,NUTS,2010,SE,0,354.0
2013,NUTS,2010,SE,0,280.0
2014,NUTS,2010,SE,0,298.0
2015,NUTS,2010,SE,0,254.0
2016,NUTS,2010,SE,0,278.0
2017,NUTS,2010,SE,0,185.0
2018,NUTS,2010,SE,0,181.0
2019,NUTS,2010,SE,0,199.0
2020,NUTS,2010,SE,0,205.0
1993,NUTS,2010,SI,0,0.476
1994,NUTS,2010,SI,0,1.056
1995,NUTS,2010,SI,0,0.96
1996,NUTS,2010,SI,0,1.69
1997,NUTS,2010,SI,0,2.333
1998,NUTS,2010,SI,0,1.765
1999,NUTS,2010,SI,0,1.364
2000,NUTS,2010,SI,0,3.0
2001,NUTS,2010,SI,0,5.169
2002,NUTS,2010,SI,0,5.816
2003,NUTS,2010,SI,0,0.827
2004,NUTS,2010,SI,0,1.048
2005,NUTS,2010,SI,0,0.922
2006,NUTS,2010,SI,0,0.839
2007,NUTS,2010,SI,0,0.7
2008,NUTS,2010,SI,0,0.618
2009,NUTS,2010,SI,0,0.463
2010,NUTS,2010,SI,0,0.433
2011,NUTS,2010,SI,0,0.469
2012,NUTS,2010,SI,0,0.442
2013,NUTS,2010,SI,0,0.374
2014,NUTS,2010,SI,0,0.364
2015,NUTS,2010,SI,0,0.337
2016,NUTS,2010,SI,0,0.201
2017,NUTS,2010,SI,0,1.748
2018,NUTS,2010,SI,0,2.981
2019,NUTS,2010,SI,0,6.069
2020,NUTS,2010,SI,0,7.085
1993,NUTS,2010,SI0,1,0.476
1994,NUTS,2010,SI0,1,1.056
1995,NUTS,2010,SI0,1,0.96
1996,NUTS,2010,SI0,1,1.69
1997,NUTS,2010,SI0,1,2.333
1998,NUTS,2010,SI0,1,1.765
1999,NUTS,2010,SI0,1,1.364
2000,NUTS,2010,SI0,1,3.0
2001,NUTS,2010,SI0,1,5.169
2002,NUTS,2010,SI0,1,5.816
2003,NUTS,2010,SI0,1,0.827
2004,NUTS,2010,SI0,1,1.048
2005,NUTS,2010,SI0,1,0.922
2006,NUTS,2010,SI0,1,0.839
2007,NUTS,2010,SI0,1,0.7
2008,NUTS,2010,SI0,1,0.618
2009,NUTS,2010,SI0,1,0.5
2010,NUTS,2010,SI0,1,0.433
2011,NUTS,2010,SI0,1,0.469
2012,NUTS,2010,SI0,1,0.044
2013,NUTS,2010,SI0,1,0.374
2014,NUTS,2010,SI0,1,0.364
2015,NUTS,2010,SI0,1,0.337
2016,NUTS,2010,SI0,1,0.201
2017,NUTS,2010,SI0,1,1.748
2018,NUTS,2010,SI0,1,2.981
2019,NUTS,2010,SI0,1,6.069
2013,NUTS,2010,SI03,2,0.181
2014,NUTS,2010,SI03,2,0.176
2015,NUTS,2010,SI03,2,0.136
2016,NUTS,2010,SI03,2,0.126
2018,NUTS,2010,SI03,2,0.031
2013,NUTS,2010,SI04,2,0.192
2014,NUTS,2010,SI04,2,0.188
2015,NUTS,2010,SI04,2,0.201
2016,NUTS,2010,SI04,2,0.074
2018,NUTS,2010,SI04,2,2.951
1994,NUTS,2010,SK,0,0.0
1995,NUTS,2010,SK,0,0.0
1996,NUTS,2010,SK,0,0.0
1997,NUTS,2010,SK,0,0.0
1998,NUTS,2010,SK,0,0.0
1999,NUTS,2010,SK,0,0.0
2000,NUTS,2010,SK,0,0.0
2001,NUTS,2010,SK,0,0.0
2002,NUTS,2010,SK,0,0.033
2003,NUTS,2010,SK,0,0.066
2004,NUTS,2010,SK,0,0.465
2005,NUTS,2010,SK,0,0.199
2006,NUTS,2010,SK,0,0.193
2007,NUTS,2010,SK,0,0.274
2008,NUTS,2010,SK,0,0.186
2009,NUTS,2010,SK,0,0.144
2010,NUTS,2010,SK,0,1.291
2011,NUTS,2010,SK,0,1.007
2012,NUTS,2010,SK,0,0.6
2013,NUTS,2010,SK,0,0.922
2014,NUTS,2010,SK,0,2.728
2015,NUTS,2010,SK,0,3.673
2016,NUTS,2010,SK,0,3.116
2017,NUTS,2010,SK,0,3.046
2018,NUTS,2010,SK,0,3.185
2019,NUTS,2010,SK,0,0.231
2020,NUTS,2010,SK,0,0.21
1994,NUTS,2010,SK0,1,0.0
1995,NUTS,2010,SK0,1,0.0
1996,NUTS,2010,SK0,1,0.0
1997,NUTS,2010,SK0,1,0.0
1998,NUTS,2010,SK0,1,0.0
1999,NUTS,2010,SK0,1,0.0
2000,NUTS,2010,SK0,1,0.0
2001,NUTS,2010,SK0,1,0.0
2002,NUTS,2010,SK0,1,0.033
2003,NUTS,2010,SK0,1,0.066
2004,NUTS,2010,SK0,1,0.465
2005,NUTS,2010,SK0,1,0.199
2006,NUTS,2010,SK0,1,0.193
2007,NUTS,2010,SK0,1,0.274
2008,NUTS,2010,SK0,1,0.186
2009,NUTS,2010,SK0,1,0.144
2010,NUTS,2010,SK0,1,1.291
2011,NUTS,2010,SK0,1,1.007
2012,NUTS,2010,SK0,1,0.6
2013,NUTS,2010,SK0,1,0.922
2014,NUTS,2010,SK0,1,2.728
2015,NUTS,2010,SK0,1,3.673
2016,NUTS,2010,SK0,1,3.116
2017,NUTS,2010,SK0,1,3.046
2018,NUTS,2010,SK0,1,3.185
2019,NUTS,2010,SK0,1,0.231
2020,NUTS,2010,SK0,1,0.21
2000,NUTS,2010,SK01,2,0.0
2001,NUTS,2010,SK01,2,0.0
2002,NUTS,2010,SK01,2,0.0
2003,NUTS,2010,SK01,2,0.0
2004,NUTS,2010,SK01,2,0.066
2005,NUTS,2010,SK01,2,0.033
2008,NUTS,2010,SK01,2,0.026
2009,NUTS,2010,SK01,2,0.061
2010,NUTS,2010,SK01,2,0.709
2011,NUTS,2010,SK01,2,0.479
2012,NUTS,2010,SK01,2,0.201
2013,NUTS,2010,SK01,2,0.269
2014,NUTS,2010,SK01,2,0.24
2015,NUTS,2010,SK01,2,0.412
2016,NUTS,2010,SK01,2,0.435
2017,NUTS,2010,SK01,2,0.837
2018,NUTS,2010,SK01,2,0.955
2019,NUTS,2010,SK01,2,0.174
2020,NUTS,2010,SK01,2,0.101
2000,NUTS,2010,SK02,2,0.0
2001,NUTS,2010,SK02,2,0.0
2002,NUTS,2010,SK02,2,0.0
2003,NUTS,2010,SK02,2,0.033
2004,NUTS,2010,SK02,2,0.1
2005,NUTS,2010,SK02,2,0.066
2007,NUTS,2010,SK02,2,0.095
2008,NUTS,2010,SK02,2,0.026
2009,NUTS,2010,SK02,2,0.006
2010,NUTS,2010,SK02,2,0.013
2011,NUTS,2010,SK02,2,0.281
2012,NUTS,2010,SK02,2,0.013
2013,NUTS,2010,SK02,2,0.262
2014,NUTS,2010,SK02,2,2.442
2015,NUTS,2010,SK02,2,2.982
2016,NUTS,2010,SK02,2,2.309
2017,NUTS,2010,SK02,2,1.928
2018,NUTS,2010,SK02,2,1.779
2019,NUTS,2010,SK02,2,0.011
2020,NUTS,2010,SK02,2,0.093
2000,NUTS,2010,SK03,2,0.0
2001,NUTS,2010,SK03,2,0.0
2002,NUTS,2010,SK03,2,0.0
2003,NUTS,2010,SK03,2,0.0
2004,NUTS,2010,SK03,2,0.199
2005,NUTS,2010,SK03,2,0.0
2008,NUTS,2010,SK03,2,0.021
2009,NUTS,2010,SK03,2,0.004
2010,NUTS,2010,SK03,2,0.468
2011,NUTS,2010,SK03,2,0.194
2012,NUTS,2010,SK03,2,0.318
2013,NUTS,2010,SK03,2,0.267
2014,NUTS,2010,SK03,2,0.031
2015,NUTS,2010,SK03,2,0.027
2016,NUTS,2010,SK03,2,0.2
2017,NUTS,2010,SK03,2,0.196
2018,NUTS,2010,SK03,2,0.343
2019,NUTS,2010,SK03,2,0.019
2020,NUTS,2010,SK03,2,0.016
2000,NUTS,2010,SK04,2,0.0
2001,NUTS,2010,SK04,2,0.0
2002,NUTS,2010,SK04,2,0.033
2003,NUTS,2010,SK04,2,0.033
2004,NUTS,2010,SK04,2,0.1
2005,NUTS,2010,SK04,2,0.1
2006,NUTS,2010,SK04,2,0.1
2007,NUTS,2010,SK04,2,0.143
2008,NUTS,2010,SK04,2,0.113
2009,NUTS,2010,SK04,2,0.074
2010,NUTS,2010,SK04,2,0.101
2011,NUTS,2010,SK04,2,0.053
2012,NUTS,2010,SK04,2,0.068
2013,NUTS,2010,SK04,2,0.125
2014,NUTS,2010,SK04,2,0.015
2015,NUTS,2010,SK04,2,0.252
2016,NUTS,2010,SK04,2,0.172
2017,NUTS,2010,SK04,2,0.085
2018,NUTS,2010,SK04,2,0.108
2019,NUTS,2010,SK04,2,0.028
2020,NUTS,2010,SK04,2,0.0
1991,NUTS,2010,TR,0,0.0
1992,NUTS,2010,TR,0,0.0
1993,NUTS,2010,TR,0,0.0
1994,NUTS,2010,TR,0,0.0
1995,NUTS,2010,TR,0,0.0
1996,NUTS,2010,TR,0,0.0
1997,NUTS,2010,TR,0,0.0
1998,NUTS,2010,TR,0,0.0
1999,NUTS,2010,TR,0,0.0
2000,NUTS,2010,TR,0,0.0
1981,NUTS,2010,UK,0,171.6
1983,NUTS,2010,UK,0,191.2
1985,NUTS,2010,UK,0,210.0
1986,NUTS,2010,UK,0,172.0
1987,NUTS,2010,UK,0,162.0
1988,NUTS,2010,UK,0,179.0
1989,NUTS,2010,UK,0,196.0
1990,NUTS,2010,UK,0,234.0
1991,NUTS,2010,UK,0,220.0
1992,NUTS,2010,UK,0,224.1
1993,NUTS,2010,UK,0,231.9
1994,NUTS,2010,UK,0,168.2
1995,NUTS,2010,UK,0,177.3
1996,NUTS,2010,UK,0,177.2
1997,NUTS,2010,UK,0,190.1
1998,NUTS,2010,UK,0,203.033
1999,NUTS,2010,UK,0,230.964
2000,NUTS,2010,UK,0,322.4
2001,NUTS,2010,UK,0,325.0
2002,NUTS,2010,UK,0,373.6
2003,NUTS,2010,UK,0,369.1
2004,NUTS,2010,UK,0,406.2
2005,NUTS,2010,UK,0,502.4
2006,NUTS,2010,UK,0,517.6
2007,NUTS,2010,UK,0,556.901
2008,NUTS,2010,UK,0,603.975
2009,NUTS,2010,UK,0,641.6
2010,NUTS,2010,UK,0,653.468
2011,NUTS,2010,UK,0,496.1
2012,NUTS,2010,UK,0,514.8
2013,NUTS,2010,UK,0,518.1
