year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_hc_gov_rse
2007,NUTS,2010,ITF5,2,239.0
2008,NUTS,2010,ITF5,2,258.0
2009,NUTS,2010,ITF5,2,221.0
2010,NUTS,2010,ITF5,2,262.0
2011,NUTS,2010,ITF5,2,289.0
2012,NUTS,2010,ITF5,2,324.0
2013,NUTS,2010,ITF5,2,323.0
2014,NUTS,2010,ITF5,2,325.0
2015,NUTS,2010,ITF5,2,347.0
2016,NUTS,2010,ITF5,2,332.0
2017,NUTS,2010,ITF5,2,338.0
2018,NUTS,2010,ITF5,2,323.0
2019,NUTS,2010,ITF5,2,354.0
2000,NUTS,2010,ITF6,2,88.0
2003,NUTS,2010,ITF6,2,111.0
2004,NUTS,2010,ITF6,2,127.0
2005,NUTS,2010,ITF6,2,136.0
2007,NUTS,2010,ITF6,2,157.0
2008,NUTS,2010,ITF6,2,150.0
2009,NUTS,2010,ITF6,2,134.0
2010,NUTS,2010,ITF6,2,121.0
2011,NUTS,2010,ITF6,2,204.0
2012,NUTS,2010,ITF6,2,267.0
2013,NUTS,2010,ITF6,2,286.0
2014,NUTS,2010,ITF6,2,321.0
2015,NUTS,2010,ITF6,2,405.0
2016,NUTS,2010,ITF6,2,296.0
2017,NUTS,2010,ITF6,2,287.0
2018,NUTS,2010,ITF6,2,272.0
2019,NUTS,2010,ITF6,2,283.0
2000,NUTS,2010,ITG,1,685.0
2003,NUTS,2010,ITG,1,778.0
2004,NUTS,2010,ITG,1,855.0
2005,NUTS,2010,ITG,1,872.0
2007,NUTS,2010,ITG,1,715.0
2008,NUTS,2010,ITG,1,912.0
2009,NUTS,2010,ITG,1,959.0
2010,NUTS,2010,ITG,1,1144.0
2011,NUTS,2010,ITG,1,1472.0
2012,NUTS,2010,ITG,1,1806.0
2013,NUTS,2010,ITG,1,1938.0
2014,NUTS,2010,ITG,1,2193.0
2015,NUTS,2010,ITG,1,2345.0
2016,NUTS,2010,ITG,1,2147.0
2017,NUTS,2010,ITG,1,2278.0
2018,NUTS,2010,ITG,1,2191.0
2019,NUTS,2010,ITG,1,2244.0
2000,NUTS,2010,ITG1,2,415.0
2003,NUTS,2010,ITG1,2,501.0
2004,NUTS,2010,ITG1,2,589.0
2005,NUTS,2010,ITG1,2,605.0
2007,NUTS,2010,ITG1,2,500.0
2008,NUTS,2010,ITG1,2,611.0
2009,NUTS,2010,ITG1,2,647.0
2010,NUTS,2010,ITG1,2,821.0
2011,NUTS,2010,ITG1,2,975.0
2012,NUTS,2010,ITG1,2,1252.0
2013,NUTS,2010,ITG1,2,1369.0
2014,NUTS,2010,ITG1,2,1559.0
2015,NUTS,2010,ITG1,2,1676.0
2016,NUTS,2010,ITG1,2,1551.0
2017,NUTS,2010,ITG1,2,1702.0
2018,NUTS,2010,ITG1,2,1647.0
2019,NUTS,2010,ITG1,2,1591.0
2000,NUTS,2010,ITG2,2,270.0
2003,NUTS,2010,ITG2,2,277.0
2004,NUTS,2010,ITG2,2,266.0
2005,NUTS,2010,ITG2,2,267.0
2007,NUTS,2010,ITG2,2,215.0
2008,NUTS,2010,ITG2,2,301.0
2009,NUTS,2010,ITG2,2,312.0
2010,NUTS,2010,ITG2,2,323.0
2011,NUTS,2010,ITG2,2,497.0
2012,NUTS,2010,ITG2,2,554.0
2013,NUTS,2010,ITG2,2,569.0
2014,NUTS,2010,ITG2,2,634.0
2015,NUTS,2010,ITG2,2,669.0
2016,NUTS,2010,ITG2,2,596.0
2017,NUTS,2010,ITG2,2,576.0
2018,NUTS,2010,ITG2,2,544.0
2019,NUTS,2010,ITG2,2,653.0
2000,NUTS,2010,ITH,1,2181.0
2003,NUTS,2010,ITH,1,2741.0
2004,NUTS,2010,ITH,1,3099.0
2005,NUTS,2010,ITH,1,3604.0
2007,NUTS,2010,ITH,1,4980.0
2008,NUTS,2010,ITH,1,4846.0
2009,NUTS,2010,ITH,1,5017.0
2010,NUTS,2010,ITH,1,5407.0
2011,NUTS,2010,ITH,1,6029.0
2012,NUTS,2010,ITH,1,6496.0
2013,NUTS,2010,ITH,1,6817.0
2014,NUTS,2010,ITH,1,6623.0
2015,NUTS,2010,ITH,1,6796.0
2016,NUTS,2010,ITH,1,6852.0
2017,NUTS,2010,ITH,1,7366.0
2018,NUTS,2010,ITH,1,7369.0
2019,NUTS,2010,ITH,1,7218.0
2003,NUTS,2010,ITH1,2,7.0
2004,NUTS,2010,ITH1,2,80.0
2005,NUTS,2010,ITH1,2,80.0
2007,NUTS,2010,ITH1,2,81.0
2008,NUTS,2010,ITH1,2,110.0
2009,NUTS,2010,ITH1,2,110.0
2010,NUTS,2010,ITH1,2,277.0
2011,NUTS,2010,ITH1,2,354.0
2012,NUTS,2010,ITH1,2,353.0
2013,NUTS,2010,ITH1,2,371.0
2014,NUTS,2010,ITH1,2,47.0
2015,NUTS,2010,ITH1,2,24.0
2016,NUTS,2010,ITH1,2,45.0
2017,NUTS,2010,ITH1,2,27.0
2018,NUTS,2010,ITH1,2,146.0
2019,NUTS,2010,ITH1,2,158.0
2003,NUTS,2010,ITH2,2,602.0
2004,NUTS,2010,ITH2,2,685.0
2005,NUTS,2010,ITH2,2,658.0
2007,NUTS,2010,ITH2,2,761.0
2008,NUTS,2010,ITH2,2,681.0
2009,NUTS,2010,ITH2,2,732.0
2010,NUTS,2010,ITH2,2,747.0
2011,NUTS,2010,ITH2,2,869.0
2012,NUTS,2010,ITH2,2,888.0
2013,NUTS,2010,ITH2,2,1108.0
2014,NUTS,2010,ITH2,2,1104.0
2015,NUTS,2010,ITH2,2,1166.0
2016,NUTS,2010,ITH2,2,1059.0
2017,NUTS,2010,ITH2,2,1375.0
2018,NUTS,2010,ITH2,2,1322.0
2019,NUTS,2010,ITH2,2,1246.0
2000,NUTS,2010,ITH3,2,389.0
2003,NUTS,2010,ITH3,2,546.0
2004,NUTS,2010,ITH3,2,575.0
2005,NUTS,2010,ITH3,2,740.0
2007,NUTS,2010,ITH3,2,1173.0
2008,NUTS,2010,ITH3,2,964.0
2009,NUTS,2010,ITH3,2,1122.0
2010,NUTS,2010,ITH3,2,1019.0
2011,NUTS,2010,ITH3,2,1203.0
2012,NUTS,2010,ITH3,2,1281.0
2013,NUTS,2010,ITH3,2,1376.0
2014,NUTS,2010,ITH3,2,1354.0
2015,NUTS,2010,ITH3,2,1340.0
2016,NUTS,2010,ITH3,2,1329.0
2017,NUTS,2010,ITH3,2,1477.0
2018,NUTS,2010,ITH3,2,1484.0
2019,NUTS,2010,ITH3,2,1403.0
2000,NUTS,2010,ITH4,2,462.0
2003,NUTS,2010,ITH4,2,347.0
2004,NUTS,2010,ITH4,2,427.0
2005,NUTS,2010,ITH4,2,588.0
2007,NUTS,2010,ITH4,2,438.0
2008,NUTS,2010,ITH4,2,519.0
2009,NUTS,2010,ITH4,2,569.0
2010,NUTS,2010,ITH4,2,483.0
2011,NUTS,2010,ITH4,2,751.0
2012,NUTS,2010,ITH4,2,910.0
2013,NUTS,2010,ITH4,2,719.0
2014,NUTS,2010,ITH4,2,933.0
2015,NUTS,2010,ITH4,2,1067.0
2016,NUTS,2010,ITH4,2,1112.0
2017,NUTS,2010,ITH4,2,1206.0
2018,NUTS,2010,ITH4,2,1153.0
2019,NUTS,2010,ITH4,2,1116.0
2000,NUTS,2010,ITH5,2,1119.0
2003,NUTS,2010,ITH5,2,1239.0
2004,NUTS,2010,ITH5,2,1332.0
2005,NUTS,2010,ITH5,2,1538.0
2007,NUTS,2010,ITH5,2,2527.0
2008,NUTS,2010,ITH5,2,2572.0
2009,NUTS,2010,ITH5,2,2484.0
2010,NUTS,2010,ITH5,2,2881.0
2011,NUTS,2010,ITH5,2,2852.0
2012,NUTS,2010,ITH5,2,3064.0
2013,NUTS,2010,ITH5,2,3243.0
2014,NUTS,2010,ITH5,2,3185.0
2015,NUTS,2010,ITH5,2,3199.0
2016,NUTS,2010,ITH5,2,3307.0
2017,NUTS,2010,ITH5,2,3281.0
2018,NUTS,2010,ITH5,2,3264.0
2019,NUTS,2010,ITH5,2,3295.0
2000,NUTS,2010,ITI,1,7357.0
2003,NUTS,2010,ITI,1,8509.0
2004,NUTS,2010,ITI,1,7933.0
2005,NUTS,2010,ITI,1,8641.0
2007,NUTS,2010,ITI,1,8911.0
2008,NUTS,2010,ITI,1,7510.0
2009,NUTS,2010,ITI,1,8214.0
2010,NUTS,2010,ITI,1,8307.0
2011,NUTS,2010,ITI,1,8920.0
2012,NUTS,2010,ITI,1,9182.0
2013,NUTS,2010,ITI,1,9209.0
2014,NUTS,2010,ITI,1,9309.0
2015,NUTS,2010,ITI,1,9401.0
2016,NUTS,2010,ITI,1,9977.0
2017,NUTS,2010,ITI,1,10090.0
2018,NUTS,2010,ITI,1,10337.0
2019,NUTS,2010,ITI,1,10564.0
2000,NUTS,2010,ITI1,2,1074.0
2003,NUTS,2010,ITI1,2,1097.0
2004,NUTS,2010,ITI1,2,1213.0
2005,NUTS,2010,ITI1,2,1358.0
2007,NUTS,2010,ITI1,2,1372.0
2008,NUTS,2010,ITI1,2,1152.0
2009,NUTS,2010,ITI1,2,1306.0
2010,NUTS,2010,ITI1,2,1332.0
2011,NUTS,2010,ITI1,2,1814.0
2012,NUTS,2010,ITI1,2,1979.0
2013,NUTS,2010,ITI1,2,2144.0
2014,NUTS,2010,ITI1,2,2157.0
2015,NUTS,2010,ITI1,2,2087.0
2016,NUTS,2010,ITI1,2,2388.0
2017,NUTS,2010,ITI1,2,2265.0
2018,NUTS,2010,ITI1,2,2445.0
2019,NUTS,2010,ITI1,2,2353.0
2000,NUTS,2010,ITI2,2,108.0
2003,NUTS,2010,ITI2,2,83.0
2004,NUTS,2010,ITI2,2,93.0
2005,NUTS,2010,ITI2,2,110.0
2007,NUTS,2010,ITI2,2,205.0
2008,NUTS,2010,ITI2,2,170.0
2009,NUTS,2010,ITI2,2,83.0
2010,NUTS,2010,ITI2,2,101.0
2011,NUTS,2010,ITI2,2,128.0
2012,NUTS,2010,ITI2,2,168.0
2013,NUTS,2010,ITI2,2,194.0
2014,NUTS,2010,ITI2,2,216.0
2015,NUTS,2010,ITI2,2,218.0
2016,NUTS,2010,ITI2,2,239.0
2017,NUTS,2010,ITI2,2,191.0
2018,NUTS,2010,ITI2,2,186.0
2019,NUTS,2010,ITI2,2,244.0
2000,NUTS,2010,ITI3,2,110.0
2003,NUTS,2010,ITI3,2,92.0
2004,NUTS,2010,ITI3,2,94.0
2005,NUTS,2010,ITI3,2,90.0
2007,NUTS,2010,ITI3,2,96.0
2008,NUTS,2010,ITI3,2,80.0
2009,NUTS,2010,ITI3,2,81.0
2010,NUTS,2010,ITI3,2,79.0
2011,NUTS,2010,ITI3,2,185.0
2012,NUTS,2010,ITI3,2,215.0
2013,NUTS,2010,ITI3,2,250.0
2014,NUTS,2010,ITI3,2,263.0
2015,NUTS,2010,ITI3,2,264.0
2016,NUTS,2010,ITI3,2,291.0
2017,NUTS,2010,ITI3,2,295.0
2018,NUTS,2010,ITI3,2,289.0
2019,NUTS,2010,ITI3,2,327.0
2000,NUTS,2010,ITI4,2,6065.0
2003,NUTS,2010,ITI4,2,7237.0
2004,NUTS,2010,ITI4,2,6533.0
2005,NUTS,2010,ITI4,2,7083.0
2007,NUTS,2010,ITI4,2,7238.0
2008,NUTS,2010,ITI4,2,6108.0
2009,NUTS,2010,ITI4,2,6744.0
2010,NUTS,2010,ITI4,2,6795.0
2011,NUTS,2010,ITI4,2,6793.0
2012,NUTS,2010,ITI4,2,6820.0
2013,NUTS,2010,ITI4,2,6621.0
2014,NUTS,2010,ITI4,2,6673.0
2015,NUTS,2010,ITI4,2,6832.0
2016,NUTS,2010,ITI4,2,7059.0
2017,NUTS,2010,ITI4,2,7339.0
2018,NUTS,2010,ITI4,2,7417.0
2019,NUTS,2010,ITI4,2,7640.0
2001,NUTS,2010,JP,0,35992.0
2002,NUTS,2010,JP,0,36052.0
2003,NUTS,2010,JP,0,36268.0
2004,NUTS,2010,JP,0,36725.0
2005,NUTS,2010,JP,0,36675.0
2006,NUTS,2010,JP,0,36268.0
2007,NUTS,2010,JP,0,35618.0
2008,NUTS,2010,JP,0,35084.0
2009,NUTS,2010,JP,0,35971.0
2010,NUTS,2010,JP,0,35693.0
2011,NUTS,2010,JP,0,35234.0
2012,NUTS,2010,JP,0,34829.0
2013,NUTS,2010,JP,0,34287.0
2014,NUTS,2010,JP,0,34067.0
2015,NUTS,2010,JP,0,34151.0
2016,NUTS,2010,JP,0,34235.0
2017,NUTS,2010,JP,0,34598.0
2018,NUTS,2010,JP,0,34745.0
2019,NUTS,2010,JP,0,34920.0
1997,NUTS,2010,KR,0,13692.0
1998,NUTS,2010,KR,0,11475.0
1999,NUTS,2010,KR,0,12467.0
2000,NUTS,2010,KR,0,12491.0
2001,NUTS,2010,KR,0,12735.0
2002,NUTS,2010,KR,0,12467.0
2003,NUTS,2010,KR,0,12636.0
2004,NUTS,2010,KR,0,12588.0
2005,NUTS,2010,KR,0,13465.0
2006,NUTS,2010,KR,0,14590.0
2007,NUTS,2010,KR,0,17459.0
2008,NUTS,2010,KR,0,17277.0
2009,NUTS,2010,KR,0,20607.0
2010,NUTS,2010,KR,0,22018.0
2011,NUTS,2010,KR,0,23710.0
2012,NUTS,2010,KR,0,24822.0
2013,NUTS,2010,KR,0,26153.0
2014,NUTS,2010,KR,0,27508.0
2015,NUTS,2010,KR,0,28986.0
2016,NUTS,2010,KR,0,29571.0
2017,NUTS,2010,KR,0,29733.0
2018,NUTS,2010,KR,0,30470.0
2019,NUTS,2010,KR,0,32135.0
1996,NUTS,2010,LT,0,3014.0
1997,NUTS,2010,LT,0,3034.0
1998,NUTS,2010,LT,0,2934.0
1999,NUTS,2010,LT,0,2836.0
2000,NUTS,2010,LT,0,2566.0
2001,NUTS,2010,LT,0,2383.0
2002,NUTS,2010,LT,0,1866.0
2003,NUTS,2010,LT,0,1736.0
2004,NUTS,2010,LT,0,1753.0
2005,NUTS,2010,LT,0,1878.0
2006,NUTS,2010,LT,0,1759.0
2007,NUTS,2010,LT,0,1694.0
2008,NUTS,2010,LT,0,1680.0
2009,NUTS,2010,LT,0,1764.0
2010,NUTS,2010,LT,0,1599.0
2011,NUTS,2010,LT,0,1732.0
2012,NUTS,2010,LT,0,1700.0
2013,NUTS,2010,LT,0,1696.0
2014,NUTS,2010,LT,0,1761.0
2015,NUTS,2010,LT,0,1886.0
2016,NUTS,2010,LT,0,2643.0
2017,NUTS,2010,LT,0,2883.0
2018,NUTS,2010,LT,0,2850.0
2019,NUTS,2010,LT,0,2774.0
2015,NUTS,2010,LT01,2,1489.0
2016,NUTS,2010,LT01,2,1654.0
2017,NUTS,2010,LT01,2,1796.0
2018,NUTS,2010,LT01,2,1780.0
2019,NUTS,2010,LT01,2,1759.0
2015,NUTS,2010,LT02,2,397.0
2016,NUTS,2010,LT02,2,989.0
2017,NUTS,2010,LT02,2,1087.0
2018,NUTS,2010,LT02,2,1070.0
2019,NUTS,2010,LT02,2,1015.0
2000,NUTS,2010,LU,0,264.0
2001,NUTS,2010,LU,0,307.0
2002,NUTS,2010,LU,0,331.0
2003,NUTS,2010,LU,0,365.0
2005,NUTS,2010,LU,0,431.0
2006,NUTS,2010,LU,0,482.0
2007,NUTS,2010,LU,0,543.0
2009,NUTS,2010,LU,0,648.0
2010,NUTS,2010,LU,0,721.0
2011,NUTS,2010,LU,0,816.0
2012,NUTS,2010,LU,0,786.0
2013,NUTS,2010,LU,0,788.0
2014,NUTS,2010,LU,0,767.0
2015,NUTS,2010,LU,0,678.0
2017,NUTS,2010,LU,0,682.0
2019,NUTS,2010,LU,0,756.0
1993,NUTS,2010,LV,0,1815.0
1994,NUTS,2010,LV,0,1538.0
1995,NUTS,2010,LV,0,1579.0
1996,NUTS,2010,LV,0,1478.0
1997,NUTS,2010,LV,0,1225.0
1998,NUTS,2010,LV,0,971.0
1999,NUTS,2010,LV,0,899.0
2000,NUTS,2010,LV,0,800.0
2001,NUTS,2010,LV,0,769.0
2002,NUTS,2010,LV,0,744.0
2003,NUTS,2010,LV,0,660.0
2004,NUTS,2010,LV,0,622.0
2005,NUTS,2010,LV,0,773.0
2006,NUTS,2010,LV,0,1262.0
2007,NUTS,2010,LV,0,1378.0
2008,NUTS,2010,LV,0,1020.0
2009,NUTS,2010,LV,0,838.0
2010,NUTS,2010,LV,0,784.0
2011,NUTS,2010,LV,0,915.0
2012,NUTS,2010,LV,0,964.0
2013,NUTS,2010,LV,0,944.0
2014,NUTS,2010,LV,0,904.0
2015,NUTS,2010,LV,0,947.0
2016,NUTS,2010,LV,0,907.0
2017,NUTS,2010,LV,0,896.0
2018,NUTS,2010,LV,0,898.0
2019,NUTS,2010,LV,0,847.0
2011,NUTS,2010,ME,0,494.0
2013,NUTS,2010,ME,0,508.0
2014,NUTS,2010,ME,0,491.0
2015,NUTS,2010,ME,0,573.0
2016,NUTS,2010,ME,0,355.0
2017,NUTS,2010,ME,0,469.0
2018,NUTS,2010,ME,0,473.0
2019,NUTS,2010,ME,0,534.0
2005,NUTS,2010,MK,0,768.0
2006,NUTS,2010,MK,0,812.0
2007,NUTS,2010,MK,0,790.0
2008,NUTS,2010,MK,0,800.0
2009,NUTS,2010,MK,0,627.0
2010,NUTS,2010,MK,0,665.0
2011,NUTS,2010,MK,0,292.0
2012,NUTS,2010,MK,0,453.0
2015,NUTS,2010,MK,0,418.0
2016,NUTS,2010,MK,0,495.0
2017,NUTS,2010,MK,0,408.0
2018,NUTS,2010,MK,0,351.0
2019,NUTS,2010,MK,0,336.0
2002,NUTS,2010,MT,0,33.0
2003,NUTS,2010,MT,0,9.0
2004,NUTS,2010,MT,0,24.0
2005,NUTS,2010,MT,0,34.0
2006,NUTS,2010,MT,0,47.0
2007,NUTS,2010,MT,0,25.0
2008,NUTS,2010,MT,0,42.0
2009,NUTS,2010,MT,0,50.0
2010,NUTS,2010,MT,0,32.0
2011,NUTS,2010,MT,0,35.0
2012,NUTS,2010,MT,0,33.0
2013,NUTS,2010,MT,0,25.0
2014,NUTS,2010,MT,0,27.0
2015,NUTS,2010,MT,0,34.0
2016,NUTS,2010,MT,0,33.0
2017,NUTS,2010,MT,0,32.0
2018,NUTS,2010,MT,0,32.0
2019,NUTS,2010,MT,0,17.0
1994,NUTS,2010,NL,0,8868.0
1995,NUTS,2010,NL,0,8469.0
1996,NUTS,2010,NL,0,8559.0
1997,NUTS,2010,NL,0,8529.0
1998,NUTS,2010,NL,0,8746.0
1999,NUTS,2010,NL,0,7514.0
2000,NUTS,2010,NL,0,6492.0
2001,NUTS,2010,NL,0,7263.0
2002,NUTS,2010,NL,0,7258.0
2003,NUTS,2010,NL,0,8627.0
2004,NUTS,2010,NL,0,8532.0
2005,NUTS,2010,NL,0,7800.0
2006,NUTS,2010,NL,0,8084.0
2007,NUTS,2010,NL,0,8044.0
2008,NUTS,2010,NL,0,7803.0
2009,NUTS,2010,NL,0,7736.0
2010,NUTS,2010,NL,0,7900.0
2011,NUTS,2010,NL,0,8101.0
2012,NUTS,2010,NL,0,11581.0
2013,NUTS,2010,NL,0,7976.0
2014,NUTS,2010,NL,0,7506.0
2015,NUTS,2010,NL,0,7893.0
2016,NUTS,2010,NL,0,7969.0
2017,NUTS,2010,NL,0,7860.0
2018,NUTS,2010,NL,0,8102.0
2019,NUTS,2010,NL,0,8641.0
2000,NUTS,2010,NL1,1,78.0
2000,NUTS,2010,NL11,2,23.0
2000,NUTS,2010,NL12,2,47.0
2002,NUTS,2010,NL12,2,22.0
2000,NUTS,2010,NL13,2,8.0
2002,NUTS,2010,NL13,2,17.0
2002,NUTS,2010,NL2,1,2107.0
2002,NUTS,2010,NL21,2,158.0
2002,NUTS,2010,NL22,2,1283.0
2000,NUTS,2010,NL23,2,875.0
2002,NUTS,2010,NL23,2,666.0
2000,NUTS,2010,NL3,1,4577.0
2002,NUTS,2010,NL3,1,4675.0
2005,NUTS,2010,NL3,1,5556.0
2007,NUTS,2010,NL3,1,5890.0
2009,NUTS,2010,NL3,1,5535.0
2011,NUTS,2010,NL3,1,5925.0
2012,NUTS,2010,NL3,1,7411.0
2002,NUTS,2010,NL31,2,1025.0
2000,NUTS,2010,NL32,2,1334.0
2002,NUTS,2010,NL32,2,1368.0
2000,NUTS,2010,NL33,2,2324.0
2002,NUTS,2010,NL33,2,2238.0
2002,NUTS,2010,NL34,2,44.0
2000,NUTS,2010,NL41,2,269.0
2002,NUTS,2010,NL41,2,255.0
1993,NUTS,2010,NO,0,3895.0
1995,NUTS,2010,NO,0,3919.0
1997,NUTS,2010,NO,0,4037.0
1999,NUTS,2010,NO,0,3971.0
2001,NUTS,2010,NO,0,4077.0
2003,NUTS,2010,NO,0,4330.0
2005,NUTS,2010,NO,0,4542.0
2007,NUTS,2010,NO,0,5465.0
2008,NUTS,2010,NO,0,5520.0
2009,NUTS,2010,NO,0,5982.0
2010,NUTS,2010,NO,0,6050.0
2011,NUTS,2010,NO,0,6205.0
2012,NUTS,2010,NO,0,6216.0
2013,NUTS,2010,NO,0,6350.0
2014,NUTS,2010,NO,0,6233.0
2015,NUTS,2010,NO,0,6371.0
2016,NUTS,2010,NO,0,6350.0
2017,NUTS,2010,NO,0,6423.0
2018,NUTS,2010,NO,0,6444.0
2019,NUTS,2010,NO,0,6384.0
1993,NUTS,2010,NO0,1,3895.0
1995,NUTS,2010,NO0,1,3919.0
1997,NUTS,2010,NO0,1,4037.0
1999,NUTS,2010,NO0,1,3971.0
2001,NUTS,2010,NO0,1,4077.0
2003,NUTS,2010,NO0,1,4330.0
2005,NUTS,2010,NO0,1,4542.0
2007,NUTS,2010,NO0,1,5465.0
2008,NUTS,2010,NO0,1,5520.0
2009,NUTS,2010,NO0,1,5982.0
2010,NUTS,2010,NO0,1,6050.0
2011,NUTS,2010,NO0,1,6205.0
2012,NUTS,2010,NO0,1,6216.0
2013,NUTS,2010,NO0,1,6350.0
2014,NUTS,2010,NO0,1,6233.0
2015,NUTS,2010,NO0,1,6371.0
2017,NUTS,2010,NO0,1,6423.0
2018,NUTS,2010,NO0,1,6444.0
2019,NUTS,2010,NO0,1,6384.0
2001,NUTS,2010,NO01,2,2492.0
2003,NUTS,2010,NO01,2,2614.0
2005,NUTS,2010,NO01,2,2791.0
2007,NUTS,2010,NO01,2,3235.0
2008,NUTS,2010,NO01,2,3299.0
2009,NUTS,2010,NO01,2,3396.0
2010,NUTS,2010,NO01,2,3357.0
2011,NUTS,2010,NO01,2,3426.0
2012,NUTS,2010,NO01,2,3425.0
2013,NUTS,2010,NO01,2,3508.0
2014,NUTS,2010,NO01,2,3313.0
2015,NUTS,2010,NO01,2,3394.0
2017,NUTS,2010,NO01,2,3288.0
2018,NUTS,2010,NO01,2,3419.0
2019,NUTS,2010,NO01,2,3379.0
2001,NUTS,2010,NO02,2,85.0
2003,NUTS,2010,NO02,2,89.0
2005,NUTS,2010,NO02,2,92.0
2007,NUTS,2010,NO02,2,122.0
2008,NUTS,2010,NO02,2,136.0
2009,NUTS,2010,NO02,2,135.0
2010,NUTS,2010,NO02,2,135.0
2011,NUTS,2010,NO02,2,158.0
2012,NUTS,2010,NO02,2,167.0
2013,NUTS,2010,NO02,2,181.0
2014,NUTS,2010,NO02,2,188.0
2015,NUTS,2010,NO02,2,174.0
2017,NUTS,2010,NO02,2,201.0
2018,NUTS,2010,NO02,2,213.0
2019,NUTS,2010,NO02,2,184.0
2001,NUTS,2010,NO03,2,162.0
2003,NUTS,2010,NO03,2,160.0
2005,NUTS,2010,NO03,2,153.0
2007,NUTS,2010,NO03,2,294.0
2008,NUTS,2010,NO03,2,319.0
2009,NUTS,2010,NO03,2,348.0
2010,NUTS,2010,NO03,2,384.0
2011,NUTS,2010,NO03,2,401.0
2012,NUTS,2010,NO03,2,399.0
2013,NUTS,2010,NO03,2,432.0
2014,NUTS,2010,NO03,2,523.0
2015,NUTS,2010,NO03,2,527.0
2017,NUTS,2010,NO03,2,507.0
2018,NUTS,2010,NO03,2,509.0
2019,NUTS,2010,NO03,2,536.0
2001,NUTS,2010,NO04,2,120.0
2003,NUTS,2010,NO04,2,113.0
2005,NUTS,2010,NO04,2,119.0
2007,NUTS,2010,NO04,2,205.0
2008,NUTS,2010,NO04,2,196.0
2009,NUTS,2010,NO04,2,176.0
2010,NUTS,2010,NO04,2,189.0
2011,NUTS,2010,NO04,2,242.0
2012,NUTS,2010,NO04,2,256.0
2013,NUTS,2010,NO04,2,271.0
2014,NUTS,2010,NO04,2,260.0
2015,NUTS,2010,NO04,2,274.0
2017,NUTS,2010,NO04,2,352.0
2018,NUTS,2010,NO04,2,345.0
2019,NUTS,2010,NO04,2,328.0
2001,NUTS,2010,NO05,2,547.0
2003,NUTS,2010,NO05,2,629.0
2005,NUTS,2010,NO05,2,664.0
2007,NUTS,2010,NO05,2,725.0
2008,NUTS,2010,NO05,2,712.0
2009,NUTS,2010,NO05,2,960.0
2010,NUTS,2010,NO05,2,959.0
2011,NUTS,2010,NO05,2,1005.0
2012,NUTS,2010,NO05,2,982.0
2013,NUTS,2010,NO05,2,988.0
2014,NUTS,2010,NO05,2,1010.0
2015,NUTS,2010,NO05,2,999.0
2017,NUTS,2010,NO05,2,1028.0
2018,NUTS,2010,NO05,2,880.0
2019,NUTS,2010,NO05,2,915.0
2001,NUTS,2010,NO06,2,396.0
2003,NUTS,2010,NO06,2,406.0
2005,NUTS,2010,NO06,2,406.0
2007,NUTS,2010,NO06,2,489.0
2008,NUTS,2010,NO06,2,515.0
2009,NUTS,2010,NO06,2,564.0
2010,NUTS,2010,NO06,2,589.0
2011,NUTS,2010,NO06,2,518.0
2012,NUTS,2010,NO06,2,515.0
2013,NUTS,2010,NO06,2,514.0
2014,NUTS,2010,NO06,2,477.0
2015,NUTS,2010,NO06,2,490.0
2017,NUTS,2010,NO06,2,485.0
2018,NUTS,2010,NO06,2,509.0
2019,NUTS,2010,NO06,2,509.0
2001,NUTS,2010,NO07,2,275.0
2003,NUTS,2010,NO07,2,319.0
2005,NUTS,2010,NO07,2,317.0
2007,NUTS,2010,NO07,2,395.0
2008,NUTS,2010,NO07,2,343.0
2009,NUTS,2010,NO07,2,403.0
2010,NUTS,2010,NO07,2,437.0
2011,NUTS,2010,NO07,2,455.0
2012,NUTS,2010,NO07,2,472.0
2013,NUTS,2010,NO07,2,456.0
2014,NUTS,2010,NO07,2,462.0
2015,NUTS,2010,NO07,2,513.0
2017,NUTS,2010,NO07,2,562.0
2018,NUTS,2010,NO07,2,569.0
2019,NUTS,2010,NO07,2,533.0
1994,NUTS,2010,PL,0,12293.0
1995,NUTS,2010,PL,0,12336.0
1996,NUTS,2010,PL,0,12332.0
1997,NUTS,2010,PL,0,13600.0
1998,NUTS,2010,PL,0,12811.0
1999,NUTS,2010,PL,0,12179.0
2000,NUTS,2010,PL,0,12361.0
2001,NUTS,2010,PL,0,11762.0
2002,NUTS,2010,PL,0,16291.0
2003,NUTS,2010,PL,0,14964.0
2004,NUTS,2010,PL,0,14377.0
2005,NUTS,2010,PL,0,14094.0
2006,NUTS,2010,PL,0,14511.0
2007,NUTS,2010,PL,0,14956.0
2008,NUTS,2010,PL,0,14938.0
2009,NUTS,2010,PL,0,15462.0
2010,NUTS,2010,PL,0,16236.0
2011,NUTS,2010,PL,0,16098.0
2012,NUTS,2010,PL,0,15628.0
2013,NUTS,2010,PL,0,15633.0
2014,NUTS,2010,PL,0,16050.0
2015,NUTS,2010,PL,0,15468.0
2016,NUTS,2010,PL,0,3973.0
2017,NUTS,2010,PL,0,5782.0
2018,NUTS,2010,PL,0,5102.0
2019,NUTS,2010,PL,0,4282.0
2000,NUTS,2010,PL1,1,8633.0
2001,NUTS,2010,PL1,1,8436.0
2002,NUTS,2010,PL1,1,11552.0
