year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_smc
2005,NUTS,2010,DE406,3,6.39
2006,NUTS,2010,DE406,3,13.4
2007,NUTS,2010,DE406,3,5.688
2008,NUTS,2010,DE406,3,3.092
2009,NUTS,2010,DE406,3,3.592
2010,NUTS,2010,DE406,3,6.184
2011,NUTS,2010,DE406,3,8.776
2012,NUTS,2010,DE406,3,9.904
2000,NUTS,2010,DE408,3,29.322
2001,NUTS,2010,DE408,3,6.751
2002,NUTS,2010,DE408,3,4.922
2003,NUTS,2010,DE408,3,13.203
2004,NUTS,2010,DE408,3,7.044
2005,NUTS,2010,DE408,3,7.141
2006,NUTS,2010,DE408,3,2.774
2010,NUTS,2010,DE408,3,1.29
2011,NUTS,2010,DE408,3,1.614
2004,NUTS,2010,DE409,3,2.608
2008,NUTS,2010,DE409,3,6.105
2009,NUTS,2010,DE409,3,1.726
2001,NUTS,2010,DE40A,3,6.923
2002,NUTS,2010,DE40A,3,5.154
2004,NUTS,2010,DE40A,3,2.537
2005,NUTS,2010,DE40A,3,2.518
2006,NUTS,2010,DE40A,3,11.24
2007,NUTS,2010,DE40A,3,3.478
2008,NUTS,2010,DE40A,3,10.399
2009,NUTS,2010,DE40A,3,1.632
2010,NUTS,2010,DE40A,3,8.778
2011,NUTS,2010,DE40A,3,1.231
2012,NUTS,2010,DE40A,3,2.604
2004,NUTS,2010,DE40B,3,1.248
2005,NUTS,2010,DE40B,3,11.714
2006,NUTS,2010,DE40B,3,23.858
2007,NUTS,2010,DE40B,3,11.113
2008,NUTS,2010,DE40B,3,2.593
2000,NUTS,2010,DE40C,3,7.623
2001,NUTS,2010,DE40C,3,6.516
2002,NUTS,2010,DE40C,3,2.555
2003,NUTS,2010,DE40C,3,1.288
2004,NUTS,2010,DE40C,3,1.295
2006,NUTS,2010,DE40C,3,1.311
2007,NUTS,2010,DE40C,3,1.321
2008,NUTS,2010,DE40C,3,1.542
2010,NUTS,2010,DE40C,3,5.566
2012,NUTS,2010,DE40C,3,1.805
2006,NUTS,2010,DE40D,3,9.257
2010,NUTS,2010,DE40D,3,1.639
2011,NUTS,2010,DE40D,3,9.721
2000,NUTS,2010,DE40E,3,9.719
2001,NUTS,2010,DE40E,3,1.904
2002,NUTS,2010,DE40E,3,0.942
2003,NUTS,2010,DE40E,3,4.668
2004,NUTS,2010,DE40E,3,4.569
2005,NUTS,2010,DE40E,3,4.096
2006,NUTS,2010,DE40E,3,2.457
2007,NUTS,2010,DE40E,3,7.353
2008,NUTS,2010,DE40E,3,2.2
2009,NUTS,2010,DE40E,3,10.721
2010,NUTS,2010,DE40E,3,8.309
2011,NUTS,2010,DE40E,3,2.048
2001,NUTS,2010,DE40H,3,5.634
2006,NUTS,2010,DE40H,3,6.177
2007,NUTS,2010,DE40H,3,6.158
2009,NUTS,2010,DE40H,3,14.376
2010,NUTS,2010,DE40H,3,3.089
2011,NUTS,2010,DE40H,3,6.196
2007,NUTS,2010,DE40I,3,7.288
2008,NUTS,2010,DE40I,3,7.41
2000,NUTS,2010,DE5,1,1.056
2001,NUTS,2010,DE5,1,1.515
2002,NUTS,2010,DE5,1,0.5
2003,NUTS,2010,DE5,1,0.498
2004,NUTS,2010,DE5,1,0.498
2005,NUTS,2010,DE5,1,0.498
2006,NUTS,2010,DE5,1,1.507
2008,NUTS,2010,DE5,1,1.131
2009,NUTS,2010,DE5,1,1.511
2011,NUTS,2010,DE5,1,0.499
2012,NUTS,2010,DE5,1,2.268
2000,NUTS,2010,DE50,2,1.056
2001,NUTS,2010,DE50,2,1.515
2002,NUTS,2010,DE50,2,0.5
2003,NUTS,2010,DE50,2,0.498
2004,NUTS,2010,DE50,2,0.498
2005,NUTS,2010,DE50,2,0.498
2006,NUTS,2010,DE50,2,1.507
2008,NUTS,2010,DE50,2,1.131
2009,NUTS,2010,DE50,2,1.511
2011,NUTS,2010,DE50,2,0.499
2012,NUTS,2010,DE50,2,2.268
2000,NUTS,2010,DE501,3,1.296
2001,NUTS,2010,DE501,3,1.854
2002,NUTS,2010,DE501,3,0.61
2003,NUTS,2010,DE501,3,0.608
2004,NUTS,2010,DE501,3,0.606
2005,NUTS,2010,DE501,3,0.604
2006,NUTS,2010,DE501,3,1.829
2008,NUTS,2010,DE501,3,1.369
2009,NUTS,2010,DE501,3,1.827
2011,NUTS,2010,DE501,3,0.603
2012,NUTS,2010,DE501,3,2.736
2000,NUTS,2010,DE6,1,0.381
2001,NUTS,2010,DE6,1,1.661
2002,NUTS,2010,DE6,1,0.191
2004,NUTS,2010,DE6,1,0.502
2005,NUTS,2010,DE6,1,2.404
2006,NUTS,2010,DE6,1,0.671
2007,NUTS,2010,DE6,1,1.568
2008,NUTS,2010,DE6,1,2.587
2009,NUTS,2010,DE6,1,3.375
2010,NUTS,2010,DE6,1,1.691
2011,NUTS,2010,DE6,1,2.771
2012,NUTS,2010,DE6,1,4.614
2000,NUTS,2010,DE60,2,0.381
2001,NUTS,2010,DE60,2,1.661
2002,NUTS,2010,DE60,2,0.191
2004,NUTS,2010,DE60,2,0.502
2005,NUTS,2010,DE60,2,2.404
2006,NUTS,2010,DE60,2,0.671
2007,NUTS,2010,DE60,2,1.568
2008,NUTS,2010,DE60,2,2.587
2009,NUTS,2010,DE60,2,3.375
2010,NUTS,2010,DE60,2,1.691
2011,NUTS,2010,DE60,2,2.771
2012,NUTS,2010,DE60,2,4.614
2000,NUTS,2010,DE600,3,0.381
2001,NUTS,2010,DE600,3,1.661
2002,NUTS,2010,DE600,3,0.191
2004,NUTS,2010,DE600,3,0.502
2005,NUTS,2010,DE600,3,2.404
2006,NUTS,2010,DE600,3,0.671
2007,NUTS,2010,DE600,3,1.568
2008,NUTS,2010,DE600,3,2.587
2009,NUTS,2010,DE600,3,3.375
2010,NUTS,2010,DE600,3,1.691
2011,NUTS,2010,DE600,3,2.771
2012,NUTS,2010,DE600,3,4.614
2000,NUTS,2010,DE7,1,3.924
2001,NUTS,2010,DE7,1,5.728
2002,NUTS,2010,DE7,1,5.769
2003,NUTS,2010,DE7,1,8.297
2004,NUTS,2010,DE7,1,8.035
2005,NUTS,2010,DE7,1,5.453
2006,NUTS,2010,DE7,1,4.829
2007,NUTS,2010,DE7,1,6.304
2008,NUTS,2010,DE7,1,7.704
2009,NUTS,2010,DE7,1,6.58
2010,NUTS,2010,DE7,1,9.447
2011,NUTS,2010,DE7,1,11.398
2012,NUTS,2010,DE7,1,8.721
2000,NUTS,2010,DE71,2,5.211
2001,NUTS,2010,DE71,2,8.313
2002,NUTS,2010,DE71,2,8.399
2003,NUTS,2010,DE71,2,10.407
2004,NUTS,2010,DE71,2,10.912
2005,NUTS,2010,DE71,2,7.915
2006,NUTS,2010,DE71,2,5.992
2007,NUTS,2010,DE71,2,9.195
2008,NUTS,2010,DE71,2,11.954
2009,NUTS,2010,DE71,2,8.804
2010,NUTS,2010,DE71,2,12.631
2011,NUTS,2010,DE71,2,16.224
2012,NUTS,2010,DE71,2,12.895
2000,NUTS,2010,DE711,3,21.049
2001,NUTS,2010,DE711,3,24.088
2002,NUTS,2010,DE711,3,14.662
2003,NUTS,2010,DE711,3,18.135
2004,NUTS,2010,DE711,3,12.169
2005,NUTS,2010,DE711,3,20.132
2006,NUTS,2010,DE711,3,18.213
2007,NUTS,2010,DE711,3,26.123
2008,NUTS,2010,DE711,3,31.296
2009,NUTS,2010,DE711,3,24.313
2010,NUTS,2010,DE711,3,15.628
2011,NUTS,2010,DE711,3,51.246
2012,NUTS,2010,DE711,3,55.014
2000,NUTS,2010,DE712,3,1.864
2001,NUTS,2010,DE712,3,8.739
2002,NUTS,2010,DE712,3,5.912
2003,NUTS,2010,DE712,3,15.705
2004,NUTS,2010,DE712,3,13.49
2005,NUTS,2010,DE712,3,12.321
2006,NUTS,2010,DE712,3,6.121
2007,NUTS,2010,DE712,3,4.26
2008,NUTS,2010,DE712,3,20.864
2009,NUTS,2010,DE712,3,6.242
2010,NUTS,2010,DE712,3,17.457
2011,NUTS,2010,DE712,3,25.925
2012,NUTS,2010,DE712,3,12.219
2000,NUTS,2010,DE713,3,4.544
2002,NUTS,2010,DE713,3,1.182
2003,NUTS,2010,DE713,3,4.445
2004,NUTS,2010,DE713,3,2.097
2007,NUTS,2010,DE713,3,24.072
2009,NUTS,2010,DE713,3,1.177
2011,NUTS,2010,DE713,3,2.076
2012,NUTS,2010,DE713,3,2.037
2000,NUTS,2010,DE714,3,1.861
2001,NUTS,2010,DE714,3,3.702
2002,NUTS,2010,DE714,3,5.46
2003,NUTS,2010,DE714,3,3.056
2005,NUTS,2010,DE714,3,0.292
2006,NUTS,2010,DE714,3,4.333
2007,NUTS,2010,DE714,3,0.726
2008,NUTS,2010,DE714,3,5.075
2009,NUTS,2010,DE714,3,3.252
2010,NUTS,2010,DE714,3,1.802
2011,NUTS,2010,DE714,3,2.065
2012,NUTS,2010,DE714,3,0.896
2000,NUTS,2010,DE715,3,6.093
2001,NUTS,2010,DE715,3,13.499
2002,NUTS,2010,DE715,3,27.692
2003,NUTS,2010,DE715,3,16.535
2004,NUTS,2010,DE715,3,12.526
2005,NUTS,2010,DE715,3,23.393
2006,NUTS,2010,DE715,3,3.117
2007,NUTS,2010,DE715,3,11.699
2008,NUTS,2010,DE715,3,14.525
2009,NUTS,2010,DE715,3,17.839
2010,NUTS,2010,DE715,3,14.27
2011,NUTS,2010,DE715,3,20.484
2012,NUTS,2010,DE715,3,11.758
2000,NUTS,2010,DE716,3,10.754
2001,NUTS,2010,DE716,3,8.648
2002,NUTS,2010,DE716,3,18.235
2003,NUTS,2010,DE716,3,8.526
2004,NUTS,2010,DE716,3,14.715
2005,NUTS,2010,DE716,3,3.678
2006,NUTS,2010,DE716,3,15.915
2007,NUTS,2010,DE716,3,13.5
2008,NUTS,2010,DE716,3,11.174
2009,NUTS,2010,DE716,3,23.207
2010,NUTS,2010,DE716,3,24.332
2011,NUTS,2010,DE716,3,39.488
2012,NUTS,2010,DE716,3,15.929
2000,NUTS,2010,DE717,3,2.82
2002,NUTS,2010,DE717,3,4.99
2003,NUTS,2010,DE717,3,6.269
2006,NUTS,2010,DE717,3,2.58
2007,NUTS,2010,DE717,3,1.467
2008,NUTS,2010,DE717,3,3.162
2009,NUTS,2010,DE717,3,3.786
2010,NUTS,2010,DE717,3,7.137
2011,NUTS,2010,DE717,3,6.787
2012,NUTS,2010,DE717,3,1.283
2000,NUTS,2010,DE718,3,6.251
2001,NUTS,2010,DE718,3,28.94
2002,NUTS,2010,DE718,3,15.44
2003,NUTS,2010,DE718,3,8.936
2004,NUTS,2010,DE718,3,21.818
2005,NUTS,2010,DE718,3,4.743
2006,NUTS,2010,DE718,3,1.759
2007,NUTS,2010,DE718,3,5.517
2008,NUTS,2010,DE718,3,0.885
2010,NUTS,2010,DE718,3,6.629
2011,NUTS,2010,DE718,3,14.73
2012,NUTS,2010,DE718,3,4.686
2000,NUTS,2010,DE719,3,7.493
2001,NUTS,2010,DE719,3,11.011
2002,NUTS,2010,DE719,3,9.065
2003,NUTS,2010,DE719,3,7.815
2004,NUTS,2010,DE719,3,16.163
2005,NUTS,2010,DE719,3,11.97
2006,NUTS,2010,DE719,3,12.441
2007,NUTS,2010,DE719,3,23.849
2008,NUTS,2010,DE719,3,25.505
2009,NUTS,2010,DE719,3,15.143
2010,NUTS,2010,DE719,3,31.939
2011,NUTS,2010,DE719,3,15.814
2012,NUTS,2010,DE719,3,36.364
2000,NUTS,2010,DE71A,3,5.867
2001,NUTS,2010,DE71A,3,9.262
2002,NUTS,2010,DE71A,3,12.357
2003,NUTS,2010,DE71A,3,32.033
2004,NUTS,2010,DE71A,3,27.658
2005,NUTS,2010,DE71A,3,12.052
2006,NUTS,2010,DE71A,3,6.516
2007,NUTS,2010,DE71A,3,10.163
2008,NUTS,2010,DE71A,3,13.397
2009,NUTS,2010,DE71A,3,6.989
2010,NUTS,2010,DE71A,3,11.207
2011,NUTS,2010,DE71A,3,17.502
2012,NUTS,2010,DE71A,3,8.01
2000,NUTS,2010,DE71B,3,3.321
2002,NUTS,2010,DE71B,3,0.999
2003,NUTS,2010,DE71B,3,3.283
2004,NUTS,2010,DE71B,3,6.656
2005,NUTS,2010,DE71B,3,20.692
2006,NUTS,2010,DE71B,3,8.286
2010,NUTS,2010,DE71B,3,1.744
2011,NUTS,2010,DE71B,3,5.153
2012,NUTS,2010,DE71B,3,9.608
2000,NUTS,2010,DE71C,3,6.0
2003,NUTS,2010,DE71C,3,2.341
2004,NUTS,2010,DE71C,3,6.285
2005,NUTS,2010,DE71C,3,0.503
2006,NUTS,2010,DE71C,3,1.896
2007,NUTS,2010,DE71C,3,9.359
2008,NUTS,2010,DE71C,3,9.178
2009,NUTS,2010,DE71C,3,4.453
2010,NUTS,2010,DE71C,3,4.894
2011,NUTS,2010,DE71C,3,6.153
2012,NUTS,2010,DE71C,3,8.291
2000,NUTS,2010,DE71D,3,1.79
2001,NUTS,2010,DE71D,3,8.127
2002,NUTS,2010,DE71D,3,0.757
2003,NUTS,2010,DE71D,3,13.088
2004,NUTS,2010,DE71D,3,7.386
2005,NUTS,2010,DE71D,3,4.204
2007,NUTS,2010,DE71D,3,3.636
2008,NUTS,2010,DE71D,3,1.358
2009,NUTS,2010,DE71D,3,6.649
2010,NUTS,2010,DE71D,3,1.364
2011,NUTS,2010,DE71D,3,3.823
2012,NUTS,2010,DE71D,3,1.365
2000,NUTS,2010,DE71E,3,1.709
2001,NUTS,2010,DE71E,3,1.699
2003,NUTS,2010,DE71E,3,2.619
2004,NUTS,2010,DE71E,3,3.188
2006,NUTS,2010,DE71E,3,1.238
2007,NUTS,2010,DE71E,3,2.342
2008,NUTS,2010,DE71E,3,2.508
2009,NUTS,2010,DE71E,3,6.131
2010,NUTS,2010,DE71E,3,5.802
2011,NUTS,2010,DE71E,3,1.141
2012,NUTS,2010,DE71E,3,8.478
2000,NUTS,2010,DE72,2,3.639
2001,NUTS,2010,DE72,2,2.003
2002,NUTS,2010,DE72,2,2.009
2003,NUTS,2010,DE72,2,5.47
2004,NUTS,2010,DE72,2,4.693
2005,NUTS,2010,DE72,2,1.409
2006,NUTS,2010,DE72,2,2.657
2007,NUTS,2010,DE72,2,1.768
2008,NUTS,2010,DE72,2,0.788
2009,NUTS,2010,DE72,2,3.032
2010,NUTS,2010,DE72,2,3.112
2011,NUTS,2010,DE72,2,3.419
2012,NUTS,2010,DE72,2,0.644
2000,NUTS,2010,DE721,3,1.975
2003,NUTS,2010,DE721,3,3.916
2004,NUTS,2010,DE721,3,3.905
2006,NUTS,2010,DE721,3,2.462
2007,NUTS,2010,DE721,3,2.071
2008,NUTS,2010,DE721,3,3.245
2009,NUTS,2010,DE721,3,4.583
2010,NUTS,2010,DE721,3,7.82
2011,NUTS,2010,DE721,3,0.546
2012,NUTS,2010,DE721,3,0.66
2000,NUTS,2010,DE722,3,7.72
2001,NUTS,2010,DE722,3,7.609
2002,NUTS,2010,DE722,3,6.957
2003,NUTS,2010,DE722,3,16.473
2004,NUTS,2010,DE722,3,10.487
2005,NUTS,2010,DE722,3,3.825
2006,NUTS,2010,DE722,3,1.919
2007,NUTS,2010,DE722,3,3.856
2012,NUTS,2010,DE722,3,1.307
2000,NUTS,2010,DE723,3,7.596
2001,NUTS,2010,DE723,3,0.742
2002,NUTS,2010,DE723,3,0.968
2004,NUTS,2010,DE723,3,1.422
2006,NUTS,2010,DE723,3,3.698
2009,NUTS,2010,DE723,3,11.636
2010,NUTS,2010,DE723,3,7.289
2011,NUTS,2010,DE723,3,2.46
2012,NUTS,2010,DE723,3,0.998
2003,NUTS,2010,DE724,3,1.969
2004,NUTS,2010,DE724,3,3.94
2005,NUTS,2010,DE724,3,1.971
2006,NUTS,2010,DE724,3,4.104
2007,NUTS,2010,DE724,3,1.305
2011,NUTS,2010,DE724,3,11.948
2002,NUTS,2010,DE725,3,1.182
2000,NUTS,2010,DE73,2,0.394
2001,NUTS,2010,DE73,2,1.239
2002,NUTS,2010,DE73,2,1.145
2003,NUTS,2010,DE73,2,4.391
2004,NUTS,2010,DE73,2,2.276
2005,NUTS,2010,DE73,2,1.486
2006,NUTS,2010,DE73,2,3.169
2007,NUTS,2010,DE73,2,1.398
2008,NUTS,2010,DE73,2,0.605
2009,NUTS,2010,DE73,2,2.777
2010,NUTS,2010,DE73,2,4.997
2011,NUTS,2010,DE73,2,3.147
2012,NUTS,2010,DE73,2,2.465
2000,NUTS,2010,DE731,3,1.274
2002,NUTS,2010,DE731,3,5.135
2003,NUTS,2010,DE731,3,1.288
2006,NUTS,2010,DE731,3,5.143
2008,NUTS,2010,DE731,3,1.29
2009,NUTS,2010,DE731,3,6.18
2010,NUTS,2010,DE731,3,21.717
2011,NUTS,2010,DE731,3,7.16
2012,NUTS,2010,DE731,3,7.633
2001,NUTS,2010,DE732,3,0.919
2005,NUTS,2010,DE732,3,1.135
2006,NUTS,2010,DE732,3,1.137
2007,NUTS,2010,DE732,3,0.684
2009,NUTS,2010,DE732,3,0.778
2010,NUTS,2010,DE732,3,1.515
2011,NUTS,2010,DE732,3,2.301
2003,NUTS,2010,DE733,3,3.871
2007,NUTS,2010,DE733,3,2.617
2009,NUTS,2010,DE733,3,1.613
2011,NUTS,2010,DE733,3,1.145
2000,NUTS,2010,DE734,3,1.018
2001,NUTS,2010,DE734,3,4.756
2002,NUTS,2010,DE734,3,0.814
2003,NUTS,2010,DE734,3,6.102
2004,NUTS,2010,DE734,3,1.019
2006,NUTS,2010,DE734,3,7.26
2007,NUTS,2010,DE734,3,3.8
2009,NUTS,2010,DE734,3,4.807
2010,NUTS,2010,DE734,3,6.513
2011,NUTS,2010,DE734,3,7.595
2012,NUTS,2010,DE734,3,5.288
2001,NUTS,2010,DE735,3,1.034
2002,NUTS,2010,DE735,3,1.293
2003,NUTS,2010,DE735,3,17.103
2004,NUTS,2010,DE735,3,13.638
2005,NUTS,2010,DE735,3,8.469
2006,NUTS,2010,DE735,3,3.264
2007,NUTS,2010,DE735,3,1.752
2008,NUTS,2010,DE735,3,2.673
2009,NUTS,2010,DE735,3,2.698
2006,NUTS,2010,DE736,3,1.961
2012,NUTS,2010,DE736,3,1.557
2009,NUTS,2010,DE737,3,1.892
2000,NUTS,2010,DE8,1,1.52
2001,NUTS,2010,DE8,1,0.113
2002,NUTS,2010,DE8,1,1.136
2003,NUTS,2010,DE8,1,0.189
2004,NUTS,2010,DE8,1,2.5
2005,NUTS,2010,DE8,1,1.332
2006,NUTS,2010,DE8,1,1.048
2007,NUTS,2010,DE8,1,1.476
2009,NUTS,2010,DE8,1,1.887
2010,NUTS,2010,DE8,1,0.908
2011,NUTS,2010,DE8,1,0.694
2000,NUTS,2010,DE80,2,1.52
2001,NUTS,2010,DE80,2,0.113
2002,NUTS,2010,DE80,2,1.136
2003,NUTS,2010,DE80,2,0.189
2004,NUTS,2010,DE80,2,2.5
2005,NUTS,2010,DE80,2,1.332
2006,NUTS,2010,DE80,2,1.048
2007,NUTS,2010,DE80,2,1.476
2009,NUTS,2010,DE80,2,1.887
2010,NUTS,2010,DE80,2,0.908
2011,NUTS,2010,DE80,2,0.694
2000,NUTS,2010,DE801,3,29.138
2002,NUTS,2010,DE801,3,18.68
2004,NUTS,2010,DE801,3,31.588
2005,NUTS,2010,DE801,3,9.114
2006,NUTS,2010,DE801,3,16.704
2007,NUTS,2010,DE801,3,31.254
2009,NUTS,2010,DE801,3,39.534
2010,NUTS,2010,DE801,3,9.198
2005,NUTS,2010,DE802,3,4.821
2010,NUTS,2010,DE803,3,1.241
2000,NUTS,2010,DE804,3,1.652
2011,NUTS,2010,DE804,3,1.47
2005,NUTS,2010,DE807,3,8.34
2004,NUTS,2010,DE809,3,9.212
2001,NUTS,2010,DE80A,3,1.519
2010,NUTS,2010,DE80B,3,6.364
2011,NUTS,2010,DE80D,3,9.474
2003,NUTS,2010,DE80E,3,2.728
2000,NUTS,2010,DE80F,3,8.165
2002,NUTS,2010,DE80F,3,8.801
2004,NUTS,2010,DE80F,3,14.929
2005,NUTS,2010,DE80F,3,4.322
2006,NUTS,2010,DE80F,3,8.16
2007,NUTS,2010,DE80F,3,7.599
2009,NUTS,2010,DE80F,3,9.357
2010,NUTS,2010,DE80F,3,2.36
2000,NUTS,2010,DE9,1,1.645
2001,NUTS,2010,DE9,1,1.65
2002,NUTS,2010,DE9,1,1.33
2003,NUTS,2010,DE9,1,0.673
2004,NUTS,2010,DE9,1,1.341
2005,NUTS,2010,DE9,1,1.484
2006,NUTS,2010,DE9,1,0.801
2007,NUTS,2010,DE9,1,1.292
2008,NUTS,2010,DE9,1,1.78
2009,NUTS,2010,DE9,1,1.336
2010,NUTS,2010,DE9,1,0.984
2011,NUTS,2010,DE9,1,2.667
2012,NUTS,2010,DE9,1,1.073
2000,NUTS,2010,DE91,2,3.648
2001,NUTS,2010,DE91,2,3.943
2002,NUTS,2010,DE91,2,1.8
2003,NUTS,2010,DE91,2,2.3
2004,NUTS,2010,DE91,2,2.743
2005,NUTS,2010,DE91,2,3.098
2006,NUTS,2010,DE91,2,1.412
2007,NUTS,2010,DE91,2,0.091
2008,NUTS,2010,DE91,2,2.449
2009,NUTS,2010,DE91,2,0.924
2010,NUTS,2010,DE91,2,2.134
2011,NUTS,2010,DE91,2,4.561
2012,NUTS,2010,DE91,2,0.492
2000,NUTS,2010,DE911,3,11.164
2001,NUTS,2010,DE911,3,13.913
2002,NUTS,2010,DE911,3,7.576
2003,NUTS,2010,DE911,3,9.373
2004,NUTS,2010,DE911,3,12.894
2005,NUTS,2010,DE911,3,8.663
2006,NUTS,2010,DE911,3,6.809
2008,NUTS,2010,DE911,3,12.205
2009,NUTS,2010,DE911,3,6.097
2010,NUTS,2010,DE911,3,4.042
2011,NUTS,2010,DE911,3,14.345
2012,NUTS,2010,DE911,3,2.514
2012,NUTS,2010,DE912,3,1.671
2011,NUTS,2010,DE913,3,1.647
2000,NUTS,2010,DE914,3,1.47
2001,NUTS,2010,DE914,3,2.915
2003,NUTS,2010,DE914,3,0.978
2004,NUTS,2010,DE914,3,0.801
2011,NUTS,2010,DE914,3,3.707
2000,NUTS,2010,DE915,3,6.282
2001,NUTS,2010,DE915,3,7.536
2002,NUTS,2010,DE915,3,3.773
2003,NUTS,2010,DE915,3,4.529
2005,NUTS,2010,DE915,3,7.018
2006,NUTS,2010,DE915,3,0.649
2010,NUTS,2010,DE915,3,3.973
2011,NUTS,2010,DE915,3,3.872
2000,NUTS,2010,DE916,3,6.942
2008,NUTS,2010,DE916,3,6.753
2010,NUTS,2010,DE916,3,6.912
2011,NUTS,2010,DE916,3,6.293
2004,NUTS,2010,DE917,3,2.532
2005,NUTS,2010,DE917,3,3.351
2011,NUTS,2010,DE917,3,5.386
2005,NUTS,2010,DE918,3,2.233
2007,NUTS,2010,DE918,3,1.031
2010,NUTS,2010,DE918,3,1.779
2005,NUTS,2010,DE919,3,6.046
2001,NUTS,2010,DE91A,3,5.066
2002,NUTS,2010,DE91A,3,1.053
2000,NUTS,2010,DE91B,3,2.627
2003,NUTS,2010,DE91B,3,1.338
2004,NUTS,2010,DE91B,3,7.86
2006,NUTS,2010,DE91B,3,3.954
2010,NUTS,2010,DE91B,3,1.384
2011,NUTS,2010,DE91B,3,4.343
2000,NUTS,2010,DE92,2,2.425
2001,NUTS,2010,DE92,2,1.932
2002,NUTS,2010,DE92,2,2.958
2003,NUTS,2010,DE92,2,0.475
2004,NUTS,2010,DE92,2,1.693
2005,NUTS,2010,DE92,2,0.72
2006,NUTS,2010,DE92,2,1.188
2007,NUTS,2010,DE92,2,3.375
2008,NUTS,2010,DE92,2,2.898
2009,NUTS,2010,DE92,2,2.964
2010,NUTS,2010,DE92,2,1.41
2011,NUTS,2010,DE92,2,4.881
2012,NUTS,2010,DE92,2,2.419
2000,NUTS,2010,DE922,3,7.143
2004,NUTS,2010,DE922,3,2.328
2000,NUTS,2010,DE923,3,1.535
2001,NUTS,2010,DE923,3,6.148
2004,NUTS,2010,DE923,3,8.248
2005,NUTS,2010,DE923,3,5.048
2006,NUTS,2010,DE923,3,4.192
2007,NUTS,2010,DE923,3,16.703
2008,NUTS,2010,DE923,3,19.003
2009,NUTS,2010,DE923,3,6.394
2011,NUTS,2010,DE923,3,4.867
2012,NUTS,2010,DE923,3,3.275
2000,NUTS,2010,DE925,3,8.651
2001,NUTS,2010,DE925,3,2.833
2002,NUTS,2010,DE925,3,5.118
2005,NUTS,2010,DE925,3,0.857
2007,NUTS,2010,DE925,3,4.035
2009,NUTS,2010,DE925,3,0.593
2010,NUTS,2010,DE925,3,3.514
2011,NUTS,2010,DE925,3,0.707
2007,NUTS,2010,DE926,3,10.145
2010,NUTS,2010,DE926,3,3.374
2012,NUTS,2010,DE926,3,6.904
2002,NUTS,2010,DE927,3,3.959
2003,NUTS,2010,DE927,3,1.585
2000,NUTS,2010,DE928,3,4.048
2001,NUTS,2010,DE928,3,3.012
2004,NUTS,2010,DE928,3,1.985
2008,NUTS,2010,DE928,3,4.081
2000,NUTS,2010,DE929,3,0.242
2001,NUTS,2010,DE929,3,1.637
2002,NUTS,2010,DE929,3,3.921
2003,NUTS,2010,DE929,3,0.737
2004,NUTS,2010,DE929,3,1.331
2005,NUTS,2010,DE929,3,0.443
2006,NUTS,2010,DE929,3,1.684
2007,NUTS,2010,DE929,3,2.374
2008,NUTS,2010,DE929,3,2.283
2009,NUTS,2010,DE929,3,4.603
2010,NUTS,2010,DE929,3,1.566
2011,NUTS,2010,DE929,3,8.382
2012,NUTS,2010,DE929,3,3.671
2000,NUTS,2010,DE93,2,0.06
2001,NUTS,2010,DE93,2,1.393
2004,NUTS,2010,DE93,2,0.589
2005,NUTS,2010,DE93,2,0.44
2007,NUTS,2010,DE93,2,0.511
2008,NUTS,2010,DE93,2,1.517
2009,NUTS,2010,DE93,2,1.326
2010,NUTS,2010,DE93,2,0.59
2011,NUTS,2010,DE93,2,1.081
2012,NUTS,2010,DE93,2,0.84
2011,NUTS,2010,DE931,3,2.801
2004,NUTS,2010,DE932,3,4.842
2009,NUTS,2010,DE932,3,1.633
2010,NUTS,2010,DE932,3,4.97
2005,NUTS,2010,DE933,3,3.125
2007,NUTS,2010,DE933,3,2.76
2008,NUTS,2010,DE933,3,1.025
2009,NUTS,2010,DE933,3,1.349
2011,NUTS,2010,DE933,3,3.362
2007,NUTS,2010,DE935,3,1.137
2008,NUTS,2010,DE935,3,2.834
2009,NUTS,2010,DE935,3,5.665
2011,NUTS,2010,DE935,3,2.82
2001,NUTS,2010,DE936,3,9.043
2008,NUTS,2010,DE936,3,8.875
2012,NUTS,2010,DE936,3,11.189
2000,NUTS,2010,DE937,3,0.625
2001,NUTS,2010,DE937,3,2.041
2012,NUTS,2010,DE938,3,1.225
2001,NUTS,2010,DE939,3,5.217
2008,NUTS,2010,DE939,3,4.211
2009,NUTS,2010,DE939,3,2.946
2000,NUTS,2010,DE94,2,0.654
2002,NUTS,2010,DE94,2,0.483
2003,NUTS,2010,DE94,2,0.204
2004,NUTS,2010,DE94,2,0.608
2005,NUTS,2010,DE94,2,1.788
2006,NUTS,2010,DE94,2,0.606
2007,NUTS,2010,DE94,2,0.807
2008,NUTS,2010,DE94,2,0.548
2009,NUTS,2010,DE94,2,0.202
2010,NUTS,2010,DE94,2,0.133
2011,NUTS,2010,DE94,2,0.605
2012,NUTS,2010,DE94,2,0.448
2004,NUTS,2010,DE941,3,6.58
2005,NUTS,2010,DE943,3,14.205
2008,NUTS,2010,DE943,3,1.567
2009,NUTS,2010,DE943,3,3.12
2012,NUTS,2010,DE943,3,6.155
2000,NUTS,2010,DE944,3,8.083
2005,NUTS,2010,DE944,3,3.04
2006,NUTS,2010,DE944,3,3.052
