year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_avi
2008,NUTS,2010,DE9,1,48.9
2009,NUTS,2010,DE9,1,42.16
2010,NUTS,2010,DE9,1,40.68
2011,NUTS,2010,DE9,1,24.37
2012,NUTS,2010,DE9,1,36.44
1980,NUTS,2010,DE91,2,1.0
1981,NUTS,2010,DE91,2,1.5
1982,NUTS,2010,DE91,2,1.0
1985,NUTS,2010,DE91,2,2.5
1986,NUTS,2010,DE91,2,1.0
1987,NUTS,2010,DE91,2,3.67
1988,NUTS,2010,DE91,2,1.0
1989,NUTS,2010,DE91,2,0.75
1995,NUTS,2010,DE91,2,2.0
1997,NUTS,2010,DE91,2,5.5
1998,NUTS,2010,DE91,2,3.0
1999,NUTS,2010,DE91,2,3.6
2000,NUTS,2010,DE91,2,0.2
2001,NUTS,2010,DE91,2,4.0
2003,NUTS,2010,DE91,2,3.0
2004,NUTS,2010,DE91,2,1.0
2005,NUTS,2010,DE91,2,3.33
2006,NUTS,2010,DE91,2,2.25
2007,NUTS,2010,DE91,2,1.7
2008,NUTS,2010,DE91,2,2.5
2009,NUTS,2010,DE91,2,6.13
2010,NUTS,2010,DE91,2,4.07
2011,NUTS,2010,DE91,2,4.25
2012,NUTS,2010,DE91,2,3.63
1980,NUTS,2010,DE911,3,1.0
1982,NUTS,2010,DE911,3,0.5
1985,NUTS,2010,DE911,3,0.5
1986,NUTS,2010,DE911,3,1.0
1987,NUTS,2010,DE911,3,3.0
1989,NUTS,2010,DE911,3,0.75
1995,NUTS,2010,DE911,3,1.0
1997,NUTS,2010,DE911,3,3.17
1998,NUTS,2010,DE911,3,2.0
1999,NUTS,2010,DE911,3,1.35
2001,NUTS,2010,DE911,3,2.0
2006,NUTS,2010,DE911,3,1.0
2008,NUTS,2010,DE911,3,0.5
2009,NUTS,2010,DE911,3,3.73
2010,NUTS,2010,DE911,3,3.37
2011,NUTS,2010,DE911,3,3.25
2012,NUTS,2010,DE911,3,2.77
2010,NUTS,2010,DE913,3,0.17
2012,NUTS,2010,DE913,3,0.37
2000,NUTS,2010,DE914,3,0.2
2008,NUTS,2010,DE914,3,0.5
2009,NUTS,2010,DE914,3,0.2
1981,NUTS,2010,DE915,3,1.0
1985,NUTS,2010,DE915,3,1.0
1987,NUTS,2010,DE915,3,0.67
1988,NUTS,2010,DE915,3,1.0
1995,NUTS,2010,DE915,3,1.0
1997,NUTS,2010,DE915,3,2.0
1998,NUTS,2010,DE915,3,1.0
2001,NUTS,2010,DE915,3,0.33
2003,NUTS,2010,DE915,3,1.0
2004,NUTS,2010,DE915,3,1.0
2005,NUTS,2010,DE915,3,1.33
2006,NUTS,2010,DE915,3,0.25
2007,NUTS,2010,DE915,3,0.2
2008,NUTS,2010,DE915,3,1.5
2009,NUTS,2010,DE915,3,1.0
2011,NUTS,2010,DE915,3,0.75
1981,NUTS,2010,DE916,3,0.25
2003,NUTS,2010,DE916,3,1.5
2007,NUTS,2010,DE916,3,0.5
2001,NUTS,2010,DE917,3,0.33
2005,NUTS,2010,DE917,3,1.0
2010,NUTS,2010,DE917,3,0.2
1981,NUTS,2010,DE919,3,0.25
1985,NUTS,2010,DE919,3,1.0
1997,NUTS,2010,DE91A,3,0.33
1999,NUTS,2010,DE91A,3,0.25
2005,NUTS,2010,DE91A,3,1.0
2006,NUTS,2010,DE91A,3,1.0
2007,NUTS,2010,DE91A,3,1.0
2009,NUTS,2010,DE91A,3,1.0
2010,NUTS,2010,DE91A,3,0.33
1982,NUTS,2010,DE91B,3,0.5
1999,NUTS,2010,DE91B,3,2.0
2001,NUTS,2010,DE91B,3,1.33
2003,NUTS,2010,DE91B,3,0.5
2009,NUTS,2010,DE91B,3,0.2
2011,NUTS,2010,DE91B,3,0.25
2012,NUTS,2010,DE91B,3,0.5
1980,NUTS,2010,DE92,2,0.5
1983,NUTS,2010,DE92,2,1.33
1984,NUTS,2010,DE92,2,1.08
1985,NUTS,2010,DE92,2,2.17
1987,NUTS,2010,DE92,2,2.33
1988,NUTS,2010,DE92,2,4.83
1989,NUTS,2010,DE92,2,1.75
1990,NUTS,2010,DE92,2,2.0
1991,NUTS,2010,DE92,2,7.0
1992,NUTS,2010,DE92,2,3.92
1993,NUTS,2010,DE92,2,1.5
1995,NUTS,2010,DE92,2,2.0
1996,NUTS,2010,DE92,2,2.61
1997,NUTS,2010,DE92,2,1.0
1998,NUTS,2010,DE92,2,1.12
1999,NUTS,2010,DE92,2,0.9
2000,NUTS,2010,DE92,2,1.5
2001,NUTS,2010,DE92,2,0.75
2002,NUTS,2010,DE92,2,3.0
2003,NUTS,2010,DE92,2,2.73
2004,NUTS,2010,DE92,2,5.82
2005,NUTS,2010,DE92,2,2.28
2006,NUTS,2010,DE92,2,1.83
2007,NUTS,2010,DE92,2,3.75
2008,NUTS,2010,DE92,2,4.08
2009,NUTS,2010,DE92,2,8.23
2010,NUTS,2010,DE92,2,5.44
2011,NUTS,2010,DE92,2,0.95
2012,NUTS,2010,DE92,2,6.32
1983,NUTS,2010,DE922,3,1.33
1984,NUTS,2010,DE922,3,1.08
1985,NUTS,2010,DE922,3,2.17
1987,NUTS,2010,DE922,3,2.33
1988,NUTS,2010,DE922,3,4.5
1989,NUTS,2010,DE922,3,1.75
1990,NUTS,2010,DE922,3,1.0
1991,NUTS,2010,DE922,3,6.0
1992,NUTS,2010,DE922,3,3.92
1993,NUTS,2010,DE922,3,0.5
1995,NUTS,2010,DE922,3,1.0
1996,NUTS,2010,DE922,3,1.28
1998,NUTS,2010,DE922,3,1.12
1999,NUTS,2010,DE922,3,0.5
2000,NUTS,2010,DE922,3,1.5
2001,NUTS,2010,DE922,3,0.75
2002,NUTS,2010,DE922,3,2.17
2003,NUTS,2010,DE922,3,2.73
2004,NUTS,2010,DE922,3,5.48
2005,NUTS,2010,DE922,3,2.28
2006,NUTS,2010,DE922,3,1.83
2007,NUTS,2010,DE922,3,3.75
2008,NUTS,2010,DE922,3,3.75
2009,NUTS,2010,DE922,3,6.23
2010,NUTS,2010,DE922,3,3.2
2011,NUTS,2010,DE922,3,0.95
2012,NUTS,2010,DE922,3,3.92
1999,NUTS,2010,DE925,3,0.2
2008,NUTS,2010,DE925,3,0.33
2009,NUTS,2010,DE925,3,2.0
2012,NUTS,2010,DE925,3,0.11
1990,NUTS,2010,DE926,3,1.0
1993,NUTS,2010,DE926,3,1.0
2004,NUTS,2010,DE927,3,0.33
1995,NUTS,2010,DE928,3,1.0
2010,NUTS,2010,DE928,3,1.0
1980,NUTS,2010,DE929,3,0.5
1988,NUTS,2010,DE929,3,0.33
1991,NUTS,2010,DE929,3,1.0
1996,NUTS,2010,DE929,3,1.33
1997,NUTS,2010,DE929,3,1.0
1999,NUTS,2010,DE929,3,0.2
2002,NUTS,2010,DE929,3,0.83
2010,NUTS,2010,DE929,3,1.24
2012,NUTS,2010,DE929,3,2.28
1980,NUTS,2010,DE93,2,4.0
1984,NUTS,2010,DE93,2,0.78
1985,NUTS,2010,DE93,2,1.5
1986,NUTS,2010,DE93,2,2.08
1987,NUTS,2010,DE93,2,3.5
1989,NUTS,2010,DE93,2,2.69
1990,NUTS,2010,DE93,2,1.0
1991,NUTS,2010,DE93,2,8.17
1992,NUTS,2010,DE93,2,3.67
1993,NUTS,2010,DE93,2,6.4
1994,NUTS,2010,DE93,2,1.67
1995,NUTS,2010,DE93,2,8.67
1996,NUTS,2010,DE93,2,8.83
1997,NUTS,2010,DE93,2,6.17
1998,NUTS,2010,DE93,2,5.53
1999,NUTS,2010,DE93,2,9.47
2000,NUTS,2010,DE93,2,14.25
2001,NUTS,2010,DE93,2,8.83
2002,NUTS,2010,DE93,2,6.58
2003,NUTS,2010,DE93,2,20.48
2004,NUTS,2010,DE93,2,24.77
2005,NUTS,2010,DE93,2,16.52
2006,NUTS,2010,DE93,2,21.75
2007,NUTS,2010,DE93,2,32.85
2008,NUTS,2010,DE93,2,38.47
2009,NUTS,2010,DE93,2,22.57
2010,NUTS,2010,DE93,2,27.22
2011,NUTS,2010,DE93,2,17.97
2012,NUTS,2010,DE93,2,24.16
1986,NUTS,2010,DE931,3,0.25
2004,NUTS,2010,DE931,3,0.33
2010,NUTS,2010,DE931,3,1.0
1996,NUTS,2010,DE932,3,0.33
1999,NUTS,2010,DE932,3,0.25
2004,NUTS,2010,DE932,3,0.5
2005,NUTS,2010,DE932,3,0.25
2012,NUTS,2010,DE932,3,0.5
1987,NUTS,2010,DE933,3,1.5
1991,NUTS,2010,DE933,3,0.83
1992,NUTS,2010,DE933,3,0.5
1993,NUTS,2010,DE933,3,0.75
1995,NUTS,2010,DE933,3,0.83
1996,NUTS,2010,DE933,3,1.83
1997,NUTS,2010,DE933,3,1.5
1998,NUTS,2010,DE933,3,3.12
1999,NUTS,2010,DE933,3,1.7
2000,NUTS,2010,DE933,3,2.17
2001,NUTS,2010,DE933,3,1.5
2002,NUTS,2010,DE933,3,3.0
2003,NUTS,2010,DE933,3,3.33
2004,NUTS,2010,DE933,3,4.75
2005,NUTS,2010,DE933,3,3.67
2006,NUTS,2010,DE933,3,2.42
2007,NUTS,2010,DE933,3,5.28
2008,NUTS,2010,DE933,3,4.0
2009,NUTS,2010,DE933,3,6.37
2010,NUTS,2010,DE933,3,8.48
2011,NUTS,2010,DE933,3,6.25
2012,NUTS,2010,DE933,3,7.37
2007,NUTS,2010,DE935,3,2.0
2008,NUTS,2010,DE935,3,1.0
2012,NUTS,2010,DE935,3,1.17
1987,NUTS,2010,DE936,3,1.0
1989,NUTS,2010,DE936,3,0.25
1990,NUTS,2010,DE936,3,1.0
1991,NUTS,2010,DE936,3,2.5
1992,NUTS,2010,DE936,3,1.33
1993,NUTS,2010,DE936,3,1.0
1996,NUTS,2010,DE936,3,0.44
1997,NUTS,2010,DE936,3,1.17
1999,NUTS,2010,DE936,3,0.67
2001,NUTS,2010,DE936,3,0.5
2002,NUTS,2010,DE936,3,0.33
2003,NUTS,2010,DE936,3,0.33
2004,NUTS,2010,DE936,3,1.17
2005,NUTS,2010,DE936,3,1.08
2006,NUTS,2010,DE936,3,0.83
2007,NUTS,2010,DE936,3,0.5
2008,NUTS,2010,DE936,3,1.79
2009,NUTS,2010,DE936,3,2.33
2010,NUTS,2010,DE936,3,0.7
2011,NUTS,2010,DE936,3,0.5
2012,NUTS,2010,DE936,3,1.33
1985,NUTS,2010,DE937,3,0.5
1986,NUTS,2010,DE937,3,0.33
1993,NUTS,2010,DE937,3,0.33
1997,NUTS,2010,DE937,3,0.5
2003,NUTS,2010,DE937,3,1.4
2005,NUTS,2010,DE937,3,0.33
2006,NUTS,2010,DE937,3,1.5
2007,NUTS,2010,DE937,3,3.5
2008,NUTS,2010,DE937,3,0.89
2009,NUTS,2010,DE937,3,0.7
2010,NUTS,2010,DE937,3,1.67
2011,NUTS,2010,DE937,3,0.2
2012,NUTS,2010,DE937,3,1.72
1995,NUTS,2010,DE938,3,1.0
2004,NUTS,2010,DE938,3,0.58
2006,NUTS,2010,DE938,3,0.25
2007,NUTS,2010,DE938,3,0.25
2008,NUTS,2010,DE938,3,0.5
2010,NUTS,2010,DE938,3,0.4
1980,NUTS,2010,DE939,3,4.0
1985,NUTS,2010,DE939,3,0.5
1986,NUTS,2010,DE939,3,1.5
1987,NUTS,2010,DE939,3,0.5
1989,NUTS,2010,DE939,3,1.44
1991,NUTS,2010,DE939,3,4.33
1992,NUTS,2010,DE939,3,1.33
1993,NUTS,2010,DE939,3,4.32
1994,NUTS,2010,DE939,3,1.67
1995,NUTS,2010,DE939,3,6.83
1996,NUTS,2010,DE939,3,6.0
1997,NUTS,2010,DE939,3,2.0
1998,NUTS,2010,DE939,3,2.25
1999,NUTS,2010,DE939,3,6.65
2000,NUTS,2010,DE939,3,10.58
2001,NUTS,2010,DE939,3,6.5
2002,NUTS,2010,DE939,3,3.25
2003,NUTS,2010,DE939,3,14.42
2004,NUTS,2010,DE939,3,15.73
2005,NUTS,2010,DE939,3,8.93
2006,NUTS,2010,DE939,3,14.5
2007,NUTS,2010,DE939,3,20.57
2008,NUTS,2010,DE939,3,27.46
2009,NUTS,2010,DE939,3,11.5
2010,NUTS,2010,DE939,3,13.97
2011,NUTS,2010,DE939,3,10.35
2012,NUTS,2010,DE939,3,9.65
1984,NUTS,2010,DE93A,3,0.2
1984,NUTS,2010,DE93B,3,0.58
1985,NUTS,2010,DE93B,3,0.5
1987,NUTS,2010,DE93B,3,0.5
1989,NUTS,2010,DE93B,3,1.0
1991,NUTS,2010,DE93B,3,0.5
1992,NUTS,2010,DE93B,3,0.5
1996,NUTS,2010,DE93B,3,0.22
1997,NUTS,2010,DE93B,3,1.0
1998,NUTS,2010,DE93B,3,0.17
1999,NUTS,2010,DE93B,3,0.2
2000,NUTS,2010,DE93B,3,1.5
2001,NUTS,2010,DE93B,3,0.33
2003,NUTS,2010,DE93B,3,1.0
2004,NUTS,2010,DE93B,3,1.7
2005,NUTS,2010,DE93B,3,2.25
2006,NUTS,2010,DE93B,3,2.25
2007,NUTS,2010,DE93B,3,0.75
2008,NUTS,2010,DE93B,3,2.83
2009,NUTS,2010,DE93B,3,1.67
2010,NUTS,2010,DE93B,3,1.0
2011,NUTS,2010,DE93B,3,0.67
2012,NUTS,2010,DE93B,3,2.42
1982,NUTS,2010,DE94,2,0.75
1983,NUTS,2010,DE94,2,1.0
1984,NUTS,2010,DE94,2,0.25
1985,NUTS,2010,DE94,2,2.17
1986,NUTS,2010,DE94,2,3.5
1987,NUTS,2010,DE94,2,1.5
1988,NUTS,2010,DE94,2,1.5
1989,NUTS,2010,DE94,2,2.5
1990,NUTS,2010,DE94,2,1.5
1991,NUTS,2010,DE94,2,1.1
1992,NUTS,2010,DE94,2,0.33
1995,NUTS,2010,DE94,2,2.0
1996,NUTS,2010,DE94,2,1.0
1997,NUTS,2010,DE94,2,0.5
1998,NUTS,2010,DE94,2,2.88
1999,NUTS,2010,DE94,2,1.75
2000,NUTS,2010,DE94,2,3.33
2001,NUTS,2010,DE94,2,1.03
2002,NUTS,2010,DE94,2,3.33
2003,NUTS,2010,DE94,2,7.07
2004,NUTS,2010,DE94,2,3.92
2005,NUTS,2010,DE94,2,4.5
2006,NUTS,2010,DE94,2,5.75
2007,NUTS,2010,DE94,2,5.83
2008,NUTS,2010,DE94,2,3.84
2009,NUTS,2010,DE94,2,5.23
2010,NUTS,2010,DE94,2,3.95
2011,NUTS,2010,DE94,2,1.2
2012,NUTS,2010,DE94,2,2.33
1982,NUTS,2010,DE941,3,0.5
1985,NUTS,2010,DE941,3,1.5
1986,NUTS,2010,DE941,3,1.67
1987,NUTS,2010,DE941,3,1.5
1988,NUTS,2010,DE941,3,0.5
1989,NUTS,2010,DE941,3,1.08
1990,NUTS,2010,DE941,3,1.5
1991,NUTS,2010,DE941,3,0.5
1995,NUTS,2010,DE941,3,0.5
1997,NUTS,2010,DE941,3,0.5
2003,NUTS,2010,DE941,3,0.33
2004,NUTS,2010,DE941,3,1.17
2005,NUTS,2010,DE941,3,0.25
2006,NUTS,2010,DE941,3,0.25
2007,NUTS,2010,DE941,3,1.33
2008,NUTS,2010,DE941,3,0.34
2010,NUTS,2010,DE941,3,0.75
1991,NUTS,2010,DE943,3,0.2
1998,NUTS,2010,DE943,3,1.13
2005,NUTS,2010,DE943,3,0.5
2006,NUTS,2010,DE943,3,1.0
2007,NUTS,2010,DE943,3,1.5
2008,NUTS,2010,DE943,3,1.25
2009,NUTS,2010,DE943,3,1.67
2010,NUTS,2010,DE943,3,0.5
2011,NUTS,2010,DE943,3,0.5
2012,NUTS,2010,DE943,3,0.33
2005,NUTS,2010,DE944,3,1.0
2006,NUTS,2010,DE944,3,1.0
2009,NUTS,2010,DE945,3,0.33
2003,NUTS,2010,DE946,3,0.5
2004,NUTS,2010,DE946,3,0.58
2006,NUTS,2010,DE946,3,0.25
2007,NUTS,2010,DE946,3,0.33
2010,NUTS,2010,DE946,3,0.33
1995,NUTS,2010,DE947,3,1.0
1999,NUTS,2010,DE947,3,1.0
2000,NUTS,2010,DE947,3,2.0
2002,NUTS,2010,DE947,3,3.0
2003,NUTS,2010,DE947,3,2.0
2004,NUTS,2010,DE947,3,1.0
2009,NUTS,2010,DE947,3,0.33
2003,NUTS,2010,DE948,3,3.33
2006,NUTS,2010,DE948,3,1.0
2002,NUTS,2010,DE949,3,0.33
2012,NUTS,2010,DE949,3,0.25
2004,NUTS,2010,DE94A,3,0.33
2006,NUTS,2010,DE94A,3,0.25
2008,NUTS,2010,DE94A,3,0.25
2009,NUTS,2010,DE94A,3,0.67
2005,NUTS,2010,DE94C,3,0.25
1982,NUTS,2010,DE94D,3,0.25
1983,NUTS,2010,DE94D,3,1.0
1984,NUTS,2010,DE94D,3,0.25
1985,NUTS,2010,DE94D,3,0.67
1986,NUTS,2010,DE94D,3,0.83
1988,NUTS,2010,DE94D,3,1.0
1989,NUTS,2010,DE94D,3,1.42
1991,NUTS,2010,DE94D,3,0.4
1996,NUTS,2010,DE94D,3,1.0
1998,NUTS,2010,DE94D,3,1.75
1999,NUTS,2010,DE94D,3,0.5
2000,NUTS,2010,DE94D,3,0.83
2001,NUTS,2010,DE94D,3,0.53
2003,NUTS,2010,DE94D,3,0.9
2004,NUTS,2010,DE94D,3,0.83
2005,NUTS,2010,DE94D,3,2.5
2006,NUTS,2010,DE94D,3,1.5
2007,NUTS,2010,DE94D,3,2.67
2008,NUTS,2010,DE94D,3,0.75
2009,NUTS,2010,DE94D,3,1.73
2010,NUTS,2010,DE94D,3,1.37
2011,NUTS,2010,DE94D,3,0.7
2012,NUTS,2010,DE94D,3,1.75
2008,NUTS,2010,DE94F,3,1.0
2010,NUTS,2010,DE94F,3,0.5
1986,NUTS,2010,DE94G,3,1.0
1992,NUTS,2010,DE94G,3,0.33
1995,NUTS,2010,DE94G,3,0.5
1999,NUTS,2010,DE94G,3,0.25
2000,NUTS,2010,DE94G,3,0.5
2001,NUTS,2010,DE94G,3,0.5
2006,NUTS,2010,DE94G,3,0.5
2008,NUTS,2010,DE94G,3,0.25
2009,NUTS,2010,DE94G,3,0.5
2010,NUTS,2010,DE94G,3,0.5
1979,NUTS,2010,DEA,1,0.5
1980,NUTS,2010,DEA,1,0.5
1981,NUTS,2010,DEA,1,1.67
1982,NUTS,2010,DEA,1,1.0
1983,NUTS,2010,DEA,1,1.0
1984,NUTS,2010,DEA,1,1.8
1985,NUTS,2010,DEA,1,3.0
1986,NUTS,2010,DEA,1,3.0
1987,NUTS,2010,DEA,1,4.0
1988,NUTS,2010,DEA,1,3.0
1989,NUTS,2010,DEA,1,4.25
1990,NUTS,2010,DEA,1,5.5
1991,NUTS,2010,DEA,1,4.14
1992,NUTS,2010,DEA,1,5.42
1993,NUTS,2010,DEA,1,4.5
1994,NUTS,2010,DEA,1,4.0
1995,NUTS,2010,DEA,1,3.0
1996,NUTS,2010,DEA,1,3.0
1997,NUTS,2010,DEA,1,8.13
1998,NUTS,2010,DEA,1,3.33
1999,NUTS,2010,DEA,1,2.2
2000,NUTS,2010,DEA,1,12.0
2001,NUTS,2010,DEA,1,8.42
2002,NUTS,2010,DEA,1,11.33
2003,NUTS,2010,DEA,1,11.75
2004,NUTS,2010,DEA,1,12.29
2005,NUTS,2010,DEA,1,5.17
2006,NUTS,2010,DEA,1,9.72
2007,NUTS,2010,DEA,1,5.95
2008,NUTS,2010,DEA,1,7.17
2009,NUTS,2010,DEA,1,6.75
2010,NUTS,2010,DEA,1,6.64
2011,NUTS,2010,DEA,1,8.17
2012,NUTS,2010,DEA,1,5.4
1979,NUTS,2010,DEA1,2,0.5
1981,NUTS,2010,DEA1,2,1.0
1983,NUTS,2010,DEA1,2,0.33
1984,NUTS,2010,DEA1,2,1.13
1985,NUTS,2010,DEA1,2,2.0
1986,NUTS,2010,DEA1,2,2.67
1987,NUTS,2010,DEA1,2,1.0
1988,NUTS,2010,DEA1,2,2.0
1989,NUTS,2010,DEA1,2,1.92
1991,NUTS,2010,DEA1,2,0.67
1992,NUTS,2010,DEA1,2,2.0
1993,NUTS,2010,DEA1,2,3.33
1994,NUTS,2010,DEA1,2,2.0
1995,NUTS,2010,DEA1,2,0.5
1997,NUTS,2010,DEA1,2,3.0
1998,NUTS,2010,DEA1,2,1.5
1999,NUTS,2010,DEA1,2,0.6
2000,NUTS,2010,DEA1,2,1.6
2002,NUTS,2010,DEA1,2,1.75
2003,NUTS,2010,DEA1,2,1.0
2004,NUTS,2010,DEA1,2,4.59
2005,NUTS,2010,DEA1,2,0.67
2006,NUTS,2010,DEA1,2,6.07
2007,NUTS,2010,DEA1,2,1.33
2008,NUTS,2010,DEA1,2,2.0
2009,NUTS,2010,DEA1,2,1.0
2010,NUTS,2010,DEA1,2,2.5
2012,NUTS,2010,DEA1,2,0.4
1984,NUTS,2010,DEA11,3,0.4
1986,NUTS,2010,DEA11,3,0.75
1989,NUTS,2010,DEA11,3,1.0
1993,NUTS,2010,DEA11,3,1.0
1994,NUTS,2010,DEA11,3,1.5
2003,NUTS,2010,DEA11,3,1.0
2004,NUTS,2010,DEA11,3,1.72
2005,NUTS,2010,DEA11,3,0.33
2006,NUTS,2010,DEA11,3,0.5
2007,NUTS,2010,DEA11,3,0.33
2009,NUTS,2010,DEA11,3,1.0
2010,NUTS,2010,DEA11,3,1.0
1993,NUTS,2010,DEA12,3,1.0
2010,NUTS,2010,DEA12,3,0.5
1981,NUTS,2010,DEA13,3,0.33
1998,NUTS,2010,DEA13,3,0.17
2004,NUTS,2010,DEA13,3,0.33
2006,NUTS,2010,DEA13,3,2.0
1997,NUTS,2010,DEA15,3,1.0
1998,NUTS,2010,DEA15,3,1.0
2004,NUTS,2010,DEA15,3,0.2
2006,NUTS,2010,DEA15,3,0.4
1992,NUTS,2010,DEA16,3,2.0
2004,NUTS,2010,DEA16,3,0.5
1991,NUTS,2010,DEA17,3,0.33
1993,NUTS,2010,DEA17,3,0.67
1999,NUTS,2010,DEA17,3,0.4
2004,NUTS,2010,DEA17,3,0.5
1998,NUTS,2010,DEA18,3,0.17
2008,NUTS,2010,DEA18,3,1.0
2002,NUTS,2010,DEA19,3,0.5
1997,NUTS,2010,DEA1A,3,1.0
1998,NUTS,2010,DEA1A,3,0.17
2012,NUTS,2010,DEA1A,3,0.2
2006,NUTS,2010,DEA1B,3,1.0
1984,NUTS,2010,DEA1C,3,0.2
1985,NUTS,2010,DEA1C,3,2.0
1987,NUTS,2010,DEA1C,3,1.0
1988,NUTS,2010,DEA1C,3,1.0
1989,NUTS,2010,DEA1C,3,0.25
1994,NUTS,2010,DEA1C,3,0.5
1997,NUTS,2010,DEA1C,3,1.0
2000,NUTS,2010,DEA1C,3,1.0
2002,NUTS,2010,DEA1C,3,1.0
2006,NUTS,2010,DEA1C,3,1.5
2007,NUTS,2010,DEA1C,3,0.5
2012,NUTS,2010,DEA1C,3,0.2
1983,NUTS,2010,DEA1D,3,0.33
1984,NUTS,2010,DEA1D,3,0.53
1986,NUTS,2010,DEA1D,3,0.25
1988,NUTS,2010,DEA1D,3,1.0
2000,NUTS,2010,DEA1D,3,0.6
2002,NUTS,2010,DEA1D,3,0.25
2004,NUTS,2010,DEA1D,3,0.83
2005,NUTS,2010,DEA1D,3,0.33
2006,NUTS,2010,DEA1D,3,0.67
2010,NUTS,2010,DEA1D,3,0.5
1979,NUTS,2010,DEA1E,3,0.5
1981,NUTS,2010,DEA1E,3,0.33
1986,NUTS,2010,DEA1E,3,0.5
1981,NUTS,2010,DEA1F,3,0.33
1986,NUTS,2010,DEA1F,3,1.17
1989,NUTS,2010,DEA1F,3,0.67
1991,NUTS,2010,DEA1F,3,0.33
1993,NUTS,2010,DEA1F,3,0.67
1995,NUTS,2010,DEA1F,3,0.5
1999,NUTS,2010,DEA1F,3,0.2
2004,NUTS,2010,DEA1F,3,0.5
2007,NUTS,2010,DEA1F,3,0.5
2008,NUTS,2010,DEA1F,3,1.0
2010,NUTS,2010,DEA1F,3,0.5
1980,NUTS,2010,DEA2,2,0.5
1981,NUTS,2010,DEA2,2,0.67
1983,NUTS,2010,DEA2,2,0.67
1984,NUTS,2010,DEA2,2,0.67
1985,NUTS,2010,DEA2,2,1.0
1987,NUTS,2010,DEA2,2,1.0
1989,NUTS,2010,DEA2,2,1.0
1990,NUTS,2010,DEA2,2,1.5
1991,NUTS,2010,DEA2,2,1.0
1992,NUTS,2010,DEA2,2,2.42
1993,NUTS,2010,DEA2,2,0.5
1994,NUTS,2010,DEA2,2,2.0
1995,NUTS,2010,DEA2,2,1.0
1996,NUTS,2010,DEA2,2,1.0
1997,NUTS,2010,DEA2,2,2.8
1998,NUTS,2010,DEA2,2,0.33
2000,NUTS,2010,DEA2,2,4.4
2001,NUTS,2010,DEA2,2,3.0
2002,NUTS,2010,DEA2,2,2.75
2003,NUTS,2010,DEA2,2,0.5
2004,NUTS,2010,DEA2,2,4.37
2005,NUTS,2010,DEA2,2,2.33
2006,NUTS,2010,DEA2,2,0.65
2007,NUTS,2010,DEA2,2,2.87
2008,NUTS,2010,DEA2,2,0.5
2009,NUTS,2010,DEA2,2,3.0
2010,NUTS,2010,DEA2,2,0.5
2011,NUTS,2010,DEA2,2,2.5
2012,NUTS,2010,DEA2,2,2.0
1987,NUTS,2010,DEA22,3,1.0
1994,NUTS,2010,DEA22,3,0.33
2001,NUTS,2010,DEA22,3,1.0
2007,NUTS,2010,DEA22,3,0.17
2011,NUTS,2010,DEA22,3,2.0
1980,NUTS,2010,DEA23,3,0.5
1981,NUTS,2010,DEA23,3,0.67
1983,NUTS,2010,DEA23,3,0.33
1997,NUTS,2010,DEA23,3,0.5
2000,NUTS,2010,DEA23,3,1.2
2001,NUTS,2010,DEA23,3,1.0
2005,NUTS,2010,DEA23,3,0.83
2006,NUTS,2010,DEA23,3,0.25
2007,NUTS,2010,DEA23,3,0.37
2009,NUTS,2010,DEA23,3,1.0
2012,NUTS,2010,DEA23,3,1.2
1983,NUTS,2010,DEA24,3,0.33
1984,NUTS,2010,DEA24,3,0.67
1985,NUTS,2010,DEA24,3,0.5
1991,NUTS,2010,DEA24,3,0.5
2000,NUTS,2010,DEA24,3,0.2
2007,NUTS,2010,DEA24,3,0.17
2012,NUTS,2010,DEA24,3,0.2
1994,NUTS,2010,DEA26,3,0.67
2000,NUTS,2010,DEA26,3,0.67
1997,NUTS,2010,DEA27,3,0.5
2002,NUTS,2010,DEA27,3,0.5
2004,NUTS,2010,DEA27,3,3.67
1992,NUTS,2010,DEA28,3,1.0
1997,NUTS,2010,DEA28,3,0.8
2002,NUTS,2010,DEA28,3,0.5
2004,NUTS,2010,DEA28,3,0.25
2007,NUTS,2010,DEA28,3,1.0
1997,NUTS,2010,DEA29,3,1.0
2001,NUTS,2010,DEA29,3,1.0
2002,NUTS,2010,DEA29,3,1.0
1998,NUTS,2010,DEA2A,3,0.17
2005,NUTS,2010,DEA2A,3,1.25
1985,NUTS,2010,DEA2B,3,0.5
1989,NUTS,2010,DEA2B,3,1.0
1991,NUTS,2010,DEA2B,3,0.5
2002,NUTS,2010,DEA2B,3,0.5
2005,NUTS,2010,DEA2B,3,0.25
2008,NUTS,2010,DEA2B,3,0.5
2009,NUTS,2010,DEA2B,3,1.0
2010,NUTS,2010,DEA2B,3,0.5
1990,NUTS,2010,DEA2C,3,1.0
1995,NUTS,2010,DEA2C,3,1.0
2000,NUTS,2010,DEA2C,3,1.0
2002,NUTS,2010,DEA2C,3,0.25
2004,NUTS,2010,DEA2C,3,0.45
2006,NUTS,2010,DEA2C,3,0.4
2007,NUTS,2010,DEA2C,3,0.17
2009,NUTS,2010,DEA2C,3,1.0
2012,NUTS,2010,DEA2C,3,0.2
1990,NUTS,2010,DEA2D,3,0.5
1992,NUTS,2010,DEA2D,3,1.42
