year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_eur_bes
2020,NUTS,2010,IS,0,319.536
1981,NUTS,2010,IS0,1,1.918
1983,NUTS,2010,IS0,1,3.571
1985,NUTS,2010,IS0,1,4.349
1987,NUTS,2010,IS0,1,5.736
1989,NUTS,2010,IS0,1,9.717
1990,NUTS,2010,IS0,1,9.463
1991,NUTS,2010,IS0,1,13.773
1992,NUTS,2010,IS0,1,15.63
1993,NUTS,2010,IS0,1,21.584
1994,NUTS,2010,IS0,1,22.64
1995,NUTS,2010,IS0,1,26.171
1997,NUTS,2010,IS0,1,48.707
1998,NUTS,2010,IS0,1,54.075
1999,NUTS,2010,IS0,1,87.805
2000,NUTS,2010,IS0,1,141.72
2001,NUTS,2010,IS0,1,153.434
2002,NUTS,2010,IS0,1,159.933
2003,NUTS,2010,IS0,1,141.685
2005,NUTS,2010,IS0,1,187.295
2006,NUTS,2010,IS0,1,211.954
2007,NUTS,2010,IS0,1,218.744
2008,NUTS,2010,IS0,1,148.599
2009,NUTS,2010,IS0,1,123.102
2010,NUTS,2010,IS0,1,131.924
2011,NUTS,2010,IS0,1,139.656
2013,NUTS,2010,IS0,1,114.664
2014,NUTS,2010,IS0,1,159.299
2015,NUTS,2010,IS0,1,227.375
2016,NUTS,2010,IS0,1,255.622
2017,NUTS,2010,IS0,1,293.815
2018,NUTS,2010,IS0,1,286.207
2019,NUTS,2010,IS0,1,354.458
2020,NUTS,2010,IS0,1,319.536
1981,NUTS,2010,IS00,2,1.918
1983,NUTS,2010,IS00,2,3.571
1985,NUTS,2010,IS00,2,4.349
1987,NUTS,2010,IS00,2,5.736
1989,NUTS,2010,IS00,2,9.717
1990,NUTS,2010,IS00,2,9.463
1991,NUTS,2010,IS00,2,13.773
1992,NUTS,2010,IS00,2,15.63
1993,NUTS,2010,IS00,2,21.584
1994,NUTS,2010,IS00,2,22.64
1995,NUTS,2010,IS00,2,26.171
1997,NUTS,2010,IS00,2,48.707
1998,NUTS,2010,IS00,2,54.075
1999,NUTS,2010,IS00,2,87.805
2000,NUTS,2010,IS00,2,141.72
2001,NUTS,2010,IS00,2,153.434
2002,NUTS,2010,IS00,2,159.933
2003,NUTS,2010,IS00,2,141.685
2005,NUTS,2010,IS00,2,187.295
2006,NUTS,2010,IS00,2,211.954
2007,NUTS,2010,IS00,2,218.744
2008,NUTS,2010,IS00,2,148.599
2009,NUTS,2010,IS00,2,123.102
2010,NUTS,2010,IS00,2,131.924
2011,NUTS,2010,IS00,2,139.656
2013,NUTS,2010,IS00,2,114.664
2014,NUTS,2010,IS00,2,159.299
2015,NUTS,2010,IS00,2,227.375
2016,NUTS,2010,IS00,2,255.622
2017,NUTS,2010,IS00,2,293.815
2018,NUTS,2010,IS00,2,286.207
2019,NUTS,2010,IS00,2,354.458
2020,NUTS,2010,IS00,2,319.536
1981,NUTS,2010,IT,0,1809.749
1982,NUTS,2010,IT,0,2107.752
1983,NUTS,2010,IT,0,2548.953
1984,NUTS,2010,IT,0,2988.604
1985,NUTS,2010,IT,0,3591.91
1986,NUTS,2010,IT,0,4067.126
1987,NUTS,2010,IT,0,4474.861
1988,NUTS,2010,IT,0,4995.151
1989,NUTS,2010,IT,0,5758.723
1990,NUTS,2010,IT,0,6514.377
1991,NUTS,2010,IT,0,6427.103
1992,NUTS,2010,IT,0,6281.311
1993,NUTS,2010,IT,0,5132.737
1994,NUTS,2010,IT,0,4807.412
1995,NUTS,2010,IT,0,4479.02
1996,NUTS,2010,IT,0,5230.819
1997,NUTS,2010,IT,0,5396.026
1998,NUTS,2010,IT,0,5511.855
1999,NUTS,2010,IT,0,5684.0
2000,NUTS,2010,IT,0,6239.0
2001,NUTS,2010,IT,0,6660.9
2002,NUTS,2010,IT,0,7056.5
2003,NUTS,2010,IT,0,6979.0
2004,NUTS,2010,IT,0,7293.0
2005,NUTS,2010,IT,0,7855.8
2006,NUTS,2010,IT,0,8210.3
2007,NUTS,2010,IT,0,9454.7
2008,NUTS,2010,IT,0,10173.3
2009,NUTS,2010,IT,0,10238.1
2010,NUTS,2010,IT,0,10579.2
2011,NUTS,2010,IT,0,10825.3
2012,NUTS,2010,IT,0,11107.2
2013,NUTS,2010,IT,0,11480.4
2014,NUTS,2010,IT,0,12343.773
2015,NUTS,2010,IT,0,12886.4
2016,NUTS,2010,IT,0,14088.196
2017,NUTS,2010,IT,0,14840.071
2018,NUTS,2010,IT,0,15934.029
2019,NUTS,2010,IT,0,16589.218
2020,NUTS,2010,IT,0,15445.885
1991,NUTS,2010,ITC,1,4288.457
1992,NUTS,2010,ITC,1,4121.881
1993,NUTS,2010,ITC,1,3305.658
1994,NUTS,2010,ITC,1,2966.178
1995,NUTS,2010,ITC,1,2752.932
1996,NUTS,2010,ITC,1,3116.833
1997,NUTS,2010,ITC,1,3253.513
1998,NUTS,2010,ITC,1,3312.911
1999,NUTS,2010,ITC,1,3412.3
2000,NUTS,2010,ITC,1,3623.18
2003,NUTS,2010,ITC,1,3752.0
2004,NUTS,2010,ITC,1,4006.0
2005,NUTS,2010,ITC,1,4275.0
2007,NUTS,2010,ITC,1,4720.5
2008,NUTS,2010,ITC,1,4820.4
2009,NUTS,2010,ITC,1,4733.2
2010,NUTS,2010,ITC,1,5117.1
2011,NUTS,2010,ITC,1,5296.8
2012,NUTS,2010,ITC,1,5337.1
2013,NUTS,2010,ITC,1,5435.8
2014,NUTS,2010,ITC,1,5830.549
2015,NUTS,2010,ITC,1,5857.6
2016,NUTS,2010,ITC,1,6263.695
2017,NUTS,2010,ITC,1,6443.111
2018,NUTS,2010,ITC,1,6873.07
2019,NUTS,2010,ITC,1,7025.596
1991,NUTS,2010,ITC1,2,2035.59
1992,NUTS,2010,ITC1,2,1850.546
1993,NUTS,2010,ITC1,2,1420.433
1994,NUTS,2010,ITC1,2,1190.748
1995,NUTS,2010,ITC1,2,1062.131
1996,NUTS,2010,ITC1,2,1201.087
1997,NUTS,2010,ITC1,2,1247.19
1998,NUTS,2010,ITC1,2,1276.948
1999,NUTS,2010,ITC1,2,1274.1
2000,NUTS,2010,ITC1,2,1364.3
2003,NUTS,2010,ITC1,2,1346.0
2004,NUTS,2010,ITC1,2,1476.0
2005,NUTS,2010,ITC1,2,1598.0
2007,NUTS,2010,ITC1,2,1736.3
2008,NUTS,2010,ITC1,2,1800.8
2009,NUTS,2010,ITC1,2,1682.5
2010,NUTS,2010,ITC1,2,1719.0
2011,NUTS,2010,ITC1,2,1855.6
2012,NUTS,2010,ITC1,2,1886.1
2013,NUTS,2010,ITC1,2,1953.5
2014,NUTS,2010,ITC1,2,2227.998
2015,NUTS,2010,ITC1,2,2207.6
2016,NUTS,2010,ITC1,2,2296.561
2017,NUTS,2010,ITC1,2,2277.639
2018,NUTS,2010,ITC1,2,2475.788
2019,NUTS,2010,ITC1,2,2450.37
1991,NUTS,2010,ITC2,2,2.981
1992,NUTS,2010,ITC2,2,2.876
1993,NUTS,2010,ITC2,2,0.82
1994,NUTS,2010,ITC2,2,1.699
1995,NUTS,2010,ITC2,2,1.318
1996,NUTS,2010,ITC2,2,4.033
1997,NUTS,2010,ITC2,2,1.405
1998,NUTS,2010,ITC2,2,3.985
1999,NUTS,2010,ITC2,2,10.2
2000,NUTS,2010,ITC2,2,21.0
2003,NUTS,2010,ITC2,2,9.0
2004,NUTS,2010,ITC2,2,8.0
2005,NUTS,2010,ITC2,2,8.0
2007,NUTS,2010,ITC2,2,8.0
2008,NUTS,2010,ITC2,2,18.9
2009,NUTS,2010,ITC2,2,20.4
2010,NUTS,2010,ITC2,2,18.4
2011,NUTS,2010,ITC2,2,16.6
2012,NUTS,2010,ITC2,2,12.3
2013,NUTS,2010,ITC2,2,9.2
2014,NUTS,2010,ITC2,2,12.154
2015,NUTS,2010,ITC2,2,20.6
2016,NUTS,2010,ITC2,2,19.167
2017,NUTS,2010,ITC2,2,17.644
2018,NUTS,2010,ITC2,2,16.29
2019,NUTS,2010,ITC2,2,14.51
1991,NUTS,2010,ITC3,2,215.357
1992,NUTS,2010,ITC3,2,204.66
1993,NUTS,2010,ITC3,2,173.898
1994,NUTS,2010,ITC3,2,151.183
1995,NUTS,2010,ITC3,2,130.679
1996,NUTS,2010,ITC3,2,129.604
1997,NUTS,2010,ITC3,2,185.568
1998,NUTS,2010,ITC3,2,159.295
1999,NUTS,2010,ITC3,2,177.6
2000,NUTS,2010,ITC3,2,172.05
2003,NUTS,2010,ITC3,2,238.0
2004,NUTS,2010,ITC3,2,248.0
2005,NUTS,2010,ITC3,2,268.0
2007,NUTS,2010,ITC3,2,314.4
2008,NUTS,2010,ITC3,2,310.7
2009,NUTS,2010,ITC3,2,314.0
2010,NUTS,2010,ITC3,2,371.1
2011,NUTS,2010,ITC3,2,359.7
2012,NUTS,2010,ITC3,2,332.5
2013,NUTS,2010,ITC3,2,321.9
2014,NUTS,2010,ITC3,2,345.391
2015,NUTS,2010,ITC3,2,397.0
2016,NUTS,2010,ITC3,2,447.198
2017,NUTS,2010,ITC3,2,409.346
2018,NUTS,2010,ITC3,2,373.363
2019,NUTS,2010,ITC3,2,425.761
1991,NUTS,2010,ITC4,2,2034.529
1992,NUTS,2010,ITC4,2,2063.786
1993,NUTS,2010,ITC4,2,1710.506
1994,NUTS,2010,ITC4,2,1622.538
1995,NUTS,2010,ITC4,2,1558.813
1996,NUTS,2010,ITC4,2,1782.099
1997,NUTS,2010,ITC4,2,1819.35
1998,NUTS,2010,ITC4,2,1872.684
1999,NUTS,2010,ITC4,2,1950.3
2000,NUTS,2010,ITC4,2,2065.83
2003,NUTS,2010,ITC4,2,2159.0
2004,NUTS,2010,ITC4,2,2274.0
2005,NUTS,2010,ITC4,2,2401.0
2007,NUTS,2010,ITC4,2,2661.8
2008,NUTS,2010,ITC4,2,2690.0
2009,NUTS,2010,ITC4,2,2716.3
2010,NUTS,2010,ITC4,2,3008.6
2011,NUTS,2010,ITC4,2,3065.1
2012,NUTS,2010,ITC4,2,3106.2
2013,NUTS,2010,ITC4,2,3151.2
2014,NUTS,2010,ITC4,2,3245.006
2015,NUTS,2010,ITC4,2,3232.4
2016,NUTS,2010,ITC4,2,3500.769
2017,NUTS,2010,ITC4,2,3738.482
2018,NUTS,2010,ITC4,2,4007.628
2019,NUTS,2010,ITC4,2,4134.955
1991,NUTS,2010,ITF,1,364.713
1992,NUTS,2010,ITF,1,423.204
1993,NUTS,2010,ITF,1,427.437
1994,NUTS,2010,ITF,1,356.967
1995,NUTS,2010,ITF,1,288.992
1996,NUTS,2010,ITF,1,404.201
1997,NUTS,2010,ITF,1,381.875
1998,NUTS,2010,ITF,1,327.057
1999,NUTS,2010,ITF,1,353.4
2000,NUTS,2010,ITF,1,449.66
2003,NUTS,2010,ITF,1,551.0
2004,NUTS,2010,ITF,1,606.0
2005,NUTS,2010,ITF,1,640.0
2007,NUTS,2010,ITF,1,811.9
2008,NUTS,2010,ITF,1,811.1
2009,NUTS,2010,ITF,1,771.1
2010,NUTS,2010,ITF,1,709.6
2011,NUTS,2010,ITF,1,703.1
2012,NUTS,2010,ITF,1,746.3
2013,NUTS,2010,ITF,1,815.9
2014,NUTS,2010,ITF,1,866.592
2015,NUTS,2010,ITF,1,1008.4
2016,NUTS,2010,ITF,1,980.338
2017,NUTS,2010,ITF,1,1092.354
2018,NUTS,2010,ITF,1,1174.262
2019,NUTS,2010,ITF,1,1317.318
1991,NUTS,2010,ITF1,2,78.479
1992,NUTS,2010,ITF1,2,104.927
1993,NUTS,2010,ITF1,2,88.6
1994,NUTS,2010,ITF1,2,83.893
1995,NUTS,2010,ITF1,2,72.957
1996,NUTS,2010,ITF1,2,149.194
1997,NUTS,2010,ITF1,2,97.752
1998,NUTS,2010,ITF1,2,65.651
1999,NUTS,2010,ITF1,2,63.1
2000,NUTS,2010,ITF1,2,96.02
2003,NUTS,2010,ITF1,2,125.0
2004,NUTS,2010,ITF1,2,115.0
2005,NUTS,2010,ITF1,2,126.0
2007,NUTS,2010,ITF1,2,124.2
2008,NUTS,2010,ITF1,2,120.8
2009,NUTS,2010,ITF1,2,112.8
2010,NUTS,2010,ITF1,2,108.7
2011,NUTS,2010,ITF1,2,95.5
2012,NUTS,2010,ITF1,2,81.4
2013,NUTS,2010,ITF1,2,97.7
2014,NUTS,2010,ITF1,2,121.632
2015,NUTS,2010,ITF1,2,117.4
2016,NUTS,2010,ITF1,2,143.775
2017,NUTS,2010,ITF1,2,158.395
2018,NUTS,2010,ITF1,2,145.184
2019,NUTS,2010,ITF1,2,173.041
1991,NUTS,2010,ITF2,2,4.016
1992,NUTS,2010,ITF2,2,0.959
1993,NUTS,2010,ITF2,2,0.915
1994,NUTS,2010,ITF2,2,0.799
1995,NUTS,2010,ITF2,2,0.046
1996,NUTS,2010,ITF2,2,5.703
1998,NUTS,2010,ITF2,2,5.081
2000,NUTS,2010,ITF2,2,5.47
2003,NUTS,2010,ITF2,2,2.0
2004,NUTS,2010,ITF2,2,3.0
2005,NUTS,2010,ITF2,2,2.0
2007,NUTS,2010,ITF2,2,4.4
2008,NUTS,2010,ITF2,2,4.9
2009,NUTS,2010,ITF2,2,5.1
2010,NUTS,2010,ITF2,2,2.9
2011,NUTS,2010,ITF2,2,2.4
2012,NUTS,2010,ITF2,2,3.2
2013,NUTS,2010,ITF2,2,19.7
2014,NUTS,2010,ITF2,2,18.247
2015,NUTS,2010,ITF2,2,38.2
2016,NUTS,2010,ITF2,2,42.855
2017,NUTS,2010,ITF2,2,48.772
2018,NUTS,2010,ITF2,2,60.001
2019,NUTS,2010,ITF2,2,51.025
1991,NUTS,2010,ITF3,2,183.026
1992,NUTS,2010,ITF3,2,215.643
1993,NUTS,2010,ITF3,2,241.434
1994,NUTS,2010,ITF3,2,190.495
1995,NUTS,2010,ITF3,2,142.433
1996,NUTS,2010,ITF3,2,174.33
1997,NUTS,2010,ITF3,2,205.038
1998,NUTS,2010,ITF3,2,191.971
1999,NUTS,2010,ITF3,2,216.2
2000,NUTS,2010,ITF3,2,259.33
2003,NUTS,2010,ITF3,2,311.0
2004,NUTS,2010,ITF3,2,365.0
2005,NUTS,2010,ITF3,2,381.0
2007,NUTS,2010,ITF3,2,538.6
2008,NUTS,2010,ITF3,2,523.8
2009,NUTS,2010,ITF3,2,480.5
2010,NUTS,2010,ITF3,2,437.6
2011,NUTS,2010,ITF3,2,461.7
2012,NUTS,2010,ITF3,2,518.2
2013,NUTS,2010,ITF3,2,525.4
2014,NUTS,2010,ITF3,2,506.168
2015,NUTS,2010,ITF3,2,550.0
2016,NUTS,2010,ITF3,2,544.382
2017,NUTS,2010,ITF3,2,583.801
2018,NUTS,2010,ITF3,2,648.775
2019,NUTS,2010,ITF3,2,729.752
1991,NUTS,2010,ITF4,2,79.427
1992,NUTS,2010,ITF4,2,82.245
1993,NUTS,2010,ITF4,2,78.936
1994,NUTS,2010,ITF4,2,67.877
1995,NUTS,2010,ITF4,2,65.249
1996,NUTS,2010,ITF4,2,68.765
1997,NUTS,2010,ITF4,2,74.067
1998,NUTS,2010,ITF4,2,56.087
1999,NUTS,2010,ITF4,2,60.2
2000,NUTS,2010,ITF4,2,72.1
2003,NUTS,2010,ITF4,2,89.0
2004,NUTS,2010,ITF4,2,97.0
2005,NUTS,2010,ITF4,2,102.0
2007,NUTS,2010,ITF4,2,113.6
2008,NUTS,2010,ITF4,2,129.0
2009,NUTS,2010,ITF4,2,139.5
2010,NUTS,2010,ITF4,2,134.9
2011,NUTS,2010,ITF4,2,127.4
2012,NUTS,2010,ITF4,2,131.2
2013,NUTS,2010,ITF4,2,157.1
2014,NUTS,2010,ITF4,2,199.787
2015,NUTS,2010,ITF4,2,263.1
2016,NUTS,2010,ITF4,2,202.895
2017,NUTS,2010,ITF4,2,229.357
2018,NUTS,2010,ITF4,2,245.269
2019,NUTS,2010,ITF4,2,284.06
1991,NUTS,2010,ITF5,2,8.714
1992,NUTS,2010,ITF5,2,9.842
1993,NUTS,2010,ITF5,2,10.979
1994,NUTS,2010,ITF5,2,8.271
1995,NUTS,2010,ITF5,2,5.681
1996,NUTS,2010,ITF5,2,5.486
1997,NUTS,2010,ITF5,2,4.115
1998,NUTS,2010,ITF5,2,6.475
1999,NUTS,2010,ITF5,2,12.3
2000,NUTS,2010,ITF5,2,15.26
2003,NUTS,2010,ITF5,2,19.0
2004,NUTS,2010,ITF5,2,19.0
2005,NUTS,2010,ITF5,2,20.0
2007,NUTS,2010,ITF5,2,18.4
2008,NUTS,2010,ITF5,2,18.5
2009,NUTS,2010,ITF5,2,18.2
2010,NUTS,2010,ITF5,2,15.2
2011,NUTS,2010,ITF5,2,9.2
2012,NUTS,2010,ITF5,2,3.8
2013,NUTS,2010,ITF5,2,4.9
2014,NUTS,2010,ITF5,2,4.943
2015,NUTS,2010,ITF5,2,13.2
2016,NUTS,2010,ITF5,2,14.911
2017,NUTS,2010,ITF5,2,25.98
2018,NUTS,2010,ITF5,2,24.084
2019,NUTS,2010,ITF5,2,23.08
1991,NUTS,2010,ITF6,2,11.051
1992,NUTS,2010,ITF6,2,9.575
1993,NUTS,2010,ITF6,2,6.583
1994,NUTS,2010,ITF6,2,5.632
1995,NUTS,2010,ITF6,2,2.627
1996,NUTS,2010,ITF6,2,0.722
1997,NUTS,2010,ITF6,2,0.903
1998,NUTS,2010,ITF6,2,1.793
1999,NUTS,2010,ITF6,2,1.7
2000,NUTS,2010,ITF6,2,1.47
2003,NUTS,2010,ITF6,2,5.0
2004,NUTS,2010,ITF6,2,7.0
2005,NUTS,2010,ITF6,2,9.0
2007,NUTS,2010,ITF6,2,12.7
2008,NUTS,2010,ITF6,2,14.1
2009,NUTS,2010,ITF6,2,15.1
2010,NUTS,2010,ITF6,2,10.2
2011,NUTS,2010,ITF6,2,6.8
2012,NUTS,2010,ITF6,2,8.5
2013,NUTS,2010,ITF6,2,11.1
2014,NUTS,2010,ITF6,2,15.815
2015,NUTS,2010,ITF6,2,26.6
2016,NUTS,2010,ITF6,2,31.52
2017,NUTS,2010,ITF6,2,46.049
2018,NUTS,2010,ITF6,2,50.949
2019,NUTS,2010,ITF6,2,56.36
1991,NUTS,2010,ITG,1,72.695
1992,NUTS,2010,ITG,1,82.354
1993,NUTS,2010,ITG,1,60.869
1994,NUTS,2010,ITG,1,61.395
1995,NUTS,2010,ITG,1,33.724
1996,NUTS,2010,ITG,1,36.206
1997,NUTS,2010,ITG,1,50.08
1998,NUTS,2010,ITG,1,114.465
1999,NUTS,2010,ITG,1,98.9
2000,NUTS,2010,ITG,1,155.55
2003,NUTS,2010,ITG,1,151.0
2004,NUTS,2010,ITG,1,183.0
2005,NUTS,2010,ITG,1,176.0
2007,NUTS,2010,ITG,1,193.0
2008,NUTS,2010,ITG,1,213.9
2009,NUTS,2010,ITG,1,225.1
2010,NUTS,2010,ITG,1,214.6
2011,NUTS,2010,ITG,1,219.2
2012,NUTS,2010,ITG,1,213.5
2013,NUTS,2010,ITG,1,235.8
2014,NUTS,2010,ITG,1,235.712
2015,NUTS,2010,ITG,1,277.8
2016,NUTS,2010,ITG,1,265.683
2017,NUTS,2010,ITG,1,262.905
2018,NUTS,2010,ITG,1,310.835
2019,NUTS,2010,ITG,1,332.127
1991,NUTS,2010,ITG1,2,50.909
1992,NUTS,2010,ITG1,2,59.223
1993,NUTS,2010,ITG1,2,39.931
1994,NUTS,2010,ITG1,2,42.487
1995,NUTS,2010,ITG1,2,19.48
1996,NUTS,2010,ITG1,2,16.764
1997,NUTS,2010,ITG1,2,30.811
1998,NUTS,2010,ITG1,2,101.614
1999,NUTS,2010,ITG1,2,83.5
2000,NUTS,2010,ITG1,2,140.63
2003,NUTS,2010,ITG1,2,135.0
2004,NUTS,2010,ITG1,2,172.0
2005,NUTS,2010,ITG1,2,165.0
2007,NUTS,2010,ITG1,2,167.7
2008,NUTS,2010,ITG1,2,189.5
2009,NUTS,2010,ITG1,2,201.5
2010,NUTS,2010,ITG1,2,197.6
2011,NUTS,2010,ITG1,2,202.7
2012,NUTS,2010,ITG1,2,197.7
2013,NUTS,2010,ITG1,2,222.2
2014,NUTS,2010,ITG1,2,220.245
2015,NUTS,2010,ITG1,2,245.6
2016,NUTS,2010,ITG1,2,224.026
2017,NUTS,2010,ITG1,2,228.215
2018,NUTS,2010,ITG1,2,269.155
2019,NUTS,2010,ITG1,2,284.4
1991,NUTS,2010,ITG2,2,21.786
1992,NUTS,2010,ITG2,2,23.131
1993,NUTS,2010,ITG2,2,20.938
1994,NUTS,2010,ITG2,2,18.908
1995,NUTS,2010,ITG2,2,14.244
1996,NUTS,2010,ITG2,2,19.443
1997,NUTS,2010,ITG2,2,19.269
1998,NUTS,2010,ITG2,2,12.851
1999,NUTS,2010,ITG2,2,15.4
2000,NUTS,2010,ITG2,2,14.92
2003,NUTS,2010,ITG2,2,16.0
2004,NUTS,2010,ITG2,2,11.0
2005,NUTS,2010,ITG2,2,11.0
2007,NUTS,2010,ITG2,2,25.3
2008,NUTS,2010,ITG2,2,24.4
2009,NUTS,2010,ITG2,2,23.7
2010,NUTS,2010,ITG2,2,17.1
2011,NUTS,2010,ITG2,2,16.5
2012,NUTS,2010,ITG2,2,15.8
2013,NUTS,2010,ITG2,2,13.6
2014,NUTS,2010,ITG2,2,15.467
2015,NUTS,2010,ITG2,2,32.2
2016,NUTS,2010,ITG2,2,41.657
2017,NUTS,2010,ITG2,2,34.69
2018,NUTS,2010,ITG2,2,41.68
2019,NUTS,2010,ITG2,2,47.727
1991,NUTS,2010,ITH,1,721.293
1992,NUTS,2010,ITH,1,653.447
1993,NUTS,2010,ITH,1,521.201
1994,NUTS,2010,ITH,1,660.273
1995,NUTS,2010,ITH,1,653.122
1996,NUTS,2010,ITH,1,768.064
1997,NUTS,2010,ITH,1,796.467
1998,NUTS,2010,ITH,1,865.611
1999,NUTS,2010,ITH,1,869.5
2000,NUTS,2010,ITH,1,982.59
2003,NUTS,2010,ITH,1,1403.0
2004,NUTS,2010,ITH,1,1402.0
2005,NUTS,2010,ITH,1,1509.0
2007,NUTS,2010,ITH,1,2182.0
2008,NUTS,2010,ITH,1,2618.8
2009,NUTS,2010,ITH,1,2695.7
2010,NUTS,2010,ITH,1,2758.5
2011,NUTS,2010,ITH,1,2884.7
2012,NUTS,2010,ITH,1,3074.0
2013,NUTS,2010,ITH,1,3185.1
2014,NUTS,2010,ITH,1,3316.539
2015,NUTS,2010,ITH,1,3600.4
2016,NUTS,2010,ITH,1,4206.051
2017,NUTS,2010,ITH,1,4440.511
2018,NUTS,2010,ITH,1,4761.859
2019,NUTS,2010,ITH,1,4833.606
2003,NUTS,2010,ITH1,2,36.0
2004,NUTS,2010,ITH1,2,35.0
2005,NUTS,2010,ITH1,2,31.0
2007,NUTS,2010,ITH1,2,64.0
2008,NUTS,2010,ITH1,2,68.7
2009,NUTS,2010,ITH1,2,65.0
2010,NUTS,2010,ITH1,2,67.1
2011,NUTS,2010,ITH1,2,74.2
2012,NUTS,2010,ITH1,2,67.9
2013,NUTS,2010,ITH1,2,78.9
2014,NUTS,2010,ITH1,2,95.758
2015,NUTS,2010,ITH1,2,102.0
2016,NUTS,2010,ITH1,2,97.175
2017,NUTS,2010,ITH1,2,94.845
2018,NUTS,2010,ITH1,2,131.521
2019,NUTS,2010,ITH1,2,121.839
2003,NUTS,2010,ITH2,2,25.0
2004,NUTS,2010,ITH2,2,26.0
2005,NUTS,2010,ITH2,2,32.0
2007,NUTS,2010,ITH2,2,53.1
2008,NUTS,2010,ITH2,2,129.6
2009,NUTS,2010,ITH2,2,184.7
2010,NUTS,2010,ITH2,2,157.5
2011,NUTS,2010,ITH2,2,145.8
2012,NUTS,2010,ITH2,2,150.3
2013,NUTS,2010,ITH2,2,152.1
2014,NUTS,2010,ITH2,2,161.845
2015,NUTS,2010,ITH2,2,157.5
2016,NUTS,2010,ITH2,2,111.194
2017,NUTS,2010,ITH2,2,121.389
2018,NUTS,2010,ITH2,2,134.3
2019,NUTS,2010,ITH2,2,138.322
1991,NUTS,2010,ITH3,2,228.909
1992,NUTS,2010,ITH3,2,199.6
1993,NUTS,2010,ITH3,2,163.708
1994,NUTS,2010,ITH3,2,204.459
1995,NUTS,2010,ITH3,2,189.256
1996,NUTS,2010,ITH3,2,212.435
1997,NUTS,2010,ITH3,2,199.719
1998,NUTS,2010,ITH3,2,215.182
1999,NUTS,2010,ITH3,2,218.2
2000,NUTS,2010,ITH3,2,271.92
2003,NUTS,2010,ITH3,2,377.0
2004,NUTS,2010,ITH3,2,365.0
2005,NUTS,2010,ITH3,2,389.0
2007,NUTS,2010,ITH3,2,731.0
2008,NUTS,2010,ITH3,2,997.1
2009,NUTS,2010,ITH3,2,981.3
2010,NUTS,2010,ITH3,2,979.5
2011,NUTS,2010,ITH3,2,1027.5
2012,NUTS,2010,ITH3,2,1028.2
2013,NUTS,2010,ITH3,2,1094.8
2014,NUTS,2010,ITH3,2,1072.104
2015,NUTS,2010,ITH3,2,1129.3
2016,NUTS,2010,ITH3,2,1396.844
2017,NUTS,2010,ITH3,2,1537.894
2018,NUTS,2010,ITH3,2,1647.626
2019,NUTS,2010,ITH3,2,1616.972
1991,NUTS,2010,ITH4,2,93.66
1992,NUTS,2010,ITH4,2,97.816
1993,NUTS,2010,ITH4,2,79.914
1994,NUTS,2010,ITH4,2,121.183
1995,NUTS,2010,ITH4,2,129.525
1996,NUTS,2010,ITH4,2,147.208
1997,NUTS,2010,ITH4,2,146.026
1998,NUTS,2010,ITH4,2,162.184
1999,NUTS,2010,ITH4,2,138.3
2000,NUTS,2010,ITH4,2,148.32
2003,NUTS,2010,ITH4,2,147.0
2004,NUTS,2010,ITH4,2,166.0
2005,NUTS,2010,ITH4,2,174.0
2007,NUTS,2010,ITH4,2,230.4
2008,NUTS,2010,ITH4,2,266.2
2009,NUTS,2010,ITH4,2,289.4
2010,NUTS,2010,ITH4,2,283.5
2011,NUTS,2010,ITH4,2,295.2
2012,NUTS,2010,ITH4,2,295.1
2013,NUTS,2010,ITH4,2,288.9
2014,NUTS,2010,ITH4,2,301.909
2015,NUTS,2010,ITH4,2,307.6
2016,NUTS,2010,ITH4,2,312.462
2017,NUTS,2010,ITH4,2,321.087
2018,NUTS,2010,ITH4,2,342.925
2019,NUTS,2010,ITH4,2,341.357
1991,NUTS,2010,ITH5,2,367.441
1992,NUTS,2010,ITH5,2,340.765
1993,NUTS,2010,ITH5,2,266.926
1994,NUTS,2010,ITH5,2,309.757
1995,NUTS,2010,ITH5,2,304.654
1996,NUTS,2010,ITH5,2,369.853
1997,NUTS,2010,ITH5,2,409.976
1998,NUTS,2010,ITH5,2,447.201
1999,NUTS,2010,ITH5,2,462.1
2000,NUTS,2010,ITH5,2,507.22
2003,NUTS,2010,ITH5,2,818.0
2004,NUTS,2010,ITH5,2,810.0
2005,NUTS,2010,ITH5,2,883.0
2007,NUTS,2010,ITH5,2,1103.5
2008,NUTS,2010,ITH5,2,1157.2
2009,NUTS,2010,ITH5,2,1175.3
2010,NUTS,2010,ITH5,2,1270.9
2011,NUTS,2010,ITH5,2,1341.9
2012,NUTS,2010,ITH5,2,1532.5
2013,NUTS,2010,ITH5,2,1570.4
2014,NUTS,2010,ITH5,2,1684.923
2015,NUTS,2010,ITH5,2,1904.0
2016,NUTS,2010,ITH5,2,2288.376
2017,NUTS,2010,ITH5,2,2365.296
2018,NUTS,2010,ITH5,2,2505.486
2019,NUTS,2010,ITH5,2,2615.116
1991,NUTS,2010,ITI,1,979.944
1992,NUTS,2010,ITI,1,1000.425
1993,NUTS,2010,ITI,1,817.562
1994,NUTS,2010,ITI,1,762.609
1995,NUTS,2010,ITI,1,750.259
1996,NUTS,2010,ITI,1,905.506
1997,NUTS,2010,ITI,1,914.191
1998,NUTS,2010,ITI,1,891.811
