year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_total_t_fte_total
1989,NUTS,2010,IT,0,140496.0
1990,NUTS,2010,IT,0,144917.0
1991,NUTS,2010,IT,0,143641.0
1992,NUTS,2010,IT,0,142855.0
1993,NUTS,2010,IT,0,142171.0
1994,NUTS,2010,IT,0,143823.0
1995,NUTS,2010,IT,0,141789.0
1996,NUTS,2010,IT,0,142288.0
1997,NUTS,2010,IT,0,141737.0
1998,NUTS,2010,IT,0,145968.0
1999,NUTS,2010,IT,0,142506.0
2000,NUTS,2010,IT,0,150066.0
2001,NUTS,2010,IT,0,153905.0
2002,NUTS,2010,IT,0,164023.0
2003,NUTS,2010,IT,0,161828.0
2004,NUTS,2010,IT,0,164026.0
2005,NUTS,2010,IT,0,175248.0
2006,NUTS,2010,IT,0,192002.0
2007,NUTS,2010,IT,0,208376.0
2008,NUTS,2010,IT,0,221115.0
2009,NUTS,2010,IT,0,226527.0
2010,NUTS,2010,IT,0,225632.0
2011,NUTS,2010,IT,0,228094.0
2012,NUTS,2010,IT,0,240179.0
2013,NUTS,2010,IT,0,246764.0
2014,NUTS,2010,IT,0,249467.0
2015,NUTS,2010,IT,0,259167.0
2016,NUTS,2010,IT,0,290040.0
2017,NUTS,2010,IT,0,317628.0
2018,NUTS,2010,IT,0,345625.0
2019,NUTS,2010,IT,0,355854.0
2020,NUTS,2010,IT,0,349836.0
1994,NUTS,2010,ITC,1,54544.0
1995,NUTS,2010,ITC,1,52975.0
1996,NUTS,2010,ITC,1,52939.0
2000,NUTS,2010,ITC,1,55610.0
2003,NUTS,2010,ITC,1,52886.0
2004,NUTS,2010,ITC,1,52732.0
2005,NUTS,2010,ITC,1,56279.0
2007,NUTS,2010,ITC,1,66980.0
2008,NUTS,2010,ITC,1,72267.0
2009,NUTS,2010,ITC,1,76566.0
2010,NUTS,2010,ITC,1,77873.0
2011,NUTS,2010,ITC,1,78687.0
2012,NUTS,2010,ITC,1,82039.0
2013,NUTS,2010,ITC,1,83252.0
2014,NUTS,2010,ITC,1,83519.0
2015,NUTS,2010,ITC,1,86462.0
2016,NUTS,2010,ITC,1,96987.0
2017,NUTS,2010,ITC,1,104388.0
2018,NUTS,2010,ITC,1,114647.0
2019,NUTS,2010,ITC,1,116560.0
1994,NUTS,2010,ITC1,2,18946.0
1995,NUTS,2010,ITC1,2,18075.0
1996,NUTS,2010,ITC1,2,18430.0
2000,NUTS,2010,ITC1,2,17192.0
2003,NUTS,2010,ITC1,2,18450.0
2004,NUTS,2010,ITC1,2,18281.0
2005,NUTS,2010,ITC1,2,18692.0
2007,NUTS,2010,ITC1,2,21395.0
2008,NUTS,2010,ITC1,2,22119.0
2009,NUTS,2010,ITC1,2,23257.0
2010,NUTS,2010,ITC1,2,22920.0
2011,NUTS,2010,ITC1,2,22906.0
2012,NUTS,2010,ITC1,2,24158.0
2013,NUTS,2010,ITC1,2,25809.0
2014,NUTS,2010,ITC1,2,25992.0
2015,NUTS,2010,ITC1,2,28247.0
2016,NUTS,2010,ITC1,2,30000.0
2017,NUTS,2010,ITC1,2,30685.0
2018,NUTS,2010,ITC1,2,33543.0
2019,NUTS,2010,ITC1,2,33212.0
1994,NUTS,2010,ITC2,2,38.0
1995,NUTS,2010,ITC2,2,26.0
1996,NUTS,2010,ITC2,2,61.0
2000,NUTS,2010,ITC2,2,266.0
2003,NUTS,2010,ITC2,2,192.0
2004,NUTS,2010,ITC2,2,195.0
2005,NUTS,2010,ITC2,2,190.0
2007,NUTS,2010,ITC2,2,263.0
2008,NUTS,2010,ITC2,2,295.0
2009,NUTS,2010,ITC2,2,337.0
2010,NUTS,2010,ITC2,2,316.0
2011,NUTS,2010,ITC2,2,337.0
2012,NUTS,2010,ITC2,2,335.0
2013,NUTS,2010,ITC2,2,316.0
2014,NUTS,2010,ITC2,2,320.0
2015,NUTS,2010,ITC2,2,302.0
2016,NUTS,2010,ITC2,2,372.0
2017,NUTS,2010,ITC2,2,393.0
2018,NUTS,2010,ITC2,2,375.0
2019,NUTS,2010,ITC2,2,341.0
1994,NUTS,2010,ITC3,2,5094.0
1995,NUTS,2010,ITC3,2,4753.0
1996,NUTS,2010,ITC3,2,4633.0
2000,NUTS,2010,ITC3,2,4851.0
2003,NUTS,2010,ITC3,2,4815.0
2004,NUTS,2010,ITC3,2,4849.0
2005,NUTS,2010,ITC3,2,5204.0
2007,NUTS,2010,ITC3,2,5688.0
2008,NUTS,2010,ITC3,2,6375.0
2009,NUTS,2010,ITC3,2,7052.0
2010,NUTS,2010,ITC3,2,7171.0
2011,NUTS,2010,ITC3,2,7411.0
2012,NUTS,2010,ITC3,2,7392.0
2013,NUTS,2010,ITC3,2,7214.0
2014,NUTS,2010,ITC3,2,6883.0
2015,NUTS,2010,ITC3,2,7441.0
2016,NUTS,2010,ITC3,2,7726.0
2017,NUTS,2010,ITC3,2,7757.0
2018,NUTS,2010,ITC3,2,8264.0
2019,NUTS,2010,ITC3,2,8763.0
1994,NUTS,2010,ITC4,2,30466.0
1995,NUTS,2010,ITC4,2,30121.0
1996,NUTS,2010,ITC4,2,29815.0
2000,NUTS,2010,ITC4,2,33301.0
2003,NUTS,2010,ITC4,2,29428.0
2004,NUTS,2010,ITC4,2,29407.0
2005,NUTS,2010,ITC4,2,32194.0
2007,NUTS,2010,ITC4,2,39635.0
2008,NUTS,2010,ITC4,2,43479.0
2009,NUTS,2010,ITC4,2,45921.0
2010,NUTS,2010,ITC4,2,47467.0
2011,NUTS,2010,ITC4,2,48034.0
2012,NUTS,2010,ITC4,2,50154.0
2013,NUTS,2010,ITC4,2,49912.0
2014,NUTS,2010,ITC4,2,50325.0
2015,NUTS,2010,ITC4,2,50472.0
2016,NUTS,2010,ITC4,2,58891.0
2017,NUTS,2010,ITC4,2,65553.0
2018,NUTS,2010,ITC4,2,72465.0
2019,NUTS,2010,ITC4,2,74244.0
1994,NUTS,2010,ITF,1,18039.0
1995,NUTS,2010,ITF,1,16916.0
1996,NUTS,2010,ITF,1,17664.0
2000,NUTS,2010,ITF,1,19755.0
2003,NUTS,2010,ITF,1,22373.0
2004,NUTS,2010,ITF,1,22997.0
2005,NUTS,2010,ITF,1,24074.0
2007,NUTS,2010,ITF,1,27186.0
2008,NUTS,2010,ITF,1,27897.0
2009,NUTS,2010,ITF,1,27953.0
2010,NUTS,2010,ITF,1,25874.0
2011,NUTS,2010,ITF,1,25819.0
2012,NUTS,2010,ITF,1,27601.0
2013,NUTS,2010,ITF,1,28835.0
2014,NUTS,2010,ITF,1,29516.0
2017,NUTS,2010,ITF,1,38755.0
2018,NUTS,2010,ITF,1,43193.0
2019,NUTS,2010,ITF,1,45618.0
1994,NUTS,2010,ITF1,2,2722.0
1995,NUTS,2010,ITF1,2,2721.0
1996,NUTS,2010,ITF1,2,3070.0
2000,NUTS,2010,ITF1,2,2727.0
2003,NUTS,2010,ITF1,2,3357.0
2004,NUTS,2010,ITF1,2,3403.0
2005,NUTS,2010,ITF1,2,3423.0
2007,NUTS,2010,ITF1,2,3289.0
2008,NUTS,2010,ITF1,2,3261.0
2009,NUTS,2010,ITF1,2,3209.0
2010,NUTS,2010,ITF1,2,3216.0
2011,NUTS,2010,ITF1,2,3100.0
2012,NUTS,2010,ITF1,2,2920.0
2013,NUTS,2010,ITF1,2,3167.0
2014,NUTS,2010,ITF1,2,3263.0
2015,NUTS,2010,ITF1,2,3580.0
2016,NUTS,2010,ITF1,2,4063.0
2017,NUTS,2010,ITF1,2,4537.0
2018,NUTS,2010,ITF1,2,4659.0
2019,NUTS,2010,ITF1,2,4941.0
1994,NUTS,2010,ITF2,2,145.0
1995,NUTS,2010,ITF2,2,150.0
1996,NUTS,2010,ITF2,2,294.0
2000,NUTS,2010,ITF2,2,221.0
2003,NUTS,2010,ITF2,2,313.0
2004,NUTS,2010,ITF2,2,348.0
2005,NUTS,2010,ITF2,2,493.0
2007,NUTS,2010,ITF2,2,503.0
2008,NUTS,2010,ITF2,2,464.0
2009,NUTS,2010,ITF2,2,505.0
2010,NUTS,2010,ITF2,2,428.0
2012,NUTS,2010,ITF2,2,440.0
2013,NUTS,2010,ITF2,2,593.0
2014,NUTS,2010,ITF2,2,531.0
2017,NUTS,2010,ITF2,2,1037.0
2018,NUTS,2010,ITF2,2,1216.0
2019,NUTS,2010,ITF2,2,1041.0
1994,NUTS,2010,ITF3,2,9663.0
1995,NUTS,2010,ITF3,2,8510.0
1996,NUTS,2010,ITF3,2,8875.0
2000,NUTS,2010,ITF3,2,10437.0
2003,NUTS,2010,ITF3,2,11362.0
2004,NUTS,2010,ITF3,2,11597.0
2005,NUTS,2010,ITF3,2,11635.0
2007,NUTS,2010,ITF3,2,13001.0
2008,NUTS,2010,ITF3,2,13902.0
2009,NUTS,2010,ITF3,2,14297.0
2010,NUTS,2010,ITF3,2,12882.0
2011,NUTS,2010,ITF3,2,13076.0
2012,NUTS,2010,ITF3,2,14692.0
2013,NUTS,2010,ITF3,2,14629.0
2014,NUTS,2010,ITF3,2,14792.0
2015,NUTS,2010,ITF3,2,15638.0
2016,NUTS,2010,ITF3,2,16775.0
2017,NUTS,2010,ITF3,2,18934.0
2018,NUTS,2010,ITF3,2,21886.0
2019,NUTS,2010,ITF3,2,23529.0
1994,NUTS,2010,ITF4,2,3812.0
1995,NUTS,2010,ITF4,2,3886.0
1996,NUTS,2010,ITF4,2,3810.0
2000,NUTS,2010,ITF4,2,4351.0
2003,NUTS,2010,ITF4,2,5177.0
2004,NUTS,2010,ITF4,2,5399.0
2005,NUTS,2010,ITF4,2,5965.0
2007,NUTS,2010,ITF4,2,7370.0
2008,NUTS,2010,ITF4,2,7114.0
2009,NUTS,2010,ITF4,2,7052.0
2010,NUTS,2010,ITF4,2,6543.0
2011,NUTS,2010,ITF4,2,6523.0
2012,NUTS,2010,ITF4,2,6752.0
2013,NUTS,2010,ITF4,2,7160.0
2014,NUTS,2010,ITF4,2,7606.0
2015,NUTS,2010,ITF4,2,7805.0
2016,NUTS,2010,ITF4,2,8305.0
2017,NUTS,2010,ITF4,2,9456.0
2018,NUTS,2010,ITF4,2,10180.0
2019,NUTS,2010,ITF4,2,10999.0
1994,NUTS,2010,ITF5,2,654.0
1995,NUTS,2010,ITF5,2,653.0
1996,NUTS,2010,ITF5,2,656.0
2000,NUTS,2010,ITF5,2,881.0
2003,NUTS,2010,ITF5,2,708.0
2004,NUTS,2010,ITF5,2,709.0
2005,NUTS,2010,ITF5,2,726.0
2007,NUTS,2010,ITF5,2,1184.0
2008,NUTS,2010,ITF5,2,1214.0
2009,NUTS,2010,ITF5,2,1032.0
2010,NUTS,2010,ITF5,2,1003.0
2012,NUTS,2010,ITF5,2,902.0
2013,NUTS,2010,ITF5,2,937.0
2014,NUTS,2010,ITF5,2,871.0
2015,NUTS,2010,ITF5,2,1021.0
2017,NUTS,2010,ITF5,2,1327.0
2018,NUTS,2010,ITF5,2,1364.0
2019,NUTS,2010,ITF5,2,1276.0
1994,NUTS,2010,ITF6,2,1043.0
1995,NUTS,2010,ITF6,2,996.0
1996,NUTS,2010,ITF6,2,959.0
2000,NUTS,2010,ITF6,2,1138.0
2003,NUTS,2010,ITF6,2,1456.0
2004,NUTS,2010,ITF6,2,1542.0
2005,NUTS,2010,ITF6,2,1832.0
2007,NUTS,2010,ITF6,2,1838.0
2008,NUTS,2010,ITF6,2,1942.0
2009,NUTS,2010,ITF6,2,1858.0
2010,NUTS,2010,ITF6,2,1802.0
2011,NUTS,2010,ITF6,2,1740.0
2012,NUTS,2010,ITF6,2,1895.0
2013,NUTS,2010,ITF6,2,2350.0
2014,NUTS,2010,ITF6,2,2453.0
2015,NUTS,2010,ITF6,2,2723.0
2016,NUTS,2010,ITF6,2,2721.0
2017,NUTS,2010,ITF6,2,3466.0
2018,NUTS,2010,ITF6,2,3889.0
2019,NUTS,2010,ITF6,2,3833.0
1994,NUTS,2010,ITG,1,8282.0
1995,NUTS,2010,ITG,1,8113.0
1996,NUTS,2010,ITG,1,8434.0
2000,NUTS,2010,ITG,1,8806.0
2003,NUTS,2010,ITG,1,10358.0
2004,NUTS,2010,ITG,1,10804.0
2005,NUTS,2010,ITG,1,11602.0
2007,NUTS,2010,ITG,1,11444.0
2008,NUTS,2010,ITG,1,11880.0
2009,NUTS,2010,ITG,1,11750.0
2010,NUTS,2010,ITG,1,11402.0
2011,NUTS,2010,ITG,1,12032.0
2012,NUTS,2010,ITG,1,12083.0
2013,NUTS,2010,ITG,1,12780.0
2014,NUTS,2010,ITG,1,13063.0
2015,NUTS,2010,ITG,1,13312.0
2016,NUTS,2010,ITG,1,12676.0
2017,NUTS,2010,ITG,1,13003.0
2018,NUTS,2010,ITG,1,13790.0
2019,NUTS,2010,ITG,1,15021.0
1994,NUTS,2010,ITG1,2,5894.0
1995,NUTS,2010,ITG1,2,5708.0
1996,NUTS,2010,ITG1,2,5919.0
2000,NUTS,2010,ITG1,2,6360.0
2003,NUTS,2010,ITG1,2,7664.0
2004,NUTS,2010,ITG1,2,8166.0
2005,NUTS,2010,ITG1,2,8816.0
2007,NUTS,2010,ITG1,2,8555.0
2008,NUTS,2010,ITG1,2,8858.0
2009,NUTS,2010,ITG1,2,8651.0
2010,NUTS,2010,ITG1,2,8304.0
2011,NUTS,2010,ITG1,2,8359.0
2012,NUTS,2010,ITG1,2,8250.0
2013,NUTS,2010,ITG1,2,9033.0
2014,NUTS,2010,ITG1,2,9251.0
2015,NUTS,2010,ITG1,2,8973.0
2016,NUTS,2010,ITG1,2,8850.0
2017,NUTS,2010,ITG1,2,9144.0
2018,NUTS,2010,ITG1,2,9955.0
2019,NUTS,2010,ITG1,2,10900.0
1994,NUTS,2010,ITG2,2,2388.0
1995,NUTS,2010,ITG2,2,2405.0
1996,NUTS,2010,ITG2,2,2515.0
2000,NUTS,2010,ITG2,2,2446.0
2003,NUTS,2010,ITG2,2,2694.0
2004,NUTS,2010,ITG2,2,2639.0
2005,NUTS,2010,ITG2,2,2786.0
2007,NUTS,2010,ITG2,2,2888.0
2008,NUTS,2010,ITG2,2,3023.0
2009,NUTS,2010,ITG2,2,3099.0
2010,NUTS,2010,ITG2,2,3099.0
2011,NUTS,2010,ITG2,2,3673.0
2012,NUTS,2010,ITG2,2,3833.0
2013,NUTS,2010,ITG2,2,3747.0
2014,NUTS,2010,ITG2,2,3812.0
2015,NUTS,2010,ITG2,2,4339.0
2016,NUTS,2010,ITG2,2,3826.0
2017,NUTS,2010,ITG2,2,3859.0
2018,NUTS,2010,ITG2,2,3835.0
2019,NUTS,2010,ITG2,2,4121.0
1994,NUTS,2010,ITH,1,22150.0
1995,NUTS,2010,ITH,1,22143.0
1996,NUTS,2010,ITH,1,22389.0
2000,NUTS,2010,ITH,1,26561.0
2003,NUTS,2010,ITH,1,30255.0
2004,NUTS,2010,ITH,1,31642.0
2005,NUTS,2010,ITH,1,35163.0
2007,NUTS,2010,ITH,1,48617.0
2008,NUTS,2010,ITH,1,54998.0
2009,NUTS,2010,ITH,1,55599.0
2010,NUTS,2010,ITH,1,56539.0
2011,NUTS,2010,ITH,1,57875.0
2012,NUTS,2010,ITH,1,61895.0
2013,NUTS,2010,ITH,1,64602.0
2014,NUTS,2010,ITH,1,64807.0
2015,NUTS,2010,ITH,1,67654.0
2016,NUTS,2010,ITH,1,79828.0
2017,NUTS,2010,ITH,1,89414.0
2018,NUTS,2010,ITH,1,95525.0
2019,NUTS,2010,ITH,1,96546.0
2003,NUTS,2010,ITH1,2,656.0
2004,NUTS,2010,ITH1,2,732.0
2005,NUTS,2010,ITH1,2,742.0
2007,NUTS,2010,ITH1,2,1229.0
2008,NUTS,2010,ITH1,2,1346.0
2009,NUTS,2010,ITH1,2,1431.0
2010,NUTS,2010,ITH1,2,1465.0
2011,NUTS,2010,ITH1,2,1559.0
2012,NUTS,2010,ITH1,2,1604.0
2013,NUTS,2010,ITH1,2,1781.0
2014,NUTS,2010,ITH1,2,1846.0
2015,NUTS,2010,ITH1,2,1696.0
2016,NUTS,2010,ITH1,2,2165.0
2017,NUTS,2010,ITH1,2,2462.0
2018,NUTS,2010,ITH1,2,2605.0
2019,NUTS,2010,ITH1,2,2840.0
2003,NUTS,2010,ITH2,2,1672.0
2004,NUTS,2010,ITH2,2,1764.0
2005,NUTS,2010,ITH2,2,1937.0
2007,NUTS,2010,ITH2,2,2430.0
2008,NUTS,2010,ITH2,2,3233.0
2009,NUTS,2010,ITH2,2,3357.0
2010,NUTS,2010,ITH2,2,3191.0
2011,NUTS,2010,ITH2,2,3526.0
2012,NUTS,2010,ITH2,2,3915.0
2013,NUTS,2010,ITH2,2,3883.0
2014,NUTS,2010,ITH2,2,3791.0
2015,NUTS,2010,ITH2,2,4115.0
2016,NUTS,2010,ITH2,2,4052.0
2017,NUTS,2010,ITH2,2,4310.0
2018,NUTS,2010,ITH2,2,4356.0
2019,NUTS,2010,ITH2,2,4636.0
1994,NUTS,2010,ITH3,2,6617.0
1995,NUTS,2010,ITH3,2,6598.0
1996,NUTS,2010,ITH3,2,6733.0
2000,NUTS,2010,ITH3,2,7859.0
2003,NUTS,2010,ITH3,2,9261.0
2004,NUTS,2010,ITH3,2,9526.0
2005,NUTS,2010,ITH3,2,10367.0
2007,NUTS,2010,ITH3,2,16772.0
2008,NUTS,2010,ITH3,2,22369.0
2009,NUTS,2010,ITH3,2,21626.0
2010,NUTS,2010,ITH3,2,21326.0
2011,NUTS,2010,ITH3,2,21935.0
2012,NUTS,2010,ITH3,2,22783.0
2013,NUTS,2010,ITH3,2,23226.0
2014,NUTS,2010,ITH3,2,22569.0
2015,NUTS,2010,ITH3,2,23418.0
2016,NUTS,2010,ITH3,2,28997.0
2017,NUTS,2010,ITH3,2,32334.0
2018,NUTS,2010,ITH3,2,35104.0
2019,NUTS,2010,ITH3,2,35850.0
1994,NUTS,2010,ITH4,2,3114.0
1995,NUTS,2010,ITH4,2,3436.0
1996,NUTS,2010,ITH4,2,3231.0
2000,NUTS,2010,ITH4,2,3472.0
2003,NUTS,2010,ITH4,2,3726.0
2004,NUTS,2010,ITH4,2,4195.0
2005,NUTS,2010,ITH4,2,4603.0
2007,NUTS,2010,ITH4,2,5153.0
2008,NUTS,2010,ITH4,2,5991.0
2009,NUTS,2010,ITH4,2,6031.0
2010,NUTS,2010,ITH4,2,5941.0
2011,NUTS,2010,ITH4,2,6278.0
2012,NUTS,2010,ITH4,2,6692.0
2013,NUTS,2010,ITH4,2,6169.0
2014,NUTS,2010,ITH4,2,6229.0
2015,NUTS,2010,ITH4,2,6486.0
2016,NUTS,2010,ITH4,2,7186.0
2017,NUTS,2010,ITH4,2,8150.0
2018,NUTS,2010,ITH4,2,8549.0
2019,NUTS,2010,ITH4,2,8296.0
1994,NUTS,2010,ITH5,2,11345.0
1995,NUTS,2010,ITH5,2,10889.0
1996,NUTS,2010,ITH5,2,11113.0
2000,NUTS,2010,ITH5,2,13552.0
2003,NUTS,2010,ITH5,2,14941.0
2004,NUTS,2010,ITH5,2,15426.0
2005,NUTS,2010,ITH5,2,17514.0
2007,NUTS,2010,ITH5,2,23033.0
2008,NUTS,2010,ITH5,2,22061.0
2009,NUTS,2010,ITH5,2,23156.0
2010,NUTS,2010,ITH5,2,24615.0
2011,NUTS,2010,ITH5,2,24576.0
2012,NUTS,2010,ITH5,2,26901.0
2013,NUTS,2010,ITH5,2,29543.0
2014,NUTS,2010,ITH5,2,30372.0
2015,NUTS,2010,ITH5,2,31939.0
2016,NUTS,2010,ITH5,2,37428.0
2017,NUTS,2010,ITH5,2,42158.0
2018,NUTS,2010,ITH5,2,44911.0
2019,NUTS,2010,ITH5,2,44926.0
1994,NUTS,2010,ITI,1,40808.0
1995,NUTS,2010,ITI,1,41642.0
1996,NUTS,2010,ITI,1,40862.0
2000,NUTS,2010,ITI,1,39334.0
2003,NUTS,2010,ITI,1,45956.0
2004,NUTS,2010,ITI,1,45851.0
2005,NUTS,2010,ITI,1,48130.0
2007,NUTS,2010,ITI,1,54150.0
2008,NUTS,2010,ITI,1,54072.0
2009,NUTS,2010,ITI,1,54659.0
2010,NUTS,2010,ITI,1,53944.0
2011,NUTS,2010,ITI,1,53681.0
2012,NUTS,2010,ITI,1,56561.0
2013,NUTS,2010,ITI,1,57295.0
2014,NUTS,2010,ITI,1,58562.0
2017,NUTS,2010,ITI,1,72069.0
2018,NUTS,2010,ITI,1,78470.0
2019,NUTS,2010,ITI,1,82108.0
1994,NUTS,2010,ITI1,2,9012.0
1995,NUTS,2010,ITI1,2,9162.0
1996,NUTS,2010,ITI1,2,9020.0
2000,NUTS,2010,ITI1,2,8890.0
2003,NUTS,2010,ITI1,2,10374.0
2004,NUTS,2010,ITI1,2,10683.0
2005,NUTS,2010,ITI1,2,11986.0
2007,NUTS,2010,ITI1,2,13977.0
2008,NUTS,2010,ITI1,2,14452.0
2009,NUTS,2010,ITI1,2,14778.0
2010,NUTS,2010,ITI1,2,14674.0
2011,NUTS,2010,ITI1,2,15136.0
2012,NUTS,2010,ITI1,2,16328.0
2013,NUTS,2010,ITI1,2,17435.0
2014,NUTS,2010,ITI1,2,18207.0
2015,NUTS,2010,ITI1,2,18254.0
2016,NUTS,2010,ITI1,2,19693.0
2017,NUTS,2010,ITI1,2,22524.0
2018,NUTS,2010,ITI1,2,26114.0
2019,NUTS,2010,ITI1,2,26832.0
1994,NUTS,2010,ITI2,2,1737.0
1995,NUTS,2010,ITI2,2,1592.0
1996,NUTS,2010,ITI2,2,1801.0
2000,NUTS,2010,ITI2,2,2040.0
2003,NUTS,2010,ITI2,2,2366.0
2004,NUTS,2010,ITI2,2,2366.0
2005,NUTS,2010,ITI2,2,2404.0
2007,NUTS,2010,ITI2,2,2789.0
2008,NUTS,2010,ITI2,2,2658.0
2009,NUTS,2010,ITI2,2,2643.0
2010,NUTS,2010,ITI2,2,2643.0
2011,NUTS,2010,ITI2,2,2604.0
2012,NUTS,2010,ITI2,2,2713.0
2013,NUTS,2010,ITI2,2,2753.0
2014,NUTS,2010,ITI2,2,2879.0
2017,NUTS,2010,ITI2,2,3863.0
2018,NUTS,2010,ITI2,2,4220.0
2019,NUTS,2010,ITI2,2,4295.0
1994,NUTS,2010,ITI3,2,1700.0
1995,NUTS,2010,ITI3,2,1910.0
1996,NUTS,2010,ITI3,2,1845.0
2000,NUTS,2010,ITI3,2,2773.0
2003,NUTS,2010,ITI3,2,2776.0
2004,NUTS,2010,ITI3,2,2732.0
2005,NUTS,2010,ITI3,2,2992.0
2007,NUTS,2010,ITI3,2,4703.0
2008,NUTS,2010,ITI3,2,4717.0
2009,NUTS,2010,ITI3,2,4551.0
2010,NUTS,2010,ITI3,2,4543.0
2011,NUTS,2010,ITI3,2,4423.0
2012,NUTS,2010,ITI3,2,4850.0
2013,NUTS,2010,ITI3,2,5002.0
2014,NUTS,2010,ITI3,2,5555.0
2015,NUTS,2010,ITI3,2,5475.0
2016,NUTS,2010,ITI3,2,6742.0
2017,NUTS,2010,ITI3,2,8094.0
2018,NUTS,2010,ITI3,2,8324.0
2019,NUTS,2010,ITI3,2,8112.0
1994,NUTS,2010,ITI4,2,28359.0
1995,NUTS,2010,ITI4,2,28978.0
1996,NUTS,2010,ITI4,2,28196.0
2000,NUTS,2010,ITI4,2,25631.0
2003,NUTS,2010,ITI4,2,30440.0
2004,NUTS,2010,ITI4,2,30070.0
2005,NUTS,2010,ITI4,2,30749.0
2007,NUTS,2010,ITI4,2,32682.0
2008,NUTS,2010,ITI4,2,32245.0
2009,NUTS,2010,ITI4,2,32687.0
2010,NUTS,2010,ITI4,2,32084.0
2011,NUTS,2010,ITI4,2,31518.0
2012,NUTS,2010,ITI4,2,32670.0
2013,NUTS,2010,ITI4,2,32104.0
2014,NUTS,2010,ITI4,2,31920.0
2015,NUTS,2010,ITI4,2,33039.0
2016,NUTS,2010,ITI4,2,36575.0
2017,NUTS,2010,ITI4,2,37588.0
2018,NUTS,2010,ITI4,2,39813.0
2019,NUTS,2010,ITI4,2,42869.0
1980,NUTS,2010,JP,0,629172.0
1981,NUTS,2010,JP,0,648977.0
1982,NUTS,2010,JP,0,668939.0
1983,NUTS,2010,JP,0,710872.0
1984,NUTS,2010,JP,0,730432.0
1985,NUTS,2010,JP,0,761650.0
1986,NUTS,2010,JP,0,778501.0
1987,NUTS,2010,JP,0,803833.0
1988,NUTS,2010,JP,0,830855.0
1989,NUTS,2010,JP,0,863382.0
1990,NUTS,2010,JP,0,899286.0
1991,NUTS,2010,JP,0,910051.0
1992,NUTS,2010,JP,0,939483.0
1993,NUTS,2010,JP,0,947455.0
1994,NUTS,2010,JP,0,945823.0
1995,NUTS,2010,JP,0,948088.0
1996,NUTS,2010,JP,0,891783.0
1997,NUTS,2010,JP,0,894003.0
1998,NUTS,2010,JP,0,925569.0
1999,NUTS,2010,JP,0,919132.0
2000,NUTS,2010,JP,0,896847.0
2001,NUTS,2010,JP,0,869180.0
2002,NUTS,2010,JP,0,833788.0
2003,NUTS,2010,JP,0,859453.0
2004,NUTS,2010,JP,0,872752.0
2005,NUTS,2010,JP,0,896855.0
2006,NUTS,2010,JP,0,910375.0
2007,NUTS,2010,JP,0,912202.0
2008,NUTS,2010,JP,0,882739.0
2009,NUTS,2010,JP,0,878418.0
2010,NUTS,2010,JP,0,877928.0
2011,NUTS,2010,JP,0,869825.0
2012,NUTS,2010,JP,0,851132.0
2013,NUTS,2010,JP,0,865523.0
2014,NUTS,2010,JP,0,895285.0
2015,NUTS,2010,JP,0,875005.0
2016,NUTS,2010,JP,0,872340.0
2017,NUTS,2010,JP,0,890749.0
2018,NUTS,2010,JP,0,896901.0
2019,NUTS,2010,JP,0,903367.0
1995,NUTS,2010,KR,0,152247.0
1996,NUTS,2010,KR,0,135703.0
1997,NUTS,2010,KR,0,136559.0
1998,NUTS,2010,KR,0,128669.0
1999,NUTS,2010,KR,0,137874.0
2000,NUTS,2010,KR,0,138077.0
2001,NUTS,2010,KR,0,165715.0
2002,NUTS,2010,KR,0,172270.0
2003,NUTS,2010,KR,0,186215.0
2004,NUTS,2010,KR,0,194054.0
2005,NUTS,2010,KR,0,215345.0
2006,NUTS,2010,KR,0,237599.0
2007,NUTS,2010,KR,0,269409.0
2008,NUTS,2010,KR,0,294440.0
2009,NUTS,2010,KR,0,309063.0
2010,NUTS,2010,KR,0,335228.0
2011,NUTS,2010,KR,0,361374.0
2012,NUTS,2010,KR,0,395990.0
2013,NUTS,2010,KR,0,401444.0
2014,NUTS,2010,KR,0,430868.0
2015,NUTS,2010,KR,0,442027.0
2016,NUTS,2010,KR,0,447408.0
2017,NUTS,2010,KR,0,471201.0
2018,NUTS,2010,KR,0,501175.0
2019,NUTS,2010,KR,0,525675.0
1996,NUTS,2010,LT,0,12569.0
1997,NUTS,2010,LT,0,12171.0
1998,NUTS,2010,LT,0,12847.0
1999,NUTS,2010,LT,0,12794.0
2000,NUTS,2010,LT,0,11791.0
2001,NUTS,2010,LT,0,11949.0
2002,NUTS,2010,LT,0,9531.0
2003,NUTS,2010,LT,0,9648.0
2004,NUTS,2010,LT,0,10557.0
2005,NUTS,2010,LT,0,11002.0
2006,NUTS,2010,LT,0,11381.0
2007,NUTS,2010,LT,0,12480.0
2008,NUTS,2010,LT,0,12504.0
2009,NUTS,2010,LT,0,11936.0
2010,NUTS,2010,LT,0,12315.0
2011,NUTS,2010,LT,0,11173.0
2012,NUTS,2010,LT,0,10416.0
2013,NUTS,2010,LT,0,11080.0
2014,NUTS,2010,LT,0,11791.0
2015,NUTS,2010,LT,0,10607.0
2016,NUTS,2010,LT,0,10924.0
2017,NUTS,2010,LT,0,11577.0
2018,NUTS,2010,LT,0,11956.0
2019,NUTS,2010,LT,0,12998.0
2020,NUTS,2010,LT,0,14396.0
