year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_lsr
2005,NUTS,2010,FI1B,2,2.5
2006,NUTS,2010,FI1B,2,2.0
2007,NUTS,2010,FI1B,2,0.67
2008,NUTS,2010,FI1B,2,0.33
2009,NUTS,2010,FI1B,2,1.0
2010,NUTS,2010,FI1B,2,1.0
1985,NUTS,2010,FI1B1,3,1.0
2002,NUTS,2010,FI1B1,3,1.33
2004,NUTS,2010,FI1B1,3,0.17
2005,NUTS,2010,FI1B1,3,2.5
2006,NUTS,2010,FI1B1,3,2.0
2007,NUTS,2010,FI1B1,3,0.67
2008,NUTS,2010,FI1B1,3,0.33
2009,NUTS,2010,FI1B1,3,1.0
2010,NUTS,2010,FI1B1,3,1.0
2004,NUTS,2010,FI1C,2,0.67
2005,NUTS,2010,FI1C,2,1.5
2009,NUTS,2010,FI1C,2,1.0
2004,NUTS,2010,FI1C2,3,0.67
2005,NUTS,2010,FI1C2,3,1.5
2009,NUTS,2010,FI1C5,3,1.0
2001,NUTS,2010,FI1D,2,1.0
2002,NUTS,2010,FI1D,2,0.5
2003,NUTS,2010,FI1D,2,1.0
2008,NUTS,2010,FI1D,2,1.5
2001,NUTS,2010,FI1D3,3,1.0
2008,NUTS,2010,FI1D3,3,1.0
2002,NUTS,2010,FI1D6,3,0.5
2003,NUTS,2010,FI1D6,3,1.0
2008,NUTS,2010,FI1D6,3,0.5
1978,NUTS,2010,FR,0,6.25
1979,NUTS,2010,FR,0,9.0
1980,NUTS,2010,FR,0,10.0
1981,NUTS,2010,FR,0,11.0
1982,NUTS,2010,FR,0,13.0
1983,NUTS,2010,FR,0,11.5
1984,NUTS,2010,FR,0,15.78
1985,NUTS,2010,FR,0,13.0
1986,NUTS,2010,FR,0,18.25
1987,NUTS,2010,FR,0,14.0
1988,NUTS,2010,FR,0,18.18
1989,NUTS,2010,FR,0,37.83
1990,NUTS,2010,FR,0,24.63
1991,NUTS,2010,FR,0,53.5
1992,NUTS,2010,FR,0,25.0
1993,NUTS,2010,FR,0,23.5
1994,NUTS,2010,FR,0,36.0
1995,NUTS,2010,FR,0,41.0
1996,NUTS,2010,FR,0,33.41
1997,NUTS,2010,FR,0,42.39
1998,NUTS,2010,FR,0,35.62
1999,NUTS,2010,FR,0,54.42
2000,NUTS,2010,FR,0,41.44
2001,NUTS,2010,FR,0,45.42
2002,NUTS,2010,FR,0,23.1
2003,NUTS,2010,FR,0,36.42
2004,NUTS,2010,FR,0,28.33
2005,NUTS,2010,FR,0,37.52
2006,NUTS,2010,FR,0,30.91
2007,NUTS,2010,FR,0,13.63
2008,NUTS,2010,FR,0,36.92
2009,NUTS,2010,FR,0,26.8
2010,NUTS,2010,FR,0,31.13
2011,NUTS,2010,FR,0,20.6
2012,NUTS,2010,FR,0,20.33
1978,NUTS,2010,FR1,1,5.25
1979,NUTS,2010,FR1,1,8.0
1980,NUTS,2010,FR1,1,9.0
1981,NUTS,2010,FR1,1,10.75
1982,NUTS,2010,FR1,1,12.0
1983,NUTS,2010,FR1,1,9.17
1984,NUTS,2010,FR1,1,13.78
1985,NUTS,2010,FR1,1,12.0
1986,NUTS,2010,FR1,1,13.78
1987,NUTS,2010,FR1,1,8.5
1988,NUTS,2010,FR1,1,11.6
1989,NUTS,2010,FR1,1,34.83
1990,NUTS,2010,FR1,1,18.13
1991,NUTS,2010,FR1,1,40.0
1992,NUTS,2010,FR1,1,15.83
1993,NUTS,2010,FR1,1,13.17
1994,NUTS,2010,FR1,1,29.27
1995,NUTS,2010,FR1,1,30.83
1996,NUTS,2010,FR1,1,20.91
1997,NUTS,2010,FR1,1,31.81
1998,NUTS,2010,FR1,1,28.64
1999,NUTS,2010,FR1,1,32.92
2000,NUTS,2010,FR1,1,27.83
2001,NUTS,2010,FR1,1,27.92
2002,NUTS,2010,FR1,1,15.9
2003,NUTS,2010,FR1,1,29.14
2004,NUTS,2010,FR1,1,21.63
2005,NUTS,2010,FR1,1,21.43
2006,NUTS,2010,FR1,1,16.29
2007,NUTS,2010,FR1,1,8.38
2008,NUTS,2010,FR1,1,26.23
2009,NUTS,2010,FR1,1,12.42
2010,NUTS,2010,FR1,1,18.52
2011,NUTS,2010,FR1,1,10.9
2012,NUTS,2010,FR1,1,12.07
1978,NUTS,2010,FR10,2,5.25
1979,NUTS,2010,FR10,2,8.0
1980,NUTS,2010,FR10,2,9.0
1981,NUTS,2010,FR10,2,10.75
1982,NUTS,2010,FR10,2,12.0
1983,NUTS,2010,FR10,2,9.17
1984,NUTS,2010,FR10,2,13.78
1985,NUTS,2010,FR10,2,12.0
1986,NUTS,2010,FR10,2,13.78
1987,NUTS,2010,FR10,2,8.5
1988,NUTS,2010,FR10,2,11.6
1989,NUTS,2010,FR10,2,34.83
1990,NUTS,2010,FR10,2,18.13
1991,NUTS,2010,FR10,2,40.0
1992,NUTS,2010,FR10,2,15.83
1993,NUTS,2010,FR10,2,13.17
1994,NUTS,2010,FR10,2,29.27
1995,NUTS,2010,FR10,2,30.83
1996,NUTS,2010,FR10,2,20.91
1997,NUTS,2010,FR10,2,31.81
1998,NUTS,2010,FR10,2,28.64
1999,NUTS,2010,FR10,2,32.92
2000,NUTS,2010,FR10,2,27.83
2001,NUTS,2010,FR10,2,27.92
2002,NUTS,2010,FR10,2,15.9
2003,NUTS,2010,FR10,2,29.14
2004,NUTS,2010,FR10,2,21.63
2005,NUTS,2010,FR10,2,21.43
2006,NUTS,2010,FR10,2,16.29
2007,NUTS,2010,FR10,2,8.38
2008,NUTS,2010,FR10,2,26.23
2009,NUTS,2010,FR10,2,12.42
2010,NUTS,2010,FR10,2,18.52
2011,NUTS,2010,FR10,2,10.9
2012,NUTS,2010,FR10,2,12.07
1978,NUTS,2010,FR101,3,5.0
1979,NUTS,2010,FR101,3,7.0
1980,NUTS,2010,FR101,3,5.5
1981,NUTS,2010,FR101,3,6.0
1982,NUTS,2010,FR101,3,6.33
1983,NUTS,2010,FR101,3,4.0
1984,NUTS,2010,FR101,3,9.67
1985,NUTS,2010,FR101,3,4.83
1986,NUTS,2010,FR101,3,6.43
1987,NUTS,2010,FR101,3,4.23
1988,NUTS,2010,FR101,3,3.45
1989,NUTS,2010,FR101,3,3.0
1990,NUTS,2010,FR101,3,5.23
1991,NUTS,2010,FR101,3,4.02
1992,NUTS,2010,FR101,3,3.5
1993,NUTS,2010,FR101,3,4.17
1994,NUTS,2010,FR101,3,5.57
1995,NUTS,2010,FR101,3,2.73
1996,NUTS,2010,FR101,3,1.51
1997,NUTS,2010,FR101,3,5.45
1998,NUTS,2010,FR101,3,5.5
1999,NUTS,2010,FR101,3,6.7
2000,NUTS,2010,FR101,3,4.78
2001,NUTS,2010,FR101,3,4.83
2002,NUTS,2010,FR101,3,3.0
2003,NUTS,2010,FR101,3,7.9
2004,NUTS,2010,FR101,3,1.99
2005,NUTS,2010,FR101,3,4.15
2006,NUTS,2010,FR101,3,2.58
2007,NUTS,2010,FR101,3,2.17
2008,NUTS,2010,FR101,3,4.37
2009,NUTS,2010,FR101,3,2.32
2010,NUTS,2010,FR101,3,0.75
2011,NUTS,2010,FR101,3,3.23
2012,NUTS,2010,FR101,3,1.53
1986,NUTS,2010,FR102,3,0.5
1988,NUTS,2010,FR102,3,0.25
1989,NUTS,2010,FR102,3,0.83
1990,NUTS,2010,FR102,3,1.13
1991,NUTS,2010,FR102,3,0.2
1992,NUTS,2010,FR102,3,0.67
1995,NUTS,2010,FR102,3,0.25
1996,NUTS,2010,FR102,3,0.25
1997,NUTS,2010,FR102,3,4.5
1998,NUTS,2010,FR102,3,0.92
1999,NUTS,2010,FR102,3,1.17
2000,NUTS,2010,FR102,3,1.2
2001,NUTS,2010,FR102,3,1.0
2002,NUTS,2010,FR102,3,0.5
2003,NUTS,2010,FR102,3,1.17
2005,NUTS,2010,FR102,3,0.9
2007,NUTS,2010,FR102,3,0.2
2010,NUTS,2010,FR102,3,0.17
2012,NUTS,2010,FR102,3,1.0
1978,NUTS,2010,FR103,3,0.25
1981,NUTS,2010,FR103,3,0.25
1982,NUTS,2010,FR103,3,2.0
1983,NUTS,2010,FR103,3,1.33
1986,NUTS,2010,FR103,3,0.5
1987,NUTS,2010,FR103,3,0.17
1988,NUTS,2010,FR103,3,1.6
1989,NUTS,2010,FR103,3,4.33
1991,NUTS,2010,FR103,3,1.75
1992,NUTS,2010,FR103,3,1.67
1993,NUTS,2010,FR103,3,1.0
1994,NUTS,2010,FR103,3,1.2
1995,NUTS,2010,FR103,3,1.92
1996,NUTS,2010,FR103,3,1.0
1997,NUTS,2010,FR103,3,1.83
1998,NUTS,2010,FR103,3,1.32
1999,NUTS,2010,FR103,3,1.0
2000,NUTS,2010,FR103,3,2.1
2001,NUTS,2010,FR103,3,1.46
2002,NUTS,2010,FR103,3,1.12
2003,NUTS,2010,FR103,3,0.83
2004,NUTS,2010,FR103,3,2.87
2005,NUTS,2010,FR103,3,1.13
2006,NUTS,2010,FR103,3,4.33
2007,NUTS,2010,FR103,3,0.14
2008,NUTS,2010,FR103,3,3.4
2009,NUTS,2010,FR103,3,1.25
2010,NUTS,2010,FR103,3,1.07
2011,NUTS,2010,FR103,3,0.95
1980,NUTS,2010,FR104,3,1.83
1981,NUTS,2010,FR104,3,3.25
1982,NUTS,2010,FR104,3,2.0
1983,NUTS,2010,FR104,3,2.0
1984,NUTS,2010,FR104,3,2.33
1985,NUTS,2010,FR104,3,4.13
1986,NUTS,2010,FR104,3,1.58
1987,NUTS,2010,FR104,3,2.07
1988,NUTS,2010,FR104,3,4.27
1989,NUTS,2010,FR104,3,5.67
1990,NUTS,2010,FR104,3,2.33
1991,NUTS,2010,FR104,3,14.72
1992,NUTS,2010,FR104,3,1.0
1993,NUTS,2010,FR104,3,1.92
1994,NUTS,2010,FR104,3,6.67
1995,NUTS,2010,FR104,3,9.4
1996,NUTS,2010,FR104,3,8.69
1997,NUTS,2010,FR104,3,7.26
1998,NUTS,2010,FR104,3,8.8
1999,NUTS,2010,FR104,3,4.57
2000,NUTS,2010,FR104,3,9.88
2001,NUTS,2010,FR104,3,7.71
2002,NUTS,2010,FR104,3,6.8
2003,NUTS,2010,FR104,3,9.71
2004,NUTS,2010,FR104,3,5.72
2005,NUTS,2010,FR104,3,7.75
2006,NUTS,2010,FR104,3,7.17
2007,NUTS,2010,FR104,3,3.87
2008,NUTS,2010,FR104,3,11.35
2009,NUTS,2010,FR104,3,7.62
2010,NUTS,2010,FR104,3,12.3
2011,NUTS,2010,FR104,3,3.92
2012,NUTS,2010,FR104,3,3.67
1979,NUTS,2010,FR105,3,0.33
1980,NUTS,2010,FR105,3,1.33
1981,NUTS,2010,FR105,3,0.75
1984,NUTS,2010,FR105,3,0.83
1985,NUTS,2010,FR105,3,1.67
1986,NUTS,2010,FR105,3,3.24
1987,NUTS,2010,FR105,3,1.2
1988,NUTS,2010,FR105,3,1.2
1989,NUTS,2010,FR105,3,20.5
1990,NUTS,2010,FR105,3,9.23
1991,NUTS,2010,FR105,3,17.17
1992,NUTS,2010,FR105,3,9.0
1993,NUTS,2010,FR105,3,4.42
1994,NUTS,2010,FR105,3,11.67
1995,NUTS,2010,FR105,3,13.58
1996,NUTS,2010,FR105,3,3.96
1997,NUTS,2010,FR105,3,7.18
1998,NUTS,2010,FR105,3,3.43
1999,NUTS,2010,FR105,3,8.03
2000,NUTS,2010,FR105,3,4.87
2001,NUTS,2010,FR105,3,8.08
2002,NUTS,2010,FR105,3,3.24
2003,NUTS,2010,FR105,3,6.28
2004,NUTS,2010,FR105,3,4.71
2005,NUTS,2010,FR105,3,6.47
2006,NUTS,2010,FR105,3,1.71
2007,NUTS,2010,FR105,3,0.83
2008,NUTS,2010,FR105,3,2.93
2009,NUTS,2010,FR105,3,0.45
2010,NUTS,2010,FR105,3,1.57
2011,NUTS,2010,FR105,3,2.6
2012,NUTS,2010,FR105,3,2.75
1981,NUTS,2010,FR106,3,0.5
1983,NUTS,2010,FR106,3,0.5
1984,NUTS,2010,FR106,3,0.25
1985,NUTS,2010,FR106,3,0.5
1991,NUTS,2010,FR106,3,0.2
1993,NUTS,2010,FR106,3,0.33
1994,NUTS,2010,FR106,3,0.25
1995,NUTS,2010,FR106,3,0.17
2001,NUTS,2010,FR106,3,0.17
2003,NUTS,2010,FR106,3,0.5
2008,NUTS,2010,FR106,3,0.25
1979,NUTS,2010,FR107,3,0.67
1980,NUTS,2010,FR107,3,0.33
1982,NUTS,2010,FR107,3,1.67
1983,NUTS,2010,FR107,3,1.33
1984,NUTS,2010,FR107,3,0.44
1985,NUTS,2010,FR107,3,0.87
1986,NUTS,2010,FR107,3,1.53
1987,NUTS,2010,FR107,3,0.83
1988,NUTS,2010,FR107,3,0.5
1989,NUTS,2010,FR107,3,0.5
1991,NUTS,2010,FR107,3,1.95
1993,NUTS,2010,FR107,3,1.33
1994,NUTS,2010,FR107,3,3.92
1995,NUTS,2010,FR107,3,2.78
1996,NUTS,2010,FR107,3,5.5
1997,NUTS,2010,FR107,3,5.25
1998,NUTS,2010,FR107,3,8.67
1999,NUTS,2010,FR107,3,11.45
2000,NUTS,2010,FR107,3,4.0
2001,NUTS,2010,FR107,3,4.67
2002,NUTS,2010,FR107,3,1.25
2003,NUTS,2010,FR107,3,2.75
2004,NUTS,2010,FR107,3,6.35
2005,NUTS,2010,FR107,3,1.03
2006,NUTS,2010,FR107,3,0.5
2007,NUTS,2010,FR107,3,1.17
2008,NUTS,2010,FR107,3,3.18
2009,NUTS,2010,FR107,3,0.78
2010,NUTS,2010,FR107,3,2.0
2012,NUTS,2010,FR107,3,3.12
1984,NUTS,2010,FR108,3,0.25
1988,NUTS,2010,FR108,3,0.33
1990,NUTS,2010,FR108,3,0.2
1997,NUTS,2010,FR108,3,0.33
2000,NUTS,2010,FR108,3,1.0
2008,NUTS,2010,FR108,3,0.75
2010,NUTS,2010,FR108,3,0.67
2011,NUTS,2010,FR108,3,0.2
1981,NUTS,2010,FR2,1,0.25
1984,NUTS,2010,FR2,1,0.5
1988,NUTS,2010,FR2,1,1.25
1990,NUTS,2010,FR2,1,1.0
1991,NUTS,2010,FR2,1,1.0
1994,NUTS,2010,FR2,1,0.4
1998,NUTS,2010,FR2,1,1.64
1999,NUTS,2010,FR2,1,3.5
2000,NUTS,2010,FR2,1,3.1
2002,NUTS,2010,FR2,1,1.58
2005,NUTS,2010,FR2,1,2.5
2006,NUTS,2010,FR2,1,0.5
2007,NUTS,2010,FR2,1,0.58
2010,NUTS,2010,FR2,1,1.84
2011,NUTS,2010,FR2,1,1.43
2012,NUTS,2010,FR2,1,0.17
1990,NUTS,2010,FR21,2,1.0
2002,NUTS,2010,FR21,2,1.0
2010,NUTS,2010,FR21,2,0.71
2011,NUTS,2010,FR21,2,0.33
2011,NUTS,2010,FR212,3,0.33
2002,NUTS,2010,FR213,3,1.0
2010,NUTS,2010,FR213,3,0.71
1990,NUTS,2010,FR214,3,1.0
1991,NUTS,2010,FR23,2,0.5
1999,NUTS,2010,FR23,2,1.0
2011,NUTS,2010,FR23,2,0.5
1991,NUTS,2010,FR231,3,0.5
1999,NUTS,2010,FR231,3,0.5
1999,NUTS,2010,FR232,3,0.5
2011,NUTS,2010,FR232,3,0.5
1981,NUTS,2010,FR24,2,0.25
1998,NUTS,2010,FR24,2,1.25
1999,NUTS,2010,FR24,2,1.0
2000,NUTS,2010,FR24,2,2.7
2002,NUTS,2010,FR24,2,0.58
2005,NUTS,2010,FR24,2,1.5
2006,NUTS,2010,FR24,2,0.5
2007,NUTS,2010,FR24,2,0.58
2010,NUTS,2010,FR24,2,0.72
2012,NUTS,2010,FR24,2,0.17
1998,NUTS,2010,FR242,3,0.25
2007,NUTS,2010,FR242,3,0.25
2010,NUTS,2010,FR242,3,0.25
2012,NUTS,2010,FR242,3,0.17
1981,NUTS,2010,FR245,3,0.25
2002,NUTS,2010,FR245,3,0.25
1998,NUTS,2010,FR246,3,1.0
1999,NUTS,2010,FR246,3,1.0
2000,NUTS,2010,FR246,3,2.7
2002,NUTS,2010,FR246,3,0.33
2005,NUTS,2010,FR246,3,1.5
2006,NUTS,2010,FR246,3,0.5
2007,NUTS,2010,FR246,3,0.33
2010,NUTS,2010,FR246,3,0.47
2005,NUTS,2010,FR25,2,1.0
2010,NUTS,2010,FR25,2,0.4
2011,NUTS,2010,FR25,2,0.6
2005,NUTS,2010,FR251,3,1.0
2010,NUTS,2010,FR251,3,0.4
2011,NUTS,2010,FR251,3,0.6
1984,NUTS,2010,FR26,2,0.5
1988,NUTS,2010,FR26,2,1.25
1991,NUTS,2010,FR26,2,0.5
1994,NUTS,2010,FR26,2,0.4
1998,NUTS,2010,FR26,2,0.39
1999,NUTS,2010,FR26,2,1.5
2000,NUTS,2010,FR26,2,0.4
1988,NUTS,2010,FR261,3,1.0
1991,NUTS,2010,FR261,3,0.5
1994,NUTS,2010,FR261,3,0.4
1998,NUTS,2010,FR261,3,0.39
1999,NUTS,2010,FR261,3,1.5
2000,NUTS,2010,FR261,3,0.4
1988,NUTS,2010,FR263,3,0.25
1984,NUTS,2010,FR264,3,0.5
2001,NUTS,2010,FR3,1,1.0
2004,NUTS,2010,FR3,1,0.67
2005,NUTS,2010,FR3,1,0.2
2006,NUTS,2010,FR3,1,2.0
2009,NUTS,2010,FR3,1,0.75
2010,NUTS,2010,FR3,1,0.29
2012,NUTS,2010,FR3,1,0.83
2001,NUTS,2010,FR30,2,1.0
2004,NUTS,2010,FR30,2,0.67
2005,NUTS,2010,FR30,2,0.2
2006,NUTS,2010,FR30,2,2.0
2009,NUTS,2010,FR30,2,0.75
2010,NUTS,2010,FR30,2,0.29
2012,NUTS,2010,FR30,2,0.83
2001,NUTS,2010,FR301,3,1.0
2004,NUTS,2010,FR301,3,0.67
2005,NUTS,2010,FR301,3,0.2
2006,NUTS,2010,FR301,3,2.0
2009,NUTS,2010,FR301,3,0.75
2010,NUTS,2010,FR301,3,0.29
2012,NUTS,2010,FR301,3,0.83
1989,NUTS,2010,FR4,1,0.5
1992,NUTS,2010,FR4,1,0.8
1999,NUTS,2010,FR4,1,1.0
2000,NUTS,2010,FR4,1,0.4
2002,NUTS,2010,FR4,1,0.2
2008,NUTS,2010,FR4,1,1.0
2010,NUTS,2010,FR4,1,0.67
2011,NUTS,2010,FR4,1,1.0
2012,NUTS,2010,FR4,1,1.2
2010,NUTS,2010,FR41,2,0.17
2010,NUTS,2010,FR412,3,0.17
1992,NUTS,2010,FR42,2,0.8
1999,NUTS,2010,FR42,2,1.0
2000,NUTS,2010,FR42,2,0.4
2008,NUTS,2010,FR42,2,1.0
2010,NUTS,2010,FR42,2,0.5
2011,NUTS,2010,FR42,2,1.0
2012,NUTS,2010,FR42,2,1.2
1992,NUTS,2010,FR421,3,0.8
1999,NUTS,2010,FR421,3,1.0
2000,NUTS,2010,FR421,3,0.4
2011,NUTS,2010,FR421,3,1.0
2012,NUTS,2010,FR421,3,1.0
2008,NUTS,2010,FR422,3,1.0
2010,NUTS,2010,FR422,3,0.5
2012,NUTS,2010,FR422,3,0.2
1989,NUTS,2010,FR43,2,0.5
2002,NUTS,2010,FR43,2,0.2
1989,NUTS,2010,FR431,3,0.5
2002,NUTS,2010,FR431,3,0.2
1978,NUTS,2010,FR5,1,1.0
1979,NUTS,2010,FR5,1,1.0
1982,NUTS,2010,FR5,1,1.0
1983,NUTS,2010,FR5,1,1.0
1984,NUTS,2010,FR5,1,0.25
1987,NUTS,2010,FR5,1,3.0
1988,NUTS,2010,FR5,1,0.5
1989,NUTS,2010,FR5,1,0.5
1990,NUTS,2010,FR5,1,1.5
1991,NUTS,2010,FR5,1,4.5
1992,NUTS,2010,FR5,1,4.67
1993,NUTS,2010,FR5,1,6.5
1994,NUTS,2010,FR5,1,2.33
1997,NUTS,2010,FR5,1,1.0
1999,NUTS,2010,FR5,1,2.5
2000,NUTS,2010,FR5,1,2.0
2001,NUTS,2010,FR5,1,3.67
2002,NUTS,2010,FR5,1,1.5
2003,NUTS,2010,FR5,1,1.78
2004,NUTS,2010,FR5,1,1.17
2005,NUTS,2010,FR5,1,3.1
2006,NUTS,2010,FR5,1,3.0
2008,NUTS,2010,FR5,1,1.0
2009,NUTS,2010,FR5,1,1.0
2010,NUTS,2010,FR5,1,1.6
2011,NUTS,2010,FR5,1,1.4
2012,NUTS,2010,FR5,1,1.0
1979,NUTS,2010,FR52,2,1.0
1982,NUTS,2010,FR52,2,1.0
1983,NUTS,2010,FR52,2,1.0
1984,NUTS,2010,FR52,2,0.25
1988,NUTS,2010,FR52,2,0.5
1989,NUTS,2010,FR52,2,0.5
1990,NUTS,2010,FR52,2,1.5
1991,NUTS,2010,FR52,2,4.5
1992,NUTS,2010,FR52,2,4.67
1993,NUTS,2010,FR52,2,6.5
1994,NUTS,2010,FR52,2,2.33
1997,NUTS,2010,FR52,2,1.0
1999,NUTS,2010,FR52,2,2.5
2000,NUTS,2010,FR52,2,2.0
2001,NUTS,2010,FR52,2,3.67
2002,NUTS,2010,FR52,2,1.5
2003,NUTS,2010,FR52,2,1.78
2004,NUTS,2010,FR52,2,1.17
2005,NUTS,2010,FR52,2,2.6
2006,NUTS,2010,FR52,2,3.0
2009,NUTS,2010,FR52,2,1.0
2010,NUTS,2010,FR52,2,1.6
2011,NUTS,2010,FR52,2,1.4
2012,NUTS,2010,FR52,2,1.0
1979,NUTS,2010,FR521,3,1.0
1982,NUTS,2010,FR521,3,1.0
1983,NUTS,2010,FR521,3,1.0
1984,NUTS,2010,FR521,3,0.25
1988,NUTS,2010,FR521,3,0.5
1989,NUTS,2010,FR521,3,0.5
1990,NUTS,2010,FR521,3,1.0
1991,NUTS,2010,FR521,3,4.0
1992,NUTS,2010,FR521,3,4.33
1993,NUTS,2010,FR521,3,6.5
1994,NUTS,2010,FR521,3,2.0
1997,NUTS,2010,FR521,3,1.0
1999,NUTS,2010,FR521,3,2.5
2000,NUTS,2010,FR521,3,2.0
2001,NUTS,2010,FR521,3,2.67
2002,NUTS,2010,FR521,3,1.33
2003,NUTS,2010,FR521,3,1.0
2004,NUTS,2010,FR521,3,0.92
2005,NUTS,2010,FR521,3,2.6
2006,NUTS,2010,FR521,3,3.0
2009,NUTS,2010,FR521,3,1.0
2010,NUTS,2010,FR521,3,1.6
2011,NUTS,2010,FR521,3,1.4
2012,NUTS,2010,FR521,3,1.0
1992,NUTS,2010,FR522,3,0.33
2001,NUTS,2010,FR522,3,1.0
2003,NUTS,2010,FR522,3,0.33
1990,NUTS,2010,FR523,3,0.5
1991,NUTS,2010,FR523,3,0.5
1994,NUTS,2010,FR523,3,0.33
2002,NUTS,2010,FR523,3,0.17
2003,NUTS,2010,FR523,3,0.44
2004,NUTS,2010,FR523,3,0.25
1978,NUTS,2010,FR53,2,1.0
1987,NUTS,2010,FR53,2,3.0
2005,NUTS,2010,FR53,2,0.5
2008,NUTS,2010,FR53,2,1.0
2005,NUTS,2010,FR531,3,0.5
1978,NUTS,2010,FR534,3,1.0
1987,NUTS,2010,FR534,3,3.0
2008,NUTS,2010,FR534,3,1.0
1984,NUTS,2010,FR6,1,1.0
1986,NUTS,2010,FR6,1,2.0
1987,NUTS,2010,FR6,1,1.0
1991,NUTS,2010,FR6,1,2.0
1996,NUTS,2010,FR6,1,0.25
1997,NUTS,2010,FR6,1,0.33
1999,NUTS,2010,FR6,1,1.0
2000,NUTS,2010,FR6,1,0.5
2004,NUTS,2010,FR6,1,1.62
2005,NUTS,2010,FR6,1,1.58
2006,NUTS,2010,FR6,1,4.79
2007,NUTS,2010,FR6,1,2.26
2008,NUTS,2010,FR6,1,2.17
2009,NUTS,2010,FR6,1,6.63
2010,NUTS,2010,FR6,1,6.89
2011,NUTS,2010,FR6,1,2.87
2012,NUTS,2010,FR6,1,2.17
1986,NUTS,2010,FR61,2,1.0
1991,NUTS,2010,FR61,2,1.0
1997,NUTS,2010,FR61,2,0.33
2004,NUTS,2010,FR61,2,1.17
2005,NUTS,2010,FR61,2,1.58
2006,NUTS,2010,FR61,2,1.5
2007,NUTS,2010,FR61,2,0.93
2008,NUTS,2010,FR61,2,2.17
2009,NUTS,2010,FR61,2,4.0
2010,NUTS,2010,FR61,2,1.03
2011,NUTS,2010,FR61,2,1.2
2012,NUTS,2010,FR61,2,2.17
1986,NUTS,2010,FR612,3,1.0
1991,NUTS,2010,FR612,3,1.0
1997,NUTS,2010,FR612,3,0.33
2004,NUTS,2010,FR612,3,1.17
2005,NUTS,2010,FR612,3,1.58
2006,NUTS,2010,FR612,3,1.5
2007,NUTS,2010,FR612,3,0.93
2008,NUTS,2010,FR612,3,2.17
2009,NUTS,2010,FR612,3,4.0
2010,NUTS,2010,FR612,3,1.03
2011,NUTS,2010,FR612,3,0.95
2012,NUTS,2010,FR612,3,2.17
2011,NUTS,2010,FR615,3,0.25
1986,NUTS,2010,FR62,2,1.0
1996,NUTS,2010,FR62,2,0.25
1999,NUTS,2010,FR62,2,1.0
2000,NUTS,2010,FR62,2,0.5
2004,NUTS,2010,FR62,2,0.25
2006,NUTS,2010,FR62,2,1.0
2009,NUTS,2010,FR62,2,0.33
2010,NUTS,2010,FR62,2,2.09
1996,NUTS,2010,FR623,3,0.25
1999,NUTS,2010,FR623,3,1.0
2000,NUTS,2010,FR623,3,0.5
2004,NUTS,2010,FR623,3,0.25
2006,NUTS,2010,FR623,3,1.0
2009,NUTS,2010,FR623,3,0.33
2010,NUTS,2010,FR623,3,2.09
1986,NUTS,2010,FR626,3,1.0
1984,NUTS,2010,FR63,2,1.0
1987,NUTS,2010,FR63,2,1.0
1991,NUTS,2010,FR63,2,1.0
2004,NUTS,2010,FR63,2,0.2
2006,NUTS,2010,FR63,2,2.29
2007,NUTS,2010,FR63,2,1.33
2009,NUTS,2010,FR63,2,2.3
2010,NUTS,2010,FR63,2,3.77
2011,NUTS,2010,FR63,2,1.67
1984,NUTS,2010,FR633,3,1.0
1987,NUTS,2010,FR633,3,1.0
1991,NUTS,2010,FR633,3,1.0
2004,NUTS,2010,FR633,3,0.2
2006,NUTS,2010,FR633,3,2.29
2007,NUTS,2010,FR633,3,1.33
2009,NUTS,2010,FR633,3,2.3
2010,NUTS,2010,FR633,3,3.77
2011,NUTS,2010,FR633,3,1.67
1980,NUTS,2010,FR7,1,1.0
1983,NUTS,2010,FR7,1,1.33
1984,NUTS,2010,FR7,1,0.25
1985,NUTS,2010,FR7,1,1.0
1986,NUTS,2010,FR7,1,1.8
1987,NUTS,2010,FR7,1,1.5
1988,NUTS,2010,FR7,1,3.67
1989,NUTS,2010,FR7,1,2.0
1990,NUTS,2010,FR7,1,4.0
1991,NUTS,2010,FR7,1,5.0
1992,NUTS,2010,FR7,1,3.0
1993,NUTS,2010,FR7,1,3.33
1994,NUTS,2010,FR7,1,3.0
1995,NUTS,2010,FR7,1,9.17
1996,NUTS,2010,FR7,1,12.0
1997,NUTS,2010,FR7,1,7.75
1998,NUTS,2010,FR7,1,4.83
1999,NUTS,2010,FR7,1,11.5
2000,NUTS,2010,FR7,1,6.29
2001,NUTS,2010,FR7,1,12.83
2002,NUTS,2010,FR7,1,1.25
2003,NUTS,2010,FR7,1,2.0
2004,NUTS,2010,FR7,1,2.92
2005,NUTS,2010,FR7,1,8.7
2006,NUTS,2010,FR7,1,3.83
2007,NUTS,2010,FR7,1,1.57
2008,NUTS,2010,FR7,1,6.15
2009,NUTS,2010,FR7,1,4.0
2010,NUTS,2010,FR7,1,1.33
2011,NUTS,2010,FR7,1,2.0
2012,NUTS,2010,FR7,1,2.4
1980,NUTS,2010,FR71,2,1.0
1983,NUTS,2010,FR71,2,1.33
1984,NUTS,2010,FR71,2,0.25
1985,NUTS,2010,FR71,2,1.0
1986,NUTS,2010,FR71,2,1.8
1987,NUTS,2010,FR71,2,1.5
