year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_pnp
2003,NUTS,2010,RU,0,45.448
2004,NUTS,2010,RU,0,40.633
2005,NUTS,2010,RU,0,36.667
2006,NUTS,2010,RU,0,57.02
2007,NUTS,2010,RU,0,86.842
2008,NUTS,2010,RU,0,65.827
2009,NUTS,2010,RU,0,62.113
2010,NUTS,2010,RU,0,48.588
2011,NUTS,2010,RU,0,46.43
2012,NUTS,2010,RU,0,51.994
2013,NUTS,2010,RU,0,36.435
2014,NUTS,2010,RU,0,39.616
2015,NUTS,2010,RU,0,44.073
1995,NUTS,2010,SE,0,8.332
1997,NUTS,2010,SE,0,4.583
1999,NUTS,2010,SE,0,7.829
2001,NUTS,2010,SE,0,7.871
2003,NUTS,2010,SE,0,32.54
2004,NUTS,2010,SE,0,33.402
2005,NUTS,2010,SE,0,26.434
2006,NUTS,2010,SE,0,20.151
2007,NUTS,2010,SE,0,15.928
2008,NUTS,2010,SE,0,20.504
2009,NUTS,2010,SE,0,7.11
2010,NUTS,2010,SE,0,3.271
2011,NUTS,2010,SE,0,31.86
2012,NUTS,2010,SE,0,30.216
2013,NUTS,2010,SE,0,23.494
2014,NUTS,2010,SE,0,24.466
2015,NUTS,2010,SE,0,20.621
2016,NUTS,2010,SE,0,21.879
2017,NUTS,2010,SE,0,14.351
2018,NUTS,2010,SE,0,13.846
2019,NUTS,2010,SE,0,15.046
2020,NUTS,2010,SE,0,15.659
1995,NUTS,2010,SI,0,2.064
1996,NUTS,2010,SI,0,3.355
1997,NUTS,2010,SI,0,4.281
1998,NUTS,2010,SI,0,3.044
1999,NUTS,2010,SI,0,2.241
2000,NUTS,2010,SI,0,4.733
2001,NUTS,2010,SI,0,7.637
2002,NUTS,2010,SI,0,8.172
2003,NUTS,2010,SI,0,1.116
2004,NUTS,2010,SI,0,1.408
2005,NUTS,2010,SI,0,1.238
2006,NUTS,2010,SI,0,1.094
2007,NUTS,2010,SI,0,0.877
2008,NUTS,2010,SI,0,0.756
2009,NUTS,2010,SI,0,0.541
2010,NUTS,2010,SI,0,0.514
2011,NUTS,2010,SI,0,0.56
2012,NUTS,2010,SI,0,0.538
2013,NUTS,2010,SI,0,0.457
2014,NUTS,2010,SI,0,0.441
2015,NUTS,2010,SI,0,0.407
2016,NUTS,2010,SI,0,0.241
2017,NUTS,2010,SI,0,2.106
2018,NUTS,2010,SI,0,3.562
2019,NUTS,2010,SI,0,7.246
2020,NUTS,2010,SI,0,8.428
1995,NUTS,2010,SI0,1,2.064
1996,NUTS,2010,SI0,1,3.355
1997,NUTS,2010,SI0,1,4.281
1998,NUTS,2010,SI0,1,3.044
1999,NUTS,2010,SI0,1,2.241
2000,NUTS,2010,SI0,1,4.733
2001,NUTS,2010,SI0,1,7.637
2002,NUTS,2010,SI0,1,8.172
2003,NUTS,2010,SI0,1,1.116
2004,NUTS,2010,SI0,1,1.408
2005,NUTS,2010,SI0,1,1.238
2006,NUTS,2010,SI0,1,1.094
2007,NUTS,2010,SI0,1,0.877
2008,NUTS,2010,SI0,1,0.756
2009,NUTS,2010,SI0,1,0.585
2010,NUTS,2010,SI0,1,0.514
2011,NUTS,2010,SI0,1,0.56
2012,NUTS,2010,SI0,1,0.054
2013,NUTS,2010,SI0,1,0.457
2014,NUTS,2010,SI0,1,0.441
2015,NUTS,2010,SI0,1,0.407
2016,NUTS,2010,SI0,1,0.241
2017,NUTS,2010,SI0,1,2.106
2018,NUTS,2010,SI0,1,3.562
2019,NUTS,2010,SI0,1,7.246
2013,NUTS,2010,SI03,2,0.222
2014,NUTS,2010,SI03,2,0.213
2015,NUTS,2010,SI03,2,0.165
2016,NUTS,2010,SI03,2,0.152
2018,NUTS,2010,SI03,2,0.037
2013,NUTS,2010,SI04,2,0.235
2014,NUTS,2010,SI04,2,0.228
2015,NUTS,2010,SI04,2,0.242
2016,NUTS,2010,SI04,2,0.09
2018,NUTS,2010,SI04,2,3.526
1995,NUTS,2010,SK,0,0.0
1996,NUTS,2010,SK,0,0.0
1997,NUTS,2010,SK,0,0.0
1998,NUTS,2010,SK,0,0.0
1999,NUTS,2010,SK,0,0.0
2000,NUTS,2010,SK,0,0.0
2001,NUTS,2010,SK,0,0.0
2002,NUTS,2010,SK,0,0.052
2003,NUTS,2010,SK,0,0.1
2004,NUTS,2010,SK,0,0.673
2005,NUTS,2010,SK,0,0.289
2006,NUTS,2010,SK,0,0.276
2007,NUTS,2010,SK,0,0.391
2008,NUTS,2010,SK,0,0.268
2009,NUTS,2010,SK,0,0.211
2010,NUTS,2010,SK,0,1.946
2011,NUTS,2010,SK,0,1.482
2012,NUTS,2010,SK,0,0.878
2013,NUTS,2010,SK,0,1.355
2014,NUTS,2010,SK,0,4.027
2015,NUTS,2010,SK,0,5.372
2016,NUTS,2010,SK,0,4.3
2017,NUTS,2010,SK,0,4.05
2018,NUTS,2010,SK,0,4.107
2019,NUTS,2010,SK,0,0.291
2020,NUTS,2010,SK,0,0.261
1995,NUTS,2010,SK0,1,0.0
1996,NUTS,2010,SK0,1,0.0
1997,NUTS,2010,SK0,1,0.0
1998,NUTS,2010,SK0,1,0.0
1999,NUTS,2010,SK0,1,0.0
2000,NUTS,2010,SK0,1,0.0
2001,NUTS,2010,SK0,1,0.0
2002,NUTS,2010,SK0,1,0.052
2003,NUTS,2010,SK0,1,0.1
2004,NUTS,2010,SK0,1,0.673
2005,NUTS,2010,SK0,1,0.289
2006,NUTS,2010,SK0,1,0.276
2007,NUTS,2010,SK0,1,0.391
2008,NUTS,2010,SK0,1,0.268
2009,NUTS,2010,SK0,1,0.211
2010,NUTS,2010,SK0,1,1.946
2011,NUTS,2010,SK0,1,1.482
2012,NUTS,2010,SK0,1,0.878
2013,NUTS,2010,SK0,1,1.355
2014,NUTS,2010,SK0,1,4.027
2015,NUTS,2010,SK0,1,5.372
2016,NUTS,2010,SK0,1,4.3
2017,NUTS,2010,SK0,1,4.05
2018,NUTS,2010,SK0,1,4.107
2019,NUTS,2010,SK0,1,0.291
2020,NUTS,2010,SK0,1,0.261
2000,NUTS,2010,SK01,2,0.0
2001,NUTS,2010,SK01,2,0.0
2002,NUTS,2010,SK01,2,0.0
2003,NUTS,2010,SK01,2,0.0
2004,NUTS,2010,SK01,2,0.096
2005,NUTS,2010,SK01,2,0.048
2008,NUTS,2010,SK01,2,0.038
2009,NUTS,2010,SK01,2,0.089
2010,NUTS,2010,SK01,2,1.069
2011,NUTS,2010,SK01,2,0.705
2012,NUTS,2010,SK01,2,0.294
2013,NUTS,2010,SK01,2,0.395
2014,NUTS,2010,SK01,2,0.355
2015,NUTS,2010,SK01,2,0.602
2016,NUTS,2010,SK01,2,0.601
2017,NUTS,2010,SK01,2,1.113
2018,NUTS,2010,SK01,2,1.231
2019,NUTS,2010,SK01,2,0.219
2020,NUTS,2010,SK01,2,0.125
2000,NUTS,2010,SK02,2,0.0
2001,NUTS,2010,SK02,2,0.0
2002,NUTS,2010,SK02,2,0.0
2003,NUTS,2010,SK02,2,0.05
2004,NUTS,2010,SK02,2,0.144
2005,NUTS,2010,SK02,2,0.096
2007,NUTS,2010,SK02,2,0.136
2008,NUTS,2010,SK02,2,0.037
2009,NUTS,2010,SK02,2,0.008
2010,NUTS,2010,SK02,2,0.02
2011,NUTS,2010,SK02,2,0.414
2012,NUTS,2010,SK02,2,0.019
2013,NUTS,2010,SK02,2,0.385
2014,NUTS,2010,SK02,2,3.605
2015,NUTS,2010,SK02,2,4.361
2016,NUTS,2010,SK02,2,3.186
2017,NUTS,2010,SK02,2,2.564
2018,NUTS,2010,SK02,2,2.294
2019,NUTS,2010,SK02,2,0.013
2020,NUTS,2010,SK02,2,0.116
2000,NUTS,2010,SK03,2,0.0
2001,NUTS,2010,SK03,2,0.0
2002,NUTS,2010,SK03,2,0.0
2003,NUTS,2010,SK03,2,0.0
2004,NUTS,2010,SK03,2,0.288
2005,NUTS,2010,SK03,2,0.0
2008,NUTS,2010,SK03,2,0.03
2009,NUTS,2010,SK03,2,0.006
2010,NUTS,2010,SK03,2,0.705
2011,NUTS,2010,SK03,2,0.285
2012,NUTS,2010,SK03,2,0.466
2013,NUTS,2010,SK03,2,0.392
2014,NUTS,2010,SK03,2,0.045
2015,NUTS,2010,SK03,2,0.04
2016,NUTS,2010,SK03,2,0.275
2017,NUTS,2010,SK03,2,0.26
2018,NUTS,2010,SK03,2,0.442
2019,NUTS,2010,SK03,2,0.023
2020,NUTS,2010,SK03,2,0.02
2000,NUTS,2010,SK04,2,0.0
2001,NUTS,2010,SK04,2,0.0
2002,NUTS,2010,SK04,2,0.052
2003,NUTS,2010,SK04,2,0.05
2004,NUTS,2010,SK04,2,0.144
2005,NUTS,2010,SK04,2,0.144
2006,NUTS,2010,SK04,2,0.143
2007,NUTS,2010,SK04,2,0.204
2008,NUTS,2010,SK04,2,0.162
2009,NUTS,2010,SK04,2,0.108
2010,NUTS,2010,SK04,2,0.152
2011,NUTS,2010,SK04,2,0.077
2012,NUTS,2010,SK04,2,0.099
2013,NUTS,2010,SK04,2,0.184
2014,NUTS,2010,SK04,2,0.022
2015,NUTS,2010,SK04,2,0.369
2016,NUTS,2010,SK04,2,0.238
2017,NUTS,2010,SK04,2,0.113
2018,NUTS,2010,SK04,2,0.14
2019,NUTS,2010,SK04,2,0.035
2020,NUTS,2010,SK04,2,0.0
1995,NUTS,2010,TR,0,0.0
1996,NUTS,2010,TR,0,0.0
1997,NUTS,2010,TR,0,0.0
1998,NUTS,2010,TR,0,0.0
1999,NUTS,2010,TR,0,0.0
2000,NUTS,2010,TR,0,0.0
1995,NUTS,2010,UK,0,208.294
1996,NUTS,2010,UK,0,210.626
1997,NUTS,2010,UK,0,224.439
1998,NUTS,2010,UK,0,234.395
1999,NUTS,2010,UK,0,265.873
2000,NUTS,2010,UK,0,380.054
2001,NUTS,2010,UK,0,387.274
2002,NUTS,2010,UK,0,443.864
2003,NUTS,2010,UK,0,435.414
2004,NUTS,2010,UK,0,482.48
2005,NUTS,2010,UK,0,581.347
2006,NUTS,2010,UK,0,590.665
2007,NUTS,2010,UK,0,619.95
2008,NUTS,2010,UK,0,667.818
2009,NUTS,2010,UK,0,682.19
2010,NUTS,2010,UK,0,704.244
2011,NUTS,2010,UK,0,523.754
2012,NUTS,2010,UK,0,542.009
2013,NUTS,2010,UK,0,537.615
2014,NUTS,2010,UK,0,568.322
2015,NUTS,2010,UK,0,658.605
2016,NUTS,2010,UK,0,704.548
2017,NUTS,2010,UK,0,756.57
2018,NUTS,2010,UK,0,812.032
2019,NUTS,2010,UK,0,888.867
1995,NUTS,2010,UKC,1,4.699
2010,NUTS,2010,UKC,1,31.038
2011,NUTS,2010,UKC,1,23.121
2012,NUTS,2010,UKC,1,23.9
2014,NUTS,2010,UKC,1,17.029
2015,NUTS,2010,UKC,1,35.915
2016,NUTS,2010,UKC,1,38.419
2010,NUTS,2010,UKC1,2,27.697
2011,NUTS,2010,UKC1,2,20.587
2012,NUTS,2010,UKC1,2,21.268
2014,NUTS,2010,UKC1,2,14.977
2015,NUTS,2010,UKC1,2,34.877
2016,NUTS,2010,UKC1,2,37.31
2010,NUTS,2010,UKC2,2,3.449
2011,NUTS,2010,UKC2,2,2.534
2012,NUTS,2010,UKC2,2,2.632
2014,NUTS,2010,UKC2,2,2.052
2015,NUTS,2010,UKC2,2,1.038
2016,NUTS,2010,UKC2,2,1.109
1995,NUTS,2010,UKD,1,18.797
2010,NUTS,2010,UKD,1,5.281
2011,NUTS,2010,UKD,1,3.906
2012,NUTS,2010,UKD,1,4.001
2014,NUTS,2010,UKD,1,44.727
2015,NUTS,2010,UKD,1,0.83
2016,NUTS,2010,UKD,1,0.908
2010,NUTS,2010,UKD1,2,0.323
2011,NUTS,2010,UKD1,2,0.211
2012,NUTS,2010,UKD1,2,0.211
2014,NUTS,2010,UKD1,2,0.0
2015,NUTS,2010,UKD1,2,0.0
2016,NUTS,2010,UKD1,2,0.0
2010,NUTS,2010,UKD3,2,0.431
2011,NUTS,2010,UKD3,2,0.317
2012,NUTS,2010,UKD3,2,0.316
2014,NUTS,2010,UKD3,2,0.205
2015,NUTS,2010,UKD3,2,0.208
2016,NUTS,2010,UKD3,2,0.202
2010,NUTS,2010,UKD4,2,3.018
2011,NUTS,2010,UKD4,2,2.217
2012,NUTS,2010,UKD4,2,2.316
2014,NUTS,2010,UKD4,2,0.103
2015,NUTS,2010,UKD4,2,0.0
2016,NUTS,2010,UKD4,2,0.0
2010,NUTS,2010,UKD6,2,0.862
2011,NUTS,2010,UKD6,2,0.633
2012,NUTS,2010,UKD6,2,0.632
2014,NUTS,2010,UKD6,2,0.308
2015,NUTS,2010,UKD6,2,0.311
2016,NUTS,2010,UKD6,2,0.403
2010,NUTS,2010,UKD7,2,0.754
2011,NUTS,2010,UKD7,2,0.528
2012,NUTS,2010,UKD7,2,0.526
2014,NUTS,2010,UKD7,2,44.112
2015,NUTS,2010,UKD7,2,0.311
2016,NUTS,2010,UKD7,2,0.303
1995,NUTS,2010,UKE,1,7.049
2010,NUTS,2010,UKE,1,1.94
2011,NUTS,2010,UKE,1,1.478
2012,NUTS,2010,UKE,1,1.579
2013,NUTS,2010,UKE,1,4.462
2014,NUTS,2010,UKE,1,4.719
2015,NUTS,2010,UKE,1,3.841
2016,NUTS,2010,UKE,1,4.034
2017,NUTS,2010,UKE,1,3.109
2018,NUTS,2010,UKE,1,3.353
2010,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.0
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.0
2010,NUTS,2010,UKE2,2,0.0
2011,NUTS,2010,UKE2,2,0.0
2012,NUTS,2010,UKE2,2,0.0
2013,NUTS,2010,UKE2,2,0.104
2014,NUTS,2010,UKE2,2,0.103
2015,NUTS,2010,UKE2,2,0.0
2016,NUTS,2010,UKE2,2,0.0
2017,NUTS,2010,UKE2,2,0.0
2018,NUTS,2010,UKE2,2,0.0
2010,NUTS,2010,UKE3,2,1.94
2011,NUTS,2010,UKE3,2,1.478
2012,NUTS,2010,UKE3,2,1.579
2013,NUTS,2010,UKE3,2,1.453
2014,NUTS,2010,UKE3,2,1.539
2015,NUTS,2010,UKE3,2,3.737
2016,NUTS,2010,UKE3,2,3.933
2017,NUTS,2010,UKE3,2,3.109
2018,NUTS,2010,UKE3,2,3.254
2010,NUTS,2010,UKE4,2,0.0
2011,NUTS,2010,UKE4,2,0.0
2012,NUTS,2010,UKE4,2,0.0
2014,NUTS,2010,UKE4,2,3.078
2015,NUTS,2010,UKE4,2,0.104
2016,NUTS,2010,UKE4,2,0.101
2017,NUTS,2010,UKE4,2,0.1
2018,NUTS,2010,UKE4,2,0.099
1995,NUTS,2010,UKF,1,12.923
2010,NUTS,2010,UKF,1,5.065
2011,NUTS,2010,UKF,1,3.801
2012,NUTS,2010,UKF,1,3.896
2013,NUTS,2010,UKF,1,2.283
2014,NUTS,2010,UKF,1,2.462
2015,NUTS,2010,UKF,1,1.765
2016,NUTS,2010,UKF,1,1.815
2017,NUTS,2010,UKF,1,2.207
2018,NUTS,2010,UKF,1,2.367
2010,NUTS,2010,UKF1,2,0.108
2011,NUTS,2010,UKF1,2,0.106
2012,NUTS,2010,UKF1,2,0.105
2014,NUTS,2010,UKF1,2,0.103
2015,NUTS,2010,UKF1,2,0.0
2016,NUTS,2010,UKF1,2,0.0
2017,NUTS,2010,UKF1,2,0.0
2018,NUTS,2010,UKF1,2,0.0
2010,NUTS,2010,UKF2,2,4.957
2011,NUTS,2010,UKF2,2,3.695
2012,NUTS,2010,UKF2,2,3.79
2013,NUTS,2010,UKF2,2,2.179
2014,NUTS,2010,UKF2,2,2.36
2015,NUTS,2010,UKF2,2,1.765
2016,NUTS,2010,UKF2,2,1.815
2017,NUTS,2010,UKF2,2,2.207
2018,NUTS,2010,UKF2,2,2.367
2010,NUTS,2010,UKF3,2,0.0
2011,NUTS,2010,UKF3,2,0.0
2012,NUTS,2010,UKF3,2,0.0
2014,NUTS,2010,UKF3,2,0.0
2015,NUTS,2010,UKF3,2,0.0
2016,NUTS,2010,UKF3,2,0.0
2017,NUTS,2010,UKF3,2,0.0
2018,NUTS,2010,UKF3,2,0.0
1995,NUTS,2010,UKG,1,14.098
2010,NUTS,2010,UKG,1,5.496
2011,NUTS,2010,UKG,1,4.117
2012,NUTS,2010,UKG,1,4.211
2013,NUTS,2010,UKG,1,0.415
2014,NUTS,2010,UKG,1,0.41
2017,NUTS,2010,UKG,1,10.532
2018,NUTS,2010,UKG,1,11.341
2010,NUTS,2010,UKG1,2,3.449
2011,NUTS,2010,UKG1,2,2.534
2012,NUTS,2010,UKG1,2,2.632
2014,NUTS,2010,UKG1,2,0.103
2018,NUTS,2010,UKG1,2,0.0
2010,NUTS,2010,UKG2,2,1.724
2011,NUTS,2010,UKG2,2,1.267
2012,NUTS,2010,UKG2,2,1.263
2014,NUTS,2010,UKG2,2,0.205
2018,NUTS,2010,UKG2,2,1.775
2010,NUTS,2010,UKG3,2,0.431
2011,NUTS,2010,UKG3,2,0.317
2012,NUTS,2010,UKG3,2,0.316
2014,NUTS,2010,UKG3,2,0.103
2018,NUTS,2010,UKG3,2,9.566
1995,NUTS,2010,UKH,1,38.769
2010,NUTS,2010,UKH,1,308.007
2011,NUTS,2010,UKH,1,229.096
2012,NUTS,2010,UKH,1,237.103
2013,NUTS,2010,UKH,1,269.69
2014,NUTS,2010,UKH,1,285.084
2017,NUTS,2010,UKH,1,230.893
2018,NUTS,2010,UKH,1,247.83
2010,NUTS,2010,UKH1,2,282.681
2011,NUTS,2010,UKH1,2,210.199
2012,NUTS,2010,UKH1,2,217.52
2013,NUTS,2010,UKH1,2,199.025
2014,NUTS,2010,UKH1,2,210.402
2018,NUTS,2010,UKH1,2,183.038
2010,NUTS,2010,UKH2,2,25.434
2011,NUTS,2010,UKH2,2,18.898
2012,NUTS,2010,UKH2,2,19.583
2014,NUTS,2010,UKH2,2,73.348
2018,NUTS,2010,UKH2,2,64.793
2010,NUTS,2010,UKH3,2,0.0
2011,NUTS,2010,UKH3,2,0.0
2012,NUTS,2010,UKH3,2,0.0
2014,NUTS,2010,UKH3,2,1.334
2018,NUTS,2010,UKH3,2,0.0
1995,NUTS,2010,UKI,1,12.923
2010,NUTS,2010,UKI,1,165.427
2011,NUTS,2010,UKI,1,122.994
2012,NUTS,2010,UKI,1,127.29
2013,NUTS,2010,UKI,1,153.264
2014,NUTS,2010,UKI,1,161.982
2015,NUTS,2010,UKI,1,197.322
2016,NUTS,2010,UKI,1,211.052
2017,NUTS,2010,UKI,1,323.571
2018,NUTS,2010,UKI,1,347.337
2011,NUTS,2010,UKI3,2,107.58
2012,NUTS,2010,UKI3,2,111.287
2014,NUTS,2010,UKI3,2,98.379
2015,NUTS,2010,UKI3,2,108.678
2016,NUTS,2010,UKI3,2,116.265
2017,NUTS,2010,UKI3,2,178.134
2018,NUTS,2010,UKI3,2,191.223
2011,NUTS,2010,UKI4,2,10.135
2012,NUTS,2010,UKI4,2,10.529
2014,NUTS,2010,UKI4,2,3.078
2015,NUTS,2010,UKI4,2,9.861
2016,NUTS,2010,UKI4,2,10.588
2017,NUTS,2010,UKI4,2,16.249
2018,NUTS,2010,UKI4,2,17.456
2011,NUTS,2010,UKI5,2,0.0
2012,NUTS,2010,UKI5,2,0.0
2014,NUTS,2010,UKI5,2,0.0
2015,NUTS,2010,UKI5,2,1.038
2016,NUTS,2010,UKI5,2,1.109
2017,NUTS,2010,UKI5,2,1.805
2018,NUTS,2010,UKI5,2,1.874
2011,NUTS,2010,UKI6,2,0.0
2012,NUTS,2010,UKI6,2,0.0
2014,NUTS,2010,UKI6,2,60.525
2015,NUTS,2010,UKI6,2,28.026
2016,NUTS,2010,UKI6,2,30.049
2017,NUTS,2010,UKI6,2,46.038
2018,NUTS,2010,UKI6,2,49.408
2011,NUTS,2010,UKI7,2,5.279
2012,NUTS,2010,UKI7,2,5.475
2014,NUTS,2010,UKI7,2,0.0
2015,NUTS,2010,UKI7,2,49.616
2016,NUTS,2010,UKI7,2,53.04
2017,NUTS,2010,UKI7,2,81.344
2018,NUTS,2010,UKI7,2,87.377
1995,NUTS,2010,UKJ,1,37.594
2010,NUTS,2010,UKJ,1,151.309
2011,NUTS,2010,UKJ,1,112.542
2012,NUTS,2010,UKJ,1,116.446
2013,NUTS,2010,UKJ,1,21.376
2014,NUTS,2010,UKJ,1,22.569
2015,NUTS,2010,UKJ,1,91.136
2016,NUTS,2010,UKJ,1,97.509
2017,NUTS,2010,UKJ,1,85.557
2018,NUTS,2010,UKJ,1,91.815
2010,NUTS,2010,UKJ1,2,69.512
2011,NUTS,2010,UKJ1,2,51.731
2012,NUTS,2010,UKJ1,2,53.485
2013,NUTS,2010,UKJ1,2,8.82
2014,NUTS,2010,UKJ1,2,9.335
2015,NUTS,2010,UKJ1,2,13.598
2016,NUTS,2010,UKJ1,2,14.521
2017,NUTS,2010,UKJ1,2,12.738
2018,NUTS,2010,UKJ1,2,13.708
2010,NUTS,2010,UKJ2,2,81.367
2011,NUTS,2010,UKJ2,2,60.494
2012,NUTS,2010,UKJ2,2,62.645
2013,NUTS,2010,UKJ2,2,11.829
2014,NUTS,2010,UKJ2,2,12.515
2015,NUTS,2010,UKJ2,2,72.971
2016,NUTS,2010,UKJ2,2,78.048
2017,NUTS,2010,UKJ2,2,68.506
2018,NUTS,2010,UKJ2,2,73.471
2010,NUTS,2010,UKJ3,2,0.431
2011,NUTS,2010,UKJ3,2,0.317
2012,NUTS,2010,UKJ3,2,0.316
2014,NUTS,2010,UKJ3,2,0.616
2015,NUTS,2010,UKJ3,2,4.567
2016,NUTS,2010,UKJ3,2,4.941
2017,NUTS,2010,UKJ3,2,4.313
2018,NUTS,2010,UKJ3,2,4.635
2010,NUTS,2010,UKJ4,2,0.0
2011,NUTS,2010,UKJ4,2,0.0
2012,NUTS,2010,UKJ4,2,0.0
2014,NUTS,2010,UKJ4,2,0.103
2015,NUTS,2010,UKJ4,2,0.0
2016,NUTS,2010,UKJ4,2,0.0
2017,NUTS,2010,UKJ4,2,0.0
2018,NUTS,2010,UKJ4,2,0.0
1995,NUTS,2010,UKK,1,15.273
2010,NUTS,2010,UKK,1,14.872
2011,NUTS,2010,UKK,1,11.085
2012,NUTS,2010,UKK,1,11.476
2013,NUTS,2010,UKK,1,17.952
2014,NUTS,2010,UKK,1,18.978
2015,NUTS,2010,UKK,1,19.929
2016,NUTS,2010,UKK,1,21.377
2017,NUTS,2010,UKK,1,16.349
2018,NUTS,2010,UKK,1,17.554
2010,NUTS,2010,UKK1,2,1.832
2011,NUTS,2010,UKK1,2,1.373
2012,NUTS,2010,UKK1,2,1.369
2014,NUTS,2010,UKK1,2,1.231
2015,NUTS,2010,UKK1,2,0.934
2016,NUTS,2010,UKK1,2,0.908
2017,NUTS,2010,UKK1,2,0.702
2018,NUTS,2010,UKK1,2,0.789
2010,NUTS,2010,UKK2,2,0.539
2011,NUTS,2010,UKK2,2,0.422
2012,NUTS,2010,UKK2,2,0.526
2014,NUTS,2010,UKK2,2,3.18
2015,NUTS,2010,UKK2,2,2.803
2016,NUTS,2010,UKK2,2,2.924
2017,NUTS,2010,UKK2,2,2.307
2018,NUTS,2010,UKK2,2,2.466
2010,NUTS,2010,UKK3,2,0.0
2011,NUTS,2010,UKK3,2,0.0
2012,NUTS,2010,UKK3,2,0.0
2013,NUTS,2010,UKK3,2,0.0
2014,NUTS,2010,UKK3,2,0.0
2015,NUTS,2010,UKK3,2,0.0
2016,NUTS,2010,UKK3,2,0.0
2017,NUTS,2010,UKK3,2,0.0
2018,NUTS,2010,UKK3,2,0.0
2010,NUTS,2010,UKK4,2,12.501
2011,NUTS,2010,UKK4,2,9.291
2012,NUTS,2010,UKK4,2,9.581
2013,NUTS,2010,UKK4,2,13.801
2014,NUTS,2010,UKK4,2,14.567
2015,NUTS,2010,UKK4,2,16.297
2016,NUTS,2010,UKK4,2,17.445
2017,NUTS,2010,UKK4,2,13.34
2018,NUTS,2010,UKK4,2,14.398
1995,NUTS,2010,UKL,1,2.35
2010,NUTS,2010,UKL,1,2.587
2011,NUTS,2010,UKL,1,1.9
2012,NUTS,2010,UKL,1,2.0
2013,NUTS,2010,UKL,1,1.557
2014,NUTS,2010,UKL,1,1.641
2010,NUTS,2010,UKL1,2,1.94
2011,NUTS,2010,UKL1,2,1.478
2012,NUTS,2010,UKL1,2,1.579
2014,NUTS,2010,UKL1,2,1.539
2010,NUTS,2010,UKL2,2,0.539
2011,NUTS,2010,UKL2,2,0.422
2012,NUTS,2010,UKL2,2,0.421
2014,NUTS,2010,UKL2,2,0.103
1995,NUTS,2010,UKM,1,7.049
2010,NUTS,2010,UKM,1,12.609
2011,NUTS,2010,UKM,1,9.396
2012,NUTS,2010,UKM,1,9.686
2013,NUTS,2010,UKM,1,8.094
2014,NUTS,2010,UKM,1,8.617
2015,NUTS,2010,UKM,1,33.112
2016,NUTS,2010,UKM,1,35.394
2017,NUTS,2010,UKM,1,39.619
2018,NUTS,2010,UKM,1,42.505
2010,NUTS,2010,UKM2,2,7.544
2011,NUTS,2010,UKM2,2,5.595
2012,NUTS,2010,UKM2,2,5.791
2013,NUTS,2010,UKM2,2,3.839
2014,NUTS,2010,UKM2,2,4.103
2015,NUTS,2010,UKM2,2,4.671
2016,NUTS,2010,UKM2,2,4.941
2017,NUTS,2010,UKM2,2,5.517
2010,NUTS,2010,UKM3,2,0.323
2011,NUTS,2010,UKM3,2,0.211
2012,NUTS,2010,UKM3,2,0.211
2014,NUTS,2010,UKM3,2,0.205
2015,NUTS,2010,UKM3,2,24.912
2016,NUTS,2010,UKM3,2,26.621
2017,NUTS,2010,UKM3,2,29.789
2010,NUTS,2010,UKM5,2,0.0
2011,NUTS,2010,UKM5,2,0.0
2012,NUTS,2010,UKM5,2,0.0
2013,NUTS,2010,UKM5,2,0.0
2014,NUTS,2010,UKM5,2,0.0
2015,NUTS,2010,UKM5,2,0.0
2016,NUTS,2010,UKM5,2,0.0
2017,NUTS,2010,UKM5,2,0.0
2018,NUTS,2010,UKM5,2,0.0
2010,NUTS,2010,UKM6,2,4.85
2011,NUTS,2010,UKM6,2,3.59
2012,NUTS,2010,UKM6,2,3.685
2014,NUTS,2010,UKM6,2,4.309
2015,NUTS,2010,UKM6,2,3.529
2016,NUTS,2010,UKM6,2,3.832
2017,NUTS,2010,UKM6,2,4.313
2018,NUTS,2010,UKM6,2,4.537
2014,NUTS,2010,UKM7,2,4.103
2015,NUTS,2010,UKM7,2,4.671
2016,NUTS,2010,UKM7,2,4.941
2017,NUTS,2010,UKM7,2,5.517
2018,NUTS,2010,UKM7,2,6.016
2014,NUTS,2010,UKM8,2,0.205
2015,NUTS,2010,UKM8,2,24.912
2016,NUTS,2010,UKM8,2,26.621
2017,NUTS,2010,UKM8,2,29.789
2018,NUTS,2010,UKM8,2,31.953
2014,NUTS,2010,UKM9,2,0.0
2015,NUTS,2010,UKM9,2,0.0
2016,NUTS,2010,UKM9,2,0.0
2017,NUTS,2010,UKM9,2,0.0
2018,NUTS,2010,UKM9,2,0.0
1995,NUTS,2010,UKN,1,1.175
2010,NUTS,2010,UKN,1,0.431
2011,NUTS,2010,UKN,1,0.317
2012,NUTS,2010,UKN,1,0.316
2014,NUTS,2010,UKN,1,0.103
1995,NUTS,2010,UKN0,2,1.175
2010,NUTS,2010,UKN0,2,0.431
2011,NUTS,2010,UKN0,2,0.317
2012,NUTS,2010,UKN0,2,0.316
2014,NUTS,2010,UKN0,2,0.103
