year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_cte
2001,NUTS,2010,UKF15,3,0.58
2002,NUTS,2010,UKF15,3,0.33
2005,NUTS,2010,UKF15,3,1.0
2011,NUTS,2010,UKF15,3,0.5
1979,NUTS,2010,UKF16,3,0.5
1980,NUTS,2010,UKF16,3,0.5
1981,NUTS,2010,UKF16,3,1.0
1982,NUTS,2010,UKF16,3,1.0
1983,NUTS,2010,UKF16,3,3.0
1984,NUTS,2010,UKF16,3,0.5
1986,NUTS,2010,UKF16,3,1.67
1987,NUTS,2010,UKF16,3,1.5
1988,NUTS,2010,UKF16,3,1.5
1989,NUTS,2010,UKF16,3,1.42
1990,NUTS,2010,UKF16,3,2.0
1991,NUTS,2010,UKF16,3,1.0
1992,NUTS,2010,UKF16,3,0.5
1993,NUTS,2010,UKF16,3,0.67
1994,NUTS,2010,UKF16,3,4.25
1995,NUTS,2010,UKF16,3,2.25
1996,NUTS,2010,UKF16,3,2.83
1997,NUTS,2010,UKF16,3,1.75
1998,NUTS,2010,UKF16,3,2.33
1999,NUTS,2010,UKF16,3,7.83
2000,NUTS,2010,UKF16,3,6.67
2001,NUTS,2010,UKF16,3,11.17
2002,NUTS,2010,UKF16,3,7.93
2003,NUTS,2010,UKF16,3,1.0
2004,NUTS,2010,UKF16,3,0.67
2006,NUTS,2010,UKF16,3,1.0
2007,NUTS,2010,UKF16,3,1.5
2008,NUTS,2010,UKF16,3,0.83
2010,NUTS,2010,UKF16,3,0.75
2012,NUTS,2010,UKF16,3,2.42
1980,NUTS,2010,UKF2,2,1.25
1981,NUTS,2010,UKF2,2,0.2
1983,NUTS,2010,UKF2,2,2.0
1984,NUTS,2010,UKF2,2,0.5
1985,NUTS,2010,UKF2,2,1.0
1986,NUTS,2010,UKF2,2,3.25
1987,NUTS,2010,UKF2,2,3.0
1988,NUTS,2010,UKF2,2,3.73
1989,NUTS,2010,UKF2,2,3.58
1990,NUTS,2010,UKF2,2,3.0
1991,NUTS,2010,UKF2,2,2.33
1992,NUTS,2010,UKF2,2,1.75
1993,NUTS,2010,UKF2,2,5.5
1994,NUTS,2010,UKF2,2,4.25
1995,NUTS,2010,UKF2,2,3.25
1996,NUTS,2010,UKF2,2,8.92
1997,NUTS,2010,UKF2,2,9.27
1998,NUTS,2010,UKF2,2,10.25
1999,NUTS,2010,UKF2,2,17.9
2000,NUTS,2010,UKF2,2,16.52
2001,NUTS,2010,UKF2,2,6.17
2002,NUTS,2010,UKF2,2,5.08
2003,NUTS,2010,UKF2,2,5.25
2004,NUTS,2010,UKF2,2,4.24
2005,NUTS,2010,UKF2,2,4.5
2006,NUTS,2010,UKF2,2,5.0
2007,NUTS,2010,UKF2,2,3.67
2008,NUTS,2010,UKF2,2,3.33
2009,NUTS,2010,UKF2,2,2.13
2010,NUTS,2010,UKF2,2,2.83
2011,NUTS,2010,UKF2,2,1.5
2012,NUTS,2010,UKF2,2,1.2
1987,NUTS,2010,UKF21,3,1.0
1989,NUTS,2010,UKF21,3,0.75
1990,NUTS,2010,UKF21,3,0.83
1998,NUTS,2010,UKF21,3,0.58
2000,NUTS,2010,UKF21,3,0.33
2001,NUTS,2010,UKF21,3,0.83
2002,NUTS,2010,UKF21,3,0.5
2012,NUTS,2010,UKF21,3,0.2
1980,NUTS,2010,UKF22,3,0.25
1981,NUTS,2010,UKF22,3,0.2
1984,NUTS,2010,UKF22,3,0.5
1986,NUTS,2010,UKF22,3,1.25
1989,NUTS,2010,UKF22,3,0.83
1991,NUTS,2010,UKF22,3,1.0
1992,NUTS,2010,UKF22,3,0.33
1994,NUTS,2010,UKF22,3,0.25
1995,NUTS,2010,UKF22,3,0.25
1996,NUTS,2010,UKF22,3,3.25
1997,NUTS,2010,UKF22,3,1.9
1998,NUTS,2010,UKF22,3,1.83
1999,NUTS,2010,UKF22,3,3.03
2000,NUTS,2010,UKF22,3,1.83
2001,NUTS,2010,UKF22,3,1.0
2002,NUTS,2010,UKF22,3,0.25
2004,NUTS,2010,UKF22,3,2.49
2005,NUTS,2010,UKF22,3,3.0
2006,NUTS,2010,UKF22,3,1.5
2007,NUTS,2010,UKF22,3,1.33
2008,NUTS,2010,UKF22,3,2.83
2009,NUTS,2010,UKF22,3,0.33
2010,NUTS,2010,UKF22,3,0.33
2011,NUTS,2010,UKF22,3,0.5
1980,NUTS,2010,UKF24,3,1.0
1983,NUTS,2010,UKF24,3,2.0
1985,NUTS,2010,UKF24,3,1.0
1986,NUTS,2010,UKF24,3,2.0
1987,NUTS,2010,UKF24,3,2.0
1988,NUTS,2010,UKF24,3,3.73
1989,NUTS,2010,UKF24,3,2.0
1990,NUTS,2010,UKF24,3,2.17
1991,NUTS,2010,UKF24,3,1.33
1992,NUTS,2010,UKF24,3,1.42
1993,NUTS,2010,UKF24,3,5.0
1994,NUTS,2010,UKF24,3,3.5
1995,NUTS,2010,UKF24,3,3.0
1996,NUTS,2010,UKF24,3,5.17
1997,NUTS,2010,UKF24,3,6.67
1998,NUTS,2010,UKF24,3,4.33
1999,NUTS,2010,UKF24,3,13.62
2000,NUTS,2010,UKF24,3,13.85
2001,NUTS,2010,UKF24,3,3.0
2002,NUTS,2010,UKF24,3,3.83
2003,NUTS,2010,UKF24,3,5.25
2004,NUTS,2010,UKF24,3,1.25
2005,NUTS,2010,UKF24,3,1.0
2006,NUTS,2010,UKF24,3,2.5
2007,NUTS,2010,UKF24,3,2.33
2008,NUTS,2010,UKF24,3,0.5
2009,NUTS,2010,UKF24,3,1.8
2010,NUTS,2010,UKF24,3,2.5
2012,NUTS,2010,UKF24,3,1.0
1993,NUTS,2010,UKF25,3,0.5
1994,NUTS,2010,UKF25,3,0.5
1996,NUTS,2010,UKF25,3,0.5
1997,NUTS,2010,UKF25,3,0.7
1998,NUTS,2010,UKF25,3,3.5
1999,NUTS,2010,UKF25,3,1.25
2000,NUTS,2010,UKF25,3,0.5
2001,NUTS,2010,UKF25,3,1.33
2002,NUTS,2010,UKF25,3,0.5
2004,NUTS,2010,UKF25,3,0.5
2005,NUTS,2010,UKF25,3,0.5
2006,NUTS,2010,UKF25,3,1.0
2011,NUTS,2010,UKF25,3,1.0
1983,NUTS,2010,UKF3,2,1.0
1986,NUTS,2010,UKF3,2,0.33
1992,NUTS,2010,UKF3,2,1.0
1993,NUTS,2010,UKF3,2,2.33
1995,NUTS,2010,UKF3,2,2.0
1997,NUTS,2010,UKF3,2,0.17
2000,NUTS,2010,UKF3,2,1.0
2001,NUTS,2010,UKF3,2,1.0
2002,NUTS,2010,UKF3,2,1.0
2005,NUTS,2010,UKF3,2,0.2
2007,NUTS,2010,UKF3,2,1.0
2009,NUTS,2010,UKF3,2,1.0
1983,NUTS,2010,UKF30,3,1.0
1986,NUTS,2010,UKF30,3,0.33
1992,NUTS,2010,UKF30,3,1.0
1993,NUTS,2010,UKF30,3,2.33
1995,NUTS,2010,UKF30,3,2.0
1997,NUTS,2010,UKF30,3,0.17
2000,NUTS,2010,UKF30,3,1.0
2001,NUTS,2010,UKF30,3,1.0
2002,NUTS,2010,UKF30,3,1.0
2005,NUTS,2010,UKF30,3,0.2
2007,NUTS,2010,UKF30,3,1.0
2009,NUTS,2010,UKF30,3,1.0
1978,NUTS,2010,UKG,1,1.0
1981,NUTS,2010,UKG,1,1.67
1982,NUTS,2010,UKG,1,2.0
1983,NUTS,2010,UKG,1,2.0
1984,NUTS,2010,UKG,1,0.5
1985,NUTS,2010,UKG,1,3.33
1986,NUTS,2010,UKG,1,2.5
1987,NUTS,2010,UKG,1,1.5
1988,NUTS,2010,UKG,1,7.7
1989,NUTS,2010,UKG,1,6.17
1990,NUTS,2010,UKG,1,12.67
1991,NUTS,2010,UKG,1,5.0
1992,NUTS,2010,UKG,1,7.33
1993,NUTS,2010,UKG,1,6.64
1994,NUTS,2010,UKG,1,5.0
1995,NUTS,2010,UKG,1,12.42
1996,NUTS,2010,UKG,1,16.42
1997,NUTS,2010,UKG,1,14.22
1998,NUTS,2010,UKG,1,11.62
1999,NUTS,2010,UKG,1,17.8
2000,NUTS,2010,UKG,1,18.09
2001,NUTS,2010,UKG,1,32.22
2002,NUTS,2010,UKG,1,23.45
2003,NUTS,2010,UKG,1,25.47
2004,NUTS,2010,UKG,1,28.88
2005,NUTS,2010,UKG,1,17.37
2006,NUTS,2010,UKG,1,21.78
2007,NUTS,2010,UKG,1,10.27
2008,NUTS,2010,UKG,1,21.3
2009,NUTS,2010,UKG,1,6.75
2010,NUTS,2010,UKG,1,10.71
2011,NUTS,2010,UKG,1,6.61
2012,NUTS,2010,UKG,1,6.0
1981,NUTS,2010,UKG1,2,1.0
1982,NUTS,2010,UKG1,2,1.5
1985,NUTS,2010,UKG1,2,2.0
1986,NUTS,2010,UKG1,2,0.9
1987,NUTS,2010,UKG1,2,0.5
1988,NUTS,2010,UKG1,2,2.37
1989,NUTS,2010,UKG1,2,3.0
1990,NUTS,2010,UKG1,2,7.83
1991,NUTS,2010,UKG1,2,1.17
1992,NUTS,2010,UKG1,2,3.33
1993,NUTS,2010,UKG1,2,2.33
1994,NUTS,2010,UKG1,2,2.0
1995,NUTS,2010,UKG1,2,6.92
1996,NUTS,2010,UKG1,2,5.5
1997,NUTS,2010,UKG1,2,10.68
1998,NUTS,2010,UKG1,2,7.95
1999,NUTS,2010,UKG1,2,13.27
2000,NUTS,2010,UKG1,2,10.34
2001,NUTS,2010,UKG1,2,21.25
2002,NUTS,2010,UKG1,2,14.78
2003,NUTS,2010,UKG1,2,17.33
2004,NUTS,2010,UKG1,2,17.9
2005,NUTS,2010,UKG1,2,13.33
2006,NUTS,2010,UKG1,2,15.38
2007,NUTS,2010,UKG1,2,6.07
2008,NUTS,2010,UKG1,2,14.13
2009,NUTS,2010,UKG1,2,4.25
2010,NUTS,2010,UKG1,2,4.12
2011,NUTS,2010,UKG1,2,2.96
2012,NUTS,2010,UKG1,2,1.0
1998,NUTS,2010,UKG11,3,0.33
1999,NUTS,2010,UKG11,3,0.33
2005,NUTS,2010,UKG11,3,2.0
2007,NUTS,2010,UKG11,3,1.0
2008,NUTS,2010,UKG11,3,1.0
2009,NUTS,2010,UKG11,3,1.0
2010,NUTS,2010,UKG11,3,0.25
2011,NUTS,2010,UKG11,3,1.17
1985,NUTS,2010,UKG12,3,1.0
1988,NUTS,2010,UKG12,3,1.0
1989,NUTS,2010,UKG12,3,1.0
1990,NUTS,2010,UKG12,3,3.67
1991,NUTS,2010,UKG12,3,0.67
1992,NUTS,2010,UKG12,3,3.0
1993,NUTS,2010,UKG12,3,1.0
1994,NUTS,2010,UKG12,3,0.5
1995,NUTS,2010,UKG12,3,4.08
1996,NUTS,2010,UKG12,3,3.0
1997,NUTS,2010,UKG12,3,8.35
1998,NUTS,2010,UKG12,3,6.62
1999,NUTS,2010,UKG12,3,7.1
2000,NUTS,2010,UKG12,3,3.68
2001,NUTS,2010,UKG12,3,11.83
2002,NUTS,2010,UKG12,3,9.45
2003,NUTS,2010,UKG12,3,7.83
2004,NUTS,2010,UKG12,3,9.37
2005,NUTS,2010,UKG12,3,7.33
2006,NUTS,2010,UKG12,3,8.98
2007,NUTS,2010,UKG12,3,1.0
2008,NUTS,2010,UKG12,3,10.0
2009,NUTS,2010,UKG12,3,1.5
2010,NUTS,2010,UKG12,3,2.0
2011,NUTS,2010,UKG12,3,1.0
2012,NUTS,2010,UKG12,3,1.0
1981,NUTS,2010,UKG13,3,1.0
1982,NUTS,2010,UKG13,3,1.5
1985,NUTS,2010,UKG13,3,1.0
1986,NUTS,2010,UKG13,3,0.9
1987,NUTS,2010,UKG13,3,0.5
1988,NUTS,2010,UKG13,3,1.37
1989,NUTS,2010,UKG13,3,2.0
1990,NUTS,2010,UKG13,3,4.17
1991,NUTS,2010,UKG13,3,0.5
1992,NUTS,2010,UKG13,3,0.33
1993,NUTS,2010,UKG13,3,1.33
1994,NUTS,2010,UKG13,3,1.5
1995,NUTS,2010,UKG13,3,2.83
1996,NUTS,2010,UKG13,3,2.5
1997,NUTS,2010,UKG13,3,2.33
1998,NUTS,2010,UKG13,3,1.0
1999,NUTS,2010,UKG13,3,5.83
2000,NUTS,2010,UKG13,3,6.67
2001,NUTS,2010,UKG13,3,9.42
2002,NUTS,2010,UKG13,3,5.33
2003,NUTS,2010,UKG13,3,9.5
2004,NUTS,2010,UKG13,3,8.53
2005,NUTS,2010,UKG13,3,4.0
2006,NUTS,2010,UKG13,3,6.39
2007,NUTS,2010,UKG13,3,4.07
2008,NUTS,2010,UKG13,3,3.13
2009,NUTS,2010,UKG13,3,1.75
2010,NUTS,2010,UKG13,3,1.87
2011,NUTS,2010,UKG13,3,0.79
1985,NUTS,2010,UKG2,2,0.33
1989,NUTS,2010,UKG2,2,0.33
1990,NUTS,2010,UKG2,2,2.0
1991,NUTS,2010,UKG2,2,0.5
1992,NUTS,2010,UKG2,2,0.83
1993,NUTS,2010,UKG2,2,2.0
1994,NUTS,2010,UKG2,2,1.0
1995,NUTS,2010,UKG2,2,0.5
1996,NUTS,2010,UKG2,2,1.08
1998,NUTS,2010,UKG2,2,1.0
1999,NUTS,2010,UKG2,2,1.83
2000,NUTS,2010,UKG2,2,2.74
2001,NUTS,2010,UKG2,2,1.33
2003,NUTS,2010,UKG2,2,3.5
2004,NUTS,2010,UKG2,2,3.87
2005,NUTS,2010,UKG2,2,2.5
2006,NUTS,2010,UKG2,2,1.23
2007,NUTS,2010,UKG2,2,1.67
2009,NUTS,2010,UKG2,2,2.0
2010,NUTS,2010,UKG2,2,1.0
2011,NUTS,2010,UKG2,2,0.5
2012,NUTS,2010,UKG2,2,1.0
1990,NUTS,2010,UKG21,3,1.0
1999,NUTS,2010,UKG21,3,0.83
1985,NUTS,2010,UKG22,3,0.33
1992,NUTS,2010,UKG22,3,0.83
1999,NUTS,2010,UKG22,3,0.33
2003,NUTS,2010,UKG22,3,2.5
2004,NUTS,2010,UKG22,3,0.33
2006,NUTS,2010,UKG22,3,0.73
1994,NUTS,2010,UKG23,3,1.0
1999,NUTS,2010,UKG23,3,0.33
2011,NUTS,2010,UKG23,3,0.5
1989,NUTS,2010,UKG24,3,0.33
1990,NUTS,2010,UKG24,3,1.0
1991,NUTS,2010,UKG24,3,0.5
1993,NUTS,2010,UKG24,3,2.0
1995,NUTS,2010,UKG24,3,0.5
1996,NUTS,2010,UKG24,3,1.08
1998,NUTS,2010,UKG24,3,1.0
1999,NUTS,2010,UKG24,3,0.33
2000,NUTS,2010,UKG24,3,2.74
2001,NUTS,2010,UKG24,3,1.33
2003,NUTS,2010,UKG24,3,1.0
2004,NUTS,2010,UKG24,3,3.53
2005,NUTS,2010,UKG24,3,2.5
2006,NUTS,2010,UKG24,3,0.5
2007,NUTS,2010,UKG24,3,1.67
2009,NUTS,2010,UKG24,3,2.0
2010,NUTS,2010,UKG24,3,1.0
2012,NUTS,2010,UKG24,3,1.0
1978,NUTS,2010,UKG3,2,1.0
1981,NUTS,2010,UKG3,2,0.67
1982,NUTS,2010,UKG3,2,0.5
1983,NUTS,2010,UKG3,2,2.0
1984,NUTS,2010,UKG3,2,0.5
1985,NUTS,2010,UKG3,2,1.0
1986,NUTS,2010,UKG3,2,1.6
1987,NUTS,2010,UKG3,2,1.0
1988,NUTS,2010,UKG3,2,5.33
1989,NUTS,2010,UKG3,2,2.83
1990,NUTS,2010,UKG3,2,2.83
1991,NUTS,2010,UKG3,2,3.33
1992,NUTS,2010,UKG3,2,3.17
1993,NUTS,2010,UKG3,2,2.31
1994,NUTS,2010,UKG3,2,2.0
1995,NUTS,2010,UKG3,2,5.0
1996,NUTS,2010,UKG3,2,9.83
1997,NUTS,2010,UKG3,2,3.53
1998,NUTS,2010,UKG3,2,2.67
1999,NUTS,2010,UKG3,2,2.7
2000,NUTS,2010,UKG3,2,5.0
2001,NUTS,2010,UKG3,2,9.63
2002,NUTS,2010,UKG3,2,8.67
2003,NUTS,2010,UKG3,2,4.64
2004,NUTS,2010,UKG3,2,7.12
2005,NUTS,2010,UKG3,2,1.53
2006,NUTS,2010,UKG3,2,5.17
2007,NUTS,2010,UKG3,2,2.53
2008,NUTS,2010,UKG3,2,7.17
2009,NUTS,2010,UKG3,2,0.5
2010,NUTS,2010,UKG3,2,5.58
2011,NUTS,2010,UKG3,2,3.15
2012,NUTS,2010,UKG3,2,4.0
1978,NUTS,2010,UKG31,3,1.0
1983,NUTS,2010,UKG31,3,2.0
1988,NUTS,2010,UKG31,3,0.5
1989,NUTS,2010,UKG31,3,0.33
1990,NUTS,2010,UKG31,3,0.33
1991,NUTS,2010,UKG31,3,0.5
1995,NUTS,2010,UKG31,3,1.67
1996,NUTS,2010,UKG31,3,5.0
1997,NUTS,2010,UKG31,3,0.83
1998,NUTS,2010,UKG31,3,1.33
1999,NUTS,2010,UKG31,3,0.2
2000,NUTS,2010,UKG31,3,2.75
2001,NUTS,2010,UKG31,3,6.23
2002,NUTS,2010,UKG31,3,5.58
2003,NUTS,2010,UKG31,3,2.08
2004,NUTS,2010,UKG31,3,2.42
2005,NUTS,2010,UKG31,3,1.33
2006,NUTS,2010,UKG31,3,3.17
2007,NUTS,2010,UKG31,3,1.53
2008,NUTS,2010,UKG31,3,4.33
2009,NUTS,2010,UKG31,3,0.5
2010,NUTS,2010,UKG31,3,2.5
2011,NUTS,2010,UKG31,3,2.65
2012,NUTS,2010,UKG31,3,1.0
1986,NUTS,2010,UKG32,3,0.7
1988,NUTS,2010,UKG32,3,0.67
1991,NUTS,2010,UKG32,3,0.5
1992,NUTS,2010,UKG32,3,1.0
1996,NUTS,2010,UKG32,3,1.25
1999,NUTS,2010,UKG32,3,0.5
2000,NUTS,2010,UKG32,3,0.25
2001,NUTS,2010,UKG32,3,0.2
2002,NUTS,2010,UKG32,3,0.25
2003,NUTS,2010,UKG32,3,2.06
2004,NUTS,2010,UKG32,3,3.17
2012,NUTS,2010,UKG32,3,1.0
1981,NUTS,2010,UKG33,3,0.67
1982,NUTS,2010,UKG33,3,0.5
1984,NUTS,2010,UKG33,3,0.5
1986,NUTS,2010,UKG33,3,0.9
1987,NUTS,2010,UKG33,3,0.5
1988,NUTS,2010,UKG33,3,3.67
1989,NUTS,2010,UKG33,3,2.0
1990,NUTS,2010,UKG33,3,1.5
1991,NUTS,2010,UKG33,3,2.0
1992,NUTS,2010,UKG33,3,2.17
1993,NUTS,2010,UKG33,3,2.17
1994,NUTS,2010,UKG33,3,2.0
1995,NUTS,2010,UKG33,3,3.33
1996,NUTS,2010,UKG33,3,2.83
1997,NUTS,2010,UKG33,3,2.5
1998,NUTS,2010,UKG33,3,0.33
1999,NUTS,2010,UKG33,3,2.0
2000,NUTS,2010,UKG33,3,1.0
2001,NUTS,2010,UKG33,3,2.2
2002,NUTS,2010,UKG33,3,2.33
2003,NUTS,2010,UKG33,3,0.25
2004,NUTS,2010,UKG33,3,1.2
2005,NUTS,2010,UKG33,3,0.2
2007,NUTS,2010,UKG33,3,1.0
2008,NUTS,2010,UKG33,3,1.83
2010,NUTS,2010,UKG33,3,3.08
2012,NUTS,2010,UKG33,3,2.0
1985,NUTS,2010,UKG36,3,1.0
1990,NUTS,2010,UKG36,3,1.0
1991,NUTS,2010,UKG36,3,0.33
2003,NUTS,2010,UKG36,3,0.25
1988,NUTS,2010,UKG37,3,0.5
1996,NUTS,2010,UKG37,3,0.25
2004,NUTS,2010,UKG37,3,0.33
1987,NUTS,2010,UKG38,3,0.5
1989,NUTS,2010,UKG38,3,0.5
1993,NUTS,2010,UKG38,3,0.14
1996,NUTS,2010,UKG38,3,0.5
1997,NUTS,2010,UKG38,3,0.2
2000,NUTS,2010,UKG38,3,1.0
2001,NUTS,2010,UKG38,3,1.0
2006,NUTS,2010,UKG38,3,2.0
2008,NUTS,2010,UKG38,3,1.0
1998,NUTS,2010,UKG39,3,1.0
2002,NUTS,2010,UKG39,3,0.5
2011,NUTS,2010,UKG39,3,0.5
1977,NUTS,2010,UKH,1,2.0
1978,NUTS,2010,UKH,1,3.33
1979,NUTS,2010,UKH,1,2.5
1980,NUTS,2010,UKH,1,5.5
1981,NUTS,2010,UKH,1,12.08
1982,NUTS,2010,UKH,1,16.25
1983,NUTS,2010,UKH,1,25.03
1984,NUTS,2010,UKH,1,48.42
1985,NUTS,2010,UKH,1,49.3
1986,NUTS,2010,UKH,1,42.42
1987,NUTS,2010,UKH,1,48.17
1988,NUTS,2010,UKH,1,45.5
1989,NUTS,2010,UKH,1,68.94
1990,NUTS,2010,UKH,1,56.25
1991,NUTS,2010,UKH,1,46.15
1992,NUTS,2010,UKH,1,46.12
1993,NUTS,2010,UKH,1,70.24
1994,NUTS,2010,UKH,1,84.64
1995,NUTS,2010,UKH,1,107.41
1996,NUTS,2010,UKH,1,128.72
1997,NUTS,2010,UKH,1,155.83
1998,NUTS,2010,UKH,1,144.49
1999,NUTS,2010,UKH,1,165.54
2000,NUTS,2010,UKH,1,182.89
2001,NUTS,2010,UKH,1,193.51
2002,NUTS,2010,UKH,1,138.59
2003,NUTS,2010,UKH,1,123.09
2004,NUTS,2010,UKH,1,118.16
2005,NUTS,2010,UKH,1,115.27
2006,NUTS,2010,UKH,1,112.45
2007,NUTS,2010,UKH,1,108.06
2008,NUTS,2010,UKH,1,87.82
2009,NUTS,2010,UKH,1,65.99
2010,NUTS,2010,UKH,1,34.82
2011,NUTS,2010,UKH,1,48.79
2012,NUTS,2010,UKH,1,48.42
1977,NUTS,2010,UKH1,2,2.0
1980,NUTS,2010,UKH1,2,3.5
1981,NUTS,2010,UKH1,2,5.4
1982,NUTS,2010,UKH1,2,8.5
1983,NUTS,2010,UKH1,2,9.0
1984,NUTS,2010,UKH1,2,32.33
1985,NUTS,2010,UKH1,2,26.3
1986,NUTS,2010,UKH1,2,20.25
1987,NUTS,2010,UKH1,2,31.33
1988,NUTS,2010,UKH1,2,22.33
1989,NUTS,2010,UKH1,2,32.91
1990,NUTS,2010,UKH1,2,24.42
1991,NUTS,2010,UKH1,2,21.23
1992,NUTS,2010,UKH1,2,28.17
1993,NUTS,2010,UKH1,2,50.38
1994,NUTS,2010,UKH1,2,64.6
1995,NUTS,2010,UKH1,2,72.27
1996,NUTS,2010,UKH1,2,71.15
1997,NUTS,2010,UKH1,2,90.69
1998,NUTS,2010,UKH1,2,94.15
1999,NUTS,2010,UKH1,2,101.98
2000,NUTS,2010,UKH1,2,126.09
2001,NUTS,2010,UKH1,2,150.61
2002,NUTS,2010,UKH1,2,92.15
2003,NUTS,2010,UKH1,2,93.23
2004,NUTS,2010,UKH1,2,95.29
2005,NUTS,2010,UKH1,2,85.08
2006,NUTS,2010,UKH1,2,83.3
2007,NUTS,2010,UKH1,2,76.73
2008,NUTS,2010,UKH1,2,60.77
2009,NUTS,2010,UKH1,2,41.31
2010,NUTS,2010,UKH1,2,16.57
2011,NUTS,2010,UKH1,2,24.37
2012,NUTS,2010,UKH1,2,25.25
1984,NUTS,2010,UKH11,3,1.0
1992,NUTS,2010,UKH11,3,1.0
1999,NUTS,2010,UKH11,3,1.0
1977,NUTS,2010,UKH12,3,1.0
1981,NUTS,2010,UKH12,3,2.0
1982,NUTS,2010,UKH12,3,6.0
1983,NUTS,2010,UKH12,3,2.83
1984,NUTS,2010,UKH12,3,17.0
1985,NUTS,2010,UKH12,3,3.46
1986,NUTS,2010,UKH12,3,5.75
1987,NUTS,2010,UKH12,3,2.0
1988,NUTS,2010,UKH12,3,3.83
1989,NUTS,2010,UKH12,3,9.36
1990,NUTS,2010,UKH12,3,4.42
1991,NUTS,2010,UKH12,3,7.83
1992,NUTS,2010,UKH12,3,5.83
1993,NUTS,2010,UKH12,3,12.34
1994,NUTS,2010,UKH12,3,17.2
1995,NUTS,2010,UKH12,3,33.73
1996,NUTS,2010,UKH12,3,18.75
1997,NUTS,2010,UKH12,3,34.17
1998,NUTS,2010,UKH12,3,34.55
1999,NUTS,2010,UKH12,3,54.29
2000,NUTS,2010,UKH12,3,74.03
2001,NUTS,2010,UKH12,3,83.88
2002,NUTS,2010,UKH12,3,37.02
2003,NUTS,2010,UKH12,3,51.81
2004,NUTS,2010,UKH12,3,58.21
2005,NUTS,2010,UKH12,3,41.81
2006,NUTS,2010,UKH12,3,37.39
2007,NUTS,2010,UKH12,3,29.51
2008,NUTS,2010,UKH12,3,24.57
2009,NUTS,2010,UKH12,3,18.58
2010,NUTS,2010,UKH12,3,15.04
2011,NUTS,2010,UKH12,3,19.87
2012,NUTS,2010,UKH12,3,19.67
1984,NUTS,2010,UKH13,3,0.83
1985,NUTS,2010,UKH13,3,1.0
1989,NUTS,2010,UKH13,3,1.0
1990,NUTS,2010,UKH13,3,1.0
1993,NUTS,2010,UKH13,3,1.0
1996,NUTS,2010,UKH13,3,0.83
1997,NUTS,2010,UKH13,3,1.0
1998,NUTS,2010,UKH13,3,1.42
2000,NUTS,2010,UKH13,3,1.0
2001,NUTS,2010,UKH13,3,1.0
2002,NUTS,2010,UKH13,3,2.0
2004,NUTS,2010,UKH13,3,1.0
2006,NUTS,2010,UKH13,3,1.0
2007,NUTS,2010,UKH13,3,3.0
2009,NUTS,2010,UKH13,3,1.0
2010,NUTS,2010,UKH13,3,0.5
2011,NUTS,2010,UKH13,3,1.0
1977,NUTS,2010,UKH14,3,1.0
1980,NUTS,2010,UKH14,3,3.5
1981,NUTS,2010,UKH14,3,3.4
1982,NUTS,2010,UKH14,3,2.5
1983,NUTS,2010,UKH14,3,6.17
1984,NUTS,2010,UKH14,3,13.5
1985,NUTS,2010,UKH14,3,21.83
1986,NUTS,2010,UKH14,3,14.5
1987,NUTS,2010,UKH14,3,29.33
1988,NUTS,2010,UKH14,3,18.5
1989,NUTS,2010,UKH14,3,22.55
1990,NUTS,2010,UKH14,3,19.0
1991,NUTS,2010,UKH14,3,13.4
1992,NUTS,2010,UKH14,3,21.33
1993,NUTS,2010,UKH14,3,37.03
1994,NUTS,2010,UKH14,3,47.4
1995,NUTS,2010,UKH14,3,38.54
1996,NUTS,2010,UKH14,3,51.57
1997,NUTS,2010,UKH14,3,55.52
1998,NUTS,2010,UKH14,3,58.18
1999,NUTS,2010,UKH14,3,46.69
2000,NUTS,2010,UKH14,3,51.06
2001,NUTS,2010,UKH14,3,65.73
2002,NUTS,2010,UKH14,3,53.12
2003,NUTS,2010,UKH14,3,41.42
2004,NUTS,2010,UKH14,3,36.08
2005,NUTS,2010,UKH14,3,43.27
2006,NUTS,2010,UKH14,3,44.92
2007,NUTS,2010,UKH14,3,44.22
2008,NUTS,2010,UKH14,3,36.2
2009,NUTS,2010,UKH14,3,21.73
2010,NUTS,2010,UKH14,3,1.03
2011,NUTS,2010,UKH14,3,3.5
2012,NUTS,2010,UKH14,3,5.58
1978,NUTS,2010,UKH2,2,2.33
1979,NUTS,2010,UKH2,2,1.0
1980,NUTS,2010,UKH2,2,2.0
1981,NUTS,2010,UKH2,2,5.15
1982,NUTS,2010,UKH2,2,7.25
1983,NUTS,2010,UKH2,2,15.03
1984,NUTS,2010,UKH2,2,13.58
1985,NUTS,2010,UKH2,2,15.33
1986,NUTS,2010,UKH2,2,12.33
1987,NUTS,2010,UKH2,2,10.83
1988,NUTS,2010,UKH2,2,16.17
1989,NUTS,2010,UKH2,2,19.06
1990,NUTS,2010,UKH2,2,14.83
1991,NUTS,2010,UKH2,2,9.0
1992,NUTS,2010,UKH2,2,8.7
1993,NUTS,2010,UKH2,2,10.25
1994,NUTS,2010,UKH2,2,7.12
1995,NUTS,2010,UKH2,2,14.86
1996,NUTS,2010,UKH2,2,40.41
1997,NUTS,2010,UKH2,2,43.42
1998,NUTS,2010,UKH2,2,26.54
1999,NUTS,2010,UKH2,2,29.47
2000,NUTS,2010,UKH2,2,31.82
2001,NUTS,2010,UKH2,2,23.23
