year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_f_rse_fte_bes
2018,NUTS,2010,RS12,2,104.0
2019,NUTS,2010,RS12,2,111.0
2020,NUTS,2010,RS12,2,46.0
2018,NUTS,2010,RS2,1,49.0
2019,NUTS,2010,RS2,1,55.0
2020,NUTS,2010,RS2,1,50.0
2018,NUTS,2010,RS21,2,12.0
2019,NUTS,2010,RS21,2,12.0
2020,NUTS,2010,RS21,2,16.0
2018,NUTS,2010,RS22,2,37.0
2019,NUTS,2010,RS22,2,43.0
2020,NUTS,2010,RS22,2,34.0
2003,NUTS,2010,SE,0,7033.0
2005,NUTS,2010,SE,0,9064.0
2007,NUTS,2010,SE,0,7120.0
2009,NUTS,2010,SE,0,7444.0
2011,NUTS,2010,SE,0,7298.0
2013,NUTS,2010,SE,0,9703.0
2015,NUTS,2010,SE,0,9332.0
2017,NUTS,2010,SE,0,11438.0
2019,NUTS,2010,SE,0,13107.0
1993,NUTS,2010,SI,0,311.0
1994,NUTS,2010,SI,0,357.0
1995,NUTS,2010,SI,0,351.0
1996,NUTS,2010,SI,0,355.0
1997,NUTS,2010,SI,0,373.0
1998,NUTS,2010,SI,0,392.0
1999,NUTS,2010,SI,0,428.0
2000,NUTS,2010,SI,0,401.0
2001,NUTS,2010,SI,0,417.0
2002,NUTS,2010,SI,0,444.0
2003,NUTS,2010,SI,0,372.0
2004,NUTS,2010,SI,0,410.0
2005,NUTS,2010,SI,0,476.0
2006,NUTS,2010,SI,0,553.0
2007,NUTS,2010,SI,0,630.0
2008,NUTS,2010,SI,0,695.0
2009,NUTS,2010,SI,0,739.0
2010,NUTS,2010,SI,0,793.0
2011,NUTS,2010,SI,0,1162.0
2012,NUTS,2010,SI,0,1130.0
2013,NUTS,2010,SI,0,1197.0
2014,NUTS,2010,SI,0,1194.0
2015,NUTS,2010,SI,0,1040.0
2016,NUTS,2010,SI,0,1053.0
2017,NUTS,2010,SI,0,1296.0
2018,NUTS,2010,SI,0,1443.0
2019,NUTS,2010,SI,0,1477.0
1993,NUTS,2010,SI0,1,311.0
1994,NUTS,2010,SI0,1,357.0
1995,NUTS,2010,SI0,1,351.0
1996,NUTS,2010,SI0,1,355.0
1997,NUTS,2010,SI0,1,373.0
1998,NUTS,2010,SI0,1,392.0
1999,NUTS,2010,SI0,1,428.0
2000,NUTS,2010,SI0,1,401.0
2001,NUTS,2010,SI0,1,417.0
2002,NUTS,2010,SI0,1,444.0
2003,NUTS,2010,SI0,1,372.0
2004,NUTS,2010,SI0,1,410.0
2005,NUTS,2010,SI0,1,476.0
2006,NUTS,2010,SI0,1,553.0
2007,NUTS,2010,SI0,1,630.0
2008,NUTS,2010,SI0,1,695.0
2009,NUTS,2010,SI0,1,739.0
2010,NUTS,2010,SI0,1,793.0
2011,NUTS,2010,SI0,1,1162.0
2012,NUTS,2010,SI0,1,1130.0
2013,NUTS,2010,SI0,1,1197.0
2014,NUTS,2010,SI0,1,1194.0
2015,NUTS,2010,SI0,1,1040.0
2016,NUTS,2010,SI0,1,1053.0
2017,NUTS,2010,SI0,1,1296.0
2018,NUTS,2010,SI0,1,1443.0
2019,NUTS,2010,SI0,1,1477.0
2013,NUTS,2010,SI03,2,499.0
2014,NUTS,2010,SI03,2,498.0
2015,NUTS,2010,SI03,2,453.0
2016,NUTS,2010,SI03,2,474.0
2017,NUTS,2010,SI03,2,542.0
2018,NUTS,2010,SI03,2,611.0
2019,NUTS,2010,SI03,2,657.0
2013,NUTS,2010,SI04,2,698.0
2014,NUTS,2010,SI04,2,696.0
2015,NUTS,2010,SI04,2,587.0
2016,NUTS,2010,SI04,2,579.0
2017,NUTS,2010,SI04,2,754.0
2018,NUTS,2010,SI04,2,832.0
2019,NUTS,2010,SI04,2,819.0
1998,NUTS,2010,SK,0,843.0
1999,NUTS,2010,SK,0,742.0
2000,NUTS,2010,SK,0,674.0
2001,NUTS,2010,SK,0,644.0
2002,NUTS,2010,SK,0,676.0
2003,NUTS,2010,SK,0,609.0
2004,NUTS,2010,SK,0,606.0
2005,NUTS,2010,SK,0,634.0
2006,NUTS,2010,SK,0,621.0
2007,NUTS,2010,SK,0,423.0
2008,NUTS,2010,SK,0,377.0
2009,NUTS,2010,SK,0,361.0
2010,NUTS,2010,SK,0,388.0
2011,NUTS,2010,SK,0,446.0
2012,NUTS,2010,SK,0,505.0
2013,NUTS,2010,SK,0,475.0
2014,NUTS,2010,SK,0,477.0
2015,NUTS,2010,SK,0,489.0
2016,NUTS,2010,SK,0,427.0
2017,NUTS,2010,SK,0,544.0
2018,NUTS,2010,SK,0,630.0
2019,NUTS,2010,SK,0,660.0
2020,NUTS,2010,SK,0,688.0
2000,NUTS,2010,SK01,2,292.0
2001,NUTS,2010,SK01,2,292.0
2002,NUTS,2010,SK01,2,345.0
2003,NUTS,2010,SK01,2,309.0
2004,NUTS,2010,SK01,2,318.0
2005,NUTS,2010,SK01,2,363.0
2006,NUTS,2010,SK01,2,379.0
2007,NUTS,2010,SK01,2,190.0
2008,NUTS,2010,SK01,2,154.0
2009,NUTS,2010,SK01,2,135.0
2010,NUTS,2010,SK01,2,161.0
2011,NUTS,2010,SK01,2,201.0
2012,NUTS,2010,SK01,2,245.0
2013,NUTS,2010,SK01,2,274.0
2014,NUTS,2010,SK01,2,133.0
2015,NUTS,2010,SK01,2,129.0
2016,NUTS,2010,SK01,2,183.0
2017,NUTS,2010,SK01,2,213.0
2018,NUTS,2010,SK01,2,241.0
2019,NUTS,2010,SK01,2,267.0
2020,NUTS,2010,SK01,2,320.0
2000,NUTS,2010,SK02,2,212.0
2001,NUTS,2010,SK02,2,190.0
2002,NUTS,2010,SK02,2,184.0
2003,NUTS,2010,SK02,2,163.0
2004,NUTS,2010,SK02,2,162.0
2005,NUTS,2010,SK02,2,151.0
2006,NUTS,2010,SK02,2,141.0
2007,NUTS,2010,SK02,2,137.0
2008,NUTS,2010,SK02,2,139.0
2009,NUTS,2010,SK02,2,135.0
2010,NUTS,2010,SK02,2,131.0
2011,NUTS,2010,SK02,2,130.0
2012,NUTS,2010,SK02,2,124.0
2013,NUTS,2010,SK02,2,86.0
2014,NUTS,2010,SK02,2,195.0
2015,NUTS,2010,SK02,2,212.0
2016,NUTS,2010,SK02,2,113.0
2017,NUTS,2010,SK02,2,211.0
2018,NUTS,2010,SK02,2,214.0
2019,NUTS,2010,SK02,2,219.0
2020,NUTS,2010,SK02,2,206.0
2000,NUTS,2010,SK03,2,121.0
2001,NUTS,2010,SK03,2,110.0
2002,NUTS,2010,SK03,2,103.0
2003,NUTS,2010,SK03,2,89.0
2004,NUTS,2010,SK03,2,90.0
2005,NUTS,2010,SK03,2,81.0
2006,NUTS,2010,SK03,2,63.0
2007,NUTS,2010,SK03,2,58.0
2008,NUTS,2010,SK03,2,53.0
2009,NUTS,2010,SK03,2,57.0
2010,NUTS,2010,SK03,2,57.0
2011,NUTS,2010,SK03,2,71.0
2012,NUTS,2010,SK03,2,83.0
2013,NUTS,2010,SK03,2,72.0
2014,NUTS,2010,SK03,2,97.0
2015,NUTS,2010,SK03,2,94.0
2016,NUTS,2010,SK03,2,74.0
2017,NUTS,2010,SK03,2,65.0
2018,NUTS,2010,SK03,2,91.0
2019,NUTS,2010,SK03,2,92.0
2020,NUTS,2010,SK03,2,89.0
2000,NUTS,2010,SK04,2,49.0
2001,NUTS,2010,SK04,2,52.0
2002,NUTS,2010,SK04,2,44.0
2003,NUTS,2010,SK04,2,48.0
2004,NUTS,2010,SK04,2,37.0
2005,NUTS,2010,SK04,2,40.0
2006,NUTS,2010,SK04,2,39.0
2007,NUTS,2010,SK04,2,38.0
2008,NUTS,2010,SK04,2,31.0
2009,NUTS,2010,SK04,2,33.0
2010,NUTS,2010,SK04,2,39.0
2011,NUTS,2010,SK04,2,44.0
2012,NUTS,2010,SK04,2,54.0
2013,NUTS,2010,SK04,2,43.0
2014,NUTS,2010,SK04,2,52.0
2015,NUTS,2010,SK04,2,53.0
2016,NUTS,2010,SK04,2,57.0
2017,NUTS,2010,SK04,2,55.0
2018,NUTS,2010,SK04,2,84.0
2019,NUTS,2010,SK04,2,82.0
2020,NUTS,2010,SK04,2,73.0
2001,NUTS,2010,TR,0,873.0
2002,NUTS,2010,TR,0,952.0
2003,NUTS,2010,TR,0,1159.0
2004,NUTS,2010,TR,0,1343.0
2005,NUTS,2010,TR,0,2449.0
2006,NUTS,2010,TR,0,2741.0
2007,NUTS,2010,TR,0,3727.0
2008,NUTS,2010,TR,0,4253.0
2009,NUTS,2010,TR,0,5013.0
2010,NUTS,2010,TR,0,5962.0
2011,NUTS,2010,TR,0,6988.0
2012,NUTS,2010,TR,0,8247.0
2013,NUTS,2010,TR,0,9725.0
2014,NUTS,2010,TR,0,9945.0
2015,NUTS,2010,TR,0,11105.0
2016,NUTS,2010,TR,0,12971.0
2017,NUTS,2010,TR,0,16107.0
2018,NUTS,2010,TR,0,19654.0
2019,NUTS,2010,TR,0,21988.0
2020,NUTS,2010,TR,0,26142.0
