region_id,region_level,region_type,region_year_spec,sdg_03_project_count,year
UKJ4,2,NUTS,2021,8,2021
UKK1,2,NUTS,2021,0,2021
UKK3,2,NUTS,2021,0,2021
UKK4,2,NUTS,2021,0,2021
UKL1,2,NUTS,2021,0,2021
UKL2,2,NUTS,2021,3,2021
UKM6,2,NUTS,2021,0,2021
UKM7,2,NUTS,2021,3,2021
UKM8,2,NUTS,2021,12,2021
UKN0,2,NUTS,2021,0,2021
AT123,3,NUTS,2013,0,2014
AT130,3,NUTS,2013,1,2014
AT221,3,NUTS,2013,1,2014
AT311,3,NUTS,2013,0,2014
AT312,3,NUTS,2013,0,2014
AT323,3,NUTS,2013,0,2014
AT332,3,NUTS,2013,0,2014
BE100,3,NUTS,2013,0,2014
BE211,3,NUTS,2013,2,2014
BE213,3,NUTS,2013,1,2014
BE234,3,NUTS,2013,1,2014
BE241,3,NUTS,2013,0,2014
BE242,3,NUTS,2013,1,2014
BE310,3,NUTS,2013,1,2014
BE332,3,NUTS,2013,0,2014
BE352,3,NUTS,2013,0,2014
CY000,3,NUTS,2013,1,2014
CZ010,3,NUTS,2013,0,2014
CZ020,3,NUTS,2013,0,2014
CZ064,3,NUTS,2013,0,2014
CZ072,3,NUTS,2013,0,2014
CZ080,3,NUTS,2013,0,2014
DE111,3,NUTS,2013,1,2014
DE113,3,NUTS,2013,0,2014
DE118,3,NUTS,2013,0,2014
DE122,3,NUTS,2013,0,2014
DE125,3,NUTS,2013,4,2014
DE144,3,NUTS,2013,1,2014
DE146,3,NUTS,2013,0,2014
DE212,3,NUTS,2013,0,2014
DE21H,3,NUTS,2013,1,2014
DE21K,3,NUTS,2013,1,2014
DE21L,3,NUTS,2013,0,2014
DE22B,3,NUTS,2013,0,2014
DE242,3,NUTS,2013,0,2014
DE252,3,NUTS,2013,0,2014
DE254,3,NUTS,2013,1,2014
DE257,3,NUTS,2013,0,2014
DE25B,3,NUTS,2013,0,2014
DE268,3,NUTS,2013,0,2014
DE271,3,NUTS,2013,0,2014
DE27A,3,NUTS,2013,0,2014
DE27D,3,NUTS,2013,0,2014
DE300,3,NUTS,2013,4,2014
DE404,3,NUTS,2013,0,2014
DE501,3,NUTS,2013,0,2014
DE600,3,NUTS,2013,3,2014
DE711,3,NUTS,2013,1,2014
DE712,3,NUTS,2013,0,2014
DE713,3,NUTS,2013,0,2014
DE714,3,NUTS,2013,0,2014
DE721,3,NUTS,2013,0,2014
DE722,3,NUTS,2013,0,2014
DE724,3,NUTS,2013,1,2014
DE803,3,NUTS,2013,0,2014
DE804,3,NUTS,2013,0,2014
DE80K,3,NUTS,2013,0,2014
DE911,3,NUTS,2013,1,2014
DE925,3,NUTS,2013,0,2014
DE929,3,NUTS,2013,2,2014
DE932,3,NUTS,2013,1,2014
DE944,3,NUTS,2013,0,2014
DEA11,3,NUTS,2013,0,2014
DEA12,3,NUTS,2013,0,2014
DEA13,3,NUTS,2013,0,2014
DEA14,3,NUTS,2013,0,2014
DEA16,3,NUTS,2013,0,2014
DEA22,3,NUTS,2013,2,2014
DEA23,3,NUTS,2013,0,2014
DEA24,3,NUTS,2013,0,2014
DEA26,3,NUTS,2013,0,2014
DEA2D,3,NUTS,2013,1,2014
DEA43,3,NUTS,2013,0,2014
DEA47,3,NUTS,2013,0,2014
DEA58,3,NUTS,2013,0,2014
DEB32,3,NUTS,2013,0,2014
DEB37,3,NUTS,2013,0,2014
DEC01,3,NUTS,2013,0,2014
DEC05,3,NUTS,2013,1,2014
DED21,3,NUTS,2013,2,2014
DED2E,3,NUTS,2013,0,2014
DED41,3,NUTS,2013,0,2014
DED43,3,NUTS,2013,0,2014
DED51,3,NUTS,2013,0,2014
DEE02,3,NUTS,2013,0,2014
DEE03,3,NUTS,2013,0,2014
DEF02,3,NUTS,2013,0,2014
DEF06,3,NUTS,2013,0,2014
DEG01,3,NUTS,2013,0,2014
DK011,3,NUTS,2013,1,2014
DK012,3,NUTS,2013,0,2014
DK013,3,NUTS,2013,1,2014
DK031,3,NUTS,2013,0,2014
DK041,3,NUTS,2013,0,2014
DK042,3,NUTS,2013,0,2014
DK050,3,NUTS,2013,0,2014
EE001,3,NUTS,2013,0,2014
EE008,3,NUTS,2013,0,2014
ES111,3,NUTS,2013,0,2014
ES120,3,NUTS,2013,0,2014
ES130,3,NUTS,2013,0,2014
ES211,3,NUTS,2013,0,2014
ES212,3,NUTS,2013,0,2014
ES213,3,NUTS,2013,0,2014
ES220,3,NUTS,2013,0,2014
ES230,3,NUTS,2013,0,2014
ES243,3,NUTS,2013,1,2014
ES300,3,NUTS,2013,3,2014
ES412,3,NUTS,2013,0,2014
ES418,3,NUTS,2013,0,2014
ES422,3,NUTS,2013,1,2014
ES431,3,NUTS,2013,0,2014
ES511,3,NUTS,2013,0,2014
ES512,3,NUTS,2013,0,2014
ES514,3,NUTS,2013,0,2014
ES521,3,NUTS,2013,0,2014
ES523,3,NUTS,2013,0,2014
ES611,3,NUTS,2013,0,2014
ES614,3,NUTS,2013,0,2014
ES617,3,NUTS,2013,0,2014
ES618,3,NUTS,2013,0,2014
ES620,3,NUTS,2013,0,2014
ES705,3,NUTS,2013,0,2014
ES709,3,NUTS,2013,0,2014
FI197,3,NUTS,2013,1,2014
FI1B1,3,NUTS,2013,1,2014
FI1C1,3,NUTS,2013,0,2014
FI1C3,3,NUTS,2013,0,2014
FI1C5,3,NUTS,2013,0,2014
FI1D1,3,NUTS,2013,0,2014
FI1D6,3,NUTS,2013,0,2014
FR101,3,NUTS,2013,7,2014
FR102,3,NUTS,2013,0,2014
FR103,3,NUTS,2013,0,2014
FR104,3,NUTS,2013,1,2014
FR105,3,NUTS,2013,0,2014
FR106,3,NUTS,2013,1,2014
FR107,3,NUTS,2013,2,2014
FR232,3,NUTS,2013,0,2014
FR244,3,NUTS,2013,0,2014
FR261,3,NUTS,2013,0,2014
FR301,3,NUTS,2013,0,2014
FR421,3,NUTS,2013,0,2014
FR431,3,NUTS,2013,0,2014
FR512,3,NUTS,2013,1,2014
FR514,3,NUTS,2013,0,2014
FR515,3,NUTS,2013,0,2014
FR522,3,NUTS,2013,0,2014
FR523,3,NUTS,2013,0,2014
FR524,3,NUTS,2013,0,2014
FR612,3,NUTS,2013,4,2014
FR623,3,NUTS,2013,0,2014
FR711,3,NUTS,2013,0,2014
FR714,3,NUTS,2013,0,2014
FR715,3,NUTS,2013,0,2014
FR716,3,NUTS,2013,3,2014
FR718,3,NUTS,2013,1,2014
FR724,3,NUTS,2013,0,2014
FR813,3,NUTS,2013,0,2014
FR823,3,NUTS,2013,0,2014
FR824,3,NUTS,2013,2,2014
HR031,3,NUTS,2013,0,2014
HR035,3,NUTS,2013,0,2014
HR041,3,NUTS,2013,0,2014
HR042,3,NUTS,2013,0,2014
HR044,3,NUTS,2013,0,2014
HR04B,3,NUTS,2013,0,2014
HU101,3,NUTS,2013,3,2014
HU221,3,NUTS,2013,0,2014
HU223,3,NUTS,2013,0,2014
HU231,3,NUTS,2013,0,2014
HU321,3,NUTS,2013,1,2014
IE013,3,NUTS,2013,0,2014
IE021,3,NUTS,2013,3,2014
IE024,3,NUTS,2013,0,2014
IE025,3,NUTS,2013,0,2014
ITC11,3,NUTS,2013,0,2014
ITC12,3,NUTS,2013,0,2014
ITC32,3,NUTS,2013,0,2014
ITC33,3,NUTS,2013,0,2014
ITC34,3,NUTS,2013,0,2014
ITC41,3,NUTS,2013,0,2014
ITC44,3,NUTS,2013,0,2014
ITC46,3,NUTS,2013,0,2014
ITC47,3,NUTS,2013,0,2014
ITC4B,3,NUTS,2013,0,2014
ITC4C,3,NUTS,2013,0,2014
ITC4D,3,NUTS,2013,0,2014
ITF22,3,NUTS,2013,0,2014
ITF31,3,NUTS,2013,0,2014
ITF33,3,NUTS,2013,1,2014
ITF34,3,NUTS,2013,0,2014
ITF47,3,NUTS,2013,0,2014
ITG12,3,NUTS,2013,0,2014
ITG17,3,NUTS,2013,0,2014
ITG27,3,NUTS,2013,0,2014
ITH10,3,NUTS,2013,0,2014
ITH20,3,NUTS,2013,0,2014
ITH35,3,NUTS,2013,0,2014
ITH36,3,NUTS,2013,0,2014
ITH44,3,NUTS,2013,0,2014
ITH51,3,NUTS,2013,0,2014
ITH54,3,NUTS,2013,0,2014
ITH55,3,NUTS,2013,1,2014
ITI14,3,NUTS,2013,0,2014
ITI17,3,NUTS,2013,0,2014
ITI18,3,NUTS,2013,0,2014
ITI21,3,NUTS,2013,0,2014
ITI33,3,NUTS,2013,0,2014
ITI41,3,NUTS,2013,0,2014
ITI43,3,NUTS,2013,4,2014
ITI44,3,NUTS,2013,0,2014
ITI45,3,NUTS,2013,0,2014
LT002,3,NUTS,2013,0,2014
LT00A,3,NUTS,2013,0,2014
LU000,3,NUTS,2013,1,2014
LV006,3,NUTS,2013,0,2014
LV009,3,NUTS,2013,0,2014
NL113,3,NUTS,2013,0,2014
NL213,3,NUTS,2013,0,2014
NL226,3,NUTS,2013,0,2014
NL310,3,NUTS,2013,2,2014
NL321,3,NUTS,2013,0,2014
NL322,3,NUTS,2013,0,2014
NL326,3,NUTS,2013,4,2014
NL332,3,NUTS,2013,0,2014
NL333,3,NUTS,2013,1,2014
NL337,3,NUTS,2013,3,2014
NL338,3,NUTS,2013,0,2014
NL339,3,NUTS,2013,2,2014
NL33A,3,NUTS,2013,0,2014
NL341,3,NUTS,2013,0,2014
NL412,3,NUTS,2013,0,2014
NL413,3,NUTS,2013,0,2014
NL414,3,NUTS,2013,0,2014
NL423,3,NUTS,2013,0,2014
PL127,3,NUTS,2013,0,2014
PL213,3,NUTS,2013,0,2014
PL22A,3,NUTS,2013,0,2014
PL325,3,NUTS,2013,0,2014
PL326,3,NUTS,2013,0,2014
PL415,3,NUTS,2013,0,2014
PL424,3,NUTS,2013,0,2014
PL514,3,NUTS,2013,0,2014
PL524,3,NUTS,2013,0,2014
PL622,3,NUTS,2013,0,2014
PT112,3,NUTS,2013,0,2014
PT11A,3,NUTS,2013,1,2014
PT16D,3,NUTS,2013,0,2014
PT170,3,NUTS,2013,0,2014
RO113,3,NUTS,2013,0,2014
RO126,3,NUTS,2013,0,2014
RO213,3,NUTS,2013,0,2014
RO321,3,NUTS,2013,0,2014
RO322,3,NUTS,2013,0,2014
RO415,3,NUTS,2013,0,2014
RO421,3,NUTS,2013,0,2014
RO424,3,NUTS,2013,0,2014
SE110,3,NUTS,2013,0,2014
SE121,3,NUTS,2013,1,2014
SE122,3,NUTS,2013,0,2014
SE123,3,NUTS,2013,0,2014
SE232,3,NUTS,2013,1,2014
SE332,3,NUTS,2013,0,2014
SI032,3,NUTS,2013,0,2014
SI034,3,NUTS,2013,0,2014
SI041,3,NUTS,2013,1,2014
SI043,3,NUTS,2013,0,2014
SI044,3,NUTS,2013,0,2014
SK010,3,NUTS,2013,0,2014
UKC12,3,NUTS,2013,0,2014
UKD44,3,NUTS,2013,1,2014
UKE11,3,NUTS,2013,0,2014
UKE32,3,NUTS,2013,0,2014
UKE41,3,NUTS,2013,0,2014
UKE42,3,NUTS,2013,0,2014
UKF14,3,NUTS,2013,0,2014
UKF21,3,NUTS,2013,0,2014
UKG13,3,NUTS,2013,0,2014
UKG32,3,NUTS,2013,0,2014
UKG33,3,NUTS,2013,0,2014
UKH12,3,NUTS,2013,0,2014
UKH15,3,NUTS,2013,0,2014
UKI31,3,NUTS,2013,0,2014
UKI32,3,NUTS,2013,5,2014
UKI42,3,NUTS,2013,0,2014
UKI44,3,NUTS,2013,0,2014
UKI53,3,NUTS,2013,0,2014
UKJ11,3,NUTS,2013,0,2014
UKJ22,3,NUTS,2013,0,2014
UKJ25,3,NUTS,2013,0,2014
UKJ32,3,NUTS,2013,0,2014
UKK11,3,NUTS,2013,0,2014
UKK41,3,NUTS,2013,0,2014
UKK43,3,NUTS,2013,0,2014
UKL18,3,NUTS,2013,0,2014
UKL22,3,NUTS,2013,0,2014
UKM25,3,NUTS,2013,0,2014
UKM34,3,NUTS,2013,0,2014
UKN01,3,NUTS,2013,1,2014
UKN04,3,NUTS,2013,0,2014
AT121,3,NUTS,2013,0,2015
AT122,3,NUTS,2013,3,2015
AT123,3,NUTS,2013,0,2015
AT124,3,NUTS,2013,0,2015
AT126,3,NUTS,2013,2,2015
AT127,3,NUTS,2013,2,2015
AT130,3,NUTS,2013,51,2015
AT211,3,NUTS,2013,0,2015
AT212,3,NUTS,2013,0,2015
AT221,3,NUTS,2013,9,2015
AT223,3,NUTS,2013,0,2015
AT224,3,NUTS,2013,0,2015
AT225,3,NUTS,2013,0,2015
AT226,3,NUTS,2013,0,2015
AT311,3,NUTS,2013,0,2015
AT312,3,NUTS,2013,4,2015
AT313,3,NUTS,2013,1,2015
AT314,3,NUTS,2013,0,2015
AT315,3,NUTS,2013,0,2015
AT322,3,NUTS,2013,0,2015
AT323,3,NUTS,2013,1,2015
AT331,3,NUTS,2013,0,2015
AT332,3,NUTS,2013,9,2015
AT333,3,NUTS,2013,0,2015
AT335,3,NUTS,2013,1,2015
AT342,3,NUTS,2013,0,2015
BE100,3,NUTS,2013,40,2015
BE211,3,NUTS,2013,10,2015
BE212,3,NUTS,2013,0,2015
BE213,3,NUTS,2013,4,2015
BE221,3,NUTS,2013,1,2015
BE222,3,NUTS,2013,0,2015
BE233,3,NUTS,2013,0,2015
BE234,3,NUTS,2013,32,2015
BE235,3,NUTS,2013,0,2015
BE236,3,NUTS,2013,0,2015
BE241,3,NUTS,2013,6,2015
BE242,3,NUTS,2013,29,2015
BE251,3,NUTS,2013,1,2015
BE254,3,NUTS,2013,0,2015
BE255,3,NUTS,2013,0,2015
BE256,3,NUTS,2013,0,2015
BE310,3,NUTS,2013,11,2015
BE322,3,NUTS,2013,1,2015
BE323,3,NUTS,2013,1,2015
BE331,3,NUTS,2013,0,2015
BE332,3,NUTS,2013,8,2015
BE334,3,NUTS,2013,0,2015
BE336,3,NUTS,2013,0,2015
BE341,3,NUTS,2013,0,2015
BE344,3,NUTS,2013,0,2015
BE352,3,NUTS,2013,0,2015
BG343,3,NUTS,2013,0,2015
BG411,3,NUTS,2013,0,2015
BG412,3,NUTS,2013,0,2015
BG421,3,NUTS,2013,0,2015
CY000,3,NUTS,2013,0,2015
CZ010,3,NUTS,2013,7,2015
CZ020,3,NUTS,2013,1,2015
CZ031,3,NUTS,2013,2,2015
CZ032,3,NUTS,2013,0,2015
CZ042,3,NUTS,2013,1,2015
CZ051,3,NUTS,2013,1,2015
CZ052,3,NUTS,2013,0,2015
CZ053,3,NUTS,2013,0,2015
CZ064,3,NUTS,2013,6,2015
CZ071,3,NUTS,2013,0,2015
CZ072,3,NUTS,2013,0,2015
CZ080,3,NUTS,2013,0,2015
DE111,3,NUTS,2013,2,2015
DE112,3,NUTS,2013,0,2015
DE113,3,NUTS,2013,0,2015
DE114,3,NUTS,2013,0,2015
DE115,3,NUTS,2013,0,2015
DE116,3,NUTS,2013,0,2015
DE117,3,NUTS,2013,0,2015
DE118,3,NUTS,2013,0,2015
DE119,3,NUTS,2013,0,2015
DE11A,3,NUTS,2013,0,2015
DE11C,3,NUTS,2013,0,2015
DE11D,3,NUTS,2013,0,2015
DE122,3,NUTS,2013,3,2015
DE123,3,NUTS,2013,2,2015
DE125,3,NUTS,2013,35,2015
DE126,3,NUTS,2013,4,2015
DE128,3,NUTS,2013,1,2015
DE129,3,NUTS,2013,2,2015
DE12B,3,NUTS,2013,0,2015
DE131,3,NUTS,2013,11,2015
DE132,3,NUTS,2013,1,2015
DE133,3,NUTS,2013,0,2015
DE134,3,NUTS,2013,1,2015
DE136,3,NUTS,2013,1,2015
DE138,3,NUTS,2013,1,2015
DE139,3,NUTS,2013,2,2015
DE141,3,NUTS,2013,1,2015
DE142,3,NUTS,2013,2,2015
DE144,3,NUTS,2013,10,2015
DE145,3,NUTS,2013,0,2015
DE146,3,NUTS,2013,0,2015
DE147,3,NUTS,2013,0,2015
DE148,3,NUTS,2013,0,2015
DE149,3,NUTS,2013,0,2015
DE211,3,NUTS,2013,0,2015
DE212,3,NUTS,2013,24,2015
DE218,3,NUTS,2013,2,2015
DE21A,3,NUTS,2013,0,2015
DE21B,3,NUTS,2013,0,2015
DE21C,3,NUTS,2013,0,2015
DE21E,3,NUTS,2013,1,2015
DE21F,3,NUTS,2013,1,2015
DE21H,3,NUTS,2013,10,2015
DE21K,3,NUTS,2013,0,2015
DE21L,3,NUTS,2013,1,2015
DE21M,3,NUTS,2013,0,2015
DE221,3,NUTS,2013,2,2015
DE222,3,NUTS,2013,1,2015
DE223,3,NUTS,2013,0,2015
DE224,3,NUTS,2013,0,2015
DE231,3,NUTS,2013,0,2015
DE232,3,NUTS,2013,1,2015
DE234,3,NUTS,2013,0,2015
DE239,3,NUTS,2013,0,2015
DE241,3,NUTS,2013,1,2015
DE242,3,NUTS,2013,1,2015
DE249,3,NUTS,2013,0,2015
DE24B,3,NUTS,2013,0,2015
DE251,3,NUTS,2013,0,2015
DE252,3,NUTS,2013,10,2015
DE254,3,NUTS,2013,0,2015
DE257,3,NUTS,2013,0,2015
DE25A,3,NUTS,2013,0,2015
DE25B,3,NUTS,2013,0,2015
DE261,3,NUTS,2013,1,2015
DE263,3,NUTS,2013,2,2015
DE264,3,NUTS,2013,0,2015
DE268,3,NUTS,2013,0,2015
DE269,3,NUTS,2013,0,2015
DE271,3,NUTS,2013,0,2015
DE273,3,NUTS,2013,0,2015
DE275,3,NUTS,2013,0,2015
DE278,3,NUTS,2013,0,2015
DE27C,3,NUTS,2013,0,2015
DE27D,3,NUTS,2013,0,2015
DE300,3,NUTS,2013,48,2015
DE401,3,NUTS,2013,0,2015
DE403,3,NUTS,2013,1,2015
DE404,3,NUTS,2013,7,2015
DE405,3,NUTS,2013,9,2015
DE406,3,NUTS,2013,0,2015
DE408,3,NUTS,2013,0,2015
DE40A,3,NUTS,2013,2,2015
DE40E,3,NUTS,2013,1,2015
DE40H,3,NUTS,2013,0,2015
DE501,3,NUTS,2013,8,2015
DE502,3,NUTS,2013,0,2015
DE600,3,NUTS,2013,10,2015
DE711,3,NUTS,2013,2,2015
DE712,3,NUTS,2013,9,2015
DE713,3,NUTS,2013,0,2015
DE714,3,NUTS,2013,0,2015
DE715,3,NUTS,2013,3,2015
DE716,3,NUTS,2013,0,2015
DE717,3,NUTS,2013,0,2015
DE719,3,NUTS,2013,0,2015
DE71A,3,NUTS,2013,0,2015
DE71C,3,NUTS,2013,2,2015
DE71E,3,NUTS,2013,0,2015
DE721,3,NUTS,2013,1,2015
DE722,3,NUTS,2013,0,2015
DE723,3,NUTS,2013,0,2015
DE724,3,NUTS,2013,3,2015
DE731,3,NUTS,2013,0,2015
DE732,3,NUTS,2013,1,2015
DE734,3,NUTS,2013,1,2015
DE735,3,NUTS,2013,1,2015
DE736,3,NUTS,2013,0,2015
DE803,3,NUTS,2013,2,2015
DE804,3,NUTS,2013,2,2015
DE80K,3,NUTS,2013,0,2015
DE80L,3,NUTS,2013,0,2015
DE80M,3,NUTS,2013,0,2015
DE80N,3,NUTS,2013,3,2015
DE911,3,NUTS,2013,5,2015
DE912,3,NUTS,2013,0,2015
DE913,3,NUTS,2013,0,2015
DE915,3,NUTS,2013,2,2015
DE916,3,NUTS,2013,0,2015
DE91A,3,NUTS,2013,0,2015
DE91B,3,NUTS,2013,1,2015
DE922,3,NUTS,2013,0,2015
DE925,3,NUTS,2013,0,2015
DE929,3,NUTS,2013,14,2015
DE931,3,NUTS,2013,0,2015
DE933,3,NUTS,2013,0,2015
DE934,3,NUTS,2013,0,2015
DE935,3,NUTS,2013,0,2015
DE938,3,NUTS,2013,0,2015
DE939,3,NUTS,2013,0,2015
DE93B,3,NUTS,2013,0,2015
DE942,3,NUTS,2013,0,2015
DE943,3,NUTS,2013,0,2015
DE944,3,NUTS,2013,1,2015
DE947,3,NUTS,2013,0,2015
DE948,3,NUTS,2013,2,2015
DE949,3,NUTS,2013,0,2015
DE94D,3,NUTS,2013,0,2015
DE94E,3,NUTS,2013,0,2015
DE94F,3,NUTS,2013,0,2015
DEA11,3,NUTS,2013,2,2015
DEA12,3,NUTS,2013,2,2015
DEA13,3,NUTS,2013,6,2015
DEA14,3,NUTS,2013,0,2015
DEA15,3,NUTS,2013,0,2015
DEA16,3,NUTS,2013,0,2015
DEA17,3,NUTS,2013,0,2015
DEA18,3,NUTS,2013,0,2015
DEA1A,3,NUTS,2013,1,2015
DEA1B,3,NUTS,2013,0,2015
DEA1C,3,NUTS,2013,1,2015
DEA1D,3,NUTS,2013,0,2015
DEA1E,3,NUTS,2013,0,2015
DEA1F,3,NUTS,2013,0,2015
DEA22,3,NUTS,2013,15,2015
DEA23,3,NUTS,2013,9,2015
DEA24,3,NUTS,2013,1,2015
DEA26,3,NUTS,2013,2,2015
DEA2A,3,NUTS,2013,0,2015
DEA2B,3,NUTS,2013,0,2015
DEA2C,3,NUTS,2013,0,2015
DEA2D,3,NUTS,2013,8,2015
DEA32,3,NUTS,2013,0,2015
DEA33,3,NUTS,2013,2,2015
DEA34,3,NUTS,2013,0,2015
DEA35,3,NUTS,2013,0,2015
DEA36,3,NUTS,2013,0,2015
DEA37,3,NUTS,2013,0,2015
DEA38,3,NUTS,2013,0,2015
DEA41,3,NUTS,2013,2,2015
DEA42,3,NUTS,2013,0,2015
DEA45,3,NUTS,2013,0,2015
DEA47,3,NUTS,2013,1,2015
DEA51,3,NUTS,2013,0,2015
DEA52,3,NUTS,2013,5,2015
DEA53,3,NUTS,2013,0,2015
DEA54,3,NUTS,2013,0,2015
DEA56,3,NUTS,2013,1,2015
DEA58,3,NUTS,2013,0,2015
DEA59,3,NUTS,2013,0,2015
DEA5A,3,NUTS,2013,1,2015
DEA5B,3,NUTS,2013,0,2015
DEB11,3,NUTS,2013,0,2015
DEB17,3,NUTS,2013,0,2015
DEB19,3,NUTS,2013,0,2015
DEB1B,3,NUTS,2013,0,2015
DEB21,3,NUTS,2013,1,2015
DEB32,3,NUTS,2013,1,2015
DEB34,3,NUTS,2013,1,2015
DEB35,3,NUTS,2013,4,2015
DEB3E,3,NUTS,2013,0,2015
DEB3J,3,NUTS,2013,2,2015
DEB3K,3,NUTS,2013,0,2015
DEC01,3,NUTS,2013,2,2015
DEC05,3,NUTS,2013,4,2015
DED21,3,NUTS,2013,10,2015
DED2D,3,NUTS,2013,0,2015
DED2E,3,NUTS,2013,0,2015
DED41,3,NUTS,2013,0,2015
DED43,3,NUTS,2013,0,2015
DED45,3,NUTS,2013,0,2015
DED51,3,NUTS,2013,12,2015
DED52,3,NUTS,2013,0,2015
DED53,3,NUTS,2013,0,2015
DEE02,3,NUTS,2013,1,2015
DEE03,3,NUTS,2013,2,2015
DEE04,3,NUTS,2013,0,2015
DEE0A,3,NUTS,2013,0,2015
DEF02,3,NUTS,2013,4,2015
DEF03,3,NUTS,2013,7,2015
DEF06,3,NUTS,2013,0,2015
DEF09,3,NUTS,2013,0,2015
DEF0A,3,NUTS,2013,0,2015
DEF0D,3,NUTS,2013,0,2015
DEF0F,3,NUTS,2013,0,2015
DEG01,3,NUTS,2013,0,2015
DEG02,3,NUTS,2013,1,2015
DEG03,3,NUTS,2013,7,2015
DEG05,3,NUTS,2013,0,2015
DEG0B,3,NUTS,2013,0,2015
DEG0E,3,NUTS,2013,0,2015
DEG0F,3,NUTS,2013,1,2015
DEG0G,3,NUTS,2013,0,2015
DEG0H,3,NUTS,2013,0,2015
DEG0J,3,NUTS,2013,0,2015
DK011,3,NUTS,2013,44,2015
DK012,3,NUTS,2013,11,2015
DK013,3,NUTS,2013,15,2015
DK021,3,NUTS,2013,2,2015
DK022,3,NUTS,2013,0,2015
DK031,3,NUTS,2013,6,2015
DK032,3,NUTS,2013,1,2015
DK041,3,NUTS,2013,2,2015
DK042,3,NUTS,2013,11,2015
DK050,3,NUTS,2013,4,2015
EE001,3,NUTS,2013,7,2015
EE006,3,NUTS,2013,0,2015
EE008,3,NUTS,2013,10,2015
ES111,3,NUTS,2013,0,2015
ES114,3,NUTS,2013,1,2015
ES120,3,NUTS,2013,2,2015
ES130,3,NUTS,2013,1,2015
ES211,3,NUTS,2013,0,2015
ES212,3,NUTS,2013,3,2015
ES213,3,NUTS,2013,3,2015
ES220,3,NUTS,2013,1,2015
ES230,3,NUTS,2013,1,2015
ES241,3,NUTS,2013,0,2015
ES243,3,NUTS,2013,4,2015
ES300,3,NUTS,2013,67,2015
ES412,3,NUTS,2013,0,2015
ES413,3,NUTS,2013,0,2015
ES417,3,NUTS,2013,3,2015
ES418,3,NUTS,2013,4,2015
ES421,3,NUTS,2013,0,2015
ES422,3,NUTS,2013,0,2015
ES425,3,NUTS,2013,1,2015
ES511,3,NUTS,2013,53,2015
ES512,3,NUTS,2013,2,2015
ES513,3,NUTS,2013,0,2015
ES514,3,NUTS,2013,1,2015
ES521,3,NUTS,2013,4,2015
ES522,3,NUTS,2013,1,2015
ES523,3,NUTS,2013,10,2015
ES532,3,NUTS,2013,0,2015
ES611,3,NUTS,2013,1,2015
ES612,3,NUTS,2013,0,2015
ES613,3,NUTS,2013,0,2015
ES614,3,NUTS,2013,0,2015
ES616,3,NUTS,2013,0,2015
ES617,3,NUTS,2013,0,2015
ES618,3,NUTS,2013,8,2015
ES620,3,NUTS,2013,0,2015
ES703,3,NUTS,2013,0,2015
ES705,3,NUTS,2013,1,2015
ES709,3,NUTS,2013,1,2015
FI193,3,NUTS,2013,5,2015
FI194,3,NUTS,2013,0,2015
FI195,3,NUTS,2013,0,2015
FI196,3,NUTS,2013,0,2015
FI197,3,NUTS,2013,6,2015
FI1B1,3,NUTS,2013,18,2015
FI1C1,3,NUTS,2013,1,2015
FI1C2,3,NUTS,2013,0,2015
FI1C3,3,NUTS,2013,0,2015
FI1C5,3,NUTS,2013,0,2015
FI1D1,3,NUTS,2013,3,2015
FI1D2,3,NUTS,2013,13,2015
FI1D3,3,NUTS,2013,0,2015
FI1D5,3,NUTS,2013,0,2015
FI1D6,3,NUTS,2013,6,2015
FI1D7,3,NUTS,2013,0,2015
FR101,3,NUTS,2013,166,2015
FR102,3,NUTS,2013,0,2015
FR103,3,NUTS,2013,2,2015
FR104,3,NUTS,2013,4,2015
FR105,3,NUTS,2013,7,2015
FR106,3,NUTS,2013,5,2015
FR107,3,NUTS,2013,5,2015
FR108,3,NUTS,2013,0,2015
FR212,3,NUTS,2013,0,2015
FR221,3,NUTS,2013,0,2015
FR222,3,NUTS,2013,0,2015
FR223,3,NUTS,2013,0,2015
FR232,3,NUTS,2013,1,2015
FR244,3,NUTS,2013,0,2015
FR246,3,NUTS,2013,0,2015
FR251,3,NUTS,2013,0,2015
FR252,3,NUTS,2013,0,2015
FR261,3,NUTS,2013,2,2015
FR263,3,NUTS,2013,0,2015
FR264,3,NUTS,2013,1,2015
FR301,3,NUTS,2013,6,2015
FR302,3,NUTS,2013,1,2015
FR411,3,NUTS,2013,0,2015
FR413,3,NUTS,2013,0,2015
FR421,3,NUTS,2013,9,2015
FR422,3,NUTS,2013,0,2015
FR431,3,NUTS,2013,0,2015
FR434,3,NUTS,2013,0,2015
FR511,3,NUTS,2013,3,2015
FR512,3,NUTS,2013,0,2015
FR515,3,NUTS,2013,0,2015
FR521,3,NUTS,2013,0,2015
FR522,3,NUTS,2013,0,2015
FR523,3,NUTS,2013,2,2015
FR532,3,NUTS,2013,0,2015
FR533,3,NUTS,2013,0,2015
FR534,3,NUTS,2013,0,2015
FR611,3,NUTS,2013,0,2015
FR612,3,NUTS,2013,6,2015
FR613,3,NUTS,2013,0,2015
FR614,3,NUTS,2013,0,2015
FR615,3,NUTS,2013,0,2015
FR621,3,NUTS,2013,0,2015
FR622,3,NUTS,2013,0,2015
FR623,3,NUTS,2013,0,2015
FR624,3,NUTS,2013,0,2015
